,ALISP FP Equity_DX_SI_QTY,ALISP FP Equity_DX_SHORT_INTEREST_VALUE,ALISP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALISP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALISP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALISP FP Equity_DX_SI_MV,ALISP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALISP FP Equity_DX_SUPPLY_SI_QTY,ALISP FP Equity_DX_BROKER_SI_QTY,ALISP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALISP FP Equity_DX_SUPPLY_SI_MV,ALISP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALISP FP Equity_DX_UTILIZATION_QUANTITY,ALISP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALISP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALISP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALISP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALISP FP Equity_DX_BROKER_SI_CON_RATIO,ALISP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALISP FP Equity_PX_LAST
2007-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60538.0,396756.71,0.42,0.0,0.0,0.0,7.1
2007-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60538.0,396756.71,0.43,0.0,0.0,0.0,7.1
2007-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61743.0,403514.23,0.44,0.0,0.0,0.0,7.08
2007-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63415.0,409758.44,0.44,0.0,0.0,0.0,7.0
2007-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63415.0,409758.44,0.44,0.0,0.0,0.0,7.0
2007-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63415.0,403904.74,0.44,0.0,0.0,0.0,6.9
2007-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65415.0,411208.73,0.45,0.0,0.0,0.0,6.81
2007-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69034.0,432683.84,0.47,0.0,0.0,0.0,6.79
2007-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,452528.37,0.48,0.0,0.0,0.0,6.95
2007-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,432994.77,0.47,0.0,0.0,0.0,6.65
2007-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,432994.77,0.47,0.0,0.0,0.0,6.65
2007-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,428436.93,0.47,0.0,0.0,0.0,6.58
2007-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,423227.97,0.47,0.0,0.0,0.0,6.5
2007-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,452528.37,0.47,0.0,0.0,0.0,6.95
2007-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,451226.13,0.48,0.0,0.0,0.0,6.93
2007-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,425181.33,0.47,0.0,0.0,0.0,6.53
2007-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,423879.09,0.47,0.0,0.0,0.0,6.51
2007-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,446017.17,0.47,0.0,0.0,0.0,6.85
2007-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,446017.17,0.48,0.0,0.0,0.0,6.85
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,432994.77,0.47,0.0,0.0,0.0,6.65
2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,446017.17,0.47,0.0,0.0,0.0,6.85
2007-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,459690.69,0.48,0.0,0.0,0.0,7.06
2007-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,488339.97,0.51,0.0,0.0,0.0,7.5
2007-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,481828.77,0.53,0.0,0.0,0.0,7.4
2007-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,487037.73,0.52,0.0,0.0,0.0,7.48
2007-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,497455.65,0.53,0.0,0.0,0.0,7.64
2007-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,490293.33,0.54,0.0,0.0,0.0,7.53
2007-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,481828.77,0.53,0.0,0.0,0.0,7.4
2007-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,488339.97,0.53,0.0,0.0,0.0,7.5
2007-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,475317.57,0.52,0.0,0.0,0.0,7.3
2007-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,475968.69,0.52,0.0,0.0,0.0,7.31
2007-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.0,475968.69,0.52,0.0,0.0,0.0,7.31
2007-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,451434.71,0.49,0.0,0.0,0.0,7.35
2007-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,448363.73,0.49,0.0,0.0,0.0,7.3
2007-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,445292.74,0.48,0.0,0.0,0.0,7.25
2007-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,444678.54,0.48,0.0,0.0,0.0,7.24
2007-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,452663.1,0.48,0.0,0.0,0.0,7.37
2007-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,445906.94,0.48,0.0,0.0,0.0,7.26
2007-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,454505.69,0.49,0.0,0.0,0.0,7.4
2007-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,449592.12,0.48,0.0,0.0,0.0,7.32
2007-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,453891.5,0.49,0.0,0.0,0.0,7.39
2007-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,454505.69,0.49,0.0,0.0,0.0,7.4
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,454505.69,0.49,0.0,0.0,0.0,7.4
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,456962.48,0.49,0.0,0.0,0.0,7.44
2007-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,452048.91,0.49,0.0,0.0,0.0,7.36
2007-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,446521.13,0.49,0.0,0.0,0.0,7.27
2007-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,450820.51,0.49,0.0,0.0,0.0,7.34
2007-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,446521.13,0.49,0.0,0.0,0.0,7.27
2007-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,466789.63,0.49,0.0,0.0,0.0,7.6
2007-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,447135.33,0.5,0.0,0.0,0.0,7.28
2007-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,445906.94,0.48,0.0,0.0,0.0,7.26
2007-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,461876.06,0.49,0.0,0.0,0.0,7.52
2007-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,448363.73,0.49,0.0,0.0,0.0,7.3
2007-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,460647.66,0.49,0.0,0.0,0.0,7.5
2007-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,448977.92,0.49,0.0,0.0,0.0,7.31
2007-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,442221.76,0.49,0.0,0.0,0.0,7.2
2007-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,424410.05,0.48,0.0,0.0,0.0,6.91
2007-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,425024.24,0.48,0.0,0.0,0.0,6.92
2007-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,454505.69,0.48,0.0,0.0,0.0,7.4
2007-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,450820.51,0.49,0.0,0.0,0.0,7.34
2007-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,427481.03,0.48,0.0,0.0,0.0,6.96
2007-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,426866.83,0.48,0.0,0.0,0.0,6.95
2007-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,442835.95,0.49,0.0,0.0,0.0,7.21
2007-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,442835.95,0.47,0.0,0.0,0.0,
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,429937.82,0.47,0.0,0.0,0.0,7.0
2007-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,429937.82,0.47,0.0,0.0,0.0,7.0
2007-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,429937.82,0.46,0.0,0.0,0.0,7.0
2007-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,442221.76,0.48,0.0,0.0,0.0,7.2
2007-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,445906.94,0.48,0.0,0.0,0.0,7.26
2007-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,431166.21,0.47,0.0,0.0,0.0,7.02
2007-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,433008.8,0.47,0.0,0.0,0.0,7.05
2007-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,429937.82,0.47,0.0,0.0,0.0,7.0
2007-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,430552.02,0.47,0.0,0.0,0.0,7.01
2007-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,440379.17,0.47,0.0,0.0,0.0,7.17
2007-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,427481.03,0.47,0.0,0.0,0.0,6.96
2007-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417653.88,0.47,0.0,0.0,0.0,6.8
2007-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417653.88,0.46,0.0,0.0,0.0,6.8
2007-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417653.88,0.45,0.0,0.0,0.0,6.8
2007-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417653.88,0.45,0.0,0.0,0.0,6.8
2007-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,409055.12,0.45,0.0,0.0,0.0,6.66
2007-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,420724.87,0.44,0.0,0.0,0.0,6.85
2007-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,420724.87,0.44,0.0,0.0,0.0,
2007-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,420724.87,0.45,0.0,0.0,0.0,
2007-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,429323.62,0.45,0.0,0.0,0.0,6.99
2007-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,429937.82,0.46,0.0,0.0,0.0,7.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,444678.54,0.47,0.0,0.0,0.0,7.24
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,444678.54,0.47,0.0,0.0,0.0,
2008-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,444678.54,0.48,0.0,0.0,0.0,7.24
2008-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,444678.54,0.47,0.0,0.0,0.0,7.24
2008-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,442221.76,0.47,0.0,0.0,0.0,7.2
2008-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,418268.08,0.47,0.0,0.0,0.0,6.81
2008-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417653.88,0.46,0.0,0.0,0.0,6.8
2008-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,411511.91,0.46,0.0,0.0,0.0,6.7
2008-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,386944.04,0.44,0.0,0.0,0.0,6.3
2008-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,386944.04,0.43,0.0,0.0,0.0,6.3
2008-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,399842.17,0.42,0.0,0.0,0.0,6.51
2008-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,380802.07,0.42,0.0,0.0,0.0,6.2
2008-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,374660.1,0.41,0.0,0.0,0.0,6.1
2008-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,356234.19,0.4,0.0,0.0,0.0,5.8
2008-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,325524.35,0.38,0.0,0.0,0.0,5.3
2008-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,300956.47,0.35,0.0,0.0,0.0,4.9
2008-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,316311.4,0.33,0.0,0.0,0.0,5.15
2008-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,367289.74,0.33,0.0,0.0,0.0,5.98
2008-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,377731.08,0.4,0.0,0.0,0.0,6.15
2008-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,368518.13,0.41,0.0,0.0,0.0,6.0
2008-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,397385.38,0.41,0.0,0.0,0.0,6.47
2008-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,396156.99,0.43,0.0,0.0,0.0,6.45
2008-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,386944.04,0.43,0.0,0.0,0.0,6.3
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,368518.13,0.41,0.0,0.0,0.0,6.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,385715.64,0.4,0.0,0.0,0.0,6.28
2008-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,386329.84,0.42,0.0,0.0,0.0,6.29
2008-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,345178.65,0.4,0.0,0.0,0.0,5.62
2008-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,362376.16,0.39,0.0,0.0,0.0,5.9
2008-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,371589.11,0.39,0.0,0.0,0.0,6.05
2008-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,353163.21,0.39,0.0,0.0,0.0,5.75
2008-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,350092.22,0.38,0.0,0.0,0.0,5.7
2008-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,356234.19,0.39,0.0,0.0,0.0,5.8
2008-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,368518.13,0.39,0.0,0.0,0.0,6.0
2008-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,368518.13,0.39,0.0,0.0,0.0,6.0
2008-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,358076.78,0.39,0.0,0.0,0.0,5.83
2008-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,386944.04,0.4,0.0,0.0,0.0,6.3
2008-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,386944.04,0.42,0.0,0.0,0.0,6.3
2008-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,386944.04,0.42,0.0,0.0,0.0,
2008-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,411511.91,0.42,0.0,0.0,0.0,6.7
2008-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,412126.11,0.44,0.0,0.0,0.0,6.71
2008-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,428095.23,0.45,0.0,0.0,0.0,6.97
2008-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,431780.41,0.46,0.0,0.0,0.0,7.03
2008-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,415197.09,0.45,0.0,0.0,0.0,6.76
2008-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,431780.41,0.46,0.0,0.0,0.0,7.03
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,431780.41,0.46,0.0,0.0,0.0,7.03
2008-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,425638.44,0.47,0.0,0.0,0.0,6.93
2008-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417653.88,0.46,0.0,0.0,0.0,6.8
2008-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,405369.94,0.45,0.0,0.0,0.0,6.6
2008-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,425638.44,0.45,0.0,0.0,0.0,6.93
2008-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,423795.85,0.45,0.0,0.0,0.0,6.9
2008-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,423795.85,0.46,0.0,0.0,0.0,
2008-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417653.88,0.44,0.0,0.0,0.0,6.8
2008-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417653.88,0.45,0.0,0.0,0.0,
2008-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,399227.97,0.44,0.0,0.0,0.0,6.5
2008-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,417039.68,0.44,0.0,0.0,0.0,6.79
2008-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,413968.7,0.45,0.0,0.0,0.0,6.74
2008-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,377731.08,0.42,0.0,0.0,0.0,6.15
2008-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,375274.3,0.42,0.0,0.0,0.0,6.11
2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,338422.48,0.42,0.0,0.0,0.0,5.51
2008-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,338422.48,0.38,0.0,0.0,0.0,
2008-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,338422.48,0.38,0.0,0.0,0.0,
2008-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,389400.82,0.37,0.0,0.0,0.0,6.34
2008-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,394928.6,0.41,0.0,0.0,0.0,6.43
2008-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,370974.92,0.41,0.0,0.0,0.0,6.04
2008-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66538.0,396156.99,0.42,0.0,0.0,0.0,6.45
