,COFA FP Equity_DX_SI_QTY,COFA FP Equity_DX_SHORT_INTEREST_VALUE,COFA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COFA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COFA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COFA FP Equity_DX_SI_MV,COFA FP Equity_DX_DSS,COFA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COFA FP Equity_DX_SUPPLY_SI_QTY,COFA FP Equity_DX_BROKER_SI_QTY,COFA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COFA FP Equity_DX_BROKER_SI_MV_NEW_x,COFA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COFA FP Equity_DX_SUPPLY_SI_QTY_INC_x,COFA FP Equity_DX_BROKER_SI_MV_INC_x,COFA FP Equity_DX_SUPPLY_SI_MV_NEW,COFA FP Equity_DX_BROKER_SI_QTY_ADD,COFA FP Equity_DX_BROKER_SI_QTY_NEW,COFA FP Equity_DX_SUPPLY_SI_MV_DEC,COFA FP Equity_DX_BROKER_SI_QTY_INC,COFA FP Equity_DX_SUPPLY_SI_QTY_DEC,COFA FP Equity_DX_BROKER_SI_MV_NEW_y,COFA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COFA FP Equity_DX_BROKER_SI_MV_INC_y,COFA FP Equity_DX_SUPPLY_SI_QTY_INC_y,COFA FP Equity_DX_BROKER_SI_MV_ADD,COFA FP Equity_DX_SUPPLY_SI_QTY_ADD,COFA FP Equity_DX_BROKER_SI_QTY_DEC,COFA FP Equity_DX_SUPPLY_SI_MV,COFA FP Equity_DX_BROKER_SI_MV_DEC,COFA FP Equity_DX_SUPPLY_SI_MV_RMV,COFA FP Equity_DX_BROKER_SI_MV_RMV,COFA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COFA FP Equity_DX_UTILIZATION_QUANTITY,COFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COFA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COFA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COFA FP Equity_DX_ACTIVE_UTILIZATION_MV,COFA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COFA FP Equity_DX_BROKER_SI_CON_RATIO,COFA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COFA FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-09-03,21058.0,213738.7,0.03,0.11,0.01,0.22,0.0,207354.35,20429.0,20429.0,207354.35,,,119.0,0.0,,,,,119.0,,,,0.0,119.0,,,,0.21,,,,0.08,0.08,27069868.0,274759160.2,,277.65,0.07,5.97,0.8877,94.03,0.0008
2021-09-06,47700.0,485586.0,0.06,0.25,0.03,0.49,0.0,277618.78,27781.0,27271.0,282810.58,,,,0.07,,,,,6842.0,,,,0.07,,,7352.0,,0.28,,,,0.1,0.1,27015976.0,275022635.68,,274.39,0.1,17.12,0.7162,82.88,0.0018
2021-09-07,328653.0,3339114.48,0.39,1.75,0.22,3.36,0.0,1665853.92,191962.0,163962.0,1950333.92,,,108490.0,,,136691.0,,,,,,,,108490.0,1.39,55691.0,,1.97,,,,0.7,0.7,27041858.0,274745277.28,,275.51,0.71,6.56,0.8322,90.95,0.0121
2021-09-08,321420.0,3275269.8,0.38,1.32,0.21,3.28,0.0,1595855.9,184610.0,156610.0,1881175.9,,,,,,,,0.07,,7352.0,,,,,,,7352.0,1.89,0.08,,,0.68,0.68,26907880.0,274191297.2,,273.85,0.69,6.71,0.8734,93.21,0.0119
2021-09-09,329928.0,3401557.68,0.39,1.3,0.22,3.39,0.0,1703593.47,193237.0,165237.0,1992273.47,,,,0.09,,,,,8627.0,,,,0.09,,,8627.0,,1.99,,,,0.72,0.72,26746128.0,275752579.68,,272.83,0.72,6.49,0.8266,90.64,0.0122
2021-09-10,80377.0,819845.4,0.1,0.31,0.05,0.84,0.0,226878.6,77934.0,22243.0,794926.8,,,,,,,,1.18,,115303.0,,,,,,,142994.0,0.81,1.47,,,0.3,0.3,25802316.0,263183623.2,,265.78,0.3,37.04,0.528,62.51,0.0031
2021-09-13,52448.0,533396.16,0.06,0.2,0.03,0.53,0.0,225001.08,50124.0,22124.0,509761.08,,,,,,,,0.3,,27810.0,,,,,,,119.0,0.51,0.0,,,0.19,0.19,25861182.0,263008220.94,,264.0,0.19,18.99,0.6923,81.01,0.002
2021-09-14,64880.0,661127.2,0.08,0.25,0.04,0.66,0.0,352125.64,62556.0,34556.0,637445.64,,,,0.13,,,,,12432.0,,,,0.13,,,12432.0,,0.64,,,,0.24,0.24,26502196.0,270057377.24,,269.67,0.24,46.33,0.5027,53.67,0.0024
2021-09-15,84599.0,861217.82,0.1,0.32,0.06,0.86,0.0,351780.08,82275.0,34556.0,837559.5,,,,,,,,,,,,,,,,19719.0,,0.84,,,,0.31,0.31,26449660.0,269257538.8,,269.55,0.31,34.85,0.3348,34.98,0.0032
2021-09-16,124101.0,1257143.13,0.15,0.47,0.08,1.27,0.0,439196.28,100545.0,43356.0,1018520.85,,,,,,8800.0,,,,,,,,,0.1,18270.0,,1.02,,,,0.38,0.38,26396404.0,267395572.52,,269.18,0.38,30.36,0.3763,49.25,0.0047
2021-09-17,98102.0,988868.16,0.12,0.36,0.07,1.01,0.0,545186.88,93005.0,54086.0,937490.4,,,1260.0,0.11,,1260.0,,0.09,9470.0,8800.0,,,0.11,1260.0,0.01,,,0.94,,,,0.34,0.34,26872856.0,270878388.48,,272.43,0.34,28.03,0.3231,40.91,0.0036
2021-09-20,84666.0,830150.13,0.1,0.3,0.06,0.85,0.0,348332.43,81372.0,35526.0,797852.46,,,,0.02,,,,0.12,2034.0,11633.0,,,0.02,,,,20594.0,0.81,0.23,,,0.3,0.3,26780008.0,262577978.44,,269.6,0.3,31.7,0.2838,35.15,0.0032
2021-09-21,77739.0,772336.97,0.09,0.27,0.05,0.76,0.0,352950.81,74445.0,35526.0,739611.08,,,,,,,,0.07,,6927.0,,,,,,,,0.73,,,,0.29,0.29,25515276.0,253494267.06,,250.38,0.29,25.26,0.2864,39.67,0.003
2021-09-22,77739.0,782831.73,0.09,0.26,0.05,0.77,0.0,357746.82,74445.0,35526.0,749661.15,,,,,,,,,,,,,,,,,,0.74,,,,0.29,0.29,25503268.0,256817908.76,,253.82,0.29,25.26,0.2864,39.64,0.003
2021-09-23,96438.0,974988.18,0.12,0.32,0.06,0.98,0.0,359167.86,93144.0,35526.0,941685.84,,,,,,,,,,,,,,,,18699.0,,0.95,,,,0.35,0.35,26853372.0,271487590.92,,270.46,0.35,28.02,0.227,28.64,0.0036
2021-09-24,108870.0,1109385.3,0.13,0.36,0.07,1.11,0.0,362009.94,93144.0,35526.0,949137.36,,,,,,,,,,,,,,,,,,0.95,,,,0.35,0.35,26562794.0,270674870.86,,269.01,0.35,24.25,0.233,30.64,0.0041
2021-09-27,111045.0,1175966.55,0.13,0.37,0.07,1.14,0.0,321226.47,87951.0,30333.0,931401.09,,,,0.07,,,,0.13,7239.0,12432.0,,,0.07,,,7239.0,12432.0,0.91,0.13,,,0.33,0.33,26375524.0,279316799.16,,269.62,0.34,22.72,0.3249,47.92,0.0042
2021-09-28,85649.0,907879.4,0.1,0.28,0.06,0.91,0.0,412870.0,85649.0,38950.0,907879.4,,,,,,10919.0,,0.02,,2302.0,,,,,0.12,,2302.0,0.9,0.02,,,0.32,0.32,26455584.0,280429190.4,,280.34,0.32,31.78,0.2773,34.17,0.0032
2021-09-29,96054.0,1032580.5,0.11,0.31,0.06,1.02,0.0,530566.25,96054.0,49355.0,1032580.5,,,,,,16132.0,,0.06,,5727.0,,,,,0.17,16132.0,5727.0,1.02,0.06,,,0.36,0.36,26458094.0,284424510.5,,281.58,0.36,26.8,0.2416,28.84,0.0036
2021-09-30,248701.0,2708353.89,0.3,0.76,0.17,2.68,0.0,1235655.63,171166.0,113467.0,1863997.74,,,11000.0,0.84,,,,0.14,77535.0,13423.0,,,0.84,11000.0,,77535.0,13423.0,1.84,0.15,,,0.64,0.64,26492104.0,288499012.56,,285.43,0.64,9.42,0.6879,81.95,0.0093
2021-10-01,188538.0,2130479.4,0.23,0.56,0.13,2.08,0.0,1478480.7,188538.0,130839.0,2130479.4,,,,0.17,,5251.0,,,12121.0,,,,0.17,,0.06,17372.0,,2.06,,,,0.65,0.65,28796436.0,325399726.8,,314.31,0.65,13.0,0.5471,71.76,0.0065
2021-10-04,69297.0,771275.61,0.08,0.2,0.05,0.78,0.0,648845.61,69297.0,58297.0,771275.61,,,,,,,,1.29,,119241.0,,,,,,,72542.0,0.78,0.81,,,0.24,0.24,28800376.0,320548184.88,,324.37,0.24,34.12,0.4816,60.16,0.0024
2021-10-05,119406.0,1366004.64,0.14,0.35,0.08,1.35,0.0,810443.92,81843.0,70843.0,936283.92,,,13421.0,0.22,,,,0.08,19473.0,6927.0,,,0.22,13421.0,,6052.0,6927.0,0.93,0.08,,,0.28,0.28,28854844.0,330099415.36,,322.66,0.29,36.46,0.352,41.05,0.0041
2021-10-06,162287.0,1850071.8,0.19,0.48,0.11,1.86,0.0,887535.6,88854.0,77854.0,1012935.6,,,,0.12,,,,0.34,10328.0,30039.0,,,0.12,,,37050.0,3317.0,1.02,0.03,,,0.31,0.31,28911690.0,329593266.0,,331.04,0.31,26.14,0.3807,50.99,0.0056
2021-10-07,65484.0,774675.72,0.08,0.19,0.04,0.76,0.0,774675.72,65484.0,65484.0,774675.72,,,,,,,,0.26,,23370.0,,,,,,,12370.0,0.76,0.13,,,0.23,0.23,28949420.0,342471638.6,,331.64,0.23,29.59,0.4347,57.49,0.0023
2021-10-08,99631.0,1185608.9,0.12,0.27,0.07,1.18,0.0,639982.0,53780.0,53780.0,639982.0,,,7929.0,0.09,,,,0.22,7929.0,19633.0,,,0.09,7929.0,,,19633.0,0.64,0.23,,,0.19,0.19,28943240.0,344424556.0,,342.52,0.19,35.06,0.3448,39.87,0.0034
2021-10-11,270757.0,3249084.0,0.32,0.73,0.18,3.22,0.0,974496.0,197478.0,81208.0,2369736.0,,,697.0,0.01,,26731.0,,,697.0,,,,0.01,697.0,0.32,143001.0,,2.36,,,,0.69,0.69,28286020.0,339432240.0,,337.27,0.69,19.67,0.3826,55.94,0.0095
2021-10-12,397053.0,4776547.59,0.47,1.07,0.26,4.77,0.0,1736602.68,260626.0,144356.0,3135330.78,,,51145.0,0.81,,,,0.05,67381.0,4233.0,,,0.81,51145.0,,16236.0,4233.0,3.14,0.04,,,0.91,0.91,28334650.0,340865839.5,,340.44,0.91,21.51,0.4672,63.94,0.0139
2021-10-13,289448.0,3484953.92,0.35,0.78,0.19,3.48,0.0,3476562.04,288751.0,288751.0,3476562.04,,,19844.0,1.64,,20611.0,,0.15,136114.0,12330.0,,,1.64,19844.0,0.25,20611.0,12330.0,3.46,0.15,,,1.01,1.01,28345116.0,341275196.64,,340.46,1.01,14.63,0.5324,70.78,0.0101
2021-10-14,330307.0,4023139.26,0.39,0.86,0.22,4.01,0.0,4014649.8,329610.0,329610.0,4014649.8,,,31559.0,0.52,,,,,40859.0,,,,0.52,31559.0,,9300.0,,3.97,,,,1.15,1.15,28324692.0,344994748.56,,341.3,1.15,12.71,0.5437,71.81,0.0115
2021-10-15,429860.0,5295875.2,0.51,1.13,0.29,5.27,0.0,5287288.16,429163.0,429163.0,5287288.16,,,48190.0,0.67,,48190.0,,,51363.0,,,,0.67,48190.0,0.59,51363.0,,5.24,,,,1.49,1.49,28313988.0,348828332.16,,345.43,1.49,11.19,0.4805,67.2,0.015
2021-10-18,527951.0,6530753.87,0.63,1.38,0.35,6.5,0.0,6200363.54,501242.0,501242.0,6200363.54,,,38934.0,0.91,,,,,72079.0,,,,0.91,38934.0,,33145.0,,6.18,,,,1.74,1.74,28330040.0,350442594.8,,349.18,1.74,11.79,0.4764,66.84,0.0183
2021-10-19,761680.0,9482916.0,0.91,1.99,0.51,9.44,0.0,5357608.5,475814.0,430330.0,5923884.3,,,,,,,,0.33,,27428.0,,,,,,2000.0,70912.0,5.88,0.84,,,1.66,1.66,28125984.0,350168500.8,,347.84,1.66,8.19,0.5775,74.92,0.0266
2021-10-20,441453.0,5469602.67,0.53,1.35,0.29,5.48,0.0,5210230.41,422519.0,420519.0,5235010.41,,,,,,13503.0,,0.82,,66798.0,,,,,0.17,13503.0,23314.0,5.26,0.28,,,1.48,1.48,28167312.0,348992995.68,,350.34,1.48,10.95,0.5115,69.62,0.0154
2021-10-21,661903.0,8194359.14,0.79,2.09,0.44,8.21,0.0,5091708.3,418285.0,411285.0,5178368.3,,,14700.0,0.12,,,,0.24,9700.0,18934.0,,,0.12,14700.0,,,18934.0,5.19,0.24,,,1.46,1.46,28191216.0,349007254.08,,349.51,1.46,8.33,0.5633,73.82,0.0231
2021-10-22,405449.0,5031622.09,0.48,1.29,0.27,5.03,0.0,4944752.09,405449.0,398449.0,5031622.09,,,41690.0,0.52,,,,0.68,41690.0,54526.0,,,0.52,41690.0,,,54526.0,5.02,0.68,,,1.42,1.42,28223024.0,350247727.84,,349.55,1.42,15.68,0.5874,74.73,0.0142
2021-10-25,689721.0,8662895.76,0.82,2.22,0.46,8.63,0.0,7768812.16,625536.0,618536.0,7856732.16,,,224366.0,2.91,,,,0.11,228787.0,8700.0,,,2.91,224366.0,,4421.0,8700.0,7.79,0.1,,,2.2,2.2,27815436.0,349361876.16,,346.27,2.2,27.88,0.4407,59.61,0.0243
2021-10-26,710321.0,9035283.12,0.85,2.29,0.47,9.0,0.0,8047676.88,639679.0,632679.0,8136716.88,,,14143.0,0.19,,,,,14143.0,,,,0.19,14143.0,,,,8.06,,,,2.23,2.23,28007672.0,356257587.84,,352.69,2.24,29.94,0.4324,57.92,0.0248
2021-10-27,761133.0,9613109.79,0.91,2.51,0.51,9.67,0.0,8632491.33,690491.0,683491.0,8720901.33,,,,0.82,,,,0.12,60512.0,9700.0,,,0.82,,,60512.0,9700.0,8.76,0.12,,,2.41,2.41,27970252.0,353264282.76,,355.23,2.41,36.37,0.4233,53.51,0.0266
2021-10-28,805740.0,10249012.8,0.96,2.67,0.54,10.24,0.0,9261406.56,735098.0,728098.0,9350446.56,,,,0.87,,,,0.34,70163.0,25556.0,,,0.87,,,70163.0,25556.0,9.24,0.29,,,2.99,2.99,23851970.0,303397058.4,,300.49,2.98,42.78,0.4149,47.73,0.0328
2021-10-29,762974.0,9422728.9,0.91,2.56,0.51,9.56,0.0,8463850.2,692332.0,685332.0,8550300.2,,,,0.54,,,,1.26,55420.0,98186.0,,,0.54,,,55420.0,98186.0,8.84,1.23,,,2.83,2.83,23736332.0,293143700.2,,301.72,2.85,35.47,0.4505,56.77,0.0312
2021-11-01,652232.0,8198556.24,0.78,2.13,0.43,8.14,0.0,7222596.3,581590.0,574590.0,7310586.3,,,,,,,,1.45,,110742.0,,,,,,,110742.0,7.16,1.37,,,2.4,2.4,23656860.0,297366730.2,,292.67,2.39,24.71,0.5058,66.45,0.0269
2021-11-02,737279.0,9083277.28,0.88,2.46,0.49,9.13,0.0,7714007.84,666637.0,626137.0,8212967.84,,,81912.0,0.9,,,,0.37,81912.0,30365.0,,,0.9,81912.0,,33500.0,30365.0,8.37,0.35,,,2.77,2.77,23392208.0,288192002.56,,293.1,2.78,20.28,0.5681,72.44,0.0306
2021-11-03,831007.0,10071804.84,0.99,2.77,0.55,10.15,0.0,8611950.84,755711.0,710557.0,9159217.32,,,14013.0,1.03,,,,0.09,91520.0,7100.0,,,1.03,14013.0,,82161.0,7100.0,9.27,0.09,,,3.14,3.14,23308140.0,282494656.8,,285.92,3.14,29.06,0.5142,65.46,0.0345
2021-11-04,876448.0,10622549.76,1.05,2.94,0.58,10.62,0.0,9162695.76,801152.0,755998.0,9709962.24,,,13706.0,0.5,,,,,45441.0,,,,0.5,13706.0,,31735.0,,9.72,,,,3.33,3.33,23252980.0,281826117.6,,282.23,3.33,30.79,0.5064,64.07,0.0364
2021-11-05,797106.0,9716722.14,0.95,2.59,0.53,9.69,0.0,8732026.13,761481.0,716327.0,9282453.39,,,,,,,,0.48,,39671.0,,,,,,,39671.0,9.22,0.48,,,3.17,3.17,23293232.0,283944498.08,,282.41,3.16,23.49,0.5586,70.86,0.0331
2021-11-08,1161401.0,14343302.35,1.39,3.76,0.77,14.35,0.0,11976313.7,1061387.0,969742.0,13108129.45,,,48456.0,2.68,,81217.0,,0.06,212656.0,4654.0,,,2.68,48456.0,1.04,256104.0,40458.0,12.93,0.41,,,4.42,4.42,22956276.0,283510008.6,,279.95,4.41,36.4,0.3951,50.08,0.0484
2021-11-09,825458.0,9963278.06,0.99,2.7,0.55,10.17,0.0,8054298.93,684986.0,667299.0,8267781.02,,,,,,,,4.59,,379654.0,,,,,,3253.0,302443.0,8.42,3.8,,,2.85,2.85,23377102.0,282161621.14,,287.42,2.85,33.54,0.375,49.47,0.0343
2021-11-10,971538.0,11648740.62,1.16,3.27,0.65,11.8,0.0,9880551.34,831066.0,824066.0,9964481.34,,,10639.0,1.83,,,,0.52,156767.0,42292.0,,,1.83,10639.0,,177733.0,,10.09,,,,3.4,3.4,23579586.0,282719236.14,,285.52,3.41,28.6,0.4197,57.02,0.0398
2021-11-11,608231.0,7329183.55,0.73,2.11,0.41,7.39,0.0,7188752.85,603577.0,596577.0,7273102.85,,,9173.0,0.11,,9100.0,,3.0,9000.0,245662.0,,,0.11,9173.0,0.11,9000.0,245589.0,7.28,2.98,,,2.47,2.47,23813232.0,286949445.6,,286.62,2.48,27.06,0.3384,47.08,0.0249
2021-11-12,567281.0,6710934.23,0.68,2.06,0.38,6.86,0.0,6573067.41,562627.0,555627.0,6655877.41,,,,,,,,0.49,,40950.0,,,,,,,40950.0,6.77,0.51,,,2.3,2.3,23847916.0,282120846.28,,286.68,2.31,28.64,0.3301,45.31,0.0232
2021-11-15,407200.0,4967840.0,0.49,1.55,0.27,4.92,0.0,4825661.2,402546.0,395546.0,4911061.2,,,,,,,,2.01,,163636.0,,,,,,3555.0,160081.0,4.82,1.9,,,1.65,1.65,23983390.0,292597358.0,,286.34,1.66,29.37,0.289,35.07,0.0167
2021-11-16,541624.0,6510320.48,0.65,2.08,0.36,6.63,0.0,3689226.48,336372.0,306924.0,4043191.44,,,,0.16,,,,0.89,9226.0,75400.0,,,0.16,,,9226.0,97848.0,4.11,1.21,,,1.38,1.38,24048232.0,289059748.64,,293.76,1.38,33.79,0.3584,47.87,0.0222
2021-11-17,345916.0,4137155.36,0.41,1.36,0.23,4.17,0.0,3800122.56,324736.0,317736.0,3883842.56,,,7300.0,0.3,,,,0.51,27300.0,38936.0,,,0.3,7300.0,,20000.0,16488.0,3.91,0.2,,,1.33,1.33,24104560.0,288290537.6,,289.83,1.33,29.41,0.3189,44.73,0.0142
2021-11-18,350516.0,4139593.96,0.42,1.43,0.23,4.18,0.0,3806788.16,324736.0,322336.0,3835132.16,,,,0.04,,,,,4600.0,,,,0.04,,,,,3.86,,,,1.33,1.33,24098556.0,284603946.36,,286.78,1.33,28.94,0.3217,45.4,0.0144
2021-11-19,307954.0,3636936.74,0.37,1.38,0.21,3.65,0.0,3249804.94,282174.0,275174.0,3332474.94,,,4600.0,,,,,0.69,,57962.0,,,,4600.0,,10800.0,47162.0,3.34,0.58,,,1.16,1.16,24081634.0,284404097.54,,285.06,1.16,33.2,0.3896,51.94,0.0126
2021-11-22,278571.0,3273209.25,0.33,1.28,0.19,3.3,0.0,2888044.25,252791.0,245791.0,2970294.25,,,,,,,,0.35,,29383.0,,,,,,,29383.0,2.99,0.35,,,1.03,1.03,24188792.0,284218306.0,,286.37,1.03,26.47,0.4077,57.09,0.0114
2021-11-23,323082.0,3825290.88,0.39,1.54,0.22,3.83,0.0,3523607.68,304602.0,297602.0,3606487.68,,,7611.0,0.18,,44200.0,,,14911.0,,,,0.18,7611.0,0.55,44200.0,7300.0,3.59,0.1,,,1.25,1.25,24141658.0,285837230.72,,284.08,1.25,27.57,0.31,44.11,0.0132
2021-11-24,253343.0,3052783.15,0.3,1.23,0.17,3.06,0.0,2912352.45,248689.0,241689.0,2996702.45,,,9900.0,,,9900.0,,0.77,,65813.0,,,,9900.0,0.12,,65813.0,2.96,0.76,,,1.02,1.02,24221576.0,291869990.8,,288.53,1.02,35.18,0.3339,40.14,0.0104
2021-11-25,217620.0,2652787.8,0.26,1.1,0.14,2.65,0.0,2510725.54,212966.0,205966.0,2596055.54,,,,,,,,0.43,,35723.0,,,,,,,35723.0,2.57,0.42,,,0.88,0.88,24101854.0,293801600.26,,290.95,0.87,30.46,0.3262,40.99,0.009
2021-11-26,240620.0,2800816.8,0.29,1.22,0.16,2.88,0.0,2665164.24,197558.0,228966.0,2299575.12,,,,,,23000.0,,0.19,,15408.0,,,,,0.27,,,2.39,,,,0.82,0.82,23978454.0,279109204.56,,288.34,0.82,27.91,0.274,36.12,0.01
2021-11-29,214912.0,2523066.88,0.26,1.07,0.14,2.54,0.0,2386248.92,197558.0,203258.0,2319330.92,,,,,,,,,,,,,,,,,25708.0,2.3,0.34,,,0.82,0.82,23830090.0,279765256.6,,278.15,0.82,23.93,0.2839,41.28,0.0089
2021-11-30,194219.0,2332570.19,0.23,0.98,0.13,2.33,0.0,2047813.09,168219.0,170509.0,2020310.19,,,11477.0,0.16,,3000.0,,0.67,11477.0,57526.0,,,0.16,11477.0,0.04,16710.0,47226.0,1.96,0.55,,,0.69,0.69,24184488.0,290455700.88,,284.42,0.69,22.82,0.3437,51.87,0.008
2021-12-01,187722.0,2310857.82,0.22,0.93,0.12,2.32,0.0,2224687.82,154119.0,180722.0,1897204.89,,,,,,24313.0,,0.16,,14100.0,,,,,0.31,,14100.0,1.84,0.17,,,0.63,0.63,24187004.0,297742019.24,,290.35,0.63,19.78,0.3501,53.45,0.0077
2021-12-02,196967.0,2436481.79,0.24,0.97,0.13,2.46,0.0,2405556.79,163364.0,194467.0,2020812.68,,,4500.0,0.11,,4745.0,,,9000.0,,,,0.11,4500.0,0.06,4745.0,,2.01,,,,0.67,0.67,24159044.0,298847374.28,,297.9,0.67,23.73,0.336,50.74,0.0081
2021-12-03,318101.0,3912642.3,0.38,1.57,0.21,3.95,0.0,2967744.0,210177.0,241280.0,2585177.1,,,46813.0,0.58,,,,,46813.0,,,,0.58,46813.0,,,,2.59,,,,0.87,0.87,23914016.0,294142396.8,,295.65,0.87,16.15,0.3546,54.61,0.0132
2021-12-06,123176.0,1531077.68,0.15,0.6,0.08,1.54,0.0,1363844.46,120176.0,109722.0,1493787.68,,,,,,,,1.24,,100955.0,,,,,,10954.0,131558.0,1.48,1.63,,,0.5,0.5,23974354.0,298001220.22,,295.46,0.5,25.91,0.2901,40.73,0.0051
2021-12-07,96700.0,1217453.0,0.12,0.49,0.06,1.23,0.0,1060078.0,93700.0,84200.0,1179683.0,,,,,,,,0.33,,26476.0,,,,,,,25522.0,1.17,0.31,,,0.39,0.39,24087922.0,303266937.98,,300.22,0.39,30.12,0.2678,33.69,0.004
2021-12-08,116573.0,1459493.96,0.14,0.59,0.08,1.48,0.0,1334293.96,113573.0,106573.0,1421933.96,,,22373.0,0.28,,,,0.03,22373.0,2500.0,,,0.28,22373.0,,,,1.42,,,,0.47,0.47,24044352.0,301035287.04,,301.07,0.47,27.62,0.3215,45.09,0.0048
2021-12-09,130910.0,1633756.8,0.16,0.68,0.09,1.66,0.0,1508956.8,127910.0,120910.0,1596316.8,,,22373.0,0.28,,,,0.1,22373.0,8036.0,,,0.28,22373.0,,,8036.0,1.6,0.1,,,0.53,0.53,24031370.0,299911497.6,,301.14,0.53,24.42,0.4101,57.98,0.0054
2021-12-10,140851.0,1743735.38,0.17,0.73,0.09,1.77,0.0,1619935.38,137851.0,130851.0,1706595.38,,,,0.11,,5579.0,,0.06,8800.0,4438.0,,,0.11,,0.07,14379.0,4438.0,1.72,0.06,,,0.57,0.57,24021840.0,297390379.2,,299.28,0.57,33.81,0.4126,53.63,0.0058
2021-12-13,164065.0,1995030.4,0.2,0.95,0.11,2.04,0.0,1255483.52,152265.0,103247.0,1851542.4,,,,,,,,0.02,,1216.0,,,,,,15630.0,27604.0,1.89,0.35,,,0.63,0.63,23986348.0,291673991.68,,296.08,0.63,34.54,0.3427,45.43,0.0068
2021-12-14,147087.0,1795932.27,0.18,0.86,0.1,1.83,0.0,1673832.27,144087.0,137087.0,1759302.27,,,,0.58,,,,0.55,45879.0,44006.0,,,0.58,,,35828.0,12039.0,1.76,0.15,,,0.6,0.6,24005168.0,293103101.28,,292.1,0.6,34.3,0.3933,50.92,0.0061
2021-12-15,151087.0,1846283.14,0.18,0.91,0.1,1.88,0.0,1724083.14,144087.0,141087.0,1760743.14,0.09,,,,,,7000.0,,,,0.09,,,,,,,1.76,,,0.04,0.6,0.6,24009800.0,293399756.0,,292.89,0.6,33.4,0.3738,49.48,0.0063
2021-12-16,151087.0,1873478.8,0.18,0.92,0.1,1.89,0.0,1749478.8,144087.0,141087.0,1786678.8,,,,,,,,,,,,,,,,,,1.76,,,,0.6,0.6,24022100.0,297874040.0,,293.09,0.6,33.12,0.3754,49.85,0.0063
2021-12-17,135174.0,1670750.64,0.16,0.9,0.09,1.69,0.0,1547150.64,128174.0,125174.0,1584230.64,,,,,,,,0.19,,15913.0,,,,,,,15913.0,1.59,0.22,,,0.53,0.53,24011442.0,296781423.12,,298.33,0.53,38.29,0.4653,56.18,0.0056
2021-12-20,146661.0,1789264.2,0.18,0.98,0.1,1.82,0.0,1475724.2,139661.0,120961.0,1703864.2,,,10887.0,,,,,0.19,,15100.0,,,,10887.0,,15700.0,4213.0,1.72,0.06,,,0.58,0.58,24013344.0,292962796.8,,296.27,0.58,35.15,0.3726,48.3,0.0061
2021-12-21,105546.0,1300326.72,0.13,0.71,0.07,1.32,0.0,1151513.44,96467.0,93467.0,1188473.44,,,,,,17779.0,,0.56,,45273.0,,,,,0.24,2079.0,45273.0,1.18,0.57,,,0.4,0.4,24114092.0,297085613.44,,294.51,0.4,17.71,0.4258,61.55,0.0044
2021-12-22,122981.0,1512666.3,0.15,0.83,0.08,1.54,0.0,1378288.8,115056.0,112056.0,1415188.8,,,10787.0,0.13,,8956.0,,0.01,10787.0,1154.0,,,0.13,10787.0,0.11,8956.0,1154.0,1.42,0.01,,,0.48,0.48,24067134.0,296025748.2,,295.59,0.48,15.78,0.429,61.43,0.0051
2021-12-23,157538.0,1950320.44,0.19,1.08,0.1,1.97,0.0,1548898.94,158861.0,125113.0,1966699.18,,,,0.38,,,,,31105.0,,,,0.38,,,43805.0,18048.0,1.96,0.22,,,0.66,0.66,24025032.0,297429896.16,,295.71,0.66,26.47,0.2586,35.32,0.0065
2021-12-24,130313.0,1631518.76,0.16,0.9,0.09,1.64,0.0,1182789.44,90405.0,94472.0,1131870.6,,,9000.0,0.16,,,,0.95,12700.0,77456.0,,,0.16,9000.0,,,43341.0,1.12,0.53,,,0.37,0.37,24095940.0,301681168.8,,298.55,0.37,25.34,0.2798,41.91,0.0054
2021-12-27,65316.0,821022.12,0.08,0.46,0.04,0.83,0.0,645570.06,53991.0,51358.0,678666.87,,,,0.12,,,,0.45,9000.0,36414.0,,,0.12,,,,52114.0,0.68,0.67,,,0.22,0.22,24136036.0,303389972.52,,301.75,0.22,13.11,0.5485,71.77,0.0027
2021-12-28,55783.0,713464.57,0.07,0.39,0.04,0.71,0.0,534941.75,44458.0,41825.0,568617.82,,,,,,,,0.12,,9533.0,,,,,,,9533.0,0.56,0.12,,,0.18,0.18,24107792.0,308338659.68,,304.21,0.18,15.93,0.499,67.15,0.0023
