,ECRP FP Equity_DX_SI_QTY,ECRP FP Equity_DX_SHORT_INTEREST_VALUE,ECRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECRP FP Equity_DX_SI_MV,ECRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECRP FP Equity_DX_SUPPLY_SI_QTY,ECRP FP Equity_DX_BROKER_SI_QTY,ECRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECRP FP Equity_DX_BROKER_SI_MV_NEW_x,ECRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECRP FP Equity_DX_BROKER_SI_MV_INC_x,ECRP FP Equity_DX_BROKER_SI_QTY_ADD,ECRP FP Equity_DX_BROKER_SI_QTY_NEW,ECRP FP Equity_DX_SUPPLY_SI_MV_DEC,ECRP FP Equity_DX_BROKER_SI_QTY_INC,ECRP FP Equity_DX_SUPPLY_SI_QTY_DEC,ECRP FP Equity_DX_BROKER_SI_MV_NEW_y,ECRP FP Equity_DX_BROKER_SI_MV_INC_y,ECRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECRP FP Equity_DX_BROKER_SI_MV_ADD,ECRP FP Equity_DX_SUPPLY_SI_QTY_ADD,ECRP FP Equity_DX_BROKER_SI_QTY_DEC,ECRP FP Equity_DX_SUPPLY_SI_MV,ECRP FP Equity_DX_BROKER_SI_MV_DEC,ECRP FP Equity_DX_SUPPLY_SI_MV_RMV,ECRP FP Equity_DX_BROKER_SI_MV_RMV,ECRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECRP FP Equity_DX_UTILIZATION_QUANTITY,ECRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ECRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECRP FP Equity_DX_ACTIVE_UTILIZATION_MV,ECRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECRP FP Equity_DX_BROKER_SI_CON_RATIO,ECRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECRP FP Equity_DX_DEMAND_SUPPLY_RATIO,ECRP FP Equity_PX_LAST
2017-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61044.0,,0.0,0.0,,0.0,,0.0,50.87
2017-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61004.4,,0.0,0.0,,0.0,,0.0,50.837
2017-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61040.4,,0.0,0.0,,0.0,,0.0,50.867
2017-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61094.4,,0.0,0.0,,0.0,,0.0,50.912
2017-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61083.6,,0.0,0.0,,0.0,,0.0,50.903
2017-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61105.2,,0.0,0.0,,0.0,,0.0,50.921
2017-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61089.6,,0.0,0.0,,0.0,,0.0,50.908
2017-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61086.0,,0.0,0.0,,0.0,,0.0,50.905
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61110.0,,0.0,0.0,,0.0,,0.0,50.925
2017-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61128.0,,0.0,0.0,,0.0,,0.0,50.94
2017-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61142.4,,0.0,0.0,,0.0,,0.0,50.952
2017-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61226.4,,0.0,0.0,,0.0,,0.0,51.022
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61335.6,,0.0,0.0,,0.0,,0.0,51.113
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61371.6,,0.0,0.0,,0.0,,0.0,51.143
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61459.2,,0.0,0.0,,0.0,,0.0,51.216
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61402.8,,0.0,0.0,,0.0,,0.0,51.169
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61423.2,,0.0,0.0,,0.0,,0.0,51.186
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61286.4,,0.0,0.0,,0.0,,0.0,51.072
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61342.8,,0.0,0.0,,0.0,,0.0,51.119
2017-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61248.0,,0.0,0.0,,0.0,,0.0,51.04
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61236.0,,0.0,0.0,,0.0,,0.0,51.03
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61384.8,,0.0,0.0,,0.0,,0.0,51.154
2017-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61593.6,,0.0,0.0,,0.0,,0.0,51.328
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61652.4,,0.0,0.0,,0.0,,0.0,51.377
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61700.4,,0.0,0.0,,0.0,,0.0,51.417
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61831.2,,0.0,0.0,,0.0,,0.0,51.526
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61809.6,,0.0,0.0,,0.0,,0.0,51.508
2017-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61825.2,,0.0,0.0,,0.0,,0.0,51.521
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61899.6,,0.0,0.0,,0.0,,0.0,51.583
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61917.6,,0.0,0.0,,0.0,,0.0,51.598
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61827.6,,0.0,0.0,,0.0,,0.0,51.523
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61660.8,,0.0,0.0,,0.0,,0.0,51.384
2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61605.6,,0.0,0.0,,0.0,,0.0,51.338
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61550.4,,0.0,0.0,,0.0,,0.0,51.292
2017-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61564.8,,0.0,0.0,,0.0,,0.0,51.304
2017-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61453.2,,0.0,0.0,,0.0,,0.0,51.211
2017-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61534.8,,0.0,0.0,,0.0,,0.0,51.279
2017-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61473.6,,0.0,0.0,,0.0,,0.0,51.228
2017-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61585.2,,0.0,0.0,,0.0,,0.0,51.321
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61622.4,,0.0,0.0,,0.0,,0.0,51.352
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61605.6,,0.0,0.0,,0.0,,0.0,51.338
2017-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61602.0,,0.0,0.0,,0.0,,0.0,51.335
2017-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61597.2,,0.0,0.0,,0.0,,0.0,51.331
2017-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61668.0,,0.0,0.0,,0.0,,0.0,51.39
2017-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61686.0,,0.0,0.0,,0.0,,0.0,51.405
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61564.8,,0.0,0.0,,0.0,,0.0,51.304
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61600.8,,0.0,0.0,,0.0,,0.0,51.334
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61776.0,,0.0,0.0,,0.0,,0.0,51.48
2017-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61694.4,,0.0,0.0,,0.0,,0.0,51.412
2017-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61742.4,,0.0,0.0,,0.0,,0.0,51.452
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61825.2,,0.0,0.0,,0.0,,0.0,51.521
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61846.8,,0.0,0.0,,0.0,,0.0,51.539
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61792.8,,0.0,0.0,,0.0,,0.0,51.494
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61809.6,,0.0,0.0,,0.0,,0.0,51.508
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61753.2,,0.0,0.0,,0.0,,0.0,51.461
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61767.6,,0.0,0.0,,0.0,,0.0,51.473
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61740.0,,0.0,0.0,,0.0,,0.0,51.45
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61765.2,,0.0,0.0,,0.0,,0.0,51.471
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61729.2,,0.0,0.0,,0.0,,0.0,51.441
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61582.8,,0.0,0.0,,0.0,,0.0,51.319
2017-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61502.4,,0.0,0.0,,0.0,,0.0,51.252
2017-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61461.6,,0.0,0.0,,0.0,,0.0,51.218
2017-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61459.2,,0.0,0.0,,0.0,,0.0,51.216
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61459.2,,0.0,0.0,,0.0,,0.0,
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61459.2,,0.0,0.0,,0.0,,0.0,
2017-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61506.0,,0.0,0.0,,0.0,,0.0,51.255
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61425.6,,0.0,0.0,,0.0,,0.0,51.188
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61406.4,,0.0,0.0,,0.0,,0.0,51.172
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61406.4,,0.0,0.0,,0.0,,0.0,
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61371.6,,0.0,0.0,,0.0,,0.0,51.143
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61394.4,,0.0,0.0,,0.0,,0.0,51.162
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61494.0,,0.0,0.0,,0.0,,0.0,51.245
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61522.8,,0.0,0.0,,0.0,,0.0,51.269
2018-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61568.4,,0.0,0.0,,0.0,,0.0,51.307
2018-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61504.8,,0.0,0.0,,0.0,,0.0,51.254
2018-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61486.8,,0.0,0.0,,0.0,,0.0,51.239
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61260.0,,0.0,0.0,,0.0,,0.0,51.05
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61309.2,,0.0,0.0,,0.0,,0.0,51.091
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61306.8,,0.0,0.0,,0.0,,0.0,51.089
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61378.8,,0.0,0.0,,0.0,,0.0,51.149
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61336.8,,0.0,0.0,,0.0,,0.0,51.114
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61323.6,,0.0,0.0,,0.0,,0.0,51.103
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61388.4,,0.0,0.0,,0.0,,0.0,51.157
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61484.4,,0.0,0.0,,0.0,,0.0,51.237
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61507.2,,0.0,0.0,,0.0,,0.0,51.256
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61470.0,,0.0,0.0,,0.0,,0.0,51.225
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61377.6,,0.0,0.0,,0.0,,0.0,51.148
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61344.0,,0.0,0.0,,0.0,,0.0,51.12
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61209.6,,0.0,0.0,,0.0,,0.0,51.008
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61220.4,,0.0,0.0,,0.0,,0.0,51.017
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61206.0,,0.0,0.0,,0.0,,0.0,51.005
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61206.0,,0.0,0.0,,0.0,,0.0,51.005
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61089.6,,0.0,0.0,,0.0,,0.0,50.908
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61155.6,,0.0,0.0,,0.0,,0.0,50.963
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61174.8,,0.0,0.0,,0.0,,0.0,50.979
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61120.8,,0.0,0.0,,0.0,,0.0,50.934
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61045.2,,0.0,0.0,,0.0,,0.0,50.871
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61006.8,,0.0,0.0,,0.0,,0.0,50.839
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,60980.4,,0.0,0.0,,0.0,,0.0,50.817
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,60906.0,,0.0,0.0,,0.0,,0.0,50.755
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,60873.6,,0.0,0.0,,0.0,,0.0,50.728
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,60949.2,,0.0,0.0,,0.0,,0.0,50.791
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61122.0,,0.0,0.0,,0.0,,0.0,50.935
2018-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61064.4,,0.0,0.0,,0.0,,0.0,50.887
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61050.0,,0.0,0.0,,0.0,,0.0,50.875
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61076.4,,0.0,0.0,,0.0,,0.0,50.897
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61053.6,,0.0,0.0,,0.0,,0.0,50.878
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61131.6,,0.0,0.0,,0.0,,0.0,50.943
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61159.2,,0.0,0.0,,0.0,,0.0,50.966
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61110.0,,0.0,0.0,,0.0,,0.0,50.925
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61154.4,,0.0,0.0,,0.0,,0.0,50.962
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61188.0,,0.0,0.0,,0.0,,0.0,50.99
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61159.2,,0.0,0.0,,0.0,,0.0,50.966
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61086.0,,0.0,0.0,,0.0,,0.0,50.905
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61026.0,,0.0,0.0,,0.0,,0.0,50.855
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61066.8,,0.0,0.0,,0.0,,0.0,50.889
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61102.8,,0.0,0.0,,0.0,,0.0,50.919
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61113.6,,0.0,0.0,,0.0,,0.0,50.928
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61203.6,,0.0,0.0,,0.0,,0.0,51.003
2018-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61206.0,,0.0,0.0,,0.0,,0.0,51.005
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61186.8,,0.0,0.0,,0.0,,0.0,50.989
2018-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1200.0,61093.2,,0.0,0.0,,0.0,,0.0,50.911
