,ALCUR FP Equity_DX_SI_QTY,ALCUR FP Equity_DX_SHORT_INTEREST_VALUE,ALCUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCUR FP Equity_DX_SI_MV,ALCUR FP Equity_DX_DSS,ALCUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCUR FP Equity_DX_SUPPLY_SI_QTY,ALCUR FP Equity_DX_BROKER_SI_QTY,ALCUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCUR FP Equity_DX_BROKER_SI_MV_INC_x,ALCUR FP Equity_DX_BROKER_SI_QTY_ADD,ALCUR FP Equity_DX_SUPPLY_SI_MV_DEC,ALCUR FP Equity_DX_BROKER_SI_QTY_INC,ALCUR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCUR FP Equity_DX_BROKER_SI_MV_INC_y,ALCUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCUR FP Equity_DX_BROKER_SI_MV_ADD,ALCUR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCUR FP Equity_DX_BROKER_SI_QTY_DEC,ALCUR FP Equity_DX_SUPPLY_SI_MV,ALCUR FP Equity_DX_BROKER_SI_MV_DEC,ALCUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCUR FP Equity_DX_UTILIZATION_QUANTITY,ALCUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCUR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCUR FP Equity_DX_BROKER_SI_CON_RATIO,ALCUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-09-15,4041.0,9779.22,0.1,0.76,0.07,0.01,0.0,9779.22,4041.0,4041.0,9779.22,,,,,,,,,,,,0.01,,100.0,2.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0286
2023-09-18,4309.0,10470.87,0.11,0.81,0.08,0.01,0.0,10470.87,4309.0,4309.0,10470.87,268.0,0.0,,,268.0,,0.0,268.0,,,,0.01,,100.0,3.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0306
2023-09-19,4309.0,10557.05,0.11,0.75,0.08,0.01,0.0,10557.05,4309.0,4309.0,10557.05,,,,,,,,,,,,0.01,,100.0,3.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0305
2023-09-20,3580.0,8520.4,0.09,0.6,0.06,0.01,0.0,8520.4,3580.0,3580.0,8520.4,,,,0.0,,729.0,,,,,729.0,0.01,0.0,100.0,2.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-09-21,3580.0,8842.6,0.09,0.59,0.06,0.01,0.0,8842.6,3580.0,3580.0,8842.6,,,,,,,,,,,,0.01,,100.0,2.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-09-22,3580.0,8914.2,0.09,0.57,0.06,0.01,0.0,8914.2,3580.0,3580.0,8914.2,,,,,,,,,,,,0.01,,100.0,2.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-09-25,3580.0,8663.6,0.09,0.55,0.06,0.01,0.0,8663.6,3580.0,3580.0,8663.6,,,,,,,,,,,,0.01,,100.0,2.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.025
2023-09-26,3312.0,7981.92,0.08,0.5,0.06,0.01,0.0,7981.92,3312.0,3312.0,7981.92,,,,0.0,,268.0,,,,,268.0,0.01,0.0,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-09-27,3312.0,8015.04,0.08,0.51,0.06,0.01,0.0,8015.04,3312.0,3312.0,8015.04,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-09-28,3312.0,8015.04,0.08,0.52,0.06,0.01,0.0,8015.04,3312.0,3312.0,8015.04,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-09-29,3312.0,7948.8,0.08,0.52,0.06,0.01,0.0,7948.8,3312.0,3312.0,7948.8,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-02,3312.0,7981.92,0.08,0.54,0.06,0.01,0.0,7981.92,3312.0,3312.0,7981.92,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-03,3312.0,7783.2,0.08,0.55,0.06,0.01,0.0,7783.2,3312.0,3312.0,7783.2,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-04,3312.0,7716.96,0.08,0.56,0.06,0.01,0.0,7716.96,3312.0,3312.0,7716.96,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-05,3312.0,7650.72,0.08,0.56,0.06,0.01,0.0,7650.72,3312.0,3312.0,7650.72,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-06,3312.0,7617.6,0.08,0.56,0.06,0.01,0.0,7617.6,3312.0,3312.0,7617.6,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-09,3312.0,7452.0,0.08,0.56,0.06,0.01,0.0,7452.0,3312.0,3312.0,7452.0,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-10,3312.0,7452.0,0.08,0.57,0.06,0.01,0.0,7452.0,3312.0,3312.0,7452.0,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-11,3312.0,7617.6,0.08,0.56,0.06,0.01,0.0,7617.6,3312.0,3312.0,7617.6,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-12,3312.0,7650.72,0.08,0.58,0.06,0.01,0.0,7650.72,3312.0,3312.0,7650.72,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-13,3312.0,7650.72,0.08,0.58,0.06,0.01,0.0,7650.72,3312.0,3312.0,7650.72,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-16,3312.0,7650.72,0.08,0.56,0.06,0.01,0.0,7650.72,3312.0,3312.0,7650.72,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-17,3312.0,7650.72,0.08,0.55,0.06,0.01,0.0,7650.72,3312.0,3312.0,7650.72,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-18,3312.0,7452.0,0.08,0.55,0.06,0.01,0.0,7452.0,3312.0,3312.0,7452.0,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-19,3312.0,7286.4,0.08,0.55,0.06,0.01,0.0,7286.4,3312.0,3312.0,7286.4,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-20,3312.0,7087.68,0.08,0.54,0.06,0.01,0.0,7087.68,3312.0,3312.0,7087.68,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-23,3312.0,7021.44,0.08,0.53,0.06,0.01,0.0,7021.44,3312.0,3312.0,7021.44,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-24,3312.0,7021.44,0.08,0.53,0.06,0.01,0.0,7021.44,3312.0,3312.0,7021.44,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-25,3312.0,6822.72,0.08,0.52,0.06,0.01,0.0,6822.72,3312.0,3312.0,6822.72,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-26,3312.0,6690.24,0.08,0.52,0.06,0.01,0.0,6690.24,3312.0,3312.0,6690.24,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-27,3312.0,6690.24,0.08,0.58,0.06,0.01,0.0,6690.24,3312.0,3312.0,6690.24,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-30,3312.0,6657.12,0.08,0.57,0.06,0.01,0.0,6657.12,3312.0,3312.0,6657.12,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-10-31,3312.0,6657.12,0.08,0.63,0.06,0.01,0.0,6657.12,3312.0,3312.0,6657.12,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-01,3312.0,6657.12,0.08,0.68,0.06,0.01,0.0,6657.12,3312.0,3312.0,6657.12,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-02,3312.0,6690.24,0.08,0.76,0.06,0.01,0.0,6690.24,3312.0,3312.0,6690.24,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-03,3312.0,6822.72,0.08,0.81,0.06,0.01,0.0,6822.72,3312.0,3312.0,6822.72,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-06,3312.0,6723.36,0.08,0.84,0.06,0.01,0.0,6723.36,3312.0,3312.0,6723.36,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-07,3312.0,6888.96,0.08,0.8,0.06,0.01,0.0,6888.96,3312.0,3312.0,6888.96,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-08,3312.0,6822.72,0.08,0.75,0.06,0.01,0.0,6822.72,3312.0,3312.0,6822.72,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-09,3312.0,6922.08,0.08,0.76,0.06,0.01,0.0,6922.08,3312.0,3312.0,6922.08,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-10,3312.0,7253.28,0.08,0.76,0.06,0.01,0.0,7253.28,3312.0,3312.0,7253.28,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-13,3312.0,7716.96,0.08,0.54,0.06,0.01,0.0,7716.96,3312.0,3312.0,7716.96,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-14,3312.0,7981.92,0.08,0.41,0.06,0.01,0.0,7981.92,3312.0,3312.0,7981.92,,,,,,,,,,,,0.01,,100.0,2.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0239
2023-11-15,3312.0,7915.68,0.08,0.37,0.06,0.01,0.0,7915.68,3312.0,3312.0,7915.68,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-16,9412.0,23530.0,0.23,1.01,0.16,0.02,0.0,23530.0,9412.0,9412.0,23530.0,,,6100.0,,,,,,0.01,6100.0,,0.02,,100.0,6.51,0.0,0.0,0.0,100.0,35.19,0.5439,64.81,0.0651
2023-11-17,9412.0,23435.88,0.23,0.92,0.16,0.02,0.0,23435.88,9412.0,9412.0,23435.88,,,,,,,,,,,,0.02,,100.0,6.51,0.0,0.0,0.0,100.0,35.19,0.5439,64.81,0.0651
2023-11-20,9412.0,23812.36,0.23,0.85,0.16,0.02,0.0,23812.36,9412.0,9412.0,23812.36,,,,,,,,,,,,0.02,,100.0,6.51,0.0,0.0,0.0,100.0,35.19,0.5439,64.81,0.0651
2023-11-21,9412.0,23530.0,0.23,0.8,0.16,0.02,0.0,23530.0,9412.0,9412.0,23530.0,,,,,,,,,,,,0.02,,100.0,6.51,0.0,0.0,0.0,100.0,35.19,0.5439,64.81,0.0651
2023-11-22,9412.0,23435.88,0.23,0.78,0.16,0.02,0.0,23435.88,9412.0,9412.0,23435.88,,,,,,,,,,,,0.02,,100.0,6.51,0.0,0.0,0.0,100.0,35.19,0.5439,64.81,0.0651
2023-11-23,3312.0,8246.88,0.08,0.27,0.06,0.01,0.0,8246.88,3312.0,3312.0,8246.88,,,,0.02,,6100.0,,,,,6100.0,0.01,0.02,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-24,3312.0,8114.4,0.08,0.27,0.06,0.01,0.0,8114.4,3312.0,3312.0,8114.4,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-27,3312.0,7750.08,0.08,0.27,0.06,0.01,0.0,7750.08,3312.0,3312.0,7750.08,,,,,,,,,,,,0.01,,100.0,2.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-28,3312.0,7683.84,0.08,0.26,0.06,0.01,0.0,7683.84,2412.0,3312.0,5595.84,,,,0.0,,900.0,,,,,,0.01,,100.0,1.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2023-11-29,2412.0,5547.6,0.06,0.19,0.04,0.01,0.0,5547.6,2412.0,2412.0,5547.6,,,,,,,,,,,900.0,0.01,0.0,100.0,1.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0169
2023-11-30,2412.0,5595.84,0.06,0.19,0.04,0.01,0.0,5595.84,2412.0,2412.0,5595.84,,,,,,,,,,,,0.01,,100.0,1.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0168
2023-12-01,2412.0,5378.76,0.06,0.19,0.04,0.01,0.0,5378.76,2412.0,2412.0,5378.76,,,,,,,,,,,,0.01,,100.0,1.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0168
2023-12-04,1612.0,3498.04,0.04,0.12,0.03,0.0,0.0,3498.04,1612.0,1612.0,3498.04,,,,0.0,,800.0,,,,,800.0,0.0,0.0,100.0,1.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0112
2023-12-05,1612.0,3433.56,0.04,0.12,0.03,0.0,0.0,3433.56,802.0,1612.0,1708.26,,,,0.0,,810.0,,,,,,0.0,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0112
2023-12-06,802.0,1788.46,0.02,0.06,0.01,0.0,0.0,1788.46,802.0,802.0,1788.46,,,,,,,,,,,810.0,0.0,0.0,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056
2023-12-07,802.0,1756.38,0.02,0.06,0.01,0.0,0.0,1756.38,0.0,802.0,0.0,,,,0.0,,802.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0056
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,802.0,0.0,0.0,0.0,0.0,143889.0,303605.79,0.3,0.0,,0.0,,0.0
2023-12-11,1600.0,3392.0,0.04,0.11,0.03,0.0,0.0,3392.0,1600.0,1600.0,3392.0,,,1600.0,,,,,,0.0,1600.0,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-12,1600.0,3328.0,0.04,0.11,0.03,0.0,0.0,3328.0,1600.0,1600.0,3328.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-13,1600.0,3344.0,0.04,0.11,0.03,0.0,0.0,3344.0,1600.0,1600.0,3344.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-14,1600.0,3408.0,0.04,0.1,0.03,0.0,0.0,3408.0,1600.0,1600.0,3408.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-15,1600.0,3488.0,0.04,0.1,0.03,0.0,0.0,3488.0,1600.0,1600.0,3488.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-18,1600.0,3440.0,0.04,0.1,0.03,0.0,0.0,3440.0,1600.0,1600.0,3440.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-19,1600.0,3568.0,0.04,0.1,0.03,0.0,0.0,3568.0,1600.0,1600.0,3568.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-20,1600.0,3888.0,0.04,0.09,0.03,0.0,0.0,3888.0,1600.0,1600.0,3888.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-21,1600.0,3952.0,0.04,0.07,0.03,0.0,0.0,3952.0,1600.0,1600.0,3952.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-22,1600.0,4208.0,0.04,0.06,0.03,0.0,0.0,4208.0,1600.0,1600.0,4208.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-25,1600.0,4208.0,0.04,0.06,0.03,0.0,0.0,4208.0,1600.0,1600.0,4208.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-26,1600.0,4208.0,0.04,0.06,0.03,0.0,0.0,4208.0,1600.0,1600.0,4208.0,,,,,,,,,,,,0.0,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111
2023-12-27,1600.0,4352.0,0.04,0.06,0.03,0.0,0.0,4352.0,1600.0,1600.0,4352.0,,,,,,,,,,,,0.0,,100.0,1.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0114
2023-12-28,3932.0,10577.08,0.1,0.16,0.07,0.01,0.0,5288.54,1966.0,1966.0,5288.54,,0.0,,0.0,366.0,1600.0,0.0,,,1966.0,,0.01,,100.0,1.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.0279
2023-12-29,3932.0,10065.92,0.1,0.15,0.07,0.01,0.0,5032.96,1966.0,1966.0,5032.96,,,,,,,,,,,,0.01,,100.0,1.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.0279
2024-01-01,3932.0,10065.92,0.1,0.15,0.07,0.01,0.0,5032.96,1966.0,1966.0,5032.96,,,,,,,,,,,,0.01,,100.0,1.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.0279
2024-01-02,3932.0,11009.6,0.1,0.15,0.07,0.01,0.0,5504.8,1966.0,1966.0,5504.8,,,,,,,,,,,,0.01,,100.0,1.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0277
2024-01-03,3932.0,10930.96,0.1,0.14,0.07,0.01,0.0,5465.48,1966.0,1966.0,5465.48,,,,,,,,,,,,0.01,,100.0,21.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.4297
2024-01-04,3932.0,10459.12,0.1,0.14,0.07,0.01,0.0,5229.56,1966.0,1966.0,5229.56,,,,,,,,,,,,0.01,,100.0,24.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.4977
2024-01-05,11332.0,29463.2,0.28,0.38,0.2,0.03,0.0,24351.6,9366.0,9366.0,24351.6,7400.0,,7400.0,,,,,7400.0,0.02,,,0.02,,100.0,77.62,0.0,0.0,0.0,100.0,34.7,0.5468,65.3,0.9392
2024-01-08,11332.0,31842.92,0.28,0.37,0.2,0.03,0.0,26318.46,9366.0,9366.0,26318.46,,,,,,,,,,,,0.02,,100.0,77.62,0.0,0.0,0.0,100.0,34.7,0.5468,65.3,0.9392
2024-01-09,7400.0,20498.0,0.18,0.23,0.13,0.02,0.0,20498.0,7400.0,7400.0,20498.0,,,,0.0,,1966.0,,,,,1966.0,0.02,0.01,100.0,73.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.7327
2024-01-10,14800.0,42180.0,0.37,0.46,0.26,0.04,0.0,21090.0,7400.0,7400.0,21090.0,,,,,,,,,,,,0.02,,100.0,66.07,0.0,0.0,0.0,100.0,,1.0,100.0,1.3214
2024-01-11,7900.0,23305.0,0.2,0.24,0.14,0.02,0.0,16815.0,5700.0,5700.0,16815.0,,,2200.0,0.0,,1700.0,,,0.01,,3900.0,0.02,0.01,100.0,67.86,0.0,0.0,0.0,100.0,43.96,0.5073,56.04,0.9405
2024-01-12,7900.0,22910.0,0.2,0.23,0.14,0.02,0.0,16530.0,5700.0,5700.0,16530.0,,,,,,,,,,,,0.02,,100.0,67.86,0.0,0.0,0.0,100.0,43.8,0.5077,56.2,0.9405
2024-01-15,4400.0,14080.0,0.11,0.13,0.08,0.01,0.0,7040.0,2200.0,2200.0,7040.0,,,,0.01,,3500.0,,,,,3500.0,0.01,0.01,100.0,44.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.898
2024-01-16,4400.0,16456.0,0.11,0.11,0.08,0.01,0.0,8228.0,2200.0,2200.0,8228.0,,,,,,,,,,,,0.01,,100.0,35.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.7097
2024-01-17,4400.0,15840.0,0.11,0.09,0.08,0.02,0.0,7920.0,2200.0,2200.0,7920.0,,,,,,,,,,,,0.01,,100.0,44.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.898
2024-01-18,10400.0,39208.0,0.26,0.21,0.18,0.04,0.0,30914.0,8200.0,8200.0,30914.0,6000.0,,6000.0,,,,,6000.0,0.02,,,0.03,,100.0,75.23,0.0,0.0,0.0,100.0,42.65,0.5108,57.35,0.9541
2024-01-19,9800.0,36162.0,0.24,0.18,0.17,0.04,0.0,36162.0,9800.0,9800.0,36162.0,,0.01,,,1600.0,,0.01,,,1600.0,,0.04,,100.0,94.23,0.0,0.0,0.0,100.0,38.8,0.5251,61.2,0.9423
2024-01-22,4700.0,16356.0,0.12,0.09,0.08,0.02,0.0,16356.0,4700.0,4700.0,16356.0,,,,0.02,,5100.0,,,,,5100.0,0.02,0.02,100.0,88.68,0.0,0.0,0.0,100.0,34.35,0.549,65.65,0.8868
2024-01-23,4700.0,16779.0,0.12,0.08,0.08,0.02,0.0,16779.0,4700.0,4700.0,16779.0,,,,,,,,,,,,0.02,,100.0,88.68,0.0,0.0,0.0,100.0,34.3,0.5493,65.7,0.8868
2024-01-24,8700.0,32799.0,0.21,0.14,0.15,0.03,0.0,25259.0,6700.0,6700.0,25259.0,2000.0,,2000.0,,,,,2000.0,0.01,,,0.02,,100.0,91.78,0.0,0.0,0.0,100.0,35.16,0.3743,46.64,1.1918
2024-01-25,8700.0,33582.0,0.21,0.13,0.15,0.03,0.0,25862.0,6700.0,6700.0,25862.0,,,,,,,,,,,,0.03,,100.0,91.78,0.0,0.0,0.0,100.0,35.18,0.3731,46.42,1.1918
2024-01-26,8700.0,34713.0,0.21,0.13,0.15,0.03,0.0,26733.0,6700.0,6700.0,26733.0,,,,,,,,,,,,0.03,,100.0,91.78,0.0,0.0,0.0,100.0,35.04,0.3736,46.58,1.1918
2024-01-29,8700.0,34713.0,0.21,0.12,0.15,0.03,0.0,26733.0,6700.0,6700.0,26733.0,,,,,,,,,,,,0.03,,100.0,91.78,0.0,0.0,0.0,100.0,35.62,0.372,45.96,1.1918
2024-01-30,8700.0,35583.0,0.21,0.12,0.15,0.03,0.0,27403.0,6700.0,6700.0,27403.0,,,,,,,,,,,,0.03,,100.0,91.78,0.0,0.0,0.0,100.0,35.12,0.3732,46.47,1.1918
2024-01-31,7100.0,28471.0,0.18,0.09,0.12,0.03,0.0,20451.0,5100.0,5100.0,20451.0,,,,0.01,,1600.0,,,,,1600.0,0.02,0.01,100.0,68.92,0.0,0.0,0.0,100.0,43.84,0.5076,56.16,0.9595
2024-02-01,7100.0,30601.0,0.18,0.09,0.12,0.03,0.0,21981.0,5100.0,5100.0,21981.0,,,,,,,,,,,,0.02,,100.0,68.92,0.0,0.0,0.0,100.0,42.76,0.5105,57.24,0.9595
2024-02-02,7100.0,30814.0,0.18,0.09,0.12,0.03,0.0,22134.0,5100.0,5100.0,22134.0,,,,,,,,,,,,0.02,,100.0,68.92,0.0,0.0,0.0,100.0,43.58,0.5083,56.42,0.9595
2024-02-05,7100.0,28968.0,0.18,0.08,0.12,0.03,0.0,20808.0,5100.0,5100.0,20808.0,,,,,,,,,,,,0.02,,100.0,68.92,0.0,0.0,0.0,100.0,44.41,0.5062,55.59,0.9595
2024-02-06,7100.0,29039.0,0.18,0.09,0.12,0.03,0.0,20859.0,5100.0,5100.0,20859.0,,,,,,,,,,,,0.02,,100.0,68.92,0.0,0.0,0.0,100.0,43.63,0.5081,56.37,0.9595
2024-02-07,28100.0,118020.0,0.69,0.35,0.49,0.12,0.0,59220.0,17100.0,14100.0,71820.0,12000.0,0.04,,,9000.0,,0.04,12000.0,,,,0.07,,100.0,88.14,0.0,0.0,0.0,100.0,10.92,0.6396,78.52,1.4485
2024-02-08,28100.0,117177.0,0.69,0.35,0.49,0.12,0.0,58797.0,17100.0,14100.0,71307.0,,,,,,,,,,,,0.07,,100.0,88.14,0.0,0.0,0.0,100.0,11.06,0.6357,78.23,1.4485
2024-02-09,28100.0,115210.0,0.69,0.36,0.49,0.12,0.0,57810.0,17100.0,14100.0,70110.0,,,,,,,,,,,,0.07,,100.0,88.6,0.0,0.0,0.0,100.0,11.03,0.6366,78.29,1.456
2024-02-12,28100.0,117177.0,0.69,0.36,0.49,0.12,0.0,58797.0,17100.0,14100.0,71307.0,,,,,,,,,,,,0.07,,100.0,88.6,0.0,0.0,0.0,100.0,10.96,0.6385,78.44,1.456
2024-02-13,28670.0,123281.0,0.71,0.37,0.5,0.12,0.0,61855.5,17385.0,14385.0,74755.5,285.0,,285.0,,,,,285.0,0.0,,,0.07,,100.0,88.77,0.0,0.0,0.0,100.0,10.68,0.6156,77.01,1.4639
2024-02-14,28670.0,126148.0,0.71,0.37,0.5,0.12,0.0,63294.0,17385.0,14385.0,76494.0,,,,,,,,,,,,0.07,,100.0,88.77,0.0,0.0,0.0,100.0,10.72,0.6146,76.94,1.4639
2024-02-15,28670.0,123854.4,0.71,0.37,0.5,0.13,0.0,62143.2,17385.0,14385.0,75103.2,,,,,,,,,,,,0.08,,100.0,88.77,0.0,0.0,0.0,100.0,10.89,0.6097,76.57,1.4639
2024-02-16,28670.0,129015.0,0.71,0.37,0.5,0.13,0.0,64732.5,17385.0,14385.0,78232.5,,,,,,,,,,,,0.08,,100.0,88.77,0.0,0.0,0.0,100.0,10.64,0.6168,77.1,1.4639
2024-02-19,28670.0,130735.2,0.71,0.37,0.5,0.13,0.0,65595.6,17385.0,14385.0,79275.6,,,,,,,,,,,,0.08,,100.0,88.77,0.0,0.0,0.0,100.0,10.82,0.6117,76.72,1.4639
