,EEUE FP Equity_DX_SI_QTY,EEUE FP Equity_DX_SHORT_INTEREST_VALUE,EEUE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEUE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEUE FP Equity_DX_SI_MV,EEUE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEUE FP Equity_DX_SUPPLY_SI_QTY,EEUE FP Equity_DX_BROKER_SI_QTY,EEUE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEUE FP Equity_DX_BROKER_SI_QTY_ADD,EEUE FP Equity_DX_BROKER_SI_MV_ADD,EEUE FP Equity_DX_SUPPLY_SI_MV,EEUE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEUE FP Equity_DX_UTILIZATION_QUANTITY,EEUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEUE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEUE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEUE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEUE FP Equity_DX_BROKER_SI_CON_RATIO,EEUE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEUE FP Equity_DX_DEMAND_SUPPLY_RATIO,EEUE FP Equity_PX_LAST
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,12.592
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,12.434
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,12.262
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,12.348
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,12.518
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,12.392
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,12.472
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,12.582
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,12.764
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,12.836
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,12.738
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,12.61
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,12.704
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,12.654
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,12.776
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,12.712
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,12.624
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,12.42
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,12.114
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,11.844
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,11.706
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,11.872
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,11.6
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,11.628
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,11.728
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,11.762
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,11.694
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,11.616
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,11.934
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,11.984
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,12.004
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,11.938
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,11.774
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,11.776
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,11.836
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,11.622
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,11.82
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,12.018
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,12.076
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,12.028
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,12.064
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,11.966
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,11.786
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,11.974
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,12.088
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,12.238
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,12.204
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,12.284
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,12.318
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,12.334
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,12.322
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,12.396
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,12.536
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,12.706
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,12.696
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,12.632
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,12.694
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,12.724
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,12.628
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,12.722
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,12.634
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,12.766
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,12.79
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,12.808
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,12.852
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,12.866
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,12.748
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,12.82
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,12.722
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,12.614
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,12.536
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,12.578
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,12.61
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,12.394
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,12.286
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,12.166
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,12.046
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,11.838
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,12.078
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,12.014
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,12.038
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,11.948
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,12.026
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,12.2
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,12.416
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,12.22
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,12.08
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,12.006
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,11.846
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,11.842
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,11.704
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,11.808
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,11.59
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,11.334
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,11.276
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,11.266
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,11.286
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,11.106
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,11.25
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,11.326
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,11.688
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,11.562
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,11.494
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,11.326
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,11.314
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,11.246
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,11.15
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,11.252
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,11.302
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,11.524
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,11.552
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,11.502
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,11.532
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,11.464
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,11.606
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,11.802
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,11.838
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,11.858
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,11.868
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,11.908
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,11.966
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,11.926
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,11.808
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,12.026
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,12.064
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,12.172
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,12.142
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,12.494
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,12.498
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,12.528
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,12.558
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,12.426
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,12.394
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,12.534
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,12.528
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,12.61
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,12.694
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,12.744
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,12.754
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,12.666
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,12.64
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,12.762
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,12.846
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,12.842
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,12.776
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,12.708
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,12.618
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,12.598
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,12.724
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,12.612
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,12.792
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,12.778
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,12.404
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,12.278
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,12.286
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,12.256
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,12.464
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,12.34
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,12.356
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,12.412
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,12.372
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,12.428
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,12.28
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,12.452
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,12.542
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,12.766
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,12.746
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,12.894
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,12.988
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,12.9
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,12.964
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,13.032
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,13.11
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,13.168
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,13.222
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,13.252
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,13.06
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,13.092
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,13.166
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,13.136
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,13.124
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,13.148
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,13.192
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,13.172
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,13.148
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,13.14
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,13.31
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,13.354
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,13.26
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,13.296
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,13.294
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,13.394
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,13.264
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,13.382
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,13.388
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,13.456
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,13.482
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,13.444
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,13.462
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,13.43
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,13.39
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,13.388
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,13.232
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,13.382
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,13.34
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,13.24
2023-03-02,,,,,,,,,,,,,,,,,,,,,,,13.324
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,13.436
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,13.426
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,13.32
2023-03-08,,,,,,,,,,,,,,,,,,,,,,,13.34
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,13.324
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,13.15
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,12.832
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,13.032
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,12.664
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,12.816
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,12.698
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,12.814
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,12.978
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,12.998
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,12.966
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,12.824
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,12.942
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,12.948
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,13.122
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,13.26
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,13.366
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,13.344
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,13.334
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,13.328
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,13.4
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,13.43
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,13.476
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,13.552
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,13.614
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,13.602
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,13.668
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,13.652
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,13.648
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,13.702
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,13.716
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,13.67
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,13.554
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,13.586
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,13.676
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,13.514
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,13.568
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,13.534
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,13.69
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,13.736
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,13.712
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,13.646
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,13.656
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,13.732
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,13.772
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,13.714
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,13.696
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,13.778
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,13.846
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,13.87
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,13.78
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,13.544
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,13.506
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,13.664
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,13.646
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,13.522
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,13.384
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,13.47
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,13.678
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,13.626
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,13.672
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,13.646
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,13.65
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,13.6
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,13.624
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,13.712
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,13.756
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,13.72
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,13.796
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,13.67
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,13.59
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,13.522
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,13.46
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,13.406
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,13.412
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,13.424
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,13.514
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,13.502
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,13.674
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,13.628
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,13.652
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,13.55
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,13.236
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,13.242
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,13.258
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,13.36
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,13.556
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,13.638
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,13.626
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,13.54
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,13.618
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,13.628
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,13.698
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,13.738
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,13.75
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,13.824
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,13.74
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,13.94
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,13.888
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,13.904
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,13.766
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,13.6
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,13.512
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,13.542
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,13.556
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,13.534
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,13.6
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,13.724
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,13.572
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,13.586
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,13.448
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,13.452
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,13.342
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,13.274
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,13.29
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,13.378
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,13.43
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,13.386
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,13.388
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,13.514
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,13.638
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,13.61
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,13.572
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,13.572
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,13.564
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,13.53
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,13.466
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,13.454
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,13.478
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,13.538
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,13.48
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,13.45
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,13.658
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,13.694
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,13.536
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,13.532
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,13.666
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,13.496
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,13.454
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,13.376
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,13.292
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,13.256
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,13.302
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,13.36
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,13.234
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,13.08
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,13.076
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,13.132
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,13.228
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,13.182
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,13.436
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,13.446
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,13.462
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,13.334
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,13.358
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,13.332
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,13.192
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,13.056
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,12.878
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,12.86
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,12.918
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,12.934
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,12.868
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,12.746
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,12.796
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,12.89
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,12.958
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,13.168
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,13.19
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,13.17
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,13.156
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,13.182
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,13.306
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,13.17
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,13.264
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,13.426
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,13.48
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,13.398
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,13.53
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,13.552
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,13.556
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,13.596
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,13.642
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,13.68
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,13.642
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,13.602
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,13.648
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,13.736
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,13.878
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,13.85
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,13.896
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,13.972
