,CAPE FP Equity_DX_SI_QTY,CAPE FP Equity_DX_SHORT_INTEREST_VALUE,CAPE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAPE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAPE FP Equity_DX_SI_MV,CAPE FP Equity_DX_DSS,CAPE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAPE FP Equity_DX_SUPPLY_SI_QTY,CAPE FP Equity_DX_BROKER_SI_QTY,CAPE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAPE FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAPE FP Equity_DX_BROKER_SI_MV_INC_x,CAPE FP Equity_DX_BROKER_SI_QTY_ADD,CAPE FP Equity_DX_SUPPLY_SI_MV_DEC,CAPE FP Equity_DX_BROKER_SI_QTY_INC,CAPE FP Equity_DX_SUPPLY_SI_QTY_DEC,CAPE FP Equity_DX_BROKER_SI_MV_INC_y,CAPE FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAPE FP Equity_DX_BROKER_SI_MV_ADD,CAPE FP Equity_DX_SUPPLY_SI_QTY_ADD,CAPE FP Equity_DX_BROKER_SI_QTY_DEC,CAPE FP Equity_DX_SUPPLY_SI_MV,CAPE FP Equity_DX_BROKER_SI_MV_DEC,CAPE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAPE FP Equity_DX_UTILIZATION_QUANTITY,CAPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAPE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAPE FP Equity_DX_ACTIVE_UTILIZATION_MV,CAPE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAPE FP Equity_DX_BROKER_SI_CON_RATIO,CAPE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAPE FP Equity_DX_DEMAND_SUPPLY_RATIO,CAPE FP Equity_PX_LAST
2019-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19096944.0,19.09,0.0,,0.0,,0.0,312.45
2019-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19133616.0,19.16,0.0,,0.0,,0.0,313.05
2019-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19237520.0,19.26,0.0,,0.0,,0.0,314.75
2019-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19191680.0,19.19,0.0,,0.0,,0.0,314.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19274192.0,19.22,0.0,,0.0,,0.0,315.35
2019-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19164176.0,19.15,0.0,,0.0,,0.0,313.55
2019-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19225296.0,19.23,0.0,,0.0,,0.0,314.55
2019-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19225296.0,19.22,0.0,,0.0,,0.0,314.55
2019-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19234464.0,19.27,0.0,,0.0,,0.0,314.7
2019-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19408656.0,19.41,0.0,,0.0,,0.0,317.55
2019-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19524784.0,19.53,0.0,,0.0,,0.0,319.45
2019-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19521728.0,19.55,0.0,,0.0,,0.0,319.4
2019-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19647024.0,19.64,0.0,,0.0,,0.0,321.45
2019-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19521728.0,19.61,0.0,,0.0,,0.0,319.4
2019-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19555344.0,19.6,0.0,,0.0,,0.0,319.95
2019-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19445328.0,19.46,0.0,,0.0,,0.0,318.15
2019-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19411712.0,19.43,0.0,,0.0,,0.0,317.6
2019-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19592016.0,19.57,0.0,,0.0,,0.0,320.55
2019-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19588960.0,19.57,0.0,,0.0,,0.0,320.5
2019-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19585904.0,19.58,0.0,,0.0,,0.0,320.45
2019-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19665360.0,19.65,0.0,,0.0,,0.0,321.75
2019-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19726480.0,19.72,0.0,,0.0,,0.0,322.75
2019-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19808992.0,19.82,0.0,,0.0,,0.0,324.1
2019-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19879280.0,19.86,0.0,,0.0,,0.0,325.25
2019-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19839552.0,19.85,0.0,,0.0,,0.0,324.6
2019-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19854832.0,19.86,0.0,,0.0,,0.0,324.85
2019-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19802880.0,19.79,0.0,,0.0,,0.0,324.0
2019-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61120.0,19723424.0,19.72,0.0,,0.0,,0.0,322.7
2019-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19783067.5,19.78,0.0,,0.0,,0.0,323.75
2019-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19737238.0,19.73,0.0,,0.0,,0.0,323.0
2019-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19666966.1,19.68,0.0,,0.0,,0.0,321.85
2019-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19731127.4,19.73,0.0,,0.0,,0.0,322.9
2019-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19783067.5,19.79,0.0,,0.0,,0.0,323.75
2019-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19694463.8,19.71,0.0,,0.0,,0.0,322.3
2019-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19755569.8,19.77,0.0,,0.0,,0.0,323.3
2019-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19755569.8,19.75,0.0,,0.0,,0.0,
2019-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19755569.8,19.76,0.0,,0.0,,0.0,
2019-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19822786.4,19.85,0.0,,0.0,,0.0,324.4
2019-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19825841.7,19.81,0.0,,0.0,,0.0,324.45
2019-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19838062.9,19.83,0.0,,0.0,,0.0,324.65
2019-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19975551.4,19.97,0.0,,0.0,,0.0,326.9
2019-04-29,10200.0,3341520.0,822.58,4.49,3.34,,3341520.0,10200.0,10200.0,3341520.0,,,10200.0,,,,,,3.34,10200.0,,3.34,,16.69,16.69,50906.0,16676805.6,16.69,16.69,,1.0,100.0,0.1669,327.6
2019-04-30,10200.0,3342030.0,822.58,4.49,3.34,,3342030.0,10200.0,10200.0,3342030.0,,,,,,,,,,,,3.34,,16.69,16.69,50906.0,16679350.9,16.67,16.69,,1.0,100.0,0.1669,327.65
2019-05-01,10200.0,3342030.0,869.32,4.49,3.33,,3342030.0,10200.0,10200.0,3342030.0,,,,,,,,,,,,3.33,,16.69,16.69,50906.0,16679350.9,16.61,16.69,,1.0,100.0,0.1669,
2019-05-02,10200.0,3323670.0,869.32,4.49,3.32,,3323670.0,10200.0,10200.0,3323670.0,,,,,,,,,,,,3.32,,16.69,16.69,50906.0,16587720.1,16.59,16.69,,1.0,100.0,0.1669,325.85
2019-05-03,10200.0,3336420.0,869.32,4.49,3.34,,0.0,10200.0,0.0,3336420.0,,,,,,,,,,,10200.0,3.34,3.32,16.69,16.69,50906.0,16651352.6,16.66,16.69,,1.0,100.0,0.1669,327.1
2019-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,3.34,,10200.0,,,,,,0.0,,0.0,0.0,61106.0,19835007.6,19.83,0.0,,0.0,100.0,0.0,324.6
2019-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19691408.5,19.74,0.0,,0.0,,0.0,322.25
2019-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19728072.1,19.73,0.0,,0.0,,0.0,322.85
2019-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19468371.6,19.49,0.0,,0.0,,0.0,318.6
2019-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19541698.8,19.53,0.0,,0.0,,0.0,319.8
2019-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19401155.0,19.38,0.0,,0.0,,0.0,317.5
2019-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19550864.7,19.54,0.0,,0.0,,0.0,319.95
2019-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19663910.8,19.67,0.0,,0.0,,0.0,321.8
2019-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19810565.2,19.81,0.0,,0.0,,0.0,324.2
2019-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19786122.8,19.78,0.0,,0.0,,0.0,323.8
2019-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19615026.0,19.62,0.0,,0.0,,0.0,321.0
2019-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19718906.2,19.72,0.0,,0.0,,0.0,322.7
2019-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19767791.0,19.76,0.0,,0.0,,0.0,323.5
2019-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19602804.8,19.6,0.0,,0.0,,0.0,320.8
2019-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19783067.5,19.79,0.0,,0.0,,0.0,323.75
2019-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19841118.2,19.85,0.0,,0.0,,0.0,324.7
2019-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19749459.2,19.74,0.0,,0.0,,0.0,323.2
2019-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19520311.7,19.52,0.0,,0.0,,0.0,319.45
2019-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19547809.4,19.54,0.0,,0.0,,0.0,319.9
2019-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19416431.5,19.43,0.0,,0.0,,0.0,317.75
2019-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19553920.0,19.6,0.0,,0.0,,0.0,320.0
2019-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19590583.6,19.6,0.0,,0.0,,0.0,320.6
2019-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19700574.4,19.68,0.0,,0.0,,0.0,322.4
2019-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19795288.7,19.78,0.0,,0.0,,0.0,323.95
2019-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19981662.0,19.96,0.0,,0.0,,0.0,327.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20009159.7,20.0,0.0,,0.0,,0.0,327.45
2019-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20082486.9,20.08,0.0,,0.0,,0.0,328.65
2019-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20082486.9,20.01,0.0,,0.0,,0.0,
2019-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20082486.9,20.15,0.0,,0.0,,0.0,
2019-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20082486.9,20.06,0.0,,0.0,,0.0,
2019-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20045823.3,20.03,0.0,,0.0,,0.0,328.05
2019-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20372740.4,20.36,0.0,,0.0,,0.0,333.4
2019-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20320800.3,20.34,0.0,,0.0,,0.0,332.55
2019-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20412459.3,20.42,0.0,,0.0,,0.0,334.05
2019-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20265804.9,20.32,0.0,,0.0,,0.0,331.65
2019-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20247473.1,20.27,0.0,,0.0,,0.0,331.35
2019-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20253583.7,20.27,0.0,,0.0,,0.0,331.45
2019-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20128316.4,20.11,0.0,,0.0,,0.0,329.4
2019-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20106929.3,20.12,0.0,,0.0,,0.0,329.05
2019-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20247473.1,20.27,0.0,,0.0,,0.0,331.35
2019-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20375795.7,20.36,0.0,,0.0,,0.0,333.45
2019-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20430791.1,20.39,0.0,,0.0,,0.0,334.35
2019-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20430791.1,20.54,0.0,,0.0,,0.0,
2019-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20430791.1,20.59,0.0,,0.0,,0.0,
2019-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20430791.1,20.43,0.0,,0.0,,0.0,
2019-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20433846.4,20.43,0.0,,0.0,,0.0,334.4
2019-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20342187.4,20.35,0.0,,0.0,,0.0,332.9
2019-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20287192.0,20.28,0.0,,0.0,,0.0,332.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20226086.0,20.23,0.0,,0.0,,0.0,331.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20210809.5,20.21,0.0,,0.0,,0.0,330.75
2019-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20274970.8,20.27,0.0,,0.0,,0.0,331.8
2019-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20391072.2,20.38,0.0,,0.0,,0.0,333.7
2019-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20384961.6,20.38,0.0,,0.0,,0.0,333.6
2019-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20378851.0,20.48,0.0,,0.0,,0.0,333.5
2019-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20439957.0,20.42,0.0,,0.0,,0.0,334.5
2019-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20491897.1,20.48,0.0,,0.0,,0.0,335.35
2019-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20690491.6,20.69,0.0,,0.0,,0.0,338.6
2019-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20690491.6,20.68,0.0,,0.0,,0.0,338.6
2019-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20586611.4,20.61,0.0,,0.0,,0.0,336.9
2019-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20724099.9,20.74,0.0,,0.0,,0.0,339.15
2019-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20717989.3,20.73,0.0,,0.0,,0.0,339.05
2019-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20430791.1,20.44,0.0,,0.0,,0.0,334.35
2019-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20479675.9,20.38,0.0,,0.0,,0.0,335.15
2019-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20662993.9,20.7,0.0,,0.0,,0.0,338.15
2019-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20158869.4,20.16,0.0,,0.0,,0.0,329.9
2019-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19670021.4,19.65,0.0,,0.0,,0.0,321.9
2019-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19599749.5,19.6,0.0,,0.0,,0.0,320.75
2019-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19718906.2,19.67,0.0,,0.0,,0.0,322.7
2019-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20058044.5,20.02,0.0,,0.0,,0.0,328.25
2019-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19957219.6,19.95,0.0,,0.0,,0.0,326.6
2019-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19935832.5,19.94,0.0,,0.0,,0.0,326.25
2019-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20003049.1,19.99,0.0,,0.0,,0.0,327.35
2019-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19767791.0,19.76,0.0,,0.0,,0.0,323.5
2019-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19718906.2,19.73,0.0,,0.0,,0.0,322.7
2019-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19951109.0,19.94,0.0,,0.0,,0.0,326.5
2019-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20158869.4,20.13,0.0,,0.0,,0.0,329.9
2019-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20051933.9,20.05,0.0,,0.0,,0.0,328.15
2019-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20290247.3,20.26,0.0,,0.0,,0.0,332.05
2019-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20210809.5,20.21,0.0,,0.0,,0.0,330.75
2019-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20082486.9,20.07,0.0,,0.0,,0.0,328.65
2019-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20125261.1,20.11,0.0,,0.0,,0.0,329.35
