,GOAI FP Equity_DX_SI_QTY,GOAI FP Equity_DX_SHORT_INTEREST_VALUE,GOAI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GOAI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GOAI FP Equity_DX_SI_MV,GOAI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GOAI FP Equity_DX_SUPPLY_SI_QTY,GOAI FP Equity_DX_BROKER_SI_QTY,GOAI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GOAI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GOAI FP Equity_DX_SUPPLY_SI_QTY_INC_x,GOAI FP Equity_DX_BROKER_SI_MV_INC_x,GOAI FP Equity_DX_SUPPLY_SI_MV_NEW,GOAI FP Equity_DX_BROKER_SI_QTY_ADD,GOAI FP Equity_DX_SUPPLY_SI_MV_DEC,GOAI FP Equity_DX_BROKER_SI_QTY_INC,GOAI FP Equity_DX_SUPPLY_SI_QTY_DEC,GOAI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GOAI FP Equity_DX_BROKER_SI_MV_INC_y,GOAI FP Equity_DX_SUPPLY_SI_QTY_INC_y,GOAI FP Equity_DX_BROKER_SI_MV_ADD,GOAI FP Equity_DX_SUPPLY_SI_QTY_ADD,GOAI FP Equity_DX_BROKER_SI_QTY_DEC,GOAI FP Equity_DX_SUPPLY_SI_MV,GOAI FP Equity_DX_BROKER_SI_MV_DEC,GOAI FP Equity_DX_SUPPLY_SI_MV_RMV,GOAI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GOAI FP Equity_DX_UTILIZATION_QUANTITY,GOAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GOAI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GOAI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GOAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GOAI FP Equity_DX_ACTIVE_UTILIZATION_MV,GOAI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GOAI FP Equity_DX_BROKER_SI_CON_RATIO,GOAI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GOAI FP Equity_DX_DEMAND_SUPPLY_RATIO,GOAI FP Equity_PX_LAST
2019-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,271474.0,13442035.11,,13.33,0.0,,0.0,,0.0,49.515
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,271474.0,13396427.48,,13.46,0.0,,0.0,,0.0,49.347
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,259074.0,12926497.23,,12.76,0.0,,0.0,,0.0,49.895
2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,259074.0,13014582.39,,12.93,0.0,,0.0,,0.0,50.235
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,259074.0,12948777.59,,13.05,0.0,,0.0,,0.0,49.981
2019-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,259124.0,12887532.14,,12.94,0.0,,0.0,,0.0,49.735
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,259124.0,12811090.56,,12.87,0.0,,0.0,,0.0,49.44
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,259124.0,12860583.24,,12.81,0.0,,0.0,,0.0,49.631
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,258624.0,12896285.76,,12.85,0.0,,0.0,,0.0,49.865
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,258624.0,12878182.08,,12.91,0.0,,0.0,,0.0,49.795
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,258624.0,12791801.66,,12.87,0.0,,0.0,,0.0,49.461
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,258249.0,12687773.37,,12.73,0.0,,0.0,,0.0,49.13
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215649.0,10503184.55,,10.58,0.0,,0.0,,0.0,48.705
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215649.0,10655217.09,,10.5,0.0,,0.0,,0.0,49.41
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215649.0,10662764.81,,10.65,0.0,,0.0,,0.0,49.445
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215649.0,10691877.42,,10.68,0.0,,0.0,,0.0,49.58
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215649.0,10671390.77,,10.69,0.0,,0.0,,0.0,49.485
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215649.0,10738241.96,,10.67,0.0,,0.0,,0.0,49.795
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215124.0,10702849.25,,10.72,0.0,,0.0,,0.0,49.752
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215124.0,10789329.1,,10.69,0.0,,0.0,,0.0,50.154
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10674581.96,,10.83,0.0,,0.0,,0.0,49.54
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10786628.44,,10.68,0.0,,0.0,,0.0,50.06
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10686863.98,,10.77,0.0,,0.0,,0.0,49.597
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10571585.39,,10.68,0.0,,0.0,,0.0,49.062
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10695913.89,,10.54,0.0,,0.0,,0.0,49.639
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10638166.85,,10.66,0.0,,0.0,,0.0,49.371
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10657774.99,,10.61,0.0,,0.0,,0.0,49.462
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10759909.66,,10.63,0.0,,0.0,,0.0,49.936
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10936598.34,,10.74,0.0,,0.0,,0.0,50.756
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,10999947.7,,10.92,0.0,,0.0,,0.0,51.05
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,11089369.41,,10.97,0.0,,0.0,,0.0,51.465
2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215474.0,11060495.89,,11.07,0.0,,0.0,,0.0,51.331
2019-04-05,14400.0,743616.0,9.01,0.52,0.74,743616.0,7200.0,14400.0,371808.0,,,,,14400.0,,,,,,,0.74,7200.0,,0.37,,,3.6,3.34,192800.0,9956192.0,,9.9,3.6,49.93,0.5,50.07,0.0668,51.64
2019-04-08,14400.0,742536.0,9.01,0.52,0.74,742536.0,7200.0,14400.0,371268.0,,,,,,,,,,,,,,,0.37,,,3.6,3.34,192800.0,9941732.0,,9.95,3.6,49.92,0.5,50.08,0.0668,51.565
2019-04-09,14400.0,741110.4,8.9,0.52,0.74,741110.4,7200.0,14400.0,370555.2,,,,,,,,,,,,,,,0.37,,,3.6,3.34,192800.0,9922644.8,,9.94,3.6,49.95,0.5,50.05,0.0668,51.466
2019-04-10,24000.0,1239816.0,16.95,0.86,1.24,1239816.0,12000.0,24000.0,619908.0,,4800.0,0.49,,,,9600.0,,,0.49,4800.0,,,,0.62,,,6.0,5.55,188000.0,9711892.0,,9.67,6.0,49.99,0.5,50.01,0.1109,51.659
2019-04-11,29200.0,1511041.6,21.05,1.05,1.42,1511041.6,14600.0,29200.0,755520.8,,2600.0,0.19,,,,5200.0,,,0.19,2600.0,,,,0.75,,,7.3,6.75,185400.0,9594079.2,,9.58,7.3,47.01,0.5018,52.99,0.135,51.748
2019-04-12,29200.0,1511100.0,21.79,1.05,1.42,1511100.0,14600.0,29200.0,755550.0,,,,,,,,,,,,,,,0.76,,,7.3,6.75,185400.0,9594450.0,,9.6,7.3,46.88,0.502,53.12,0.135,51.75
2019-04-15,49200.0,2554316.4,36.89,1.77,2.4,2554316.4,24600.0,49200.0,1277158.2,,10000.0,0.98,,,,20000.0,,,0.98,10000.0,,,,1.27,,,12.3,11.37,175400.0,9106241.8,,9.08,12.3,46.88,0.5019,53.12,0.2274,51.917
2019-04-16,49200.0,2570158.8,40.52,1.77,2.4,2570158.8,24600.0,49200.0,1285079.4,,,,,,,,,,,,,,,1.28,,,12.3,11.37,175400.0,9162720.6,,9.11,12.3,46.95,0.5019,53.05,0.2274,52.239
2019-04-17,49200.0,2571634.8,43.9,1.77,2.41,2571634.8,24600.0,49200.0,1285817.4,,,,,,,,,,,,,,,1.29,,,12.3,11.37,175400.0,9167982.6,,9.17,12.3,46.66,0.5022,53.34,0.2274,52.269
2019-04-18,49200.0,2578424.4,42.73,1.77,2.41,2578424.4,24600.0,49200.0,1289212.2,,,,,,,,,,,,,,,1.29,,,12.3,11.37,175400.0,9192187.8,,9.18,12.3,46.65,0.5022,53.35,0.2274,52.407
2019-04-19,49200.0,2578424.4,56.98,1.77,2.41,2578424.4,24600.0,49200.0,1289212.2,,,,,,,,,,,,,,,1.29,,,12.3,11.37,175400.0,9192187.8,,9.19,12.3,46.58,0.5023,53.42,0.2274,
2019-04-22,49200.0,2578424.4,56.98,1.77,2.42,2578424.4,24600.0,49200.0,1289212.2,,,,,,,,,,,,,,,1.29,,,12.3,11.37,175400.0,9192187.8,,9.19,12.3,46.72,0.5022,53.28,0.2274,
2019-04-23,49200.0,2605779.6,56.98,1.77,2.43,2605779.6,24600.0,49200.0,1302889.8,,,,,,,,,,,,,,,1.29,,,12.3,11.37,175400.0,9289710.2,,9.21,12.3,46.8,0.502,53.2,0.2274,52.963
2019-04-24,49200.0,2615029.2,59.67,1.77,2.44,2615029.2,24600.0,49200.0,1307514.6,,,,,,,,,,,,,,,1.3,,,12.3,11.37,175400.0,9322685.4,,9.28,12.3,46.54,0.5024,53.46,0.2274,53.151
2019-04-25,49200.0,2597071.2,58.56,1.77,2.45,2597071.2,24600.0,49200.0,1298535.6,,,,,,,,,,,,,,,1.31,,,12.3,11.37,175400.0,9258664.4,,9.32,12.3,46.59,0.5023,53.41,0.2274,52.786
2019-04-26,49200.0,2597907.6,57.74,1.77,2.44,2597907.6,24600.0,49200.0,1298953.8,,,,,,,,,,,,,,,1.3,,,12.3,11.37,175400.0,9261646.2,,9.25,12.3,46.72,0.5022,53.28,0.2274,52.803
2019-04-29,49200.0,2610552.0,50.06,1.77,2.44,2610552.0,24600.0,49200.0,1305276.0,,,,,,,,,,,,,,,1.3,,,12.3,11.37,175400.0,9306724.0,,9.27,12.3,46.74,0.5021,53.26,0.2274,53.06
2019-04-30,49200.0,2585460.0,49.85,1.77,2.44,2585460.0,24600.0,49200.0,1292730.0,,,,,,,,,,,,,,,1.3,,,12.3,11.37,175400.0,9217270.0,,9.3,12.3,46.58,0.5023,53.42,0.2274,52.55
2019-05-01,49200.0,2585460.0,50.19,1.77,2.42,2585460.0,24600.0,49200.0,1292730.0,,,,,,,,,,,,,,,1.29,,,12.3,11.37,175400.0,9217270.0,,9.18,12.3,46.82,0.502,53.18,0.2274,
2019-05-02,49200.0,2578030.8,50.19,1.77,2.45,2578030.8,24600.0,49200.0,1289015.4,,,,,,,,,,,,,,,1.29,,,12.3,11.37,175400.0,9190784.6,,9.22,12.3,47.24,0.5015,52.76,0.2274,52.399
2019-05-03,49200.0,2593332.0,54.17,1.77,2.45,2593332.0,24600.0,49200.0,1296666.0,,,,,,,,,,,,,,,1.3,,,12.3,11.37,175400.0,9245334.0,,9.3,12.3,47.29,0.5015,52.71,0.2274,52.71
2019-05-06,49200.0,2570355.6,48.3,1.77,2.45,2570355.6,24600.0,49200.0,1285177.8,,,,,,,,,,,,,,,1.3,,,12.3,11.37,175400.0,9163422.2,,9.24,12.3,47.12,0.5017,52.88,0.2274,52.243
2019-05-07,49200.0,2540835.6,43.32,1.69,2.45,2540835.6,24600.0,49200.0,1270417.8,,,,,,,,,,,,,,,1.29,,,12.3,11.37,175400.0,9058182.2,,9.18,12.3,47.37,0.5014,52.63,0.2274,51.643
2019-05-08,65500.0,3368927.0,57.04,2.25,3.32,2103650.6,40900.0,40900.0,2103650.6,,16300.0,,,,,,,,,16300.0,,,8300.0,2.11,0.39,,20.45,18.87,159100.0,8183149.4,,8.22,20.45,38.59,0.526,61.41,0.3021,51.434
2019-05-09,32600.0,1629837.0,28.31,1.12,1.6,1629837.0,16300.0,32600.0,814918.5,,,,,,1.27,,24600.0,,,,,,8300.0,0.84,0.44,,8.15,7.52,183700.0,9184081.5,,9.46,8.15,47.66,0.5011,52.34,0.1504,49.995
2019-05-10,32600.0,1627392.0,27.93,1.12,1.58,1627392.0,16300.0,32600.0,813696.0,,,,,,,,,,,,,,,0.81,,,8.15,7.53,183700.0,9170304.0,,9.18,8.15,48.34,0.5006,51.66,0.1506,49.92
2019-05-13,32600.0,1609103.4,27.62,1.12,1.57,1609103.4,16300.0,32600.0,804551.7,,,,,,,,,,,,,,,0.81,,,8.15,7.53,183700.0,9067248.3,,9.16,8.15,48.38,0.5005,51.62,0.1506,49.359
2019-05-14,32600.0,1626642.2,27.62,1.12,1.57,1626642.2,16300.0,32600.0,813321.1,,,,,,,,,,,,,,,0.8,,,8.15,7.53,183700.0,9166078.9,,9.06,8.15,48.73,0.5003,51.27,0.1506,49.897
2019-05-15,32600.0,1636194.0,27.67,1.12,1.63,818097.0,16300.0,16300.0,818097.0,,,,,,,,,,,,,,16300.0,0.81,0.76,,8.15,7.53,183700.0,9219903.0,,9.17,8.15,50.0,0.5,50.0,0.1506,50.19
2019-05-16,16300.0,827225.0,14.24,0.56,0.81,827225.0,0.0,16300.0,0.0,,,,,,0.82,,16300.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0753,50.75
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,16300.0,0.0,0.81,,0.0,0.0,216434.0,10933596.38,,10.81,0.0,,0.0,,0.0,50.517
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,216434.0,10760882.05,,10.93,0.0,,0.0,,0.0,49.719
2019-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,216434.0,10860874.55,,10.76,0.0,,0.0,,0.0,50.181
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,216464.0,10863462.3,,10.85,0.0,,0.0,,0.0,50.186
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215914.0,10637003.21,,10.83,0.0,,0.0,,0.0,49.265
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215914.0,10638298.69,,10.63,0.0,,0.0,,0.0,49.271
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215914.0,10658810.52,,10.63,0.0,,0.0,,0.0,49.366
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215914.0,10676515.47,,10.65,0.0,,0.0,,0.0,49.448
2019-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215914.0,10631173.53,,10.67,0.0,,0.0,,0.0,49.238
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215914.0,10659890.09,,10.62,0.0,,0.0,,0.0,49.371
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215914.0,10536819.11,,10.66,0.0,,0.0,,0.0,48.801
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215914.0,10517386.85,,10.55,0.0,,0.0,,0.0,48.711
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215164.0,10565628.22,,10.48,0.0,,0.0,,0.0,49.105
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215164.0,10646745.05,,10.54,0.0,,0.0,,0.0,49.482
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215164.0,10648681.52,,10.63,0.0,,0.0,,0.0,49.491
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215164.0,10729368.02,,10.63,0.0,,0.0,,0.0,49.866
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,135164.0,6852679.64,,6.73,0.0,,0.0,,0.0,50.699
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,135164.0,6841731.35,,6.84,0.0,,0.0,,0.0,50.618
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,135164.0,6800100.84,,6.83,0.0,,0.0,,0.0,50.31
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,10888858.31,,10.84,0.0,,0.0,,0.0,50.511
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,10882175.52,,10.88,0.0,,0.0,,0.0,50.48
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,10908475.55,,10.86,0.0,,0.0,,0.0,50.602
2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11088910.99,,10.89,0.0,,0.0,,0.0,51.439
2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11083090.49,,11.09,0.0,,0.0,,0.0,51.412
2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11157679.09,,11.08,0.0,,0.0,,0.0,51.758
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11114133.14,,11.18,0.0,,0.0,,0.0,51.556
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11020358.45,,11.12,0.0,,0.0,,0.0,51.121
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,10963015.77,,11.02,0.0,,0.0,,0.0,50.855
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,10971423.16,,10.94,0.0,,0.0,,0.0,50.894
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11022945.34,,10.97,0.0,,0.0,,0.0,51.133
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11079856.88,,11.02,0.0,,0.0,,0.0,51.397
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11271286.59,,11.06,0.0,,0.0,,0.0,52.285
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11285298.9,,11.24,0.0,,0.0,,0.0,52.35
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,215574.0,11337036.66,,11.27,0.0,,0.0,,0.0,52.59
2019-07-04,40000.0,2110560.0,22.07,2.0,2.11,1055280.0,20000.0,20000.0,1055280.0,,,,,20000.0,,,,,,,1.05,20000.0,,1.05,,,10.0,9.27,180000.0,9497520.0,,9.48,10.0,50.0,0.5,50.0,0.1855,52.764
2019-07-05,40000.0,2103560.0,21.48,2.0,2.11,1051780.0,20000.0,20000.0,1051780.0,,,,,,,,,,,,,,,1.06,,,10.0,9.27,180000.0,9466020.0,,9.5,10.0,50.0,0.5,50.0,0.1855,52.589
2019-07-08,40000.0,2099120.0,21.2,2.0,1.99,2099120.0,20000.0,40000.0,1049560.0,,,,,20000.0,,,,,,,0.94,,,1.05,,,10.0,9.27,180000.0,9446040.0,,9.47,10.0,47.14,0.5016,52.86,0.1855,52.478
2019-07-09,40000.0,2091880.0,20.7,2.0,1.99,2091880.0,20000.0,40000.0,1045940.0,,,,,,,,,,,,,,,1.05,,,10.0,9.27,180000.0,9413460.0,,9.45,10.0,47.21,0.5016,52.79,0.1855,52.297
2019-07-10,40000.0,2096520.0,20.44,2.0,1.98,2096520.0,20000.0,40000.0,1048260.0,,,,,,,,,,,,,,,1.05,,,10.0,9.27,180000.0,9434340.0,,9.41,10.0,47.19,0.5016,52.81,0.1855,52.413
2019-07-11,40000.0,2096680.0,20.48,2.0,1.98,2096680.0,20000.0,40000.0,1048340.0,,,,,,,,,,,,,,,1.05,,,10.0,9.27,180000.0,9435060.0,,9.44,10.0,47.14,0.5016,52.86,0.1855,52.417
2019-07-12,40000.0,2106840.0,17.38,1.89,1.98,2106840.0,20000.0,40000.0,1053420.0,,,,,,,,,,,,,,,1.05,,,10.0,9.27,180000.0,9480780.0,,9.44,10.0,47.14,0.5016,52.86,0.1855,52.671
2019-07-15,40000.0,2110840.0,17.73,1.89,1.99,2110840.0,20000.0,40000.0,1055420.0,,,,,,,,,,,,,,,1.05,,,10.0,9.27,180000.0,9498780.0,,9.48,10.0,47.0,0.5018,53.0,0.1855,52.771
2019-07-16,40000.0,2115960.0,17.82,1.89,1.99,2115960.0,20000.0,40000.0,1057980.0,,,,,,,,,,,,,,,1.06,,,10.0,9.27,180000.0,9521820.0,,9.5,10.0,47.04,0.5018,52.96,0.1855,52.899
2019-07-17,40000.0,2106360.0,18.12,1.89,2.0,2106360.0,20000.0,40000.0,1053180.0,,,,,,,,,,,,,,,1.06,,,10.0,9.27,180000.0,9478620.0,,9.52,10.0,46.98,0.5018,53.02,0.1855,52.659
2019-07-18,40000.0,2085680.0,17.89,1.79,2.0,2085680.0,20000.0,40000.0,1042840.0,,,,,,,,,,,,,,,1.06,,,10.0,9.56,180000.0,9385560.0,,9.52,10.0,47.1,0.5017,52.9,0.1911,52.142
2019-07-19,20000.0,1052620.0,8.87,0.96,1.04,0.0,20000.0,0.0,1052620.0,,,,,,,,,,,,,,40000.0,1.04,2.0,,19.05,17.5,85000.0,4473635.0,,4.43,19.05,,1.0,100.0,0.175,52.631
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.04,,20000.0,,,,,,,0.0,,,0.0,0.0,114299.0,6005040.86,,6.0,0.0,,0.0,,0.0,52.538
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111599.0,5926911.29,,5.85,0.0,,0.0,,0.0,53.109
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111599.0,5990411.12,,5.91,0.0,,0.0,,0.0,53.678
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,111599.0,5979362.82,,5.98,0.0,,0.0,,0.0,53.579
2019-07-26,20000.0,1078680.0,7.92,0.96,1.04,0.0,20000.0,0.0,1078680.0,,,,,,,,,,,,,20000.0,,1.04,,,19.05,17.92,85000.0,4584390.0,,4.44,19.05,,1.0,100.0,0.1792,53.934
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.04,,20000.0,,,,,,,0.0,,,0.0,0.0,111599.0,5972778.48,,6.01,0.0,,0.0,,0.0,53.52
