,ARTO FP Equity_DX_SI_QTY,ARTO FP Equity_DX_SHORT_INTEREST_VALUE,ARTO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARTO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARTO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARTO FP Equity_DX_SI_MV,ARTO FP Equity_DX_DSS,ARTO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARTO FP Equity_DX_SUPPLY_SI_QTY,ARTO FP Equity_DX_BROKER_SI_QTY,ARTO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARTO FP Equity_DX_BROKER_SI_QTY_ADD,ARTO FP Equity_DX_BROKER_SI_MV_ADD,ARTO FP Equity_DX_BROKER_SI_QTY_DEC,ARTO FP Equity_DX_SUPPLY_SI_MV,ARTO FP Equity_DX_BROKER_SI_MV_DEC,ARTO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARTO FP Equity_DX_UTILIZATION_QUANTITY,ARTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARTO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARTO FP Equity_DX_ACTIVE_UTILIZATION_MV,ARTO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARTO FP Equity_DX_BROKER_SI_CON_RATIO,ARTO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARTO FP Equity_DX_DEMAND_SUPPLY_RATIO,ARTO FP Equity_PX_LAST
1991-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,237.82
1991-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,240.869
1991-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,237.82
1991-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,236.296
1991-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,233.247
1991-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,224.557
1991-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,228.674
1991-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,229.436
1991-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,228.674
1991-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,224.862
1991-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,216.63
1991-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,221.051
1991-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,216.478
1991-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,221.051
1991-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,221.051
1991-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,228.674
1991-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,234.771
1991-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,234.771
1991-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,234.771
1991-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,225.625
1991-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,224.862
1991-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,218.764
1991-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,221.051
1991-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,219.069
1991-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,213.429
1991-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,214.953
1991-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,213.429
1991-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,208.093
1991-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,210.38
1991-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,208.855
1991-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,207.331
1991-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,207.483
1991-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,205.959
1991-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,213.429
1991-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,207.331
1991-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,210.837
1991-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,213.429
1991-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,207.483
1991-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,206.873
1991-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,204.434
1991-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,201.385
1991-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,198.336
1991-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,198.336
1991-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,198.184
1991-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,198.031
1991-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,196.659
1991-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,197.421
1991-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,197.421
1991-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,198.031
1991-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,197.269
1991-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,194.372
1991-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,187.512
1991-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,187.512
1991-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1991-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,182.634
1991-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,181.414
1991-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,183.701
1991-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,190.561
1991-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,190.561
1991-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,192.086
1991-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,192.086
1991-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,192.086
1991-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,198.184
1991-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,190.561
1991-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,187.512
1991-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,190.561
1991-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1991-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,185.988
1991-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,189.799
1991-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,186.445
1991-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,189.037
1991-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,192.086
1991-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,196.659
1991-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,193.61
1991-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,189.037
1991-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,189.189
1991-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,191.324
1991-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,198.184
1991-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,198.184
1991-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,191.628
1991-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,191.324
1991-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,191.324
1991-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,187.512
1991-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1991-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,183.701
1991-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1991-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,185.226
1991-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,183.091
1991-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,184.463
1991-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,183.244
1991-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,187.512
1991-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,190.561
1991-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,198.031
1991-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,197.574
1991-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,189.647
1991-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,189.037
1991-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,189.037
1991-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,189.037
1991-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,188.732
1991-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,187.512
1991-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,185.988
1991-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,183.244
1991-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1991-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1991-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1991-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,180.805
1991-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,180.805
1991-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,177.603
1991-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,176.841
1991-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,181.414
1991-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,177.603
1991-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,177.603
1991-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,176.841
1991-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,172.267
1991-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1991-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1991-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1991-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,161.596
1991-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,161.596
1991-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,156.718
1991-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,158.699
1991-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,158.547
1991-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1991-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,158.699
1991-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,153.974
1991-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,159.462
1991-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,144.064
1992-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,163.12
1992-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,166.779
1992-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,164.95
1992-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,165.407
1992-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,164.797
1992-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,156.413
1992-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,157.48
1992-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,161.596
1992-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,156.26
1992-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,158.547
1992-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1992-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1992-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1992-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1992-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,157.175
1992-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,157.937
1992-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,157.327
1992-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,157.327
1992-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,158.699
1992-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1992-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,160.224
1992-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,160.834
1992-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,163.12
1992-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,163.12
1992-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,163.12
1992-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,166.169
1992-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,168.456
1992-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,161.748
1992-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,161.748
1992-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,163.12
1992-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,160.224
1992-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,160.224
1992-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,158.547
1992-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,166.474
1992-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,152.754
1992-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,153.364
1992-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,153.211
1992-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,152.601
1992-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,152.601
1992-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,153.974
1992-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,153.974
1992-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,153.974
1992-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,154.736
1992-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,154.736
1992-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,155.498
1992-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,154.736
1992-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,154.736
1992-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,137.661
1992-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1992-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,140.253
1992-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,138.119
1992-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1992-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,137.052
1992-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,136.289
1992-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,135.68
1992-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,132.783
1992-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,132.936
1992-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,132.936
1992-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1992-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1992-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1992-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1992-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,131.106
1992-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,131.106
1992-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,131.106
1992-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,131.106
1992-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,131.106
1992-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,129.124
1992-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,123.484
1992-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,123.636
1992-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,123.484
1992-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,121.959
1992-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,110.83
1992-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,111.288
1992-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,122.569
1992-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,121.959
1992-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,121.959
1992-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,112.05
1992-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,111.288
1992-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,120.435
1992-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,108.849
1992-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,99.092
1992-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,103.97
1992-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,114.489
1992-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,121.654
1992-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,110.068
1992-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1992-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1992-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,111.135
1992-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1992-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,103.513
1992-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,103.208
1992-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,102.141
1992-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,110.526
1992-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,110.983
1992-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,100.311
1992-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,90.707
1992-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,82.018
1992-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,82.018
1992-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,90.25
1992-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,99.397
1992-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1992-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,106.867
1992-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,106.867
1992-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,106.105
1992-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,106.105
1992-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,105.952
1992-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8
1992-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,101.074
1992-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,98.939
1992-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1992-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,82.627
1992-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1992-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,83.542
1992-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,83.237
1992-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,83.237
1992-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,83.237
1992-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,83.695
1992-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,83.999
1992-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,84.762
1992-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,84.762
1992-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,85.524
1992-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,85.371
1992-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,84.762
1992-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1992-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,84.609
1992-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,84.609
1992-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,83.695
1992-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1992-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1992-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1992-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1992-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,89.64
1992-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1992-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1992-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,87.201
1992-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1992-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1993-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1993-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1993-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1993-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,91.469
1993-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,94.518
1993-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,94.671
1993-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,96.348
1993-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,99.702
1993-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,99.702
1993-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,99.854
1993-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,99.702
1993-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,98.482
1993-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,99.092
1993-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,99.397
1993-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,99.397
1993-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,99.244
1993-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,99.397
1993-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,101.074
1993-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,105.19
1993-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,103.665
1993-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,103.818
1993-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,103.818
1993-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,103.818
1993-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,103.97
1993-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1993-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,109.611
1993-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,109.611
1993-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,110.068
1993-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,109.611
1993-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,109.001
1993-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,109.611
1993-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,111.288
1993-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,113.117
1993-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,116.014
1993-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,127.6
1993-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,126.38
1993-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,133.393
1993-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,132.936
1993-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1993-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,141.778
1993-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,148.638
1993-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1993-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,148.638
1993-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,150.925
1993-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,148.638
1993-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1993-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,148.79
1993-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4
1993-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,148.485
1993-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,145.741
1993-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,146.199
1993-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,148.638
1993-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,148.638
1993-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,148.485
1993-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,148.638
1993-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,150.162
1993-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,150.925
