,ALLDL FP Equity_DX_SI_QTY,ALLDL FP Equity_DX_SHORT_INTEREST_VALUE,ALLDL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLDL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLDL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLDL FP Equity_DX_SI_MV,ALLDL FP Equity_DX_DSS,ALLDL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLDL FP Equity_DX_SUPPLY_SI_QTY,ALLDL FP Equity_DX_BROKER_SI_QTY,ALLDL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLDL FP Equity_DX_BROKER_SI_MV_NEW_x,ALLDL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALLDL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLDL FP Equity_DX_BROKER_SI_MV_INC_x,ALLDL FP Equity_DX_SUPPLY_SI_MV_NEW,ALLDL FP Equity_DX_BROKER_SI_QTY_ADD,ALLDL FP Equity_DX_BROKER_SI_QTY_NEW,ALLDL FP Equity_DX_SUPPLY_SI_MV_DEC,ALLDL FP Equity_DX_BROKER_SI_QTY_INC,ALLDL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLDL FP Equity_DX_BROKER_SI_MV_NEW_y,ALLDL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALLDL FP Equity_DX_BROKER_SI_MV_INC_y,ALLDL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLDL FP Equity_DX_BROKER_SI_MV_ADD,ALLDL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLDL FP Equity_DX_BROKER_SI_QTY_DEC,ALLDL FP Equity_DX_SUPPLY_SI_MV,ALLDL FP Equity_DX_BROKER_SI_MV_DEC,ALLDL FP Equity_DX_SUPPLY_SI_MV_RMV,ALLDL FP Equity_DX_BROKER_SI_MV_RMV,ALLDL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLDL FP Equity_DX_UTILIZATION_QUANTITY,ALLDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLDL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLDL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALLDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLDL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLDL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLDL FP Equity_DX_BROKER_SI_CON_RATIO,ALLDL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLDL FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-29,22528.0,353689.6,0.65,5.55,0.37,0.35,0.0,198871.9,18578.0,12667.0,291674.6,,,,,,,,,,,,,,,,,,0.29,,,,100.0,9.08,0.0,0.0,,0.0,100.0,20.09,0.2716,43.02,0.1101
2024-04-01,22528.0,353689.6,0.65,5.55,0.37,0.36,0.0,198871.9,18578.0,12667.0,291674.6,,,,,,,,,,,,,,,,,,0.29,,,,100.0,8.99,0.0,0.0,,0.0,100.0,19.88,0.2749,43.6,0.109
2024-04-02,22528.0,364052.48,0.65,5.55,0.37,0.36,0.0,204698.72,18578.0,12667.0,300220.48,,,,,,,,,,,,,,,,,,0.3,,,,100.0,8.99,0.0,0.0,,0.0,100.0,20.12,0.2719,43.03,0.109
2024-04-03,22528.0,366305.28,0.65,5.87,0.37,0.37,0.0,205965.42,18578.0,12667.0,302078.28,,,,,,,,,,,,,,,,,,0.3,,,,100.0,8.99,0.0,0.0,,0.0,100.0,19.89,0.2747,43.56,0.109
2024-04-04,22528.0,367206.4,0.65,5.91,0.37,0.37,0.0,206472.1,18578.0,12667.0,302821.4,,,,,,,,,,,,,,,,,,0.3,,,,100.0,8.99,0.0,0.0,,0.0,100.0,19.9,0.2746,43.57,0.109
2024-04-05,22728.0,371830.08,0.65,6.11,0.37,0.37,0.0,208868.12,18678.0,12767.0,305572.08,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.3,,,,100.0,9.03,0.0,0.0,,0.0,100.0,19.66,0.2775,44.1,0.1099
2024-04-08,20328.0,337038.24,0.59,5.42,0.33,0.34,0.0,211676.86,16278.0,12767.0,269889.24,,,,,,,,0.04,,2400.0,,,,,,,,0.27,,,,100.0,7.87,0.0,0.0,,0.0,100.0,22.12,0.324,49.06,0.0983
2024-04-09,20328.0,340290.72,0.59,5.43,0.33,0.34,0.0,213719.58,16278.0,12767.0,272493.72,,,,,,,,,,,,,,,,,,0.27,,,,100.0,7.87,0.0,0.0,,0.0,100.0,22.09,0.3248,49.17,0.0983
2024-04-10,20328.0,343949.76,0.59,5.41,0.33,0.34,0.0,216017.64,16278.0,12767.0,275423.76,,,,,,,,,,,,,,,,,,0.27,,,,100.0,7.87,0.0,0.0,,0.0,100.0,22.13,0.3246,49.13,0.0983
2024-04-11,20328.0,348828.48,0.59,5.11,0.33,0.35,0.0,219081.72,16278.0,12767.0,279330.48,,,,,,,,,,,,,,,,,,0.28,,,,100.0,7.87,0.0,0.0,,0.0,100.0,22.13,0.3247,49.12,0.0983
2024-04-12,20328.0,348421.92,0.59,5.02,0.33,0.35,0.0,218826.38,16278.0,12767.0,279004.92,,,,,,,,,,,,,,,,,,0.28,,,,100.0,7.87,0.0,0.0,,0.0,100.0,21.95,0.3266,49.45,0.0983
2024-04-15,20528.0,353081.6,0.59,5.12,0.33,0.36,0.0,221312.4,16378.0,12867.0,281701.6,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.28,,,,100.0,7.97,0.0,0.0,,0.0,100.0,21.78,0.3284,49.76,0.0999
2024-04-16,20528.0,346512.64,0.59,5.15,0.33,0.35,0.0,217194.96,16378.0,12867.0,276460.64,,,,,,,,,,,,,,,,,,0.28,,,,100.0,7.97,0.0,0.0,,0.0,100.0,21.53,0.331,50.2,0.0999
2024-04-17,20528.0,350618.24,0.59,5.21,0.33,0.35,0.0,219768.36,16378.0,12867.0,279736.24,,,,,,,,,,,,,,,,,,0.28,,,,100.0,7.97,0.0,0.0,,0.0,100.0,21.83,0.3271,49.57,0.0999
2024-04-18,20528.0,349797.12,0.59,5.5,0.33,0.35,0.0,219253.68,16378.0,12867.0,279081.12,,,,,,,,,,,,,,,,,,0.28,,,,100.0,7.97,0.0,0.0,,0.0,100.0,21.73,0.3289,49.84,0.0999
2024-04-19,21528.0,365114.88,0.62,5.96,0.35,0.37,0.0,226704.32,16878.0,13367.0,286250.88,,,500.0,0.01,,,,,500.0,,,,0.01,500.0,,,,0.29,,,,100.0,8.19,0.0,0.0,,0.0,100.0,20.72,0.3453,52.17,0.1045
2024-04-22,21528.0,361239.84,0.62,6.36,0.35,0.37,0.0,224298.26,16878.0,13367.0,283212.84,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.19,0.0,0.0,,0.0,100.0,20.6,0.3464,52.34,0.1045
2024-04-23,21428.0,360418.96,0.62,6.34,0.35,0.36,0.0,223150.94,16878.0,13267.0,283887.96,,,,,,,,,,,,,,,,,100.0,0.28,0.0,,,100.0,8.19,0.0,0.0,,0.0,100.0,20.85,0.3431,51.87,0.104
2024-04-24,21328.0,359163.52,0.61,6.4,0.35,0.36,0.0,223416.28,16778.0,13267.0,282541.52,,,,,,,,0.0,,100.0,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.92,0.3416,51.67,0.1035
2024-04-25,21328.0,359163.52,0.61,6.66,0.35,0.36,0.0,223416.28,16778.0,13267.0,282541.52,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.9,0.3418,51.7,0.1035
2024-04-26,21328.0,360016.64,0.61,6.71,0.35,0.36,0.0,223946.96,16778.0,13267.0,283212.64,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.93,0.3415,51.65,0.1035
2024-04-29,21328.0,351485.44,0.61,6.63,0.35,0.36,0.0,218640.16,16778.0,13267.0,276501.44,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.61,0.3452,52.21,0.1035
2024-04-30,21328.0,353191.68,0.61,6.45,0.35,0.36,0.0,219701.52,16778.0,13267.0,277843.68,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,21.04,0.341,51.55,0.1035
2024-05-01,21328.0,353191.68,0.61,6.04,0.35,0.36,0.0,219701.52,16778.0,13267.0,277843.68,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.98,0.3414,51.62,0.1035
2024-05-02,21328.0,354897.92,0.61,6.04,0.35,0.36,0.0,220762.88,16778.0,13267.0,279185.92,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.95,0.3414,51.62,0.1035
2024-05-03,21328.0,353191.68,0.61,6.08,0.35,0.36,0.0,219701.52,16778.0,13267.0,277843.68,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.89,0.3425,51.78,0.1035
2024-05-06,21328.0,354471.36,0.61,5.91,0.35,0.36,0.0,220497.54,16778.0,13267.0,278850.36,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.98,0.3414,51.61,0.1035
2024-05-07,21328.0,354471.36,0.61,5.89,0.35,0.36,0.0,220497.54,16778.0,13267.0,278850.36,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.98,0.3415,51.63,0.1035
2024-05-08,21328.0,354044.8,0.61,6.0,0.35,0.36,0.0,220232.2,16778.0,13267.0,278514.8,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.93,0.3419,51.69,0.1035
2024-05-09,21328.0,351912.0,0.61,6.8,0.35,0.36,0.0,218905.5,16778.0,13267.0,276837.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.85,0.3426,51.8,0.1035
2024-05-10,21328.0,354044.8,0.61,7.81,0.35,0.36,0.0,220232.2,16778.0,13267.0,278514.8,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,20.99,0.3409,51.56,0.1035
2024-05-13,21328.0,357030.72,0.61,8.24,0.35,0.36,0.0,222089.58,16778.0,13267.0,280863.72,,,,,,,,,,,,,,,,,,0.28,,,,100.0,8.15,0.0,0.0,,0.0,100.0,21.06,0.3407,51.5,0.1035
2024-05-14,21778.0,365870.4,0.63,9.31,0.35,0.37,0.0,230445.6,17228.0,13717.0,289430.4,,,,0.01,,,,,450.0,,,,0.01,,,450.0,,0.29,,,,100.0,8.35,0.0,0.0,,0.0,100.0,20.57,0.3293,50.56,0.1055
2024-05-15,21778.0,381115.0,0.63,9.68,0.35,0.37,0.0,240047.5,17228.0,13717.0,301490.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,8.36,0.0,0.0,,0.0,100.0,20.98,0.3251,49.87,0.1057
2024-05-16,21778.0,381986.12,0.63,9.26,0.35,0.38,0.0,240596.18,17228.0,13717.0,302179.12,,,,,,,,,,,,,,,,,,0.3,,,,100.0,8.36,0.0,0.0,,0.0,100.0,20.59,0.3307,50.7,0.1057
2024-05-17,21778.0,386341.72,0.63,9.34,0.35,0.39,0.0,243339.58,17228.0,13717.0,305624.72,,,,,,,,,,,,,,,,,,0.3,,,,100.0,8.36,0.0,0.0,,0.0,100.0,20.71,0.3297,50.54,0.1057
2024-05-20,21778.0,386341.72,0.63,9.14,0.35,0.39,0.0,243339.58,17228.0,13717.0,305624.72,,,,,,,,,,,,,,,,,,0.3,,,,100.0,8.36,0.0,0.0,,0.0,100.0,20.6,0.3313,50.77,0.1057
2024-05-21,21778.0,382421.68,0.63,9.18,0.35,0.39,0.0,240870.52,17228.0,13717.0,302523.68,,,,,,,,,,,,,,,,,,0.3,,,,100.0,8.36,0.0,0.0,,0.0,100.0,20.46,0.3326,50.98,0.1057
2024-05-22,21778.0,378937.2,0.63,9.03,0.35,0.38,0.0,238675.8,17228.0,13717.0,299767.2,,,,,,,,,,,,,,,,,,0.3,,,,100.0,8.36,0.0,0.0,,0.0,100.0,20.46,0.3323,50.95,0.1057
2024-05-23,21838.0,364694.6,0.63,9.29,0.35,0.38,0.0,230075.9,17288.0,13777.0,288709.6,,,60.0,0.0,,,,,60.0,,,,0.0,60.0,,,,0.3,,,,100.0,8.39,0.0,0.0,,0.0,100.0,20.01,0.3343,51.4,0.106
2024-05-24,21992.0,367266.4,0.63,9.98,0.36,0.38,0.0,232647.7,17442.0,13931.0,291281.4,,,154.0,0.0,,,,,154.0,,,,0.0,154.0,,,,0.29,,,,100.0,8.46,0.0,0.0,,0.0,100.0,20.03,0.329,50.8,0.1067
2024-05-27,22101.0,367318.62,0.64,10.27,0.36,0.38,0.0,233344.8,17968.0,14040.0,298628.16,,,,0.01,,,,0.02,526.0,1230.0,,,0.01,,,1756.0,417.0,0.3,0.01,,,8.93,8.77,183205.0,3044867.1,,3.06,8.9,19.96,0.3278,50.61,0.1079
2024-05-28,28357.0,469591.92,0.82,13.18,0.46,0.47,0.0,336101.76,22468.0,20296.0,372070.08,,,4500.0,0.1,,,,,6256.0,,,,0.1,4500.0,,,,0.37,,,,11.16,10.97,178859.0,2961905.04,,2.97,11.15,28.11,0.2719,38.97,0.1384
2024-05-29,22655.0,373807.5,0.65,10.47,0.37,0.38,0.0,240801.0,18522.0,14594.0,305613.0,,,,,,,,0.07,,3946.0,,,,,,,5702.0,0.31,0.09,,,9.2,9.04,182805.0,3016282.5,,3.03,9.2,19.68,0.3117,48.73,0.1106
2024-05-30,26669.0,441638.64,0.77,12.32,0.43,0.44,0.0,308148.48,18882.0,18608.0,312685.92,,,360.0,0.07,,,,,4014.0,,,,0.07,360.0,,,,0.31,,,,9.38,9.22,182445.0,3021289.2,,3.01,9.38,23.53,0.2729,41.33,0.1302
2024-05-31,27861.0,461378.16,0.8,12.89,0.45,0.46,0.0,327888.0,23728.0,19800.0,392935.68,,,5000.0,0.08,,,,0.0,5000.0,154.0,,,0.08,5000.0,,,3808.0,0.39,0.06,,,11.79,11.58,177445.0,2938489.2,,2.94,11.77,20.46,0.249,39.64,0.136
2024-06-03,27351.0,448009.38,0.79,12.55,0.44,0.45,0.0,315970.2,23218.0,19290.0,380310.84,,,,,,,,0.01,,510.0,,,,,,,510.0,0.38,0.01,,,11.57,11.33,177445.0,2906549.1,,2.94,11.53,19.04,0.252,40.56,0.1335
2024-06-04,27351.0,446368.32,0.79,11.82,0.44,0.45,0.0,314812.8,19012.0,19290.0,310275.84,,,,,,,,0.07,,4206.0,,,,,,,,0.31,,,,9.47,9.28,181651.0,2964544.32,,2.98,9.49,19.16,0.251,40.35,0.1335
2024-06-05,23145.0,371708.7,0.67,10.23,0.38,0.38,0.0,242249.04,19012.0,15084.0,305332.72,,,,,,,,,,,,,,,,,4206.0,0.31,0.07,,,9.47,9.28,181651.0,2917315.06,,2.96,9.49,19.02,0.3014,47.74,0.113
2024-06-06,23145.0,362450.7,0.67,10.24,0.38,0.38,0.0,236215.44,19012.0,15084.0,297727.92,,,,,,,,,,,,,,,,,,0.31,,,,9.47,9.28,181651.0,2844654.66,,2.92,9.53,19.18,0.2995,47.44,0.113
2024-06-07,23145.0,365228.1,0.67,9.89,0.38,0.37,0.0,238025.52,19012.0,15084.0,300009.36,,,,,,,,,,,,,,,,,,0.3,,,,9.47,9.28,181651.0,2866452.78,,2.84,9.54,19.35,0.2993,47.41,0.113
2024-06-10,22709.0,354714.58,0.65,9.69,0.37,0.36,0.0,238548.64,18539.0,15272.0,289579.18,,,188.0,0.0,,37.0,,0.01,151.0,661.0,,,0.0,188.0,0.0,,,0.29,,,,9.27,9.05,181500.0,2835030.0,,2.86,9.23,19.44,0.3137,48.69,0.1108
2024-06-11,22741.0,348392.12,0.65,9.6,0.37,0.36,0.0,234212.16,18555.0,15288.0,284262.6,,,16.0,0.0,,,,,16.0,,,,0.0,16.0,,,,0.29,,,,9.27,9.05,181500.0,2780580.0,,2.84,9.25,19.31,0.3133,48.72,0.111
2024-06-12,22741.0,343389.1,0.65,9.93,0.37,0.35,0.0,230848.8,18555.0,15288.0,280180.5,,,,,,,,,,,,,,,,,,0.28,,,,9.27,9.05,181500.0,2740650.0,,2.78,9.26,19.45,0.3119,48.52,0.111
2024-06-13,22806.0,339353.28,0.66,11.19,0.37,0.35,0.0,229241.28,18673.0,15406.0,277854.24,,,,0.0,,,,,118.0,,,,0.0,,,118.0,,0.28,,,,9.33,9.11,181500.0,2700720.0,,2.74,9.38,19.26,0.3084,48.15,0.1113
2024-06-14,26927.0,336587.5,0.78,13.12,0.44,0.4,0.0,244087.5,22794.0,19527.0,284925.0,,,4121.0,0.06,,,,,4121.0,,,,0.06,4121.0,,,,0.34,,,,11.38,11.12,177429.0,2217862.5,,2.64,11.44,25.35,0.2793,41.79,0.1314
2024-06-17,22860.0,299466.0,0.66,10.04,0.37,0.31,0.0,202526.0,18727.0,15460.0,245323.7,,,,,,,,0.07,,4067.0,,,,,,,4067.0,0.26,0.07,,,9.35,9.14,181496.0,2377597.6,,2.27,10.12,19.24,0.3088,48.4,0.1115
2024-06-18,23063.0,314118.06,0.66,9.55,0.37,0.3,0.0,209244.06,18930.0,15363.0,257826.6,,,300.0,,,,,0.0,,97.0,,,,300.0,,,97.0,0.24,0.0,,,9.44,9.22,181593.0,2473296.66,,2.38,9.32,20.1,0.2924,46.28,0.1124
2024-06-19,23010.0,315237.0,0.66,9.37,0.37,0.31,0.0,209747.0,18893.0,15310.0,258834.1,,,,,,,,0.0,,37.0,,,,,,,53.0,0.26,0.0,,,9.42,9.22,181593.0,2487824.1,,2.47,9.4,19.85,0.2916,46.11,0.1123
2024-06-20,22920.0,308503.2,0.66,9.28,0.37,0.32,0.0,204861.2,18787.0,15220.0,252873.02,,,63.0,0.0,,,,0.0,28.0,169.0,,,0.0,63.0,,,118.0,0.26,0.0,,,9.37,9.16,181746.0,2446301.16,,2.49,9.31,19.18,0.3054,48.07,0.1118
2024-06-21,24720.0,323832.0,0.71,9.9,0.4,0.33,0.0,222962.0,20587.0,17020.0,269689.7,,,1800.0,0.02,,,,,1800.0,,,,0.02,1800.0,,,,0.28,,,,10.17,9.96,181746.0,2380872.6,,2.45,10.14,17.61,0.2686,44.69,0.1196
2024-06-24,26470.0,348874.6,0.76,11.04,0.43,0.35,0.0,223664.6,20537.0,16970.0,270677.66,,,,,,,,0.0,,50.0,,,,,,,50.0,0.27,0.0,,,10.15,9.94,181746.0,2395412.28,,2.38,10.18,16.83,0.2455,41.29,0.1281
2024-06-25,26470.0,350462.8,0.76,10.69,0.43,0.35,0.0,224682.8,20537.0,16970.0,271909.88,,,,,,,,,,,,,,,,,,0.27,,,,10.15,9.94,181746.0,2406317.04,,2.4,10.12,16.8,0.2457,41.34,0.1281
2024-06-26,31811.0,418632.76,0.92,13.02,0.52,0.43,0.0,293612.76,21693.0,22311.0,285479.88,,,1169.0,0.07,,,,0.0,5341.0,13.0,,,0.07,1169.0,,,,0.29,,,,10.72,10.49,180577.0,2376393.32,,2.39,10.68,24.72,0.2258,34.56,0.1538
2024-06-27,27458.0,347069.12,0.79,12.03,0.44,0.36,0.0,226989.12,21525.0,17958.0,272076.0,,,,,,,,0.0,,168.0,,,,,,,4353.0,0.28,0.06,,,10.65,10.41,180577.0,2282493.28,,2.38,10.56,15.72,0.2387,40.35,0.1329
2024-06-28,27458.0,324004.4,0.79,11.89,0.44,0.35,0.0,211904.4,21525.0,17958.0,253995.0,,,,,,,,,,,,,,,,,,0.27,,,,10.65,10.41,180577.0,2130808.6,,2.28,10.59,15.37,0.2396,40.6,0.1329
2024-07-01,27458.0,334987.6,0.79,11.42,0.44,0.33,0.0,219087.6,21525.0,17958.0,262605.0,,,,,,,,,,,,,,,,,,0.26,,,,10.65,10.41,180577.0,2203039.4,,2.13,10.7,16.46,0.233,39.32,0.1329
2024-07-02,27408.0,334377.6,0.79,11.3,0.44,0.34,0.0,218477.6,21475.0,17908.0,261995.0,,,,,,,,0.0,,50.0,,,,,,,50.0,0.26,0.0,,,10.63,10.39,180627.0,2203649.4,,2.2,10.55,16.13,0.2358,39.85,0.1326
2024-07-03,27408.0,334925.76,0.79,11.61,0.44,0.34,0.0,218835.76,21475.0,17908.0,262424.5,,,,,,,,,,,,,,,,,,0.26,,,,10.63,10.39,180627.0,2207261.94,,2.2,10.61,16.18,0.2357,39.83,0.1326
2024-07-04,27408.0,344244.48,0.79,11.31,0.44,0.34,0.0,224924.48,21475.0,17908.0,269726.0,,,,,,,,,,,,,,,,,,0.26,,,,10.63,10.39,180627.0,2268675.12,,2.21,10.65,16.47,0.2346,39.54,0.1326
2024-07-05,27408.0,348081.6,0.79,11.88,0.44,0.35,0.0,227431.6,21475.0,17908.0,272732.5,,,,,,,,,,,,,,,,,,0.27,,,,10.63,10.39,180627.0,2293962.9,,2.27,10.54,16.29,0.2361,39.82,0.1326
2024-07-08,27408.0,360689.28,0.79,11.9,0.44,0.36,0.0,235669.28,21475.0,17908.0,282611.0,,,,,,,,,,,,,,,,,,0.27,,,,10.63,10.39,180627.0,2377051.32,,2.29,10.65,16.61,0.235,39.54,0.1326
2024-07-09,27408.0,353563.2,0.79,11.74,0.44,0.36,0.0,231013.2,21475.0,17908.0,277027.5,,,,,,,,,,,,,,,,,,0.28,,,,10.63,10.39,180627.0,2330088.3,,2.38,10.52,15.99,0.2384,40.23,0.1326
2024-07-10,30548.0,392236.32,0.88,13.16,0.49,0.4,0.0,229938.72,21475.0,17908.0,275739.0,,,,,,,,,,,,,,,,,,0.28,,,,10.63,10.39,180627.0,2319250.68,,2.33,10.64,14.5,0.2748,46.1,0.1478
2024-07-11,30546.0,406261.8,0.88,13.32,0.49,0.4,0.0,238149.8,21473.0,17906.0,285590.9,,,,,,,,0.0,,2.0,,,,,,,2.0,0.28,0.0,,,10.62,10.39,180629.0,2402365.7,,2.32,10.68,14.95,0.2719,45.64,0.1478
2024-07-12,27406.0,393550.16,0.79,11.77,0.44,0.38,0.0,257130.16,21473.0,17906.0,308352.28,,,,,,,,,,,,,,,,,,0.29,,,,10.62,10.39,180629.0,2593832.44,,2.4,10.67,17.12,0.2338,39.16,0.1326
2024-07-15,23950.0,340569.0,0.69,10.11,0.39,0.34,0.0,231075.0,19817.0,16250.0,281797.74,,,264.0,0.01,,,,0.02,144.0,1920.0,,,0.01,264.0,,,1800.0,0.27,0.02,,,9.88,9.68,180749.0,2570250.78,,2.6,9.51,18.69,0.2953,46.49,0.1169
2024-07-16,23950.0,363561.0,0.69,10.37,0.39,0.35,0.0,246675.0,19817.0,16250.0,300822.06,,,,,,,,,,,,,,,,,,0.29,,,,9.88,9.68,180749.0,2743769.82,,2.57,10.0,19.38,0.2863,44.9,0.1169
2024-07-17,27750.0,416250.0,0.8,11.56,0.45,0.42,0.0,272250.0,21717.0,18150.0,325755.0,,,1900.0,,,1900.0,,,,,,,,1900.0,0.03,,,0.32,,,,10.73,10.51,180749.0,2711235.0,,2.74,10.56,16.01,0.238,40.0,0.1343
2024-07-18,28375.0,428462.5,0.82,11.47,0.46,0.43,0.0,284106.5,22042.0,18815.0,332834.2,,,629.0,0.0,,600.0,,0.0,65.0,304.0,,,0.0,629.0,0.01,,,0.33,,,,10.89,10.65,180420.0,2724342.0,,2.71,10.91,15.68,0.2263,38.75,0.1371
2024-07-19,27824.0,419029.44,0.8,11.83,0.45,0.42,0.0,275055.84,22042.0,18264.0,331952.52,,,,,,,,,,,,,,,,,551.0,0.33,0.01,,,10.89,10.65,180420.0,2717125.2,,2.71,10.91,16.01,0.2309,39.57,0.1345
2024-07-22,27824.0,419029.44,0.8,11.82,0.45,0.42,0.0,275055.84,21491.0,18264.0,323654.46,,,,,,,,0.01,,551.0,,,,,,,,0.32,,,,10.61,10.39,180971.0,2725423.26,,2.73,10.6,16.02,0.2309,39.57,0.1345
2024-07-23,27824.0,416247.04,0.8,12.25,0.45,0.42,0.0,273229.44,21491.0,18264.0,321505.36,,,,,,,,,,,,,,,,,,0.32,,,,10.61,10.39,180971.0,2707326.16,,2.73,10.6,15.93,0.2312,39.65,0.1345
2024-07-24,27824.0,410125.76,0.8,12.36,0.45,0.42,0.0,269211.36,21490.0,18264.0,316762.6,,,,,,,,0.0,,1.0,,,,,,,,0.32,,,,10.61,10.39,180972.0,2667527.28,,2.71,10.59,16.06,0.2311,39.62,0.1345
2024-07-25,27823.0,411780.4,0.8,12.26,0.45,0.41,0.0,270292.4,21490.0,18263.0,318052.0,,,,,,,,,,,,,,,,,1.0,0.32,0.0,,,10.61,10.38,180972.0,2678385.6,,2.67,10.62,16.08,0.2301,39.44,0.1344
2024-07-26,27823.0,414562.7,0.8,12.39,0.45,0.42,0.0,272118.7,21490.0,18263.0,320201.0,,,,,,,,,,,,,,,,,,0.32,,,,10.61,10.38,180972.0,2696482.8,,2.68,10.58,16.09,0.2303,39.46,0.1344
2024-07-29,27803.0,412040.46,0.8,14.4,0.45,0.42,0.0,270361.26,21470.0,18243.0,318185.4,,,,,,,,0.0,,20.0,,,,,,,20.0,0.32,0.0,,,10.6,10.37,180992.0,2682301.44,,2.7,10.57,15.96,0.2313,39.66,0.1343
2024-07-30,27803.0,409816.22,0.8,15.86,0.45,0.42,0.0,268901.82,21470.0,18243.0,316467.8,,,,,,,,,,,,,,,,,,0.32,,,,10.6,10.37,180992.0,2667822.08,,2.68,10.58,15.96,0.2311,39.63,0.1343
2024-07-31,27803.0,409816.22,0.8,15.77,0.45,0.41,0.0,268901.82,21470.0,18243.0,316467.8,,,,,,,,,,,,,,,,,,0.32,,,,10.6,10.37,180992.0,2667822.08,,2.67,10.58,16.02,0.2308,39.56,0.1343
2024-08-01,27803.0,410372.28,0.8,16.02,0.45,0.41,0.0,269266.68,21470.0,18243.0,316897.2,,,,,,,,,,,,,,,,,,0.32,,,,10.6,10.19,180992.0,2671441.92,,2.67,10.6,16.05,0.2304,39.51,0.1319
2024-08-02,27803.0,409816.22,0.8,16.0,0.45,0.41,0.0,268901.82,21470.0,18243.0,316467.8,,,,,,,,,,,,,,,,,,0.32,,,,10.6,10.37,180992.0,2667822.08,,2.67,10.55,16.04,0.2305,39.51,0.1343
2024-08-05,27878.0,359626.2,0.8,16.03,0.45,0.4,0.0,236302.2,21545.0,18318.0,277930.5,,,290.0,0.0,,,,0.0,75.0,215.0,,,0.0,290.0,,,,0.31,,,,10.63,10.41,181207.0,2337570.3,,2.67,10.4,14.54,0.2368,40.85,0.1347
2024-08-06,27878.0,379140.8,0.8,14.81,0.45,0.37,0.0,249124.8,21545.0,18318.0,293012.0,,,,,,,,,,,,,,,,,,0.29,,,,10.63,10.41,181207.0,2464415.2,,2.34,10.97,16.51,0.2255,38.62,0.1347
2024-08-07,27867.0,380105.88,0.8,13.95,0.45,0.38,0.0,249707.48,21534.0,18307.0,293723.76,,,,,,,,0.0,,11.0,,,,,,,11.0,0.29,0.0,,,10.62,10.4,181218.0,2471813.52,,2.46,10.51,15.98,0.2288,39.3,0.1346
2024-08-08,27667.0,374611.18,0.8,13.82,0.45,0.38,0.0,245168.78,21534.0,18107.0,291570.36,,,,,,,,,,,,,,,,,200.0,0.29,0.0,,,10.62,10.4,181218.0,2453691.72,,2.47,10.6,15.95,0.227,39.0,0.1337
