,TTE FP Equity_DX_SI_QTY,TTE FP Equity_DX_SHORT_INTEREST_VALUE,TTE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TTE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TTE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TTE FP Equity_DX_SI_MV,TTE FP Equity_DX_DSS,TTE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TTE FP Equity_DX_SUPPLY_SI_QTY,TTE FP Equity_DX_BROKER_SI_QTY,TTE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TTE FP Equity_DX_BROKER_SI_MV_NEW_x,TTE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TTE FP Equity_DX_SUPPLY_SI_QTY_INC_x,TTE FP Equity_DX_BROKER_SI_MV_INC_x,TTE FP Equity_DX_SUPPLY_SI_MV_NEW,TTE FP Equity_DX_BROKER_SI_QTY_ADD,TTE FP Equity_DX_BROKER_SI_QTY_NEW,TTE FP Equity_DX_SUPPLY_SI_MV_DEC,TTE FP Equity_DX_BROKER_SI_QTY_INC,TTE FP Equity_DX_SUPPLY_SI_QTY_DEC,TTE FP Equity_DX_BROKER_SI_MV_NEW_y,TTE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TTE FP Equity_DX_BROKER_SI_MV_INC_y,TTE FP Equity_DX_SUPPLY_SI_QTY_INC_y,TTE FP Equity_DX_BROKER_SI_MV_ADD,TTE FP Equity_DX_SUPPLY_SI_QTY_ADD,TTE FP Equity_DX_BROKER_SI_QTY_DEC,TTE FP Equity_DX_SUPPLY_SI_MV,TTE FP Equity_DX_BROKER_SI_MV_DEC,TTE FP Equity_DX_SUPPLY_SI_MV_RMV,TTE FP Equity_DX_BROKER_SI_MV_RMV,TTE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TTE FP Equity_DX_UTILIZATION_QUANTITY,TTE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TTE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TTE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TTE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TTE FP Equity_DX_ACTIVE_UTILIZATION_MV,TTE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TTE FP Equity_DX_BROKER_SI_CON_RATIO,TTE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TTE FP Equity_DX_DEMAND_SUPPLY_RATIO,TTE FP Equity_PX_LAST
2019-10-31,50741688.0,2391709463.88,1.94,9.48,1.9,2405.5,1.0,1853416828.56,38408440.0,39321456.0,1810381819.4,,,1184428.0,18.66,,232930.0,,0.09,487164.0,1906.0,,,18.66,1184428.0,10.55,161034.0,,1824.38,,,,5.91,5.91,611565504.0,28826140031.04,,29048.18,5.91,23.77,0.2173,33.72,0.0781,47.135
2019-11-01,50738060.0,2422742365.0,1.94,9.38,1.9,2422.18,1.0,1877296980.0,38404184.0,39315120.0,1833799786.0,,,6453.0,11.71,,,,0.62,2629.0,13835.0,,,11.71,6453.0,,3123.0,8965.0,1814.07,0.55,,,5.91,5.91,611241856.0,29186798624.0,,28973.02,5.89,23.47,0.2179,33.95,0.0781,47.75
2019-11-04,50343328.0,2442406557.92,1.92,10.06,1.89,2437.35,1.0,1888222623.82,37983676.0,38920388.0,1842778041.14,,,,1.25,,,,15.34,25776.0,420507.0,,,1.25,,,,420507.0,1822.77,12.81,,,5.84,5.84,612592000.0,29719900880.0,,29403.09,5.84,23.52,0.2199,34.31,0.0774,48.515
2019-11-05,49780796.0,2454442146.78,1.9,9.86,1.87,2445.41,1.0,1899116381.82,37603276.0,38517724.0,1854029523.18,,,12325.0,,,,,13.41,,392723.0,,,,12325.0,,,402663.0,1837.05,12.83,,,5.78,5.78,612822784.0,30215227365.12,,29917.23,5.79,23.67,0.2236,34.72,0.0765,49.305
2019-11-06,49636292.0,2448310102.9,1.9,9.86,1.86,2445.43,1.0,1895328909.0,38001276.0,38425320.0,1874412938.7,,,291842.0,22.24,,82700.0,,19.64,450098.0,398443.0,,,22.24,291842.0,4.09,504599.0,625201.0,1874.17,30.62,,,5.84,5.84,612864000.0,30229516800.0,,30208.99,5.84,23.83,0.2241,34.75,0.0763,49.325
2019-11-07,49804508.0,2469805551.72,1.9,10.04,1.87,2463.04,1.0,1913853450.24,38345192.0,38593536.0,1901538071.28,,,29004.0,16.97,,,,0.93,343914.0,19004.0,,,16.97,29004.0,,333914.0,175699.0,1895.21,8.47,,,5.92,5.92,609445248.0,30222389848.32,,30117.15,5.92,23.68,0.2229,34.68,0.0769,49.59
2019-11-08,60123512.0,2963788524.04,2.3,12.02,2.25,2983.02,1.0,2374744231.3,41679576.0,48174140.0,2054594698.92,,,41.0,508.24,,,,0.0,9895987.0,10041.0,,,508.24,41.0,,3344387.0,315383.0,2064.39,16.13,,,6.43,6.43,607022912.0,29923194447.04,,30074.65,6.42,28.42,0.246,36.6,0.0927,49.295
2019-11-11,64282392.0,3176192988.72,2.46,13.11,2.41,3186.53,1.0,2388134518.2,45453360.0,48333020.0,2245850517.6,,,4283935.0,29.16,,,,25.36,670231.0,511350.0,,,29.16,4283935.0,,1200.0,511350.0,2239.83,25.33,,,7.0,7.0,603745792.0,29831079582.72,,29770.91,7.0,26.66,0.267,40.95,0.099,49.41
2019-11-12,60998960.0,3016093577.2,2.33,12.7,2.29,3028.43,1.0,2227931772.66,43174928.0,45058788.0,2134784314.96,,,62393.0,2.24,,,,115.7,44800.0,2377726.0,,,2.24,62393.0,,36900.0,3319033.0,2134.22,161.57,,,6.59,6.59,612208832.0,30270665698.24,,30275.17,6.59,28.08,0.286,43.19,0.0931,49.445
2019-11-13,60667316.0,2997572083.56,2.32,12.8,2.27,3011.42,1.0,2210363465.04,42014540.0,44735144.0,2075938421.4,,,2000.0,,,65966.0,,58.22,,1173589.0,,,,2000.0,3.26,11200.0,389610.0,2076.23,19.15,,,6.41,6.41,613551808.0,30315594833.28,,30330.86,6.41,28.21,0.2856,43.03,0.0925,49.41
2019-11-14,60319876.0,2960499514.08,2.3,12.93,2.26,2982.63,1.0,2179800248.64,41627912.0,44413208.0,2043097920.96,,,31000.0,180.74,,,,201.85,3684102.0,4074513.0,,,180.74,31000.0,,3656887.0,4006040.0,2051.88,198.28,,,6.35,6.35,613837504.0,30127144696.32,,30264.84,6.35,28.26,0.3385,49.37,0.092,49.08
2019-11-15,59602024.0,2936889732.6,2.28,13.07,2.23,2945.99,1.0,2168949501.0,41438248.0,44017240.0,2041869670.2,,,16949.0,6.26,,29.0,,17.46,127784.0,334398.0,,,6.26,16949.0,0.0,127784.0,523781.0,2032.29,25.56,,,6.32,6.32,614439296.0,30276496310.4,,30145.09,6.32,28.77,0.3456,49.77,0.0909,49.275
2019-11-18,59821772.0,2932762372.3,2.29,13.13,2.24,2954.78,1.0,2159976394.8,41255548.0,44058672.0,2022553240.7,,,56485.0,2.85,,403000.0,,20.61,56036.0,434349.0,,,2.85,56485.0,19.76,195162.0,417600.0,2028.89,20.67,,,6.28,6.28,615188800.0,30159630920.0,,30258.36,6.28,28.53,0.3438,49.76,0.0911,49.025
2019-11-19,62099884.0,3034200332.24,2.37,13.78,2.33,3056.39,1.0,2251800266.24,41544812.0,46086784.0,2029879514.32,,,88956.0,98.45,,68713.0,,2.51,2020200.0,49691.0,,,98.45,88956.0,3.37,250000.0,60803.0,2035.0,3.11,,,6.34,6.34,613694464.0,29985111511.04,,30068.91,6.34,27.48,0.3216,47.96,0.0948,48.86
2019-11-20,57388040.0,2798240830.4,2.19,12.79,2.15,2819.07,1.0,2014747986.88,37863592.0,41319688.0,1846228745.92,,,59431.0,0.7,,,,183.37,14999.0,3740653.0,,,0.7,59431.0,,,4782095.0,1850.32,237.53,,,5.78,5.78,617046144.0,30087169981.44,,30130.22,5.79,29.75,0.299,43.77,0.0876,48.76
2019-11-21,56638656.0,2767081538.88,2.16,12.56,2.12,2783.42,1.0,1982057316.42,38280568.0,40570204.0,1870197149.64,,,24694.0,,,,,5.37,,105229.0,,,,24694.0,,497515.0,749484.0,1868.6,37.36,,,5.87,5.87,613361536.0,29965777841.28,,29923.72,5.88,30.2,0.2981,43.3,0.0869,48.855
2019-11-22,55821928.0,2741135774.44,2.13,12.36,2.09,2752.63,1.0,2000015812.06,37361004.0,40729372.0,1834612101.42,,,29016.0,9.31,,,,52.07,171000.0,1057724.0,,,9.31,29016.0,,109141.0,11832.0,1829.69,0.58,,,5.73,5.73,614137664.0,30157229990.72,,30096.88,5.73,30.74,0.292,42.12,0.0857,49.105
2019-11-25,56123728.0,2746414629.68,2.14,12.62,2.1,2766.37,1.0,2007950442.22,37252584.0,41033012.0,1822955198.04,,,509.0,18.92,,,,5.55,397753.0,113518.0,,,18.92,509.0,,4589.0,94115.0,1828.59,4.67,,,5.8,5.8,605070848.0,29609141946.88,,29703.88,5.8,30.44,0.29,42.03,0.0874,48.935
2019-11-26,56043224.0,2697080155.0,2.14,12.53,2.1,2734.59,1.0,1973526362.5,37196752.0,41008340.0,1790093690.0,,,1000.0,,,,,4.88,,66600.0,,,,1000.0,,9769.0,24671.0,1812.34,1.47,,,5.79,5.79,604906752.0,29111137440.0,,29471.54,5.79,30.27,0.2922,42.44,0.0873,48.125
2019-11-27,56589264.0,2718265296.24,2.16,12.42,2.12,2758.93,1.0,1968412815.2,37750856.0,40978720.0,1813362367.96,,,17873.0,,,,,2.14,,39184.0,,,,17873.0,,575415.0,29622.0,1818.86,1.46,,,5.87,5.87,605459456.0,29083244968.96,,29132.22,5.88,29.95,0.2874,42.14,0.088,48.035
2019-11-28,56789136.0,2725310636.64,2.17,12.4,2.13,2763.98,1.0,1968069516.08,37937880.0,41009992.0,1820638861.2,,,36245.0,10.28,,,,1.69,221978.0,35000.0,,,10.28,36245.0,,185778.0,190705.0,1823.77,9.17,,,5.9,5.9,604837696.0,29026161031.04,,29034.11,5.91,29.94,0.2872,42.12,0.0884,47.99
2019-11-29,56674936.0,2699993951.04,2.16,12.57,2.13,2737.41,1.0,1960857636.0,37725088.0,41159900.0,1797223192.32,,,1008656.0,41.48,,,,62.55,950105.0,1297497.0,,,41.48,1008656.0,,76051.0,800196.0,1809.19,50.69,,,5.78,5.78,614863104.0,29292078274.56,,29444.99,5.79,31.71,0.2903,41.18,0.0868,47.64
2019-12-02,61465364.0,2893789337.12,2.35,13.7,2.3,2944.23,1.0,1995218385.6,41697364.0,42379320.0,1963111897.12,,,1012414.0,57.9,,,,0.22,1376887.0,4589.0,,,57.9,1012414.0,,2964451.0,157464.0,1981.01,9.48,,,6.36,6.36,614019648.0,28908045027.84,,29120.19,6.37,31.96,0.2712,38.73,0.0937,47.08
2019-12-03,65564128.0,3057583109.28,2.5,14.28,2.46,3127.19,1.0,2269554952.44,41813988.0,48666344.0,1949995330.38,,,582622.0,10.03,,5797389.0,,23.47,489632.0,486322.0,,,10.03,582622.0,286.13,20322.0,,1968.99,,,,6.38,6.38,614006720.0,28634203387.2,,28881.18,6.38,29.89,0.2539,37.53,0.1,46.635
2019-12-04,65881992.0,3110288842.32,2.52,14.12,2.47,3150.78,1.0,2311874455.36,42906344.0,48970016.0,2025608500.24,,,703323.0,4.6,,122000.0,,20.33,181670.0,427536.0,,,4.6,703323.0,5.72,816569.0,,2013.74,,,,6.55,6.55,611819136.0,28883981410.56,,28659.9,6.57,30.04,0.252,37.17,0.1006,47.21
2019-12-05,67629144.0,3187361556.72,2.58,14.42,2.54,3240.16,1.0,2387004421.2,45330768.0,50647240.0,2136439095.84,,,180412.0,51.15,,761601.0,,4.34,979627.0,98116.0,,,51.15,180412.0,36.96,2342129.0,64000.0,2140.03,3.02,,,6.91,6.91,610705408.0,28782545879.04,,28854.08,6.9,29.12,0.2479,37.47,0.1031,47.13
2019-12-06,68343864.0,3277429998.12,2.61,14.63,2.56,3305.25,1.0,2462902430.28,45952624.0,51358616.0,2203658083.92,,,672432.0,76.85,,,,6.21,1548678.0,135992.0,,,76.85,672432.0,,118642.0,837304.0,2180.33,37.18,1.57,,7.01,7.01,609152000.0,29211884160.0,33226.0,28841.72,7.03,29.04,0.2463,37.15,0.1043,47.955
2019-12-09,63526964.0,3022930581.94,2.43,13.41,2.38,3075.72,1.0,2249216564.24,41831728.0,47267344.0,1990562776.88,,33226.0,176.0,22.01,1.59,,,198.59,423332.0,4236631.0,,33226.0,22.01,176.0,,82332.0,4514603.0,2003.76,220.15,,,6.39,6.39,612612416.0,29151161815.36,,29305.84,6.4,30.7,0.2741,40.29,0.0971,47.585
2019-12-10,63356960.0,3018642359.2,2.42,13.42,2.38,3049.95,1.0,2273035272.3,41460664.0,47707740.0,1975393336.28,,,38135.0,17.72,,,,32.38,666997.0,664852.0,,,17.72,38135.0,,255655.0,226600.0,1975.37,10.89,,,6.33,6.33,613171200.0,29214541824.0,,29147.75,6.35,30.88,0.2757,40.39,0.0968,47.645
2019-12-11,57168496.0,2709500867.92,2.18,12.15,2.14,2732.6,1.0,1901424649.02,42558592.0,40118676.0,2017064467.84,,,43180.0,,,77328.0,,18.89,,400253.0,,,,43180.0,3.67,1455000.0,7666392.0,2025.69,385.91,,,6.51,6.51,610925312.0,28954805162.24,,29028.2,6.52,21.66,0.2739,45.14,0.0875,47.395
2019-12-12,63884392.0,3042494169.0,2.5,13.66,2.46,3072.32,1.0,2297525631.0,42090632.0,48242008.0,2004566349.0,,,757000.0,432.38,,,,68.96,8644983.0,1423552.0,,,432.38,757000.0,,198591.0,521654.0,1998.6,26.0,,,6.44,6.44,611487232.0,29122079424.0,,28981.48,6.45,30.66,0.2772,40.59,0.0977,47.625
2019-12-13,63130264.0,3018889224.48,2.47,13.78,2.43,3049.75,1.0,2305754920.32,42904440.0,48217376.0,2051690320.8,,,2021610.0,5.98,,,,38.25,18894.0,804100.0,,,5.98,2021610.0,,25424.0,43522.0,2049.75,2.12,20.34,,6.59,6.59,608452992.0,29096222077.44,429124.0,29011.08,6.6,31.07,0.2834,41.01,0.0969,47.82
2019-12-16,61674784.0,2977658571.52,2.42,13.27,2.37,3008.86,1.0,2257579752.32,45220720.0,46760144.0,2183256361.6,,,4903437.0,140.62,,,,198.12,2423550.0,4166833.0,,,140.62,4903437.0,,1579673.0,3880784.0,2168.31,185.23,,,6.94,6.94,606384832.0,29276259688.96,,29046.28,6.95,36.15,0.3081,40.01,0.0947,48.28
2019-12-17,62806468.0,3064013541.38,2.46,13.68,2.41,3085.3,1.0,2227050861.2,46937156.0,45650320.0,2289829155.46,,,1071049.0,57.84,,,,151.36,931174.0,3183153.0,,,57.84,1071049.0,,3828543.0,2041000.0,2269.25,97.84,,,7.21,7.21,604448704.0,29488030024.64,,29230.62,7.2,35.9,0.3005,39.48,0.0964,48.785
2019-12-18,65422416.0,3180183641.76,2.56,14.32,2.51,3216.9,1.0,2347111878.28,55883856.0,48284548.0,2716514240.16,,,8453750.0,144.57,,3610.0,,23.0,2966001.0,482782.0,,,144.57,8453750.0,0.18,975732.0,335381.0,2726.3,15.73,,,8.63,8.63,591500800.0,28752853888.0,,28857.31,8.63,37.78,0.3089,38.94,0.1011,48.61
2019-12-19,67401360.0,3302666640.0,2.64,14.68,2.59,3321.25,1.0,2412098304.0,60992352.0,49226496.0,2988625248.0,,,1837.0,46.0,,,,23.93,941948.0,493563.0,,,46.0,1837.0,,5600221.0,,2968.28,,,,9.37,9.37,590113280.0,28915550720.0,,28687.52,9.38,36.8,0.3013,38.84,0.1035,49.0
2019-12-20,68516264.0,3362093074.48,2.68,14.97,2.63,3383.23,1.0,2467478865.32,60614340.0,50284876.0,2974345663.8,,,42428.0,166.87,,,,21.97,3400000.0,477968.0,,,166.87,42428.0,,60989.0,2341621.0,2971.79,114.26,0.17,,9.3,9.3,590838528.0,28992446568.96,3462.0,28981.52,9.3,34.17,0.2705,36.76,0.1052,49.07
2019-12-23,67053948.0,3309447603.54,2.63,14.01,2.58,3322.55,1.0,2411586576.46,60550960.0,48862052.0,2988492630.8,,,29502.0,1.76,,60989.0,,4.55,32178.0,92882.0,,,1.76,29502.0,3.01,,1515990.0,2972.19,73.08,,,9.31,9.31,590109376.0,29124848252.48,,28980.27,9.3,34.99,0.269,35.71,0.1031,49.355
2019-12-24,69941344.0,3460347994.4,2.74,14.63,2.69,3476.89,1.0,2618433700.5,61423120.0,52924380.0,3038908862.0,,,144188.0,113.08,,2184506.0,,95.59,2277823.0,2030303.0,,,113.08,144188.0,112.58,2758275.0,400000.0,3029.94,19.74,,,9.44,9.44,589274944.0,29154377854.4,,29059.8,9.44,32.53,0.2375,33.5,0.1075,49.475
2019-12-25,69941344.0,3460347994.4,2.74,14.91,2.69,3473.24,1.0,2618433700.5,61893828.0,52924380.0,3062197140.3,,,,,,,,,,,,,,,,470710.0,,3056.61,,,,9.52,9.52,588546176.0,29118322057.6,,29050.86,9.52,32.59,0.2381,33.53,0.1075,
2019-12-26,71542160.0,3539548366.0,2.8,15.25,2.75,3556.02,1.0,2697633874.2,64075336.0,54525192.0,3170127248.6,,,,87.17,,,,,1682196.0,,,,87.17,,,2181506.0,81386.0,3167.3,6.13,,,9.84,9.84,587190912.0,29051270371.2,,29025.18,9.84,31.65,0.229,32.75,0.1099,
2019-12-27,71066544.0,3502869953.76,2.78,15.15,2.73,3523.03,1.0,2692105447.2,63778556.0,54617680.0,3143645025.24,,,198337.0,8.13,,,,26.39,182491.0,498579.0,,,8.13,198337.0,,3462.0,90000.0,3144.12,5.13,,,9.79,9.79,587603264.0,28962964882.56,,28965.2,9.79,31.8,0.2316,32.95,0.1091,49.29
2019-12-30,69514600.0,3419075601.0,2.72,15.01,2.67,3440.67,1.0,2651343394.68,62239452.0,53905528.0,3061247446.62,,,10172.0,0.0,,,,72.59,4600.0,1476021.0,,,0.0,10172.0,,4600.0,716752.0,3061.57,36.2,3.84,,9.56,9.56,588974592.0,28968715307.52,77855.0,28971.56,9.56,32.53,0.2414,33.69,0.1067,49.185
2019-12-31,68940112.0,3391853510.4,2.7,14.91,2.65,3423.94,1.0,2642591630.4,61869864.0,53711212.0,3043997308.8,,,38970.0,1.78,,,,21.12,37773.0,428554.0,,,1.78,38970.0,,20000.0,232092.0,3041.73,11.35,,,9.52,9.52,588222016.0,28940523187.2,,28924.36,9.52,32.78,0.2431,33.7,0.106,49.2
2020-01-01,68936504.0,3391675996.8,2.7,15.35,2.65,3421.73,1.0,2642413920.0,61869868.0,53707600.0,3043997505.6,,,,,,,,,,,,,,,,,3610.0,3042.32,0.18,,,9.51,9.51,588805440.0,28969227648.0,,28983.9,9.5,32.78,0.2432,33.72,0.1059,
2020-01-02,64637156.0,3219899926.14,2.53,14.39,2.48,3230.45,1.0,2480008092.66,57768332.0,49784364.0,2877729458.58,,,,3.16,,,,199.68,38969.0,4101536.0,,,3.16,,,,3962207.0,2848.6,182.64,,,8.85,8.85,595339776.0,29656850941.44,,29395.54,8.83,34.43,0.2687,36.08,0.099,49.815
2020-01-03,95022352.0,4724511517.04,3.72,21.01,3.65,4894.96,1.0,3910325007.74,93910440.0,78646920.0,4669227250.35,,,1335328.0,1677.28,,215000.0,,958.91,31061524.0,19500372.0,,,1677.28,1335328.0,10.75,54307152.0,2413969.0,4687.11,119.91,,,14.7,14.7,545019712.0,27098381087.84,,27232.01,14.68,24.13,0.3858,56.53,0.1487,50.38
2020-01-06,121733992.0,6140262556.48,4.77,26.76,4.68,6269.65,1.0,4018059680.96,94684376.0,79660184.0,4775879925.44,,,1908213.0,197.73,,,,331.12,3495585.0,6696254.0,,,197.73,1908213.0,,5561978.0,2482319.0,4763.63,123.59,,,14.51,14.51,557859136.0,28138414819.84,,28070.26,14.51,29.66,0.3635,51.81,0.1866,50.44
2020-01-07,108989776.0,5461477675.36,4.27,23.48,4.19,5644.67,1.0,4038949783.92,94733104.0,80601672.0,4747075841.44,,,568100.0,4.88,,1530000.0,,31.64,245582.0,634132.0,,,4.88,568100.0,82.23,114760.0,834093.0,4783.87,23.7,,,14.54,14.54,557005184.0,27911529770.24,,28052.37,14.57,21.89,0.3948,58.21,0.1672,50.11
2020-01-08,99938960.0,5020933350.4,3.91,21.42,3.84,5172.41,1.0,4079043074.56,96436280.0,81191144.0,4844958707.2,,,544516.0,23.79,,,,29.16,799002.0,535205.0,,,23.79,544516.0,,1693869.0,209530.0,4844.52,10.44,,,14.78,14.78,556070400.0,27936976896.0,,27885.19,14.8,24.14,0.3525,53.28,0.1532,50.24
2020-01-09,100381992.0,5015084320.32,3.93,21.5,3.86,5187.4,1.0,4071968217.28,96481584.0,81504568.0,4820219936.64,,,460353.0,15.89,,16200.0,,43.47,305025.0,872448.0,,,15.89,460353.0,0.81,457398.0,7800.0,4846.97,6.34,,,14.79,14.79,555688960.0,27762220441.6,,27863.58,14.82,23.93,0.35,53.15,0.1539,49.96
2020-01-10,101315776.0,5044005908.16,3.97,21.61,3.89,5205.75,1.0,4193481756.12,98761112.0,84231832.0,4916821960.92,,,64785.0,55.18,,1241693.0,,31.65,1488569.0,618786.0,,,55.18,64785.0,64.36,2836990.0,3000.0,4927.44,5.34,0.17,,15.16,15.16,552706368.0,27516486530.88,3462.0,27560.42,15.17,23.72,0.353,53.56,0.1555,49.785
2020-01-13,107770240.0,5341093094.4,4.22,23.63,4.14,5506.17,1.0,4467995367.36,97171664.0,90153256.0,4815827667.84,,,182559.0,73.93,,5000000.0,,126.19,1457858.0,2526706.0,,,73.93,182559.0,247.8,754696.0,536437.0,4828.39,41.66,,,14.91,14.91,554513088.0,27481668641.28,,27544.8,14.91,22.19,0.3108,50.0,0.1654,49.56
2020-01-14,105583912.0,5190505113.92,4.14,23.19,4.06,5371.09,1.0,4287199552.64,95927056.0,87209104.0,4715774072.96,,,374002.0,5.1,,,,80.57,86530.0,1618610.0,,,5.1,374002.0,,,3030684.0,4751.8,169.86,,,15.02,15.02,542851072.0,26686558699.52,,26837.26,15.04,22.65,0.3236,51.07,0.1653,49.16
2020-01-15,104319832.0,5067857438.56,4.09,22.67,4.01,5254.18,1.0,4228592467.68,98642416.0,87043896.0,4792048569.28,,,11612.0,0.0,,,,78.06,14712.0,1559207.0,,,0.0,11612.0,,4262958.0,179915.0,4835.1,9.28,,,15.36,15.36,543576064.0,26406925189.12,,26614.23,15.37,22.92,0.331,51.67,0.1624,48.58
2020-01-16,104586896.0,5102794655.84,4.1,22.66,4.02,5257.07,1.0,4398059405.6,95795288.0,90142640.0,4673852101.52,,,220800.0,395.2,,,,161.1,7607018.0,3232831.0,,,395.2,220800.0,,164898.0,4508276.0,4660.98,250.41,,,14.92,14.92,546475520.0,26662540620.8,,26579.29,14.92,24.73,0.2949,46.68,0.1628,48.79
2020-01-17,112776304.0,5470214625.52,4.42,24.91,4.33,5634.12,1.0,4154234395.44,72232248.0,85645488.0,3503625189.24,,,7323872.0,,,,,2106.04,,43335780.0,,,,7323872.0,,12448875.0,4497152.0,3521.54,227.54,,,11.23,11.23,570842496.0,27688715268.48,,27861.43,11.22,22.91,0.3555,54.19,0.1754,48.505
2020-01-20,113602800.0,5517687996.0,4.45,25.35,4.37,5671.84,1.0,4146193592.4,78732024.0,85365320.0,3824014405.68,,,395755.0,,,15600.0,,206.04,,4175288.0,,,,395755.0,0.85,10279308.0,295767.0,3819.21,14.05,,,12.25,12.25,564216768.0,27404008421.76,,27367.72,12.25,22.71,0.3606,54.76,0.1767,48.57
2020-01-21,87058080.0,4188799519.2,3.41,19.73,3.35,4304.24,1.0,2827191594.52,43623584.0,58759048.0,2098948744.16,,,339365.0,0.25,,,,1718.77,5000.0,35447804.0,,,0.25,339365.0,,,26611272.0,2112.24,1358.59,,,6.78,6.78,599826816.0,28860667251.84,,29059.21,6.78,24.54,0.3332,50.95,0.1353,48.115
2020-01-22,85102752.0,4067911545.6,3.33,19.21,3.27,4174.21,1.0,2771338840.0,41206028.0,57977800.0,1969648138.4,,,150686.0,,,,,131.87,,2621973.0,,,,150686.0,,53730.0,781251.0,1978.96,59.0,,,6.41,6.41,602116352.0,28781161625.6,,28924.61,6.4,25.12,0.3332,50.66,0.1323,47.8
2020-01-23,71952616.0,3404797789.12,2.82,16.25,2.77,3501.77,1.0,2482720269.12,33007314.0,52466616.0,1561906098.48,,,582577.0,,,,,422.0,,8782572.0,,,,582577.0,,1281.0,5511179.0,1574.99,295.04,,,5.13,5.13,609873408.0,28859209666.56,,29099.17,5.13,28.96,0.2773,41.75,0.1119,47.32
2020-01-24,67364056.0,3192045793.56,2.64,14.99,2.59,3260.98,1.0,2284613187.48,33206264.0,48213848.0,1573478819.64,,,705491.0,,,,,239.83,,4989545.0,,,,705491.0,,4483003.0,4252772.0,1573.07,219.83,,,5.18,5.18,607748224.0,28798149594.24,,28788.41,5.18,30.47,0.2648,38.74,0.1051,47.385
2020-01-27,65249012.0,3008631943.32,2.56,14.52,2.51,3105.86,1.0,2100804614.76,33747032.0,45560716.0,1556075645.52,,,639221.0,1.75,,2104.0,,0.23,38414.0,7334.0,,,1.75,639221.0,0.1,3663.0,2693649.0,1584.02,133.02,4.49,,5.26,5.26,607819264.0,28026546263.04,94779.0,28632.97,5.24,31.29,0.2562,36.72,0.1017,46.11
2020-01-28,66798164.0,3104444671.9,2.62,14.59,2.57,3163.06,1.0,2220358926.5,35852708.0,47775340.0,1666254604.3,,,152539.0,87.97,,,,61.66,2227626.0,1104765.0,,,87.97,152539.0,,3057901.0,13000.0,1659.29,0.0,,,5.58,5.58,606453376.0,28184920649.6,,28009.1,5.59,30.55,0.2616,38.09,0.104,46.475
2020-01-29,63982452.0,2954709633.36,2.51,13.86,2.46,3032.47,1.0,2256734584.32,32134320.0,48868224.0,1483962897.6,,,562035.0,57.96,,,,207.02,1112103.0,4472923.0,,,57.96,562035.0,,192498.0,19220.0,1492.02,0.5,,,5.01,5.01,609601984.0,28151419621.12,,28283.9,5.01,32.04,0.248,34.6,0.0997,46.18
2020-01-30,62148792.0,2791723736.64,2.43,13.58,2.39,2886.54,1.0,2143182072.96,33734956.0,47711088.0,1515374223.52,,,311024.0,75.12,,,,90.21,1902550.0,1919367.0,,,75.12,311024.0,,3208980.0,3059684.0,1547.63,175.64,,,5.1,5.1,628291968.0,28222875202.56,,28809.69,5.1,30.64,0.2313,32.2,0.0939,44.92
2020-01-31,62524584.0,2760147760.68,2.45,13.35,2.4,2846.53,1.0,2124456582.24,32593648.0,48124512.0,1438846590.96,,,193324.0,80.8,,,,76.16,2017100.0,1612757.0,,,80.8,193324.0,,278126.0,1603679.0,1458.55,74.32,,,5.07,5.07,610103424.0,26933015652.48,,27286.38,5.07,30.32,0.2348,31.78,0.0973,44.145
2020-02-03,61628792.0,2696875937.92,2.41,12.97,2.37,2780.15,1.0,2105207130.24,31300370.0,48108024.0,1369704191.2,,,271312.0,7.18,,,,93.66,166915.0,2051843.0,,,7.18,271312.0,,378570.0,183400.0,1383.6,10.56,,,4.73,4.73,629992192.0,27568458321.92,,27794.97,4.74,30.44,0.2408,32.61,0.0932,43.76
2020-02-04,60292688.0,2701112422.4,2.36,12.58,2.32,2756.28,1.0,2119951052.8,30451364.0,47320336.0,1364221107.2,,,361226.0,115.73,,27053.0,,55.6,2327729.0,1236069.0,,,115.73,361226.0,1.18,30000.0,102104.0,1347.45,4.23,,,4.61,4.61,630313984.0,28238066483.2,,27777.71,4.63,25.4,0.2343,33.48,0.0912,44.8
2020-02-05,60754244.0,2760369076.14,2.38,12.48,2.34,2817.49,1.0,2171260865.28,30562826.0,47788288.0,1388621999.31,,,385271.0,25.26,,20300.0,,48.84,547654.0,1131089.0,,,25.26,385271.0,1.42,857279.0,100000.0,1380.62,0.0,,,4.63,4.63,630207040.0,28633456862.4,,28361.86,4.64,25.18,0.2302,33.12,0.0919,45.435
