,ALUPG FP Equity_DX_SI_QTY,ALUPG FP Equity_DX_SHORT_INTEREST_VALUE,ALUPG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUPG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUPG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUPG FP Equity_DX_SI_MV,ALUPG FP Equity_DX_DSS,ALUPG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUPG FP Equity_DX_SUPPLY_SI_QTY,ALUPG FP Equity_DX_BROKER_SI_QTY,ALUPG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUPG FP Equity_DX_BROKER_SI_QTY_ADD,ALUPG FP Equity_DX_SUPPLY_SI_MV_DEC,ALUPG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUPG FP Equity_DX_BROKER_SI_MV_ADD,ALUPG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUPG FP Equity_DX_BROKER_SI_QTY_DEC,ALUPG FP Equity_DX_SUPPLY_SI_MV,ALUPG FP Equity_DX_BROKER_SI_MV_DEC,ALUPG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUPG FP Equity_DX_UTILIZATION_QUANTITY,ALUPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUPG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUPG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUPG FP Equity_DX_BROKER_SI_CON_RATIO,ALUPG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUPG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALUPG FP Equity_PX_LAST
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1.0,3.8,0.0,0.0,0.0,,0.0,3.8
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1.0,3.8,0.0,0.0,0.0,,0.0,3.8
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2023-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
