,MA13 FP Equity_DX_SI_QTY,MA13 FP Equity_DX_SHORT_INTEREST_VALUE,MA13 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MA13 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MA13 FP Equity_DX_SI_MV,MA13 FP Equity_DX_DSS,MA13 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MA13 FP Equity_DX_SUPPLY_SI_QTY,MA13 FP Equity_DX_BROKER_SI_QTY,MA13 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MA13 FP Equity_DX_BROKER_SI_MV_NEW_x,MA13 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MA13 FP Equity_DX_SUPPLY_SI_QTY_INC_x,MA13 FP Equity_DX_BROKER_SI_MV_INC_x,MA13 FP Equity_DX_SUPPLY_SI_MV_NEW,MA13 FP Equity_DX_BROKER_SI_QTY_ADD,MA13 FP Equity_DX_BROKER_SI_QTY_NEW,MA13 FP Equity_DX_SUPPLY_SI_MV_DEC,MA13 FP Equity_DX_BROKER_SI_QTY_INC,MA13 FP Equity_DX_SUPPLY_SI_QTY_DEC,MA13 FP Equity_DX_BROKER_SI_MV_NEW_y,MA13 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MA13 FP Equity_DX_BROKER_SI_MV_INC_y,MA13 FP Equity_DX_SUPPLY_SI_QTY_INC_y,MA13 FP Equity_DX_BROKER_SI_MV_ADD,MA13 FP Equity_DX_SUPPLY_SI_QTY_ADD,MA13 FP Equity_DX_BROKER_SI_QTY_DEC,MA13 FP Equity_DX_SUPPLY_SI_MV,MA13 FP Equity_DX_BROKER_SI_MV_DEC,MA13 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MA13 FP Equity_DX_UTILIZATION_QUANTITY,MA13 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MA13 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MA13 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MA13 FP Equity_DX_ACTIVE_UTILIZATION_MV,MA13 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MA13 FP Equity_DX_BROKER_SI_CON_RATIO,MA13 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MA13 FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-03-24,64900.0,6717150.0,10.15,29.23,6.71,,2556450.0,40200.0,24700.0,4160700.0,,,,,,,,,,,,,,,,,,4.16,,34.69,34.69,75700.0,7834950.0,7.83,34.69,,1.0,100.0,0.56
2016-03-25,64900.0,6717150.0,10.33,29.23,6.73,,2556450.0,40200.0,24700.0,4160700.0,,,,,,,,,,,,,,,,,,4.17,,34.69,34.69,75700.0,7834950.0,7.85,34.69,,1.0,100.0,0.56
2016-03-28,64900.0,6717150.0,10.33,29.23,6.72,,2556450.0,40200.0,24700.0,4160700.0,,,,,,,,,,,,,,,,,,4.16,,34.69,34.69,75700.0,7834950.0,7.84,34.69,,1.0,100.0,0.56
2016-03-29,64900.0,6719097.0,10.33,29.23,6.74,,2557191.0,40200.0,24700.0,4161906.0,,,,,,,,,,,,,,,,,,4.17,,34.69,34.69,75700.0,7837221.0,7.86,34.69,,1.0,100.0,0.56
2016-03-30,64900.0,6719097.0,10.71,29.23,6.73,,2557191.0,40200.0,24700.0,4161906.0,,,,,,,,,,,,,,,,,,4.17,,34.69,34.69,75700.0,7837221.0,7.85,34.69,,1.0,100.0,0.56
2016-03-31,64900.0,6717799.0,10.71,29.23,6.72,,2556697.0,40200.0,24700.0,4161102.0,,,,,,,,,,,,,,,,,,4.16,,34.69,34.69,75700.0,7835707.0,7.84,34.69,,1.0,100.0,0.56
2016-04-01,64900.0,6717799.0,10.63,29.23,6.72,,2556697.0,40200.0,24700.0,4161102.0,,,,,,,,,,,,,,,,,,4.16,,34.28,34.28,77064.0,7976894.64,7.98,34.28,,1.0,100.0,0.5535
2016-04-04,64900.0,6717799.0,10.63,29.23,6.72,,2556697.0,40200.0,24700.0,4161102.0,,,,,,,,,,,,,,,,,,4.16,,34.28,34.28,77064.0,7976894.64,7.97,34.28,,1.0,100.0,0.5535
2016-04-05,64900.0,6720395.0,10.63,29.23,6.71,,2557685.0,40200.0,24700.0,4162710.0,,,,,,,,,,,,,,,,,,4.16,,34.28,34.28,77064.0,7979977.2,7.97,34.28,,1.0,100.0,0.5535
2016-04-06,64900.0,6718448.0,10.63,29.23,6.71,,2556944.0,40200.0,24700.0,4161504.0,,,,,,,,,,,,,,,,,,4.16,,34.28,34.28,77064.0,7977665.28,7.97,34.28,,1.0,100.0,0.5535
2016-04-07,64900.0,6721044.0,10.63,29.23,6.72,,2557932.0,40200.0,24700.0,4163112.0,,,,,,,,,,,,,,,,,,4.16,,34.28,34.28,77064.0,7980747.84,7.98,34.28,,1.0,100.0,0.5535
2016-04-08,64900.0,6721044.0,10.63,27.97,6.72,,2557932.0,40200.0,24700.0,4163112.0,,,,,,,,,,,,,,,,,,4.16,,34.28,34.28,77064.0,7980747.84,7.97,34.28,,1.0,100.0,0.5535
2016-04-11,42900.0,4442724.0,5.9,15.77,4.44,,2557932.0,18200.0,24700.0,1884792.0,,,,,,,,2.27,,22000.0,,,,,,,,1.88,,15.52,15.52,99064.0,10259067.84,10.26,15.52,,1.0,100.0,0.3658
2016-04-12,29000.0,3002660.0,3.97,10.66,3.01,,1501330.0,14500.0,14500.0,1501330.0,,,,,,,,0.39,,3700.0,,,,,,,10200.0,1.5,1.06,12.37,12.37,102764.0,10640184.56,10.65,12.37,,1.0,100.0,0.2473
2016-04-13,22100.0,2288455.0,3.92,8.13,2.29,,1501475.0,7600.0,14500.0,786980.0,,,,,,,,0.73,,6900.0,,,,,,,,0.79,,6.48,6.48,109664.0,11355707.2,11.34,6.48,,1.0,100.0,0.1885
2016-04-14,15200.0,1573504.0,2.7,5.59,1.57,,786752.0,7600.0,7600.0,786752.0,,,,,,,,,,,,,,,,,6900.0,0.79,0.72,6.48,6.48,109664.0,11352417.28,11.36,6.48,,1.0,100.0,0.1296
2016-04-15,11600.0,1201064.0,2.06,4.26,1.2,,786904.0,4000.0,7600.0,414160.0,,,,,,,,0.37,,3600.0,,,,,,,,0.41,,3.41,3.41,113264.0,11727354.56,11.71,3.41,,1.0,100.0,0.0989
2016-04-18,8000.0,828240.0,1.42,2.94,0.83,,414120.0,4000.0,4000.0,414120.0,,,,,,,,,,,,,,,,,3600.0,0.41,0.37,3.41,3.41,113264.0,11726221.92,11.71,3.41,,1.0,100.0,0.0682
2016-04-19,8000.0,828240.0,1.42,2.94,0.83,,414120.0,4000.0,4000.0,414120.0,,,,,,,,,,,,,,,,,,0.41,,3.41,3.41,113264.0,11726221.92,11.71,3.41,,1.0,100.0,0.0682
2016-04-20,8000.0,828240.0,1.42,2.94,0.83,,414120.0,4000.0,4000.0,414120.0,,,,,,,,,,,,,,,,,,0.41,,3.41,3.41,113264.0,11726221.92,11.7,3.41,,1.0,100.0,0.0682
2016-04-21,8000.0,827920.0,1.8,2.94,0.83,,413960.0,4000.0,4000.0,413960.0,,,,,,,,,,,,,,,,,,0.41,,3.41,3.41,113264.0,11721691.36,11.71,3.41,,1.0,100.0,0.0682
2016-04-22,8000.0,828000.0,1.8,2.94,0.83,,414000.0,4000.0,4000.0,414000.0,,,,,,,,,,,,,,,,,,0.41,,100.0,3.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0682
2016-04-25,4000.0,413880.0,1.29,1.47,0.41,,413880.0,0.0,4000.0,0.0,,,,,,,,0.41,,4000.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0341
2016-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4000.0,0.0,0.41,0.0,0.0,117264.0,12133306.08,12.14,0.0,,0.0,,0.0
2016-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12133306.08,12.13,0.0,,0.0,,0.0
2016-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12134478.72,12.16,0.0,,0.0,,0.0
2016-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12129788.16,12.15,0.0,,0.0,,0.0
2016-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12128615.52,12.14,0.0,,0.0,,0.0
2016-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12135651.36,12.1,0.0,,0.0,,0.0
2016-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12134478.72,12.12,0.0,,0.0,,0.0
2016-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12137996.64,12.13,0.0,,0.0,,0.0
2016-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12139169.28,12.12,0.0,,0.0,,0.0
2016-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12139169.28,12.13,0.0,,0.0,,0.0
2016-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,117264.0,12137996.64,12.13,0.0,,0.0,,0.0
2016-05-11,2000.0,207020.0,0.59,0.71,0.21,,103510.0,1000.0,1000.0,103510.0,,,,,,1000.0,,,,,,,,,0.1,1000.0,,0.1,,0.85,0.85,116264.0,12034486.64,12.03,0.85,,1.0,100.0,0.0171
2016-05-12,2000.0,207000.0,0.57,0.71,0.21,,103500.0,1000.0,1000.0,103500.0,,,,,,,,,,,,,,,,,,0.1,,0.85,0.85,116264.0,12033324.0,12.02,0.85,,1.0,100.0,0.0171
2016-05-13,2000.0,207000.0,0.58,0.71,0.21,,103500.0,1000.0,1000.0,103500.0,,,,,,,,,,,,,,,,,,0.1,,0.85,0.85,116264.0,12033324.0,12.05,0.85,,1.0,100.0,0.0171
2016-05-16,2000.0,207000.0,0.58,0.71,0.21,,103500.0,1000.0,1000.0,103500.0,,,,,,,,,,,,,,,,,,0.1,,0.85,0.85,116264.0,12033324.0,12.03,0.85,,1.0,100.0,0.0171
2016-05-17,2000.0,206980.0,0.58,0.71,0.21,,103490.0,1000.0,1000.0,103490.0,,,,,,,,,,,,,,,,,,0.1,,0.85,0.85,116264.0,12032161.36,12.02,0.85,,1.0,100.0,0.0171
2016-05-18,2000.0,206960.0,0.58,0.71,0.21,,103480.0,1000.0,1000.0,103480.0,,,,,,,,,,,,,,,,,,0.1,,0.85,0.85,116264.0,12030998.72,11.96,0.85,,1.0,100.0,0.0171
2016-05-19,2000.0,206920.0,0.55,0.71,0.21,,103460.0,1000.0,1000.0,103460.0,,,,,,,,,,,,,,,,,,0.1,,0.82,0.82,121064.0,12525281.44,12.52,0.82,,1.0,100.0,0.0164
2016-05-20,2000.0,206940.0,0.54,0.71,0.21,,103470.0,1000.0,1000.0,103470.0,,,,,,,,,,,,,,,,,,0.1,,0.8,0.8,124664.0,12898984.08,12.91,0.8,,1.0,100.0,0.0159
2016-05-23,18000.0,1862460.0,8.72,6.06,1.86,,931230.0,9000.0,9000.0,931230.0,,,8000.0,0.83,,,,,8000.0,,,,0.83,8000.0,,,,0.93,,7.16,7.16,116664.0,12071224.08,12.08,7.16,,1.0,100.0,0.1432
2016-05-24,18000.0,1862460.0,14.61,6.06,1.86,,931230.0,9000.0,9000.0,931230.0,,,,,,,,,,,,,,,,,,0.93,,7.16,7.16,116664.0,12071224.08,12.07,7.16,,1.0,100.0,0.1432
2016-05-25,18000.0,1862640.0,14.61,6.06,1.86,,931320.0,9000.0,9000.0,931320.0,,,,,,,,,,,,,,,,,,0.93,,7.16,7.16,116664.0,12072390.72,12.07,7.16,,1.0,100.0,0.1432
2016-05-26,18000.0,1862820.0,14.61,6.06,1.87,,931410.0,9000.0,9000.0,931410.0,,,,,,,,,,,,,,,,,,0.93,,7.16,7.16,116664.0,12073557.36,12.09,7.16,,1.0,100.0,0.1432
2016-05-27,18000.0,1862820.0,14.61,6.06,1.86,,931410.0,9000.0,9000.0,931410.0,,,,,,,,,,,,,,,,,,0.93,,7.16,7.16,116664.0,12073557.36,12.05,7.16,,1.0,100.0,0.1432
2016-05-30,18000.0,1862640.0,14.63,6.06,1.86,,931320.0,9000.0,9000.0,931320.0,,,,,,,,,,,,,,,,,,0.93,,7.16,7.16,116664.0,12072390.72,12.07,7.16,,1.0,100.0,0.1432
2016-05-31,18000.0,1862640.0,14.63,6.06,1.86,,931320.0,9000.0,9000.0,931320.0,,,,,,,,,,,,,,,,,,0.93,,7.16,7.16,116664.0,12072390.72,12.06,7.16,,1.0,100.0,0.1432
2016-06-01,18000.0,1862820.0,14.63,6.06,1.87,,931410.0,9000.0,9000.0,931410.0,,,,,,,,,,,,,,,,,,0.93,,7.16,7.16,116664.0,12073557.36,12.09,7.16,,1.0,100.0,0.1432
2016-06-02,18000.0,1862640.0,14.47,6.06,1.86,,931320.0,9000.0,9000.0,931320.0,,,,,,,,,,,,,,,,,,0.93,,7.16,7.16,116664.0,12072390.72,12.07,7.16,,1.0,100.0,0.1432
2016-06-03,18000.0,1863000.0,14.47,6.06,1.87,,931500.0,9000.0,9000.0,931500.0,,,,,,,,,,,,,,,,,,0.94,,6.63,6.63,126814.0,13125249.0,13.18,6.63,,1.0,100.0,0.1325
2016-06-06,18000.0,1863180.0,11.38,6.06,1.86,,931590.0,9000.0,9000.0,931590.0,,,,,,,,,,,,,,,,,,0.93,,6.63,6.63,126814.0,13126517.14,13.04,6.63,,1.0,100.0,0.1325
2016-06-07,18000.0,1863180.0,11.38,6.06,1.86,,931590.0,9000.0,9000.0,931590.0,,,,,,,,,,,,,,,,,,0.93,,6.63,6.63,126814.0,13126517.14,13.14,6.63,,1.0,100.0,0.1325
2016-06-08,18000.0,1863180.0,9.16,6.06,1.86,,931590.0,9000.0,9000.0,931590.0,,,,,,,,,,,,,,,,,,0.93,,6.11,6.11,138314.0,14316882.14,14.31,6.11,,1.0,100.0,0.1222
2016-06-09,30000.0,3105300.0,15.26,10.1,3.1,,1552650.0,15000.0,15000.0,1552650.0,,,6000.0,0.61,,,,,6000.0,,,,0.61,6000.0,,,,1.55,,10.18,10.18,132314.0,13695822.14,13.69,10.18,,1.0,100.0,0.2036
2016-06-10,30000.0,3105000.0,15.26,10.1,3.1,,1552500.0,15000.0,15000.0,1552500.0,,,,,,,,,,,,,,,,,,1.55,,10.18,10.18,132314.0,13694499.0,13.66,10.18,,1.0,100.0,0.2036
2016-06-13,30000.0,3104700.0,15.26,10.1,3.11,,1552350.0,15000.0,15000.0,1552350.0,,,,,,,,,,,,,,,,,,1.56,,10.18,10.18,132314.0,13693175.86,13.72,10.18,,1.0,100.0,0.2036
2016-06-14,30000.0,3105900.0,15.26,10.1,3.1,,1552950.0,15000.0,15000.0,1552950.0,,,,,,,,,,,,,,,,,,1.55,,10.18,10.18,132314.0,13698468.42,13.69,10.18,,1.0,100.0,0.2036
2016-06-15,30000.0,3106500.0,15.26,10.1,3.11,,1553250.0,15000.0,15000.0,1553250.0,,,,,,,,,,,,,,,,,,1.56,,10.18,10.18,132314.0,13701114.7,13.73,10.18,,1.0,100.0,0.2036
2016-06-16,30000.0,3106200.0,15.2,10.1,3.11,,1553100.0,15000.0,15000.0,1553100.0,,,,,,,,,,,,,,,,,,1.56,,10.18,10.18,132314.0,13699791.56,13.73,10.18,,1.0,100.0,0.2036
2016-06-17,30000.0,3106800.0,15.2,10.1,3.11,,1553400.0,15000.0,15000.0,1553400.0,,,,,,,,,,,,,,,,,,1.56,,10.18,10.18,132314.0,13702437.84,13.72,10.18,,1.0,100.0,0.2036
2016-06-20,30000.0,3105900.0,15.2,10.1,3.11,,1552950.0,15000.0,15000.0,1552950.0,,,,,,,,,,,,,,,,,,1.55,,10.18,10.18,132314.0,13698468.42,13.7,10.18,,1.0,100.0,0.2036
2016-06-21,30000.0,3106200.0,18.63,10.1,3.1,,1553100.0,15000.0,15000.0,1553100.0,,,,,,,,,,,,,,,,,,1.55,,10.18,10.18,132314.0,13699791.56,13.68,10.18,,1.0,100.0,0.2036
2016-06-22,30000.0,3105600.0,18.63,10.1,3.1,,1552800.0,15000.0,15000.0,1552800.0,,,,,,,,,,,,,,,,,,1.55,,10.18,10.18,132314.0,13697145.28,13.69,10.18,,1.0,100.0,0.2036
2016-06-23,32000.0,3311040.0,21.0,10.77,3.32,,1655520.0,16000.0,16000.0,1655520.0,,,1000.0,0.12,,,,,1000.0,,,,0.12,1000.0,,,,1.66,,11.28,11.28,125814.0,13017974.58,13.06,11.28,,1.0,100.0,0.2256
2016-06-24,32000.0,3315520.0,21.0,10.09,3.3,,1657760.0,16000.0,16000.0,1657760.0,,,,,,,,,,,,,,,,,,1.65,,11.28,11.28,125814.0,13035588.54,13.0,11.28,,1.0,100.0,0.2256
2016-06-27,32000.0,3315840.0,11.2,10.09,3.31,,1657920.0,16000.0,16000.0,1657920.0,,,,,,,,,,,,,,,,,,1.66,,11.28,11.28,125814.0,13036846.68,13.02,11.28,,1.0,100.0,0.2256
2016-06-28,32000.0,3316480.0,11.2,10.09,3.32,,1658240.0,16000.0,16000.0,1658240.0,,,,,,,,,,,,,,,,,,1.66,,11.78,11.78,119814.0,12417522.96,12.43,11.78,,1.0,100.0,0.2356
2016-06-29,31000.0,3213150.0,10.85,9.78,3.22,,1658400.0,15000.0,16000.0,1554750.0,,,,,,,,0.09,,1000.0,,,,,,,,1.56,,11.04,11.04,120814.0,12522371.1,12.56,11.04,,1.0,100.0,0.2283
2016-06-30,30000.0,3109500.0,11.12,9.46,3.12,,1554750.0,15000.0,15000.0,1554750.0,,,,,,,,,,,,,,,,,1000.0,1.56,0.11,11.04,11.04,120814.0,12522371.1,12.56,11.04,,1.0,100.0,0.2209
2016-07-01,45000.0,4665150.0,17.45,14.2,4.67,,3110100.0,15000.0,30000.0,1555050.0,1.56,,,,,,15000.0,,,,1.56,,,,,,,1.56,,11.04,11.04,120814.0,12524787.38,12.53,11.04,50.0,0.5,50.0,0.3313
2016-07-04,23000.0,2384870.0,8.92,7.26,2.39,,1970110.0,4000.0,19000.0,414760.0,,,,,,,,1.14,,11000.0,,,,,,,11000.0,0.42,1.14,100.0,2.95,0.0,0.0,0.0,100.0,21.06,0.6676,78.94,0.1693
2016-07-05,12000.0,1244640.0,5.77,3.79,1.24,,829760.0,4000.0,8000.0,414880.0,,,,,,,,,,,,,,,,,11000.0,0.41,1.15,100.0,2.95,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.0884
2016-07-06,12000.0,1245000.0,5.77,3.79,1.25,,830000.0,4000.0,8000.0,415000.0,,,,,,,,,,,,,,,,,,0.42,,100.0,2.95,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.0884
2016-07-07,12000.0,1244880.0,5.77,3.79,1.25,,829920.0,4000.0,8000.0,414960.0,,,,,,,,,,,,,,,,,,0.42,,100.0,2.95,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0884
2016-07-08,12000.0,1245000.0,5.77,3.79,1.24,,830000.0,4000.0,8000.0,415000.0,,,,,,,,,,,,,,,,,,0.41,,100.0,3.34,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.1002
2016-07-11,9700.0,1006278.0,3.71,3.06,1.01,,829920.0,1700.0,8000.0,176358.0,,,,,,,,0.24,,2300.0,,,,,,,,0.18,,100.0,1.42,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.081
2016-07-12,5100.0,528768.0,1.95,1.61,0.53,,352512.0,1700.0,3400.0,176256.0,,,,,,,,,,,,,,,,,4600.0,0.18,0.48,100.0,1.42,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.0426
2016-07-13,8400.0,870996.0,3.19,2.65,0.87,,580664.0,2800.0,5600.0,290332.0,,,1100.0,0.23,,,,,2200.0,,,,0.23,1100.0,,,,0.29,,2.34,2.34,116964.0,12127997.16,12.11,2.34,50.0,0.5,50.0,0.0701
2016-07-14,8400.0,870744.0,3.2,2.78,0.87,,580496.0,2800.0,5600.0,290248.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12124488.24,12.13,2.34,49.99,0.5,50.01,0.0701
2016-07-15,8400.0,870492.0,3.2,2.78,0.87,,580328.0,2800.0,5600.0,290164.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12120979.32,12.11,2.34,49.99,0.5,50.01,0.0701
2016-07-18,8400.0,870576.0,3.68,2.78,0.87,,580384.0,2800.0,5600.0,290192.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12122148.96,12.13,2.34,50.0,0.5,50.0,0.0701
2016-07-19,8400.0,870408.0,3.68,2.78,0.87,,580272.0,2800.0,5600.0,290136.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12119809.68,12.13,2.34,50.0,0.5,50.0,0.0701
2016-07-20,8400.0,870156.0,4.32,2.78,0.87,,580104.0,2800.0,5600.0,290052.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12116300.76,12.13,2.34,49.99,0.5,50.01,0.0701
2016-07-21,8400.0,870072.0,4.32,2.78,0.87,,580048.0,2800.0,5600.0,290024.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12115131.12,12.14,2.34,50.0,0.5,50.0,0.0701
2016-07-22,8400.0,869904.0,4.32,2.78,0.87,,579936.0,2800.0,5600.0,289968.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12112791.84,12.12,2.34,50.0,0.5,50.0,0.0701
2016-07-25,8400.0,869988.0,4.32,2.78,0.87,,579992.0,2800.0,5600.0,289996.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12113961.48,12.13,2.34,50.0,0.5,50.0,0.0701
2016-07-26,8400.0,869988.0,4.32,2.78,0.87,,579992.0,2800.0,5600.0,289996.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12113961.48,12.11,2.34,50.0,0.5,50.0,0.0701
2016-07-27,8400.0,870240.0,4.32,2.78,0.88,,580160.0,2800.0,5600.0,290080.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12117470.4,12.19,2.34,49.99,0.5,50.01,0.0701
2016-07-28,8400.0,870156.0,4.34,2.78,0.87,,580104.0,2800.0,5600.0,290052.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12116300.76,12.12,2.34,50.0,0.5,50.0,0.0701
2016-07-29,8400.0,870240.0,4.05,2.78,0.87,,580160.0,2800.0,5600.0,290080.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12117470.4,12.14,2.34,50.0,0.5,50.0,0.0701
2016-08-01,8400.0,870156.0,4.05,2.78,0.87,,580104.0,2800.0,5600.0,290052.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12116300.76,12.11,2.34,50.0,0.5,50.0,0.0701
2016-08-02,8400.0,869820.0,4.05,2.78,0.87,,579880.0,2800.0,5600.0,289940.0,,,,,,,,,,,,,,,,,,0.29,,2.34,2.34,116964.0,12111622.2,12.12,2.34,49.99,0.5,50.01,0.0701
2016-08-03,15400.0,1594670.0,6.62,5.1,1.59,,942305.0,6300.0,9100.0,652365.0,,,3500.0,0.36,,,,,3500.0,,,,0.36,3500.0,,,,0.65,,5.26,5.26,113464.0,11749197.2,11.73,5.26,30.77,0.574,69.23,0.1286
2016-08-04,13700.0,1419046.0,5.89,4.54,1.42,,942578.0,4600.0,9100.0,476468.0,,,,,,,,0.18,,1700.0,,,,,,,,0.48,,3.84,3.84,115164.0,11928687.12,11.91,3.84,30.76,0.574,69.24,0.1144
2016-08-05,9200.0,952936.0,3.95,3.05,0.95,,590406.0,3500.0,5700.0,362530.0,,,,,,,,0.12,,1100.0,,,,,,,3400.0,0.36,0.36,2.92,2.92,116264.0,12042625.12,12.04,2.92,19.3,0.6885,80.7,0.0768
2016-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.36,,3500.0,,,,,,,5700.0,0.0,0.59,0.0,0.0,119764.0,12406352.76,12.42,0.0,,0.0,,0.0
2016-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,119764.0,12406352.76,12.42,0.0,,0.0,,0.0
2016-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,119764.0,12407550.4,12.42,0.0,,0.0,,0.0
2016-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,119764.0,12407550.4,12.38,0.0,,0.0,,0.0
2016-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12572096.76,12.57,0.0,,0.0,,0.0
2016-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12567242.2,12.58,0.0,,0.0,,0.0
2016-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12566028.56,12.58,0.0,,0.0,,0.0
2016-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12566028.56,12.58,0.0,,0.0,,0.0
2016-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12567242.2,12.59,0.0,,0.0,,0.0
2016-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12564814.92,12.57,0.0,,0.0,,0.0
2016-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12567242.2,12.57,0.0,,0.0,,0.0
2016-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12567242.2,12.55,0.0,,0.0,,0.0
2016-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,121364.0,12566028.56,12.56,0.0,,0.0,,0.0
2016-08-25,4500.0,465840.0,1.97,1.23,0.47,,310560.0,1500.0,3000.0,155280.0,,,,,,3000.0,,,,,,,,,0.31,1500.0,,0.16,,1.24,1.24,119864.0,12408321.28,12.42,1.24,50.0,0.5,50.0,0.0371
