,MTD FP Equity_DX_SI_QTY,MTD FP Equity_DX_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTD FP Equity_DX_SI_MV,MTD FP Equity_DX_DSS,MTD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY,MTD FP Equity_DX_BROKER_SI_QTY,MTD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTD FP Equity_DX_BROKER_SI_MV_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTD FP Equity_DX_BROKER_SI_MV_INC_x,MTD FP Equity_DX_SUPPLY_SI_MV_NEW,MTD FP Equity_DX_BROKER_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_NEW,MTD FP Equity_DX_SUPPLY_SI_MV_DEC,MTD FP Equity_DX_BROKER_SI_QTY_INC,MTD FP Equity_DX_SUPPLY_SI_QTY_DEC,MTD FP Equity_DX_BROKER_SI_MV_NEW_y,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTD FP Equity_DX_BROKER_SI_MV_INC_y,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTD FP Equity_DX_BROKER_SI_MV_ADD,MTD FP Equity_DX_SUPPLY_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_DEC,MTD FP Equity_DX_SUPPLY_SI_MV,MTD FP Equity_DX_BROKER_SI_MV_DEC,MTD FP Equity_DX_SUPPLY_SI_MV_RMV,MTD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTD FP Equity_DX_UTILIZATION_QUANTITY,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTD FP Equity_DX_ACTIVE_UTILIZATION_MV,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTD FP Equity_DX_BROKER_SI_CON_RATIO,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTD FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-06-08,1200.0,204384.0,0.82,0.08,0.2,0.0,204384.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0101
2018-06-11,1200.0,204804.0,0.92,0.08,0.2,0.0,204804.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.0101
2018-06-12,1200.0,204960.0,0.87,0.08,0.2,0.0,204960.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0101
2018-06-13,3000.0,513750.0,3.79,0.19,0.51,0.0,513750.0,0.0,3000.0,0.0,,,,0.1,,1200.0,,,600.0,,,,0.1,,0.21,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.96,0.3601,40.06,0.0251
2018-06-14,3000.0,516570.0,3.77,0.19,0.51,0.0,516570.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.92,0.3602,40.13,0.0251
2018-06-15,3000.0,518280.0,3.77,0.19,0.52,0.0,518280.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.94,0.3601,40.08,0.0251
2018-06-18,3000.0,519420.0,3.61,0.19,0.52,0.0,519420.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.97,0.3601,40.05,0.0251
2018-06-19,3000.0,519990.0,3.36,0.19,0.52,0.0,519990.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.98,0.36,40.03,0.0251
2018-06-20,1800.0,311994.0,2.0,0.11,0.31,0.0,311994.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,,,1200.0,0.0,0.21,,0.0,0.0,0.0,0.0,,0.0,0.0,33.33,0.5556,66.67,0.0151
2018-06-21,1200.0,207636.0,1.36,0.08,0.21,0.0,207636.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,,,600.0,0.0,0.1,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0101
2018-06-22,3000.0,518820.0,3.64,0.19,0.52,0.0,518820.0,0.0,3000.0,0.0,,,,0.31,,,,,1800.0,,,,0.31,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0251
2018-06-25,3000.0,517980.0,3.56,0.19,0.52,0.0,517980.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0251
2018-06-26,3000.0,517230.0,3.66,0.19,0.52,0.0,517230.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0251
2018-06-27,3000.0,518430.0,3.46,0.19,0.52,0.0,518430.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0251
2018-06-28,3000.0,518430.0,3.46,0.19,0.52,0.0,518430.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0251
2018-06-29,3000.0,520530.0,3.47,0.2,0.52,0.0,520530.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.0251
2018-07-02,3000.0,521010.0,3.23,0.2,0.52,0.0,521010.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0251
2018-07-03,3000.0,521250.0,3.19,0.2,0.52,0.0,521250.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0251
2018-07-04,3000.0,521130.0,3.01,0.2,0.52,0.0,521130.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0251
2018-07-05,4200.0,728532.0,4.32,0.28,0.73,0.0,728532.0,0.0,4200.0,0.0,,,,0.21,,,,,1200.0,,,,0.21,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0352
2018-07-06,4200.0,728994.0,4.66,0.28,0.73,0.0,728994.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0352
2018-07-09,4200.0,729246.0,3.55,0.28,0.73,0.0,729246.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0352
2018-07-10,15400.0,2671438.0,12.77,1.03,2.67,1.0,2671438.0,0.0,15400.0,0.0,,,,1.94,,,,,11200.0,,,,1.94,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.129
2018-07-11,15400.0,2671900.0,13.44,1.03,2.67,1.0,2671900.0,0.0,15400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.129
2018-07-12,15400.0,2676058.0,13.43,1.03,2.67,1.0,2676058.0,0.0,15400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.129
2018-07-13,15400.0,2680216.0,14.09,1.03,2.68,1.0,2680216.0,0.0,15400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.129
2018-07-16,19000.0,3301820.0,17.72,1.27,3.31,1.0,3301820.0,0.0,19000.0,0.0,,,,0.63,,,,,3600.0,,,,0.63,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1268
2018-07-17,19000.0,3311130.0,14.33,1.27,3.3,1.0,3311130.0,0.0,19000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1268
2018-07-18,28400.0,4946712.0,21.74,1.91,4.95,1.0,4946712.0,0.0,28400.0,0.0,,,,1.65,,,,,9400.0,,,,1.65,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1895
2018-07-19,28400.0,4949552.0,21.66,1.91,4.95,1.0,4949552.0,0.0,28400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1895
2018-07-20,15400.0,2673440.0,11.6,1.0,2.68,1.0,2673440.0,0.0,15400.0,0.0,,,,,,,,,,,,,,,,,13000.0,0.0,2.26,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1028
2018-07-23,15400.0,2668204.0,11.62,1.0,2.68,1.0,2668204.0,0.0,15400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.9,0.5,50.1,0.1028
2018-07-24,11800.0,2045058.0,9.4,0.77,2.04,0.0,2045058.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,,,3600.0,0.0,0.63,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0787
2018-07-25,11800.0,2044822.0,9.39,0.77,2.05,0.0,2044822.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0787
2018-07-26,2400.0,415872.0,1.92,0.16,0.42,0.0,415872.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,9400.0,0.0,1.63,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.016
2018-07-27,2400.0,415344.0,1.9,0.16,0.42,0.0,415344.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.016
2018-07-30,2400.0,413736.0,1.96,0.16,0.42,0.0,413736.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0186
2018-07-31,2400.0,414432.0,2.04,0.16,0.41,0.0,414432.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0183
2018-08-01,2400.0,413064.0,2.07,0.16,0.41,0.0,413064.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0183
2018-08-02,2400.0,412488.0,1.98,0.16,0.41,0.0,412488.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0183
2018-08-03,2400.0,413544.0,1.94,0.16,0.41,0.0,413544.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0183
2018-08-06,11800.0,2038096.0,9.7,0.77,2.03,0.0,2038096.0,0.0,11800.0,0.0,,,,1.62,,,,,9400.0,,,,1.62,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0899
2018-08-07,11800.0,2034910.0,8.27,0.77,2.04,,2034910.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0899
2018-08-08,15400.0,2656500.0,11.13,1.0,2.66,,2656500.0,0.0,15400.0,0.0,,,,0.62,,,,,3600.0,,,,0.62,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1174
2018-08-09,17800.0,3074950.0,12.9,1.16,3.06,,3074950.0,0.0,17800.0,0.0,,,,0.39,,,,,2400.0,,,,0.39,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1346
2018-08-10,17800.0,3077976.0,12.72,1.16,3.08,,3077976.0,0.0,17800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1346
2018-08-13,17800.0,3070856.0,11.93,1.16,3.08,,3070856.0,0.0,17800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.1346
2018-08-14,17800.0,3072992.0,12.08,1.16,3.08,,3072992.0,0.0,17800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.89,0.5,50.11,0.1346
2018-08-15,21400.0,3693640.0,14.87,1.39,3.7,,3693640.0,0.0,21400.0,0.0,,,,0.2,,2400.0,,,1200.0,,,,0.2,,0.41,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.59,0.4083,47.2,0.1618
2018-08-16,21400.0,3692570.0,15.0,1.39,3.7,,3692570.0,0.0,21400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.59,0.4083,47.2,0.1618
2018-08-17,20200.0,3487126.0,14.2,1.31,3.5,,3487126.0,0.0,20200.0,0.0,,,,,,,,,,,,,,,,,1200.0,0.0,0.2,,0.0,0.0,0.0,0.0,,0.0,0.0,44.06,0.4023,44.06,0.1527
2018-08-20,15400.0,2664508.0,13.55,1.0,2.67,,2664508.0,0.0,15400.0,0.0,,,,,,,,,,,,,,,,,4800.0,0.0,0.82,,0.0,0.0,0.0,0.0,,0.0,0.0,38.3,0.3835,46.09,0.1164
2018-08-21,15400.0,2665740.0,13.84,1.0,2.67,,2665740.0,0.0,15400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.31,0.3836,46.1,0.1164
2018-08-22,13000.0,2245750.0,11.68,0.84,2.25,,2245750.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,2400.0,0.0,0.41,,0.0,0.0,0.0,0.0,,0.0,0.0,45.38,0.5043,54.62,0.0983
2018-08-23,2400.0,414384.0,2.15,0.16,0.41,,414384.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,10600.0,0.0,1.84,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0181
2018-08-24,2400.0,414048.0,2.17,0.16,0.41,,414048.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0181
2018-08-27,2400.0,413112.0,2.17,0.16,0.41,,413112.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0181
2018-08-28,2400.0,412608.0,2.99,0.16,0.41,,412608.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0181
2018-08-29,2400.0,412368.0,2.99,0.16,0.41,,412368.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0181
2018-08-30,2400.0,413280.0,3.02,0.16,0.41,,413280.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0181
2018-08-31,2400.0,412944.0,3.06,0.16,0.41,,412944.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0181
2018-09-03,2400.0,413496.0,2.99,0.16,0.41,,413496.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0181
2018-09-04,2400.0,413904.0,2.86,0.16,0.41,,413904.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0181
2018-09-05,2400.0,414288.0,2.83,0.16,0.41,,414288.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0181
2018-09-06,2400.0,415008.0,2.82,0.16,0.41,,415008.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0178
2018-09-07,2400.0,414312.0,2.9,0.16,0.41,,414312.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0178
2018-09-10,2400.0,415056.0,2.48,0.16,0.41,,415056.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0178
2018-09-11,2400.0,414648.0,2.19,0.16,0.42,,414648.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0178
2018-09-12,2400.0,414432.0,2.15,0.16,0.41,,414432.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0178
2018-09-13,2400.0,414288.0,2.14,0.16,0.42,,414288.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0178
2018-09-14,2400.0,413616.0,2.13,0.16,0.41,,413616.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0178
2018-09-17,2400.0,414168.0,2.14,0.16,0.41,,414168.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0178
2018-09-18,2400.0,414192.0,2.86,0.16,0.41,,414192.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0178
2018-09-19,5000.0,861350.0,5.62,0.32,0.86,,861350.0,0.0,5000.0,0.0,,,,0.45,,,,,2600.0,,,,0.45,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0371
2018-09-20,5000.0,861200.0,5.6,0.32,0.86,,861200.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0371
2018-09-21,5000.0,862800.0,5.47,0.32,0.86,,862800.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0371
2018-09-24,5000.0,858800.0,7.1,0.32,0.86,,858800.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0371
2018-09-25,5000.0,858800.0,6.68,0.32,0.86,,858800.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0371
2018-09-26,10200.0,1752972.0,13.97,0.65,1.75,,1752972.0,5200.0,10200.0,893672.0,,,,,,5200.0,,,,,,,,,0.89,5200.0,,0.89,,,6.43,3.86,75671.0,13004818.06,,12.99,6.43,24.5,0.3801,51.0,0.0757
2018-09-27,15400.0,2646798.0,19.7,0.98,2.64,,2646798.0,5200.0,15400.0,893724.0,,,,0.89,,,,,5200.0,,,,0.89,,,,,0.89,,,6.43,3.86,75671.0,13005574.77,,12.98,6.43,33.77,0.3904,50.0,0.1142
2018-09-28,15400.0,2641254.0,19.67,0.98,2.64,,2641254.0,5200.0,15400.0,891852.0,,,,,,,,,,,,,,,,,,0.89,,,6.43,3.86,75671.0,12978333.21,,12.97,6.43,33.72,0.3904,50.03,0.1142
2018-10-01,15400.0,2632014.0,21.1,0.98,2.64,,2632014.0,5200.0,15400.0,888732.0,,,,,,,,,,,,,,,,,,0.89,,,6.43,3.86,75671.0,12932930.61,,12.94,6.43,33.69,0.3905,50.06,0.1142
2018-10-02,17000.0,2908190.0,22.6,1.08,2.91,,2908190.0,5200.0,17000.0,889564.0,,,,0.26,,,,,1600.0,,,,0.26,,,,,0.89,,,6.43,3.85,75671.0,12945037.97,,12.94,6.43,30.61,0.3812,49.99,0.1258
2018-10-03,17000.0,2906830.0,22.09,1.08,2.9,,2906830.0,5200.0,17000.0,889148.0,,,,,,,,,,,,,,,,,,0.89,,,6.43,3.85,75671.0,12938984.29,,12.9,6.43,30.58,0.3813,50.01,0.1258
2018-10-04,17000.0,2896970.0,22.14,1.08,2.91,,2896970.0,5200.0,17000.0,886132.0,,,,,,,,,,,,,,,,,,0.89,,,6.43,3.85,75671.0,12895095.11,,12.91,6.43,30.51,0.3814,50.06,0.1259
2018-10-05,17000.0,2887790.0,20.96,1.08,2.9,,2887790.0,5200.0,17000.0,883324.0,,,,,,,,,,,,,,,,,,0.88,,,6.43,3.84,75671.0,12854232.77,,12.87,6.43,30.52,0.3814,50.05,0.1255
2018-10-08,17000.0,2885410.0,20.38,1.06,2.89,,2885410.0,5200.0,17000.0,882596.0,,,,,,,,,,,,,,,,,,0.88,,,6.43,3.84,75671.0,12843638.83,,12.86,6.43,30.57,0.3813,50.02,0.1255
2018-10-09,17000.0,2886430.0,20.41,1.06,2.89,,2886430.0,5200.0,17000.0,882908.0,,,,,,,,,,,,,,,,,,0.88,,,6.43,3.84,75671.0,12848179.09,,12.87,6.43,30.6,0.3812,49.99,0.1255
2018-10-10,15700.0,2664133.0,18.71,0.98,2.66,,2664133.0,5200.0,15700.0,882388.0,,,,,,,,,,,,,,,,,1300.0,0.88,0.22,,6.4,3.83,76076.0,12909336.44,,12.89,6.4,33.11,0.3642,45.87,0.1156
2018-10-11,14400.0,2441808.0,17.15,0.9,2.45,,2441808.0,5200.0,14400.0,881764.0,,,,,,,,,,,,,,,,,1300.0,0.88,0.22,,6.4,3.83,76076.0,12900207.32,,12.93,6.4,36.1,0.3997,50.01,0.106
2018-10-12,14400.0,2442960.0,16.08,0.9,2.44,,2442960.0,5200.0,14400.0,882180.0,,,,,,,,,,,,,,,,,,0.88,,,6.19,3.75,78792.0,13367062.8,,13.37,6.19,36.12,0.3997,50.0,0.1039
2018-10-15,14400.0,2442672.0,16.19,0.9,2.44,,2442672.0,5200.0,14400.0,882076.0,,,,,,,,,,,,,,,,,,0.88,,,6.19,3.75,78792.0,13365486.96,,13.37,6.19,36.11,0.3997,50.0,0.1039
2018-10-16,9200.0,1566024.0,10.28,0.57,1.56,,1566024.0,0.0,9200.0,0.0,,,,,,,,0.88,,5200.0,,,,,,,5200.0,0.0,0.88,,0.0,0.0,0.0,0.0,,0.0,0.0,21.74,0.6597,78.26,0.0664
2018-10-17,4000.0,681120.0,4.53,0.25,0.68,,681120.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,5200.0,0.0,0.89,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0289
2018-10-18,4000.0,679600.0,4.54,0.25,0.68,,679600.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0289
2018-10-19,4000.0,679720.0,4.55,0.25,0.68,,679720.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0289
2018-10-22,4000.0,681200.0,5.43,0.25,0.68,,681200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0289
2018-10-23,4000.0,681440.0,6.63,0.25,0.68,,681440.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0289
2018-10-24,4000.0,682520.0,6.63,0.25,0.68,,682520.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0289
2018-10-25,4000.0,684120.0,7.37,0.25,0.68,,684120.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0289
2018-10-26,4000.0,686000.0,6.45,0.25,0.69,,686000.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0289
2018-10-29,4000.0,686760.0,6.43,0.25,0.69,,686760.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0289
2018-10-30,2400.0,411096.0,3.85,0.15,0.41,,411096.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,1600.0,0.0,0.28,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0173
2018-10-31,2400.0,411336.0,4.14,0.15,0.41,,411336.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0173
2018-11-01,2400.0,411456.0,4.11,0.15,0.41,,411456.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0173
2018-11-02,3600.0,617436.0,6.59,0.22,0.62,,411624.0,1200.0,2400.0,205812.0,,,,,,,,,,,,,,,,1200.0,,0.21,,,100.0,0.87,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.026
2018-11-05,3600.0,616824.0,6.48,0.22,0.62,,411216.0,1200.0,2400.0,205608.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.87,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.026
2018-11-06,3600.0,616284.0,7.0,0.22,0.62,,410856.0,1200.0,2400.0,205428.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,0.87,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.026
