,EXA FP Equity_DX_SI_QTY,EXA FP Equity_DX_SHORT_INTEREST_VALUE,EXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EXA FP Equity_DX_SI_MV,EXA FP Equity_DX_DSS,EXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EXA FP Equity_DX_SUPPLY_SI_QTY,EXA FP Equity_DX_BROKER_SI_QTY,EXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EXA FP Equity_DX_BROKER_SI_MV_NEW_x,EXA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EXA FP Equity_DX_SUPPLY_SI_QTY_INC_x,EXA FP Equity_DX_BROKER_SI_MV_INC_x,EXA FP Equity_DX_SUPPLY_SI_MV_NEW,EXA FP Equity_DX_BROKER_SI_QTY_ADD,EXA FP Equity_DX_BROKER_SI_QTY_NEW,EXA FP Equity_DX_SUPPLY_SI_MV_DEC,EXA FP Equity_DX_BROKER_SI_QTY_INC,EXA FP Equity_DX_SUPPLY_SI_QTY_DEC,EXA FP Equity_DX_BROKER_SI_MV_NEW_y,EXA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EXA FP Equity_DX_BROKER_SI_MV_INC_y,EXA FP Equity_DX_SUPPLY_SI_QTY_INC_y,EXA FP Equity_DX_BROKER_SI_MV_ADD,EXA FP Equity_DX_SUPPLY_SI_QTY_ADD,EXA FP Equity_DX_BROKER_SI_QTY_DEC,EXA FP Equity_DX_SUPPLY_SI_MV,EXA FP Equity_DX_BROKER_SI_MV_DEC,EXA FP Equity_DX_SUPPLY_SI_MV_RMV,EXA FP Equity_DX_BROKER_SI_MV_RMV,EXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EXA FP Equity_DX_UTILIZATION_QUANTITY,EXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EXA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EXA FP Equity_DX_ACTIVE_UTILIZATION_MV,EXA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EXA FP Equity_DX_BROKER_SI_CON_RATIO,EXA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EXA FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-09-30,343967.0,6019422.5,3.64,56.0,1.97,6.19,1.0,3235995.0,160000.0,184914.0,2800000.0,,,635.0,0.05,,5202.0,,,3090.0,,,,0.05,635.0,0.1,,,2.85,,,,44.24,40.53,201654.0,3528945.0,,3.59,44.24,30.75,0.246,36.14,0.8714
2024-10-01,341722.0,5952797.24,3.61,55.37,1.96,6.06,1.0,3277189.76,154541.0,188128.0,2692104.22,,,,0.2,,,,0.1,13025.0,5459.0,,,0.2,,,,9811.0,2.7,0.18,,,43.39,39.73,201654.0,3512812.68,,3.53,43.39,34.78,0.266,36.3,0.8785
2024-10-02,352320.0,6130368.0,3.72,57.78,2.02,6.23,1.0,3457832.4,154541.0,198726.0,2689013.4,,,,0.18,,,,,10879.0,,,,0.18,,,,281.0,2.7,0.0,,,43.39,39.73,201654.0,3508779.6,,3.53,43.36,34.92,0.2608,35.33,0.9058
2024-10-03,353821.0,6227249.6,3.74,56.24,2.03,6.25,1.0,3523995.2,155578.0,200227.0,2738172.8,,,1037.0,0.14,,,,,8001.0,,,,0.14,1037.0,,,6500.0,2.71,0.11,,,43.55,39.89,201654.0,3549110.4,,3.51,43.55,35.0,0.2726,37.1,0.9072
2024-10-04,335729.0,5975976.2,3.55,48.96,1.93,6.0,1.0,3505371.8,140782.0,196931.0,2505919.6,,,,0.04,,,,0.24,508.0,14796.0,,,0.04,,,,3804.0,2.48,0.07,,,36.44,36.1,245527.0,4370380.6,,4.32,36.44,35.77,0.2924,39.26,0.8608
2024-10-07,339121.0,6070265.9,3.58,46.95,1.95,6.12,1.0,3585781.7,139745.0,200323.0,2501435.5,,,,0.12,,,,0.02,6500.0,1037.0,,,0.12,,,,3108.0,2.49,0.03,,,36.27,35.93,245527.0,4394933.3,,4.37,36.27,35.48,0.2818,37.96,0.8718
2024-10-08,349134.0,6270446.64,3.69,47.6,2.0,6.32,1.0,3775838.56,145448.0,210236.0,2612246.08,,,5703.0,0.32,,,,,17903.0,,,,0.32,5703.0,,,7990.0,2.6,0.14,,,37.74,37.38,239924.0,4309035.04,,4.29,37.74,34.51,0.2553,34.56,0.8973
2024-10-09,346397.0,6179722.48,3.66,47.27,1.99,6.29,1.0,3701782.16,145448.0,207499.0,2594792.32,,,,0.14,,,,,7600.0,,,,0.14,,,,10337.0,2.61,0.17,,,37.74,37.38,239924.0,4280244.16,,4.31,37.74,32.83,0.2501,34.83,0.8903
2024-10-10,339608.0,5963516.48,3.59,45.09,1.95,6.12,1.0,3559499.8,143453.0,202705.0,2519034.68,,,,,,,,0.04,,1995.0,,,,,,,4794.0,2.56,0.1,,,37.42,36.87,239924.0,4213065.44,,4.28,37.42,32.1,0.2512,35.55,0.8728
2024-10-11,339458.0,5960882.48,3.59,44.47,1.95,6.04,1.0,3556865.8,143033.0,202555.0,2511659.48,,,,,,,,0.01,,420.0,,,,,,,150.0,2.51,0.02,,,37.35,36.76,239924.0,4213065.44,,4.21,37.35,32.17,0.2508,35.44,0.8724
2024-10-14,339081.0,5913572.64,3.58,43.82,1.95,6.04,1.0,3525984.32,139086.0,202178.0,2425659.84,,,1656.0,0.01,,,,0.1,623.0,5603.0,,,0.01,1656.0,,,1000.0,2.44,0.02,,,36.16,35.75,245527.0,4281990.88,,4.31,36.16,32.41,0.2527,35.48,0.8716
2024-10-15,336100.0,5821252.0,3.55,43.93,1.93,5.94,1.0,3450092.04,139522.0,199197.0,2416521.04,,,436.0,0.0,,,,,436.0,,,,0.0,436.0,,,3417.0,2.43,0.06,,,36.23,35.88,245527.0,4252527.64,,4.28,36.24,32.86,0.2579,35.78,0.8644
2024-10-16,341961.0,5936442.96,3.61,44.57,1.96,6.02,1.0,3559806.88,144522.0,205058.0,2508901.92,,,5000.0,0.38,,,,,21861.0,,,,0.38,5000.0,,,16000.0,2.5,0.28,,,37.53,37.21,240527.0,4175548.72,,4.17,37.54,35.06,0.276,37.27,0.8805
2024-10-17,371159.0,6391357.98,3.92,48.55,2.13,6.52,1.0,3775588.32,187315.0,219256.0,3225564.3,,,45000.0,0.36,,,,0.04,21798.0,2207.0,,,0.36,45000.0,,,7600.0,3.25,0.13,,,49.58,48.23,190458.0,3279686.76,,3.31,49.58,36.02,0.2782,36.47,0.9556
2024-10-18,364545.0,6452446.5,3.85,48.94,2.09,6.36,1.0,3740328.6,188639.0,211318.0,3338910.3,,,1324.0,0.0,,,,,148.0,,,,0.0,1324.0,,,8086.0,3.25,0.16,,,49.76,48.32,190458.0,3371106.6,,3.28,49.76,35.71,0.2792,37.05,0.9339
2024-10-21,363788.0,6577287.04,3.85,48.57,2.09,6.51,1.0,3827626.4,189702.0,211705.0,3429812.16,,,2207.0,0.06,,32.0,,0.02,355.0,1144.0,,,0.06,2207.0,0.0,,,3.36,,,,49.9,48.74,190458.0,3443480.64,,3.37,49.9,35.9,0.2815,37.24,0.9347
2024-10-22,363953.0,6500200.58,3.85,45.84,2.09,6.63,1.0,3783998.2,188827.0,211870.0,3372450.22,,,,0.05,,,,0.01,165.0,875.0,,,0.05,,,,,3.41,,,,49.78,48.6,190458.0,3401579.88,,3.44,49.79,36.06,0.2831,37.34,0.9367
2024-10-23,364054.0,6589377.4,3.85,44.35,2.09,6.57,1.0,3836675.1,188827.0,211971.0,3417768.7,,,,0.02,,,,,2801.0,,,,0.02,,,,2700.0,3.37,0.05,,,49.78,48.52,190458.0,3447289.8,,3.4,49.79,36.76,0.287,37.23,0.9354
2024-10-24,363419.0,6628762.56,3.84,44.8,2.09,6.63,1.0,3854768.64,188818.0,211336.0,3444040.32,,,,,,,,0.0,,9.0,,,,,,,635.0,3.42,0.0,,,49.78,48.51,190458.0,3473953.92,,3.45,49.78,36.7,0.2875,37.38,0.9337
2024-10-25,365262.0,6574716.0,3.86,41.84,2.1,6.71,1.0,3837222.0,189693.0,213179.0,3414474.0,,,875.0,0.02,,1661.0,,,182.0,,,,0.02,875.0,0.03,,,3.46,,,,49.9,48.63,190458.0,3428244.0,,3.47,49.9,36.6,0.2854,37.23,0.9364
2024-10-28,365208.0,6610264.8,3.86,41.53,2.1,6.63,1.0,3857562.5,189693.0,213125.0,3433443.3,,,,0.0,,,,,612.0,,,,0.0,,,,666.0,3.41,0.02,,,49.9,48.73,190458.0,3447289.8,,3.43,49.9,36.73,0.2858,37.16,0.9383
2024-10-29,367658.0,6676669.28,3.89,39.96,2.11,6.71,1.0,3926936.56,193027.0,216241.0,3505370.32,,,4000.0,0.07,,,,0.01,4000.0,666.0,,,0.07,4000.0,,,884.0,3.49,0.0,,,50.33,49.59,190458.0,3458717.28,,3.45,50.33,36.44,0.2832,36.94,0.9446
2024-10-30,377745.0,6806964.9,3.99,40.58,2.17,6.91,1.0,3994241.12,204199.0,221656.0,3679665.98,,,11172.0,0.11,,,,,5415.0,,,,0.11,11172.0,,,,3.71,,,,52.45,51.78,185096.0,3335429.92,,3.36,52.45,35.74,0.2816,37.41,0.9578
2024-10-31,378309.0,6809562.0,4.0,40.82,2.17,6.88,1.0,3999960.0,204199.0,222220.0,3675582.0,,,,0.08,,,,,5425.0,,,,0.08,,,,4861.0,3.68,0.09,,,52.45,51.82,185096.0,3331728.0,,3.34,52.45,36.03,0.2824,37.29,0.96
2024-11-01,374501.0,6741018.0,3.96,39.96,2.15,6.8,1.0,3956580.0,200401.0,219810.0,3607218.0,,,,0.02,,,,0.07,1000.0,3798.0,,,0.02,,,,3410.0,3.61,0.06,,,51.8,50.81,186494.0,3356892.0,,3.36,51.8,36.11,0.2829,37.29,0.9496
2024-11-04,374759.0,6678205.38,3.96,40.61,2.15,6.8,1.0,3921611.76,200401.0,220068.0,3571145.82,,,,0.0,,,,,258.0,,,,0.0,,,,,3.61,,,,51.8,51.13,186494.0,3323323.08,,3.36,51.8,36.18,0.2833,37.29,0.9561
2024-11-05,378662.0,6815916.0,4.0,40.36,2.17,6.81,1.0,4030398.0,200461.0,223911.0,3608298.0,,,60.0,,,6500.0,,,,,,,,60.0,0.12,,2657.0,3.57,0.08,,,51.8,51.13,186494.0,3356892.0,,3.32,51.8,35.09,0.2735,36.85,0.9659
2024-11-06,371305.0,6698342.2,3.92,39.07,2.13,6.75,1.0,3918991.56,198976.0,217239.0,3589527.04,,,,0.04,,,,0.01,628.0,1485.0,,,0.04,,,,7300.0,3.58,0.13,,,51.62,50.82,186494.0,3364351.76,,3.36,51.62,35.98,0.2834,37.47,0.9483
2024-11-07,373437.0,7341771.42,3.95,39.54,2.14,6.84,1.0,4287806.68,199833.0,218098.0,3928716.78,,,1273.0,0.01,,,,0.01,859.0,416.0,,,0.01,1273.0,,,,3.59,,,,51.7,50.95,186694.0,3670404.04,,3.37,51.62,35.6,0.2783,37.06,0.9521
2024-11-08,363485.0,7182463.6,3.84,36.12,2.09,7.15,1.0,4058526.16,200806.0,205391.0,3967926.56,,,2755.0,0.06,,,,0.03,2755.0,1782.0,,,0.06,2755.0,,,15462.0,3.95,0.1,,,51.82,50.84,186694.0,3689073.44,,3.67,51.82,32.7,0.2716,38.62,0.9203
2024-11-11,350216.0,6773177.44,3.7,32.46,2.01,6.91,1.0,3856473.36,192957.0,199404.0,3731788.38,,,2693.0,0.01,,,,0.2,500.0,10542.0,,,0.01,2693.0,,,6487.0,3.81,0.12,,,49.87,48.93,193976.0,3751495.84,,3.83,49.87,33.74,0.2752,38.1,0.888
2024-11-12,355184.0,6911880.64,3.75,32.12,2.04,6.88,1.0,3979025.12,191719.0,204472.0,3730851.74,,,,0.1,,6100.0,,0.05,5000.0,1238.0,,,0.1,,0.12,,6032.0,3.71,0.17,,,49.71,48.61,193976.0,3774772.96,,3.75,49.71,32.59,0.263,37.42,0.9006
2024-11-13,351159.0,6672021.0,3.71,30.98,2.02,6.83,1.0,3839121.0,188399.0,202059.0,3579581.0,,,1000.0,0.02,,,,0.07,1000.0,4320.0,,,0.02,1000.0,,,3413.0,3.67,0.06,,,49.09,47.77,195367.0,3711973.0,,3.8,49.09,32.56,0.263,37.48,0.8904
2024-11-14,356825.0,6793948.0,3.77,31.44,2.05,6.81,1.0,3933930.56,189510.0,206614.0,3608270.4,,,1211.0,0.14,,,,0.01,10155.0,100.0,,,0.14,1211.0,,,5600.0,3.6,0.11,,,49.39,48.18,194156.0,3696730.24,,3.69,49.4,34.69,0.2728,37.04,0.9073
2024-11-15,356823.0,6758227.62,3.77,33.14,2.05,6.81,1.0,3879063.52,188948.0,204808.0,3578675.12,,,20943.0,,,,,0.41,,21505.0,,,,20943.0,,,1806.0,3.59,0.03,,,49.32,47.83,194156.0,3677314.64,,3.7,49.24,34.27,0.2704,37.13,0.9032
2024-11-18,383972.0,7134199.76,4.06,36.53,2.2,7.33,1.0,4448070.58,181219.0,239401.0,3367049.02,,,,0.03,,50000.0,,0.15,1607.0,7729.0,,,0.03,,0.99,,17014.0,3.43,0.35,,,47.41,46.15,201000.0,3734580.0,,3.81,47.41,27.42,0.2122,32.53,0.9778
2024-11-19,336796.0,6264405.6,3.56,32.01,1.93,6.29,1.0,3549345.0,182619.0,190825.0,3396713.4,,,4245.0,0.12,,,,0.07,6400.0,2845.0,,,0.12,4245.0,,,54976.0,3.39,1.13,,,47.78,46.5,199600.0,3712560.0,,3.71,47.78,31.09,0.2567,37.63,0.8576
2024-11-20,330986.0,6215917.08,3.5,31.0,1.9,6.19,1.0,3474581.7,179530.0,185015.0,3371573.4,,,,,,,,0.06,,3089.0,,,,,,,5810.0,3.34,0.11,,,47.52,46.19,198266.0,3723435.48,,3.69,47.52,31.55,0.2637,38.26,0.8516
2024-11-21,334589.0,6109595.14,3.54,30.95,1.92,6.3,1.0,3462424.68,173898.0,189618.0,3175377.48,,,,0.05,,4242.0,,0.1,1361.0,5632.0,,,0.05,,0.08,,1000.0,3.27,0.02,,,46.73,44.94,198266.0,3620337.16,,3.72,46.73,31.78,0.2628,37.95,0.8647
2024-11-22,325657.0,5959523.1,3.44,29.69,1.87,6.0,1.0,3512300.7,162655.0,191929.0,2976586.5,,,,0.0,,,,0.21,2699.0,11243.0,,,0.0,,,,388.0,2.97,0.01,,,45.07,42.18,198266.0,3628267.8,,3.62,45.07,33.36,0.2564,35.48,0.8445
2024-11-25,326112.0,5863493.76,3.45,30.13,1.87,6.01,1.0,3369793.62,167464.0,187419.0,3011002.72,,,,0.03,,,,0.08,1460.0,4191.0,,,0.03,,,9000.0,5970.0,3.06,0.11,,,45.29,43.58,202301.0,3637371.98,,3.7,45.29,33.79,0.2683,37.02,0.8486
2024-11-26,338317.0,5920547.5,3.58,29.38,1.94,6.14,1.0,3440920.0,170790.0,196624.0,2988825.0,,,3326.0,0.17,,,,,11205.0,,,,0.17,3326.0,,,2000.0,3.07,0.04,,,46.15,44.41,199301.0,3487767.5,,3.58,46.15,33.77,0.2638,36.46,0.8798
2024-11-27,332222.0,5667707.32,3.51,28.11,1.91,5.9,1.0,3230703.38,171946.0,189373.0,2933398.76,,,1156.0,0.03,,,,,2000.0,,,,0.03,1156.0,,,9251.0,3.01,0.22,,,46.32,44.66,199301.0,3400075.06,,3.49,46.31,33.86,0.2672,36.97,0.8628
2024-11-28,328637.0,5738002.02,3.47,27.01,1.89,5.73,1.0,3293148.06,170482.0,188611.0,2976615.72,,,1980.0,0.03,,,,0.11,1980.0,3444.0,,,0.03,1980.0,,,2742.0,2.91,0.09,,,45.76,44.29,202088.0,3528456.48,,3.45,45.76,34.07,0.2652,36.28,0.8538
2024-11-29,329386.0,5797193.6,3.48,26.74,1.89,5.83,1.0,3332736.0,169436.0,189360.0,2982073.6,,,,0.05,,,,0.0,749.0,1046.0,,,0.05,,,,,2.96,,,,45.61,44.03,202088.0,3556748.8,,3.53,45.6,34.39,0.2682,36.49,0.856
2024-12-02,340784.0,5691092.8,3.6,27.71,1.96,6.06,1.0,3293473.8,173168.0,197214.0,2891905.6,,,3732.0,0.18,,,,,10891.0,,,,0.18,3732.0,,,3037.0,3.05,0.03,,,46.15,44.54,202088.0,3374869.6,,3.56,46.15,32.66,0.2505,35.39,0.8765
2024-12-03,342458.0,5801238.52,3.62,27.95,1.97,5.94,1.0,3346344.54,173749.0,197541.0,2943308.06,,,1797.0,0.0,,,,0.06,2327.0,1216.0,,,0.0,1797.0,,,2000.0,3.01,0.03,,,46.23,44.48,202088.0,3423370.72,,3.56,45.84,31.8,0.2511,36.08,0.8768
2024-12-04,375762.0,6327832.08,3.97,31.31,2.16,6.46,1.0,3623917.48,193373.0,215197.0,3256401.32,,,19624.0,0.34,,5648.0,,,19008.0,,,,0.34,19624.0,0.1,,7000.0,3.28,0.12,,,50.91,49.55,186440.0,3139649.6,,3.16,50.91,32.33,0.255,36.03,0.9628
2024-12-05,378112.0,6511088.64,4.0,30.75,2.17,6.46,1.0,3639705.3,195632.0,211365.0,3368783.04,,,6182.0,,,,,0.07,,3923.0,,,,6182.0,,,3832.0,3.29,0.08,,,52.05,50.15,180258.0,3104042.76,,3.04,52.04,31.01,0.2567,37.4,0.9692
2024-12-06,372912.0,6451377.6,3.94,31.79,2.14,6.42,1.0,3566654.5,195182.0,206165.0,3376648.6,,,,0.07,,,,0.01,3900.0,450.0,,,0.07,,,,9100.0,3.31,0.18,,,51.99,50.03,180258.0,3118463.4,,3.04,52.13,31.91,0.2599,37.67,0.9559
2024-12-09,371781.0,6550781.22,3.93,31.92,2.13,6.49,1.0,3629720.0,194226.0,206000.0,3422262.12,,,9433.0,,,,,0.16,,10389.0,,,,9433.0,,,165.0,3.36,0.0,,,53.0,50.99,172224.0,3034586.88,,2.98,53.0,31.69,0.2611,38.04,0.976
2024-12-10,366188.0,6327728.64,3.87,32.63,2.1,6.49,1.0,3463032.96,193637.0,200407.0,3346047.36,,,,0.04,,,,0.01,33.0,589.0,,,0.04,,,,5626.0,3.41,0.1,,,52.93,50.83,172224.0,2976030.72,,3.03,52.93,32.35,0.2704,38.73,0.9613
2024-12-11,414526.0,7129847.2,4.38,37.12,2.38,7.21,1.0,3817196.0,218068.0,221930.0,3750769.6,,,47068.0,0.32,,,,0.42,21523.0,22637.0,,,0.32,47068.0,,,,3.77,,,,60.46,57.25,142632.0,2453270.4,,2.46,60.46,28.65,0.2655,40.62,1.0882
2024-12-12,430224.0,7356830.4,4.55,38.75,2.47,7.45,1.0,3916584.0,226656.0,229040.0,3875817.6,,,13693.0,0.11,,,,0.1,7110.0,5105.0,,,0.11,13693.0,,,,3.9,,,,63.61,59.38,129684.0,2217596.4,,2.23,63.61,27.65,0.2641,40.95,1.1272
2024-12-13,409867.0,6861173.58,4.33,37.02,2.35,7.05,1.0,3665792.16,216355.0,218984.0,3621782.7,,,2001.0,0.0,,,,0.23,780.0,12302.0,,,0.0,2001.0,,,10836.0,3.7,0.19,,,62.89,56.75,127683.0,2137413.42,,2.18,62.89,29.22,0.2687,40.56,1.0751
2024-12-16,419484.0,7013772.48,4.43,36.99,2.41,7.08,1.0,3713528.72,222855.0,222101.0,3726135.6,,,7000.0,0.04,,,,0.01,3300.0,500.0,,,0.04,7000.0,,,183.0,3.73,0.05,,,64.87,58.45,120683.0,2017819.76,,2.02,64.87,28.46,0.2702,41.18,1.1003
2024-12-17,414593.0,6857368.22,4.38,33.88,2.38,6.99,1.0,3668175.04,218845.0,221776.0,3619696.3,,,556.0,,,,,0.08,,4566.0,,,,556.0,,,325.0,3.66,0.01,,,64.46,57.32,120683.0,1996096.82,,2.02,64.46,28.72,0.2672,40.58,1.0858
2024-12-18,414824.0,7052008.0,4.38,34.23,2.38,6.94,1.0,3774119.0,218845.0,222007.0,3720365.0,,,,0.0,,,,,231.0,,,,0.0,,,,,3.62,,,,65.72,58.4,114131.0,1940227.0,,1.89,65.73,28.69,0.2662,40.45,1.1071
2024-12-19,364724.0,6229485.92,3.86,28.84,2.09,6.25,1.0,3313639.56,195943.0,194007.0,3346706.44,,,,,,,,0.29,,22902.0,,,,,,,28000.0,3.33,0.4,,,55.81,53.09,155136.0,2649722.88,,2.64,55.81,32.19,0.2796,40.0,0.9881
2024-12-20,363780.0,6213362.4,3.85,29.99,2.09,6.26,1.0,3306056.04,194999.0,193563.0,3330582.92,,,,,,,,0.02,,944.0,,,,,,,444.0,3.33,0.01,,,56.04,53.2,152984.0,2612966.72,,2.61,56.04,32.31,0.2813,40.14,0.9924
2024-12-23,370133.0,6329274.3,3.91,32.33,2.12,6.38,1.0,3418563.6,194262.0,199916.0,3321880.2,,,,0.1,,1614.0,,0.01,5479.0,737.0,,,0.1,,0.03,,740.0,3.32,0.01,,,56.5,53.55,149574.0,2557715.4,,2.55,56.5,33.27,0.2811,39.42,1.0204
2024-12-24,360988.0,6216213.36,3.82,31.52,2.07,6.22,1.0,3354456.0,190741.0,194800.0,3284560.02,,,2108.0,,,,,0.09,,5629.0,,,,2108.0,,,5116.0,3.26,0.09,,,55.14,52.43,155203.0,2672595.66,,2.65,55.14,32.61,0.2737,38.91,0.9923
2024-12-25,360988.0,6216213.36,3.82,32.37,2.07,6.23,1.0,3354456.0,190741.0,194800.0,3284560.02,,,,,,,,,,,,,,,,,,3.26,,,,55.14,52.43,155203.0,2672595.66,,2.65,55.14,32.74,0.2738,38.82,0.9923
2024-12-26,360988.0,6216213.36,3.82,32.37,2.07,6.26,1.0,3354456.0,190741.0,194800.0,3284560.02,,,,,,,,,,,,,,,,,,3.28,,,,55.14,52.5,155203.0,2672595.66,,2.67,55.12,32.64,0.2742,38.96,0.9936
2024-12-27,360249.0,6239512.68,3.81,32.3,2.07,6.25,1.0,3368064.52,190341.0,194461.0,3296706.12,,,,,,,,0.01,,400.0,,,,,,,339.0,3.28,0.01,,,55.08,52.39,155203.0,2688115.96,,2.67,55.08,32.58,0.2743,39.0,0.9915
2024-12-30,356699.0,6206562.6,3.77,32.03,2.05,6.22,1.0,3382751.4,186841.0,194411.0,3251033.4,,,,,,,,0.05,,3500.0,,,,,,,50.0,3.24,0.0,,,54.2,51.53,157895.0,2747373.0,,2.73,54.2,32.92,0.2723,38.45,0.9838
2024-12-31,353869.0,6143165.84,3.74,31.82,2.03,6.19,1.0,3325846.16,186832.0,191581.0,3243403.52,,,,,,,,0.0,,9.0,,,,,,,2830.0,3.25,0.04,,,54.45,51.76,156265.0,2712760.4,,2.72,54.46,32.86,0.2748,38.8,0.9804
2025-01-01,353869.0,6143165.84,3.74,32.07,2.03,6.18,1.0,3325846.16,186832.0,191581.0,3243403.52,,,,,,,,,,,,,,,,,,3.25,,,,54.45,51.76,156265.0,2712760.4,,2.71,54.47,32.84,0.2745,38.78,0.9804
2025-01-02,357956.0,6500480.96,3.78,32.44,2.05,6.26,1.0,3558778.88,191532.0,195968.0,3478221.12,,,5000.0,0.09,,,,0.01,5000.0,300.0,,,0.09,5000.0,,,613.0,3.33,0.01,,,55.74,53.68,152115.0,2762408.4,,2.64,55.74,32.24,0.2676,38.27,1.0033
2025-01-03,357898.0,6585323.2,3.78,32.18,2.05,6.51,1.0,3604744.0,191532.0,195910.0,3524188.8,,,,,,,,,,,,,,,,,58.0,3.48,0.0,,,55.74,53.73,152115.0,2798916.0,,2.76,55.73,32.37,0.2697,38.51,1.004
2025-01-06,404125.0,7508642.5,4.27,35.95,2.32,7.43,1.0,4058485.14,215236.0,218433.0,3999084.88,,,24604.0,0.44,,,,0.01,22523.0,900.0,,,0.44,24604.0,,,,3.96,,,,62.8,60.53,127511.0,2369154.38,,2.35,62.8,29.61,0.2687,40.25,1.1365
2025-01-07,384971.0,7229755.38,4.07,35.36,2.21,7.15,1.0,4052141.82,205255.0,215769.0,3854688.9,,,700.0,,,7600.0,,0.18,,10681.0,,,,700.0,0.14,,10264.0,3.81,0.16,,,60.92,57.61,131689.0,2473119.42,,2.45,60.92,29.72,0.2788,41.18,1.0806
2025-01-08,427837.0,8026222.12,4.52,39.09,2.46,8.02,1.0,4318908.44,221663.0,230219.0,4158397.88,,,16708.0,0.33,,,,0.01,17400.0,300.0,,,0.33,16708.0,,,2950.0,4.16,0.03,,,62.61,59.3,132381.0,2483467.56,,2.49,62.61,26.5,0.264,41.01,1.1446
2025-01-09,397972.0,7593305.76,4.21,36.13,2.28,7.46,1.0,4057438.32,209363.0,212654.0,3994646.04,,,,,,,,0.23,,12300.0,,,,,,,17565.0,3.93,0.33,,,62.19,58.75,127281.0,2428521.48,,2.39,62.19,28.44,0.2684,40.97,1.1167
2025-01-10,397076.0,7671508.32,4.2,37.62,2.28,7.56,1.0,4091164.56,209363.0,211758.0,4044893.16,,,,,,,,,,,,,,,,,896.0,3.99,0.0,,,62.19,58.75,127281.0,2459068.92,,2.43,62.19,28.3,0.2688,41.12,1.1142
2025-01-13,404898.0,7822629.36,4.28,38.43,2.32,7.79,1.0,4165334.04,212006.0,215597.0,4095955.92,,,5558.0,0.1,,,,0.04,3839.0,2915.0,,,0.1,5558.0,,,,4.1,,,,63.61,59.82,121298.0,2343477.36,,2.34,63.61,28.75,0.2726,41.37,1.1425
2025-01-14,367882.0,7055976.76,3.89,34.59,2.11,7.07,1.0,3779956.04,193012.0,197078.0,3701970.16,,,,0.01,,,,0.41,281.0,21333.0,,,0.01,,,2339.0,18800.0,3.73,0.36,,,58.35,54.39,137795.0,2642908.1,,2.66,58.34,31.75,0.2802,40.52,1.0368
2025-01-15,374302.0,6954531.16,3.96,33.1,2.15,7.15,1.0,3734951.6,200490.0,201020.0,3725104.2,,,10578.0,0.13,,,,0.08,7642.0,3100.0,,,0.13,10578.0,,,3700.0,3.85,0.08,,,59.7,56.83,135317.0,2514189.86,,2.6,59.7,31.92,0.2819,40.48,1.0609
2025-01-16,390344.0,7112067.68,4.13,33.64,2.24,7.26,1.0,4045350.16,186256.0,222028.0,3393584.32,,,11970.0,0.11,,15900.0,,0.58,6400.0,26204.0,,,0.11,11970.0,0.31,,1292.0,3.46,0.09,,,56.98,51.15,140645.0,2562551.9,,2.61,56.98,30.12,0.2707,40.3,1.0719
2025-01-17,353075.0,6298858.0,3.73,32.24,2.03,6.46,1.0,3807056.0,183468.0,213400.0,3273069.12,,,25853.0,,,,,0.58,,28641.0,,,,25853.0,,,8628.0,3.34,0.2,,,53.84,52.14,157316.0,2806517.44,,2.87,53.84,32.43,0.2562,36.34,1.0034
2025-01-20,349071.0,6499702.02,3.69,31.19,2.0,6.28,1.0,3941314.02,181843.0,211671.0,3385916.66,,,,0.0,,,,0.1,121.0,3425.0,,,0.0,,,1800.0,1850.0,3.24,0.08,,,53.37,51.78,158891.0,2958550.42,,2.83,53.37,32.33,0.2545,36.14,0.994
2025-01-21,347734.0,6509580.48,3.68,29.68,2.0,6.48,1.0,3939399.36,180256.0,210438.0,3374392.32,,,6826.0,,,400.0,,0.09,,8413.0,,,,6826.0,0.01,,1633.0,3.36,0.0,,,53.13,51.33,158995.0,2976386.4,,2.96,53.13,32.28,0.2566,36.54,0.9902
2025-01-22,328129.0,6175387.78,3.47,27.63,1.88,6.14,1.0,3684805.44,173621.0,195792.0,3267547.22,,,4974.0,0.03,,,,0.2,965.0,11609.0,,,0.03,4974.0,,,15611.0,3.25,0.3,,,51.43,49.44,163954.0,3085614.28,,3.07,51.43,34.56,0.2753,37.27,0.9344
