,REUSE FP Equity_DX_SI_QTY,REUSE FP Equity_DX_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,REUSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,REUSE FP Equity_DX_SI_MV,REUSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY,REUSE FP Equity_DX_BROKER_SI_QTY,REUSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,REUSE FP Equity_DX_BROKER_SI_MV_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,REUSE FP Equity_DX_BROKER_SI_MV_INC_x,REUSE FP Equity_DX_SUPPLY_SI_MV_NEW,REUSE FP Equity_DX_BROKER_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_NEW,REUSE FP Equity_DX_SUPPLY_SI_MV_DEC,REUSE FP Equity_DX_BROKER_SI_QTY_INC,REUSE FP Equity_DX_SUPPLY_SI_QTY_DEC,REUSE FP Equity_DX_BROKER_SI_MV_NEW_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,REUSE FP Equity_DX_BROKER_SI_MV_INC_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,REUSE FP Equity_DX_BROKER_SI_MV_ADD,REUSE FP Equity_DX_SUPPLY_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV,REUSE FP Equity_DX_BROKER_SI_MV_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV_RMV,REUSE FP Equity_DX_BROKER_SI_MV_RMV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,REUSE FP Equity_DX_UTILIZATION_QUANTITY,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,REUSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_MV,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,REUSE FP Equity_DX_BROKER_SI_CON_RATIO,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,REUSE FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-09-15,5000.0,72976.5,0.57,0.02,0.07,36488.25,2500.0,2500.0,36488.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-16,5000.0,71915.0,0.8,0.02,0.07,35957.5,2500.0,2500.0,35957.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-19,5000.0,72195.0,0.8,0.02,0.07,36097.5,2500.0,2500.0,36097.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-20,5000.0,71497.5,0.8,0.02,0.07,35748.75,2500.0,2500.0,35748.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-09-21,5000.0,72582.0,0.79,0.02,0.07,36291.0,2500.0,2500.0,36291.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-09-22,5000.0,71027.5,0.82,0.02,0.07,35513.75,2500.0,2500.0,35513.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-09-23,5000.0,70276.0,0.79,0.02,0.07,35138.0,2500.0,2500.0,35138.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-09-26,5000.0,70418.0,0.81,0.02,0.07,35209.0,2500.0,2500.0,35209.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-09-27,5000.0,70380.5,0.79,0.02,0.07,35190.25,2500.0,2500.0,35190.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-09-28,5000.0,70624.0,0.81,0.02,0.07,35312.0,2500.0,2500.0,35312.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-09-29,5000.0,68877.5,0.81,0.02,0.07,34438.75,2500.0,2500.0,34438.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-09-30,5000.0,69127.0,0.81,0.02,0.07,34563.5,2500.0,2500.0,34563.5,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-03,5000.0,69466.5,0.82,0.02,0.07,34733.25,2500.0,2500.0,34733.25,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-04,400867.0,5694516.17,92.35,1.54,5.58,2893660.35,197167.0,203700.0,2800855.82,,,,,,201200.0,,,,,,,,,2.8,194667.0,,2.74,,,,46.46,5.95,227248.0,3228171.46,,3.16,46.45,0.63,0.9875,99.37,0.1209
2022-10-05,400867.0,5689465.24,91.69,1.54,5.71,2891093.73,197167.0,203700.0,2798371.51,,,,,,,,,,,,,,,,,,2.81,,,,46.46,5.95,227248.0,3225308.14,,3.23,46.46,0.63,0.9875,99.37,0.1209
2022-10-06,5000.0,71134.5,1.06,0.02,0.07,35567.25,2500.0,2500.0,35567.25,,,,,,,,2.79,,194667.0,,,,,,,201200.0,0.04,2.88,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-07,5000.0,69473.0,0.62,0.02,0.07,34736.5,2500.0,2500.0,34736.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-10,5000.0,69211.5,0.62,0.02,0.07,34605.75,2500.0,2500.0,34605.75,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-11,143907.0,1995212.99,17.57,0.55,1.98,1013502.26,70807.0,73100.0,981710.73,,,,,,70600.0,,,,,,,,,0.97,68307.0,,0.97,,,,15.5,2.15,385963.0,5351222.61,,5.31,15.5,1.77,0.9653,98.23,0.0437
2022-10-12,143907.0,1992795.35,17.64,0.55,2.0,1012274.18,70807.0,73100.0,980521.17,,,,,,,,,,,,,,,,,,0.98,,,,15.5,2.14,385963.0,5344738.43,,5.36,15.5,1.77,0.9653,98.23,0.0436
2022-10-13,120297.0,1666077.36,14.83,0.46,1.67,846216.67,59197.0,61100.0,819860.69,,,,,,,,0.15,,11610.0,,,,,,,12000.0,0.82,0.16,,,12.96,1.79,397573.0,5506266.78,,5.51,12.96,2.12,0.9585,97.88,0.0364
2022-10-14,120297.0,1666678.85,16.57,0.46,1.67,846522.17,59197.0,61100.0,820156.68,,,,,,,,,,,,,,,,,,0.82,,,,12.96,1.79,397573.0,5508254.64,,5.51,12.96,2.12,0.9585,97.88,0.0364
2022-10-17,90784.0,1267380.95,12.12,0.35,1.26,643574.44,44684.0,46100.0,623806.51,,,,,,,,0.19,,14513.0,,,,,,,15000.0,0.62,0.2,,,9.78,1.36,412086.0,5752885.39,,5.71,9.78,2.83,0.945,97.17,0.0276
2022-10-18,90784.0,1271284.67,12.17,0.35,1.27,645556.74,44684.0,46100.0,625727.93,,,,,,,,,,,,,,,,,,0.62,,,,9.78,1.36,412086.0,5770605.09,,5.75,9.78,2.83,0.945,97.17,0.0276
2022-10-19,5000.0,70184.5,0.68,0.02,0.07,35092.25,2500.0,2500.0,35092.25,,,,,,,,0.59,,42184.0,,,,,,,43600.0,0.04,0.61,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-20,5000.0,70256.5,0.67,0.02,0.07,35128.25,2500.0,2500.0,35128.25,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-21,5000.0,69974.5,0.67,0.02,0.07,34987.25,2500.0,2500.0,34987.25,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-24,5000.0,70860.0,0.66,0.02,0.07,35430.0,2500.0,2500.0,35430.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-25,5000.0,72013.0,0.67,0.02,0.07,36006.5,2500.0,2500.0,36006.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-26,5000.0,72142.0,0.65,0.02,0.07,36071.0,2500.0,2500.0,36071.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-27,5000.0,72220.0,0.63,0.02,0.07,36110.0,2500.0,2500.0,36110.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-28,5000.0,72765.5,0.64,0.02,0.07,36382.75,2500.0,2500.0,36382.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-10-31,49549.0,725501.41,6.11,0.19,0.72,368980.92,24349.0,25200.0,356520.49,,,,,,22700.0,,,,,,,,,0.33,21849.0,,0.35,,,,5.24,0.74,440421.0,6448688.32,,6.41,5.24,5.31,0.8994,94.69,0.0151
2022-11-01,149955.0,2193871.64,18.69,0.57,2.2,1125062.38,73055.0,76900.0,1068809.26,,,48706.0,0.76,,,,,51700.0,,,,0.76,48706.0,,,,1.07,,,,15.72,2.23,391715.0,5730868.79,,5.74,15.72,1.7,0.9667,98.3,0.0457
2022-11-02,149955.0,2186748.78,18.81,0.57,2.18,1121409.63,73055.0,76900.0,1065339.15,,,,,,,,,,,,,,,,,,1.06,,,,15.72,2.23,391715.0,5712262.33,,5.7,15.72,1.7,0.9667,98.3,0.0458
2022-11-03,163356.0,2371716.76,20.59,0.62,2.39,1216667.06,79556.0,83800.0,1155049.7,,,6501.0,0.09,,,,,6900.0,,,,0.09,6501.0,,,,1.16,,,,17.12,2.43,385214.0,5592806.5,,5.62,17.12,1.55,0.9694,98.45,0.05
2022-11-04,150732.0,2202330.18,19.41,0.57,2.2,1129422.57,73432.0,77300.0,1072907.61,,,,,,,,0.07,,6124.0,,,,,,,6500.0,1.07,0.08,,,15.8,2.25,391338.0,5717800.38,,5.71,15.79,1.69,0.9668,98.31,0.0461
2022-11-07,369215.0,5412433.45,47.15,1.41,5.39,2782335.14,179415.0,189800.0,2630098.31,,,105983.0,1.66,,,,,112500.0,,,,1.66,105983.0,,,,2.62,,,,41.8,5.49,249789.0,3661731.89,,3.65,41.79,0.68,0.9865,99.32,0.1129
2022-11-08,401811.0,5950981.63,50.86,1.54,5.88,2811013.92,212011.0,189800.0,3139967.71,,,32596.0,,,,,,,,,,,32596.0,,,,3.1,,,,48.93,6.48,221255.0,3276875.05,,3.24,48.93,0.63,0.9876,99.37,0.1229
2022-11-09,254376.0,3735206.31,27.03,0.96,3.76,2786985.24,64576.0,189800.0,948221.07,,,,,,,,2.17,,147435.0,,,,,,,,0.96,,,,13.89,1.97,400194.0,5876368.66,,5.92,13.9,0.99,0.9803,99.01,0.0777
2022-11-10,234329.0,3533212.66,24.97,0.88,3.46,1565096.4,130529.0,103800.0,1968116.26,,,73953.0,,,,,0.12,,8000.0,,,,73953.0,,,86000.0,1.93,1.24,,,28.58,3.99,326241.0,4919061.8,,4.82,28.57,1.08,0.9787,98.92,0.0716
2022-11-11,133029.0,2007075.04,14.14,0.5,2.01,37718.75,130529.0,2500.0,1969356.29,,,,,,,,,,,,,,,,,101300.0,1.97,1.47,,,24.9,3.91,393636.0,5938983.15,,5.94,24.9,1.92,0.9624,98.08,0.0398
2022-11-14,37596.0,573763.83,3.99,0.14,0.57,38153.25,35096.0,2500.0,535610.58,,,,,,,,1.44,,95433.0,,,,,,,,0.53,,,,6.48,1.05,506674.0,7732503.92,,7.64,6.48,7.12,0.8677,92.88,0.0112
2022-11-15,5000.0,76397.5,0.51,0.02,0.08,38198.75,2500.0,2500.0,38198.75,,,,,,,,0.49,,32596.0,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-11-16,5000.0,75534.0,0.5,0.02,0.08,37767.0,2500.0,2500.0,37767.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-11-17,24475.0,367555.76,2.37,0.09,0.37,235776.32,8775.0,15700.0,131779.44,,,,,,13200.0,,,,,,,,,0.2,6275.0,,0.13,,,,1.62,0.26,532995.0,8004305.71,,8.07,1.62,11.38,0.7984,88.62,0.0073
2022-11-18,57443.0,873294.44,8.19,0.22,0.86,495611.28,24843.0,32600.0,377683.16,,,16068.0,0.25,,,,,16900.0,,,,0.25,16068.0,,,,0.37,,,,4.59,0.74,516927.0,7858737.8,,7.76,4.59,4.55,0.9131,95.45,0.0172
2022-11-21,77114.0,1179335.25,6.98,0.28,1.17,601030.62,37814.0,39300.0,578304.63,,,6371.0,0.1,,,,,6700.0,,,,0.1,6371.0,,6600.0,,0.58,,,,6.9,1.13,510556.0,7808137.13,,7.77,6.9,3.35,0.9352,96.65,0.0231
2022-11-22,13071.0,201246.34,1.19,0.05,0.2,103155.88,6371.0,6700.0,98090.46,,,,,,,,0.47,,31443.0,,,,,,,32600.0,0.1,0.49,,,1.18,0.19,532899.0,8204726.16,,8.16,1.18,,1.0,100.0,0.0039
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.1,,6371.0,,,,,,,6700.0,0.0,0.1,,,0.0,0.0,3331922.0,51616469.66,,51.48,0.0,,0.0,,0.0
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3329637.0,51623025.01,,51.57,0.0,,0.0,,0.0
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3330806.0,51413322.17,,51.42,0.0,,0.0,,0.0
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3329504.0,51262708.34,,51.35,0.0,,0.0,,0.0
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3327170.0,50861116.92,,51.13,0.0,,0.0,,0.0
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3328226.0,51168146.52,,51.29,0.0,,0.0,,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3317018.0,51418091.12,,51.02,0.0,,0.0,,0.0
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3324379.0,51465043.74,,51.52,0.0,,0.0,,0.0
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3324697.0,50967937.48,,51.44,0.0,,0.0,,0.0
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3318990.0,50351401.59,,50.78,0.0,,0.0,,0.0
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3320324.0,50322830.54,,50.21,0.0,,0.0,,0.0
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3319553.0,50082428.07,,50.33,0.0,,0.0,,0.0
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3320356.0,50562381.17,,50.39,0.0,,0.0,,0.0
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3321306.0,50219475.24,,50.57,0.0,,0.0,,0.0
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3318793.0,50821340.97,,50.23,0.0,,0.0,,0.0
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3319288.0,50861781.95,,50.84,0.0,,0.0,,0.0
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3318527.0,49039532.74,,50.91,0.0,,0.0,,0.0
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3317818.0,48714858.13,,48.63,0.0,,0.0,,0.0
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3316876.0,48575980.71,,48.57,0.0,,0.0,,0.0
2022-12-20,238300.0,3466526.27,12.96,0.86,3.49,2269316.4,82300.0,156000.0,1197209.87,,,,,,156000.0,,,,,,,,,2.28,82300.0,,1.21,,,,20.39,2.48,321396.0,4675315.47,,4.71,20.39,44.61,0.5058,55.39,0.0717
2022-12-21,238300.0,3529747.26,14.05,0.86,3.49,2310703.2,82300.0,156000.0,1219044.06,,,,,,,,,,,,,,,,,,1.2,,,,20.39,2.41,321396.0,4760581.83,,4.67,20.39,45.22,0.5046,54.78,0.0698
2022-12-22,238300.0,3476105.93,14.0,0.87,3.52,2275587.6,82300.0,156000.0,1200518.33,,,,,,,,,,,,,,,,,,1.22,,,,20.43,2.41,320612.0,4676799.31,,4.75,20.43,44.4,0.5063,55.6,0.0698
2022-12-23,238300.0,3478226.8,13.93,0.9,3.48,2276976.0,82300.0,156000.0,1201250.8,,,,,,,,,,,,,,,,,,1.2,,,,20.43,2.41,320612.0,4679652.75,,4.68,20.43,44.78,0.5055,55.22,0.0697
2022-12-26,238300.0,3478226.8,13.94,0.9,3.48,2276976.0,82300.0,156000.0,1201250.8,,,,,,,,,,,,,,,,,,1.2,,,,20.44,2.41,320335.0,4675609.66,,4.68,20.44,44.78,0.5055,55.22,0.0697
2022-12-27,73700.0,1078746.9,4.31,0.28,1.08,1078746.9,0.0,73700.0,0.0,,,,,,,,1.2,,82300.0,,,,,,,82300.0,0.0,1.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0216
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,73700.0,0.0,1.08,,,0.0,0.0,3411006.0,49663906.26,,49.77,0.0,,0.0,,0.0
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3410964.0,49940265.02,,49.46,0.0,,0.0,,0.0
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3411031.0,49349773.2,,49.37,0.0,,0.0,,0.0
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3413061.0,50432754.56,,49.34,0.0,,0.0,,0.0
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3407196.0,50081692.56,,50.3,0.0,,0.0,,0.0
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3408336.0,50938944.85,,50.05,0.0,,0.0,,0.0
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3410885.0,50736914.38,,50.81,0.0,,0.0,,0.0
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3408724.0,51372538.53,,51.21,0.0,,0.0,,0.0
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3410450.0,51830313.88,,51.24,0.0,,0.0,,0.0
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3410455.0,51277555.11,,51.77,0.0,,0.0,,0.0
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3424191.0,52011406.78,,51.53,0.0,,0.0,,0.0
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3425485.0,52071825.13,,51.92,0.0,,0.0,,0.0
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3426512.0,52291314.33,,52.24,0.0,,0.0,,0.0
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3424756.0,52456645.18,,52.25,0.0,,0.0,,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3427125.0,52693075.01,,52.54,0.0,,0.0,,0.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3429936.0,52280456.49,,52.67,0.0,,0.0,,0.0
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3429721.0,51312055.88,,52.33,0.0,,0.0,,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3429761.0,51502663.08,,51.47,0.0,,0.0,,0.0
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3426852.0,52126531.14,,51.44,0.0,,0.0,,0.0
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3428736.0,52161360.77,,52.14,0.0,,0.0,,0.0
2023-01-25,17000.0,256868.3,2.18,0.06,0.26,128434.15,8500.0,8500.0,128434.15,,,,,,8500.0,,,,,,,,,0.13,8500.0,,0.13,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0049
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.13,,8500.0,,,,,,,8500.0,0.0,0.13,,,0.0,0.0,3432793.0,52096409.85,,51.97,0.0,,0.0,,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3431300.0,52217523.4,,52.22,0.0,,0.0,,0.0
2023-01-30,17000.0,258673.7,4.82,0.06,0.26,129336.85,8500.0,8500.0,129336.85,,,,,,8500.0,,,,,,,,,0.13,8500.0,,0.13,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005
2023-01-31,17000.0,259153.1,4.82,0.06,0.26,129576.55,8500.0,8500.0,129576.55,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005
2023-02-01,17000.0,259816.1,5.42,0.06,0.26,129908.05,8500.0,8500.0,129908.05,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005
2023-02-02,17000.0,264924.6,5.21,0.06,0.26,132462.3,8500.0,8500.0,132462.3,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005
2023-02-03,370500.0,5785024.05,94.38,1.4,5.63,3856682.7,123500.0,247000.0,1928341.35,,,,1.79,,123500.0,,0.13,115000.0,8500.0,,,1.79,,1.79,123500.0,,1.92,,,,31.9,3.64,263605.0,4115954.83,,4.1,31.9,48.3,0.5006,51.7,0.1092
2023-02-06,370500.0,5753568.6,86.15,1.41,5.66,3835712.4,123500.0,247000.0,1917856.2,,,,,,,,,,,,,,,,,,1.93,,,,31.9,3.65,263661.0,4094444.4,,4.12,31.9,48.25,0.5006,51.75,0.1095
2023-02-07,370500.0,5735895.75,84.75,1.42,5.73,3823930.5,123500.0,247000.0,1911965.25,,,,,,,,,,,,,,,,,,1.91,,,,31.93,3.83,263306.0,4076371.84,,4.08,31.93,49.92,0.5,50.08,0.1149
2023-02-08,370500.0,5738526.3,70.19,1.42,5.73,3825684.2,123500.0,247000.0,1912842.1,,,,,,,,,,,,,,,,,,1.91,,,,31.93,3.85,263306.0,4078241.31,,4.07,31.93,49.99,0.5,50.01,0.1156
2023-02-09,123500.0,1917238.7,20.62,0.47,1.91,1917238.7,0.0,123500.0,0.0,,,,,,,,1.9,,123500.0,,,,,,,123500.0,0.0,1.91,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0389
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,123500.0,0.0,1.92,,,0.0,0.0,3178982.0,48980483.06,,49.04,0.0,,0.0,,0.0
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3177667.0,49456255.89,,48.94,0.0,,0.0,,0.0
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3176936.0,49064281.89,,49.46,0.0,,0.0,,0.0
