,ALPAT FP Equity_DX_SI_QTY,ALPAT FP Equity_DX_SHORT_INTEREST_VALUE,ALPAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPAT FP Equity_DX_SI_MV,ALPAT FP Equity_DX_DSS,ALPAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPAT FP Equity_DX_SUPPLY_SI_QTY,ALPAT FP Equity_DX_BROKER_SI_QTY,ALPAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPAT FP Equity_DX_BROKER_SI_QTY_ADD,ALPAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALPAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPAT FP Equity_DX_BROKER_SI_MV_ADD,ALPAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPAT FP Equity_DX_BROKER_SI_QTY_DEC,ALPAT FP Equity_DX_SUPPLY_SI_MV,ALPAT FP Equity_DX_BROKER_SI_MV_DEC,ALPAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPAT FP Equity_DX_UTILIZATION_QUANTITY,ALPAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPAT FP Equity_DX_BROKER_SI_CON_RATIO,ALPAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPAT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALPAT FP Equity_PX_LAST
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.91
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.91
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.82
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.02
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.02
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.49
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.86
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.16
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.11
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32
2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.22
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.32
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.14
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.77
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.88
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.22
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.64
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.13
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.08
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.09
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.52
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.17
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.01
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.98
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.69
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.93
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.93
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.93
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.56
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.59
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.28
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.16
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.24
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.24
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.57
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.56
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.46
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.41
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.51
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.51
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.18
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.11
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.86
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.15
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.52
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.83
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.97
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.69
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03
2017-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.01
2017-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02
2017-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.46
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.66
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.15
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.98
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.56
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.41
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.21
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.86
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.44
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.35
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.26
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.22
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.71
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.61
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.12
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.12
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.95
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.61
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.56
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.79
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.79
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.93
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.51
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.79
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.58
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
