,ALATI FP Equity_DX_SI_QTY,ALATI FP Equity_DX_SHORT_INTEREST_VALUE,ALATI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALATI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALATI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALATI FP Equity_DX_SI_MV,ALATI FP Equity_DX_DSS,ALATI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALATI FP Equity_DX_SUPPLY_SI_QTY,ALATI FP Equity_DX_BROKER_SI_QTY,ALATI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALATI FP Equity_DX_BROKER_SI_MV_NEW_x,ALATI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALATI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALATI FP Equity_DX_BROKER_SI_MV_INC_x,ALATI FP Equity_DX_SUPPLY_SI_MV_NEW,ALATI FP Equity_DX_BROKER_SI_QTY_ADD,ALATI FP Equity_DX_BROKER_SI_QTY_NEW,ALATI FP Equity_DX_SUPPLY_SI_MV_DEC,ALATI FP Equity_DX_BROKER_SI_QTY_INC,ALATI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALATI FP Equity_DX_BROKER_SI_MV_NEW_y,ALATI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALATI FP Equity_DX_BROKER_SI_MV_INC_y,ALATI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALATI FP Equity_DX_BROKER_SI_MV_ADD,ALATI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALATI FP Equity_DX_BROKER_SI_QTY_DEC,ALATI FP Equity_DX_SUPPLY_SI_MV,ALATI FP Equity_DX_BROKER_SI_MV_DEC,ALATI FP Equity_DX_SUPPLY_SI_MV_RMV,ALATI FP Equity_DX_BROKER_SI_MV_RMV,ALATI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALATI FP Equity_DX_UTILIZATION_QUANTITY,ALATI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALATI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALATI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALATI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALATI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALATI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALATI FP Equity_DX_BROKER_SI_CON_RATIO,ALATI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALATI FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42594.0,166657.99,,0.17,0.0,,0.0,,0.0
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50310.0,203425.74,,0.22,0.0,,0.0,,0.0
2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50310.0,210942.62,,0.22,0.0,,0.0,,0.0
2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50310.0,225036.78,,0.23,0.0,,0.0,,0.0
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50310.0,222687.76,,0.24,0.0,,0.0,,0.0
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50310.0,216110.48,,0.23,0.0,,0.0,,0.0
2014-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50310.0,221748.15,,0.24,0.0,,0.0,,0.0
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,52295.0,242705.85,,0.25,0.0,,0.0,,0.0
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54198.0,256598.97,,0.27,0.0,,0.0,,0.0
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54198.0,262672.31,,0.28,0.0,,0.0,,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54198.0,296075.73,,0.3,0.0,,0.0,,0.0
2014-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54198.0,296075.73,,0.32,0.0,,0.0,,0.0
2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54198.0,316320.22,,0.33,0.0,,0.0,,0.0
2014-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54633.0,321409.92,,0.34,0.0,,0.0,,0.0
2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54633.0,303043.64,,0.33,0.0,,0.0,,0.0
2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73742.0,387003.51,,0.43,0.0,,0.0,,0.0
2014-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54633.0,298452.07,,0.31,0.0,,0.0,,0.0
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54633.0,295901.2,,0.32,0.0,,0.0,,0.0
2014-04-11,4000.0,21403.18,0.05,0.04,0.02,0.02,0.0,0.0,4000.0,0.0,21403.18,,,,,,,,,,,,,,,,4000.0,,0.02,,,,100.0,7.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0732
2014-04-14,4000.0,20432.01,0.05,0.04,0.02,0.02,0.0,0.0,4000.0,0.0,20432.01,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0732
2014-04-15,4000.0,18228.19,0.05,0.04,0.02,0.02,0.0,0.0,4000.0,0.0,18228.19,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0732
2014-04-16,4000.0,20170.54,0.05,0.04,0.02,0.02,0.0,0.0,4000.0,0.0,20170.54,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0707
2014-04-17,4000.0,21029.65,0.05,0.04,0.02,0.02,0.0,0.0,4000.0,0.0,21029.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0707
2014-04-18,4000.0,21029.65,0.05,0.04,0.02,0.02,0.0,0.0,4000.0,0.0,21029.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0707
2014-04-21,4000.0,21029.65,0.05,0.04,0.02,0.02,0.0,0.0,4000.0,0.0,21029.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0707
2014-04-22,4000.0,21104.36,0.05,0.04,0.02,0.02,0.0,0.0,4000.0,0.0,21104.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.89,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0689
2014-04-23,10000.0,51173.4,0.13,0.1,0.05,0.06,0.0,0.0,10000.0,0.0,51173.4,,,,,,,,,,,,,,,,6000.0,,0.06,,,,100.0,17.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1722
2014-04-24,10000.0,50706.49,0.13,0.1,0.05,0.05,0.0,0.0,10000.0,0.0,50706.49,,,,,,,,,,,,,,,,,,0.05,,,,100.0,15.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1525
2014-04-25,10000.0,49399.14,0.13,0.1,0.05,0.05,0.0,0.0,10000.0,0.0,49399.14,,,,,,,,,,,,,,,,,,0.05,,,,100.0,15.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1525
2014-04-28,6000.0,30423.89,0.08,0.06,0.03,0.03,0.0,0.0,6000.0,0.0,30423.89,,,,,,,,0.02,,4000.0,,,,,,,,0.03,,,,100.0,9.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0915
2014-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.03,,6000.0,,,,,,,,0.0,,,,0.0,0.0,67665.0,345632.91,,0.37,0.0,,0.0,100.0,0.0
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69439.0,356639.82,,0.38,0.0,,0.0,,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69439.0,356639.82,,0.38,0.0,,0.0,,0.0
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69439.0,372850.72,,0.39,0.0,,0.0,,0.0
2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69439.0,372850.72,,0.4,0.0,,0.0,,0.0
2014-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,71040.0,379457.08,,0.41,0.0,,0.0,,0.0
2014-05-07,1000.0,5248.07,0.01,0.01,0.0,0.01,0.0,5248.07,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0138
2014-05-08,1000.0,5509.54,0.01,0.01,0.0,0.01,0.0,5509.54,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0138
2014-05-09,2000.0,10701.59,0.03,0.02,0.01,0.01,0.0,10701.59,0.0,2000.0,0.0,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0279
2014-05-12,2000.0,10570.85,0.03,0.02,0.01,0.01,0.0,10570.85,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0291
2014-05-13,2000.0,10552.18,0.03,0.02,0.01,0.01,0.0,10552.18,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0285
2014-05-14,2000.0,10832.32,0.03,0.02,0.01,0.01,0.0,10832.32,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0277
2014-05-15,2000.0,10365.41,0.03,0.02,0.01,0.01,0.0,10365.41,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.027
2014-05-16,6000.0,30423.89,0.08,0.07,0.03,0.03,0.0,10141.3,4000.0,2000.0,20282.59,,,,,,,,,,,,,,,,4000.0,,0.02,,,,5.28,5.28,71696.0,363545.22,,0.4,5.33,33.86,0.5521,66.14,0.0793
2014-05-19,9000.0,43702.83,0.12,0.1,0.04,0.05,0.0,24279.35,4000.0,5000.0,19423.48,,,,0.02,,,,,3000.0,,,,0.02,,,,,0.02,,,,100.0,5.82,0.0,0.0,,0.0,100.0,43.43,0.5086,56.57,0.131
2014-05-20,9000.0,44627.31,0.12,0.11,0.04,0.05,0.0,24792.95,4000.0,5000.0,19834.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.63,0.0,0.0,,0.0,100.0,43.49,0.5085,56.51,0.1266
2014-05-21,9000.0,45215.62,0.12,0.11,0.04,0.05,0.0,25119.79,4000.0,5000.0,20095.83,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.5,0.0,0.0,,0.0,100.0,43.48,0.5085,56.52,0.1237
2014-05-22,9000.0,45299.66,0.12,0.11,0.04,0.05,0.0,25166.48,4000.0,5000.0,20133.18,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.37,0.0,0.0,,0.0,100.0,43.51,0.5084,56.49,0.1207
2014-05-23,9000.0,45719.88,0.12,0.12,0.04,0.05,0.0,25399.93,4000.0,5000.0,20319.95,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.2,0.0,0.0,,0.0,100.0,43.56,0.5083,56.44,0.117
2014-05-26,9000.0,46140.1,0.12,0.12,0.04,0.05,0.0,25633.39,4000.0,5000.0,20506.71,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.04,0.0,0.0,,0.0,100.0,43.74,0.5078,56.26,0.1133
2014-05-27,9000.0,47820.98,0.12,0.12,0.04,0.05,0.0,26567.21,4000.0,5000.0,21253.77,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.86,0.0,0.0,,0.0,100.0,43.47,0.5085,56.53,0.1093
2014-05-28,9000.0,47064.58,0.12,0.12,0.04,0.05,0.0,26146.99,4000.0,5000.0,20917.59,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.86,0.0,0.0,,0.0,100.0,43.54,0.5084,56.46,0.1093
2014-05-29,6000.0,31600.51,0.08,0.09,0.03,0.03,0.0,10533.5,4000.0,2000.0,21067.0,,,,,,,,,,,,,,,,,3000.0,0.02,0.02,,,100.0,4.75,0.0,0.0,,0.0,100.0,33.9,0.5518,66.1,0.0713
2014-05-30,4000.0,20842.89,0.05,0.06,0.02,0.02,0.0,0.0,4000.0,0.0,20842.89,,,,,,,,,,,,,,,,,2000.0,0.02,0.01,,,100.0,4.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0475
2014-06-02,4000.0,21440.53,0.05,0.06,0.02,0.02,0.0,0.0,4000.0,0.0,21440.53,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0466
2014-06-03,4000.0,21141.71,0.05,0.06,0.02,0.02,0.0,0.0,4000.0,0.0,21141.71,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0466
2014-06-04,4000.0,21029.65,0.05,0.07,0.02,0.02,0.0,0.0,4000.0,0.0,21029.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0458
2014-06-05,4000.0,21291.12,0.05,0.07,0.02,0.02,0.0,0.0,4000.0,0.0,21291.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.044
2014-06-06,4000.0,20917.59,0.05,0.07,0.02,0.02,0.0,0.0,4000.0,0.0,20917.59,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.041
2014-06-09,4000.0,20842.89,0.05,0.07,0.02,0.02,0.0,20842.89,4000.0,4000.0,20842.89,,,,,,4000.0,,,,,,,,,0.02,,,0.02,,,,100.0,4.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.041
2014-06-10,220.0,1158.69,0.0,0.0,0.0,0.0,0.0,1158.69,220.0,220.0,1158.69,,,,,,,,0.02,,3780.0,,,,,,,3780.0,0.0,0.02,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0023
2014-06-11,220.0,1158.69,0.0,0.0,0.0,0.0,0.0,1158.69,220.0,220.0,1158.69,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0022
2014-06-12,220.0,1173.07,0.0,0.0,0.0,0.0,0.0,1173.07,220.0,220.0,1173.07,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0022
2014-06-13,220.0,1160.74,0.0,0.0,0.0,0.0,0.0,1160.74,220.0,220.0,1160.74,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2014-06-16,220.0,1131.98,0.0,0.0,0.0,0.0,0.0,1131.98,220.0,220.0,1131.98,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2014-06-17,220.0,1107.33,0.0,0.0,0.0,0.0,0.0,1107.33,220.0,220.0,1107.33,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2014-06-18,220.0,1160.74,0.0,0.0,0.0,0.0,0.0,1160.74,220.0,220.0,1160.74,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2014-06-19,220.0,1173.07,0.0,0.0,0.0,0.0,0.0,1173.07,220.0,220.0,1173.07,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2014-06-20,220.0,1146.36,0.0,0.0,0.0,0.0,0.0,1146.36,220.0,220.0,1146.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2014-06-23,220.0,1121.71,0.0,0.0,0.0,0.0,0.0,1121.71,220.0,220.0,1121.71,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2014-06-24,220.0,1171.01,0.0,0.0,0.0,0.0,0.0,1171.01,220.0,220.0,1171.01,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2014-06-25,220.0,1129.92,0.0,0.0,0.0,0.0,0.0,1129.92,220.0,220.0,1129.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2014-06-26,220.0,1123.76,0.0,0.0,0.0,0.0,0.0,1123.76,220.0,220.0,1123.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2014-06-27,220.0,1115.54,0.0,0.0,0.0,0.0,0.0,1115.54,220.0,220.0,1115.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2014-06-30,220.0,1095.0,0.0,0.01,0.0,0.0,0.0,1095.0,220.0,220.0,1095.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0016
2014-07-01,220.0,977.9,0.0,0.01,0.0,0.0,0.0,977.9,220.0,220.0,977.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2014-07-02,220.0,932.7,0.0,0.0,0.0,0.0,0.0,932.7,220.0,220.0,932.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-03,220.0,996.39,0.0,0.0,0.0,0.0,0.0,996.39,220.0,220.0,996.39,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-04,220.0,1010.77,0.0,0.0,0.0,0.0,0.0,1010.77,220.0,220.0,1010.77,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-07,220.0,961.46,0.0,0.0,0.0,0.0,0.0,961.46,220.0,220.0,961.46,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-08,220.0,908.05,0.0,0.0,0.0,0.0,0.0,908.05,220.0,220.0,908.05,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-09,220.0,926.54,0.0,0.0,0.0,0.0,0.0,926.54,220.0,220.0,926.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-10,220.0,862.85,0.0,0.0,0.0,0.0,0.0,862.85,220.0,220.0,862.85,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-11,220.0,860.8,0.0,0.0,0.0,0.0,0.0,860.8,220.0,220.0,860.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-14,220.0,817.65,0.0,0.0,0.0,0.0,0.0,817.65,220.0,220.0,817.65,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-15,220.0,793.0,0.0,0.0,0.0,0.0,0.0,793.0,220.0,220.0,793.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-16,220.0,852.58,0.0,0.0,0.0,0.0,0.0,852.58,220.0,220.0,852.58,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2014-07-17,2511.0,9613.78,0.03,0.04,0.01,0.01,0.0,842.31,2511.0,220.0,9613.78,,,,,,,,,,,,,,,,2291.0,,0.01,,,,100.0,1.92,0.0,0.0,,0.0,100.0,8.76,0.8402,91.24,0.0192
2014-07-18,741.0,2719.41,0.01,0.01,0.0,0.0,0.0,2719.41,741.0,741.0,2719.41,,,,,,521.0,,0.01,,1770.0,,,,,0.0,,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,28.41,0.5932,71.59,0.0057
2014-07-21,741.0,2850.88,0.01,0.01,0.0,0.0,0.0,2850.88,741.0,741.0,2850.88,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,28.69,0.5909,71.31,0.0057
2014-07-22,741.0,2920.08,0.01,0.01,0.0,0.0,0.0,2920.08,741.0,741.0,2920.08,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,28.6,0.5916,71.4,0.0057
2014-07-23,741.0,2961.59,0.01,0.01,0.0,0.0,0.0,2961.59,741.0,741.0,2961.59,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.67,0.591,71.33,0.0054
2014-07-24,741.0,2947.76,0.01,0.01,0.0,0.0,0.0,2947.76,741.0,741.0,2947.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.65,0.5911,71.35,0.0054
2014-07-25,741.0,2933.92,0.01,0.01,0.0,0.0,0.0,2933.92,741.0,741.0,2933.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.61,0.5915,71.39,0.0054
2014-07-28,741.0,2933.92,0.01,0.01,0.0,0.0,0.0,2933.92,741.0,741.0,2933.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.66,0.5911,71.34,0.0054
2014-07-29,10741.0,41825.82,0.14,0.15,0.05,0.05,0.0,2885.48,10741.0,741.0,41825.82,,,,,,,,,,,,,,,,10000.0,,0.05,,,,100.0,7.84,0.0,0.0,,0.0,100.0,5.1,0.8653,92.86,0.0784
2014-07-30,10741.0,41224.01,0.14,0.15,0.05,0.04,0.0,2843.96,10741.0,741.0,41224.01,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.84,0.0,0.0,,0.0,100.0,5.09,0.8654,92.86,0.0784
2014-07-31,10741.0,41224.01,0.14,0.15,0.05,0.04,0.0,2843.96,10741.0,741.0,41224.01,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.84,0.0,0.0,,0.0,100.0,5.08,0.8656,92.87,0.0784
2014-08-01,741.0,3113.83,0.01,0.01,0.0,0.0,0.0,3113.83,741.0,741.0,3113.83,,,,,,,,0.04,,10000.0,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.74,0.5904,71.26,0.0054
2014-08-04,741.0,3169.18,0.01,0.01,0.0,0.0,0.0,3169.18,741.0,741.0,3169.18,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.66,0.5911,71.34,0.0054
2014-08-05,741.0,3113.83,0.01,0.01,0.0,0.0,0.0,3113.83,741.0,741.0,3113.83,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.6,0.5916,71.4,0.0054
2014-08-06,741.0,2954.68,0.01,0.01,0.0,0.0,0.0,2954.68,741.0,741.0,2954.68,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.69,0.5908,71.31,0.0054
2014-08-07,741.0,3010.03,0.01,0.01,0.0,0.0,0.0,3010.03,741.0,741.0,3010.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.69,0.5908,71.31,0.0054
2014-08-08,741.0,2871.64,0.01,0.01,0.0,0.0,0.0,2871.64,741.0,741.0,2871.64,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.77,0.5902,71.23,0.0054
2014-08-11,741.0,2940.84,0.01,0.01,0.0,0.0,0.0,2940.84,741.0,741.0,2940.84,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.54,0.0,0.0,,0.0,100.0,27.76,0.5989,72.24,0.0054
2014-08-12,12741.0,52112.43,0.16,0.15,0.06,0.06,0.0,52112.43,12741.0,12741.0,52112.43,,,,,,12000.0,,,,,,,,,0.05,12000.0,,0.05,,,,100.0,9.3,0.0,0.0,,0.0,100.0,4.18,0.8883,94.14,0.093
2014-08-13,12741.0,53421.19,0.16,0.17,0.06,0.06,0.0,53421.19,12741.0,12741.0,53421.19,,,,,,,,,,,,,,,,,,0.06,,,,100.0,9.3,0.0,0.0,,0.0,100.0,4.29,0.8855,93.99,0.093
