,ALGEN FP Equity_DX_SI_QTY,ALGEN FP Equity_DX_SHORT_INTEREST_VALUE,ALGEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEN FP Equity_DX_SI_MV,ALGEN FP Equity_DX_DSS,ALGEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEN FP Equity_DX_SUPPLY_SI_QTY,ALGEN FP Equity_DX_BROKER_SI_QTY,ALGEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEN FP Equity_DX_BROKER_SI_MV_INC_x,ALGEN FP Equity_DX_BROKER_SI_QTY_ADD,ALGEN FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEN FP Equity_DX_BROKER_SI_QTY_INC,ALGEN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEN FP Equity_DX_BROKER_SI_MV_INC_y,ALGEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEN FP Equity_DX_BROKER_SI_MV_ADD,ALGEN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEN FP Equity_DX_BROKER_SI_QTY_DEC,ALGEN FP Equity_DX_SUPPLY_SI_MV,ALGEN FP Equity_DX_BROKER_SI_MV_DEC,ALGEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEN FP Equity_DX_UTILIZATION_QUANTITY,ALGEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGEN FP Equity_DX_BROKER_SI_CON_RATIO,ALGEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEN FP Equity_DX_DEMAND_SUPPLY_RATIO,ALGEN FP Equity_PX_LAST
2021-01-21,2390.0,8006.5,0.05,0.02,0.03,0.01,0.0,1306.5,2390.0,390.0,8006.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,16.32,0.7269,83.68,0.5,3.35
2021-01-22,2390.0,7839.2,0.05,0.02,0.03,0.01,0.0,1279.2,2390.0,390.0,7839.2,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,16.32,0.7269,83.68,0.5,3.28
2021-01-25,2390.0,7648.0,0.05,0.02,0.03,0.01,0.0,1248.0,2390.0,390.0,7648.0,,,,,,,,,,,,0.01,,100.0,88.85,0.0,0.0,0.0,100.0,16.32,0.7269,83.68,0.8885,3.2
2021-01-26,2390.0,7432.9,0.05,0.02,0.03,0.01,0.0,1212.9,2390.0,390.0,7432.9,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,16.32,0.7269,83.68,0.5,3.11
2021-01-27,390.0,1248.0,0.01,0.0,0.01,0.0,0.0,1248.0,390.0,390.0,1248.0,,,,0.01,,2000.0,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,3.2
2021-01-28,390.0,1236.3,0.01,0.0,0.01,0.0,0.0,1236.3,390.0,390.0,1236.3,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,3.17
2021-01-29,890.0,2776.8,0.02,0.01,0.01,0.0,0.0,2776.8,390.0,890.0,1216.8,,,500.0,,,,,,0.0,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,42.6,0.511,57.4,1.141,3.12
2021-02-01,1090.0,3488.0,0.02,0.01,0.02,0.0,0.0,3168.0,490.0,990.0,1568.0,100.0,,100.0,,,,,100.0,0.0,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,34.56,0.3786,47.72,1.1122,3.2
2021-02-02,16900.0,54925.0,0.33,0.12,0.24,0.05,0.0,54600.0,490.0,16800.0,1592.5,,0.05,,,15810.0,,0.05,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,3.02,0.8978,94.68,17.2449,3.25
2021-02-03,17100.0,56601.0,0.34,0.12,0.24,0.06,0.0,55939.0,590.0,16900.0,1952.9,100.0,0.0,,,100.0,,0.0,100.0,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,3.07,0.8973,94.65,14.4915,3.31
2021-02-04,16863.0,56659.68,0.33,0.12,0.24,0.06,0.0,55651.68,690.0,16563.0,2318.4,100.0,0.0,,,100.0,,0.0,100.0,,,437.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,2.3,0.9475,97.31,12.2196,3.36
2021-02-05,16863.0,59020.5,0.33,0.12,0.24,0.06,0.0,57970.5,690.0,16563.0,2415.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,2.32,0.9471,97.29,12.2196,3.5
2021-02-08,16863.0,59695.02,0.33,0.11,0.24,0.06,0.0,58633.02,690.0,16563.0,2442.6,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,2.32,0.9474,97.3,12.2196,3.54
2021-02-09,16863.0,56996.94,0.33,0.11,0.24,0.06,0.0,55982.94,690.0,16563.0,2332.2,,,,,,,,,,,,0.0,,100.0,34.67,0.0,0.0,0.0,100.0,2.32,0.9471,97.29,8.4739,3.38
2021-02-10,6263.0,21920.5,0.12,0.04,0.09,0.02,0.0,21220.5,590.0,6063.0,2065.0,,,,0.0,,100.0,,,,,10500.0,0.0,0.04,100.0,50.0,0.0,0.0,0.0,100.0,6.23,0.8627,92.67,5.3076,3.5
2021-02-11,6263.0,22922.58,0.12,0.04,0.09,0.02,0.0,22190.58,590.0,6063.0,2159.4,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,6.22,0.8644,92.76,5.3076,3.66
2021-02-12,8263.0,29664.17,0.16,0.06,0.12,0.03,0.0,25356.17,1590.0,7063.0,5708.1,1000.0,0.0,,,1000.0,,0.0,1000.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,4.71,0.8958,94.52,2.5984,3.59
2021-02-15,8463.0,33344.22,0.17,0.06,0.12,0.03,0.0,28222.22,1690.0,7163.0,6658.6,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,4.6,0.8977,94.63,2.5038,3.94
2021-02-16,17359.0,67005.74,0.34,0.12,0.25,0.07,0.0,61987.74,1690.0,16059.0,6523.4,,0.04,,,8896.0,,0.04,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,2.24,0.9494,97.41,5.1358,3.86
2021-02-17,17359.0,64401.89,0.34,0.11,0.25,0.07,0.0,59578.89,1690.0,16059.0,6269.9,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,2.23,0.9488,97.38,5.1358,3.71
2021-02-18,17359.0,61971.63,0.34,0.12,0.25,0.06,0.0,57330.63,1690.0,16059.0,6033.3,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,2.25,0.9483,97.35,5.1358,3.57
2021-02-19,11549.0,43424.24,0.23,0.08,0.16,0.04,0.0,39288.24,1490.0,10449.0,5602.4,,,,0.0,,200.0,,,,,5610.0,0.01,0.02,100.0,50.0,0.0,0.0,0.0,100.0,3.38,0.9233,96.03,3.8755,3.76
2021-02-22,21749.0,82211.22,0.43,0.14,0.31,0.08,0.0,58775.22,6590.0,15549.0,24910.2,5100.0,0.02,,,5100.0,,0.02,5100.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.79,0.9591,97.92,1.6502,3.78
2021-02-23,21749.0,80471.3,0.43,0.15,0.31,0.08,0.0,57531.3,6590.0,15549.0,24383.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.79,0.9588,97.9,1.6502,3.7
2021-02-24,21261.0,76114.38,0.42,0.15,0.3,0.08,0.0,54276.38,6490.0,15161.0,23234.2,,,,0.0,,100.0,,,,,388.0,0.02,0.0,100.0,50.0,0.0,0.0,0.0,100.0,1.83,0.964,98.17,1.638,3.58
2021-02-25,21261.0,77390.04,0.42,0.16,0.3,0.08,0.0,55186.04,6490.0,15161.0,23623.6,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.84,0.9639,98.16,1.638,3.64
2021-02-26,21261.0,75476.55,0.42,0.17,0.3,0.08,0.0,53821.55,6490.0,15161.0,23039.5,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.82,0.9642,98.18,1.638,3.55
2021-03-01,21261.0,77177.43,0.42,0.17,0.3,0.08,0.0,55034.43,6490.0,15161.0,23558.7,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.83,0.9641,98.17,1.638,3.63
2021-03-02,17573.0,63262.8,0.35,0.14,0.25,0.06,0.0,41302.8,6490.0,11473.0,23364.0,,,,,,,,,,,3688.0,0.02,0.01,100.0,50.0,0.0,0.0,0.0,100.0,2.22,0.9565,97.78,1.3539,3.6
2021-03-03,15573.0,55284.15,0.31,0.13,0.22,0.06,0.0,37179.15,5490.0,10473.0,19489.5,,,,0.0,,1000.0,,,,,1000.0,0.02,0.0,100.0,50.0,0.0,0.0,0.0,100.0,2.5,0.9512,97.5,1.4183,3.55
2021-03-04,15573.0,54194.04,0.31,0.13,0.22,0.06,0.0,36446.04,5490.0,10473.0,19105.2,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.5,0.9513,97.5,1.4183,3.48
2021-03-05,15573.0,53882.58,0.31,0.14,0.22,0.05,0.0,36236.58,5490.0,10473.0,18995.4,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.5,0.9513,97.5,1.4183,3.46
2021-03-08,15573.0,54972.69,0.31,0.14,0.22,0.05,0.0,36969.69,5490.0,10473.0,19379.7,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.49,0.9514,97.51,1.4183,3.53
2021-03-09,15573.0,55284.15,0.31,0.14,0.22,0.05,0.0,37179.15,5490.0,10473.0,19489.5,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.51,0.951,97.49,1.4183,3.55
2021-03-10,15573.0,55284.15,0.31,0.14,0.22,0.06,0.0,37179.15,5490.0,10473.0,19489.5,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.51,0.9511,97.49,1.4183,3.55
2021-03-11,15573.0,54816.96,0.31,0.16,0.22,0.06,0.0,36864.96,5490.0,10473.0,19324.8,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.51,0.9511,97.49,1.4183,3.52
2021-03-12,15573.0,57620.1,0.31,0.17,0.22,0.05,0.0,38750.1,5490.0,10473.0,20313.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.5,0.9512,97.5,1.4183,3.7
2021-03-15,15573.0,57620.1,0.31,0.17,0.22,0.06,0.0,38750.1,5490.0,10473.0,20313.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.5,0.9512,97.5,1.4183,3.7
2021-03-16,15573.0,58087.29,0.31,0.17,0.22,0.06,0.0,39064.29,5490.0,10473.0,20477.7,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,2.5,0.9512,97.5,1.4183,3.73
2021-03-17,15204.0,56102.76,0.3,0.17,0.22,0.06,0.0,37283.76,5100.0,10104.0,18819.0,,,,0.0,,390.0,,,,,369.0,0.02,0.0,100.0,49.79,0.0,0.0,0.0,100.0,0.14,0.9972,99.86,1.4845,3.69
2021-03-18,22200.0,84582.0,0.44,0.25,0.32,0.08,0.0,44196.0,11600.0,11600.0,44196.0,6500.0,0.01,,,1496.0,,0.01,6500.0,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.5,0.914,95.5,0.9569,3.81
2021-03-19,22200.0,84138.0,0.44,0.25,0.32,0.08,0.0,43964.0,11600.0,11600.0,43964.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.5,0.914,95.5,0.9569,3.79
2021-03-22,22200.0,82584.0,0.44,0.25,0.32,0.08,0.0,43152.0,11600.0,11600.0,43152.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.5,0.914,95.5,0.9569,3.72
2021-03-23,22200.0,83028.0,0.44,0.25,0.32,0.08,0.0,43384.0,11600.0,11600.0,43384.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.5,0.914,95.5,0.9569,3.74
2021-03-24,22200.0,82362.0,0.44,0.26,0.32,0.08,0.0,43036.0,11600.0,11600.0,43036.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.5,0.914,95.5,0.9569,3.71
2021-03-25,22200.0,79920.0,0.44,0.27,0.32,0.08,0.0,41760.0,11600.0,11600.0,41760.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.5,0.914,95.5,0.9569,3.6
2021-03-26,22200.0,79698.0,0.44,0.27,0.32,0.08,0.0,41644.0,11600.0,11600.0,41644.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,4.5,0.914,95.5,0.9569,3.59
2021-03-29,25000.0,92000.0,0.49,0.32,0.35,0.09,0.0,52992.0,11600.0,14400.0,42688.0,,0.01,,,2800.0,,0.01,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,15.21,0.7421,84.79,1.0776,3.68
2021-03-30,25000.0,91000.0,0.49,0.36,0.35,0.09,0.0,52416.0,11600.0,14400.0,42224.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,15.34,0.7402,84.66,1.0776,3.64
2021-03-31,25000.0,95000.0,0.49,0.39,0.35,0.09,0.0,54720.0,11600.0,14400.0,44080.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,15.27,0.7412,84.73,1.0776,3.8
2021-04-01,25000.0,93000.0,0.49,0.37,0.35,0.09,0.0,53568.0,11600.0,14400.0,43152.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,15.55,0.7374,84.45,1.0776,3.72
2021-04-02,25000.0,93000.0,0.49,0.38,0.35,0.09,0.0,53568.0,11600.0,14400.0,43152.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,15.55,0.7374,84.45,1.0776,
2021-04-05,25000.0,93000.0,0.49,0.38,0.35,0.09,0.0,53568.0,11600.0,14400.0,43152.0,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,15.55,0.7374,84.45,1.0776,
2021-04-06,14400.0,54720.0,0.28,0.22,0.2,0.05,0.0,54720.0,1000.0,14400.0,3800.0,,,,0.04,,10600.0,,,,,,0.0,,100.0,4.31,0.0,0.0,0.0,100.0,27.03,0.6055,72.97,0.6207,3.8
2021-04-07,13600.0,52224.0,0.27,0.25,0.19,0.05,0.0,11520.0,11600.0,3000.0,44544.0,10600.0,,,,,,,10600.0,,,11400.0,0.04,0.04,100.0,50.0,0.0,0.0,0.0,100.0,22.06,0.6562,77.94,0.5862,3.84
2021-04-08,13067.0,49589.27,0.26,0.26,0.19,0.05,0.0,49589.27,1000.0,13067.0,3795.0,,,10067.0,0.04,,10600.0,,,0.04,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,22.99,0.6459,77.01,6.5335,3.795
2021-04-09,13067.0,48347.9,0.26,0.27,0.19,0.05,0.0,48347.9,1000.0,13067.0,3700.0,,,,,,,,,,,,0.0,,100.0,76.92,0.0,0.0,0.0,100.0,22.95,0.6463,77.05,10.0515,3.7
2021-04-12,12857.0,47056.62,0.25,0.27,0.18,0.05,0.0,47056.62,1000.0,12857.0,3660.0,,,,,,,,,,,210.0,0.0,0.0,100.0,38.46,0.0,0.0,0.0,100.0,21.67,0.6605,78.33,4.945,3.66
2021-04-13,12857.0,48728.03,0.25,0.27,0.18,0.05,0.0,48728.03,1000.0,12857.0,3790.0,,,,,,,,,,,,0.0,,100.0,38.46,0.0,0.0,0.0,100.0,21.72,0.66,78.28,4.945,3.79
2021-04-14,12857.0,48535.18,0.25,0.28,0.18,0.05,0.0,48535.18,1000.0,12857.0,3775.0,,,,,,,,,,,,0.0,,100.0,40.0,0.0,0.0,0.0,100.0,21.71,0.66,78.29,5.1428,3.775
2021-04-15,12857.0,48149.47,0.25,0.29,0.18,0.05,0.0,48149.47,1000.0,12857.0,3745.0,,,,,,,,,,,,0.0,,100.0,38.46,0.0,0.0,0.0,100.0,21.69,0.6603,78.31,4.945,3.745
2021-04-16,10508.0,38669.44,0.21,0.24,0.15,0.04,0.0,38669.44,1000.0,10508.0,3680.0,,,,,,,,,,,2349.0,0.0,0.01,100.0,40.0,0.0,0.0,0.0,100.0,26.54,0.61,73.46,4.2032,3.68
2021-04-19,10508.0,38511.82,0.21,0.24,0.15,0.04,0.0,38511.82,1000.0,10508.0,3665.0,,,,,,,,,,,,0.0,,100.0,41.67,0.0,0.0,0.0,100.0,26.58,0.6097,73.42,4.3783,3.665
2021-04-20,8718.0,29815.56,0.17,0.2,0.12,0.03,0.0,29815.56,1000.0,8718.0,3420.0,,,,,,,,,,,1790.0,0.0,0.01,100.0,43.48,0.0,0.0,0.0,100.0,11.47,0.7969,88.53,3.7904,3.42
2021-04-21,8718.0,28551.45,0.17,0.18,0.12,0.03,0.0,28551.45,1000.0,8718.0,3275.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.47,0.797,88.53,4.359,3.275
2021-04-22,17518.0,58685.3,0.35,0.36,0.25,0.06,0.0,43945.3,5400.0,13118.0,18090.0,4400.0,,4400.0,,,,,4400.0,0.01,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,43.9,0.4503,50.43,1.622,3.35
2021-04-23,17518.0,58685.3,0.35,0.36,0.25,0.06,0.0,43945.3,5400.0,13118.0,18090.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,43.93,0.4498,50.35,1.622,3.35
2021-04-26,20118.0,66389.4,0.4,0.42,0.29,0.07,0.0,51869.4,6500.0,15718.0,21450.0,1100.0,0.01,,,2600.0,,0.01,1100.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,38.51,0.3702,43.56,1.5475,3.3
2021-04-27,20118.0,68200.02,0.4,0.42,0.29,0.07,0.0,53284.02,6500.0,15718.0,22035.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,38.13,0.3713,44.08,1.5475,3.39
2021-04-28,19280.0,65166.4,0.38,0.42,0.27,0.07,0.0,50294.4,6500.0,14880.0,21970.0,,,,,,,,,,,838.0,0.02,0.0,100.0,50.0,0.0,0.0,0.0,100.0,40.01,0.389,45.65,1.4831,3.38
2021-04-29,13650.0,45864.0,0.27,0.31,0.19,0.05,0.0,31080.0,6500.0,9250.0,21840.0,,,,,,,,,,,5630.0,0.02,0.02,100.0,50.0,0.0,0.0,0.0,100.0,20.27,0.4795,64.42,1.05,3.36
2021-04-30,15250.0,50477.5,0.3,0.35,0.22,0.05,0.0,33265.5,7300.0,10050.0,24163.0,800.0,0.0,,,800.0,,0.0,800.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,18.22,0.5139,67.94,1.0445,3.31
2021-05-03,15250.0,52002.5,0.3,0.35,0.22,0.05,0.0,34270.5,7300.0,10050.0,24893.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,18.01,0.5195,68.47,1.0445,3.41
2021-05-04,15250.0,51087.5,0.3,0.35,0.22,0.05,0.0,33667.5,7300.0,10050.0,24455.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,18.22,0.514,67.94,1.0445,3.35
2021-05-05,15250.0,51773.75,0.3,0.35,0.22,0.05,0.0,34119.75,7300.0,10050.0,24783.5,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,18.03,0.5179,68.32,1.0445,3.395
2021-05-06,19250.0,64680.0,0.38,0.44,0.27,0.07,0.0,47208.0,7300.0,14050.0,24528.0,,0.01,,,4000.0,,0.01,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,35.18,0.4268,53.97,1.3185,3.36
2021-05-07,15450.0,58401.0,0.3,0.36,0.22,0.05,0.0,55377.0,2900.0,14650.0,10962.0,,0.0,,0.02,600.0,4400.0,0.0,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,41.77,0.397,45.39,2.6638,3.78
2021-05-10,15440.0,57745.6,0.3,0.32,0.22,0.06,0.0,54753.6,2900.0,14640.0,10846.0,,,,,,,,,,,10.0,0.01,0.0,100.0,50.0,0.0,0.0,0.0,100.0,42.51,0.3919,43.91,2.6621,3.74
2021-05-11,13352.0,47866.92,0.26,0.28,0.19,0.05,0.0,44998.92,2900.0,12552.0,10396.5,,,,,,,,,,,2088.0,0.01,0.01,100.0,50.0,0.0,0.0,0.0,100.0,48.5,0.5005,51.5,2.3021,3.585
2021-05-12,9352.0,33106.08,0.18,0.19,0.13,0.03,0.0,30274.08,2900.0,8552.0,10266.0,,,,,,,,,,,4000.0,0.01,0.02,100.0,78.38,0.0,0.0,0.0,100.0,29.69,0.5825,70.31,2.5276,3.54
2021-05-13,7200.0,25920.0,0.14,0.14,0.1,0.03,0.0,23040.0,800.0,6400.0,2880.0,,,,0.01,,2100.0,,,,,2152.0,0.0,0.01,100.0,88.89,0.0,0.0,0.0,100.0,8.23,0.8489,91.77,8.0,3.6
2021-05-14,7174.0,25826.4,0.14,0.14,0.1,0.03,0.0,22946.4,800.0,6374.0,2880.0,,,,,,,,,,,26.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,7.97,0.8533,92.03,4.4838,3.6
2021-05-17,6979.0,25124.4,0.14,0.16,0.1,0.03,0.0,22244.4,800.0,6179.0,2880.0,,,,,,,,,,,195.0,0.0,0.0,100.0,47.06,0.0,0.0,0.0,100.0,5.44,0.8971,94.56,4.1053,3.6
2021-05-18,6979.0,25647.83,0.14,0.17,0.1,0.03,0.0,22707.83,800.0,6179.0,2940.0,,,,,,,,,,,,0.0,,100.0,44.44,0.0,0.0,0.0,100.0,5.32,0.8993,94.68,3.8772,3.675
2021-05-19,6979.0,25578.04,0.14,0.17,0.1,0.03,0.0,22646.04,800.0,6179.0,2932.0,,,,,,,,,,,,0.0,,100.0,44.44,0.0,0.0,0.0,100.0,5.46,0.8968,94.54,3.8772,3.665
2021-05-20,6979.0,25682.72,0.14,0.17,0.1,0.03,0.0,22738.72,800.0,6179.0,2944.0,,,,,,,,,,,,0.0,,100.0,44.44,0.0,0.0,0.0,100.0,5.4,0.8978,94.6,3.8772,3.68
2021-05-21,6979.0,25508.25,0.14,0.17,0.1,0.03,0.0,22584.25,800.0,6179.0,2924.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,5.48,0.8964,94.52,4.3619,3.655
2021-05-24,6600.0,23430.0,0.13,0.16,0.09,0.02,0.0,20590.0,800.0,5800.0,2840.0,,,,,,,,,,,379.0,0.0,0.0,100.0,47.06,0.0,0.0,0.0,100.0,,1.0,100.0,3.8824,3.55
2021-05-25,6600.0,23760.0,0.13,0.16,0.09,0.02,0.0,20880.0,800.0,5800.0,2880.0,,,,,,,,,,,,0.0,,100.0,34.78,0.0,0.0,0.0,100.0,,1.0,100.0,2.8696,3.6
2021-05-26,6600.0,23892.0,0.13,0.17,0.09,0.02,0.0,20996.0,800.0,5800.0,2896.0,,,,,,,,,,,,0.0,,100.0,29.63,0.0,0.0,0.0,100.0,,1.0,100.0,2.4444,3.62
2021-05-27,6600.0,24090.0,0.13,0.17,0.09,0.02,0.0,21170.0,800.0,5800.0,2920.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.125,3.65
2021-05-28,12400.0,47120.0,0.24,0.31,0.18,0.05,0.0,33060.0,3700.0,8700.0,14060.0,2900.0,,2900.0,,,,,2900.0,0.01,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,45.91,0.5034,54.09,1.6757,3.8
2021-05-31,12400.0,47120.0,0.24,0.31,0.18,0.05,0.0,33060.0,3700.0,8700.0,14060.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.84,0.502,53.16,1.6757,3.8
2021-06-01,12400.0,46810.0,0.24,0.31,0.18,0.05,0.0,32842.5,3700.0,8700.0,13967.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.87,0.502,53.13,1.6757,3.775
2021-06-02,12400.0,52204.0,0.24,0.35,0.18,0.05,0.0,36627.0,3700.0,8700.0,15577.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,44.39,0.5063,55.61,1.6757,4.21
2021-06-03,12400.0,48980.0,0.24,0.35,0.18,0.05,0.0,34365.0,3700.0,8700.0,14615.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,48.15,0.5007,51.85,1.6757,3.95
2021-06-04,12400.0,49228.0,0.24,0.34,0.18,0.05,0.0,34539.0,3700.0,8700.0,14689.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.67,0.5022,53.33,1.6757,3.97
2021-06-07,12400.0,49228.0,0.24,0.33,0.18,0.05,0.0,34539.0,3700.0,8700.0,14689.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.78,0.5021,53.22,1.6757,3.97
2021-06-08,12400.0,49538.0,0.24,0.34,0.18,0.05,0.0,34756.5,3700.0,8700.0,14781.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.62,0.5023,53.38,1.6757,3.995
2021-06-09,12400.0,49600.0,0.24,0.34,0.18,0.05,0.0,34800.0,3700.0,8700.0,14800.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.74,0.5021,53.26,1.6757,4.0
2021-06-10,12400.0,48794.0,0.24,0.33,0.18,0.05,0.0,34234.5,3700.0,8700.0,14559.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.67,0.5022,53.33,1.6757,3.935
2021-06-11,12400.0,49600.0,0.24,0.34,0.18,0.05,0.0,34800.0,3700.0,8700.0,14800.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.42,0.5026,53.58,1.6757,4.0
2021-06-14,12400.0,49538.0,0.24,0.34,0.18,0.05,0.0,34756.5,3700.0,8700.0,14781.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.8,0.502,53.2,1.6757,3.995
2021-06-15,12400.0,48794.0,0.24,0.36,0.18,0.05,0.0,34234.5,3700.0,8700.0,14559.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,47.1,0.5017,52.9,1.6757,3.935
2021-06-16,12400.0,47058.0,0.19,0.37,0.15,0.05,0.0,33016.5,3700.0,8700.0,14041.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,47.38,0.5014,52.62,1.6757,3.795
