,ALQWA FP Equity_DX_SI_QTY,ALQWA FP Equity_DX_SHORT_INTEREST_VALUE,ALQWA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALQWA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALQWA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALQWA FP Equity_DX_SI_MV,ALQWA FP Equity_DX_DSS,ALQWA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALQWA FP Equity_DX_SUPPLY_SI_QTY,ALQWA FP Equity_DX_BROKER_SI_QTY,ALQWA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALQWA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALQWA FP Equity_DX_BROKER_SI_MV_INC_x,ALQWA FP Equity_DX_BROKER_SI_QTY_ADD,ALQWA FP Equity_DX_SUPPLY_SI_MV_DEC,ALQWA FP Equity_DX_BROKER_SI_QTY_INC,ALQWA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALQWA FP Equity_DX_BROKER_SI_MV_INC_y,ALQWA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALQWA FP Equity_DX_BROKER_SI_MV_ADD,ALQWA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALQWA FP Equity_DX_BROKER_SI_QTY_DEC,ALQWA FP Equity_DX_SUPPLY_SI_MV,ALQWA FP Equity_DX_BROKER_SI_MV_DEC,ALQWA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALQWA FP Equity_DX_UTILIZATION_QUANTITY,ALQWA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALQWA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALQWA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALQWA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALQWA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALQWA FP Equity_DX_BROKER_SI_CON_RATIO,ALQWA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALQWA FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-01-15,200000.0,1205752.25,4.11,86.87,4.11,1.22,1.0,1205752.25,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-18,200000.0,1155592.96,4.11,87.81,4.11,1.22,1.0,1155592.96,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-19,200000.0,1117008.89,4.11,92.96,4.11,1.25,1.0,1117008.89,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-20,200000.0,1107362.87,4.11,95.66,4.11,1.16,1.0,1107362.87,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-21,200000.0,1070708.0,4.11,99.18,4.11,1.15,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-22,200000.0,1070708.0,4.11,100.45,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-25,200000.0,1070708.0,4.11,113.8,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-26,200000.0,1070708.0,4.11,115.92,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-27,200000.0,1070708.0,4.11,120.87,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-28,200000.0,1070708.0,4.11,118.77,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-29,200000.0,1070708.0,4.11,123.32,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-01,200000.0,1070708.0,4.11,157.59,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-02,200000.0,1070708.0,4.11,166.67,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-03,200000.0,1070708.0,4.11,169.5,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-04,200000.0,1070708.0,4.11,178.1,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-05,200000.0,1070708.0,4.11,178.1,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-08,200000.0,1070708.0,4.11,182.15,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-09,200000.0,1072637.2,4.11,182.15,4.11,1.11,1.0,1072637.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-10,200000.0,1072637.2,4.11,181.71,4.11,1.11,1.0,1072637.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-11,200000.0,1072637.2,4.11,187.83,4.11,1.11,1.0,1072637.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-12,200000.0,1072637.2,4.11,188.54,4.11,1.11,1.0,1072637.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-15,200000.0,1068778.8,4.11,203.53,4.11,1.12,1.0,1068778.8,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-16,200000.0,1068778.8,4.11,212.44,4.11,1.11,1.0,1068778.8,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-17,200000.0,1068778.8,4.11,214.72,4.11,1.11,1.0,1068778.8,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-18,200000.0,1070708.0,4.11,215.68,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-19,200000.0,1070708.0,4.11,214.39,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-22,200000.0,1072637.2,4.11,215.54,4.11,1.11,1.0,1072637.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-23,200000.0,1070708.0,4.11,256.45,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-24,200000.0,1138230.13,4.11,278.6,4.11,1.11,1.0,1138230.13,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-25,200000.0,1118938.09,4.11,230.65,4.11,1.18,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-26,200000.0,1118938.09,4.11,247.7,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-02-29,200000.0,1118938.09,4.11,273.04,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-01,200000.0,1118938.09,4.11,312.39,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-02,200000.0,1118938.09,4.11,349.2,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-03,200000.0,1118938.09,4.11,356.68,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-04,200000.0,1118938.09,4.11,386.65,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-07,200000.0,1118938.09,4.11,390.93,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-08,200000.0,1118938.09,4.11,391.95,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-09,200000.0,1118938.09,4.11,394.4,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-10,200000.0,1118938.09,4.11,459.17,4.11,1.16,1.0,1118938.09,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-11,200000.0,1080354.02,4.11,459.17,4.11,1.16,1.0,1080354.02,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-14,200000.0,1080354.02,4.11,378.5,4.11,1.12,1.0,1080354.02,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-15,200000.0,1080354.02,4.11,380.54,4.11,1.12,1.0,1080354.02,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-16,200000.0,1080354.02,4.11,380.54,4.11,1.12,1.0,1080354.02,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-17,200000.0,1080354.02,4.11,380.54,4.11,1.12,1.0,1080354.02,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-18,200000.0,1109292.07,4.11,380.54,4.11,1.12,1.0,1109292.07,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-21,200000.0,1109292.07,4.11,352.94,4.11,1.15,1.0,1109292.07,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-22,200000.0,1109292.07,4.11,352.94,4.11,1.15,1.0,1109292.07,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-23,200000.0,1070708.0,4.11,354.61,4.11,1.15,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-24,200000.0,1070708.0,4.11,281.64,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-25,200000.0,1070708.0,4.11,284.31,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-28,200000.0,1070708.0,4.11,284.31,4.11,1.11,1.0,1070708.0,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-29,200000.0,1080354.02,4.11,284.31,4.11,1.11,1.0,1080354.02,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-30,200000.0,1061061.98,4.11,100.94,4.11,1.12,1.0,1061061.98,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-03-31,200000.0,1072637.2,4.08,93.67,4.08,1.1,1.0,1072637.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-01,200000.0,1090000.04,4.08,89.84,4.08,1.11,1.0,1090000.04,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-04,200000.0,1090000.04,4.08,87.82,4.08,1.13,1.0,1090000.04,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-05,200000.0,1090000.02,4.08,88.05,4.08,1.13,1.0,1090000.02,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-06,200000.0,1080180.2,4.11,91.13,4.11,1.11,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-07,200000.0,1080180.2,4.11,91.92,4.11,1.1,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-08,200000.0,1080180.2,4.11,92.09,4.11,1.1,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-11,200000.0,1080180.2,4.11,103.78,4.11,1.1,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-12,200000.0,1080180.2,4.11,105.19,4.11,1.1,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-13,200000.0,1080180.2,4.11,105.28,4.11,1.1,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-14,200000.0,1080180.2,4.11,105.19,4.11,1.1,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-15,200000.0,1080180.2,4.11,105.1,4.11,1.1,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-18,200000.0,1078216.24,4.11,105.19,4.11,1.1,1.0,1078216.24,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-19,200000.0,1078216.24,4.11,104.62,4.11,1.1,1.0,1078216.24,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-20,200000.0,1074288.31,4.11,103.99,4.11,1.1,1.0,1074288.31,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-21,200000.0,1080180.2,4.11,103.36,4.11,1.09,1.0,1080180.2,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-22,200000.0,1078216.24,4.11,98.28,4.11,1.1,1.0,1078216.24,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-25,200000.0,1078216.24,4.11,97.45,4.11,1.1,1.0,1078216.24,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-26,200000.0,1076252.27,4.11,97.2,4.11,1.1,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-27,200000.0,1076252.27,4.11,101.38,4.11,1.1,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-28,200000.0,1076252.27,4.11,101.38,4.11,1.1,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-29,200000.0,1076252.27,4.11,101.38,4.11,1.1,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-02,200000.0,1076252.27,4.11,101.38,4.11,1.1,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-03,200000.0,1076252.27,4.11,101.38,4.11,1.1,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-04,200000.0,1074288.31,4.11,103.81,4.11,1.1,1.0,1074288.31,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-05,200000.0,1074288.31,4.11,103.45,4.11,1.09,1.0,1074288.31,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-06,200000.0,1074288.31,4.11,102.56,4.11,1.09,1.0,1074288.31,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-09,200000.0,1074288.31,4.11,110.03,4.11,1.09,1.0,1074288.31,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-10,200000.0,1074288.31,4.11,109.67,4.11,1.09,1.0,1074288.31,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-11,200000.0,1070360.38,4.11,367.83,4.11,1.09,1.0,1070360.38,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-12,200000.0,1070360.38,4.11,504.24,4.11,1.09,1.0,1070360.38,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-13,200000.0,1070360.38,4.11,643.85,4.11,1.09,1.0,1070360.38,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-16,200000.0,1068396.42,4.11,751.03,4.11,1.09,1.0,1068396.42,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-17,200000.0,1068396.42,4.11,723.85,4.11,1.09,1.0,1068396.42,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-18,200000.0,1062504.52,4.11,710.98,4.11,1.09,1.0,1062504.52,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-19,200000.0,1060540.56,4.11,668.15,4.11,1.08,1.0,1060540.56,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-20,200000.0,1074288.31,4.11,352.57,4.11,1.08,1.0,1074288.31,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-23,200000.0,1076252.27,4.11,236.4,4.11,1.09,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-24,200000.0,1076252.27,4.11,234.55,4.11,1.1,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-25,200000.0,1076252.27,4.11,234.95,4.11,1.1,1.0,1076252.27,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-26,200000.0,1070360.38,4.11,233.17,4.11,1.1,1.0,1070360.38,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-27,200000.0,1070360.38,4.11,143.9,4.11,1.09,1.0,1070360.38,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-30,200000.0,1066432.45,4.11,142.58,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-31,200000.0,1066432.45,4.11,142.06,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-01,200000.0,1066432.45,4.11,143.25,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-02,200000.0,1066432.45,4.11,144.46,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-03,200000.0,1066432.45,4.11,155.7,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-06,200000.0,1066432.45,4.11,157.83,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-07,200000.0,1066432.45,4.11,158.5,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-08,200000.0,1066432.45,4.11,159.51,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-09,200000.0,1066432.45,4.11,159.51,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-10,200000.0,1066432.45,4.11,159.51,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-13,200000.0,1066432.45,4.11,159.51,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-14,200000.0,1066432.45,4.11,159.51,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-15,200000.0,1066432.45,4.11,159.51,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-16,200000.0,1066432.45,4.11,160.36,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-17,200000.0,1066432.45,4.11,162.54,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-20,200000.0,1066432.45,4.11,164.39,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-21,200000.0,1066432.45,4.11,165.19,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-22,200000.0,1066432.45,4.11,165.83,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-23,200000.0,1066432.45,4.11,167.46,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-24,200000.0,1066432.45,4.11,168.17,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-06-27,200000.0,1066432.45,4.11,169.15,4.11,1.09,1.0,1066432.45,0.0,200000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
