,SMCP FP Equity_DX_SI_QTY,SMCP FP Equity_DX_SHORT_INTEREST_VALUE,SMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SMCP FP Equity_DX_SI_MV,SMCP FP Equity_DX_DSS,SMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SMCP FP Equity_DX_SUPPLY_SI_QTY,SMCP FP Equity_DX_BROKER_SI_QTY,SMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SMCP FP Equity_DX_BROKER_SI_MV_NEW_x,SMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SMCP FP Equity_DX_BROKER_SI_MV_INC_x,SMCP FP Equity_DX_SUPPLY_SI_MV_NEW,SMCP FP Equity_DX_BROKER_SI_QTY_ADD,SMCP FP Equity_DX_BROKER_SI_QTY_NEW,SMCP FP Equity_DX_SUPPLY_SI_MV_DEC,SMCP FP Equity_DX_BROKER_SI_QTY_INC,SMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,SMCP FP Equity_DX_BROKER_SI_MV_NEW_y,SMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SMCP FP Equity_DX_BROKER_SI_MV_INC_y,SMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SMCP FP Equity_DX_BROKER_SI_MV_ADD,SMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,SMCP FP Equity_DX_BROKER_SI_QTY_DEC,SMCP FP Equity_DX_SUPPLY_SI_MV,SMCP FP Equity_DX_BROKER_SI_MV_DEC,SMCP FP Equity_DX_SUPPLY_SI_MV_RMV,SMCP FP Equity_DX_BROKER_SI_MV_RMV,SMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SMCP FP Equity_DX_UTILIZATION_QUANTITY,SMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,SMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SMCP FP Equity_DX_BROKER_SI_CON_RATIO,SMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,SMCP FP Equity_PX_LAST
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6847226.0,141052855.6,,141.23,0.0,,0.0,,0.0,20.6
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6862874.0,141135003.81,,141.56,0.0,,0.0,,0.0,20.565
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6861537.0,139975354.8,,140.59,0.0,,0.0,,0.0,20.4
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6861387.0,137021898.39,,138.92,0.0,,0.0,,0.0,19.97
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6862268.0,136147397.12,,136.77,0.0,,0.0,,0.0,19.84
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6862027.0,137377780.54,,135.88,0.0,,0.0,,0.0,20.02
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6861461.0,137229220.0,,137.28,0.0,,0.0,,0.0,20.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6861078.0,139245578.01,,137.91,0.0,,0.0,,0.0,20.295
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6860763.0,140302603.35,,139.39,0.0,,0.0,,0.0,20.45
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6859959.0,139257167.7,,140.06,0.0,,0.0,,0.0,20.3
2018-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6859751.0,139938920.4,,139.05,0.0,,0.0,,0.0,20.4
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6859500.0,139762312.5,,140.04,0.0,,0.0,,0.0,20.375
2018-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6865896.0,138313474.92,,139.9,0.0,,0.0,,0.0,20.145
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6864836.0,136404291.32,,138.14,0.0,,0.0,,0.0,19.87
2018-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6863256.0,135741477.17,,136.06,0.0,,0.0,,0.0,19.778
2018-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6871713.0,134341989.15,,136.06,0.0,,0.0,,0.0,19.55
2018-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6871713.0,137777845.65,,134.54,0.0,,0.0,,0.0,20.05
2018-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6865540.0,137997354.0,,137.55,0.0,,0.0,,0.0,20.1
2018-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6783663.0,136114198.1,,136.0,0.0,,0.0,,0.0,20.065
2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6807074.0,135596914.08,,136.1,0.0,,0.0,,0.0,19.92
2018-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6807415.0,136216374.15,,135.79,0.0,,0.0,,0.0,20.01
2018-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6927597.0,137582076.42,,138.87,0.0,,0.0,,0.0,19.86
2018-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6927597.0,136820040.75,,137.91,0.0,,0.0,,0.0,19.75
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6927597.0,136820040.75,,137.11,0.0,,0.0,,0.0,
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7099687.0,140218818.25,,140.2,0.0,,0.0,,0.0,
2018-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7094891.0,139769352.7,,140.24,0.0,,0.0,,0.0,19.7
2018-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7068856.0,137842692.0,,139.01,0.0,,0.0,,0.0,19.5
2018-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7061970.0,133711339.98,,137.44,0.0,,0.0,,0.0,18.934
2018-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7058461.0,133560199.04,,133.4,0.0,,0.0,,0.0,18.922
2018-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7075890.0,134441910.0,,133.7,0.0,,0.0,,0.0,19.0
2018-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7050716.0,135373747.2,,133.89,0.0,,0.0,,0.0,19.2
2018-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7288737.0,141401497.8,,140.07,0.0,,0.0,,0.0,19.4
2018-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7272880.0,142548448.0,,141.58,0.0,,0.0,,0.0,19.6
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7272083.0,143420020.93,,142.51,0.0,,0.0,,0.0,19.722
2018-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7272521.0,149013955.29,,143.92,0.0,,0.0,,0.0,20.49
2018-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7280874.0,147437698.5,,148.91,0.0,,0.0,,0.0,20.25
2018-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7280565.0,147249427.13,,147.3,0.0,,0.0,,0.0,20.225
2018-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7280565.0,147431441.25,,147.41,0.0,,0.0,,0.0,20.25
2018-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7289843.0,149077289.35,,148.08,0.0,,0.0,,0.0,20.45
2018-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7347464.0,148565722.08,,150.38,0.0,,0.0,,0.0,20.22
2018-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7395045.0,143330762.19,,149.22,0.0,,0.0,,0.0,19.382
2018-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7396213.0,143338607.94,,144.18,0.0,,0.0,,0.0,19.38
2018-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7460306.0,151854528.63,,145.93,0.0,,0.0,,0.0,20.355
2018-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7342487.0,153604828.04,,147.61,0.0,,0.0,,0.0,20.92
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7341809.0,155242551.31,,153.91,0.0,,0.0,,0.0,21.145
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7357063.0,155565097.14,,156.13,0.0,,0.0,,0.0,
2018-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7371328.0,154576748.16,,155.91,0.0,,0.0,,0.0,20.97
2018-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7371390.0,154209478.8,,154.32,0.0,,0.0,,0.0,20.92
2018-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7381453.0,153017520.69,,154.21,0.0,,0.0,,0.0,20.73
2018-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7409074.0,155590554.0,,153.91,0.0,,0.0,,0.0,21.0
2018-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7391219.0,155585159.95,,155.55,0.0,,0.0,,0.0,21.05
2018-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7412218.0,156471921.98,,156.13,0.0,,0.0,,0.0,21.11
2018-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7432905.0,157800573.15,,156.67,0.0,,0.0,,0.0,21.23
2018-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7407363.0,156665727.45,,156.79,0.0,,0.0,,0.0,21.15
2018-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7387726.0,155105307.37,,156.2,0.0,,0.0,,0.0,20.995
2018-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7431008.0,154936516.8,,156.65,0.0,,0.0,,0.0,20.85
2018-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7343424.0,152008876.8,,153.36,0.0,,0.0,,0.0,20.7
2018-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7110720.0,147298564.8,,147.21,0.0,,0.0,,0.0,20.715
2018-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7017690.0,148038170.55,,145.82,0.0,,0.0,,0.0,21.095
2018-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6898672.0,144872112.0,,145.33,0.0,,0.0,,0.0,21.0
2018-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7024478.0,149094545.55,,147.53,0.0,,0.0,,0.0,21.225
2018-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7019369.0,148810622.8,,149.38,0.0,,0.0,,0.0,21.2
2018-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6816040.0,147226464.0,,144.81,0.0,,0.0,,0.0,21.6
2018-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6685690.0,147753749.0,,145.14,0.0,,0.0,,0.0,22.1
2018-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6685690.0,151230307.8,,147.24,0.0,,0.0,,0.0,22.62
2018-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6702046.0,152136444.2,,152.06,0.0,,0.0,,0.0,22.7
2018-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6702046.0,154147058.0,,151.85,0.0,,0.0,,0.0,23.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6654049.0,156702853.95,,153.06,0.0,,0.0,,0.0,23.55
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6654049.0,155970908.56,,156.63,0.0,,0.0,,0.0,23.44
2018-06-04,6290.0,149324.6,0.02,0.15,0.01,0.15,0.0,149324.6,0.0,6290.0,0.0,,,,,,6290.0,,,,,,,,,0.15,,,0.0,,,,0.0,0.0,6654621.0,157980702.54,,156.11,0.0,,1.0,100.0,0.0009,23.74
2018-06-05,6290.0,146682.8,0.02,0.15,0.01,0.15,0.0,146682.8,6290.0,6290.0,146682.8,,,,,,,,,,,,,,,,6290.0,,0.15,,,,0.09,0.09,6659813.0,155306839.16,,157.57,0.09,,1.0,100.0,0.0009,23.32
2018-06-06,6290.0,154105.0,0.02,0.14,0.01,0.15,0.0,154105.0,6290.0,6290.0,154105.0,,,,,,,,,,,,,,,,,,0.15,,,,0.09,0.09,6662338.0,163227281.0,,155.83,0.1,,1.0,100.0,0.0009,24.5
2018-06-07,6290.0,152847.0,0.02,0.14,0.01,0.15,0.0,152847.0,6290.0,6290.0,152847.0,,,,,,,,,,,,,,,,,,0.15,,,,0.09,0.09,6672201.0,162134484.3,,163.19,0.09,,1.0,100.0,0.0009,24.3
2018-06-08,6290.0,154105.0,0.02,0.13,0.01,0.15,0.0,154105.0,6290.0,6290.0,154105.0,,,,,,,,,,,,,,,,,,0.15,,,,0.09,0.09,6769254.0,165846723.0,,164.98,0.09,,1.0,100.0,0.0009,24.5
2018-06-11,32032.0,784784.0,0.11,0.7,0.04,0.78,0.0,399766.5,16317.0,16317.0,399766.5,,,10027.0,,,15715.0,,,,,,,,10027.0,0.39,,5688.0,0.4,0.13,,,0.24,0.24,6852175.0,167878287.5,,167.77,0.24,1.78,0.965,98.22,0.0047,24.5
2018-06-12,148666.0,3614813.79,0.53,3.2,0.2,3.63,0.0,1968323.57,115242.0,80951.0,2802109.23,,,6563.0,1.58,,,,,64634.0,,,,1.58,6563.0,,92362.0,,2.8,,,,1.69,1.69,6700439.0,162921174.29,,164.36,1.68,4.49,0.9142,95.51,0.0218,24.315
2018-06-13,115242.0,2799228.18,0.41,2.31,0.16,2.81,0.0,2799228.18,115242.0,115242.0,2799228.18,,,,0.83,,,,,34291.0,,,,0.83,,,,,2.8,,,,1.69,1.69,6700579.0,162757063.91,,162.86,1.69,5.78,0.891,94.22,0.0169,24.29
2018-06-14,182957.0,4473298.65,0.65,3.44,0.25,4.46,0.0,2817666.9,115242.0,115242.0,2817666.9,,,,,,,,,,,,,,,,,,2.82,,,,1.69,1.69,6694819.0,163688324.55,,163.97,1.69,3.71,0.9285,96.29,0.0269,24.45
2018-06-15,182957.0,4500742.2,0.65,3.27,0.25,4.49,0.0,2834953.2,115242.0,115242.0,2834953.2,,,,,,,,,,,,,,,,,,2.84,,,,1.69,1.69,6688069.0,164526497.4,,163.9,1.7,3.68,0.9291,96.32,0.0269,24.6
2018-06-18,98925.0,2458286.25,0.35,1.38,0.14,2.43,0.0,2458286.25,40854.0,98925.0,1015221.9,,,,,,,,1.82,,74388.0,,,,,,,16317.0,1.02,0.38,,,0.6,0.6,6763182.0,168065072.7,,166.6,0.61,6.19,0.8839,93.81,0.0145,24.85
2018-06-19,875.0,21000.0,0.0,0.01,0.0,0.02,0.0,21000.0,875.0,875.0,21000.0,,,,,,,,0.99,,39979.0,,,,,,,98050.0,0.02,2.41,,,0.01,0.01,6810316.0,163447584.0,,168.49,0.01,,1.0,100.0,0.0001,24.0
2018-06-20,1750.0,42175.0,0.01,0.02,0.0,0.04,0.0,21087.5,875.0,875.0,21087.5,,,,,,,,,,,,,,,,,,0.02,,,,0.01,0.01,7087008.0,170796892.8,,170.16,0.01,,1.0,100.0,0.0002,24.1
2018-06-21,1750.0,42813.75,0.01,0.02,0.0,0.04,0.0,21406.88,875.0,875.0,21406.88,,,,,,,,,,,,,,,,,,0.02,,,,0.01,0.01,7075744.0,173108076.96,,170.7,0.01,,1.0,100.0,0.0002,24.465
2018-06-22,1750.0,42148.75,0.01,0.02,0.0,0.04,0.0,21074.38,875.0,875.0,21074.38,,,,,,,,,,,,,,,,,,0.02,,,,0.01,0.01,7036460.0,169473139.1,,170.64,0.01,,1.0,100.0,0.0002,24.085
2018-06-25,7137.0,170217.45,0.03,0.09,0.01,0.17,0.0,170217.45,7137.0,7137.0,170217.45,,,,,,6262.0,,,,,,,,,0.15,6262.0,,0.17,,,,0.1,0.1,7030896.0,167686869.6,,169.19,0.1,12.31,0.7841,87.69,0.001,23.85
2018-06-26,7137.0,169931.97,0.03,0.09,0.01,0.17,0.0,169931.97,7137.0,7137.0,169931.97,,,,,,,,,,,,,,,,,,0.17,,,,0.1,0.1,7031022.0,167408633.82,,168.62,0.1,12.16,0.7864,87.84,0.001,23.81
2018-06-27,7137.0,171502.11,0.03,0.09,0.01,0.17,0.0,171502.11,7137.0,7137.0,171502.11,,,,,,,,,,,,,,,,,,0.17,,,,0.1,0.1,7084532.0,170241303.96,,169.64,0.1,12.05,0.788,87.95,0.001,24.03
2018-06-28,7137.0,170574.3,0.03,0.09,0.01,0.17,0.0,170574.3,7137.0,7137.0,170574.3,,,,,,,,,,,,,,,,,,0.17,,,,0.1,0.1,7083383.0,169292853.7,,170.27,0.1,12.17,0.7863,87.83,0.001,23.9
2018-06-29,8012.0,196133.76,0.03,0.11,0.01,0.19,0.0,174713.76,7137.0,7137.0,174713.76,,,,,,,,,,,,,,,,,,0.17,,,,0.1,0.1,7081256.0,173349146.88,,168.76,0.1,21.98,0.657,78.02,0.0011,24.48
2018-07-02,5689.0,140518.3,0.02,0.07,0.01,0.14,0.0,118905.8,7137.0,4814.0,176283.9,,,,,,,,,,,,,,,,,2323.0,0.18,0.06,,,0.1,0.1,7211924.0,178134522.8,,176.41,0.1,31.2,0.5707,68.8,0.0008,24.7
2018-07-03,5689.0,138015.14,0.02,0.07,0.01,0.14,0.0,116787.64,7137.0,4814.0,173143.62,,,,,,,,,,,,,,,,,,0.17,,,,0.1,0.1,7236440.0,175556034.4,,177.59,0.1,31.13,0.5712,68.87,0.0008,24.26
2018-07-04,5689.0,137901.36,0.02,0.07,0.01,0.14,0.0,116691.36,7137.0,4814.0,173000.88,,,,,,,,,,,,,,,,,,0.17,,,,0.1,0.1,7224854.0,175130460.96,,174.98,0.1,30.94,0.5727,69.06,0.0008,24.24
2018-07-05,10984.0,265702.96,0.04,0.14,0.02,0.27,0.0,265702.96,4814.0,10984.0,116450.66,,,,0.15,,,,0.06,6170.0,2323.0,,,0.15,,,,,0.12,,,,0.07,0.07,7268065.0,175814492.35,,175.61,0.07,8.0,0.8529,92.0,0.0015,24.19
2018-07-06,7045.0,156856.92,0.02,0.09,0.01,0.17,0.0,156856.92,875.0,7045.0,19481.88,,,,,,,,0.1,,3939.0,,,,,,,3939.0,0.02,0.09,,,0.01,0.01,7314088.0,162848169.32,,175.5,0.01,12.42,0.7824,87.58,0.001,22.265
2018-07-09,93840.0,2158320.0,0.26,1.02,0.13,2.17,0.0,1813320.0,15875.0,78840.0,365125.0,,,,,,74724.0,,,,,,,,,1.74,15000.0,2929.0,0.36,0.08,,,0.22,0.22,7309609.0,168121007.0,,167.55,0.22,19.85,0.6057,75.14,0.0128,23.0
2018-07-10,585499.0,13425492.07,1.65,6.22,0.8,13.48,0.0,4026485.07,410775.0,175599.0,9419070.75,,,25000.0,2.3,,,,,100000.0,,,,2.3,25000.0,,369900.0,3241.0,9.45,0.07,,,6.05,6.05,6373687.0,146148642.91,,146.65,6.05,17.66,0.4151,60.38,0.0863,22.93
2018-07-11,967008.0,21859215.84,2.72,10.32,1.32,22.57,1.0,20389890.84,410775.0,902008.0,9285568.88,,,,,,726409.0,,,,,,,,,17.07,,,9.42,,,,5.63,5.63,6882472.0,155578279.56,,157.96,5.63,10.41,0.5969,76.12,0.1326,22.605
2018-07-12,1031780.0,23142825.4,2.9,11.12,1.41,23.93,1.0,21684875.4,410775.0,966780.0,9213683.25,,,,1.56,,,,,64772.0,,,,1.56,,,,,9.29,,,,5.62,5.62,6901373.0,154797796.39,,156.27,5.61,9.66,0.6198,77.76,0.1411,22.43
2018-07-13,1026305.0,23671724.83,2.89,11.18,1.4,23.64,1.0,22172499.83,415775.0,961305.0,9589850.38,,,,,,,,,,,,,,,,5000.0,5475.0,9.35,0.12,,,5.67,5.67,6917749.0,159557880.69,,156.88,5.62,9.71,0.6239,78.01,0.1399,23.065
2018-07-16,1037789.0,24247939.99,2.92,11.23,1.42,24.53,1.0,22729214.99,415775.0,972789.0,9714582.88,,,,0.56,,,,,11484.0,,,,0.56,,,,,9.58,,,,5.67,5.67,6916032.0,161593087.68,,159.13,5.68,9.62,0.619,77.71,0.1415,23.365
2018-07-17,1037789.0,23941792.23,2.92,11.25,1.42,24.88,1.0,22442242.23,415775.0,972789.0,9591929.25,,,,,,,,,,,,,,,,,,9.72,,,,5.68,5.68,6907302.0,159351457.14,,161.59,5.67,9.61,0.621,77.85,0.1417,23.07
2018-07-18,1032078.0,24253833.0,2.9,11.74,1.41,24.46,1.0,22726333.0,421059.0,967078.0,9894886.5,,,,,,,,,,,,,,,,5284.0,5711.0,9.74,0.13,,,5.75,5.75,6896997.0,162079429.5,,159.61,5.75,9.65,0.6254,78.12,0.141,23.5
2018-07-19,1037362.0,24326138.9,2.92,12.03,1.42,24.99,1.0,22801888.9,429649.0,972362.0,10075269.05,,,,0.33,,,,,5284.0,,,,0.33,,,8590.0,,10.1,,,,5.87,5.87,6885282.0,161459862.9,,161.78,5.87,9.62,0.6284,78.32,0.1418,23.45
