,VRLA FP Equity_DX_SI_QTY,VRLA FP Equity_DX_SHORT_INTEREST_VALUE,VRLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VRLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VRLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VRLA FP Equity_DX_SI_MV,VRLA FP Equity_DX_DSS,VRLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VRLA FP Equity_DX_SUPPLY_SI_QTY,VRLA FP Equity_DX_BROKER_SI_QTY,VRLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VRLA FP Equity_DX_BROKER_SI_MV_NEW_x,VRLA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VRLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VRLA FP Equity_DX_BROKER_SI_MV_INC_x,VRLA FP Equity_DX_SUPPLY_SI_MV_NEW,VRLA FP Equity_DX_BROKER_SI_QTY_ADD,VRLA FP Equity_DX_BROKER_SI_QTY_NEW,VRLA FP Equity_DX_SUPPLY_SI_MV_DEC,VRLA FP Equity_DX_BROKER_SI_QTY_INC,VRLA FP Equity_DX_SUPPLY_SI_QTY_DEC,VRLA FP Equity_DX_BROKER_SI_MV_NEW_y,VRLA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VRLA FP Equity_DX_BROKER_SI_MV_INC_y,VRLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VRLA FP Equity_DX_BROKER_SI_MV_ADD,VRLA FP Equity_DX_SUPPLY_SI_QTY_ADD,VRLA FP Equity_DX_BROKER_SI_QTY_DEC,VRLA FP Equity_DX_SUPPLY_SI_MV,VRLA FP Equity_DX_BROKER_SI_MV_DEC,VRLA FP Equity_DX_SUPPLY_SI_MV_RMV,VRLA FP Equity_DX_BROKER_SI_MV_RMV,VRLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VRLA FP Equity_DX_UTILIZATION_QUANTITY,VRLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VRLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VRLA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VRLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VRLA FP Equity_DX_ACTIVE_UTILIZATION_MV,VRLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VRLA FP Equity_DX_BROKER_SI_CON_RATIO,VRLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VRLA FP Equity_DX_DEMAND_SUPPLY_RATIO,VRLA FP Equity_PX_LAST
2021-07-07,39588.0,1232770.32,0.07,0.31,0.03,1.22,0.0,765670.32,31588.0,24588.0,983650.32,,,,0.3,,,,0.11,10090.0,3244.0,,,0.3,,,12334.0,,0.97,,,,0.19,0.19,16241338.0,505755265.32,,500.88,0.19,26.94,0.4152,55.99,0.0024,31.14
2021-07-08,39588.0,1216935.12,0.07,0.3,0.03,1.23,0.0,755835.12,31588.0,24588.0,971015.12,,,,,,,,,,,,,,,,,,0.98,,,,0.2,0.2,15599234.0,479520453.16,,483.52,0.2,27.16,0.4164,56.09,0.0025,30.74
2021-07-09,46808.0,1451984.16,0.08,0.37,0.04,1.44,0.0,986684.16,38808.0,31808.0,1203824.16,,,,0.22,,,,0.29,7220.0,9332.0,,,0.22,,,16552.0,,1.2,,,,0.25,0.25,15620527.0,484548747.54,,479.93,0.25,21.67,0.4837,64.66,0.003,31.02
2021-07-12,46808.0,1455728.8,0.08,0.36,0.04,1.45,0.0,989228.8,38808.0,31808.0,1206928.8,,,,,,,,,,,,,,,,,,1.21,,,,0.24,0.24,16311452.0,507286157.2,,506.3,0.24,21.69,0.4844,64.72,0.0029,31.1
2021-07-13,46808.0,1474452.0,0.08,0.36,0.04,1.46,0.0,1001952.0,38808.0,31808.0,1222452.0,,,,,,,,,,,,,,,,,,1.22,,,,0.24,0.24,16216078.0,510806457.0,,507.8,0.24,21.59,0.4844,64.74,0.0029,31.5
2021-07-14,23000.0,732320.0,0.04,0.18,0.02,0.73,0.0,254720.0,15000.0,8000.0,477600.0,,,,,,,,0.75,,23808.0,,,,,,,23808.0,0.47,0.75,,,0.09,0.09,16284784.0,518507522.56,,513.54,0.09,38.72,0.5255,61.28,0.0014,31.84
2021-07-15,23000.0,719900.0,0.04,0.18,0.02,0.73,0.0,250400.0,15000.0,8000.0,469500.0,,,,,,,,,,,,,,,,,,0.47,,,,0.09,0.09,16304792.0,510339989.6,,517.89,0.09,38.06,0.5285,61.94,0.0014,31.3
2021-07-16,23000.0,707020.0,0.04,0.18,0.02,0.71,0.0,245920.0,15000.0,8000.0,461100.0,,,,,,,,,,,,,,,,,,0.46,,,,0.09,0.09,16314480.0,501507115.2,,509.46,0.09,38.04,0.5286,61.96,0.0014,30.74
2021-07-19,23000.0,687240.0,0.04,0.17,0.02,0.7,0.0,239040.0,15000.0,8000.0,448200.0,,,,,,,,,,,,,,,,,,0.46,,,,0.09,0.09,16315197.0,487498086.36,,499.89,0.09,37.79,0.5298,62.21,0.0014,29.88
2021-07-20,24996.0,763377.84,0.04,0.19,0.02,0.75,0.0,305277.84,16996.0,9996.0,519057.84,,,,,,1996.0,,,,,,,,,0.06,1996.0,,0.51,,,,0.1,0.1,16331479.0,498763368.66,,490.47,0.1,33.68,0.41,52.73,0.0015,30.54
2021-07-21,24996.0,772376.4,0.04,0.19,0.02,0.77,0.0,308876.4,15000.0,9996.0,463500.0,,,,,,,,0.06,,1996.0,,,,,,,,0.46,,,,0.09,0.09,16312292.0,504049822.8,,498.04,0.09,33.54,0.4117,53.03,0.0015,30.9
2021-07-22,23000.0,706560.0,0.04,0.19,0.02,0.71,0.0,245760.0,15000.0,8000.0,460800.0,,,,,,,,,,,,,,,,,1996.0,0.46,0.06,,,0.09,0.09,16288205.0,500373657.6,,503.48,0.09,38.32,0.5273,61.68,0.0014,30.72
2021-07-23,35484.0,1107100.8,0.06,0.3,0.03,1.1,0.0,444350.4,21242.0,14242.0,662750.4,,,,,,6242.0,,,,,,,,,0.19,6242.0,,0.66,,,,0.13,0.13,16284653.0,508081173.6,,502.12,0.13,31.16,0.3769,49.07,0.0022,31.2
2021-07-26,35484.0,1096455.6,0.06,0.37,0.03,1.1,0.0,440077.8,21242.0,14242.0,656377.8,,,,,,,,,,,,,,,,,,0.66,,,,0.13,0.13,16288627.0,503318574.3,,506.34,0.13,31.55,0.377,48.92,0.0022,30.9
2021-07-27,33743.0,1040634.12,0.06,0.37,0.03,1.04,0.0,578034.12,25743.0,18743.0,793914.12,,,,0.14,,,,,4501.0,,,,0.14,,,4501.0,,0.79,,,,0.16,0.16,16277705.0,502004422.2,,502.67,0.16,33.71,0.3627,45.26,0.0021,30.84
2021-07-28,33743.0,1046033.0,0.06,0.38,0.03,1.04,0.0,581033.0,25743.0,18743.0,798033.0,,,,,,,,,,,,,,,,,,0.8,,,,0.15,0.15,17414616.0,539853096.0,,536.92,0.15,33.66,0.3622,45.19,0.0019,31.0
2021-07-29,33743.0,1066278.8,0.06,0.38,0.03,1.05,0.0,592278.8,25743.0,18743.0,813478.8,,,,,,,,,,,,,,,,,,0.81,,,,0.15,0.15,17430396.0,550800513.6,,538.85,0.15,33.66,0.3608,44.89,0.0019,31.6
2021-07-30,41743.0,1304886.18,0.07,0.48,0.03,1.32,0.0,835986.18,25743.0,26743.0,804726.18,,,,0.04,,7000.0,,,1000.0,,,,0.04,,0.22,,,0.8,,,,0.15,0.15,17435584.0,545036355.84,,550.7,0.15,28.36,0.2688,33.95,0.0024,31.26
2021-08-02,31000.0,981460.0,0.06,0.43,0.03,0.97,0.0,506560.0,22000.0,16000.0,696520.0,,,,,,,,0.34,,10743.0,,,,,,7000.0,10743.0,0.69,0.34,,,0.13,0.13,17447788.0,552396968.08,,545.96,0.13,33.21,0.3508,42.74,0.0018,31.66
2021-08-03,31000.0,970920.0,0.06,0.44,0.03,0.98,0.0,501120.0,22000.0,16000.0,689040.0,,,,,,,,,,,,,,,,,,0.7,,,,0.13,0.13,17405578.0,545142702.96,,550.75,0.13,33.45,0.352,42.95,0.0018,31.32
2021-08-04,34249.0,1074048.64,0.06,0.49,0.03,1.07,0.0,603648.64,25249.0,19249.0,791808.64,,,,,,3249.0,,,,,,,,,0.1,3249.0,,0.79,,,,0.14,0.14,17406516.0,545868341.76,,546.01,0.14,28.84,0.2809,37.01,0.002,31.36
2021-08-05,34249.0,1080898.44,0.06,0.5,0.03,1.08,0.0,607498.44,25249.0,19249.0,796858.44,,,,,,,,,,,,,,,,,,0.79,,,,0.14,0.14,17403708.0,549261024.48,,546.5,0.15,28.84,0.2813,37.05,0.002,31.56
2021-08-06,34707.0,1087023.24,0.06,0.52,0.03,1.09,0.0,617223.24,25707.0,19707.0,805143.24,,,,0.02,,,,,458.0,,,,0.02,,,458.0,,0.81,,,,0.15,0.15,17407200.0,545193504.0,,551.07,0.15,28.47,0.2765,36.39,0.002,31.32
2021-08-09,31916.0,1000247.44,0.06,0.49,0.03,1.0,0.0,515793.72,22458.0,16458.0,703833.72,,,,,,,,0.1,,3249.0,,,,,,,3249.0,0.7,0.1,,,0.13,0.13,17446210.0,546764221.4,,547.24,0.13,31.98,0.3244,41.03,0.0018,31.34
2021-08-10,32158.0,1016192.8,0.06,0.5,0.03,1.01,0.0,523896.4,22579.0,16579.0,713496.4,,,121.0,0.0,,,,,121.0,,,,0.0,121.0,,,,0.71,,,,0.13,0.13,17483904.0,552491366.4,,549.15,0.13,31.57,0.3181,40.52,0.0018,31.6
2021-08-11,32158.0,1046421.32,0.06,0.51,0.03,1.02,0.0,539480.66,22579.0,16579.0,734720.66,,,,,,,,,,,,,,,,,,0.72,,,,0.13,0.13,17486852.0,569022164.08,,553.75,0.13,31.33,0.3172,40.38,0.0018,32.54
2021-08-12,32158.0,1018765.44,0.06,0.52,0.03,1.04,0.0,525222.72,22579.0,16579.0,715302.72,,,,,,,,,,,,,,,,,,0.73,,,,0.13,0.13,17610488.0,557900259.84,,570.91,0.13,31.8,0.3196,40.85,0.0018,31.68
2021-08-13,32158.0,1009761.2,0.06,0.55,0.03,1.01,0.0,520580.6,22579.0,16579.0,708980.6,,,,,,,,,,,,,,,,,,0.71,,,,0.13,0.13,17614484.0,553094797.6,,555.43,0.13,31.54,0.3188,40.77,0.0018,31.4
2021-08-16,31700.0,989040.0,0.06,0.56,0.03,0.99,0.0,502975.2,22579.0,16121.0,704464.8,,,,,,,,,,,,,,,,,458.0,0.71,0.01,,,0.16,0.16,13923381.0,434409487.2,,436.98,0.16,32.33,0.3305,41.52,0.0023,31.2
2021-08-17,42362.0,1323388.88,0.08,0.75,0.03,1.32,0.0,677314.44,27681.0,21681.0,864754.44,,,,0.0,,5428.0,,0.01,132.0,326.0,,,0.0,,0.17,5428.0,,0.86,,,,0.16,0.16,17601832.0,549881231.68,,551.68,0.16,27.78,0.2605,33.46,0.0024,31.24
2021-08-18,43542.0,1344576.96,0.08,0.81,0.04,1.36,0.0,687728.48,28271.0,22271.0,873008.48,,,590.0,0.02,,,,,590.0,,,,0.02,590.0,,,,0.88,,,,0.16,0.16,17586544.0,543072478.72,,548.73,0.16,26.92,0.2451,32.31,0.0025,30.88
2021-08-19,44072.0,1337144.48,0.08,0.87,0.04,1.36,0.0,882044.48,34951.0,29072.0,1060413.34,,,,0.2,,,,0.0,6801.0,121.0,,,0.2,,,6801.0,,1.08,,,,0.2,0.2,17578516.0,533332175.44,,542.95,0.2,26.6,0.2385,31.5,0.0025,30.34
2021-08-20,43951.0,1344900.6,0.08,0.9,0.04,1.34,0.0,885900.6,34951.0,28951.0,1069500.6,,,,,,,,,,,,,,,,,121.0,1.06,0.01,,,0.2,0.2,17540548.0,536740768.8,,532.24,0.2,26.42,0.2407,32.11,0.0025,30.6
2021-08-23,42749.0,1316669.2,0.08,0.87,0.03,1.31,0.0,832431.6,33578.0,27027.0,1034202.4,,,,,,,,0.04,,1373.0,,,,,,,1924.0,1.03,0.06,,,0.19,0.19,17542650.0,540313620.0,,535.13,0.19,27.44,0.2456,31.6,0.0024,30.8
2021-08-24,37321.0,1151726.06,0.07,0.78,0.03,1.15,0.0,666545.14,27599.0,21599.0,851705.14,,,,,,,,0.18,,5979.0,,,,,,,5428.0,0.85,0.17,,,0.16,0.16,17589364.0,542807773.04,,541.35,0.16,25.59,0.2423,32.94,0.0021,30.86
2021-08-25,53110.0,1641099.0,0.1,1.11,0.04,1.64,0.0,835999.5,33055.0,27055.0,1021399.5,,,,0.17,,,,0.0,5588.0,132.0,,,0.17,,,5588.0,132.0,1.02,0.0,,,0.19,0.19,17357428.0,536344525.2,,535.47,0.19,20.86,0.32,48.58,0.0031,30.9
2021-08-26,31000.0,959140.0,0.06,0.67,0.03,0.96,0.0,495040.0,22000.0,16000.0,680680.0,,,,,,,,0.34,,11055.0,,,,,,,11055.0,0.68,0.34,,,0.13,0.13,17374212.0,537558119.28,,536.85,0.13,33.32,0.3514,42.85,0.0018,30.94
2021-08-27,37880.0,1163673.6,0.07,0.82,0.03,1.17,0.0,682014.72,28201.0,22201.0,866334.72,,,,,,6201.0,,,,,,,,,0.19,6201.0,,0.87,,,,0.16,0.16,17391280.0,534260121.6,,536.17,0.16,25.1,0.2413,32.4,0.0022,30.72
2021-08-30,37880.0,1162916.0,0.07,0.84,0.03,1.16,0.0,512045.3,28201.0,16679.0,865770.7,,,,,,,,,,,,,,,,,5522.0,0.87,0.17,,,0.16,0.16,17386156.0,533754989.2,,533.65,0.16,25.09,0.241,32.3,0.0022,30.7
2021-08-31,32358.0,997920.72,0.06,0.76,0.03,0.99,0.0,514380.36,22679.0,16679.0,699420.36,,,,,,,,0.17,,5522.0,,,,,,,,0.7,,,,0.13,0.13,17395704.0,536483511.36,,534.01,0.13,31.26,0.3136,40.22,0.0019,30.84
2021-09-01,37877.0,1160551.28,0.07,0.87,0.03,1.17,0.0,511044.56,28198.0,16679.0,863986.72,,,,,,,,,,,,,,,,5519.0,,0.87,,,,0.16,0.16,17403886.0,533255067.04,,535.19,0.16,25.1,0.2412,32.37,0.0022,30.64
2021-09-02,32358.0,991449.12,0.06,0.72,0.03,0.99,0.0,511044.56,22679.0,16679.0,694884.56,,,,,,,,0.17,,5519.0,,,,,,,,0.69,,,,0.13,0.13,17428800.0,534018432.0,,533.41,0.13,31.27,0.3138,40.27,0.0019,30.64
2021-09-03,38390.0,1180108.6,0.07,0.85,0.03,1.18,0.0,698136.14,28711.0,22711.0,882576.14,,,,,,6032.0,,,,,,,,,0.19,6032.0,,0.88,,,,0.16,0.16,17453472.0,536519729.28,,534.3,0.16,24.6,0.2396,31.68,0.0022,30.74
2021-09-06,44490.0,1356945.0,0.08,0.97,0.04,1.36,0.0,848906.5,33833.0,27833.0,1031906.5,,,,0.16,,,,,5122.0,,,,0.16,,,5122.0,,1.04,,,,0.19,0.19,17808520.0,543159860.0,,547.26,0.19,26.18,0.2264,29.37,0.0025,30.5
2021-09-07,54558.0,1654198.56,0.1,1.2,0.04,1.66,0.0,1199398.56,46237.0,39558.0,1401905.84,,,,0.36,,,,,11725.0,,,,0.36,,,12404.0,,1.41,,,,0.26,0.26,17800972.0,539725471.04,,543.12,0.26,22.72,0.2207,30.17,0.0031,30.32
2021-09-08,53197.0,1589526.36,0.1,1.16,0.04,1.61,0.0,1141326.36,44197.0,38197.0,1320606.36,,,,,,,,0.06,,2040.0,,,,,,,1361.0,1.34,0.04,,,0.25,0.25,17766704.0,530869115.52,,538.73,0.25,23.33,0.2162,27.98,0.003,29.88
2021-09-09,54551.0,1625619.8,0.1,1.14,0.04,1.63,0.0,875375.0,32519.0,29375.0,969066.2,,,,,,,,0.36,,11678.0,,,,,,,8822.0,0.97,0.27,,,0.18,0.18,17854416.0,532061596.8,,532.94,0.18,20.17,0.2374,36.32,0.0031,29.8
2021-09-10,51139.0,1517805.52,0.09,1.07,0.04,1.52,0.0,1072605.52,42139.0,36139.0,1250685.52,,,,0.2,,,,0.12,6764.0,4144.0,,,0.2,,,13764.0,,1.25,,,,0.24,0.24,17854752.0,529929039.36,,531.8,0.24,21.87,0.2312,34.42,0.0029,29.68
2021-09-13,116696.0,3512549.6,0.22,2.48,0.1,3.52,0.0,3061049.6,110373.0,101696.0,3322227.3,,,,1.41,,22900.0,,0.04,46784.0,1450.0,,,1.41,,0.71,69684.0,4127.0,3.28,0.12,,,0.61,0.61,17848216.0,537231301.6,,531.43,0.61,22.12,0.3134,49.27,0.0065,30.1
2021-09-14,177600.0,5342208.0,0.33,3.78,0.15,5.39,0.0,4891008.0,168600.0,162600.0,5071488.0,,,52904.0,1.85,,,,0.08,60904.0,2677.0,,,1.85,52904.0,,8000.0,,5.07,,,,0.94,0.94,17828956.0,536294996.48,,536.94,0.94,19.16,0.4363,62.51,0.0099,30.08
2021-09-15,201359.0,6105204.88,0.37,4.32,0.16,6.13,0.0,5650404.88,192359.0,186359.0,5832324.88,,,5335.0,0.6,,4651.0,,,19108.0,,,,0.6,5335.0,0.14,18424.0,,5.79,,,,1.07,1.07,17794392.0,539525965.44,,535.86,1.07,18.56,0.3814,57.53,0.0112,30.32
2021-09-16,248171.0,7440166.58,0.46,5.24,0.2,7.54,0.0,5080470.76,175462.0,169462.0,5260350.76,,,3754.0,0.24,,,,0.72,7654.0,24551.0,,,0.24,3754.0,,3900.0,24551.0,5.33,0.77,,,0.97,0.97,17821614.0,534291987.72,,541.42,0.97,16.63,0.4306,62.4,0.0138,29.98
2021-09-17,186130.0,5613680.8,0.34,3.83,0.15,5.63,0.0,5161280.8,177130.0,171130.0,5342240.8,,,2840.0,0.25,,2840.0,,0.32,8800.0,9972.0,,,0.25,2840.0,0.09,8800.0,9972.0,5.32,0.3,,,0.98,0.98,17844108.0,538178297.28,,536.27,0.98,27.24,0.2844,43.11,0.0103,30.16
2021-09-20,208466.0,6304011.84,0.38,4.11,0.17,6.31,0.0,5776777.44,204119.0,191031.0,6172558.56,,,23598.0,0.61,,,,,19901.0,,,,0.61,23598.0,,3391.0,,6.15,,,,1.13,1.13,17828200.0,539124768.0,,538.25,1.13,24.05,0.2797,42.48,0.0116,30.24
2021-09-21,216904.0,6724024.0,0.4,4.06,0.18,6.66,0.0,6183539.0,205469.0,199469.0,6369539.0,,,3619.0,0.37,,,,0.07,11278.0,2269.0,,,0.37,3619.0,,,2840.0,6.22,0.09,,,1.18,1.18,17185936.0,532764016.0,,521.05,1.18,26.41,0.284,41.18,0.0125,31.0
2021-09-22,233062.0,7257550.68,0.43,4.12,0.19,7.27,0.0,6714624.78,216127.0,215627.0,6730194.78,,,10658.0,0.57,,,,,16158.0,,,,0.57,10658.0,,,,6.71,,,,1.24,1.24,17281020.0,538130962.8,,536.66,1.23,30.86,0.2815,37.8,0.0133,31.14
2021-09-23,232360.0,7244984.8,0.43,4.24,0.19,7.27,0.0,6653780.82,213899.0,213399.0,6669370.82,,,7051.0,0.28,,,,0.27,8577.0,9279.0,,,0.28,7051.0,,,10805.0,6.67,0.34,,,1.17,1.17,18021636.0,561914610.48,,561.19,1.17,30.9,0.2688,32.96,0.0127,31.18
2021-09-24,252750.0,7840305.0,0.47,4.52,0.21,7.95,0.0,7140214.62,230681.0,230181.0,7155724.62,,,62717.0,1.43,,,,1.44,44308.0,45935.0,,,1.43,62717.0,,,27526.0,7.2,0.86,,,1.26,1.26,18027816.0,559222852.32,,562.8,1.26,25.49,0.3091,45.41,0.0138,31.02
2021-09-27,276567.0,8297010.0,0.51,4.88,0.23,8.6,0.0,7619940.0,254498.0,253998.0,7634940.0,,,31637.0,0.35,,18405.0,,0.24,13232.0,7820.0,,,0.35,31637.0,0.57,,7820.0,7.87,0.25,,,1.39,1.39,18009650.0,540289500.0,,557.25,1.39,21.47,0.2689,41.68,0.0151,30.0
2021-09-28,335606.0,10054755.76,0.62,5.82,0.27,10.18,0.0,9052623.72,297657.0,302157.0,8917803.72,,,48159.0,1.3,,,,0.29,48159.0,9270.0,,,1.3,48159.0,,4270.0,,8.93,,,,1.63,1.63,17938200.0,537428472.0,,538.58,1.63,25.99,0.2605,34.75,0.0184,29.96
2021-09-29,350035.0,10354035.3,0.65,5.85,0.29,10.59,0.0,9189500.28,313128.0,310666.0,9262326.24,,,15471.0,0.51,,,,,17120.0,,,,0.51,15471.0,,,8611.0,9.41,0.29,,,1.7,1.7,18142356.0,536650890.48,,545.23,1.7,28.36,0.2685,36.65,0.019,29.58
2021-09-30,324523.0,9670785.4,0.6,5.3,0.27,9.72,0.0,8334911.0,275195.0,279695.0,8200811.0,,,5459.0,0.18,,,,1.45,8859.0,46792.0,,,0.18,5459.0,,3400.0,39830.0,8.16,1.19,,,1.48,1.48,18270104.0,544449099.2,,542.01,1.48,33.82,0.3115,40.49,0.0175,29.8
2021-10-01,305687.0,8987197.8,0.56,4.95,0.25,9.18,0.0,7669254.6,261859.0,260859.0,7698654.6,,5500.0,,,0.16,,,0.55,,18836.0,,5500.0,,,,,18836.0,7.79,0.57,,,1.29,1.29,20006944.0,588204153.6,,595.36,1.29,33.94,0.3241,43.12,0.0151,29.4
2021-10-04,345340.0,10180623.2,0.64,5.51,0.28,10.36,0.0,8337209.32,317362.0,282809.0,9355831.76,,,21950.0,0.61,,,,,21950.0,,,,0.61,21950.0,,33553.0,,9.4,,,,1.54,1.54,20245124.0,596826255.52,,594.41,1.56,31.96,0.3395,46.62,0.0168,29.48
2021-10-05,375192.0,11105683.2,0.69,5.84,0.31,11.28,0.0,8561948.0,323808.0,289255.0,9584716.8,,,1755.0,0.21,,,,,6446.0,,,,0.21,1755.0,,4691.0,,9.64,,,,1.57,1.57,20361956.0,602713897.6,,601.25,1.58,30.45,0.2999,42.64,0.0181,29.6
2021-10-06,278123.0,8238003.26,0.51,4.3,0.23,8.47,0.0,6895980.3,267368.0,232815.0,7919440.16,,,15195.0,,,21200.0,,2.12,,72056.0,,,,15195.0,0.66,421.0,77640.0,8.0,2.28,,,1.29,1.29,20422816.0,604923809.92,,605.73,1.3,16.51,0.4647,65.56,0.0134,29.62
2021-10-07,117564.0,3630376.32,0.22,1.77,0.1,3.54,0.0,2548619.04,89133.0,82533.0,2752427.04,,,635.0,0.06,,,,5.83,2087.0,194012.0,,,0.06,635.0,,15142.0,152369.0,2.65,4.62,,,0.43,0.43,20653604.0,637783291.52,,616.39,0.43,17.4,0.2895,48.27,0.0057,30.88
2021-10-08,121775.0,3860267.5,0.22,1.62,0.1,3.8,0.0,2793118.7,94711.0,88111.0,3002338.7,,,5578.0,0.25,,,,,6945.0,,,,0.25,5578.0,,,1367.0,2.93,0.03,,,0.46,0.46,20705380.0,656360546.0,,642.05,0.45,16.86,0.3219,52.27,0.0059,31.7
2021-10-11,135469.0,4332298.62,0.25,1.68,0.11,4.33,0.0,3255723.9,128857.0,101805.0,4120846.86,,,21695.0,0.48,,,,0.62,13694.0,20149.0,,,0.48,21695.0,,32600.0,,4.09,,,,0.61,0.61,20957164.0,670210104.72,,666.22,0.61,25.33,0.2957,46.28,0.0064,31.98
2021-10-12,150223.0,4882247.5,0.28,1.8,0.12,4.85,0.0,3538340.0,115472.0,108872.0,3752840.0,,,19215.0,1.31,,,,1.04,39667.0,32600.0,,,1.31,19215.0,,,32600.0,3.7,1.06,,,0.55,0.55,20774032.0,675156040.0,,665.65,0.55,17.83,0.4496,63.96,0.0072,32.5
2021-10-13,157183.0,5105303.84,0.29,1.87,0.13,5.1,0.0,3908610.72,126939.0,120339.0,4122978.72,,,8356.0,0.42,,3400.0,,0.01,12863.0,289.0,,,0.42,8356.0,0.11,3400.0,4796.0,4.12,0.15,,,0.61,0.61,20805876.0,675774852.48,,674.3,0.61,10.99,0.5008,69.29,0.0075,32.48
2021-10-14,165501.0,5398642.62,0.31,1.98,0.14,5.4,0.0,4157353.76,134048.0,127448.0,4372645.76,,,7109.0,0.24,,,,,7109.0,,,,0.24,7109.0,,,,4.35,,,,0.64,0.64,20748648.0,676820897.76,,673.51,0.64,11.9,0.4556,65.63,0.0079,32.62
2021-10-15,252011.0,8316363.0,0.46,2.97,0.21,8.28,0.0,5130741.0,216001.0,155477.0,7128033.0,,,56650.0,0.97,,,,,28029.0,,,,0.97,56650.0,,25303.0,,7.05,,,,1.03,1.03,20774976.0,685574208.0,,679.02,1.03,21.67,0.3237,50.77,0.012,33.0
2021-10-18,384625.0,12784935.0,0.71,4.39,0.31,12.88,0.0,6745260.24,266897.0,202926.0,8871656.28,,,28887.0,,,53924.0,,,,,,,,28887.0,1.94,22009.0,6475.0,8.81,0.21,,,1.27,1.27,20763796.0,690188579.04,,685.85,1.27,30.14,0.3556,50.44,0.0183,33.24
2021-10-19,504534.0,16589077.92,0.93,5.65,0.41,17.03,0.0,8753971.2,380863.0,266240.0,12522775.44,,,5578.0,2.25,,,,0.02,64346.0,635.0,,,2.25,5578.0,,109023.0,1032.0,12.65,0.03,,,1.81,1.81,20653268.0,679079451.84,,684.55,1.81,40.29,0.372,45.19,0.024,32.88
2021-10-20,812080.0,26798640.0,1.5,9.05,0.66,27.05,0.0,15215541.0,619252.0,461077.0,20435316.0,,,54970.0,6.59,,,,,200721.0,,,,6.59,54970.0,,183419.0,5884.0,20.38,0.2,,,2.93,2.93,20527910.0,677421030.0,,674.94,2.93,41.94,0.3968,46.72,0.0384,33.0
2021-10-21,690992.0,22650717.76,1.27,7.75,0.57,23.15,0.0,20887383.22,647994.0,637199.0,21241243.32,,,19254.0,4.23,,50677.0,,,127355.0,,,,4.23,19254.0,1.76,9488.0,1910.0,21.41,0.11,,,3.05,3.05,20629654.0,676240058.12,,681.17,3.05,30.26,0.4012,55.19,0.0325,32.78
2021-10-22,698557.0,23108265.56,1.29,7.75,0.57,23.34,0.0,21431043.4,646934.0,647855.0,21400576.72,,,,0.36,,,,0.2,11837.0,4979.0,,,0.36,,,3919.0,1181.0,21.23,0.04,,,3.02,3.02,20772174.0,687143515.92,,681.55,3.02,30.53,0.3971,54.61,0.0326,33.08
2021-10-25,672625.0,22452222.5,1.24,7.42,0.55,22.71,0.0,21513777.18,650111.0,644511.0,21700705.18,,,9541.0,0.38,,,,0.16,9541.0,6364.0,,,0.38,9541.0,,,12885.0,21.53,0.41,,,3.04,3.04,20750128.0,692639272.64,,688.27,3.03,30.7,0.4198,56.7,0.0314,33.38
2021-10-26,506712.0,16964717.76,0.93,5.58,0.41,17.29,0.0,15930252.72,494587.0,475814.0,16558772.76,,,,0.04,,,,5.14,1000.0,155524.0,,,0.04,,,,169697.0,16.53,5.58,,,2.31,2.31,20932884.0,700832956.32,,699.63,2.31,12.56,0.5554,73.1,0.0236,33.48
2021-10-27,541667.0,18265011.24,1.0,5.92,0.44,18.51,0.0,16784130.0,501350.0,497750.0,16905522.0,,,9726.0,0.87,,,,0.49,24992.0,14700.0,,,0.87,9726.0,,11737.0,3056.0,16.8,0.09,,,2.34,2.34,20934564.0,705913498.08,,700.83,2.34,16.51,0.4922,67.76,0.0253,33.72
2021-10-28,555367.0,18316003.66,1.02,6.06,0.45,19.03,0.0,16795065.0,516850.0,509250.0,17045713.0,,,11500.0,0.41,,,,,11500.0,,,,0.41,11500.0,,4000.0,,17.42,,,,2.42,2.42,20856166.0,687836354.68,,698.41,2.43,15.78,0.4733,66.35,0.026,32.98
2021-10-29,579020.0,18517059.6,1.07,6.15,0.47,19.44,0.0,16580414.76,526062.0,518462.0,16823462.76,,,13300.0,0.36,,,,0.32,17641.0,9088.0,,,0.36,13300.0,,5000.0,8429.0,17.4,0.34,,,2.46,2.46,20824382.0,665963736.36,,689.23,2.46,13.59,0.4446,64.37,0.0271,31.98
