,IPN FP Equity_DX_SI_QTY,IPN FP Equity_DX_SHORT_INTEREST_VALUE,IPN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IPN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IPN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IPN FP Equity_DX_SI_MV,IPN FP Equity_DX_DSS,IPN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IPN FP Equity_DX_SUPPLY_SI_QTY,IPN FP Equity_DX_BROKER_SI_QTY,IPN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IPN FP Equity_DX_BROKER_SI_MV_NEW_x,IPN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IPN FP Equity_DX_SUPPLY_SI_QTY_INC_x,IPN FP Equity_DX_BROKER_SI_MV_INC_x,IPN FP Equity_DX_SUPPLY_SI_MV_NEW,IPN FP Equity_DX_BROKER_SI_QTY_ADD,IPN FP Equity_DX_BROKER_SI_QTY_NEW,IPN FP Equity_DX_SUPPLY_SI_MV_DEC,IPN FP Equity_DX_BROKER_SI_QTY_INC,IPN FP Equity_DX_SUPPLY_SI_QTY_DEC,IPN FP Equity_DX_BROKER_SI_MV_NEW_y,IPN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IPN FP Equity_DX_BROKER_SI_MV_INC_y,IPN FP Equity_DX_SUPPLY_SI_QTY_INC_y,IPN FP Equity_DX_BROKER_SI_MV_ADD,IPN FP Equity_DX_SUPPLY_SI_QTY_ADD,IPN FP Equity_DX_BROKER_SI_QTY_DEC,IPN FP Equity_DX_SUPPLY_SI_MV,IPN FP Equity_DX_BROKER_SI_MV_DEC,IPN FP Equity_DX_SUPPLY_SI_MV_RMV,IPN FP Equity_DX_BROKER_SI_MV_RMV,IPN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IPN FP Equity_DX_UTILIZATION_QUANTITY,IPN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IPN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IPN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IPN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IPN FP Equity_DX_ACTIVE_UTILIZATION_MV,IPN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IPN FP Equity_DX_BROKER_SI_CON_RATIO,IPN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IPN FP Equity_DX_DEMAND_SUPPLY_RATIO,IPN FP Equity_PX_LAST
2010-01-18,416752.0,14320401.48,1.96,5.31,0.5,17.42,0.0,8864208.66,298193.0,257966.0,10246485.87,,,5646.0,0.52,,,,0.12,12231.0,3000.0,,,0.52,5646.0,,,19500.0,12.32,0.79,,,7.03,7.03,3943107.0,135492751.84,,161.97,7.07,20.95,0.1787,30.53,0.0983,41.26
2010-01-19,417560.0,14106479.65,1.96,5.37,0.5,17.43,0.0,8742193.13,301030.0,258774.0,10169732.66,,,2837.0,0.11,,,,,2475.0,,,,0.11,2837.0,,,1667.0,12.33,0.04,,,7.15,7.15,3910612.0,132112675.06,,159.82,7.16,20.9,0.1771,30.14,0.0991,40.565
2010-01-20,441336.0,14735120.38,2.07,5.52,0.52,18.26,0.0,9376387.9,276092.0,280835.0,9218030.83,,,168.0,0.91,,,,1.11,22061.0,26821.0,,,0.91,168.0,,1715.0,,11.17,,,,6.64,6.64,3879044.0,129511710.58,,156.68,6.65,19.9,0.1737,28.74,0.1062,40.09
2010-01-21,387806.0,13060925.39,1.82,4.87,0.46,16.0,0.0,8008298.02,265614.0,237783.0,8945618.78,,,58.0,,,,,0.42,,10536.0,,,,58.0,,,,10.67,,,1.74,6.42,6.42,3871817.0,130398995.74,,155.3,6.43,22.39,0.1968,30.38,0.0937,40.44
2010-01-22,392960.0,13090511.42,1.85,4.65,0.47,16.02,0.0,7405319.9,283775.0,222298.0,9453277.38,,18889.0,,0.08,0.76,,,0.1,2000.0,2478.0,,18889.0,0.08,,,1750.0,17485.0,11.34,0.87,,,6.62,6.62,4002567.0,133335833.22,,160.08,6.61,17.7,0.1778,30.53,0.0917,40.0
2010-01-25,387090.0,12572592.41,1.82,4.57,0.46,15.95,0.0,6983474.37,264376.0,215010.0,8586870.47,,,6160.0,,,,,1.03,,25859.0,,,,6160.0,,300.0,7288.0,10.49,0.05,,,6.38,6.38,3878242.0,125964390.55,,152.81,6.43,17.89,0.1716,29.09,0.0934,39.0
2010-01-26,404475.0,13541476.31,1.9,4.74,0.48,16.28,0.0,7304010.68,281761.0,218166.0,9433116.77,,,4456.0,0.0,,,,,3156.0,,,,0.0,4456.0,,12929.0,,11.1,,,,6.83,6.83,3844750.0,128718934.5,,152.05,6.8,18.08,0.175,29.81,0.098,40.2
2010-01-27,377909.0,12670953.08,1.78,4.22,0.45,15.51,0.0,6654120.46,271270.0,198458.0,9095442.14,,,3200.0,,,3200.0,,0.53,,13691.0,,,,3200.0,0.13,,22908.0,10.92,0.83,,,6.77,6.77,3735428.0,125245582.76,,150.0,6.79,18.69,0.1709,31.05,0.0943,40.26
2010-01-28,376354.0,12330456.89,1.77,4.07,0.45,15.36,0.0,6420680.95,268931.0,195974.0,8810965.48,,,2636.0,,,,,0.42,,10110.0,,,,2636.0,,5135.0,2484.0,10.77,0.14,,,6.78,6.78,3695580.0,121078000.72,,147.28,6.81,19.14,0.167,30.13,0.0949,39.34
2010-01-29,386121.0,12508962.8,1.82,4.1,0.46,15.55,0.0,6821760.03,261617.0,210571.0,8475470.96,,,2129.0,0.68,,,,0.43,15429.0,10703.0,,,0.68,2129.0,,1260.0,832.0,10.29,0.14,,,6.64,6.64,3676957.0,119120478.65,,144.36,6.65,18.88,0.1616,27.97,0.098,38.9
2010-02-01,365842.0,12156673.02,1.72,3.81,0.44,14.71,0.0,6813003.07,246047.0,205030.0,8175969.21,,,6510.0,,,,,1.03,,26260.0,,,,6510.0,,4180.0,5541.0,9.61,0.19,,,6.27,6.27,3678349.0,122228956.94,,144.34,6.24,20.57,0.1492,23.1,0.0932,39.9
2010-02-02,347749.0,11559799.48,1.63,3.62,0.41,14.03,0.0,7153367.43,209702.0,215192.0,6970870.0,,,,0.33,,,,1.3,10162.0,36345.0,,,0.33,,,,,8.36,,,,5.3,5.3,3745703.0,124513875.25,,148.69,5.33,20.85,0.1442,21.31,0.0879,39.915
2010-02-03,329066.0,10916819.03,1.55,3.42,0.39,13.34,0.0,6739932.99,197438.0,203162.0,6550038.34,,,,,,,,0.93,,23264.0,,,,,,11000.0,12030.0,7.88,0.43,,,4.99,4.99,3757971.0,124671310.12,,149.48,5.01,20.01,0.1447,23.02,0.0832,39.835
2010-02-04,307503.0,9895431.85,1.45,3.16,0.37,12.48,0.0,6254785.14,176741.0,194369.0,5687516.94,,,,,,,,0.83,,20697.0,,,,,,,8793.0,7.03,0.33,,,4.34,4.34,3892122.0,125248300.07,,153.54,4.38,19.72,0.1457,23.96,0.0756,38.64
2010-02-05,295866.0,9190775.75,1.39,2.97,0.35,11.8,0.0,5703440.07,174805.0,183603.0,5430139.17,,,1177.0,,,,,0.32,,5863.0,,,,1177.0,,2750.0,10766.0,6.74,0.44,,,4.37,4.37,3824731.0,118811370.39,,145.81,4.42,17.07,0.1407,24.74,0.074,37.3
2010-02-08,292986.0,9029330.6,1.37,2.76,0.35,11.36,0.0,5541284.53,174523.0,179805.0,5378502.26,,,1001.0,,,,,0.14,,1283.0,,,,1001.0,,,3798.0,6.51,0.21,,,4.33,4.33,3851703.0,118702940.62,,143.24,4.35,15.72,0.1415,25.69,0.0728,37.005
2010-02-09,297429.0,9150155.6,1.4,2.7,0.35,11.38,0.0,5719458.69,181342.0,185913.0,5578835.68,,,,0.32,,,,0.09,8484.0,1665.0,,,0.32,,,8484.0,2376.0,6.7,0.18,,,4.54,4.54,3815952.0,117394586.85,,140.66,4.55,14.63,0.1384,25.17,0.0744,36.94
2010-02-10,299722.0,9163286.89,1.41,2.64,0.36,11.51,0.0,6451831.77,185598.0,211033.0,5674217.17,,,2717.0,1.07,,,,0.87,27620.0,23461.0,,,1.07,2717.0,,25000.0,2500.0,6.85,0.09,,,4.54,4.54,3902714.0,119316193.09,,143.75,4.55,18.57,0.1492,26.24,0.0733,36.71
2010-02-11,341747.0,10717059.46,1.6,2.93,0.41,13.06,0.0,7974503.02,181639.0,254292.0,5696131.83,,,,1.65,,,,0.16,44725.0,3959.0,,,1.65,,,,1466.0,6.68,0.06,,,4.51,4.51,3842847.0,120510259.9,,142.67,4.47,15.8,0.1906,36.13,0.0849,37.655
2010-02-12,336862.0,10458663.83,1.58,2.74,0.4,13.0,0.0,7788935.44,173434.0,250873.0,5384661.68,,,,,,,,0.26,,8205.0,,,,,,,3419.0,6.5,0.09,,,4.31,4.31,3850652.0,119552442.26,,144.24,4.32,16.02,0.1902,36.19,0.0837,37.28
2010-02-15,333182.0,10431815.5,1.56,2.68,0.4,12.84,0.0,7761257.96,172740.0,247887.0,5408430.86,,,,0.03,,2700.0,,0.03,1053.0,694.0,,,0.03,,0.1,,6739.0,6.45,0.24,,,4.26,4.26,3883316.0,121585307.86,,145.48,4.24,16.46,0.1907,36.55,0.0821,37.595
2010-02-16,332735.0,10433060.94,1.56,2.67,0.4,12.81,0.0,7772612.37,172293.0,247887.0,5402327.28,,,324.0,,,,,0.09,,2381.0,,,,324.0,,1610.0,,6.45,,,,4.24,4.24,3887254.0,121886660.18,,145.65,4.24,16.26,0.1906,36.61,0.082,37.65
2010-02-17,328623.0,10298653.63,1.54,2.65,0.39,12.73,0.0,7517773.02,176181.0,239887.0,5521302.81,,,,,,,,0.11,,2938.0,,,,,,6826.0,8000.0,6.65,0.32,,,4.31,4.31,3914512.0,122676146.23,,147.85,4.3,16.73,0.1959,36.87,0.0803,37.63
2010-02-18,363357.0,11822932.77,1.71,2.92,0.43,14.07,0.0,8683237.5,184138.0,266864.0,5991493.75,,,7957.0,1.07,,,,,28000.0,,,,1.07,7957.0,,,1023.0,6.98,0.06,,,4.47,4.47,3931701.0,127929932.77,,150.55,4.43,14.62,0.1743,33.24,0.0883,39.07
2010-02-19,355803.0,11541582.09,1.67,2.81,0.42,14.01,0.0,8656567.72,176584.0,266864.0,5728053.82,,,,,,,,0.25,,7754.0,,,,,,200.0,,6.89,,,,4.33,4.33,3903551.0,126623874.24,,152.07,4.33,15.1,0.1777,33.3,0.0872,38.95
2010-02-22,370556.0,11853495.37,1.74,3.04,0.44,14.68,0.0,9234572.67,198136.0,288685.0,6338054.59,,,35663.0,0.92,,,,0.55,21821.0,14111.0,,,0.92,35663.0,,,,7.7,,,,4.83,4.83,3901586.0,124805512.74,,150.62,4.86,20.83,0.1828,31.74,0.0904,38.41
2010-02-23,371226.0,11887294.09,1.74,3.07,0.44,14.66,0.0,9090645.38,203601.0,283890.0,6519653.7,,,5769.0,,,,,0.14,,3631.0,,,,5769.0,,3327.0,4795.0,7.84,0.17,,,4.95,4.95,3905984.0,125076316.15,,150.41,4.95,20.27,0.1811,31.56,0.0903,38.45
2010-02-24,370030.0,11787362.85,1.74,3.14,0.44,14.8,0.0,8722928.84,209276.0,273831.0,6666519.33,,,885.0,,,,,0.12,,3188.0,,,,885.0,,7978.0,10059.0,8.05,0.18,,,5.03,5.03,3953385.0,125935690.31,,151.8,5.04,19.07,0.1767,30.98,0.0889,38.25
2010-02-25,367134.0,11462736.89,1.72,3.17,0.44,14.35,0.0,8277852.35,200444.0,265127.0,6258305.78,,,,,,,,0.36,,8832.0,,,,,,,8704.0,7.64,0.6,,,4.82,4.82,3960795.0,123664795.3,,150.34,4.84,17.52,0.1775,31.97,0.0882,37.49
2010-02-26,359045.0,11150376.81,1.68,3.08,0.43,13.84,0.0,8108755.13,195338.0,261104.0,6066349.08,,,4229.0,,,,,0.42,,9335.0,,,,4229.0,,,4023.0,7.33,0.24,,,4.56,4.56,4091888.0,127076252.48,,153.38,4.56,14.21,0.1801,33.15,0.0837,37.29
2010-03-01,366869.0,11417798.94,1.72,3.14,0.44,14.1,0.0,8285030.46,198057.0,266209.0,6163984.98,,,2719.0,0.19,,,,0.01,5105.0,47.0,,,0.19,2719.0,,47.0,,7.39,,,,4.55,4.55,4154617.0,129301144.53,,155.54,4.54,14.01,0.1743,32.54,0.0843,37.37
2010-03-02,371278.0,11394230.1,1.74,2.93,0.44,14.24,0.0,8312603.34,194171.0,270864.0,5958955.43,,25000.0,386.0,0.0,0.93,4200.0,,0.16,455.0,4272.0,,25000.0,0.0,386.0,0.16,,,7.22,,0.94,,4.46,4.46,4159816.0,127661484.62,25000.0,154.1,4.48,13.9,0.1708,32.21,0.0853,36.85
2010-03-03,376137.0,11414915.53,1.77,2.99,0.45,14.29,0.0,8250463.52,232650.0,271864.0,7060406.44,,,6331.0,0.01,,,,0.02,1000.0,39.0,,,0.01,6331.0,,32187.0,,8.53,,,,5.37,5.37,4096725.0,124326428.49,,149.95,5.38,14.02,0.1716,32.38,0.0869,36.44
2010-03-04,487043.0,15022006.04,2.29,3.88,0.58,18.44,0.0,10967224.43,268506.0,355579.0,8281607.07,,,19394.0,3.16,,,,0.1,83715.0,2451.0,,,3.16,19394.0,,18913.0,,9.87,,,,6.19,6.19,4068666.0,125491024.88,,149.89,6.18,13.47,0.169,31.66,0.1123,37.035
2010-03-05,493862.0,15246721.74,2.32,4.01,0.59,18.78,0.0,11125128.38,275349.0,360358.0,8500693.69,,,1428.0,0.19,,,,0.0,4779.0,2.0,,,0.19,1428.0,,5417.0,,10.19,,,,6.33,6.33,4074240.0,125781703.37,,151.14,6.32,13.68,0.1672,31.09,0.1135,37.07
2010-03-08,507614.0,15624777.13,2.38,4.12,0.6,19.32,0.0,11063951.68,289492.0,359443.0,8910802.27,,,3245.0,,,,,0.94,,25524.0,,,,3245.0,,36422.0,915.0,10.72,0.0,,,6.62,6.62,4082919.0,125675610.66,,151.23,6.62,14.17,0.1668,30.89,0.1161,36.96
2010-03-09,502023.0,15415053.26,2.36,4.11,0.6,19.09,0.0,11069005.75,288704.0,360485.0,8864907.66,,,2232.0,0.12,,,,0.13,2042.0,3320.0,,,0.12,2232.0,,300.0,1000.0,10.66,0.08,,,6.66,6.66,4045730.0,124227661.77,,149.79,6.64,13.94,0.1675,31.28,0.1158,36.87
2010-03-10,518294.0,15575828.92,2.43,4.42,0.62,19.6,0.0,11376316.85,287907.0,378553.0,8652213.18,,,7389.0,0.64,,,,0.31,18140.0,8186.0,,,0.64,7389.0,,,72.0,10.52,0.0,,,6.31,6.31,4271464.0,128366511.09,,156.12,6.31,16.88,0.1657,30.41,0.1137,36.085
2010-03-11,577166.0,17438787.89,2.71,4.97,0.69,21.66,0.0,13261571.45,349579.0,438914.0,10562358.2,,,9438.0,2.34,,,,0.04,63161.0,588.0,,,2.34,9438.0,,52822.0,2800.0,12.64,0.11,,,7.66,7.66,4216545.0,127400841.16,,153.07,7.63,22.75,0.1717,27.4,0.1264,36.28
2010-03-12,578408.0,17543753.23,2.71,5.04,0.69,21.69,0.0,13455666.37,346109.0,443626.0,10497868.09,,,1259.0,0.13,,,,0.17,5206.0,4729.0,,,0.13,1259.0,,,494.0,12.55,0.0,,,7.48,7.48,4281134.0,129851520.81,,155.73,7.46,22.69,0.1718,27.36,0.125,36.42
2010-03-15,548207.0,16684792.9,2.57,4.83,0.65,20.79,0.0,12576070.54,346187.0,413208.0,10536272.61,,,217.0,,,,,0.0,,139.0,,,,217.0,,,30418.0,12.61,0.93,,,7.42,7.42,4320844.0,131505776.65,,158.23,7.38,19.07,0.1679,28.6,0.1175,36.545
2010-03-16,554179.0,16882705.44,2.6,4.92,0.66,20.9,0.0,12464064.09,289296.0,409136.0,8813215.86,,,9631.0,,,,,4.26,,116997.0,,,,9631.0,,50475.0,4072.0,10.55,0.33,,,6.17,6.17,4399801.0,134037096.83,,161.1,6.15,17.32,0.1636,28.45,0.1182,36.58
2010-03-17,492085.0,15085309.39,2.31,4.39,0.59,18.69,0.0,10764298.73,259291.0,351133.0,7948799.41,,,,,,,,1.08,,30005.0,,,,,,,58003.0,9.51,2.09,,,5.55,5.55,4413017.0,135285015.38,,162.45,5.53,15.46,0.1695,31.97,0.1053,36.81
2010-03-18,470105.0,14572011.88,2.21,4.17,0.56,18.01,0.0,10290564.12,253218.0,331982.0,7849088.4,,,,,,,,0.21,,6073.0,,,,,,,19151.0,9.38,0.64,,,5.56,5.56,4300560.0,133305987.82,,159.87,5.54,15.55,0.1761,33.25,0.1032,37.22
2010-03-19,477221.0,14814448.07,2.24,4.26,0.57,18.26,0.0,10267742.62,259934.0,330757.0,8069172.87,,,4537.0,,,,,0.11,,3665.0,,,,4537.0,,5844.0,1225.0,9.69,0.13,,,5.63,5.63,4354911.0,135190200.91,,162.41,5.63,14.61,0.1733,32.77,0.1034,37.275
2010-03-22,484376.0,15127325.84,2.27,4.55,0.58,18.49,0.0,10329720.95,265864.0,330757.0,8303077.27,,,7155.0,,,,,0.04,,1225.0,,,,7155.0,,,,9.92,,,,5.77,5.77,4342972.0,135633376.88,,162.3,5.76,14.07,0.1712,32.35,0.1051,37.5
2010-03-23,528602.0,16464505.13,2.48,5.05,0.63,20.22,0.0,10573031.62,345389.0,339453.0,10757921.76,,,24080.0,0.35,,,,,8696.0,,,,0.35,24080.0,,55445.0,,12.96,,,,7.58,7.58,4213343.0,131234099.42,,157.97,7.58,14.26,0.1602,29.47,0.116,37.4
2010-03-24,543351.0,16290381.27,2.55,5.26,0.65,20.68,0.0,10626969.51,347950.0,354453.0,10432000.98,,,4972.0,0.58,,,,0.3,15000.0,7990.0,,,0.58,4972.0,,5579.0,,12.93,,,,7.68,7.68,4180451.0,125335447.38,,155.36,7.68,16.88,0.1634,28.79,0.12,36.0
2010-03-25,530476.0,15930879.04,2.49,3.73,0.63,19.84,0.0,10238718.14,348593.0,340935.0,10468697.77,,,643.0,,,,,,,,,,,643.0,,,13518.0,12.61,0.67,,,7.59,7.59,4243046.0,127424148.44,,154.13,7.56,15.0,0.1653,30.04,0.1155,36.06
2010-03-26,575611.0,17221625.43,2.7,4.02,0.68,21.31,0.0,11208502.85,373110.0,374630.0,11163026.18,,,74227.0,1.11,,,,2.2,33695.0,61084.0,,,1.11,74227.0,,11374.0,,13.42,,,,7.99,7.99,4299261.0,128628991.72,,155.4,7.95,17.26,0.1614,27.91,0.1232,35.925
2010-03-29,595851.0,17859438.34,2.8,4.04,0.71,21.95,0.0,12371742.85,352744.0,412763.0,10572793.73,,,456.0,1.48,,,,0.75,43238.0,20822.0,,,1.48,456.0,,,5105.0,12.66,0.18,,,7.14,7.14,4586745.0,137478479.53,,165.36,7.11,16.66,0.1587,26.89,0.1206,35.99
2010-03-30,590119.0,17746608.3,2.77,3.89,0.7,21.84,0.0,12434315.16,311400.0,413472.0,9364710.89,,,226.0,0.03,,,,1.45,709.0,41570.0,,,0.03,226.0,,,,11.27,,,,6.16,6.16,4743794.0,142659792.28,,172.15,6.14,16.83,0.1591,27.02,0.1167,36.11
2010-03-31,588591.0,17722715.28,2.76,3.77,0.7,21.78,0.0,12449810.7,309872.0,413472.0,9330372.41,,,9913.0,,,,,0.42,,11441.0,,,,9913.0,,,,11.17,,,,6.0,6.0,4858624.0,146295151.98,,175.9,5.97,16.86,0.1579,27.1,0.1139,36.155
2010-04-01,610479.0,18269920.43,2.86,3.88,0.73,22.49,0.0,11099695.14,374342.0,370890.0,11203003.79,,,1603.0,,,,,0.44,,12133.0,,,,1603.0,,75000.0,42582.0,13.47,1.58,,,6.46,6.46,5420018.0,162205903.18,,196.45,6.42,22.25,0.1698,26.22,0.1054,35.935
2010-04-02,610479.0,18269920.43,2.86,3.81,0.73,22.48,0.0,11099695.14,374342.0,370890.0,11203003.79,,,,,,,,,,,,,,,,,,13.47,,,,6.45,6.45,5432805.0,162588582.14,,196.29,6.42,22.31,0.17,26.22,0.1051,
2010-04-05,610479.0,18269920.43,2.86,3.81,0.73,22.49,0.0,11099695.14,374342.0,370890.0,11203003.79,,,,,,,,,,,,,,,,,,13.48,,,,6.47,6.47,5408851.0,161871706.26,,195.8,6.44,22.31,0.17,26.21,0.1056,
2010-04-06,616690.0,18435254.66,2.89,3.85,0.73,22.74,0.0,11087339.83,380553.0,370890.0,11376204.36,,,5603.0,,,,,,,,,,,5603.0,,608.0,,13.72,,,,6.54,6.54,5437594.0,162550763.17,,196.88,6.51,22.09,0.1686,25.92,0.106,35.895
2010-04-07,626112.0,18505733.53,2.94,3.8,0.74,22.98,0.0,10962242.39,389975.0,370890.0,11526329.85,,,8169.0,,,,,,,,,,,8169.0,,1253.0,,13.98,,,,6.93,6.93,5237854.0,154813085.18,,188.13,6.92,21.98,0.168,25.98,0.1113,35.49
2010-04-08,623641.0,18546962.2,2.93,3.71,0.74,22.77,0.0,11030196.56,407756.0,370890.0,12126584.24,,,,,,,,0.28,,6423.0,,,,,,24204.0,,14.48,,,,8.72,8.72,4268129.0,126933327.41,,152.1,8.69,21.96,0.1691,26.16,0.1334,35.71
2010-04-09,641597.0,19198523.04,3.01,3.75,0.76,23.46,0.0,11760317.34,402637.0,393019.0,12048117.0,,,6630.0,0.81,,,,0.53,22129.0,14708.0,,,0.81,6630.0,,2959.0,,14.31,,,,8.69,8.69,4228292.0,126523287.0,,151.23,8.64,21.22,0.1644,25.31,0.1385,35.93
2010-04-12,643177.0,19639502.06,3.02,3.65,0.76,23.69,0.0,12090420.65,401285.0,395951.0,12253295.1,,,,0.15,,,,0.11,4802.0,3229.0,,,0.15,,,1877.0,1870.0,14.42,0.0,,,8.47,8.47,4335717.0,132391741.22,,156.84,8.42,21.36,0.1639,25.13,0.1358,36.665
2010-04-13,685266.0,20602250.52,3.22,3.65,0.81,25.4,0.0,13138321.88,402322.0,437003.0,12095651.37,1.58,,7713.0,,,,43052.0,0.25,,6676.0,1.58,,,7713.0,,,2000.0,14.68,0.06,,,8.4,8.4,4386559.0,131880156.68,,160.18,8.39,20.26,0.1483,23.57,0.1431,36.1
2010-04-14,687337.0,21265559.75,3.23,3.54,0.82,25.5,0.0,13520461.44,390509.0,437003.0,12081980.85,,,17034.0,,,,,1.03,,29261.0,,,,17034.0,,414.0,,14.14,,,,7.9,7.9,4554714.0,140918563.52,,166.16,7.84,19.97,0.1443,23.23,0.139,37.15
2010-04-15,630908.0,19643175.5,2.96,3.25,0.75,23.74,0.0,12804392.12,359826.0,411257.0,11203099.77,,,,,,,,1.09,,30683.0,,,,,,,25746.0,13.4,0.95,,,7.36,7.36,4531785.0,141096083.86,,169.08,7.34,22.14,0.1557,25.05,0.129,37.385
2010-04-16,610976.0,18933552.07,2.87,3.09,0.73,23.16,0.0,12769121.75,337382.0,412053.0,10455140.08,,,1872.0,,,796.0,,0.9,,24316.0,,,,1872.0,0.03,,,12.63,,,,6.9,6.9,4553480.0,141107916.97,,170.3,6.91,22.64,0.1623,25.52,0.1249,37.21
2010-04-19,607472.0,18830025.63,2.85,3.06,0.72,22.98,0.0,12676275.6,336984.0,408947.0,10445612.9,,,,0.25,,,,0.02,6935.0,398.0,,,0.25,,,,10041.0,12.54,0.38,,,6.95,6.95,4514288.0,139930990.65,,168.2,6.94,22.67,0.1621,25.71,0.1252,37.22
2010-04-20,594363.0,18656328.53,2.79,2.97,0.71,22.54,0.0,12477478.88,335308.0,397514.0,10524908.53,,,,,,,,0.07,,1877.0,,,,,,201.0,11433.0,12.53,0.39,,,6.84,6.84,4566703.0,143343228.78,,171.05,6.82,23.2,0.1636,26.14,0.1212,37.69
2010-04-21,592338.0,18420108.57,2.78,2.95,0.7,22.6,0.0,12231000.85,328322.0,393314.0,10209925.56,,,615.0,,,,,0.3,,9161.0,,,,615.0,,1560.0,4200.0,12.38,0.16,,,6.73,6.73,4549021.0,141462240.68,,171.43,6.74,23.48,0.1653,26.1,0.1214,37.34
2010-04-22,544637.0,16800662.1,2.56,2.69,0.65,20.71,0.0,10621208.57,329621.0,344314.0,10167967.0,,,1922.0,,,,,0.02,,623.0,,,,1922.0,,,49000.0,12.36,1.85,,,6.78,6.78,4532348.0,139811373.97,,169.56,6.79,25.48,0.1844,28.54,0.112,37.04
2010-04-23,560010.0,17202590.35,2.63,2.74,0.67,21.12,0.0,10768782.85,339181.0,350565.0,10419085.01,,,6749.0,0.22,,,,,6251.0,,,,0.22,6749.0,,2811.0,,12.5,,,,6.88,6.88,4593688.0,141110574.54,,169.73,6.86,25.44,0.1806,27.96,0.1135,36.885
2010-04-26,559412.0,17275068.62,2.63,2.74,0.67,21.04,0.0,10810335.58,338583.0,350067.0,10455700.91,,,1973.0,,,,,0.1,,2571.0,,,,1973.0,,,498.0,12.48,0.0,,,6.78,6.78,4652239.0,143664683.56,,172.07,6.76,25.55,0.1813,28.06,0.1121,37.08
2010-04-27,683556.0,20747240.04,3.21,3.33,0.81,25.74,0.0,10617892.31,462968.0,349826.0,14051969.74,,,,,,,,0.02,,615.0,,,,,,125000.0,241.0,17.22,0.01,,,92.6,9.3,37008.0,1123264.02,,1.39,92.54,25.79,0.1815,27.93,0.1373,36.445
2010-04-28,683355.0,20228942.15,3.21,3.28,0.81,25.32,0.0,10101993.67,471337.0,341256.0,13952702.34,,,5137.0,,,,,0.1,,2594.0,,,,5137.0,,5826.0,8570.0,17.13,0.33,,,92.72,9.46,37008.0,1095525.3,,1.36,92.65,25.48,0.1801,27.88,0.1372,35.545
2010-04-29,678053.0,20221633.75,3.18,3.22,0.81,24.87,0.0,10019185.44,471491.0,335954.0,14061317.21,,,154.0,0.02,,,,,154.0,,,,0.02,154.0,,,5456.0,16.77,0.23,,,92.41,9.5,38721.0,1154779.76,,1.37,92.43,25.46,0.1778,27.2,0.1366,35.81
2010-04-30,706443.0,21062427.84,3.31,3.34,0.84,25.84,0.0,10133827.9,495942.0,339893.0,14786391.24,,,15513.0,0.27,,,,,7594.0,,,,0.27,15513.0,,8938.0,3655.0,17.73,0.15,,,89.39,9.96,58869.0,1755165.05,,2.1,89.4,24.36,0.165,25.23,0.1418,35.8
2010-05-03,709114.0,21295608.77,3.33,3.34,0.84,25.96,0.0,10207425.53,496195.0,339893.0,14901376.35,,,5830.0,,,,,0.2,,5577.0,,,,5830.0,,,,17.83,,,,100.0,9.97,0.0,0.0,,0.0,100.0,24.45,0.1649,25.09,0.1425,36.06
2010-05-04,714120.0,21481629.18,3.35,3.33,0.85,26.33,0.0,10239811.21,502033.0,340405.0,15101785.05,,,8184.0,0.18,,,,0.05,3765.0,2346.0,,,0.18,8184.0,,,3253.0,18.22,0.11,,,100.0,10.08,0.0,0.0,,0.0,100.0,24.53,0.1651,25.13,0.1434,36.12
2010-05-05,727972.0,21076824.85,3.42,3.29,0.87,26.67,0.0,9956084.84,496832.0,343873.0,14384675.57,,,,0.3,,,,0.18,7128.0,5201.0,,,0.3,,,,3660.0,17.89,0.22,,,100.0,8.89,0.0,0.0,,0.0,100.0,24.01,0.1598,24.42,0.1303,34.765
2010-05-06,735452.0,21088205.91,3.45,3.28,0.87,26.35,0.0,9803974.75,505771.0,341914.0,14502378.12,,,4131.0,,,1400.0,,0.12,,885.0,,,,4131.0,0.05,7134.0,3359.0,17.65,0.18,0.05,,60.45,10.08,330889.0,9487846.07,1441.0,11.47,60.61,23.83,0.1581,24.13,0.1466,34.43
2010-05-07,758260.0,20760231.18,3.56,3.35,0.9,26.5,0.0,9185853.35,535614.0,335510.0,14664456.08,,,20671.0,,,,,0.31,,6352.0,,,,20671.0,,15524.0,6404.0,18.18,0.34,,,54.47,10.85,447747.0,12258765.11,,15.07,54.67,22.87,0.1531,22.93,0.1536,32.875
