,ATO FP Equity_DX_SI_QTY,ATO FP Equity_DX_SHORT_INTEREST_VALUE,ATO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATO FP Equity_DX_SI_MV,ATO FP Equity_DX_DSS,ATO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATO FP Equity_DX_SUPPLY_SI_QTY,ATO FP Equity_DX_BROKER_SI_QTY,ATO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATO FP Equity_DX_BROKER_SI_MV_NEW_x,ATO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ATO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATO FP Equity_DX_BROKER_SI_MV_INC_x,ATO FP Equity_DX_SUPPLY_SI_MV_NEW,ATO FP Equity_DX_BROKER_SI_QTY_ADD,ATO FP Equity_DX_BROKER_SI_QTY_NEW,ATO FP Equity_DX_SUPPLY_SI_MV_DEC,ATO FP Equity_DX_BROKER_SI_QTY_INC,ATO FP Equity_DX_SUPPLY_SI_QTY_DEC,ATO FP Equity_DX_BROKER_SI_MV_NEW_y,ATO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ATO FP Equity_DX_BROKER_SI_MV_INC_y,ATO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATO FP Equity_DX_BROKER_SI_MV_ADD,ATO FP Equity_DX_SUPPLY_SI_QTY_ADD,ATO FP Equity_DX_BROKER_SI_QTY_DEC,ATO FP Equity_DX_SUPPLY_SI_MV,ATO FP Equity_DX_BROKER_SI_MV_DEC,ATO FP Equity_DX_SUPPLY_SI_MV_RMV,ATO FP Equity_DX_BROKER_SI_MV_RMV,ATO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATO FP Equity_DX_UTILIZATION_QUANTITY,ATO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ATO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATO FP Equity_DX_ACTIVE_UTILIZATION_MV,ATO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATO FP Equity_DX_BROKER_SI_CON_RATIO,ATO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATO FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-07-29,644248.0,55753021.06,0.71,1.71,0.61,56.06,0.0,38248724.86,432144.0,441979.0,37397607.03,,,33311.0,3.51,,829.0,,10.21,35353.0,119819.0,,,3.51,33311.0,0.08,109129.0,24363.0,37.74,2.13,,,2.01,2.01,21028406.0,1819791699.09,,1833.41,2.02,15.53,0.4988,68.61,0.03
2016-08-01,687341.0,59244808.11,0.76,1.84,0.66,59.97,0.0,40821401.07,312376.0,473598.0,26924999.64,,,1743.0,3.23,,,,17.44,35820.0,199913.0,,,3.23,1743.0,,78402.0,4201.0,27.39,0.37,,,1.45,1.45,21199784.0,1827298436.98,,1855.81,1.45,15.55,0.3988,59.65,0.032
2016-08-02,694027.0,58841439.49,0.76,1.88,0.66,60.34,0.0,46476824.44,336576.0,548188.0,28535800.97,,3126.0,12956.0,6.53,0.27,,,0.75,74590.0,8491.0,,3126.0,6.53,12956.0,,16609.0,,29.34,,,,1.58,1.58,20959260.0,1776981340.92,,1817.69,1.59,12.46,0.409,61.15,0.0326
2016-08-03,704392.0,59316931.49,0.77,1.91,0.67,60.6,0.0,47220653.7,349380.0,560748.0,29421330.06,,,931.0,1.3,,,,0.0,18925.0,1.0,,,1.3,931.0,,15000.0,6365.0,30.06,0.64,0.27,,1.64,1.64,20977168.0,1766489734.52,3126.0,1802.4,1.64,12.3,0.4247,62.66,0.033
2016-08-04,633527.0,54156094.86,0.7,1.72,0.6,54.2,0.0,40959154.68,315735.0,479147.0,26990127.67,,,,,,,,5.84,,67959.0,,,,,,34314.0,81601.0,26.99,6.92,,,1.49,1.49,20924264.0,1788678976.81,,1795.42,1.48,13.69,0.51,69.69,0.0298
2016-08-05,316747.0,27633177.53,0.35,0.85,0.3,27.6,0.0,19386242.58,147503.0,222216.0,12868240.54,,,,,,,,14.39,,168232.0,,,,,,,256931.0,12.83,21.78,,,0.69,0.69,21254464.0,1854250796.39,,1853.56,0.69,27.3,0.2745,42.91,0.0148
2016-08-08,246981.0,21558944.25,0.27,0.7,0.24,21.75,0.0,14424130.53,154943.0,165244.0,13524957.38,,,538.0,,,3200.0,,0.3,,3485.0,,,,538.0,0.28,10387.0,60172.0,13.68,5.12,,,0.72,0.72,21277792.0,1857336116.65,,1878.48,0.72,29.1,0.2411,37.11,0.0115
2016-08-09,232878.0,20403753.86,0.26,0.69,0.22,20.49,0.0,13834684.01,140328.0,157902.0,12294926.84,,,,0.05,,,,1.29,512.0,14615.0,,,0.05,,,,7854.0,12.38,0.74,,,0.65,0.65,21360980.0,1871555828.46,,1887.8,0.65,26.76,0.2534,40.13,0.0108
2016-08-10,203555.0,17927028.68,0.22,0.62,0.19,17.94,0.0,11325763.98,172308.0,128600.0,15175114.62,,,,0.19,,3288.0,,0.77,2057.0,8761.0,,,0.19,,0.29,40741.0,34647.0,15.26,3.05,,,0.8,0.8,21424326.0,1886834057.45,,1899.67,0.8,25.27,0.2406,39.26,0.0094
2016-08-11,175504.0,15607305.3,0.19,0.55,0.17,15.54,0.0,8941670.5,153361.0,100549.0,13638161.79,,,,,,,,1.68,,18947.0,,,,,,,28051.0,13.7,2.52,,,0.71,0.71,21319228.0,1895886703.86,,1908.81,0.71,19.37,0.2779,46.97,0.0082
2016-08-12,223972.0,19703039.39,0.25,0.72,0.21,19.95,0.0,13109173.56,132077.0,149017.0,11618944.93,,,998.0,4.32,,998.0,,2.31,47470.0,26055.0,,,4.32,998.0,0.09,3773.0,,11.88,,,,0.61,0.61,21411384.0,1883580726.2,,1922.5,0.61,20.57,0.2124,35.54,0.0104
2016-08-15,215984.0,19094134.81,0.24,0.7,0.21,19.13,0.0,12467713.99,138990.0,141029.0,12287455.54,,,1518.0,1.32,,,,,14634.0,,,,1.32,1518.0,,5395.0,22622.0,12.38,2.09,,,0.64,0.64,21422764.0,1893886324.53,,1911.17,0.64,16.71,0.1981,36.85,0.01
2016-08-16,230285.0,20115191.21,0.25,0.77,0.22,20.32,0.0,13264312.68,138460.0,151854.0,12094358.62,,,4076.0,1.6,,,,0.41,18268.0,4606.0,,,1.6,4076.0,,,7443.0,12.34,0.68,,,0.64,0.64,21409404.0,1870092516.23,,1905.49,0.64,15.37,0.1853,34.32,0.0107
2016-08-17,219358.0,18952858.75,0.24,0.75,0.21,19.16,0.0,12383148.41,115900.0,143321.0,10013933.06,,,,0.27,,1500.0,,2.05,3267.0,22710.0,,,0.27,,0.13,150.0,13300.0,10.23,1.25,,,0.54,0.54,21436020.0,1852104136.61,,1889.53,0.54,13.49,0.1939,36.33,0.0102
2016-08-18,260358.0,22670080.83,0.29,0.9,0.25,22.69,0.0,16150336.31,109887.0,185481.0,9568160.65,,,,5.57,,150.0,,0.62,62669.0,6802.0,,,5.57,,0.01,789.0,20659.0,9.59,1.86,,,0.51,0.51,21421700.0,1865245816.95,,1874.96,0.51,15.13,0.2133,39.87,0.0121
2016-08-19,265028.0,22943288.82,0.29,0.94,0.25,23.14,0.0,15536419.39,108219.0,179468.0,9368443.23,,,2597.0,0.01,,,,0.37,142.0,4265.0,,,0.01,2597.0,,,6155.0,9.54,0.54,,,0.5,0.5,21564244.0,1866801539.16,,1898.72,0.5,14.02,0.2058,39.14,0.0122
2016-08-22,238905.0,20752586.41,0.26,0.86,0.23,20.84,0.0,13548401.68,92295.0,155970.0,8017245.19,,,,0.13,,,,1.49,1500.0,16901.0,,,0.13,,,977.0,24998.0,8.1,2.19,,,0.43,0.43,21579800.0,1874538684.0,,1895.61,0.43,13.18,0.2487,45.64,0.011
2016-08-23,214709.0,18968701.58,0.24,0.78,0.2,18.91,0.0,11625815.95,91216.0,131594.0,8058577.35,,,,0.08,,,,0.11,871.0,1259.0,,,0.08,,,180.0,25247.0,8.06,2.24,,,0.42,0.42,21553058.0,1904128496.68,,1908.72,0.42,9.43,0.3216,54.22,0.0099
2016-08-24,220968.0,19382063.56,0.24,0.82,0.21,19.51,0.0,12801382.48,95845.0,145944.0,8406981.47,,,,1.33,,,,0.73,15130.0,8871.0,,,1.33,,,13500.0,780.0,8.6,0.08,,,0.44,0.44,21470828.0,1883299631.63,,1920.18,0.45,13.46,0.3072,51.82,0.0102
2016-08-25,198595.0,17192230.42,0.22,0.75,0.19,17.44,0.0,14187756.24,52067.0,163889.0,4507403.82,,,8592.0,1.59,,1200.0,,4.81,16745.0,53460.0,,,1.59,8592.0,0.11,1090.0,,4.61,,,,0.24,0.24,21539116.0,1864626225.76,,1904.94,0.24,18.38,0.1373,19.88,0.0092
2016-08-26,182353.0,15960773.73,0.2,0.71,0.17,16.04,0.0,13926913.58,39850.0,159116.0,3487942.8,,,,0.1,,,,1.22,1200.0,13417.0,,,0.1,,,1200.0,5973.0,3.51,0.58,,,0.18,0.18,21550480.0,1886244454.25,,1902.27,0.18,18.46,0.1423,21.72,0.0084
2016-08-29,200961.0,17527977.62,0.22,0.8,0.19,17.7,0.0,14396838.4,52512.0,165062.0,4580138.24,,,13752.0,0.55,,,,0.1,6100.0,1090.0,,,0.55,13752.0,,,154.0,4.66,0.0,,,0.24,0.24,21552568.0,1879832054.73,,1913.79,0.24,17.33,0.1353,18.67,0.0093
2016-08-30,207456.0,18250110.46,0.23,0.84,0.2,18.34,0.0,14885483.87,54592.0,169209.0,4802512.49,,,,0.38,,,,0.71,4261.0,7920.0,,,0.38,,,10000.0,114.0,4.84,0.01,,,0.25,0.25,21574352.0,1897917183.1,,1912.61,0.25,14.49,0.1152,17.41,0.0096
2016-08-31,197864.0,17228557.88,0.22,0.81,0.19,17.43,0.0,13898287.32,54336.0,159617.0,4731183.65,,,,,,,,0.01,,256.0,,,,,,,9592.0,4.83,0.83,,,0.25,0.25,21531144.0,1874775404.39,,1912.25,0.25,13.42,0.1109,15.81,0.0092
2016-09-01,191806.0,16860111.09,0.21,0.8,0.18,16.89,0.0,13498127.27,48278.0,153559.0,4243727.74,,,,,,,,0.55,,6058.0,,,,,,,6058.0,4.26,0.59,,,0.23,0.23,21317110.0,1873814389.65,,1882.31,0.23,12.22,0.1086,14.53,0.009
2016-09-02,234086.0,20796117.84,0.26,0.98,0.22,20.81,0.0,13856319.9,87386.0,155970.0,7763341.48,,,,0.3,,,,0.06,3172.0,761.0,,,0.3,,,39869.0,761.0,7.8,0.08,,,0.41,0.41,21441274.0,1904835234.83,,1917.14,0.41,9.6,0.1537,32.02,0.0109
2016-09-05,225586.0,19987538.22,0.25,0.95,0.22,20.1,0.0,13713046.42,74294.0,154770.0,6582652.13,,,,,,,,1.17,,13092.0,,,,,,,1200.0,6.69,0.11,,,0.34,0.34,21608102.0,1914537092.49,,1943.05,0.34,9.63,0.157,32.46,0.0104
2016-09-06,227263.0,20133881.69,0.25,0.98,0.22,20.17,0.0,13353071.92,80017.0,150724.0,7088935.77,,,5731.0,0.19,,,,0.0,2102.0,8.0,,,0.19,5731.0,,,6148.0,7.17,0.6,,,0.37,0.37,21652204.0,1918230920.17,,1936.69,0.37,9.67,0.1564,32.17,0.0105
2016-09-07,226663.0,20159035.2,0.25,0.98,0.22,20.17,0.0,17460022.83,80017.0,196316.0,7116580.65,,,,,,45592.0,,,,,,,,,4.09,,,7.19,,,,0.37,0.37,21601692.0,1921219032.05,,1940.94,0.37,9.7,0.1546,31.8,0.0105
2016-09-08,198416.0,17607621.81,0.22,0.96,0.19,17.62,0.0,14914600.59,80017.0,168069.0,7100783.58,,,,0.95,,,,,10586.0,,,,0.95,,,,38833.0,7.2,3.51,,,0.37,0.37,21548040.0,1912193266.15,,1939.09,0.37,14.56,0.147,29.41,0.0092
2016-09-09,195310.0,17428388.41,0.21,0.99,0.19,17.38,0.0,14176058.92,67925.0,158863.0,6061252.79,,,,,,,,1.64,,18192.0,,,,,,6100.0,9206.0,6.11,0.82,,,0.31,0.31,21534912.0,1921656908.47,,1941.2,0.31,11.3,0.1534,31.45,0.009
2016-09-12,188313.0,16779849.62,0.21,0.98,0.18,16.78,0.0,13371806.05,67876.0,150066.0,6048170.19,,,1200.0,0.85,,,,0.73,9395.0,8149.0,,,0.85,1200.0,,6900.0,18192.0,6.13,1.62,,,0.31,0.31,21562642.0,1921364377.81,,1946.67,0.31,14.61,0.112,18.42,0.0087
2016-09-13,178526.0,15849613.54,0.2,0.92,0.17,15.86,0.0,11622244.99,71522.0,130910.0,6349753.31,,,3646.0,,,,,,,,,,,3646.0,,,19156.0,6.45,1.73,,,0.33,0.33,21556922.0,1913832622.87,,1944.16,0.33,12.53,0.1046,15.97,0.0083
2016-09-14,192211.0,17144261.41,0.21,0.98,0.18,17.15,0.0,12897151.98,76958.0,144595.0,6864269.32,,,3600.0,0.56,,12913.0,,,6300.0,,,,0.56,3600.0,1.22,1836.0,5528.0,6.93,0.5,,,0.35,0.35,21663974.0,1932318303.74,,1950.49,0.35,11.04,0.0972,16.19,0.0088
2016-09-15,218609.0,19630463.41,0.24,1.13,0.21,19.65,0.0,15682083.08,67062.0,174639.0,6021975.94,,,,2.74,,,,0.89,30044.0,9896.0,,,2.74,,,,,6.07,,,,0.31,0.31,21586380.0,1938395229.78,,1954.23,0.31,15.72,0.1259,24.85,0.0101
2016-09-16,191803.0,17221467.92,0.21,0.99,0.18,17.55,0.0,13787374.17,61339.0,153556.0,5507461.41,,,,0.54,,,,0.52,5396.0,5723.0,,,0.54,,,,26479.0,5.59,2.15,,,0.28,0.28,21620172.0,1941216240.53,,1972.36,0.28,14.11,0.1108,16.65,0.0088
2016-09-19,191823.0,17541371.44,0.21,0.97,0.18,17.72,0.0,14043851.16,62654.0,153576.0,5729433.31,,,,0.38,,,,0.04,4137.0,385.0,,,0.38,,,1700.0,4117.0,5.73,0.37,,,0.29,0.29,21579574.0,1973357329.72,,1967.62,0.29,16.85,0.1154,17.33,0.0089
2016-09-20,307477.0,27956560.37,0.34,1.55,0.29,28.5,0.0,24874198.59,58308.0,273576.0,5301505.88,,,3554.0,11.27,,,,0.72,122185.0,7900.0,,,11.27,3554.0,,,2185.0,5.4,0.17,,,0.27,0.27,21625856.0,1966275685.26,,2001.81,0.27,12.27,0.1744,34.47,0.0142
2016-09-21,348033.0,32605939.48,0.38,1.75,0.33,32.73,0.0,29429878.72,100334.0,314132.0,9399925.67,,,31740.0,4.18,,,,,44341.0,,,,4.18,31740.0,,10286.0,3785.0,9.27,0.38,,,0.46,0.46,21669152.0,2030103636.09,,2011.47,0.46,21.71,0.1574,26.06,0.016
2016-09-22,336765.0,31962486.47,0.37,1.65,0.32,32.26,0.0,28744930.45,94419.0,302864.0,8961341.02,,,,,,,,0.53,,5915.0,,,,,,,11268.0,8.92,0.88,,,0.43,0.43,21674292.0,2057114797.51,,2059.87,0.43,22.86,0.1597,26.53,0.0155
2016-09-23,369712.0,34677109.73,0.41,1.8,0.35,35.36,0.0,31830715.11,139135.0,339365.0,13050157.05,,,28138.0,4.84,,,,,50216.0,,,,4.84,28138.0,,16578.0,13715.0,13.37,1.31,,,0.64,0.64,21599584.0,2025931386.02,,2069.61,0.64,28.37,0.2021,30.58,0.017
2016-09-26,390396.0,36570920.46,0.43,1.88,0.37,37.19,0.0,30412629.11,255082.0,324656.0,23895182.16,,,36886.0,1.46,,,,3.09,16297.0,31740.0,,,1.46,36886.0,,110801.0,31006.0,24.24,2.94,,,1.18,1.18,21423062.0,2006836895.02,,2032.65,1.18,14.84,0.1834,33.38,0.018
2016-09-27,448370.0,42116793.53,0.49,2.07,0.43,42.76,0.0,29658161.87,200597.0,315737.0,18842702.3,,,,,,,,5.2,,54630.0,,,,,,145.0,8919.0,19.06,0.84,,,0.93,0.93,21420344.0,2012079768.07,,2037.44,0.93,25.07,0.1768,27.27,0.0207
2016-09-28,344513.0,32704653.34,0.38,1.57,0.33,33.08,0.0,27610039.7,173876.0,290846.0,16506065.97,,,,0.44,,,,2.52,4562.0,26721.0,,,0.44,,,,29453.0,16.55,2.82,,,0.81,0.81,21393180.0,2030856704.4,,2039.63,0.8,14.71,0.1775,32.47,0.016
2016-09-29,249923.0,23495783.5,0.27,1.15,0.24,24.03,0.0,18420540.84,153353.0,195938.0,14417036.0,,,,,,,,1.91,,20523.0,,,,,,,94908.0,14.73,9.12,,,0.72,0.72,21272372.0,1999860145.19,,2037.77,0.72,16.93,0.1645,29.33,0.0117
2016-09-30,301105.0,28509621.86,0.33,1.36,0.29,28.86,0.0,23146663.78,186009.0,244464.0,17611950.16,,,656.0,4.5,,1200.0,,,47326.0,,,,4.5,656.0,0.11,32000.0,,17.74,,,,0.87,0.87,21227056.0,2009848191.61,,2025.17,0.87,23.23,0.1627,24.63,0.0141
2016-10-03,308506.0,29520992.19,0.34,1.38,0.29,29.76,0.0,25030252.42,174590.0,261576.0,16706547.12,,,21922.0,3.65,,,,3.21,37624.0,33949.0,,,3.65,21922.0,,608.0,20512.0,16.8,1.99,,,0.84,0.84,20498392.0,1961494655.55,,1973.02,0.84,23.92,0.2285,37.78,0.0149
2016-10-04,355820.0,34354049.25,0.39,1.6,0.34,34.65,0.0,29659645.95,193130.0,307198.0,18646499.72,,,25019.0,3.97,,18629.0,,1.14,40263.0,11900.0,,,3.97,25019.0,1.79,5421.0,13270.0,18.76,1.2,,,0.93,0.93,20478470.0,1977174883.25,,1989.34,0.93,20.02,0.1807,27.02,0.0172
2016-10-05,1012471.0,97263302.72,1.11,4.49,0.97,99.0,0.0,55290367.7,527882.0,575550.0,50711128.29,,,5915.0,26.39,,,,0.86,268352.0,9185.0,,,26.39,5915.0,,338022.0,,51.59,,,,2.56,2.56,20123342.0,1933154336.95,,1961.74,2.56,34.82,0.3575,47.88,0.049
2016-10-06,710504.0,68093451.49,0.78,3.14,0.68,69.27,0.0,63912795.87,521579.0,666882.0,49987212.36,,,,15.13,,,,1.06,156039.0,10854.0,,,15.13,,,4551.0,64707.0,50.78,6.38,,,2.55,2.55,19930768.0,1910129688.06,,1941.38,2.55,33.28,0.295,41.07,0.0347
2016-10-07,488031.0,46145770.56,0.54,2.17,0.47,47.18,0.0,43739629.51,473404.0,462584.0,44762714.6,,,,0.35,,,,4.68,3952.0,48175.0,,,0.35,,,,208250.0,45.93,20.27,,,2.32,2.32,19907436.0,1882347584.86,,1922.95,2.33,13.65,0.4226,62.4,0.0239
2016-10-10,821843.0,78123099.83,0.9,3.61,0.78,79.07,0.0,41395852.09,470336.0,435478.0,44709398.61,,,,0.66,,21000.0,,0.5,6544.0,5000.0,,,0.66,,2.02,1932.0,54650.0,45.08,5.42,,,2.31,2.31,19894312.0,1891121932.55,,1911.97,2.3,27.87,0.3298,48.97,0.0404
2016-10-11,681371.0,64272339.18,0.75,2.95,0.65,65.66,0.0,27355675.54,443878.0,290006.0,41870108.02,,,5000.0,,,,,3.02,,31458.0,,,,5000.0,,,145472.0,42.76,14.02,,,2.18,2.18,19896814.0,1876825955.34,,1917.73,2.18,24.03,0.4088,58.81,0.0335
2016-10-12,515249.0,48515926.12,0.57,2.22,0.49,49.27,0.0,12471230.16,403678.0,132447.0,38010383.38,,,118.0,,,,,3.91,,40318.0,,,,118.0,,,157559.0,38.58,15.26,,,1.98,1.98,19979914.0,1881311815.27,,1911.6,1.98,4.6,0.6222,78.4,0.0253
2016-10-13,510360.0,47869178.51,0.56,2.18,0.49,48.69,0.0,11509012.62,398789.0,122704.0,37404384.8,,,3882.0,,,,,0.93,,9743.0,,,,3882.0,,972.0,9743.0,38.03,0.94,,,1.93,1.93,20311664.0,1905131024.74,,1932.34,1.93,4.64,0.6353,79.28,0.0246
2016-10-14,503826.0,47256322.46,0.55,2.13,0.48,47.92,0.0,11138335.07,396207.0,118752.0,37162206.3,,,,,,,,0.25,,2582.0,,,,,,,3952.0,37.65,0.4,,,1.92,1.92,20199060.0,1894569340.88,,1923.08,1.92,4.73,0.6476,80.06,0.0245
2016-10-17,513835.0,47987159.68,0.56,2.17,0.49,48.82,0.0,12025017.11,396273.0,128761.0,37008019.56,,,,,,10009.0,,0.06,,608.0,,,,,0.95,674.0,,37.65,,,,1.92,1.92,20216016.0,1887978023.92,,1919.0,1.92,4.61,0.6547,80.52,0.0249
2016-10-18,512310.0,48502155.96,0.56,2.13,0.49,48.64,0.0,12045871.28,396273.0,127236.0,37516532.67,,,,1.11,,,,,11899.0,,,,1.11,,,,13424.0,37.51,1.3,,,1.94,1.94,20080192.0,1901061084.47,,1907.61,1.93,6.83,0.6249,78.46,0.025
2016-10-19,654154.0,62667137.97,0.72,2.67,0.62,62.89,0.0,26344178.29,392716.0,274995.0,37621703.38,,,,0.24,,145401.0,,0.55,2358.0,5915.0,,,0.24,,13.8,2358.0,,37.68,,,,1.91,1.91,20151212.0,1930460996.35,,1938.73,1.91,5.17,0.698,83.22,0.0318
2016-10-20,507622.0,48158542.29,0.56,2.04,0.48,49.15,0.0,12187396.96,392716.0,128463.0,37257309.76,,,,,,,,,,,,,,,,,146532.0,38.11,13.91,,,1.87,1.87,20609130.0,1955206154.71,,1997.12,1.87,6.76,0.6214,78.24,0.0242
2016-10-21,714019.0,67662076.4,0.78,2.73,0.68,68.64,0.0,31711158.36,391150.0,334639.0,37066270.2,,,432.0,0.28,,203532.0,,0.19,2710.0,1998.0,,,0.28,432.0,19.3,,66.0,37.6,0.01,,,1.86,1.86,20647730.0,1956626202.88,,1986.29,1.86,4.66,0.7196,84.57,0.0339
2016-10-24,510285.0,48930000.6,0.56,1.93,0.49,49.16,0.0,12571534.71,390948.0,131107.0,37487062.87,,,,,,,,0.02,,202.0,,,,,,,203532.0,37.54,19.3,,,1.83,1.83,20926344.0,2006576764.99,,2014.92,1.83,6.82,0.6101,77.5,0.0239
2016-10-25,529518.0,49995397.05,0.58,1.99,0.5,51.28,0.0,14194622.27,390948.0,150340.0,36912060.57,,,,,,19233.0,,,,,,,,,1.85,,,37.96,,,,1.83,1.83,20951250.0,1978150058.1,,2025.29,1.84,6.42,0.628,78.71,0.0248
2016-10-26,520464.0,48765507.06,0.57,1.98,0.5,49.77,0.0,12629125.48,397446.0,134788.0,37239186.04,,,6498.0,0.36,,,,,3681.0,,,,0.36,6498.0,,,19233.0,38.0,1.87,,,1.85,1.85,21036630.0,1971052616.27,,2005.61,1.86,6.63,0.5868,75.91,0.0243
2016-10-27,506135.0,47382965.23,0.56,1.92,0.48,48.16,0.0,11798675.24,389516.0,126031.0,36465415.52,,,,,,,,0.77,,7930.0,,,,,,,8757.0,37.04,0.85,,,1.82,1.82,21046498.0,1970315198.55,,1999.57,1.82,5.45,0.6237,78.47,0.0236
2016-10-28,511791.0,47942775.94,0.56,1.94,0.49,48.58,0.0,12265248.0,394000.0,130932.0,36908530.47,,,755.0,0.64,,,,,6901.0,,,,0.64,755.0,,3729.0,2000.0,37.36,0.2,,,1.84,1.84,20972932.0,1964670304.1,,1984.67,1.85,4.94,0.6108,77.64,0.024
2016-10-31,549533.0,51326427.96,0.6,2.12,0.52,52.16,0.0,12229059.7,431742.0,130932.0,40324738.75,,,37742.0,,,,,,,,,,,37742.0,,,,40.97,,,,2.01,2.01,20995642.0,1960994710.98,,1987.55,2.02,7.2,0.5857,75.83,0.0256
2016-11-01,551464.0,50935211.73,0.61,2.12,0.53,52.09,0.0,11780887.46,436845.0,127549.0,40348585.89,,,5314.0,,,,,0.02,,211.0,,,,5314.0,,,3383.0,41.31,0.34,,,2.04,2.04,20988784.0,1938600084.41,,1973.78,2.05,8.26,0.5837,75.62,0.0257
2016-11-02,547182.0,50102207.6,0.6,2.11,0.52,51.13,0.0,11341857.46,436244.0,123868.0,39944273.48,,,,,,,,0.12,,601.0,,,,,,,3681.0,40.81,0.37,,,2.03,2.03,21002904.0,1923111243.35,,1958.27,2.04,8.21,0.5935,76.27,0.0255
2016-11-03,544689.0,50433111.48,0.6,2.14,0.52,50.67,0.0,11469019.3,433751.0,123868.0,40161289.35,,,10000.0,,,,,1.21,,12493.0,,,,10000.0,,,,40.25,,,,2.02,2.02,20991452.0,1943612297.64,,1954.08,2.02,9.99,0.566,74.22,0.0254
2016-11-04,532295.0,49390629.34,0.59,2.07,0.51,49.97,0.0,11656131.0,433357.0,125621.0,40210362.6,,,,,,1753.0,,1.28,,14147.0,,,,,0.16,13753.0,,40.65,,,,2.02,2.02,21009292.0,1949411799.61,,1968.43,2.02,7.26,0.5923,76.26,0.0248
2016-11-07,560684.0,51941771.77,0.62,2.15,0.53,52.7,0.0,14624152.09,449746.0,157860.0,41664474.26,,,,3.03,,,,0.35,32239.0,3850.0,,,3.03,,,20239.0,,42.28,,,,2.09,2.09,21023872.0,1947651727.46,,1980.32,2.09,6.79,0.531,71.97,0.0261
2016-11-08,588688.0,55029996.07,0.65,2.24,0.56,55.5,0.0,17442256.28,451223.0,186590.0,42179898.21,,,,2.95,,,,0.07,29930.0,726.0,,,2.95,,,2203.0,1200.0,42.37,0.11,,,2.09,2.09,21143096.0,1976436567.04,,1990.25,2.08,6.78,0.4769,67.88,0.0273
2016-11-09,595689.0,57348508.1,0.65,2.2,0.57,57.0,0.0,17651382.29,428914.0,183348.0,41292651.04,,,,1.97,,1100.0,,2.07,17650.0,22309.0,,,1.97,,0.1,,21992.0,40.69,2.04,,,1.98,1.98,21281030.0,2048779348.54,,2040.59,1.96,8.47,0.478,67.94,0.0274
2016-11-10,566890.0,52298459.01,0.62,2.01,0.54,55.02,0.0,16170370.97,408184.0,175279.0,37657030.8,,,,0.35,,,,1.87,2491.0,20730.0,,,0.35,,,,10560.0,39.72,1.03,,,1.88,1.88,21259942.0,1961336776.48,,2052.11,1.9,9.49,0.5129,70.42,0.0262
2016-11-11,612994.0,55989050.89,0.67,2.11,0.58,57.53,0.0,17829718.8,449914.0,195208.0,41093808.16,,,26175.0,1.73,,,,0.04,19929.0,366.0,,,1.73,26175.0,,15921.0,,42.03,,,,2.08,2.08,21213424.0,1937571127.66,,1980.95,2.08,10.67,0.4374,64.07,0.0283
2016-11-14,561474.0,50972995.53,0.62,1.93,0.54,52.27,0.0,17721811.71,386394.0,195208.0,35078489.18,,,11767.0,,,,,8.07,,86473.0,,,,11767.0,,11186.0,,35.76,,,,1.79,1.79,21179782.0,1922790606.75,,1964.51,1.79,11.93,0.4029,61.29,0.026
2016-11-15,520798.0,47665818.0,0.57,1.75,0.5,48.15,0.0,31853207.91,191060.0,348029.0,17486686.18,,,,0.1,,206151.0,,18.15,1100.0,196034.0,,,0.1,,18.96,700.0,54430.0,17.61,5.28,,,0.89,0.89,21310616.0,1950445170.08,,1964.8,0.89,8.67,0.5031,69.84,0.0242
2016-11-16,519953.0,48276233.86,0.57,1.74,0.5,48.37,0.0,32313554.1,190215.0,348029.0,17660949.78,,,,,,,,0.06,,845.0,,,,,,,,17.65,,,,0.89,0.89,21285544.0,1976305358.23,,1983.27,0.88,8.48,0.5036,69.89,0.0242
2016-11-17,509232.0,47989577.79,0.56,1.7,0.49,47.79,0.0,31817767.09,189895.0,337628.0,17895538.52,,,,,,1296.0,,0.0,,320.0,,,,,0.12,,11697.0,17.88,1.03,,,0.88,0.88,21390104.0,2015784671.44,,2023.5,0.88,8.6,0.5179,71.01,0.0236
2016-11-18,487882.0,46377293.71,0.54,1.62,0.47,46.02,0.0,29963175.51,175044.0,315208.0,16639406.66,,,1070.0,,,,,1.5,,15921.0,,,,1070.0,,,22420.0,16.72,2.16,,,0.81,0.81,21508960.0,2044607825.71,,2063.15,0.8,9.39,0.5699,74.59,0.0225
