,ATEME FP Equity_DX_SI_QTY,ATEME FP Equity_DX_SHORT_INTEREST_VALUE,ATEME FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATEME FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATEME FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATEME FP Equity_DX_SI_MV,ATEME FP Equity_DX_DSS,ATEME FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATEME FP Equity_DX_SUPPLY_SI_QTY,ATEME FP Equity_DX_BROKER_SI_QTY,ATEME FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATEME FP Equity_DX_BROKER_SI_MV_NEW_x,ATEME FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ATEME FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATEME FP Equity_DX_BROKER_SI_MV_INC_x,ATEME FP Equity_DX_SUPPLY_SI_MV_NEW,ATEME FP Equity_DX_BROKER_SI_QTY_ADD,ATEME FP Equity_DX_BROKER_SI_QTY_NEW,ATEME FP Equity_DX_SUPPLY_SI_MV_DEC,ATEME FP Equity_DX_BROKER_SI_QTY_INC,ATEME FP Equity_DX_SUPPLY_SI_QTY_DEC,ATEME FP Equity_DX_BROKER_SI_MV_NEW_y,ATEME FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ATEME FP Equity_DX_BROKER_SI_MV_INC_y,ATEME FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATEME FP Equity_DX_BROKER_SI_MV_ADD,ATEME FP Equity_DX_SUPPLY_SI_QTY_ADD,ATEME FP Equity_DX_BROKER_SI_QTY_DEC,ATEME FP Equity_DX_SUPPLY_SI_MV,ATEME FP Equity_DX_BROKER_SI_MV_DEC,ATEME FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATEME FP Equity_DX_UTILIZATION_QUANTITY,ATEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATEME FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATEME FP Equity_DX_ACTIVE_UTILIZATION_MV,ATEME FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATEME FP Equity_DX_BROKER_SI_CON_RATIO,ATEME FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATEME FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-08-20,36107.0,585655.54,0.41,2.9,0.34,0.58,0.0,386149.54,12300.0,23807.0,199506.0,,,,,,,,,,,,,,,,,,0.2,,100.0,4.79,0.0,0.0,0.0,100.0,33.23,0.5345,65.1,0.1406
2020-08-21,36107.0,588544.1,0.41,2.95,0.34,0.59,0.0,388054.1,12300.0,23807.0,200490.0,,,,,,,,,,,,,,,,,,0.2,,100.0,4.79,0.0,0.0,0.0,100.0,33.22,0.5346,65.11,0.1406
2020-08-24,36107.0,581322.7,0.41,2.87,0.34,0.59,0.0,383292.7,12300.0,23807.0,198030.0,,,,,,,,,,,,,,,,,,0.2,,100.0,4.79,0.0,0.0,0.0,100.0,33.24,0.5347,65.11,0.1406
2020-08-25,36107.0,583489.12,0.41,2.84,0.34,0.58,0.0,384721.12,12300.0,23807.0,198768.0,,,,,,,,,,,,,,,,,,0.2,,100.0,4.79,0.0,0.0,0.0,100.0,33.24,0.5345,65.09,0.1406
2020-08-26,36107.0,586377.68,0.41,2.8,0.34,0.58,0.0,386625.68,12300.0,23807.0,199752.0,,,,,,,,,,,,,,,,,,0.2,,100.0,4.79,0.0,0.0,0.0,100.0,33.23,0.5345,65.1,0.1406
2020-08-27,36107.0,577712.0,0.41,2.82,0.34,0.59,0.0,380912.0,12300.0,23807.0,196800.0,,,,,,,,,,,,,,,,,,0.2,,100.0,4.79,0.0,0.0,0.0,100.0,33.24,0.5347,65.11,0.1406
2020-08-28,35902.0,570841.8,0.41,2.79,0.34,0.57,0.0,375271.8,12300.0,23602.0,195570.0,,,,,,,,,,,,,,,,,205.0,0.2,0.01,100.0,4.79,0.0,0.0,0.0,100.0,33.44,0.5332,64.9,0.1398
2020-08-31,12495.0,192423.0,0.14,1.0,0.12,0.2,0.0,110803.0,5300.0,7195.0,81620.0,,,,0.0,,,,0.11,100.0,7000.0,,,0.0,,,,16507.0,0.08,0.26,100.0,2.06,0.0,0.0,0.0,100.0,40.08,0.4597,54.41,0.0486
2020-09-01,14695.0,231299.3,0.17,1.28,0.14,0.23,0.0,147877.3,5300.0,9395.0,83422.0,,,,0.03,,,,,2200.0,,,,0.03,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,33.88,0.3673,46.07,0.0572
2020-09-02,14695.0,229242.0,0.17,1.46,0.14,0.23,0.0,146562.0,5300.0,9395.0,82680.0,,,,,,,,,,,,,,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,34.06,0.3692,46.34,0.0572
2020-09-03,14695.0,233650.5,0.17,1.51,0.14,0.23,0.0,149380.5,5300.0,9395.0,84270.0,,,,,,,,,,,,,,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,33.92,0.3673,46.07,0.0572
2020-09-04,14695.0,230417.6,0.17,1.58,0.14,0.23,0.0,147313.6,5300.0,9395.0,83104.0,,,,,,,,,,,,,,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,34.1,0.3694,46.36,0.0572
2020-09-07,14695.0,234532.2,0.17,1.57,0.14,0.23,0.0,149944.2,5300.0,9395.0,84588.0,,,,,,,,,,,,,,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,33.91,0.3675,46.11,0.0572
2020-09-08,14695.0,231593.2,0.17,1.63,0.14,0.23,0.0,148065.2,5300.0,9395.0,83528.0,,,,,,,,,,,,,,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,34.08,0.3694,46.38,0.0572
2020-09-09,14695.0,234826.1,0.17,1.66,0.14,0.23,0.0,150132.1,5300.0,9395.0,84694.0,,,,,,,,,,,,,,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,33.95,0.3677,46.11,0.0572
2020-09-10,14695.0,235413.9,0.17,1.67,0.14,0.23,0.0,150507.9,5300.0,9395.0,84906.0,,,,,,,,,,,,,,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,34.03,0.3686,46.24,0.0572
2020-09-11,14695.0,243055.3,0.17,1.68,0.14,0.24,0.0,155393.3,5300.0,9395.0,87662.0,,,,,,,,,,,,,,,,,,0.08,,100.0,2.06,0.0,0.0,0.0,100.0,33.84,0.3666,45.96,0.0572
2020-09-14,14695.0,249227.2,0.17,1.56,0.14,0.24,0.0,159339.2,5300.0,9395.0,89888.0,,,,,,,,,,,,,,,,,,0.09,,100.0,2.06,0.0,0.0,0.0,100.0,33.89,0.367,46.01,0.0572
2020-09-15,14295.0,247303.5,0.16,1.52,0.14,0.24,0.0,155613.5,5300.0,8995.0,91690.0,,,,,,,,,,,,,,,,,400.0,0.09,0.01,100.0,2.06,0.0,0.0,0.0,100.0,34.86,0.3777,47.4,0.0557
2020-09-16,11795.0,200750.9,0.14,1.23,0.11,0.2,0.0,115650.9,5000.0,6795.0,85100.0,,,,,,,,0.01,,300.0,,,,,,,2200.0,0.09,0.04,100.0,1.9,0.0,0.0,0.0,100.0,42.37,0.5116,57.63,0.0448
2020-09-17,11795.0,200986.8,0.14,1.23,0.11,0.2,0.0,115786.8,5000.0,6795.0,85200.0,,,,,,,,,,,,,,,,,,0.09,,100.0,1.9,0.0,0.0,0.0,100.0,42.42,0.5115,57.58,0.0448
2020-09-18,11795.0,200515.0,0.14,1.26,0.11,0.2,0.0,115515.0,5000.0,6795.0,85000.0,,,,,,,,,,,,,,,,,,0.09,,100.0,1.9,0.0,0.0,0.0,100.0,42.39,0.5116,57.61,0.0448
2020-09-21,11795.0,198627.8,0.14,1.33,0.11,0.2,0.0,114427.8,5000.0,6795.0,84200.0,,,,,,,,,,,,,,,,,,0.09,,100.0,1.9,0.0,0.0,0.0,100.0,42.35,0.5117,57.65,0.0448
2020-09-22,11795.0,209951.0,0.14,1.28,0.11,0.2,0.0,120951.0,5000.0,6795.0,89000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,42.37,0.5117,57.63,0.0448
2020-09-23,11795.0,206412.5,0.14,1.19,0.11,0.21,0.0,118912.5,5000.0,6795.0,87500.0,,,,,,,,,,,,,,,,,,0.09,,100.0,1.9,0.0,0.0,0.0,100.0,42.37,0.5117,57.63,0.0448
2020-09-24,11795.0,206176.6,0.14,1.16,0.11,0.21,0.0,118776.6,5000.0,6795.0,87400.0,,,,,,,,,,,,,,,,,,0.09,,100.0,1.9,0.0,0.0,0.0,100.0,42.4,0.5116,57.6,0.0448
2020-09-25,11795.0,203581.7,0.14,1.09,0.11,0.21,0.0,117281.7,5000.0,6795.0,86300.0,,,,,,,,,,,,,,,,,,0.09,,100.0,1.9,0.0,0.0,0.0,100.0,42.37,0.5116,57.63,0.0448
2020-09-28,11795.0,198391.9,0.14,1.11,0.11,0.2,0.0,114291.9,5000.0,6795.0,84100.0,,,,,,,,,,,,,,,,,,0.09,,100.0,1.9,0.0,0.0,0.0,100.0,42.41,0.5115,57.59,0.0447
2020-09-29,11795.0,196976.5,0.14,1.08,0.11,0.2,0.0,113476.5,5000.0,6795.0,83500.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,42.44,0.5114,57.56,0.0448
2020-09-30,12281.0,212215.68,0.14,1.11,0.12,0.21,0.0,121616.64,5243.0,7038.0,90599.04,,,,,,243.0,,,,,,,,,0.0,243.0,,0.09,,100.0,1.99,0.0,0.0,0.0,100.0,40.68,0.4729,55.3,0.0465
2020-10-01,12281.0,211970.06,0.14,1.11,0.12,0.21,0.0,121475.88,5243.0,7038.0,90494.18,,,,,,,,,,,,,,,,,,0.09,,100.0,1.99,0.0,0.0,0.0,100.0,40.73,0.4734,55.31,0.0465
2020-10-02,12309.0,208268.28,0.14,1.12,0.12,0.21,0.0,119556.72,5243.0,7066.0,88711.56,,,,0.0,,,,,28.0,,,,0.0,,,,,0.09,,100.0,1.99,0.0,0.0,0.0,100.0,40.62,0.4719,55.25,0.0466
2020-10-05,12509.0,214904.62,0.14,1.06,0.12,0.21,0.0,123111.88,5343.0,7166.0,91792.74,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,39.99,0.4576,54.26,0.0474
2020-10-06,12509.0,215154.8,0.14,1.06,0.12,0.22,0.0,123255.2,5343.0,7166.0,91899.6,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,39.95,0.4582,54.34,0.0474
2020-10-07,12509.0,210151.2,0.14,1.06,0.12,0.22,0.0,120388.8,5343.0,7166.0,89762.4,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,40.0,0.4586,54.35,0.0474
2020-10-08,11509.0,193351.2,0.13,0.96,0.11,0.19,0.0,103588.8,5343.0,6166.0,89762.4,,,,,,,,,,,,,,,,,1000.0,0.09,0.02,100.0,2.02,0.0,0.0,0.0,100.0,43.44,0.4461,50.35,0.0436
2020-10-09,11509.0,193351.2,0.13,0.97,0.11,0.19,0.0,103588.8,5343.0,6166.0,89762.4,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,43.46,0.4461,50.33,0.0436
2020-10-12,11509.0,191279.58,0.13,0.97,0.11,0.19,0.0,102478.92,5343.0,6166.0,88800.66,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,43.46,0.4464,50.37,0.0436
2020-10-13,11509.0,188977.78,0.13,1.01,0.11,0.19,0.0,101245.72,5343.0,6166.0,87732.06,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,43.44,0.4465,50.39,0.0436
2020-10-14,11509.0,188747.6,0.13,1.0,0.11,0.19,0.0,101122.4,5343.0,6166.0,87625.2,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,43.89,0.446,49.96,0.0436
2020-10-15,11509.0,189207.96,0.13,1.02,0.11,0.19,0.0,101369.04,5343.0,6166.0,87838.92,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,43.78,0.446,50.05,0.0436
2020-10-16,11509.0,192430.48,0.13,1.04,0.11,0.19,0.0,103095.52,5343.0,6166.0,89334.96,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,43.71,0.4456,50.07,0.0436
2020-10-19,11509.0,190128.68,0.13,1.05,0.11,0.19,0.0,101862.32,5343.0,6166.0,88266.36,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,43.3,0.4465,50.51,0.0436
2020-10-20,11509.0,194502.1,0.13,1.01,0.11,0.19,0.0,104205.4,5343.0,6166.0,90296.7,,,,,,,,,,,,,,,,,,0.09,,100.0,2.02,0.0,0.0,0.0,100.0,43.43,0.4455,50.3,0.0436
2020-10-21,11166.0,186472.2,0.13,0.92,0.11,0.19,0.0,97244.1,5343.0,5823.0,89228.1,,,,,,,,,,,,,,,,,343.0,0.09,0.01,100.0,2.02,0.0,0.0,0.0,100.0,44.79,0.471,51.89,0.0423
2020-10-22,10795.0,178549.3,0.12,0.88,0.1,0.18,0.0,95849.3,5000.0,5795.0,82700.0,,,,,,,,0.01,,343.0,,,,,,,28.0,0.08,0.0,100.0,1.9,0.0,0.0,0.0,100.0,46.31,0.5027,53.69,0.041
2020-10-23,10795.0,181356.0,0.12,0.89,0.1,0.18,0.0,97356.0,5000.0,5795.0,84000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,46.33,0.5027,53.67,0.041
2020-10-26,10795.0,181140.1,0.12,0.95,0.1,0.18,0.0,97240.1,5000.0,5795.0,83900.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,46.3,0.5027,53.7,0.041
2020-10-27,10545.0,169985.4,0.12,0.88,0.1,0.18,0.0,89385.4,5000.0,5545.0,80600.0,,,,,,,,,,,,,,,,,250.0,0.08,0.0,100.0,1.9,0.0,0.0,0.0,100.0,47.41,0.5013,52.59,0.04
2020-10-28,10545.0,161971.2,0.11,0.87,0.1,0.17,0.0,85171.2,5000.0,5545.0,76800.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.4,0.5014,52.6,0.04
2020-10-29,10545.0,164712.9,0.11,0.85,0.1,0.16,0.0,86612.9,5000.0,5545.0,78100.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.4,0.5014,52.6,0.04
2020-10-30,10545.0,167665.5,0.11,0.85,0.1,0.16,0.0,88165.5,5000.0,5545.0,79500.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.41,0.5013,52.59,0.04
2020-11-02,10545.0,171672.6,0.11,0.83,0.1,0.17,0.0,90272.6,5000.0,5545.0,81400.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.42,0.5013,52.58,0.04
2020-11-03,10545.0,172938.0,0.11,0.84,0.1,0.17,0.0,90938.0,5000.0,5545.0,82000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,46.85,0.502,53.15,0.04
2020-11-04,10545.0,174203.4,0.11,0.85,0.1,0.17,0.0,91603.4,5000.0,5545.0,82600.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,46.5,0.5025,53.5,0.04
2020-11-05,10545.0,175468.8,0.11,0.86,0.1,0.17,0.0,92268.8,5000.0,5545.0,83200.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.44,0.5013,52.56,0.04
2020-11-06,10545.0,168720.0,0.11,0.91,0.1,0.18,0.0,88720.0,5000.0,5545.0,80000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.42,0.5013,52.58,0.04
2020-11-09,10545.0,163658.4,0.11,0.92,0.1,0.17,0.0,86058.4,5000.0,5545.0,77600.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.4,0.5014,52.6,0.04
2020-11-10,10545.0,167876.4,0.11,0.91,0.1,0.16,0.0,88276.4,5000.0,5545.0,79600.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.41,0.5013,52.59,0.04
2020-11-11,10545.0,166189.2,0.11,0.93,0.1,0.17,0.0,87389.2,5000.0,5545.0,78800.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.41,0.5013,52.59,0.04
2020-11-12,10545.0,166611.0,0.11,0.95,0.1,0.17,0.0,87611.0,5000.0,5545.0,79000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.41,0.5013,52.59,0.04
2020-11-13,10545.0,167665.5,0.11,0.94,0.1,0.17,0.0,88165.5,5000.0,5545.0,79500.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.42,0.5013,52.58,0.04
2020-11-16,10545.0,168720.0,0.11,1.04,0.1,0.17,0.0,88720.0,5000.0,5545.0,80000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,47.42,0.5013,52.58,0.04
2020-11-17,15345.0,245520.0,0.17,1.4,0.14,0.25,0.0,165520.0,5000.0,10345.0,80000.0,,,,0.08,,,,,4800.0,,,,0.08,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.65,0.5602,67.35,0.0582
2020-11-18,15345.0,245520.0,0.17,1.41,0.14,0.25,0.0,165520.0,5000.0,10345.0,80000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.58,0.5607,67.42,0.0582
2020-11-19,15345.0,243985.5,0.17,1.43,0.14,0.25,0.0,164485.5,5000.0,10345.0,79500.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.59,0.5607,67.41,0.0582
2020-11-20,15345.0,240609.6,0.17,1.44,0.14,0.24,0.0,162209.6,5000.0,10345.0,78400.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.58,0.5607,67.42,0.0582
2020-11-23,15345.0,243371.7,0.17,1.38,0.14,0.24,0.0,164071.7,5000.0,10345.0,79300.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.58,0.5607,67.42,0.0582
2020-11-24,15345.0,249816.6,0.17,1.36,0.14,0.24,0.0,168416.6,5000.0,10345.0,81400.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.59,0.5606,67.41,0.0582
2020-11-25,15345.0,248895.9,0.17,1.36,0.14,0.25,0.0,167795.9,5000.0,10345.0,81100.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.59,0.5606,67.41,0.0582
2020-11-26,15845.0,256689.0,0.17,1.41,0.14,0.26,0.0,167589.0,5500.0,10345.0,89100.0,,,500.0,,,,,,,,,,,500.0,,,,0.09,,3.49,2.09,151939.0,2461411.8,2.46,3.49,34.71,0.5468,65.29,0.0601
2020-11-27,15845.0,260808.7,0.17,1.39,0.14,0.26,0.0,170278.7,5500.0,10345.0,90530.0,,,,,,,,,,,,,,,,,,0.09,,3.49,2.09,151939.0,2500915.94,2.46,3.49,34.72,0.5467,65.28,0.0601
2020-11-30,15845.0,255421.4,0.17,1.39,0.14,0.26,0.0,166761.4,5500.0,10345.0,88660.0,,,,,,,,,,,,,,,,,,0.09,,3.49,2.09,151939.0,2449256.68,2.5,3.49,34.71,0.5468,65.29,0.0601
2020-12-01,15845.0,263027.0,0.17,1.38,0.14,0.26,0.0,171727.0,5500.0,10345.0,91300.0,,,,,,,,,,,,,,,,,,0.09,,3.49,2.09,151939.0,2522187.4,2.45,3.49,34.72,0.5467,65.28,0.0601
2020-12-02,15845.0,266196.0,0.17,1.29,0.14,0.26,0.0,173796.0,5500.0,10345.0,92400.0,,,,,,,,,,,,,,,,,,0.09,,3.49,2.09,151939.0,2552575.2,2.52,3.49,34.72,0.5467,65.28,0.0601
2020-12-03,15845.0,266196.0,0.17,1.28,0.14,0.27,0.0,173796.0,5500.0,10345.0,92400.0,,,,,,,,,,,,,,,,,,0.09,,3.49,2.09,151939.0,2552575.2,2.55,3.49,34.72,0.5467,65.28,0.0601
2020-12-04,15845.0,264928.4,0.17,1.28,0.14,0.27,0.0,172968.4,5500.0,10345.0,91960.0,,,,,,,,,,,,,,,,,,0.09,,3.49,2.09,151939.0,2540420.08,2.55,3.49,34.71,0.5468,65.29,0.0601
2020-12-07,15345.0,256261.5,0.17,1.24,0.14,0.26,0.0,172761.5,5000.0,10345.0,83500.0,,,,,,,,0.01,,500.0,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.58,0.5607,67.42,0.0582
2020-12-08,15345.0,254727.0,0.17,1.32,0.14,0.26,0.0,171727.0,5000.0,10345.0,83000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.58,0.5607,67.42,0.0582
2020-12-09,15345.0,253192.5,0.17,1.36,0.14,0.25,0.0,170692.5,5000.0,10345.0,82500.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.58,0.5607,67.42,0.0582
2020-12-10,15345.0,260865.0,0.17,1.39,0.14,0.25,0.0,175865.0,5000.0,10345.0,85000.0,,,,,,,,,,,,,,,,,,0.08,,100.0,1.9,0.0,0.0,0.0,100.0,32.45,0.5616,67.55,0.0582
2020-12-11,10545.0,179897.7,0.12,0.85,0.1,0.18,0.0,94597.7,5000.0,5545.0,85300.0,,,,,,,,,,,,,,,,,4800.0,0.09,0.08,100.0,1.9,0.0,0.0,0.0,100.0,47.41,0.5013,52.59,0.04
2020-12-14,545.0,9265.0,0.01,0.04,0.0,0.01,0.0,9265.0,0.0,545.0,0.0,,,,,,,,0.09,,5000.0,,,,,,,5000.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0021
2020-12-15,545.0,9330.4,0.01,0.04,0.0,0.01,0.0,9330.4,0.0,545.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.002
2020-12-16,545.0,9374.0,0.01,0.04,0.0,0.01,0.0,9374.0,0.0,545.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0014
2020-12-17,1170.0,19890.0,0.01,0.09,0.01,0.02,0.0,14790.0,300.0,870.0,5100.0,,,,,,325.0,,,,,,,,,0.01,300.0,,0.01,,100.0,0.07,0.0,0.0,0.0,100.0,46.36,0.5026,53.64,0.0029
2020-12-18,1170.0,19890.0,0.01,0.09,0.01,0.02,0.0,14790.0,300.0,870.0,5100.0,,,,,,,,,,,,,,,,,,0.01,,100.0,0.07,0.0,0.0,0.0,100.0,46.57,0.5024,53.43,0.0029
2020-12-21,9170.0,154056.0,0.1,0.72,0.08,0.16,0.0,14616.0,8300.0,870.0,139440.0,,,,,,,,,,,,,,,,8000.0,,0.14,,4.44,2.06,178633.0,3001034.4,3.04,4.44,6.82,0.7693,87.24,0.0227
2020-12-22,9170.0,155890.0,0.1,0.73,0.08,0.15,0.0,14790.0,8300.0,870.0,141100.0,,,,,,,,,,,,,,,,,,0.14,,4.44,2.06,178633.0,3036761.0,3.0,4.44,6.81,0.7687,87.21,0.0227
2020-12-23,9170.0,153139.0,0.1,0.72,0.08,0.16,0.0,14529.0,8300.0,870.0,138610.0,,,,,,,,,,,,,,,,,,0.14,,4.44,2.06,178633.0,2983171.1,3.04,4.44,6.82,0.7694,87.25,0.0227
2020-12-24,9145.0,153087.3,0.1,0.72,0.08,0.15,0.0,14145.3,8300.0,845.0,138942.0,,,,,,,,,,,,,,,,,25.0,0.14,0.0,4.44,2.06,178633.0,2990316.42,2.98,4.44,6.56,0.7732,87.49,0.0227
2020-12-25,9145.0,153087.3,0.1,0.73,0.08,0.15,0.0,14145.3,8300.0,845.0,138942.0,,,,,,,,,,,,,,,,,,0.14,,4.44,2.06,178633.0,2990316.42,2.98,4.44,6.57,0.7729,87.46,0.0227
2020-12-28,9145.0,153087.3,0.1,0.73,0.08,0.15,0.0,14145.3,8300.0,845.0,138942.0,,,,,,,,,,,,,,,,,,0.14,,4.44,2.06,178633.0,2990316.42,2.96,4.44,6.63,0.7712,87.36,0.0227
2020-12-29,9145.0,152721.5,0.1,0.72,0.08,0.15,0.0,14111.5,8300.0,845.0,138610.0,,,,,,,,,,,,,,,,,,0.14,,4.44,2.06,178633.0,2983171.1,2.96,4.44,6.63,0.7715,87.38,0.0227
2020-12-30,9145.0,152721.5,0.1,0.78,0.08,0.15,0.0,14111.5,8300.0,845.0,138610.0,,,,,,,,,,,,,,,,,,0.14,,4.44,2.06,178633.0,2983171.1,2.97,4.44,6.58,0.7728,87.46,0.0227
2020-12-31,9145.0,152355.7,0.1,0.78,0.08,0.15,0.0,14077.7,8300.0,845.0,138278.0,,,,,,,,,,,,,,,,,,0.14,,4.44,2.06,178633.0,2976025.78,3.0,4.44,6.52,0.7738,87.52,0.0227
2021-01-01,9145.0,152355.7,0.1,0.78,0.08,0.15,0.0,14077.7,8300.0,845.0,138278.0,,,,,,,,,,,,,,,,,,0.14,,4.44,2.06,178633.0,2976025.78,3.0,4.44,6.52,0.7745,87.56,0.0227
2021-01-04,845.0,14196.0,0.01,0.07,0.01,0.01,0.0,9156.0,300.0,545.0,5040.0,,,,,,,,0.13,,8000.0,,,,,,,300.0,0.01,0.01,100.0,0.07,0.0,0.0,0.0,100.0,35.55,0.5418,64.45,0.0021
2021-01-05,545.0,8992.5,0.01,0.05,0.0,0.01,0.0,8992.5,0.0,545.0,0.0,,,,,,,,0.01,,300.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0014
2021-01-06,545.0,9047.0,0.01,0.05,0.0,0.01,0.0,9047.0,0.0,545.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0014
2021-01-07,545.0,9156.0,0.01,0.05,0.0,0.01,0.0,9156.0,0.0,545.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0014
2021-01-08,545.0,9210.5,0.01,0.05,0.0,0.01,0.0,9210.5,0.0,545.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0014
2021-01-11,545.0,9068.8,0.01,0.05,0.0,0.01,0.0,9068.8,0.0,545.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0014
2021-01-12,545.0,9156.0,0.01,0.05,0.0,0.01,0.0,9156.0,0.0,545.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0014
