,PAR FP Equity_DX_SI_QTY,PAR FP Equity_DX_SHORT_INTEREST_VALUE,PAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PAR FP Equity_DX_SI_MV,PAR FP Equity_DX_DSS,PAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PAR FP Equity_DX_SUPPLY_SI_QTY,PAR FP Equity_DX_BROKER_SI_QTY,PAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,PAR FP Equity_DX_BROKER_SI_MV_INC_x,PAR FP Equity_DX_BROKER_SI_QTY_ADD,PAR FP Equity_DX_SUPPLY_SI_MV_DEC,PAR FP Equity_DX_BROKER_SI_QTY_INC,PAR FP Equity_DX_SUPPLY_SI_QTY_DEC,PAR FP Equity_DX_BROKER_SI_MV_INC_y,PAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,PAR FP Equity_DX_BROKER_SI_MV_ADD,PAR FP Equity_DX_SUPPLY_SI_QTY_ADD,PAR FP Equity_DX_BROKER_SI_QTY_DEC,PAR FP Equity_DX_SUPPLY_SI_MV,PAR FP Equity_DX_BROKER_SI_MV_DEC,PAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PAR FP Equity_DX_UTILIZATION_QUANTITY,PAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PAR FP Equity_DX_ACTIVE_UTILIZATION_MV,PAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PAR FP Equity_DX_BROKER_SI_CON_RATIO,PAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PAR FP Equity_DX_DEMAND_SUPPLY_RATIO,PAR FP Equity_PX_LAST
2013-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5
2013-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.28
2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.49
2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9
2013-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.75
2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.47
2013-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2013-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.63
2013-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2013-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.15
2013-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.15
2013-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2013-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25
2013-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.02
2013-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.02
2013-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.61
2013-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.52
2013-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2013-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2013-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.75
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.81
2013-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.17
2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.17
2013-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16
2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.17
2013-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.18
2013-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.18
2013-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2013-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.19
2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2013-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.02
2013-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2013-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2013-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7
2013-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3
2013-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.79
2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2013-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99
2013-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.01
2013-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2013-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99
2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2013-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25
2013-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1
2013-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2013-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2013-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2013-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9
2013-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2013-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2013-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7
2013-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1
2013-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.11
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.01
2013-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99
2013-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1
2013-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3
2013-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.19
2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.21
2013-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.21
2013-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2013-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3
2013-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3
2013-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2013-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2013-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2013-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2013-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75
2013-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75
2013-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75
2013-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2013-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1
2013-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1
