,RIO FP Equity_DX_SI_QTY,RIO FP Equity_DX_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RIO FP Equity_DX_SI_MV,RIO FP Equity_DX_DSS,RIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY,RIO FP Equity_DX_BROKER_SI_QTY,RIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RIO FP Equity_DX_BROKER_SI_MV_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RIO FP Equity_DX_BROKER_SI_MV_INC_x,RIO FP Equity_DX_SUPPLY_SI_MV_NEW,RIO FP Equity_DX_BROKER_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_NEW,RIO FP Equity_DX_SUPPLY_SI_MV_DEC,RIO FP Equity_DX_BROKER_SI_QTY_INC,RIO FP Equity_DX_SUPPLY_SI_QTY_DEC,RIO FP Equity_DX_BROKER_SI_MV_NEW_y,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RIO FP Equity_DX_BROKER_SI_MV_INC_y,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RIO FP Equity_DX_BROKER_SI_MV_ADD,RIO FP Equity_DX_SUPPLY_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_DEC,RIO FP Equity_DX_SUPPLY_SI_MV,RIO FP Equity_DX_BROKER_SI_MV_DEC,RIO FP Equity_DX_SUPPLY_SI_MV_RMV,RIO FP Equity_DX_BROKER_SI_MV_RMV,RIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RIO FP Equity_DX_UTILIZATION_QUANTITY,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RIO FP Equity_DX_ACTIVE_UTILIZATION_MV,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RIO FP Equity_DX_BROKER_SI_CON_RATIO,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RIO FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-09-11,308603.0,2962588.8,2.78,1.98,3.08,,2962588.8,0.0,308603.0,0.0,,,,0.11,,,,,10000.0,,,,0.11,,,,35000.0,0.0,0.36,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.05,0.5718,68.95,13.2391
2015-09-14,408603.0,3971621.16,3.81,2.49,4.1,,3971621.16,0.0,408603.0,0.0,,,,1.02,,,,,100000.0,,,,1.02,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.33,0.6423,76.67,17.5291
2015-09-15,408603.0,4057427.79,3.09,2.49,4.11,,4057427.79,0.0,408603.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.3,0.6426,76.7,18.7347
2015-09-16,408603.0,4180008.69,3.15,2.49,4.12,,4180008.69,0.0,408603.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.3,0.6426,76.7,18.7347
2015-09-17,326983.0,3286179.15,2.46,1.99,3.37,,3286179.15,0.0,326983.0,0.0,,,,,,,,,,,,,,,,,81620.0,0.0,0.79,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.07,0.9038,94.93,14.9923
2015-09-18,310000.0,3059700.0,2.16,1.89,3.13,,3059700.0,0.0,310000.0,0.0,,,,,,,,,,,,,,,,,16983.0,0.0,0.17,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,14.2137
2015-09-21,310000.0,2979100.0,2.22,1.88,3.14,,2979100.0,0.0,310000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,14.2137
2015-09-22,210000.0,1917300.0,1.57,1.27,2.1,,1917300.0,0.0,210000.0,0.0,,,,,,,,,,,,,,,,,100000.0,0.0,1.06,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.6286
2015-09-23,210000.0,1904700.0,1.57,1.29,2.1,,1904700.0,0.0,210000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.6286
2015-09-24,210000.0,1820700.0,1.61,1.29,2.08,,1820700.0,0.0,210000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.1317
2015-09-25,210000.0,1938300.0,1.65,1.29,2.11,,1938300.0,0.0,210000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.1317
2015-09-28,249791.0,2215646.17,1.93,1.54,2.46,,2215646.17,6000.0,249791.0,53220.0,,,,,,39791.0,,,,,,,,,0.37,6000.0,,0.06,,,,100.0,34.66,0.0,0.0,,0.0,100.0,14.93,0.746,85.07,14.4304
2015-09-29,249791.0,2178177.52,1.93,1.54,2.43,,2178177.52,6000.0,249791.0,52320.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,40.55,0.0,0.0,,0.0,100.0,14.47,0.7524,85.53,16.8812
2015-09-30,213091.0,1975353.57,1.64,1.31,2.11,,1975353.57,6000.0,213091.0,55620.0,,,,0.02,,,,,3300.0,,,,0.02,,,,40000.0,0.05,0.36,,,100.0,40.55,0.0,0.0,,0.0,100.0,17.8,0.7074,82.2,14.401
2015-10-01,251091.0,2307526.29,1.94,1.55,2.49,,2307526.29,6000.0,251091.0,55140.0,,,,0.38,,,,,38000.0,,,,0.38,,,,,0.06,,,,100.0,40.55,0.0,0.0,,0.0,100.0,19.05,0.6916,80.95,16.969
2015-10-02,254189.0,2384292.82,1.93,1.57,2.51,,2384292.82,5098.0,254189.0,47819.24,,,,0.03,,,,0.01,3098.0,902.0,,,0.03,,,,,0.05,,,,100.0,34.45,0.0,0.0,,0.0,100.0,19.79,0.6825,80.21,17.1784
2015-10-05,254189.0,2539348.11,2.05,1.55,2.55,,2539348.11,5098.0,254189.0,50929.02,,,,,,,,,,,,,,,,,,0.05,,,,100.0,34.45,0.0,0.0,,0.0,100.0,19.98,0.6803,80.02,17.1784
2015-10-06,261189.0,2640620.79,2.14,1.59,2.65,,2640620.79,5098.0,261189.0,51540.78,,,,0.1,,,,,7000.0,,,,0.1,,,,,0.05,,,,100.0,34.45,0.0,0.0,,0.0,100.0,22.95,0.6463,77.05,17.6515
2015-10-07,256091.0,2660785.49,2.3,1.56,2.62,,2660785.49,0.0,256091.0,0.0,,,,,,,,0.05,,5098.0,,,,,,,5098.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.65,0.6607,78.35,17.307
2015-10-08,256091.0,2658224.58,2.37,1.56,2.62,,2658224.58,0.0,256091.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.81,0.6589,78.19,17.307
2015-10-09,252791.0,2651777.59,2.29,1.53,2.59,,2651777.59,0.0,252791.0,0.0,,,,,,,,,,,,,,,,,3300.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.78,0.6707,79.22,17.0839
2015-10-12,246998.0,2571249.18,2.22,1.5,2.54,,2571249.18,0.0,246998.0,0.0,,,,,,,,,,,,,,,,,5793.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.38,0.6876,80.62,16.6924
2015-10-13,246998.0,2484799.88,2.08,1.48,2.53,,2484799.88,0.0,246998.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.43,0.6868,80.57,16.6924
2015-10-14,211000.0,2061470.0,1.85,1.27,2.15,,2061470.0,0.0,211000.0,0.0,,,,,,,,,,,,,,,,,35998.0,0.0,0.38,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.17,0.902,94.83,14.2596
2015-10-15,223500.0,2170185.0,2.01,1.34,2.26,,2170185.0,0.0,223500.0,0.0,,,,,,12500.0,,,,,,,,,0.13,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.74,0.8063,89.56,15.1044
2015-10-16,223500.0,2201475.0,1.98,1.34,2.26,,2201475.0,0.0,223500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.74,0.8078,89.64,15.1044
2015-10-19,470500.0,4601490.0,4.07,2.79,4.67,,4601490.0,0.0,470500.0,0.0,,,,2.4,,,,,247000.0,,,,2.4,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.3,0.9022,94.93,31.797
2015-10-20,461691.0,4501487.25,3.8,2.71,4.58,,4501487.25,0.0,461691.0,0.0,,,,,,,,,,,,,,,,,8809.0,0.0,0.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.13,0.9362,96.73,31.2017
2015-10-21,478191.0,4585851.69,3.67,2.78,4.73,,4585851.69,0.0,478191.0,0.0,,,,0.28,,,,,29000.0,,,,0.28,,,,12500.0,0.0,0.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.43,0.8797,93.57,32.3168
2015-10-22,478191.0,4753218.54,3.49,2.78,4.73,,4753218.54,0.0,478191.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.31,0.8817,93.69,32.3168
2015-10-23,478791.0,4907607.75,3.55,2.73,4.77,,4907607.75,0.0,478791.0,0.0,,,,0.01,,,,,600.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.63,0.8762,93.37,33.4889
2015-10-26,478991.0,4833019.19,3.29,2.71,4.77,,4833019.19,0.0,478991.0,0.0,,,,0.01,,,,,200.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.85,0.8723,93.15,33.5029
2015-10-27,505000.0,4979300.0,4.27,2.86,5.03,,4979300.0,0.0,505000.0,0.0,,,,0.28,,,,,29000.0,,,,0.28,,,,2991.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.83,0.8903,94.17,35.3221
2015-10-28,271000.0,2715420.0,2.29,1.54,2.7,,2715420.0,0.0,271000.0,0.0,,,,,,,,,,,,,,,,,234000.0,0.0,2.31,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.46,0.8127,89.54,18.955
2015-10-29,295000.0,2923450.0,2.43,1.67,2.98,,2923450.0,0.0,295000.0,0.0,,,,0.25,,,,,24000.0,,,,0.25,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.62,0.8261,90.38,20.6337
2015-10-30,201000.0,1965780.0,1.83,1.14,2.05,,1965780.0,0.0,201000.0,0.0,,,,,,,,,,,,,,,,,94000.0,0.0,0.92,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,14.0589
2015-11-02,201000.0,1993920.0,1.82,1.14,2.05,,1993920.0,0.0,201000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,14.0589
2015-11-03,100000.0,1054000.0,0.9,0.57,1.03,,1054000.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,101000.0,0.0,1.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.9945
2015-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,100000.0,0.0,1.04,,,0.0,0.0,14297.0,151119.29,,0.14,0.0,,0.0,100.0,0.0
2015-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14297.0,150976.32,,0.14,0.0,,0.0,,0.0
2015-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39297.0,409081.77,,0.4,0.0,,0.0,,0.0
2015-11-09,215.0,2208.05,0.0,0.0,0.0,,2208.05,0.0,215.0,0.0,,,,,,215.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0055
2015-11-10,215.0,2195.15,0.0,0.0,0.0,,2195.15,0.0,215.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0055
2015-11-11,1215.0,12757.5,0.01,0.01,0.01,,12757.5,0.0,1215.0,0.0,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0309
2015-11-12,1215.0,12757.5,0.01,0.01,0.01,,12757.5,0.0,1215.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0309
2015-11-13,215.0,2216.65,0.0,0.0,0.0,,2216.65,0.0,215.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0055
2015-11-16,215.0,2216.65,0.0,0.0,0.0,,2216.65,0.0,215.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0055
2015-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,215.0,0.0,0.0,,,0.0,0.0,65597.0,702543.87,,0.68,0.0,,0.0,,0.0
2015-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,66597.0,719247.6,,0.69,0.0,,0.0,,0.0
2015-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65297.0,707819.48,,0.69,0.0,,0.0,,0.0
2015-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65297.0,741120.95,,0.72,0.0,,0.0,,0.0
2015-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65297.0,728714.52,,0.71,0.0,,0.0,,0.0
2015-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,66597.0,735896.85,,0.7,0.0,,0.0,,0.0
2015-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,66597.0,716583.72,,0.69,0.0,,0.0,,0.0
2015-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65297.0,698024.93,,0.68,0.0,,0.0,,0.0
2015-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65297.0,686924.44,,0.67,0.0,,0.0,,0.0
2015-11-30,90000.0,909900.0,0.67,0.49,0.95,,909900.0,0.0,90000.0,0.0,,,,,,90000.0,,,,,,,,,0.95,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.3783
2015-12-01,127000.0,1275080.0,0.96,0.69,1.29,,1275080.0,0.0,127000.0,0.0,,,,0.34,,,,,37000.0,,,,0.34,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.945
2015-12-02,127000.0,1271270.0,0.96,0.69,1.28,,1271270.0,0.0,127000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.945
2015-12-03,127000.0,1319530.0,1.0,0.69,1.28,,1319530.0,0.0,127000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.945
2015-12-04,382000.0,3850560.0,2.83,2.08,3.91,,3850560.0,0.0,382000.0,0.0,,,,,,255000.0,,,,,,,,,2.59,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.81,0.4876,60.87,5.8502
2015-12-07,382000.0,3862020.0,3.03,2.03,3.85,,3862020.0,0.0,382000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.19,0.4922,61.59,5.8502
2015-12-08,382000.0,3747420.0,2.7,2.02,3.86,,3747420.0,0.0,382000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.26,0.4922,61.55,5.8502
2015-12-09,452000.0,4646560.0,3.17,2.39,4.55,,4646560.0,0.0,452000.0,0.0,,,,,,70000.0,,,,,,,,,0.72,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.45,0.3764,52.34,6.9222
2015-12-10,300200.0,3017010.0,2.22,1.56,3.11,,3017010.0,0.0,300200.0,0.0,,,,0.04,,,,,3200.0,,,,0.04,,,,155000.0,0.0,1.58,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.02,0.3091,42.0,4.5975
2015-12-11,401894.0,3902390.74,2.76,2.04,4.09,,3902390.74,0.0,401894.0,0.0,,,,1.04,,,,,101694.0,,,,1.04,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.17,0.3363,45.09,6.1549
2015-12-14,405184.0,3828988.8,2.71,1.99,4.04,,3828988.8,3290.0,405184.0,31090.5,,,,0.02,,,,,3290.0,,,,0.02,,,3290.0,,0.03,,,,100.0,5.04,0.0,0.0,,0.0,100.0,30.45,0.3356,45.58,6.2052
2015-12-15,323184.0,3121957.44,1.9,1.59,3.22,,3121957.44,3290.0,323184.0,31781.4,,,,0.07,,,,,8000.0,,,,0.07,,,,90000.0,0.03,0.89,,,100.0,5.04,0.0,0.0,,0.0,100.0,21.59,0.3982,57.4,4.9494
2015-12-16,275490.0,2586851.1,1.61,1.35,2.76,,2586851.1,3290.0,275490.0,30893.1,,,,,,,,,,,,,,,,,47694.0,0.03,0.48,,,100.0,5.04,0.0,0.0,,0.0,100.0,25.68,0.3407,49.35,4.219
2015-12-17,245694.0,2420085.9,1.44,1.21,2.46,,2420085.9,0.0,245694.0,0.0,,,,0.1,,,,0.03,10494.0,3290.0,,,0.1,,,,40290.0,0.0,0.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.13,0.4525,59.93,3.7627
2015-12-18,245694.0,2341463.82,1.37,1.21,2.5,,2341463.82,0.0,245694.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.0,0.4456,58.9,3.7627
2015-12-21,20000.0,179200.0,0.11,0.1,0.2,,179200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,225694.0,0.0,2.29,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.88,1.0,100.0,0.3033
2015-12-22,66062.0,591254.9,0.34,0.32,0.6,,591254.9,0.0,66062.0,0.0,,,,,,66062.0,,,,,,,,,0.6,,20000.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.002
2015-12-23,66062.0,616358.46,0.35,0.32,0.6,,616358.46,0.0,66062.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.002
2015-12-24,66062.0,616358.46,0.35,0.32,0.6,,616358.46,0.0,66062.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.002
2015-12-25,66062.0,616358.46,0.36,0.32,0.6,,616358.46,0.0,66062.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.002
2015-12-28,62000.0,580320.0,0.34,0.3,0.56,,580320.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,,,4062.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9404
2015-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,62000.0,0.0,0.56,,,0.0,0.0,65932.0,621738.76,,0.6,0.0,,0.0,100.0,0.0
2015-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65932.0,597343.92,,0.58,0.0,,0.0,,0.0
2015-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,588283.92,,0.56,0.0,,0.0,,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,588283.92,,0.56,0.0,,0.0,,0.0
2016-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,573998.88,,0.56,0.0,,0.0,,0.0
2016-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,579193.44,,0.56,0.0,,0.0,,0.0
2016-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,572050.92,,0.55,0.0,,0.0,,0.0
2016-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,552571.32,,0.54,0.0,,0.0,,0.0
2016-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,540234.24,,0.52,0.0,,0.0,,0.0
2016-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,537636.96,,0.52,0.0,,0.0,,0.0
2016-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64932.0,531793.08,,0.51,0.0,,0.0,,0.0
2016-01-13,700.0,5796.0,0.01,0.0,0.01,,5796.0,0.0,700.0,0.0,,,,,,700.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0108
2016-01-14,700.0,5649.0,0.01,0.0,0.01,,5649.0,0.0,700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0108
2016-01-15,700.0,5467.0,0.01,0.0,0.01,,5467.0,0.0,700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2016-01-18,700.0,5537.0,0.0,0.0,0.01,,5537.0,0.0,700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2016-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,700.0,0.0,0.01,,,0.0,0.0,14932.0,117813.48,,0.1,0.0,,0.0,,0.0
2016-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,112587.28,,0.1,0.0,,0.0,,0.0
2016-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,115723.0,,0.1,0.0,,0.0,,0.0
2016-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,116618.92,,0.1,0.0,,0.0,,0.0
2016-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,116021.64,,0.1,0.0,,0.0,,0.0
2016-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,114677.76,,0.1,0.0,,0.0,,0.0
2016-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,117365.52,,0.1,0.0,,0.0,,0.0
2016-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,117216.2,,0.1,0.0,,0.0,,0.0
2016-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,123189.0,,0.1,0.0,,0.0,,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14932.0,125578.12,,0.1,0.0,,0.0,,0.0
2016-02-02,1000.0,8180.0,0.01,0.0,0.01,,8180.0,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.067
2016-02-03,25500.0,208080.0,0.21,0.12,0.21,,208080.0,0.0,25500.0,0.0,,,,0.2,,,,,24500.0,,,,0.2,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7077
2016-02-04,25500.0,217770.0,0.24,0.13,0.21,,217770.0,0.0,25500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7077
2016-02-05,25500.0,218535.0,0.24,0.13,0.22,,218535.0,0.0,25500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7077
2016-02-08,25500.0,211140.0,0.24,0.13,0.22,,211140.0,0.0,25500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.9719
2016-02-09,25500.0,202725.0,0.24,0.13,0.21,,202725.0,0.0,25500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.9719
2016-02-10,25500.0,210630.0,0.23,0.13,0.2,,210630.0,0.0,25500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.9719
2016-02-11,1000.0,7910.0,0.01,0.01,0.01,,7910.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,24500.0,0.0,0.19,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0773
