,ALCRB FP Equity_DX_SI_QTY,ALCRB FP Equity_DX_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCRB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCRB FP Equity_DX_SI_MV,ALCRB FP Equity_DX_DSS,ALCRB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY,ALCRB FP Equity_DX_BROKER_SI_QTY,ALCRB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCRB FP Equity_DX_BROKER_SI_MV_INC_x,ALCRB FP Equity_DX_SUPPLY_SI_MV_NEW,ALCRB FP Equity_DX_BROKER_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_NEW,ALCRB FP Equity_DX_SUPPLY_SI_MV_DEC,ALCRB FP Equity_DX_BROKER_SI_QTY_INC,ALCRB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCRB FP Equity_DX_BROKER_SI_MV_INC_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCRB FP Equity_DX_BROKER_SI_MV_ADD,ALCRB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV,ALCRB FP Equity_DX_BROKER_SI_MV_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV_RMV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCRB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCRB FP Equity_DX_BROKER_SI_CON_RATIO,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCRB FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-01-19,56261.0,2222309.5,0.58,2.99,0.5,2.27,1.0,1963663.5,24575.0,49713.0,970712.5,,,,,,5800.0,,0.17,,4440.0,,,,,0.23,8443.0,1797.0,0.95,0.07,,100.0,6.09,0.0,0.0,,0.0,100.0,28.35,0.4196,57.12,0.1393
2023-01-20,61377.0,2442804.6,0.63,3.13,0.55,2.45,1.0,2080385.8,27133.0,52271.0,1079893.4,,,,0.1,,,,,2558.0,,,,0.1,,,2558.0,,1.04,,,100.0,6.67,0.0,0.0,,0.0,100.0,34.75,0.4022,52.03,0.151
2023-01-23,55577.0,2207518.44,0.57,2.81,0.5,2.24,1.0,1818580.2,20215.0,45785.0,802939.8,,,1417.0,0.06,,,,0.33,1382.0,9031.0,,,0.06,1417.0,,696.0,7868.0,0.8,0.3,,100.0,4.97,0.0,0.0,,0.0,100.0,41.12,0.4614,53.86,0.1367
2023-01-24,51673.0,2020414.3,0.53,2.55,0.46,2.08,1.0,1701553.8,21448.0,43518.0,838616.8,,,2870.0,0.05,,,,0.07,1233.0,1637.0,,,0.05,2870.0,,,3500.0,0.84,0.14,,49.32,5.28,22039.0,861724.9,,0.87,49.17,43.02,0.4478,50.94,0.1271
2023-01-25,47901.0,1793413.44,0.49,2.24,0.43,1.9,1.0,1531370.88,18832.0,40902.0,705070.08,,,,,,,,0.11,,2616.0,,,,,,,2616.0,0.73,0.11,,44.49,4.6,23499.0,879802.56,,0.92,44.34,38.24,0.455,55.23,0.1171
2023-01-26,45021.0,1721603.04,0.46,2.18,0.4,1.72,1.0,1535374.24,18081.0,40151.0,691417.44,,,1378.0,0.04,,,,0.08,1182.0,2129.0,,,0.04,1378.0,,,1933.0,0.68,0.09,,43.69,4.42,23303.0,891106.72,,0.87,43.77,31.31,0.4533,58.86,0.1101
2023-01-27,58194.0,2207880.36,0.6,2.81,0.52,2.28,1.0,2004142.56,30754.0,52824.0,1166806.76,,,8593.0,0.51,,,,,12673.0,,,,0.51,8593.0,,4080.0,,1.17,,,58.71,7.49,21630.0,820642.2,,0.83,58.63,32.68,0.3551,44.46,0.1417
2023-01-30,49180.0,1839332.0,0.51,2.42,0.44,1.89,1.0,1674585.0,24705.0,44775.0,923967.0,,,,,,,,0.23,,6049.0,,,,,,,8049.0,0.93,0.35,,50.2,6.02,24513.0,916786.2,,0.93,50.11,32.92,0.3812,49.25,0.1197
2023-01-31,49328.0,1850786.56,0.51,2.42,0.44,1.87,1.0,1685510.96,22853.0,44923.0,857444.56,,,,,,2000.0,,0.07,,1852.0,,,,,0.08,,1852.0,0.85,0.08,,48.19,5.6,24568.0,921791.36,,0.92,48.18,32.63,0.3659,49.03,0.1208
2023-02-01,48552.0,1797395.04,0.5,2.38,0.43,1.84,1.0,1650129.48,17504.0,44574.0,647998.08,,,65.0,0.0,,,,0.2,78.0,5427.0,,,0.0,65.0,,13.0,427.0,0.65,0.02,,41.6,4.28,24568.0,909507.36,,0.91,41.67,31.35,0.3663,49.76,0.1186
2023-02-02,48899.0,1838602.4,0.5,2.36,0.44,1.85,1.0,1691022.4,17904.0,44974.0,673190.4,,,882.0,0.03,,,,0.02,871.0,482.0,,,0.03,882.0,,,471.0,0.67,0.02,,41.68,4.38,25050.0,941880.0,,0.93,41.75,29.87,0.3599,49.47,0.1196
2023-02-03,52230.0,1979517.0,0.54,2.5,0.47,2.0,1.0,1729831.8,16072.0,45642.0,609128.8,,,2823.0,0.03,,,,0.17,668.0,4655.0,,,0.03,2823.0,,,,0.61,,,100.0,3.93,0.0,0.0,,0.0,100.0,34.31,0.3548,46.29,0.1277
2023-02-06,54324.0,2102338.8,0.56,2.57,0.49,2.1,1.0,1743396.3,24126.0,45049.0,933676.2,,,3448.0,0.05,,,,0.01,1161.0,294.0,,,0.05,3448.0,,4900.0,1754.0,0.93,0.06,,100.0,5.94,0.0,0.0,,0.0,100.0,37.71,0.3584,43.4,0.1337
2023-02-07,53249.0,2050086.5,0.55,2.51,0.48,2.09,1.0,1676829.0,24482.0,43554.0,942557.0,,,420.0,,,,,0.0,,64.0,,,,420.0,,,1495.0,0.95,0.05,,100.0,6.02,0.0,0.0,,0.0,100.0,38.41,0.3721,44.26,0.131
2023-02-08,43581.0,1704017.1,0.45,2.05,0.39,1.7,1.0,1429847.9,23497.0,36569.0,918732.7,,,,,,,,0.14,,3485.0,,,,,,2500.0,6985.0,0.91,0.28,,100.0,5.74,0.0,0.0,,0.0,100.0,39.79,0.3599,40.64,0.1065
2023-02-09,40081.0,1571976.82,0.41,1.83,0.36,1.59,1.0,1343167.34,23097.0,34247.0,905864.34,,,,,,,,0.11,,3066.0,,,,,,2666.0,2322.0,0.9,0.08,,48.19,5.66,24833.0,973950.26,,0.97,48.22,37.85,0.3658,43.61,0.0983
2023-02-10,39562.0,1554786.6,0.41,1.77,0.35,1.58,1.0,1259447.1,20897.0,32047.0,821252.1,,,3423.0,,,,,0.22,,5623.0,,,,3423.0,,,2200.0,0.82,0.08,,100.0,5.1,0.0,0.0,,0.0,100.0,39.84,0.3782,44.26,0.0965
2023-02-13,35428.0,1376732.08,0.36,1.57,0.31,1.41,0.0,1165022.8,18830.0,29980.0,731733.8,,,,,,,,0.08,,2067.0,,,,,,,2067.0,0.73,0.08,,100.0,4.59,0.0,0.0,,0.0,100.0,34.34,0.3788,48.21,0.0864
2023-02-14,36712.0,1376700.0,0.37,1.61,0.33,1.45,0.0,1178325.0,17772.0,31422.0,666450.0,,,1000.0,0.05,,,,0.1,1442.0,2658.0,,,0.05,1000.0,,600.0,,0.68,,,100.0,4.32,0.0,0.0,,0.0,100.0,34.99,0.3703,46.4,0.0892
2023-02-15,36024.0,1329285.6,0.37,1.57,0.32,1.37,0.0,1127627.1,17947.0,30559.0,662244.3,,,1154.0,,,,,0.04,,979.0,,,,1154.0,,,863.0,0.67,0.05,,100.0,4.35,0.0,0.0,,0.0,100.0,31.31,0.3756,49.17,0.0874
2023-02-16,38294.0,1416112.12,0.39,1.62,0.34,1.44,1.0,1214016.42,21679.0,32829.0,801689.42,,,1000.0,0.08,,,,,2270.0,,,,0.08,1000.0,,2732.0,,0.8,,,46.68,5.18,24767.0,915883.66,,0.91,46.66,33.01,0.3613,45.8,0.0914
2023-02-17,45109.0,1696098.4,0.46,1.88,0.4,1.69,1.0,1336680.0,25800.0,35550.0,970080.0,,,4218.0,0.1,,,,0.0,2721.0,97.0,,,0.1,4218.0,,,,0.95,,,52.5,6.01,23340.0,877584.0,,0.86,52.58,35.04,0.3231,38.41,0.1051
2023-02-20,51347.0,1974805.62,0.52,2.14,0.46,1.94,1.0,1472633.4,28540.0,38290.0,1097648.4,,,2688.0,0.12,,,,0.01,2740.0,465.0,,,0.12,2688.0,,517.0,,1.08,,,54.52,6.66,23805.0,915540.3,,0.89,54.62,33.08,0.3359,42.63,0.1198
2023-02-21,49774.0,1952136.28,0.51,2.06,0.44,1.94,1.0,1523422.46,30193.0,38843.0,1184169.46,,,220.0,,,1400.0,,0.04,,1067.0,,,,220.0,0.06,2500.0,847.0,1.16,0.02,,55.92,7.06,23805.0,933632.1,,0.92,55.91,34.57,0.3293,40.44,0.1164
2023-02-22,42166.0,1575321.76,0.43,1.77,0.37,1.68,1.0,1317649.84,24563.0,35269.0,917673.68,,,930.0,,,,,0.24,,6560.0,,,,930.0,,,3574.0,0.96,0.12,,49.83,5.73,24731.0,923950.16,,0.98,49.55,36.12,0.3353,41.3,0.0984
2023-02-23,40528.0,1583834.24,0.41,1.7,0.36,1.54,1.0,1318950.0,22600.0,33750.0,883208.0,,,,,,,,0.08,,1963.0,,,,,,,1519.0,0.86,0.08,,45.96,5.27,26575.0,1038551.0,,1.0,46.2,37.42,0.3618,43.13,0.0945
2023-02-24,41031.0,1587899.7,0.42,1.74,0.36,1.63,1.0,1318199.4,22912.0,34062.0,886694.4,,,463.0,0.06,,895.0,,0.02,1000.0,601.0,,,0.06,463.0,0.03,450.0,1583.0,0.89,0.04,,46.3,5.34,26575.0,1028452.5,,1.04,46.09,30.73,0.3229,42.55,0.0957
2023-02-27,38877.0,1520090.7,0.4,1.82,0.35,1.52,1.0,1270359.0,21340.0,32490.0,834394.0,,,2657.0,,,,,0.17,,4229.0,,,,2657.0,,,1572.0,0.82,0.07,,44.17,4.99,26977.0,1054800.7,,1.04,44.23,30.14,0.326,43.65,0.0909
2023-02-28,39400.0,1524780.0,0.4,1.89,0.35,1.56,1.0,1277603.1,19363.0,33013.0,749348.1,,,,0.03,,,,0.1,600.0,2577.0,,,0.03,,,600.0,77.0,0.76,0.0,,41.78,4.53,26977.0,1044009.9,,1.06,41.71,29.39,0.323,43.16,0.0921
2023-03-01,38236.0,1498851.2,0.39,1.88,0.34,1.49,1.0,1248716.0,20705.0,31855.0,811636.0,,,1545.0,0.01,,,,0.06,246.0,1410.0,,,0.01,1545.0,,1207.0,1404.0,0.8,0.06,,100.0,4.82,0.0,0.0,,0.0,100.0,31.11,0.3315,44.42,0.089
2023-03-02,43874.0,1746185.2,0.45,2.12,0.39,1.75,1.0,1414850.2,24542.0,35549.0,976771.6,,,3694.0,0.15,,,,0.05,3694.0,1207.0,,,0.15,3694.0,,1350.0,,0.97,,,48.41,5.71,26149.0,1040730.2,,1.03,48.46,29.62,0.2953,38.54,0.1022
2023-03-03,38470.0,1518026.2,0.39,1.82,0.34,1.55,1.0,1232572.56,19070.0,31236.0,752502.2,,,1154.0,0.05,,,,0.26,1154.0,6626.0,,,0.05,1154.0,,,5467.0,0.76,0.21,,100.0,4.44,0.0,0.0,,0.0,100.0,34.71,0.3848,48.91,0.0896
2023-03-06,42273.0,1581010.2,0.43,1.95,0.38,1.69,1.0,1209964.8,20700.0,32352.0,774180.0,,,1630.0,0.08,,,,,2108.0,,,,0.08,1630.0,,,992.0,0.8,0.04,,100.0,4.82,0.0,0.0,,0.0,100.0,43.46,0.3979,44.15,0.0984
2023-03-07,41372.0,1510078.0,0.42,1.87,0.37,1.58,1.0,1150334.0,20366.0,31516.0,743359.0,,,,,,,,0.03,,334.0,,,,,,,836.0,0.76,0.06,,100.0,4.74,0.0,0.0,,0.0,100.0,43.11,0.4037,45.36,0.0963
2023-03-08,48896.0,1795461.12,0.5,2.29,0.43,1.82,1.0,1429950.24,27792.0,38942.0,1020522.24,,,4287.0,0.22,,1200.0,,,6226.0,,,,0.22,4287.0,0.05,3139.0,,1.02,,,100.0,6.48,0.0,0.0,,0.0,100.0,36.78,0.3171,37.51,0.1139
2023-03-09,52009.0,1885846.34,0.53,2.5,0.46,1.93,1.0,1537677.82,31257.0,42407.0,1133378.82,,,26.0,0.12,,,,0.01,3465.0,220.0,,,0.12,26.0,,3659.0,,1.14,,,55.92,7.27,24642.0,893518.92,,0.9,55.87,35.22,0.2956,35.42,0.121
2023-03-10,51717.0,1825610.1,0.53,2.52,0.46,1.89,1.0,1518711.9,31873.0,43023.0,1125116.9,,,941.0,0.01,,,,0.02,616.0,325.0,,,0.01,941.0,,,,1.15,,,57.35,7.42,23701.0,836645.3,,0.85,57.36,33.83,0.2917,35.43,0.1204
2023-03-13,51307.0,1772143.78,0.52,2.43,0.46,1.83,1.0,1471853.02,31463.0,42613.0,1086732.02,,,,,,,,0.02,,410.0,,,,,,,410.0,1.1,0.03,,56.61,7.33,24111.0,832793.94,,0.85,56.57,33.27,0.2903,35.65,0.1195
2023-03-14,49535.0,1793167.0,0.51,2.28,0.44,1.73,1.0,1501757.0,30335.0,41485.0,1098127.0,,,50.0,0.0,,,,0.05,63.0,1178.0,,,0.0,50.0,,,1191.0,1.06,0.05,,55.16,7.06,24658.0,892619.6,,0.85,55.49,30.51,0.2876,37.08,0.1154
2023-03-15,46396.0,1627571.68,0.47,2.1,0.41,1.71,1.0,1395236.84,28623.0,39773.0,1004094.84,,,,0.01,,,,0.04,194.0,1712.0,,,0.01,,,,1906.0,1.05,0.03,,53.72,6.67,24658.0,865002.64,,0.9,53.62,25.21,0.2868,40.08,0.1081
2023-03-16,42888.0,1497648.96,0.44,1.95,0.38,1.53,1.0,1281668.76,23053.0,36703.0,805010.76,,,,,,,,0.22,,5570.0,,,,,,,3070.0,0.8,0.13,,48.08,5.37,24896.0,869368.32,,0.87,48.07,24.87,0.2952,43.19,0.0998
2023-03-17,42866.0,1424008.52,0.44,1.97,0.38,1.52,1.0,1211367.3,23269.0,36465.0,772996.18,,,216.0,,,,,,,,,,,216.0,,,238.0,0.81,0.01,,48.31,5.42,24896.0,827045.12,,0.87,48.19,24.29,0.2929,43.16,0.0998
2023-03-20,40718.0,1337179.12,0.42,1.83,0.36,1.38,1.0,1067529.88,19868.0,32507.0,652465.12,,,,,,,,0.13,,3401.0,,,,,,,3958.0,0.65,0.17,,100.0,4.62,0.0,0.0,,0.0,100.0,21.78,0.3004,45.61,0.0948
2023-03-21,37098.0,1273945.32,0.38,1.61,0.33,1.24,0.0,1054134.98,18058.0,30697.0,620111.72,,,,,,,,0.06,,1810.0,,,,,,,1810.0,0.6,0.06,,100.0,4.22,0.0,0.0,,0.0,100.0,21.14,0.328,50.5,0.0867
2023-03-22,27986.0,969994.76,0.29,1.18,0.25,0.98,0.0,866846.6,13486.0,25010.0,467424.76,,,,,,,,0.14,,4572.0,,,,,,,5687.0,0.46,0.18,,100.0,3.16,0.0,0.0,,0.0,100.0,21.93,0.447,62.22,0.0656
2023-03-23,28523.0,989748.1,0.29,1.23,0.25,1.01,0.0,865660.9,14023.0,24947.0,486598.1,,,537.0,,,,,,,,,,,537.0,,,63.0,0.48,0.0,,100.0,3.28,0.0,0.0,,0.0,100.0,21.19,0.434,61.22,0.0668
2023-03-24,28292.0,948913.68,0.29,1.25,0.25,1.01,0.0,836722.38,13792.0,24947.0,462583.68,,,,,,,,0.01,,231.0,,,,,,,,0.48,,,100.0,3.23,0.0,0.0,,0.0,100.0,21.29,0.4394,61.71,0.0662
2023-03-27,28035.0,977860.8,0.29,1.23,0.25,0.96,0.0,857036.48,13466.0,24571.0,469694.08,,,,,,,,0.02,,326.0,,,,,,,376.0,0.45,0.02,,100.0,3.13,0.0,0.0,,0.0,100.0,20.44,0.4401,61.98,0.0651
2023-03-28,29397.0,1028895.0,0.3,1.28,0.26,1.04,0.0,910070.0,14897.0,26002.0,521395.0,,,1731.0,,,1800.0,,0.01,,300.0,,,,1731.0,0.06,,369.0,0.52,0.01,,100.0,3.46,0.0,0.0,,0.0,100.0,18.08,0.4017,59.4,0.0683
2023-03-29,30858.0,1117059.6,0.31,1.35,0.27,1.1,0.0,991988.6,16358.0,27403.0,592159.6,,,1461.0,0.05,,,,,1401.0,,,,0.05,1461.0,,,,0.58,,,100.0,3.8,0.0,0.0,,0.0,100.0,21.76,0.3819,56.53,0.0718
2023-03-30,35801.0,1333945.26,0.37,1.62,0.32,1.31,0.0,1085234.76,18402.0,29126.0,685658.52,,,3380.0,0.07,,,,0.05,1723.0,1336.0,,,0.07,3380.0,,,,0.67,,,100.0,4.22,0.0,0.0,,0.0,100.0,19.33,0.3159,48.8,0.0822
2023-03-31,35251.0,1261280.78,0.36,1.6,0.31,1.34,0.0,1029426.38,18047.0,28771.0,645721.66,,,,,,,,0.0,,355.0,,,,,,,355.0,0.67,0.0,,100.0,4.13,0.0,0.0,,0.0,100.0,19.03,0.321,49.63,0.0807
2023-04-03,37240.0,1340640.0,0.38,1.69,0.33,1.35,0.0,1051200.0,18426.0,29200.0,663336.0,,,379.0,0.06,,,,,1610.0,,,,0.06,379.0,,,1181.0,0.66,0.05,,100.0,4.19,0.0,0.0,,0.0,100.0,24.94,0.3098,46.59,0.0848
2023-04-04,37101.0,1328215.8,0.38,1.72,0.33,1.35,0.0,1059107.2,19191.0,29584.0,687037.8,,,1329.0,0.01,,,,0.02,384.0,564.0,,,0.01,1329.0,,,,0.69,,,100.0,4.35,0.0,0.0,,0.0,100.0,23.51,0.307,46.81,0.0841
2023-04-05,37624.0,1309315.2,0.38,1.74,0.33,1.37,0.0,1040172.0,19150.0,29890.0,666420.0,,,,0.02,,,,0.0,564.0,60.0,,,0.02,,,19.0,258.0,0.68,0.01,,100.0,4.32,0.0,0.0,,0.0,100.0,26.17,0.3108,46.29,0.0849
2023-04-06,38235.0,1288519.5,0.39,1.79,0.34,1.37,1.0,1029804.6,19693.0,30558.0,663654.1,,,600.0,0.01,,,,0.01,668.0,57.0,,,0.01,600.0,,,,0.68,,,100.0,4.44,0.0,0.0,,0.0,100.0,25.37,0.3084,46.13,0.0862
2023-04-07,38235.0,1288519.5,0.39,1.83,0.34,1.36,1.0,1029804.6,19693.0,30558.0,663654.1,,,,,,,,,,,,,,,,,,0.67,,,100.0,4.44,0.0,0.0,,0.0,100.0,25.23,0.3115,46.67,0.0862
2023-04-10,38235.0,1288519.5,0.39,1.83,0.34,1.32,1.0,1029804.6,19693.0,30558.0,663654.1,,,,,,,,,,,,,,,,,,0.67,,,100.0,4.45,0.0,0.0,,0.0,100.0,25.93,0.3034,45.22,0.0864
2023-04-11,49052.0,1657957.6,0.5,2.35,0.44,1.69,1.0,1295013.2,29776.0,38314.0,1006428.8,,,4283.0,0.27,,,,,7756.0,,,,0.27,4283.0,,5800.0,,1.01,,,56.96,6.74,22499.0,760466.2,,0.75,57.21,22.48,0.2507,37.16,0.111
2023-04-12,47753.0,1568686.05,0.49,2.27,0.42,1.63,1.0,1302798.15,31121.0,39659.0,1022324.85,,,2737.0,0.04,,2737.0,,0.05,1252.0,1392.0,,,0.04,2737.0,0.09,,2644.0,1.05,0.09,,61.16,7.03,19762.0,649181.7,,0.66,61.25,23.06,0.2591,38.38,0.1078
2023-04-13,50490.0,1691415.0,0.51,2.38,0.45,1.69,1.0,1420266.0,31121.0,42396.0,1042553.5,,,,,,2737.0,,,,,,,,,0.09,,,1.02,,,61.16,7.03,19762.0,662027.0,,0.65,61.33,21.61,0.239,36.01,0.114
2023-04-14,52980.0,1748340.0,0.54,2.49,0.47,1.81,1.0,1493415.0,35510.0,45255.0,1171830.0,,,5085.0,0.12,,,,0.02,3500.0,696.0,,,0.12,5085.0,,,641.0,1.2,0.02,,65.74,8.02,18504.0,610632.0,,0.62,65.76,25.05,0.2397,34.4,0.1196
2023-04-17,51734.0,1722742.2,0.53,2.5,0.46,1.75,1.0,1467664.2,34289.0,44074.0,1141823.7,,,1094.0,0.05,,,,0.08,1530.0,2315.0,,,0.05,1094.0,,,2711.0,1.14,0.1,,66.32,7.75,17410.0,579753.0,,0.58,66.41,20.94,0.2339,35.09,0.1169
2023-04-18,52467.0,1734034.35,0.53,2.68,0.47,1.78,1.0,1435328.45,35272.0,43429.0,1165739.6,,,1226.0,0.06,,,,0.01,1709.0,243.0,,,0.06,1226.0,,,2354.0,1.17,0.08,,66.65,7.97,17653.0,583431.65,,0.58,66.77,22.14,0.241,34.5,0.1186
2023-04-19,56266.0,1834271.6,0.57,2.96,0.5,1.91,1.0,1525940.8,35692.0,46808.0,1163559.2,,,1375.0,0.12,,,,0.03,3379.0,955.0,,,0.12,1375.0,,,,1.18,,0.06,66.91,8.07,17653.0,575487.8,1752.0,0.58,66.99,22.05,0.2395,33.86,0.1272
2023-04-20,57916.0,1888061.6,0.59,3.3,0.51,1.93,1.0,1585631.4,38009.0,48639.0,1239093.4,,,3351.0,0.07,,,,0.04,2300.0,1034.0,,,0.07,3351.0,,,469.0,1.24,0.02,,100.0,8.61,0.0,0.0,,0.0,100.0,22.52,0.2373,32.79,0.1312
2023-04-21,55665.0,1772930.25,0.57,3.27,0.49,1.86,1.0,1511505.45,35307.0,47457.0,1124527.95,,,1150.0,0.06,,,,0.13,1601.0,3852.0,,,0.06,1150.0,,,2783.0,1.15,0.09,,66.46,7.99,17816.0,567439.6,,0.58,66.4,20.76,0.2395,34.16,0.126
2023-04-24,55007.0,1718968.75,0.56,3.2,0.49,1.79,1.0,1449343.75,34229.0,46379.0,1069656.25,,,428.0,0.01,,,,0.07,828.0,1906.0,,,0.01,428.0,,400.0,1906.0,1.08,0.08,,63.44,7.74,19722.0,616312.5,,0.62,63.41,21.87,0.2372,34.62,0.1244
2023-04-25,54436.0,1692959.6,0.55,3.15,0.48,1.74,1.0,1379875.9,32219.0,44369.0,1002010.9,,,1439.0,0.04,,,,0.11,1439.0,3449.0,,,0.04,1439.0,,,3449.0,1.01,0.12,,58.17,7.27,23171.0,720618.1,,0.73,58.05,25.63,0.2516,35.29,0.1229
2023-04-26,53586.0,1639731.6,0.55,3.12,0.48,1.69,1.0,1300255.2,30342.0,42492.0,928465.2,,,,0.03,,,,0.06,1027.0,1877.0,,,0.03,,,,2904.0,0.94,0.1,,55.12,6.86,24701.0,755850.6,,0.76,55.06,30.19,0.2678,35.87,0.1212
2023-04-27,48205.0,1475073.0,0.49,2.87,0.43,1.51,1.0,1214391.6,27536.0,39686.0,842601.6,,,988.0,0.0,,,,0.12,162.0,3794.0,,,0.0,988.0,,,2968.0,0.84,0.1,,52.71,6.23,24701.0,755850.6,,0.76,52.66,32.54,0.2975,37.9,0.109
2023-04-28,45346.0,1430666.3,0.46,2.75,0.4,1.42,1.0,1183314.3,25356.0,37506.0,799981.8,,,,,,,,0.07,,2180.0,,,,,,,2180.0,0.78,0.07,,50.65,5.74,24701.0,779316.55,,0.75,50.78,31.55,0.303,40.31,0.1026
2023-05-01,45346.0,1430666.3,0.46,2.77,0.4,1.46,1.0,1183314.3,25356.0,37506.0,799981.8,,,,,,,,,,,,,,,,,,0.8,,,50.65,5.74,24701.0,779316.55,,0.78,50.45,31.36,0.3041,40.59,0.1026
2023-05-02,41533.0,1341515.9,0.42,2.53,0.37,1.34,1.0,1105758.2,22452.0,34234.0,725199.6,,,,,,,,0.09,,2904.0,,,,,,,3272.0,0.71,0.1,,47.07,5.08,25251.0,815607.3,,0.8,47.28,31.97,0.3252,44.18,0.094
2023-05-03,41234.0,1243205.1,0.42,2.47,0.37,1.35,1.0,1022085.0,21750.0,33900.0,655762.5,,,50.0,0.0,,,,0.02,50.0,752.0,,,0.0,50.0,,,384.0,0.69,0.0,,46.28,4.93,25251.0,761317.65,,0.81,46.13,32.2,0.3279,44.55,0.0934
2023-05-04,43054.0,1270093.0,0.44,2.59,0.38,1.33,1.0,1041733.5,23163.0,35313.0,683308.5,,,2396.0,0.02,,,,0.04,1413.0,983.0,,,0.02,2396.0,,,,0.7,,,48.85,5.24,24251.0,715404.5,,0.73,48.79,32.7,0.3146,42.43,0.0975
2023-05-05,52174.0,1599133.1,0.53,3.23,0.46,1.57,1.0,1262534.8,29042.0,41192.0,890137.3,,,5001.0,0.18,,,,,6320.0,,,,0.18,5001.0,,878.0,441.0,0.86,0.02,,55.35,6.56,23431.0,718160.15,,0.69,55.5,34.92,0.3116,39.39,0.1179
2023-05-08,47649.0,1438999.8,0.49,3.09,0.42,1.48,1.0,1167834.0,26520.0,38670.0,800904.0,,,,,,,,0.06,,2522.0,,,,,,,2522.0,0.81,0.06,,53.09,6.07,23431.0,707616.2,,0.72,53.06,34.85,0.3076,38.62,0.109
2023-05-09,48914.0,1484539.9,0.5,3.21,0.43,1.51,1.0,1199826.55,26383.0,39533.0,800724.05,,,1402.0,0.01,,2000.0,,0.05,222.0,1539.0,,,0.01,1402.0,0.06,,1359.0,0.8,0.04,,51.38,6.09,24970.0,757839.5,,0.76,51.35,33.72,0.2822,37.42,0.1128
2023-05-10,48760.0,1462800.0,0.5,3.24,0.43,1.51,1.0,1173990.0,25983.0,39133.0,779490.0,,,1006.0,0.01,,,,0.04,246.0,1406.0,,,0.01,1006.0,,,646.0,0.79,0.02,,50.99,5.99,24970.0,749100.0,,0.76,51.0,34.84,0.2871,37.51,0.1125
2023-05-11,48855.0,1482749.25,0.5,3.33,0.43,1.5,1.0,1189537.9,27044.0,39194.0,820785.4,,,1438.0,0.03,,,,0.02,1061.0,495.0,,,0.03,1438.0,,118.0,1000.0,0.81,0.03,,51.99,6.24,24970.0,757839.5,,0.75,51.93,34.92,0.2777,35.31,0.1127
2023-05-12,48215.0,1460914.5,0.49,3.36,0.43,1.49,1.0,1177791.3,26721.0,38871.0,809646.3,,,,,,,,0.01,,323.0,,,,,,,323.0,0.81,0.01,,51.69,6.16,24970.0,756591.0,,0.76,51.65,34.08,0.2762,35.82,0.1112
2023-05-15,48590.0,1523296.5,0.5,3.45,0.43,1.5,1.0,1233152.25,27185.0,39335.0,852249.75,,,464.0,0.02,,,,,653.0,,,,0.02,464.0,,,189.0,0.82,0.01,,52.12,6.27,24970.0,782809.5,,0.76,52.16,33.03,0.2703,35.44,0.1121
2023-05-16,48202.0,1470161.0,0.49,3.37,0.43,1.53,1.0,1148050.5,27491.0,37641.0,838475.5,,,306.0,0.02,,,,,306.0,,,,0.02,306.0,,,2000.0,0.86,0.06,,52.4,6.34,24970.0,761585.0,,0.78,52.49,34.21,0.2822,35.96,0.1112
2023-05-17,47322.0,1452785.4,0.48,3.2,0.42,1.47,1.0,1145263.5,26947.0,37305.0,827272.9,,,501.0,0.01,,,,0.04,456.0,1045.0,,,0.01,501.0,,,792.0,0.82,0.03,,51.9,6.23,24970.0,766579.0,,0.76,51.9,36.44,0.2979,36.51,0.1094
