,EAPI FP Equity_DX_SI_QTY,EAPI FP Equity_DX_SHORT_INTEREST_VALUE,EAPI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EAPI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EAPI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EAPI FP Equity_DX_SI_MV,EAPI FP Equity_DX_DSS,EAPI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EAPI FP Equity_DX_SUPPLY_SI_QTY,EAPI FP Equity_DX_BROKER_SI_QTY,EAPI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EAPI FP Equity_DX_BROKER_SI_MV_NEW_x,EAPI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EAPI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EAPI FP Equity_DX_BROKER_SI_MV_INC_x,EAPI FP Equity_DX_SUPPLY_SI_MV_NEW,EAPI FP Equity_DX_BROKER_SI_QTY_ADD,EAPI FP Equity_DX_BROKER_SI_QTY_NEW,EAPI FP Equity_DX_SUPPLY_SI_MV_DEC,EAPI FP Equity_DX_BROKER_SI_QTY_INC,EAPI FP Equity_DX_SUPPLY_SI_QTY_DEC,EAPI FP Equity_DX_BROKER_SI_MV_NEW_y,EAPI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EAPI FP Equity_DX_BROKER_SI_MV_INC_y,EAPI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EAPI FP Equity_DX_BROKER_SI_MV_ADD,EAPI FP Equity_DX_SUPPLY_SI_QTY_ADD,EAPI FP Equity_DX_BROKER_SI_QTY_DEC,EAPI FP Equity_DX_SUPPLY_SI_MV,EAPI FP Equity_DX_BROKER_SI_MV_DEC,EAPI FP Equity_DX_SUPPLY_SI_MV_RMV,EAPI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EAPI FP Equity_DX_UTILIZATION_QUANTITY,EAPI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EAPI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EAPI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EAPI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EAPI FP Equity_DX_ACTIVE_UTILIZATION_MV,EAPI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EAPI FP Equity_DX_BROKER_SI_CON_RATIO,EAPI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EAPI FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-02-18,4717319.0,13538705.53,10.23,37.25,4.93,13.61,1.0,10187897.3,4200685.0,3549790.0,12055965.95,,,275775.0,,,,,0.66,,260855.0,,,,275775.0,,,158005.0,12.08,0.47,,81.72,53.28,939464.0,2696261.68,,2.7,81.73,17.53,0.2259,39.76,0.5984
2025-02-19,4606779.0,12991116.78,9.99,37.24,4.82,13.18,1.0,10177633.8,4259985.0,3609090.0,12013157.7,,,25000.0,0.18,,,,,59300.0,,,,0.18,25000.0,,34300.0,,12.15,,,81.93,54.04,939464.0,2649288.48,,2.66,82.04,18.09,0.233,40.38,0.5844
2025-02-20,4441791.0,12490316.29,9.63,36.53,4.65,12.53,1.0,9727000.45,4103983.0,3459104.0,11540400.2,,,6581.0,,,,,0.56,,167583.0,,,,6581.0,,5000.0,149986.0,11.53,0.48,,78.99,51.97,1091480.0,3069241.76,,3.06,79.0,15.52,0.241,42.17,0.5625
2025-02-21,4434319.0,12478173.67,9.61,38.31,4.64,12.52,1.0,9717147.22,4108898.0,3453144.0,11562438.97,,,11095.0,0.0,,5327.0,,0.02,1100.0,6539.0,,,0.0,11095.0,0.02,359.0,12387.0,11.57,0.04,,79.01,52.09,1091480.0,3071424.72,,3.07,79.03,15.47,0.2417,42.25,0.5621
2025-02-24,4519126.0,13096427.15,9.8,39.48,4.73,12.92,1.0,10071975.82,4127918.0,3475492.0,11962706.36,,,91786.0,0.25,,,,0.2,87635.0,72766.0,,,0.25,91786.0,,,65287.0,11.74,0.05,,78.18,52.31,1151903.0,3338214.89,,3.31,78.0,15.13,0.2274,40.56,0.5727
2025-02-25,4501278.0,12738616.74,9.76,38.81,4.71,12.94,1.0,9697988.33,4068413.0,3426851.0,11513608.79,,,47790.0,0.16,,,,0.23,43790.0,107295.0,,,0.16,47790.0,,,92431.0,11.66,0.36,,76.58,51.6,1244334.0,3521465.22,,3.54,76.69,15.42,0.2098,37.71,0.5709
2025-02-26,4175228.0,10964148.73,9.05,35.27,4.37,11.52,1.0,8377047.67,3945918.0,3190041.0,10361980.67,,,41531.0,0.12,,,,0.76,41531.0,164026.0,,,0.12,41531.0,,,278341.0,10.87,1.08,,91.1,50.05,385608.0,1012606.61,,1.09,90.88,16.92,0.2163,37.46,0.5296
2025-02-27,4246903.0,11033453.99,9.21,33.64,4.44,11.19,1.0,8410884.71,3937355.0,3237446.0,10229248.29,,,105071.0,0.17,,,,0.51,88305.0,113634.0,,,0.17,105071.0,,,40900.0,10.33,0.12,,89.93,50.32,440977.0,1145658.25,,1.16,89.92,16.17,0.2074,36.64,0.5427
2025-02-28,4312026.0,11168147.34,9.35,33.28,4.51,11.28,1.0,8493972.34,3988026.0,3279526.0,10328987.34,,,46542.0,0.15,,,,0.05,57850.0,17908.0,,,0.15,46542.0,,22037.0,15770.0,10.37,0.06,,90.04,50.99,440977.0,1142130.43,,1.15,90.05,16.06,0.2035,36.07,0.5513
2025-03-03,4231545.0,10959701.55,9.17,32.08,4.43,10.98,1.0,8279634.3,3986926.0,3196770.0,10326138.34,,,,0.01,,,,0.0,5490.0,1100.0,,,0.01,,,,88246.0,10.29,0.26,,90.04,50.97,440977.0,1142130.43,,1.14,90.01,16.39,0.1976,34.81,0.541
2025-03-04,4156975.0,11240460.4,9.01,30.54,4.35,10.95,1.0,8330553.5,3774749.0,3080826.0,10206921.3,,,89894.0,0.26,,,,0.79,100349.0,306953.0,,,0.26,89894.0,,4882.0,216293.0,9.87,0.56,,85.85,48.2,622380.0,1682915.52,,1.61,85.96,16.3,0.2082,36.08,0.5308
2025-03-05,3949296.0,10860564.0,8.56,24.14,4.13,10.75,1.0,8123109.5,3743284.0,2953858.0,10294031.0,,,154707.0,0.28,,,,0.45,68706.0,186172.0,,,0.28,154707.0,,,195674.0,10.13,0.5,,72.95,47.78,1387979.0,3816942.25,,3.78,72.81,17.33,0.2315,39.32,0.5041
2025-03-06,3859466.0,10505466.45,8.37,22.04,4.04,10.63,1.0,7956223.63,3584086.0,2922933.0,9755882.09,,,1473.0,,,7700.0,,0.38,,160671.0,,,,1473.0,0.02,,38625.0,9.82,0.1,,70.47,45.79,1502052.0,4088585.54,,4.11,70.47,17.83,0.236,39.78,0.4931
2025-03-07,3752653.0,10582481.46,8.14,20.71,3.93,10.43,1.0,7956968.4,3487155.0,2821620.0,9833777.1,,,,,,,,0.28,,96931.0,,,,,,,101313.0,9.66,0.16,,68.64,44.57,1593483.0,4493622.06,,4.42,68.62,17.96,0.2338,39.24,0.4796
2025-03-10,3750182.0,10147992.49,8.13,20.38,3.92,10.44,1.0,7711948.46,3484684.0,2849944.0,9429554.9,,,22536.0,0.09,,,,0.02,28324.0,30795.0,,,0.09,22536.0,,5788.0,,9.64,,,68.48,44.52,1603736.0,4339709.62,,4.44,68.49,18.58,0.2249,37.89,0.4792
2025-03-11,3648754.0,9910015.86,7.91,19.17,3.82,9.92,1.0,7636430.54,3421554.0,2811646.0,9292940.66,,,,,,,,0.27,,63130.0,,,,,,,38298.0,9.25,0.14,,67.57,43.71,1641866.0,4459308.06,,4.45,67.52,18.77,0.2348,39.77,0.4661
2025-03-12,3646634.0,10028243.5,7.91,18.63,3.81,10.03,1.0,7753614.0,3411584.0,2819496.0,9381856.0,,,,0.02,,,,0.02,7850.0,9970.0,,,0.02,,,,,9.35,,,67.38,43.58,1651836.0,4542549.0,,4.52,67.41,18.63,0.2348,39.94,0.4659
2025-03-13,3527929.0,9440738.0,7.65,17.54,3.69,9.64,1.0,7385658.31,3338212.0,2759962.0,8933055.31,,,,,,,,0.18,,73372.0,,,,,,,59534.0,9.07,0.16,,66.9,42.72,1651836.0,4420313.14,,4.49,66.9,19.63,0.2435,40.58,0.4515
2025-03-14,3472225.0,9493063.15,7.53,16.78,3.63,9.43,1.0,7436633.1,3320224.0,2720056.0,9077492.42,,,,,,,,0.08,,17988.0,,,,,,,39906.0,8.97,0.14,,66.78,42.45,1651836.0,4516119.62,,4.46,66.79,19.54,0.2533,42.07,0.4439
2025-03-17,3362692.0,9247403.0,7.29,16.34,3.52,9.25,1.0,7355136.25,3221361.0,2674595.0,8858742.75,,,13000.0,0.04,,,,0.26,13000.0,111863.0,,,0.04,13000.0,,,58461.0,8.82,0.15,,65.34,41.2,1708688.0,4698892.0,,4.68,65.32,20.34,0.2612,43.18,0.4301
2025-03-18,3352381.0,9326323.94,7.27,16.26,3.51,9.3,1.0,7433629.19,3213600.0,2672045.0,8940235.2,,,,,,,,0.0,,7761.0,,,,,,,2550.0,8.88,0.01,,65.18,41.1,1716449.0,4775161.12,,4.74,65.19,20.35,0.2627,43.41,0.4288
2025-03-19,3340816.0,9354284.8,7.24,16.23,3.49,9.35,1.0,7481446.0,3202135.0,2671945.0,8965978.0,,,,,,,,0.01,,11465.0,,,,,,,100.0,8.93,0.0,,80.32,40.96,784825.0,2197510.0,,2.19,80.3,20.48,0.2627,43.43,0.4273
2025-03-20,3331184.0,9227379.68,7.22,15.83,3.48,9.31,1.0,7401287.65,3192503.0,2671945.0,8843233.31,,,,,,,,0.07,,9632.0,,,,,,,,8.9,,,80.07,40.83,794457.0,2200645.89,,2.2,80.18,20.69,0.2616,43.26,0.426
2025-03-21,3277555.0,9065717.13,7.11,15.64,3.43,9.12,1.0,7365893.96,3147526.0,2663013.0,8706056.92,,,5821.0,,,,,0.15,,50798.0,,,,5821.0,,,8932.0,8.72,0.03,,79.12,40.29,830502.0,2297168.53,,2.3,79.16,20.91,0.2677,44.15,0.4196
2025-03-24,3248454.0,8926751.59,7.04,15.99,3.4,8.99,1.0,7251730.18,3118425.0,2638912.0,8569431.9,,,,,,,,0.08,,29101.0,,,,,,,24101.0,8.6,0.07,,78.97,39.96,830502.0,2282219.5,,2.28,79.04,21.19,0.2717,44.47,0.4163
2025-03-25,3204469.0,8998148.95,6.95,16.5,3.35,8.94,1.0,7350782.4,3095552.0,2617800.0,8692310.02,,,,,,,,0.0,,22873.0,,,,,,,21112.0,8.61,0.06,,78.39,39.67,853375.0,2396277.0,,2.4,78.21,21.16,0.2795,45.63,0.4106
2025-03-26,3204523.0,8972664.4,6.95,16.56,3.35,9.03,1.0,7357991.2,3084494.0,2627854.0,8636583.2,,,3607.0,0.03,,,,0.08,10054.0,29686.0,,,0.03,3607.0,,15021.0,,8.67,,,78.4,39.69,849768.0,2379350.4,,2.39,78.43,21.4,0.2765,45.2,0.4124
2025-03-27,3198500.0,9141313.0,6.94,16.72,3.35,9.07,1.0,7493193.0,3078471.0,2621831.0,8798270.12,,,4000.0,,,,,0.02,,10023.0,,,,4000.0,,,6023.0,8.7,0.02,,78.45,39.61,845768.0,2417204.94,,2.42,78.26,21.24,0.2804,45.72,0.4116
2025-03-28,3188552.0,9189406.86,6.91,17.05,3.34,9.17,1.0,7556116.94,3068523.0,2621831.0,8843483.29,,,613.0,,,,,0.0,,10561.0,,,,613.0,,,,8.8,,,78.38,39.49,846381.0,2439270.04,,2.44,78.31,21.45,0.2796,45.6,0.4103
2025-03-31,3163379.0,8686638.73,6.86,17.07,3.31,8.93,1.0,7172296.62,3043350.0,2611907.0,8357039.1,,,,,,,,0.27,,25173.0,,,,,,,9924.0,8.55,0.03,,78.12,39.14,852405.0,2340704.13,,2.34,78.54,22.22,0.2765,44.93,0.4069
2025-04-01,3128631.0,8741395.01,6.78,16.53,3.27,8.71,1.0,7270750.76,3018602.0,2602273.0,8433973.99,,,366.0,0.0,,,,0.01,366.0,25114.0,,,0.0,366.0,,,10000.0,8.38,0.05,,77.68,38.8,867461.0,2423686.03,,2.43,77.53,21.71,0.2877,46.67,0.4022
2025-04-02,3394476.0,9056461.97,7.36,17.85,3.55,9.32,1.0,7281300.16,3147231.0,2729123.0,8396812.31,,,142650.0,0.4,,,,0.04,142650.0,14021.0,,,0.4,142650.0,,,15800.0,8.58,0.04,,78.39,40.46,867461.0,2314385.95,,2.31,78.76,20.63,0.2451,41.86,0.4364
2025-04-03,3411352.0,8869515.2,7.4,17.68,3.57,9.01,1.0,7140549.0,3146865.0,2746365.0,8181849.0,,,,0.02,,,,0.0,18442.0,366.0,,,0.02,,,,1200.0,8.25,0.0,,78.39,40.45,867461.0,2255398.6,,2.27,78.42,20.39,0.2471,42.2,0.4385
2025-04-04,3505938.0,8617595.6,7.6,17.96,3.67,8.96,1.0,6847181.78,3203588.0,2785672.0,7874419.3,,,56723.0,0.1,,,,,39307.0,,,,0.1,56723.0,,,,8.13,,,79.03,41.19,850045.0,2089410.61,,2.09,79.51,19.98,0.2349,40.3,0.4508
2025-04-07,3498913.0,8292423.81,7.59,17.27,3.66,8.52,1.0,6596828.64,3066943.0,2783472.0,7268654.91,,,27000.0,,,,,0.46,,163645.0,,,,27000.0,,,2200.0,7.42,0.03,,78.3,39.36,850045.0,2014606.65,,2.02,78.62,19.85,0.2372,40.73,0.4491
2025-04-08,3513913.0,8616114.68,7.62,17.17,3.68,8.46,1.0,6825073.34,3081943.0,2783472.0,7556924.24,,,15000.0,,,,,,,,,,,15000.0,,,,7.41,,,78.38,39.56,850045.0,2084310.34,,2.07,78.13,19.27,0.2432,41.79,0.451
2025-04-09,3571610.0,8214703.0,7.74,17.27,3.74,8.59,1.0,6401985.6,3139640.0,2783472.0,7221172.0,,,57697.0,,,,,,,,,,,57697.0,,,,7.49,,,78.69,40.36,850045.0,1955103.5,,1.97,79.17,19.65,0.2307,39.52,0.4591
2025-04-10,3646180.0,8568523.0,7.91,18.19,3.81,8.45,1.0,6620596.25,3187107.0,2817275.0,7489701.45,,,74453.0,0.08,,,,0.14,58786.0,33984.0,,,0.08,74453.0,,6998.0,24983.0,7.34,0.07,,78.94,40.91,850045.0,1997605.75,,1.99,78.66,18.74,0.231,39.71,0.468
2025-04-11,3601840.0,8593990.24,7.81,18.06,3.77,8.52,1.0,6661284.91,3173566.0,2791821.0,7572128.48,,,25359.0,,,10359.0,,0.06,,38900.0,,,,25359.0,0.02,,35813.0,7.47,0.07,,78.87,40.71,850045.0,2028207.37,,2.02,78.68,18.99,0.233,40.04,0.4621
2025-04-14,3534885.0,8625119.4,7.66,17.91,3.7,8.56,1.0,6714360.28,3115352.0,2751787.0,7601458.88,,,,,,,,0.11,,58214.0,,,,,,,40034.0,7.51,0.08,,78.56,39.95,850045.0,2074109.8,,2.08,78.35,19.19,0.2385,40.92,0.4533
2025-04-15,4235864.0,10589660.0,9.18,21.71,4.43,10.52,1.0,8699365.0,3843311.0,3479746.0,9608277.5,,,727959.0,1.44,,154959.0,,,573000.0,,,,1.44,727959.0,0.43,,,9.55,,,100.0,49.27,0.0,0.0,,0.0,100.0,29.26,0.2268,34.02,0.543
2025-04-16,4188380.0,10462573.24,9.08,24.72,4.38,10.47,1.0,8585446.14,3795827.0,3436928.0,9481975.85,,,5000.0,0.0,,,,0.16,5000.0,52484.0,,,0.0,5000.0,,,47818.0,9.45,0.12,,100.0,48.59,0.0,0.0,,0.0,100.0,30.11,0.2324,34.16,0.5362
2025-04-17,4131734.0,10213646.45,8.96,26.04,4.32,10.3,1.0,8424959.16,3767954.0,3408155.0,9314382.29,,,,,,,,0.06,,27873.0,,,,,,,28773.0,9.35,0.07,,100.0,48.27,0.0,0.0,,0.0,100.0,30.58,0.2358,34.41,0.5293
2025-04-18,4131734.0,10213646.45,8.96,27.14,4.32,10.23,1.0,8424959.16,3767954.0,3408155.0,9314382.29,,,,,,,,,,,,,,,,,,9.28,,,100.0,48.26,0.0,0.0,,0.0,100.0,30.46,0.236,34.54,0.5292
2025-04-21,4131734.0,10213646.45,8.96,27.14,4.32,10.17,1.0,8424959.16,3767954.0,3408155.0,9314382.29,,,,,,,,,,,,,,,,,,9.27,,,100.0,48.27,0.0,0.0,,0.0,100.0,30.64,0.2362,34.42,0.5293
2025-04-22,4106033.0,10182961.84,8.9,26.97,4.3,10.22,1.0,8424006.96,3748631.0,3396777.0,9296604.88,,,,,,,,0.02,,19323.0,,,,,,,11378.0,9.33,0.02,,100.0,48.0,0.0,0.0,,0.0,100.0,30.51,0.2385,34.96,0.5258
2025-04-23,4098978.0,10731124.4,8.89,27.75,4.29,10.43,1.0,8892762.19,3741576.0,3396777.0,9795445.97,,,,,,,,0.02,,7055.0,,,,,,,,9.64,,,100.0,47.91,0.0,0.0,,0.0,100.0,29.98,0.2414,35.9,0.5249
2025-04-24,4087762.0,10873446.92,8.86,28.59,4.28,10.75,1.0,9035426.82,3730360.0,3396777.0,9922757.6,,,49.0,,,,,0.01,,11265.0,,,,49.0,,,,9.83,,,100.0,47.75,0.0,0.0,,0.0,100.0,30.69,0.2414,35.35,0.5232
2025-04-25,4044809.0,10767281.56,8.77,29.54,4.23,10.76,1.0,9006411.15,3700859.0,3383325.0,9851686.66,,,,,,,,0.06,,29501.0,,,,,,,13452.0,9.85,0.03,,100.0,47.37,0.0,0.0,,0.0,100.0,31.16,0.2441,35.49,0.5177
2025-04-28,4019921.0,10926145.28,8.72,31.11,4.21,10.75,1.0,9186709.54,3679344.0,3379952.0,10000456.99,,,,,,,,0.06,,21515.0,,,,,,,3373.0,9.89,0.01,,100.0,47.04,0.0,0.0,,0.0,100.0,31.21,0.2472,36.03,0.514
2025-04-29,4014918.0,11105263.19,8.71,32.9,4.2,10.96,1.0,9379234.93,3663391.0,3390902.0,10132939.51,,,,0.03,,,,0.04,10950.0,15953.0,,,0.03,,,,,10.06,,,100.0,46.83,0.0,0.0,,0.0,100.0,31.26,0.2471,36.08,0.5132
2025-04-30,3911577.0,10733367.29,8.48,32.84,4.09,10.78,1.0,9335505.09,3496223.0,3402152.0,9593635.91,,,7400.0,0.04,,,,0.47,11250.0,174568.0,,,0.04,7400.0,,,,9.61,,,100.0,53.33,0.0,0.0,,0.0,100.0,32.36,0.2566,36.63,0.5966
2025-05-01,3911577.0,10733367.29,8.48,33.06,4.09,10.72,1.0,9335505.09,3496223.0,3402152.0,9593635.91,,,,,,,,,,,,,,,,,,9.57,,,100.0,53.28,0.0,0.0,,0.0,100.0,32.28,0.2567,36.72,0.5961
2025-05-02,3803268.0,10573085.04,8.25,32.14,3.98,10.49,1.0,9209133.64,3479648.0,3312638.0,9673421.44,,,2220.0,0.0,,,,0.05,2220.0,18795.0,,,0.0,2220.0,,,91734.0,9.66,0.25,,100.0,53.01,0.0,0.0,,0.0,100.0,32.97,0.2708,38.11,0.5794
2025-05-05,3734014.0,10477643.28,8.1,31.64,3.91,10.41,1.0,9093238.65,3545782.0,3240641.0,9949464.29,,,66134.0,,,,,,,,,,,66134.0,,,71997.0,9.93,0.16,,100.0,54.02,0.0,0.0,,0.0,100.0,33.68,0.2697,37.36,0.5689
2025-05-06,3708868.0,10466425.5,8.04,32.99,3.88,10.37,1.0,9145088.9,3520636.0,3240641.0,9935234.79,,,,,,,,0.07,,25146.0,,,,,,,,9.88,,,100.0,53.76,0.0,0.0,,0.0,100.0,34.12,0.2696,36.97,0.5664
2025-05-07,3707482.0,10284555.07,8.04,33.26,3.88,10.38,1.0,8989538.13,3525912.0,3240641.0,9780879.89,,,15135.0,,,,,0.06,,22133.0,,,,15135.0,,12274.0,,9.89,,,100.0,53.84,0.0,0.0,,0.0,100.0,34.27,0.2685,36.73,0.5662
2025-05-08,3713809.0,10005001.45,8.05,33.91,3.89,10.2,1.0,8730286.85,3532239.0,3240641.0,9515851.87,,,13134.0,,,,,0.02,,6807.0,,,,13134.0,,,,9.67,,,100.0,53.94,0.0,0.0,,0.0,100.0,34.3,0.2665,36.37,0.5671
2025-05-09,3873153.0,10457513.1,8.4,35.94,4.05,10.45,1.0,9157131.0,3558694.0,3391530.0,9608473.8,,,26455.0,0.24,,62010.0,,,88879.0,,,,0.24,26455.0,0.17,,,9.61,,,100.0,54.34,0.0,0.0,,0.0,100.0,32.5,0.2525,35.27,0.5914
2025-05-12,3866533.0,10671631.08,8.38,36.75,4.04,10.57,1.0,9523117.8,3617569.0,3450405.0,9984490.44,,,99214.0,0.34,,,,0.17,124370.0,65495.0,,,0.34,99214.0,,25156.0,65495.0,9.96,0.17,,100.0,55.33,0.0,0.0,,0.0,100.0,32.22,0.2531,35.65,0.5913
2025-05-13,3998699.0,10956435.26,8.67,37.75,4.18,10.97,1.0,9635177.12,3683652.0,3516488.0,10093206.48,,,66083.0,0.18,,,,,66083.0,,,,0.18,66083.0,,,,10.08,,,100.0,56.34,0.0,0.0,,0.0,100.0,31.71,0.245,34.0,0.6116
2025-05-14,3994551.0,10969037.05,8.66,38.35,4.18,10.97,1.0,9659079.71,3678483.0,3517509.0,10101114.32,,,,0.02,,,,0.01,6190.0,5169.0,,,0.02,,,,5169.0,10.11,0.01,,100.0,56.26,0.0,0.0,,0.0,100.0,31.49,0.2448,34.25,0.611
2025-05-15,3845234.0,10443655.54,8.34,37.4,4.02,10.52,1.0,9367160.8,3597794.0,3448881.0,9771608.5,,,,,,,,0.22,,80689.0,,,,,,,68628.0,9.81,0.19,,100.0,55.07,0.0,0.0,,0.0,100.0,32.92,0.2541,35.29,0.5886
2025-05-16,3779894.0,9865523.34,8.2,39.34,3.95,10.14,1.0,9001579.41,3532454.0,3448881.0,9219704.94,,,,,,,,0.18,,65340.0,,,,,,,,9.37,,,100.0,54.24,0.0,0.0,,0.0,100.0,33.77,0.2576,35.3,0.5803
2025-05-19,3877228.0,10445252.23,8.41,41.11,4.06,10.3,1.0,9398199.5,3590102.0,3488567.0,9671734.79,,,53335.0,0.1,,,,,39686.0,,,,0.1,53335.0,,4313.0,,9.54,,,100.0,55.2,0.0,0.0,,0.0,100.0,31.94,0.2497,35.55,0.5962
2025-05-20,3860433.0,10577586.42,8.37,42.1,4.04,10.48,1.0,9558673.58,3542602.0,3488567.0,9706729.48,,,,,,,,0.12,,47500.0,,,,,,,,9.62,,,100.0,54.44,0.0,0.0,,0.0,100.0,32.43,0.2517,35.53,0.5932
2025-05-21,3856293.0,10658793.85,8.36,42.97,4.03,10.59,1.0,9642399.19,3538097.0,3488567.0,9779300.11,,,5008.0,,,,,0.02,,9513.0,,,,5008.0,,,,9.74,,,100.0,54.37,0.0,0.0,,0.0,100.0,32.62,0.2527,35.55,0.5926
2025-05-22,3709908.0,9942553.44,8.04,45.14,3.88,10.14,1.0,9033202.64,3490831.0,3370598.0,9355427.08,,,,,,,,0.12,,47266.0,,,,,,,117969.0,9.47,0.32,,100.0,53.64,0.0,0.0,,0.0,100.0,34.39,0.2644,36.2,0.5701
2025-05-23,3738450.0,10056430.5,8.11,47.6,3.91,10.03,1.0,9129036.86,3514977.0,3393694.0,9455288.13,,,27155.0,0.07,,,,0.01,24146.0,3009.0,,,0.07,27155.0,,,1050.0,9.41,0.0,,100.0,53.91,0.0,0.0,,0.0,100.0,33.69,0.2625,36.49,0.5734
2025-05-26,3819812.0,11956011.56,8.28,51.05,4.0,10.86,1.0,10773823.08,3547917.0,3442116.0,11104980.21,,,40030.0,0.13,,,,0.02,48422.0,7090.0,,,0.13,40030.0,,,,10.5,,,100.0,54.42,0.0,0.0,,0.0,100.0,31.24,0.2632,38.49,0.5859
2025-05-27,3812895.0,11926735.56,8.27,42.74,3.99,11.88,1.0,10766938.85,3541000.0,3442116.0,11076248.0,,,,,,,,0.0,,6917.0,,,,,,,,11.1,,,100.0,53.72,0.0,0.0,,0.0,100.0,33.23,0.2587,35.99,0.5785
2025-05-28,3812895.0,12048748.2,8.27,42.37,3.99,11.9,1.0,10877086.56,3541000.0,3442116.0,11189560.0,,,,,,,,,,,,,,,,,,11.16,,,100.0,52.86,0.0,0.0,,0.0,100.0,33.13,0.2592,36.17,0.5692
2025-05-29,3712446.0,11100213.54,8.05,40.33,3.88,11.4,1.0,10039442.27,3440551.0,3357673.0,10287247.49,,,,,,,,0.31,,100449.0,,,,,,,84443.0,10.46,0.26,,100.0,51.24,0.0,0.0,,0.0,100.0,34.96,0.2667,35.97,0.5529
2025-05-30,3497869.0,10444636.83,7.58,36.71,3.66,10.42,1.0,9664747.38,3306733.0,3236687.0,9873904.74,,,,,,,,0.47,,133818.0,,,,,,,120986.0,9.89,0.39,,100.0,49.02,0.0,0.0,,0.0,100.0,36.2,0.2937,39.1,0.5185
2025-06-02,3473600.0,10483324.8,7.53,36.76,3.63,10.35,1.0,9735391.97,3291965.0,3225776.0,9935150.37,,,,,,,,0.05,,14768.0,,,,,,,10911.0,9.87,0.03,,100.0,48.66,0.0,0.0,,0.0,100.0,36.39,0.2989,39.67,0.5134
2025-06-03,3468276.0,10585178.35,7.52,35.97,3.63,10.47,1.0,9845068.35,3286641.0,3225776.0,10030828.33,,,,,,,,0.0,,5324.0,,,,,,,,10.02,,,100.0,48.56,0.0,0.0,,0.0,100.0,36.33,0.2996,39.82,0.5125
2025-06-04,3455759.0,10636826.2,7.49,34.5,3.62,10.52,1.0,9890411.2,3274424.0,3213259.0,10078677.07,,,,,,,,0.04,,12217.0,,,,,,,12517.0,10.04,0.04,,100.0,48.38,0.0,0.0,,0.0,100.0,36.6,0.302,39.9,0.5106
2025-06-05,3455759.0,11507677.47,7.49,34.04,3.62,10.91,1.0,10700152.47,3264726.0,3213259.0,10871537.58,,,,,,,,0.03,,9698.0,,,,,,,,10.6,,,100.0,48.21,0.0,0.0,,0.0,100.0,35.58,0.3057,41.29,0.5103
2025-06-06,2182815.0,7399742.85,4.73,20.37,2.28,7.22,1.0,6620998.83,1991782.0,1953097.0,6752140.98,,,,,,,,4.06,,1272944.0,,,,,,,1260162.0,6.71,3.88,,100.0,29.43,0.0,0.0,,0.0,100.0,10.2,0.4297,63.97,0.3225
2025-06-09,2120249.0,7026505.19,4.6,19.33,2.22,7.02,1.0,6285103.73,1938914.0,1896531.0,6425561.0,,,,,,,,0.26,,52868.0,,,,,,,56566.0,6.48,0.13,,100.0,28.65,0.0,0.0,,0.0,100.0,10.23,0.4367,64.57,0.3133
2025-06-10,2094553.0,7138236.62,4.54,18.89,2.19,6.89,1.0,6435159.41,1914568.0,1888251.0,6524847.74,,,,,,,,0.0,,24346.0,,,,,,,8280.0,6.44,0.03,,100.0,28.3,0.0,0.0,,0.0,100.0,9.53,0.4467,65.46,0.3096
2025-06-11,2334368.0,8072244.54,5.06,20.78,2.44,7.93,1.0,7358852.23,2213942.0,2128066.0,7655811.44,,,191230.0,,,299374.0,,,,,,,,191230.0,1.02,108144.0,59559.0,7.57,0.02,,100.0,32.7,0.0,0.0,,0.0,100.0,12.87,0.3518,56.65,0.3448
2025-06-12,2090285.0,7228205.53,4.53,17.96,2.19,7.14,1.0,6514813.21,2048378.0,1883983.0,7083291.12,,,,,,,,0.56,,165564.0,,,,,,,244083.0,7.03,0.83,,100.0,30.27,0.0,0.0,,0.0,100.0,10.41,0.3358,55.4,0.3089
2025-06-13,1876061.0,6284804.35,4.07,16.11,1.96,6.31,1.0,5654629.15,1697626.0,1687949.0,5687047.1,,,19621.0,0.07,,,,1.35,20000.0,370752.0,,,0.07,19621.0,,379.0,216034.0,5.77,0.75,,25.09,25.09,5068828.0,16980573.8,,16.97,25.38,9.68,0.397,61.23,0.2773
2025-06-16,1880561.0,5852305.83,4.08,15.91,1.97,5.98,1.0,5251341.29,1702626.0,1687449.0,5298572.11,,,5000.0,,,,,,,,,,,5000.0,,,500.0,5.49,0.0,,25.18,25.18,5059828.0,15746184.74,,15.78,25.82,10.06,0.3875,60.34,0.2781
