,WAT FP Equity_DX_SI_QTY,WAT FP Equity_DX_SHORT_INTEREST_VALUE,WAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAT FP Equity_DX_SI_MV,WAT FP Equity_DX_DSS,WAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAT FP Equity_DX_SUPPLY_SI_QTY,WAT FP Equity_DX_BROKER_SI_QTY,WAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAT FP Equity_DX_BROKER_SI_MV_NEW_x,WAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAT FP Equity_DX_BROKER_SI_MV_INC_x,WAT FP Equity_DX_SUPPLY_SI_MV_NEW,WAT FP Equity_DX_BROKER_SI_QTY_ADD,WAT FP Equity_DX_BROKER_SI_QTY_NEW,WAT FP Equity_DX_SUPPLY_SI_MV_DEC,WAT FP Equity_DX_BROKER_SI_QTY_INC,WAT FP Equity_DX_SUPPLY_SI_QTY_DEC,WAT FP Equity_DX_BROKER_SI_MV_NEW_y,WAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAT FP Equity_DX_BROKER_SI_MV_INC_y,WAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAT FP Equity_DX_BROKER_SI_MV_ADD,WAT FP Equity_DX_SUPPLY_SI_QTY_ADD,WAT FP Equity_DX_BROKER_SI_QTY_DEC,WAT FP Equity_DX_SUPPLY_SI_MV,WAT FP Equity_DX_BROKER_SI_MV_DEC,WAT FP Equity_DX_SUPPLY_SI_MV_RMV,WAT FP Equity_DX_BROKER_SI_MV_RMV,WAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAT FP Equity_DX_UTILIZATION_QUANTITY,WAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAT FP Equity_DX_ACTIVE_UTILIZATION_MV,WAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAT FP Equity_DX_BROKER_SI_CON_RATIO,WAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-02-05,31076.0,1093222.6,1.88,0.19,1.1,,958205.6,3838.0,27238.0,135017.0,,,,,,,,,,,,,,,,,,0.13,,,,11.63,6.31,29161.0,1025854.82,,1.02,11.63,14.48,0.7523,85.52,0.5111
2018-02-06,7676.0,262473.14,0.58,0.05,0.28,,131236.57,3838.0,3838.0,131236.57,,,,,,,,,,,,,,,,,23400.0,0.13,0.83,,,11.63,6.31,29161.0,997131.23,,1.02,11.63,,1.0,100.0,0.1262
2018-02-07,7676.0,267048.04,0.53,0.05,0.27,,133524.02,3838.0,3838.0,133524.02,,,,,,,,,,,,,,,,,,0.13,,,,11.63,5.95,29161.0,1014511.19,,1.0,11.63,,1.0,100.0,0.1189
2018-02-08,10976.0,376685.34,0.75,0.07,0.39,,244969.02,3838.0,7138.0,131716.32,,,,,,3300.0,,,,,,,,,0.11,,,0.13,,,,11.63,5.95,29161.0,1000776.36,,1.01,11.63,44.87,0.5053,55.13,0.1701
2018-02-09,7908.0,267875.59,0.55,0.05,0.28,,137867.18,3838.0,4070.0,130008.41,,,,,,,,,,,,,,,,,3068.0,0.13,0.11,,,11.63,6.31,29161.0,987799.71,,0.99,11.63,5.34,0.8988,94.66,0.1301
2018-02-12,7908.0,269322.76,0.51,0.05,0.28,,138611.99,3838.0,4070.0,130710.77,,,,,,,,,,,,,,,,,,0.13,,,,11.63,6.31,29161.0,993136.18,,1.0,11.63,5.28,0.9,94.72,0.1301
2018-02-13,7908.0,268231.45,0.49,0.05,0.28,,138050.33,3838.0,4070.0,130181.12,,,,,,,,,,,,,,,,,,0.13,,,,11.63,6.31,29161.0,989111.96,,0.99,11.63,5.3,0.8995,94.7,0.1301
2018-02-14,7908.0,269702.34,0.49,0.05,0.28,,138807.35,3838.0,4070.0,130894.99,,,,,,,,,,,,,,,,,,0.13,,,,11.63,6.31,29161.0,994535.91,,0.99,11.63,5.28,0.8999,94.72,0.1301
2018-02-15,7908.0,270825.28,0.47,0.05,0.28,,139385.29,3838.0,4070.0,131439.99,,,,,,,,,,,,,,,,,,0.13,,,,11.63,6.31,29161.0,998676.77,,1.0,11.63,5.31,0.8994,94.69,0.1301
2018-02-16,9908.0,344976.74,0.6,0.06,0.34,,141709.26,5838.0,4070.0,203267.48,,,2000.0,,,,,,,,,,,2000.0,,,,0.2,,,,17.69,9.6,27161.0,945691.7,,0.95,17.69,5.7,0.8925,94.3,0.163
2018-02-19,9676.0,335708.82,0.58,0.06,0.34,,133159.41,5838.0,3838.0,202549.41,,,,,,,,,,,,,,,,,232.0,0.2,0.01,,,17.69,9.72,27161.0,942350.9,,0.94,17.69,,1.0,100.0,0.161
2018-02-20,7676.0,268782.82,0.43,0.05,0.27,,134391.41,3838.0,3838.0,134391.41,,,,,,,,0.07,,2000.0,,,,,,,,0.13,,,,11.63,6.39,29161.0,1021101.58,,1.01,11.63,,1.0,100.0,0.1277
2018-02-21,7676.0,270126.12,0.44,0.05,0.27,,135063.06,3838.0,3838.0,135063.06,,,,,,,,,,,,,,,,,,0.13,,,,11.63,6.28,29161.0,1026204.75,,1.02,11.63,,1.0,100.0,0.1256
2018-02-22,7676.0,269918.86,0.45,0.05,0.27,,134959.43,3838.0,3838.0,134959.43,,,,,,,,,,,,,,,,,,0.14,,,,11.63,6.28,29161.0,1025417.4,,1.03,11.63,,1.0,100.0,0.1256
2018-02-23,7676.0,271147.02,0.46,0.05,0.27,,135573.51,3838.0,3838.0,135573.51,,,,,,,,,,,,,,,,,,0.14,,,,11.63,6.28,29161.0,1030083.16,,1.03,11.63,,1.0,100.0,0.1256
2018-02-26,4097.0,145935.14,0.25,0.03,0.14,,136709.56,259.0,3838.0,9225.58,,,,,,,,0.13,,3579.0,,,,,,,,0.01,,,,100.0,0.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.067
2018-02-27,518.0,18352.74,0.03,0.0,0.02,,9176.37,259.0,259.0,9176.37,,,,,,,,,,,,,,,,,3579.0,0.01,0.13,,,100.0,0.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0085
2018-02-28,518.0,18182.32,0.03,0.0,0.02,,9091.16,259.0,259.0,9091.16,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0085
2018-03-01,518.0,17985.48,0.03,0.0,0.02,,8992.74,259.0,259.0,8992.74,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-02,518.0,17502.7,0.03,0.0,0.02,,8751.35,259.0,259.0,8751.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-05,518.0,17773.62,0.03,0.0,0.02,,8886.81,259.0,259.0,8886.81,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-06,518.0,17761.18,0.03,0.0,0.02,,8880.59,259.0,259.0,8880.59,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-07,518.0,17803.66,0.03,0.0,0.02,,8901.83,259.0,259.0,8901.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-08,518.0,18047.64,0.03,0.0,0.02,,9023.82,259.0,259.0,9023.82,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-09,518.0,18337.2,0.03,0.0,0.02,,9168.6,259.0,259.0,9168.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-12,518.0,18438.21,0.03,0.0,0.02,,9219.11,259.0,259.0,9219.11,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-13,518.0,18161.6,0.04,0.0,0.02,,9080.8,259.0,259.0,9080.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-14,518.0,18152.79,0.04,0.0,0.02,,9076.4,259.0,259.0,9076.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-15,518.0,18359.99,0.04,0.0,0.02,,9180.0,259.0,259.0,9180.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-16,518.0,18295.76,0.04,0.0,0.02,,9147.88,259.0,259.0,9147.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-19,518.0,18109.28,0.04,0.0,0.02,,9054.64,259.0,259.0,9054.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-20,518.0,18194.23,0.04,0.0,0.02,,9097.12,259.0,259.0,9097.12,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-21,518.0,18323.73,0.05,0.0,0.02,,9161.87,259.0,259.0,9161.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-22,518.0,18034.17,0.05,0.0,0.02,,9017.08,259.0,259.0,9017.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-23,518.0,17676.75,0.05,0.0,0.02,,8838.38,259.0,259.0,8838.38,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-26,518.0,17572.63,0.06,0.0,0.02,,8786.32,259.0,259.0,8786.32,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-27,518.0,17805.73,0.06,0.0,0.02,,8902.87,259.0,259.0,8902.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-28,518.0,17775.17,0.06,0.0,0.02,,8887.58,259.0,259.0,8887.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-29,518.0,18009.31,0.07,0.0,0.02,,9004.65,259.0,259.0,9004.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-03-30,518.0,18009.31,0.07,0.0,0.02,,9004.65,259.0,259.0,9004.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-04-02,518.0,18009.31,0.07,0.0,0.02,,9004.65,259.0,259.0,9004.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-04-03,518.0,17769.99,0.07,0.0,0.02,,8885.0,259.0,259.0,8885.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-04-04,518.0,17772.58,0.07,0.0,0.02,,8886.29,259.0,259.0,8886.29,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-04-05,518.0,18150.2,0.08,0.0,0.02,,9075.1,259.0,259.0,9075.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-04-06,518.0,18071.98,0.08,0.0,0.02,,9035.99,259.0,259.0,9035.99,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2018-04-09,1768.0,61743.86,0.28,0.01,0.06,,9045.06,1509.0,259.0,52698.81,,,1250.0,,,,,,,,,,,1250.0,,,,0.05,,,,4.57,2.63,31490.0,1099725.27,,1.1,4.57,,1.0,100.0,0.0308
2018-04-10,1768.0,61887.07,0.27,0.01,0.06,,9066.04,1509.0,259.0,52821.04,,,,,,,,,,,,,,,,,,0.05,,,,4.57,2.63,31490.0,1102275.96,,1.1,4.57,,1.0,100.0,0.0308
2018-04-11,1768.0,61250.59,0.27,0.01,0.06,,8972.8,1509.0,259.0,52277.8,,,,,,,,,,,,,,,,,,0.05,,,,4.57,2.63,31490.0,1090939.56,,1.09,4.57,,1.0,100.0,0.0308
2018-04-12,518.0,17876.7,0.07,0.0,0.02,,8938.35,259.0,259.0,8938.35,,,,,,,,0.04,,1250.0,,,,,,,,0.01,,,,0.78,0.45,32740.0,1129890.14,,1.13,0.78,,1.0,100.0,0.009
2018-04-13,518.0,18141.91,0.07,0.0,0.02,,9070.96,259.0,259.0,9070.96,,,,,,,,,,,,,,,,,,0.01,,,,0.78,0.45,32740.0,1146653.02,,1.15,0.78,,1.0,100.0,0.009
2018-04-16,518.0,18026.4,0.07,0.0,0.02,,9013.2,259.0,259.0,9013.2,,,,,,,,,,,,,,,,,,0.01,,,,0.78,0.45,32740.0,1139352.0,,1.14,0.78,,1.0,100.0,0.009
2018-04-17,518.0,18331.5,0.07,0.0,0.02,,9165.75,259.0,259.0,9165.75,,,,,,,,,,,,,,,,,,0.01,,,,0.78,0.45,32740.0,1158635.86,,1.16,0.78,,1.0,100.0,0.009
2018-04-18,518.0,18269.86,0.07,0.0,0.02,,9134.93,259.0,259.0,9134.93,,,,,,,,,,,,,,,,,,0.01,,,,0.78,0.45,32740.0,1154739.8,,1.15,0.78,,1.0,100.0,0.009
2018-04-19,518.0,18317.0,0.07,0.0,0.02,,9158.5,259.0,259.0,9158.5,,,,,,,,,,,,,,,,,,0.01,,,,0.78,0.43,32740.0,1157719.14,,1.16,0.78,,1.0,100.0,0.0086
2018-04-20,568.0,19985.08,0.08,0.0,0.02,,9112.92,309.0,259.0,10872.17,,,50.0,,,,,,,,,,,50.0,,,,0.01,,,,0.94,0.51,32690.0,1150197.65,,1.15,0.94,,1.0,100.0,0.0094
2018-04-23,568.0,20044.72,0.08,0.0,0.02,,9140.11,309.0,259.0,10904.61,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1153630.1,,1.15,0.94,,1.0,100.0,0.0094
2018-04-24,568.0,19891.36,0.08,0.0,0.02,,9070.18,309.0,259.0,10821.18,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1144803.8,,1.14,0.94,,1.0,100.0,0.0094
2018-04-25,568.0,19774.92,0.08,0.0,0.02,,9017.08,309.0,259.0,10757.84,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1138102.35,,1.14,0.94,,1.0,100.0,0.0094
2018-04-26,568.0,19976.56,0.08,0.0,0.02,,9109.03,309.0,259.0,10867.53,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1149707.3,,1.15,0.93,,1.0,100.0,0.0094
2018-04-27,568.0,19987.92,0.08,0.0,0.02,,9114.21,309.0,259.0,10873.71,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1150361.1,,1.15,0.94,,1.0,100.0,0.0094
2018-04-30,568.0,20093.0,0.08,0.0,0.02,,9162.13,309.0,259.0,10930.88,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1156408.75,,1.15,0.94,,1.0,100.0,0.0094
2018-05-01,568.0,20093.0,0.08,0.0,0.02,,9162.13,309.0,259.0,10930.88,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1156408.75,,1.15,0.94,,1.0,100.0,0.0094
2018-05-02,568.0,20082.21,0.08,0.0,0.02,,9157.2,309.0,259.0,10925.0,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1155787.64,,1.15,0.94,,1.0,100.0,0.0094
2018-05-03,568.0,19998.71,0.07,0.0,0.02,,9119.13,309.0,259.0,10879.58,,,,,,,,,,,,,,,,,,0.01,,,,0.94,0.51,32690.0,1150982.21,,1.16,0.94,,1.0,100.0,0.0094
2018-05-04,7518.0,266212.38,0.99,0.05,0.26,,9171.19,7259.0,259.0,257041.19,,,,,,,,0.0,,50.0,,,,,,7000.0,,0.25,,,,18.15,12.06,32740.0,1159323.4,,1.16,17.89,,1.0,100.0,0.1249
2018-05-07,7518.0,269482.71,0.98,0.05,0.27,,9283.86,7259.0,259.0,260198.86,,,,,,,,,,,,,,,,,,0.26,,,,18.15,12.06,32740.0,1173565.3,,1.17,18.02,,1.0,100.0,0.1249
2018-05-08,7518.0,269257.17,0.98,0.05,0.27,,9276.08,7259.0,259.0,259981.09,,,,,,,,,,,,,,,,,,0.26,,,,18.15,12.06,32740.0,1172583.1,,1.17,18.23,,1.0,100.0,0.1249
2018-05-09,7518.0,269745.84,0.99,0.05,0.27,,9292.92,7259.0,259.0,260452.92,,,,,,,,,,,,,,,,,,0.26,,,,100.0,12.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1249
2018-05-10,7518.0,269106.81,1.0,0.05,0.27,,9270.91,7259.0,259.0,259835.91,,,,,,,,,,,,,,,,,,0.26,,,,100.0,4.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0424
2018-05-11,2868.0,102961.2,0.39,0.02,0.1,,9298.1,2609.0,259.0,93663.1,,,,,,,,0.17,,4650.0,,,,,,,,0.09,,,,100.0,1.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2018-05-14,2868.0,101828.34,0.4,0.02,0.1,,9195.8,2609.0,259.0,92632.55,,,,,,,,,,,,,,,,,,0.09,,,,100.0,1.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2018-05-15,2868.0,101527.2,0.39,0.02,0.1,,9168.6,2609.0,259.0,92358.6,,,,,,,,,,,,,,,,,,0.09,,,,100.0,1.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2018-05-16,2868.0,102301.56,0.37,0.02,0.1,,9238.53,2609.0,259.0,93063.03,,,,,,,,,,,,,,,,,,0.09,,,,100.0,1.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2018-05-17,2868.0,102958.33,0.38,0.02,0.1,,9297.84,2609.0,259.0,93660.49,,,,,,,,,,,,,,,,,,0.09,,,,100.0,1.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2018-05-18,2868.0,103147.62,0.41,0.02,0.1,,9314.94,2609.0,259.0,93832.69,,,,,,,,,,,,,,,,,,0.09,,,,100.0,1.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0162
2018-05-21,2868.0,103712.62,0.42,0.02,0.1,,9365.96,2609.0,259.0,94346.66,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-05-22,2868.0,103721.22,0.42,0.02,0.1,,9366.74,2609.0,259.0,94354.49,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-05-23,2868.0,103649.52,0.41,0.02,0.1,,9360.26,2609.0,259.0,94289.26,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-05-24,2868.0,103018.56,0.41,0.02,0.1,,9303.28,2609.0,259.0,93715.28,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-05-25,2868.0,104466.9,0.45,0.02,0.1,,9434.08,2609.0,259.0,95032.83,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-05-28,2868.0,104438.22,0.45,0.02,0.1,,9431.49,2609.0,259.0,95006.74,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-05-29,2868.0,104194.44,0.48,0.02,0.1,,9409.47,2609.0,259.0,94784.97,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-05-30,2868.0,103090.26,0.51,0.02,0.1,,9309.75,2609.0,259.0,93780.51,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-05-31,2868.0,102433.49,0.53,0.02,0.1,,9250.44,2609.0,259.0,93183.04,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-01,2868.0,103334.04,0.54,0.02,0.1,,9331.77,2609.0,259.0,94002.27,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-04,2868.0,103377.06,0.56,0.02,0.1,,9335.66,2609.0,259.0,94041.41,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-05,2868.0,102602.7,0.56,0.02,0.1,,9265.73,2609.0,259.0,93336.98,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-06,2868.0,101670.6,0.56,0.02,0.1,,9181.55,2609.0,259.0,92489.05,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-07,2868.0,102115.14,0.6,0.02,0.1,,9221.7,2609.0,259.0,92893.45,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-08,2868.0,102272.88,0.59,0.02,0.1,,9235.94,2609.0,259.0,93036.94,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-11,2868.0,102043.44,0.59,0.02,0.1,,9215.22,2609.0,259.0,92828.22,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-12,2868.0,101900.04,0.6,0.02,0.1,,9202.27,2609.0,259.0,92697.77,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-13,2868.0,102422.02,0.62,0.02,0.1,,9249.41,2609.0,259.0,93172.61,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-14,2868.0,102272.88,0.69,0.02,0.1,,9235.94,2609.0,259.0,93036.94,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-15,2868.0,101828.34,0.69,0.02,0.1,,9195.8,2609.0,259.0,92632.55,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-18,2868.0,101713.62,0.72,0.02,0.1,,9185.44,2609.0,259.0,92528.19,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-19,2868.0,100652.46,0.73,0.02,0.1,,9089.61,2609.0,259.0,91562.86,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-20,2868.0,101484.18,0.76,0.02,0.1,,9164.72,2609.0,259.0,92319.47,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-21,2868.0,100380.0,0.82,0.02,0.1,,9065.0,2609.0,259.0,91315.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-22,2868.0,100222.26,0.83,0.02,0.1,,9050.75,2609.0,259.0,91171.51,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-25,2868.0,99135.29,0.81,0.02,0.1,,8952.59,2609.0,259.0,90182.69,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-26,2868.0,99949.8,0.82,0.02,0.1,,9026.15,2609.0,259.0,90923.65,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-27,2868.0,100308.3,0.94,0.02,0.1,,9058.53,2609.0,259.0,91249.78,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-28,2868.0,100061.65,0.91,0.02,0.1,,9036.25,2609.0,259.0,91025.4,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-06-29,2868.0,100070.26,0.85,0.02,0.1,,9037.03,2609.0,259.0,91033.23,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-07-02,2868.0,98693.62,0.86,0.02,0.1,,8912.71,2609.0,259.0,89780.91,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-07-03,2868.0,99654.4,0.77,0.02,0.1,,8999.47,2609.0,259.0,90654.92,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-07-04,2868.0,99413.48,0.77,0.02,0.1,,8977.72,2609.0,259.0,90435.77,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476
2018-07-05,2868.0,100055.92,0.79,0.02,0.1,,9035.73,2609.0,259.0,91020.18,,,,,,,,,,,,,,,,,,0.09,,,,100.0,6.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.071
2018-07-06,2868.0,100236.6,0.77,0.02,0.1,,9052.05,2609.0,259.0,91184.55,,,,,,,,,,,,,,,,,,0.09,,,,100.0,6.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.071
2018-07-09,2868.0,99400.33,0.77,0.02,0.1,,8976.53,2609.0,259.0,90423.8,,,,,,,,,,,,,,,,,,0.09,,,,100.0,6.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.071
2018-07-10,2609.0,89530.44,0.71,0.02,0.09,,8887.84,2350.0,259.0,80642.6,,,,,,,,0.01,,259.0,,,,,,,,0.08,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0646
