,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_x,CDI FP Equity_y,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity,CDI FP Equity
2023-08-03,3528.0,2711268.0,0.1,1.12,0.0,2.76,0.0,1606933.5,1830.0,2091.0,1406355.0,,,,,,,,0.51,,637.0,,,,,,,,1.44,,,,0.37,0.37,496141.0,381284358.5,,381.51,0.38,30.6,0.238,32.07,0.0071
2023-08-04,3528.0,2723616.0,0.1,1.13,0.0,2.75,0.0,1614252.0,1830.0,2091.0,1412760.0,,,,,,,,,,,,,,,,,,1.43,,,,0.37,0.37,495794.0,382752968.0,,382.5,0.37,30.52,0.2374,31.99,0.0071
2023-08-07,3528.0,2725380.0,0.1,1.12,0.0,2.76,0.0,1615297.5,1830.0,2091.0,1413675.0,,,,,,,,,,,,,,,,,,1.43,,,,0.37,0.37,495917.0,383095882.5,,383.08,0.37,30.56,0.2377,32.03,0.0071
2023-08-08,3528.0,2686572.0,0.1,1.14,0.0,2.76,0.0,1592296.5,1830.0,2091.0,1393545.0,,,,,,,,,,,,,,,,,,1.43,,,,0.37,0.37,495538.0,377352187.0,,377.94,0.38,30.61,0.2381,32.08,0.0071
2023-08-09,2099.0,1597339.0,0.06,0.67,0.0,1.61,0.0,1185638.0,934.0,1558.0,710774.0,,,,,,,,0.71,,896.0,,,,,,,533.0,0.71,0.41,,,0.19,0.19,496306.0,377688866.0,,377.68,0.19,22.48,0.3815,54.06,0.0042
2023-08-10,2099.0,1640368.5,0.06,0.68,0.0,1.62,0.0,1217577.0,934.0,1558.0,729921.0,,,,,,,,,,,,,,,,,,0.71,,,,0.19,0.19,495825.0,387487237.5,,386.46,0.18,22.37,0.3797,53.8,0.0042
2023-08-11,2099.0,1616230.0,0.06,0.68,0.0,1.65,0.0,1199660.0,934.0,1558.0,719180.0,,,,,,,,,,,,,,,,,,0.73,,,,0.19,0.19,495326.0,381401020.0,,382.07,0.19,22.53,0.3822,54.19,0.0042
2023-08-14,2099.0,1602586.5,0.06,0.69,0.0,1.63,0.0,1189533.0,934.0,1558.0,713109.0,,,,,,,,,,,,,,,,,,0.72,,,,0.19,0.19,495766.0,378517341.0,,378.94,0.19,22.49,0.3817,54.11,0.0042
2023-08-15,2099.0,1585794.5,0.06,0.71,0.0,1.61,0.0,1177069.0,934.0,1558.0,705637.0,,,,,,,,,,,,,,,,,,0.71,,,,0.19,0.19,495550.0,374388025.0,,374.8,0.19,22.51,0.3821,54.15,0.0042
2023-08-16,2099.0,1581596.5,0.06,0.71,0.0,1.6,0.0,1173953.0,934.0,1558.0,703769.0,,,,,,,,,,,,,,,,,,0.71,,,,0.19,0.19,495529.0,373381101.5,,373.58,0.19,22.47,0.3814,54.06,0.0042
2023-08-17,2099.0,1551161.0,0.06,0.73,0.0,1.59,0.0,1151362.0,934.0,1558.0,690226.0,,,,,,,,,,,,,,,,,,0.7,,,,0.19,0.19,495447.0,366135333.0,,366.9,0.19,22.55,0.3826,54.24,0.0042
2023-08-18,1999.0,1465267.0,0.06,0.7,0.0,1.49,0.0,1068714.0,934.0,1458.0,684622.0,,,,,,,,,,,,,,,,,100.0,0.69,0.09,,,0.19,0.19,493800.0,361955400.0,,362.26,0.19,23.62,0.3669,51.86,0.004
2023-08-21,1999.0,1486256.5,0.06,0.69,0.0,1.48,0.0,1084023.0,934.0,1458.0,694429.0,,,,,,,,,,,,,,,,,,0.68,,,,0.19,0.19,502620.0,373697970.0,,373.07,0.18,23.51,0.3653,51.61,0.004
2023-08-22,1999.0,1489255.0,0.06,0.69,0.0,1.5,0.0,1086210.0,934.0,1458.0,695830.0,,,,,,,,,,,,,,,,,,0.69,,,,0.19,0.19,502720.0,374526400.0,,374.5,0.19,23.56,0.366,51.73,0.004
2023-08-23,1999.0,1484257.5,0.06,0.69,0.0,1.5,0.0,1082565.0,934.0,1458.0,693495.0,,,,,,,,,,,,,,,,,,0.7,,,,0.19,0.19,502680.0,373239900.0,,373.35,0.19,23.59,0.3665,51.8,0.004
2023-08-24,1999.0,1471264.0,0.06,0.71,0.0,1.5,0.0,1073088.0,934.0,1458.0,687424.0,,,,,,,,,,,,,,,,,,0.69,,,,0.19,0.19,502284.0,369681024.0,,370.14,0.19,23.62,0.3668,51.86,0.004
2023-08-25,1999.0,1484257.5,0.06,0.72,0.0,1.49,0.0,1082565.0,934.0,1458.0,693495.0,,,,,,,,,,,,,,,,,,0.69,,,,0.19,0.19,501863.0,372633277.5,,372.37,0.18,23.55,0.3658,51.7,0.004
2023-08-28,1999.0,1507246.0,0.06,0.73,0.0,1.5,0.0,1099332.0,934.0,1458.0,704236.0,,,,,,,,,,,,,,,,,,0.69,,,,0.19,0.19,501880.0,378417520.0,,377.57,0.18,23.38,0.3658,51.71,0.004
2023-08-29,2084.0,1592176.0,0.06,0.78,0.0,1.59,0.0,1194132.0,1039.0,1563.0,793796.0,,,,0.08,,,,0.01,105.0,20.0,,,0.08,,,125.0,,0.78,,,,0.21,0.21,501657.0,383265948.0,,382.41,0.2,22.59,0.3401,49.59,0.0041
2023-08-30,1991.0,1526101.5,0.06,0.75,0.0,1.54,0.0,1126755.0,946.0,1470.0,725109.0,,,,,,,,0.07,,93.0,,,,,,,93.0,0.72,0.07,,,0.19,0.19,501585.0,384464902.5,,383.95,0.19,23.66,0.3689,51.94,0.004
2023-08-31,1991.0,1510173.5,0.06,0.74,0.0,1.54,0.0,1114995.0,946.0,1470.0,717541.0,,,,,,,,,,,,,,,,,,0.73,,,,0.19,0.19,500559.0,379674001.5,,380.32,0.19,23.71,0.3695,52.06,0.004
2023-09-01,1991.0,1493250.0,0.06,0.71,0.0,1.52,0.0,1102500.0,946.0,1470.0,709500.0,,,,,,,,,,,,,,,,,,0.72,,,,0.19,0.19,500559.0,375419250.0,,376.11,0.19,23.73,0.3697,52.1,0.004
2023-09-04,1991.0,1496236.5,0.06,0.68,0.0,1.51,0.0,1104705.0,946.0,1470.0,710919.0,,,,,,,,,,,,,,,,,,0.71,,,,0.19,0.19,500963.0,376473694.5,,376.41,0.19,23.67,0.3689,51.96,0.004
2023-09-05,1991.0,1449448.0,0.06,0.69,0.0,1.5,0.0,1070160.0,946.0,1470.0,688688.0,,,,,,,,,,,,,,,,,,0.71,,,,0.19,0.19,500970.0,364706160.0,,366.28,0.19,23.82,0.371,52.3,0.004
2023-09-06,991.0,703610.0,0.03,0.34,0.0,0.73,0.0,333700.0,946.0,470.0,671660.0,,,,,,,,,,,,,,,,,1000.0,0.69,0.75,,,0.19,0.19,500932.0,355661720.0,,356.93,0.19,40.2,0.3933,47.61,0.002
2023-09-07,2591.0,1817586.5,0.07,0.87,0.0,1.87,0.0,540155.0,2246.0,770.0,1575569.0,,,,0.21,,,,,300.0,,,,0.21,,,1300.0,,1.61,,,,0.45,0.45,499524.0,350416086.0,,350.94,0.46,18.11,0.2343,38.04,0.0052
2023-09-08,8301.0,5926914.0,0.24,2.73,0.0,5.9,0.0,549780.0,7956.0,770.0,5680584.0,,,1034.0,,,,,,,,,,,1034.0,,4676.0,,5.64,,,,1.58,1.58,494428.0,353021592.0,,348.05,1.59,23.79,0.388,56.79,0.0165
2023-09-11,7465.0,5307615.0,0.21,2.47,0.0,5.38,0.0,547470.0,7120.0,770.0,5062320.0,,,,,,,,0.58,,836.0,,,,,,,,5.13,,,,1.42,1.42,493090.0,350586990.0,,351.69,1.44,15.44,0.4323,63.06,0.0149
2023-09-12,7465.0,5229232.5,0.21,2.51,0.0,5.36,0.0,539385.0,7120.0,770.0,4987560.0,,,,,,,,,,,,,,,,,,5.11,,,,1.43,1.43,492494.0,344992047.0,,349.08,1.44,15.43,0.4328,63.11,0.0149
2023-09-13,7465.0,5203105.0,0.21,2.48,0.0,5.3,0.0,536690.0,7120.0,770.0,4962640.0,,,,,,,,,,,,,,,,,,5.04,,,,1.43,1.43,492062.0,342967214.0,,344.37,1.44,15.39,0.4332,63.15,0.015
2023-09-14,6833.0,4875345.5,0.19,2.25,0.0,4.83,0.0,312513.0,6788.0,438.0,4843238.0,,,,,,,,0.24,,332.0,,,,,,,332.0,4.78,0.23,,,1.36,1.36,493433.0,352064445.5,,345.52,1.36,16.79,0.5121,68.95,0.0137
2023-09-15,7923.0,5708521.5,0.23,2.54,0.0,5.7,0.0,767332.5,7251.0,1065.0,5224345.5,,,463.0,,,627.0,,,,,,,,463.0,0.45,,,5.21,,,,1.45,1.45,492077.0,354541478.5,,351.35,1.46,21.65,0.4194,59.51,0.0159
2023-09-18,2813.0,1988791.0,0.08,0.83,0.0,2.03,0.0,965055.0,1841.0,1365.0,1301587.0,,,,0.22,,,,4.11,300.0,5710.0,,,0.22,,,300.0,,1.32,,,,0.37,0.37,496407.0,350959749.0,,351.52,0.37,22.69,0.4491,61.38,0.0056
2023-09-19,2186.0,1526921.0,0.06,0.64,0.0,1.56,0.0,953452.5,1214.0,1365.0,847979.0,,,,,,,,0.45,,627.0,,,,,,,,0.86,,,,0.24,0.24,497335.0,347388497.5,,347.91,0.25,29.03,0.3735,50.47,0.0044
2023-09-20,1559.0,1094418.0,0.04,0.46,0.0,1.11,0.0,518076.0,1214.0,738.0,852228.0,,,,,,,,,,,,,,,,,627.0,0.85,0.45,,,0.24,0.24,497586.0,349305372.0,,349.18,0.24,30.08,0.3269,40.86,0.0031
2023-09-21,1559.0,1082725.5,0.04,0.45,0.0,1.1,0.0,512541.0,1214.0,738.0,843123.0,,,,,,,,,,,,,,,,,,0.85,,,,0.24,0.24,497583.0,345571393.5,,346.16,0.24,30.29,0.327,40.84,0.0031
2023-09-22,1559.0,1089741.0,0.04,0.45,0.0,1.1,0.0,515862.0,1214.0,738.0,848586.0,,,,,,,,,,,,,,,,,,0.84,,,,0.24,0.24,497381.0,347669319.0,,347.54,0.24,30.09,0.3271,40.89,0.0031
2023-09-25,1559.0,1057002.0,0.04,0.44,0.0,1.09,0.0,500364.0,1214.0,738.0,823092.0,,,,,,,,,,,,,,,,,,0.84,,,,0.24,0.24,496891.0,336892098.0,,338.5,0.25,30.56,0.327,40.84,0.0031
2023-09-26,1559.0,1041412.0,0.04,0.43,0.0,1.06,0.0,492984.0,1214.0,738.0,810952.0,,,,,,,,,,,,,,,,,,0.82,,,,0.24,0.24,496436.0,331619248.0,,332.7,0.25,30.36,0.327,40.85,0.0031
2023-09-27,959.0,645886.5,0.03,0.25,0.0,0.66,0.0,294993.0,914.0,438.0,615579.0,,,,,,,,0.2,,300.0,,,,,,,300.0,0.61,0.2,,,0.18,0.18,495273.0,333566365.5,,333.84,0.18,42.36,0.4184,48.45,0.0019
2023-09-28,2959.0,2016558.5,0.08,0.74,0.0,2.01,0.0,979997.0,1914.0,1438.0,1304391.0,,,,0.67,,,,,1000.0,,,,0.67,,,1000.0,,1.29,,,,0.39,0.39,493157.0,336086495.5,,335.86,0.38,15.96,0.5153,68.56,0.006
2023-09-29,2959.0,2062423.0,0.08,0.74,0.0,2.04,0.0,1002286.0,1914.0,1438.0,1334058.0,,,,,,,,,,,,,,,,,,1.3,,,,0.39,0.39,492501.0,343273197.0,,342.47,0.38,15.93,0.5139,68.43,0.006
2023-10-02,2959.0,2053546.0,0.08,0.69,0.0,2.07,0.0,997972.0,1914.0,1438.0,1328316.0,,,,,,,,,,,,,,,,,,1.33,,,,0.39,0.39,488582.0,339075908.0,,340.47,0.39,15.99,0.5167,68.7,0.006
2023-10-03,2959.0,2026915.0,0.08,0.66,0.0,2.06,0.0,985030.0,1914.0,1438.0,1311090.0,,,,,,,,,,,,,,,,,,1.33,,,,0.39,0.39,495017.0,339086645.0,,339.76,0.39,16.01,0.5177,68.78,0.006
2023-10-04,3149.0,2172810.0,0.09,0.7,0.0,2.17,0.0,992220.0,2104.0,1438.0,1451760.0,,,,,,,,,,,,,,,,190.0,,1.44,,,,0.42,0.42,494978.0,341534820.0,,341.37,0.42,21.0,0.4772,64.48,0.0063
2023-10-05,3339.0,2323944.0,0.1,0.72,0.0,2.32,0.0,1133088.0,2104.0,1628.0,1464384.0,,,,,,190.0,,,,,,,,,0.13,,,1.45,,,,0.42,0.42,495078.0,344574288.0,,344.26,0.42,25.46,0.4503,60.82,0.0067
2023-10-06,1751.0,1231828.5,0.05,0.37,0.0,1.23,0.0,586719.0,1310.0,834.0,921585.0,,,206.0,,,206.0,,0.69,,1000.0,,,,206.0,0.14,,1000.0,0.91,0.69,,,0.26,0.26,495893.0,348860725.5,,348.26,0.26,23.54,0.3434,48.33,0.0035
2023-10-09,1549.0,1064163.0,0.04,0.32,0.0,1.1,0.0,706236.0,914.0,1028.0,627918.0,,,,0.28,,,,0.27,400.0,396.0,,,0.28,,,,206.0,0.64,0.14,,,0.18,0.18,496298.0,340956726.0,,348.23,0.18,28.54,0.3316,42.71,0.0031
2023-10-10,1709.0,1203990.5,0.05,0.35,0.0,1.2,0.0,836946.0,914.0,1188.0,643913.0,,,,,,160.0,,,,,,,,,0.11,,,0.63,,,,0.18,0.18,496960.0,350108320.0,,349.04,0.18,25.54,0.2799,38.22,0.0034
2023-10-11,2109.0,1416193.5,0.06,0.43,0.0,1.48,0.0,791027.0,1324.0,1178.0,889066.0,,,,0.13,,,,,180.0,,,,0.13,,,410.0,190.0,0.93,0.13,,,0.27,0.27,495608.0,332800772.0,,334.93,0.28,25.45,0.2982,42.59,0.0042
2023-10-12,2755.0,1796260.0,0.08,0.52,0.0,1.86,0.0,1053632.0,1532.0,1616.0,998864.0,,,208.0,0.28,,,,,438.0,,,,0.28,208.0,,,,1.03,,,,0.31,0.31,495672.0,323178144.0,,325.04,0.31,23.24,0.2783,40.52,0.0055
2023-10-13,2867.0,1834880.0,0.08,0.54,0.0,1.88,0.0,1070080.0,1588.0,1672.0,1016320.0,,,56.0,0.02,,,,,56.0,,,,0.02,56.0,,,,1.03,,,,0.32,0.32,495345.0,317020800.0,,318.77,0.32,26.13,0.2757,38.93,0.0058
2023-10-16,2291.0,1475404.0,0.07,0.43,0.0,1.48,0.0,839776.0,1380.0,1304.0,888720.0,,,,,,,,0.14,,208.0,,,,,,,368.0,0.88,0.24,,,0.28,0.28,494154.0,318235176.0,,318.83,0.28,22.84,0.3424,49.71,0.0046
2023-10-17,1779.0,1147455.0,0.05,0.33,0.0,1.16,0.0,546960.0,1324.0,848.0,853980.0,,,,,,,,0.04,,56.0,,,,,,,456.0,0.85,0.29,,,0.27,0.27,493923.0,318580335.0,,319.34,0.27,30.33,0.326,40.48,0.0036
2023-10-18,1599.0,1024159.5,0.05,0.3,0.0,1.04,0.0,543144.0,1144.0,848.0,732732.0,,,,,,,,0.12,,180.0,,,,,,,,0.74,,,,0.23,0.23,491038.0,314509839.0,,315.61,0.23,32.84,0.3142,34.35,0.0032
2023-10-19,4599.0,2954857.5,0.13,0.89,0.0,2.99,0.0,1187340.0,3144.0,1848.0,2020020.0,,,,0.64,,,,,1000.0,,,,0.64,,,2000.0,,2.05,,,,0.64,0.64,489389.0,314432432.5,,315.11,0.65,23.77,0.2344,32.73,0.0093
2023-10-20,3959.0,2504067.5,0.11,0.77,0.0,2.59,0.0,909535.0,2914.0,1438.0,1843105.0,,,,,,,,0.15,,230.0,,,,,,,410.0,1.91,0.26,,,0.59,0.59,489137.0,309379152.5,,310.74,0.61,25.96,0.2219,26.17,0.008
2023-10-23,3959.0,2513965.0,0.11,0.76,0.0,2.56,0.0,913130.0,2914.0,1438.0,1850390.0,,,,,,,,,,,,,,,,,,1.89,,,,0.59,0.59,488971.0,310496585.0,,311.21,0.6,25.8,0.2218,26.44,0.008
2023-10-24,3959.0,2583247.5,0.11,0.75,0.0,2.57,0.0,938295.0,2914.0,1438.0,1901385.0,,,,,,,,,,,,,,,,,,1.88,,,,0.59,0.59,490662.0,320156955.0,,320.03,0.58,25.87,0.2207,25.98,0.008
2023-10-25,3959.0,2563452.5,0.11,0.73,0.0,2.63,0.0,931105.0,2914.0,1438.0,1886815.0,,,,,,,,,,,,,,,,,,1.93,,,,0.59,0.59,490881.0,317845447.5,,318.89,0.6,25.96,0.2216,26.08,0.008
2023-10-26,3959.0,2541678.0,0.11,0.72,0.0,2.61,0.0,923196.0,2914.0,1438.0,1870788.0,,,,,,,,,,,,,,,,,,1.92,,,,0.59,0.59,490597.0,314963274.0,,316.07,0.6,25.97,0.2216,26.08,0.008
2023-10-27,4001.0,2546636.5,0.11,0.74,0.0,2.61,0.0,942020.0,2914.0,1480.0,1854761.0,,,,,,42.0,,,,,,,,,0.03,,,1.9,,,,0.59,0.59,489818.0,311769157.0,,312.95,0.6,25.7,0.2172,25.81,0.0081
2023-10-30,4201.0,2720147.5,0.12,0.8,0.0,2.73,0.0,1023050.0,3014.0,1580.0,1951565.0,,,100.0,0.06,,,,,100.0,,,,0.06,100.0,,,,1.95,,,,0.61,0.61,489957.0,317247157.5,,317.43,0.61,26.73,0.2209,26.97,0.0085
2023-10-31,4201.0,2739052.0,0.12,0.8,0.0,2.77,0.0,1030160.0,3014.0,1580.0,1965128.0,,,,,,,,,,,,,,,,,,1.99,,,,0.61,0.61,489707.0,319288964.0,,319.69,0.62,26.76,0.2211,26.98,0.0085
2023-11-01,4201.0,2736951.5,0.12,0.79,0.0,2.79,0.0,1029370.0,3014.0,1580.0,1963621.0,,,,,,,,,,,,,,,,,,2.0,,,,0.62,0.62,482307.0,314223010.5,,314.92,0.63,26.79,0.2214,27.02,0.0087
2023-11-02,4159.0,2811484.0,0.12,0.78,0.0,2.77,0.0,1039688.0,3014.0,1538.0,2037464.0,,,,,,,,,,,,,,,,,42.0,2.0,0.03,,,0.61,0.61,489911.0,331179836.0,,330.26,0.6,26.94,0.2247,27.18,0.0084
2023-11-03,4159.0,2830199.5,0.12,0.78,0.0,2.86,0.0,1046609.0,3014.0,1538.0,2051027.0,,,,,,,,,,,,,,,,,,2.07,,,,0.61,0.61,489892.0,333371506.0,,333.11,0.62,27.03,0.2255,27.25,0.0084
2023-11-06,4159.0,2817722.5,0.12,0.77,0.0,2.88,0.0,1041995.0,3014.0,1538.0,2041985.0,,,,,,,,,,,,,,,,,,2.09,,,,0.61,0.61,488181.0,330742627.5,,330.97,0.63,27.06,0.2257,27.29,0.0085
2023-11-07,4159.0,2821881.5,0.12,0.78,0.0,2.87,0.0,1043533.0,3014.0,1538.0,2044999.0,,,,,,,,,,,,,,,,,,2.08,,,,0.62,0.62,486702.0,330227307.0,,330.52,0.63,27.05,0.2256,27.28,0.0085
2023-11-08,4159.0,2859312.5,0.12,0.8,0.0,2.88,0.0,1057375.0,3014.0,1538.0,2072125.0,,,,,,,,,,,,,,,,,,2.08,,,,0.64,0.64,465615.0,320110312.5,,319.86,0.65,27.01,0.2253,27.24,0.0089
2023-11-09,1159.0,802607.5,0.03,0.22,0.0,0.82,0.0,372565.0,1014.0,538.0,702195.0,,,,,,,,1.39,,2000.0,,,,,,,1000.0,0.7,0.68,,,0.22,0.22,466967.0,323374647.5,,323.3,0.22,35.0,0.3077,40.13,0.0025
2023-11-10,1729.0,1158430.0,0.05,0.34,0.0,1.2,0.0,742360.0,1584.0,1108.0,1061280.0,,,,,,570.0,,,,,,,,,0.39,570.0,,1.09,,,,0.34,0.34,466024.0,312236080.0,,313.65,0.35,27.4,0.2457,32.63,0.0037
2023-11-13,2093.0,1401263.5,0.06,0.43,0.0,1.43,0.0,985504.0,1948.0,1472.0,1304186.0,,,364.0,0.24,,,,,364.0,,,,0.24,364.0,,,,1.31,,,,0.42,0.42,465571.0,311699784.5,,312.13,0.42,22.36,0.2923,44.4,0.0045
2023-11-14,3811.0,2629590.0,0.11,0.82,0.0,2.57,0.0,1511100.0,2666.0,2190.0,1839540.0,,,,0.67,,,,0.18,1000.0,282.0,,,0.67,,,1000.0,282.0,1.8,0.2,,,0.57,0.57,464653.0,320610570.0,,319.66,0.56,22.59,0.2663,40.38,0.0082
2023-11-15,3209.0,2235068.5,0.09,0.69,0.0,2.23,0.0,1106042.0,2064.0,1588.0,1437576.0,,,,,,,,0.41,,602.0,,,,,,,602.0,1.43,0.39,,,0.44,0.44,464954.0,323840461.0,,323.61,0.44,21.27,0.3448,51.17,0.0069
2023-11-16,3159.0,2144961.0,0.09,0.68,0.0,2.21,0.0,1044302.0,2014.0,1538.0,1367506.0,,,,,,,,0.03,,50.0,,,,,,,50.0,1.41,0.03,,,0.43,0.43,465104.0,315805616.0,,316.97,0.44,21.9,0.3626,52.69,0.0068
2023-11-17,3159.0,2170233.0,0.09,0.69,0.0,2.17,0.0,1056606.0,2014.0,1538.0,1383618.0,,,,,,,,,,,,,,,,,,1.37,,,,0.43,0.43,465114.0,319533318.0,,319.47,0.43,21.73,0.3596,52.28,0.0068
2023-11-20,3159.0,2186028.0,0.09,0.7,0.0,2.19,0.0,1064296.0,2014.0,1538.0,1393688.0,,,,,,,,,,,,,,,,,,1.39,,,,0.43,0.43,465314.0,321997288.0,,321.84,0.43,21.77,0.3604,52.36,0.0068
2023-11-21,3159.0,2156017.5,0.09,0.71,0.0,2.2,0.0,1049685.0,2014.0,1538.0,1374555.0,,,,,,,,,,,,,,,,,,1.4,,,,0.43,0.43,465338.0,317593185.0,,318.31,0.44,21.84,0.3616,52.54,0.0068
2023-11-22,683.0,470245.5,0.02,0.15,0.0,0.49,0.0,370413.0,538.0,538.0,370413.0,,,,,,,,1.02,,1476.0,,,,,,,1000.0,0.37,0.69,,,0.12,0.12,466714.0,321332589.0,,321.25,0.12,20.38,0.4098,58.52,0.0015
2023-11-23,683.0,471953.0,0.02,0.17,0.0,0.49,0.0,371758.0,538.0,538.0,371758.0,,,,,,,,,,,,,,,,,,0.37,,,,0.12,0.12,466714.0,322499374.0,,322.48,0.12,20.45,0.409,58.41,0.0015
2023-11-24,683.0,468538.0,0.02,0.18,0.0,0.49,0.0,369068.0,538.0,538.0,369068.0,,,,,,,,,,,,,,,,,,0.38,,,,0.12,0.12,466714.0,320165804.0,,320.55,0.12,20.58,0.4069,58.16,0.0015
2023-11-27,683.0,464440.0,0.02,0.18,0.0,0.48,0.0,365840.0,538.0,538.0,365840.0,,,,,,,,,,,,,,,,,,0.37,,,,0.13,0.13,417385.0,283821800.0,,284.41,0.13,20.61,0.4062,58.08,0.0016
2023-11-28,683.0,453853.5,0.02,0.18,0.0,0.47,0.0,357501.0,538.0,538.0,357501.0,,,,,,,,,,,,,,,,,,0.37,,,,0.13,0.13,416708.0,276902466.0,,278.05,0.13,20.76,0.4037,57.79,0.0016
2023-11-29,683.0,457610.0,0.02,0.18,0.0,0.47,0.0,360460.0,538.0,538.0,360460.0,,,,,,,,,,,,,,,,,,0.36,,,,0.13,0.13,416808.0,279261360.0,,279.44,0.13,20.38,0.4099,58.53,0.0016
2023-11-30,683.0,462049.5,0.02,0.18,0.0,0.48,0.0,363957.0,538.0,538.0,363957.0,,,,,,,,,,,,,,,,,,0.36,,,,0.13,0.13,414365.0,280317922.5,,280.34,0.13,20.36,0.4098,58.53,0.0016
2023-12-01,483.0,323851.53,0.01,0.13,0.0,0.34,0.0,293679.03,438.0,438.0,293679.03,,,,,,,,0.07,,100.0,,,,,,,100.0,0.3,0.07,,,0.11,0.11,414411.0,277862602.02,,280.4,0.11,8.95,0.6902,82.11,0.0012
2023-12-04,393.0,264292.5,0.01,0.1,0.0,0.28,0.0,264292.5,393.0,393.0,264292.5,,,,,,,,0.03,,45.0,,,,,,,45.0,0.27,0.03,,,0.1,0.1,407372.0,273957670.0,,274.42,0.1,9.88,1.0,100.0,0.001
2023-12-05,393.0,269008.5,0.01,0.11,0.0,0.28,0.0,269008.5,393.0,393.0,269008.5,,,,,,,,,,,,,,,,,,0.26,,,,0.09,0.09,456366.0,312382527.0,,312.12,0.08,,1.0,100.0,0.0009
2023-12-06,393.0,271170.0,0.01,0.11,0.0,0.28,0.0,271170.0,393.0,393.0,271170.0,,,,,,,,,,,,,,,,,,0.27,,,,0.09,0.09,457511.0,315682590.0,,315.63,0.09,,1.0,100.0,0.0009
2023-12-07,393.0,270187.5,0.01,0.11,0.0,0.28,0.0,270187.5,393.0,393.0,270187.5,,,,,,,,,,,,,,,,,,0.27,,,,0.08,0.08,468700.0,322231250.0,,322.51,0.08,,1.0,100.0,0.0008
2023-12-08,393.0,279030.0,0.01,0.11,0.0,0.29,0.0,279030.0,393.0,393.0,279030.0,,,,,,,,,,,,,,,,,,0.27,,,,0.08,0.08,468700.0,332777000.0,,331.58,0.08,,1.0,100.0,0.0008
2023-12-11,393.0,279226.5,0.01,0.11,0.0,0.29,0.0,279226.5,393.0,393.0,279226.5,,,,,,,,,,,,,,,,,,0.28,,,,0.08,0.08,468816.0,333093768.0,,332.94,0.08,,1.0,100.0,0.0008
2023-12-12,393.0,278047.5,0.01,0.11,0.0,0.29,0.0,278047.5,393.0,393.0,278047.5,,,,,,,,,,,,,,,,,,0.28,,,,0.08,0.08,468767.0,331652652.5,,331.66,0.08,,1.0,100.0,0.0008
2023-12-13,393.0,278637.0,0.01,0.11,0.0,0.29,0.0,278637.0,393.0,393.0,278637.0,,,,,,,,,,,,,,,,,,0.28,,,,0.08,0.08,468941.0,332479169.0,,332.17,0.08,,1.0,100.0,0.0008
2023-12-14,393.0,283746.0,0.01,0.11,0.0,0.3,0.0,283746.0,393.0,393.0,283746.0,,,,,,,,,,,,,,,,,,0.28,,,,0.08,0.08,469490.0,338971780.0,,337.83,0.08,,1.0,100.0,0.0008
2023-12-15,403.0,289152.5,0.01,0.11,0.0,0.3,0.0,281977.5,403.0,393.0,289152.5,,,,,,,,,,,,,,,,10.0,,0.29,,,,0.09,0.09,469477.0,336849747.5,,336.8,0.09,,1.0,100.0,0.0009
2023-12-18,413.0,295088.5,0.01,0.11,0.0,0.31,0.0,280798.5,413.0,393.0,295088.5,,,,,,,,,,,,,,,,10.0,,0.3,,,,0.09,0.09,469439.0,335414165.5,,335.39,0.09,2.38,0.9536,97.62,0.0009
2023-12-19,413.0,295708.0,0.01,0.11,0.0,0.31,0.0,281388.0,413.0,393.0,295708.0,,,,,,,,,,,,,,,,,,0.3,,,,0.09,0.09,469148.0,335909968.0,,335.58,0.09,2.36,0.9538,97.64,0.0009
2023-12-20,413.0,295295.0,0.01,0.1,0.0,0.31,0.0,280995.0,413.0,393.0,295295.0,,,,,,,,,,,,,,,,,,0.3,,,,0.09,0.09,468899.0,335262785.0,,335.19,0.09,2.37,0.9537,97.63,0.0009
2023-12-21,413.0,295295.0,0.01,0.11,0.0,0.31,0.0,280995.0,413.0,393.0,295295.0,,,,,,,,,,,,,,,,,,0.3,,,,0.09,0.09,468440.0,334934600.0,,334.71,0.09,2.37,0.9538,97.63,0.0009
2023-12-22,413.0,292197.5,0.01,0.1,0.0,0.31,0.0,278047.5,413.0,393.0,292197.5,,,,,,,,,,,,,,,,,,0.3,,,,0.09,0.09,467165.0,330519237.5,,330.8,0.09,2.39,0.9533,97.61,0.0009
2023-12-25,413.0,292197.5,0.01,0.1,0.0,0.31,0.0,278047.5,413.0,393.0,292197.5,,,,,,,,,,,,,,,,,,0.29,,,,0.09,0.09,467165.0,330519237.5,,330.55,0.09,2.39,0.9533,97.61,0.0009
