,DBV FP Equity_DX_SI_QTY,DBV FP Equity_DX_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DBV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DBV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DBV FP Equity_DX_SI_MV,DBV FP Equity_DX_DSS,DBV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY,DBV FP Equity_DX_BROKER_SI_QTY,DBV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DBV FP Equity_DX_BROKER_SI_MV_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_x,DBV FP Equity_DX_BROKER_SI_MV_INC_x,DBV FP Equity_DX_SUPPLY_SI_MV_NEW,DBV FP Equity_DX_BROKER_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_NEW,DBV FP Equity_DX_SUPPLY_SI_MV_DEC,DBV FP Equity_DX_BROKER_SI_QTY_INC,DBV FP Equity_DX_SUPPLY_SI_QTY_DEC,DBV FP Equity_DX_BROKER_SI_MV_NEW_y,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DBV FP Equity_DX_BROKER_SI_MV_INC_y,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_y,DBV FP Equity_DX_BROKER_SI_MV_ADD,DBV FP Equity_DX_SUPPLY_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_DEC,DBV FP Equity_DX_SUPPLY_SI_MV,DBV FP Equity_DX_BROKER_SI_MV_DEC,DBV FP Equity_DX_SUPPLY_SI_MV_RMV,DBV FP Equity_DX_BROKER_SI_MV_RMV,DBV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DBV FP Equity_DX_UTILIZATION_QUANTITY,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DBV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DBV FP Equity_DX_ACTIVE_UTILIZATION_MV,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DBV FP Equity_DX_BROKER_SI_CON_RATIO,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DBV FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-02-25,1346387.0,23467525.41,3.21,5.15,2.47,23.59,1.0,22386098.49,314352.0,1284343.0,5479155.36,,,,,,20000.0,,0.19,,10680.0,,,,,0.35,,55995.0,5.46,0.93,,,34.51,13.67,596509.0,10397151.87,,10.34,34.55,17.79,0.2483,41.71,0.5856
2020-02-26,1429532.0,25874529.2,3.41,5.41,2.62,25.61,1.0,24751532.8,332421.0,1367488.0,6016820.1,,,7119.0,1.6,,15469.0,,0.01,84611.0,435.0,,,1.6,7119.0,0.28,11385.0,16935.0,5.8,0.29,,,35.77,14.46,596944.0,10804686.4,,10.39,35.83,16.42,0.2292,39.85,0.6219
2020-02-27,1427712.0,25398996.48,3.41,5.23,2.62,25.72,1.0,24295233.72,304292.0,1365668.0,5413354.68,,,,0.38,,,,0.38,26309.0,28129.0,,,0.38,,,,28129.0,5.47,0.4,,,32.05,13.24,645170.0,11477574.3,,11.54,32.14,16.98,0.2225,39.08,0.6211
2020-02-28,1351166.0,23415706.78,3.23,4.86,2.48,23.85,1.0,23039888.4,259702.0,1329480.0,4500635.66,,,,0.22,,,,0.93,13812.0,50000.0,,,0.22,,,5410.0,50000.0,4.6,0.89,,,28.54,11.3,650170.0,11267446.1,,11.53,28.53,18.08,0.2472,41.21,0.5881
2020-03-02,1443415.0,25404104.0,3.45,4.93,2.64,25.38,1.0,25077641.6,320080.0,1424866.0,5633408.0,,,1151.0,1.83,,,,0.32,98802.0,16181.0,,,1.83,1151.0,,75408.0,3416.0,5.52,0.07,,,87.68,13.89,44959.0,791278.4,,0.78,87.63,16.52,0.2614,44.04,0.6266
2020-03-03,1378078.0,24378199.82,3.29,4.58,2.52,24.4,1.0,24287114.01,202980.0,1372929.0,3590716.2,,,,0.2,,,,2.01,10300.0,117100.0,,,0.2,,,,62237.0,3.57,1.11,,,100.0,8.79,0.0,0.0,,0.0,100.0,17.31,0.2746,45.63,0.5969
2020-03-04,1334526.0,23607764.94,3.19,4.38,2.44,23.69,1.0,23516679.13,193607.0,1329377.0,3424907.83,,,,0.18,,,,0.16,9268.0,9373.0,,,0.18,,,,52820.0,3.43,0.91,,,100.0,8.29,0.0,0.0,,0.0,100.0,17.93,0.2904,47.01,0.5716
2020-03-05,1386572.0,22171286.28,3.31,4.62,2.54,24.17,1.0,22088953.77,245653.0,1381423.0,3927991.47,,,12046.0,0.52,,,,,52046.0,,,,0.52,12046.0,,40000.0,,4.3,,,,83.21,10.52,49577.0,792736.23,,0.88,82.96,17.55,0.2828,45.96,0.5937
2020-03-06,1273278.0,20652569.16,3.04,4.02,2.33,20.65,1.0,20569052.38,232052.0,1268129.0,3763883.44,,,,,,,,0.31,,13601.0,,,,,,,113294.0,3.72,1.99,,,82.4,9.94,49577.0,804138.94,,0.8,82.33,18.58,0.3167,49.47,0.5454
2020-03-09,1287206.0,18381301.68,3.07,3.92,2.36,19.21,1.0,18285868.44,280071.0,1280523.0,3999413.88,,,31166.0,0.24,,45000.0,,0.17,13323.0,10704.0,,,0.24,31166.0,0.64,27557.0,45929.0,4.46,0.74,,,84.96,11.99,49577.0,707959.56,,0.81,84.58,20.26,0.3097,46.82,0.5511
2020-03-10,1318223.0,18441939.77,3.15,3.93,2.41,18.67,1.0,18105536.23,297434.0,1294177.0,4161101.66,,,,,,13654.0,,,,,,,,,0.22,17363.0,,4.27,,,,85.71,12.73,49577.0,693582.23,,0.7,85.91,19.28,0.3053,47.21,0.5644
2020-03-11,1349273.0,17311172.59,3.22,3.95,2.47,17.91,1.0,17017211.63,323284.0,1326361.0,4147733.72,,,,0.43,,,,0.02,32184.0,1134.0,,,0.43,,,26984.0,,4.5,,,,86.7,13.86,49577.0,636072.91,,0.69,86.71,18.76,0.2856,45.08,0.5786
2020-03-12,1461594.0,16209077.46,3.49,4.14,2.68,17.3,1.0,16003369.05,401284.0,1443045.0,4450239.56,,,78151.0,0.02,,125084.0,,0.05,1600.0,2480.0,,,0.02,78151.0,1.6,2329.0,10000.0,5.13,0.48,,,39.55,17.23,613376.0,6802339.84,,7.92,39.28,17.99,0.2442,40.72,0.6275
2020-03-13,1545346.0,16241586.46,3.69,4.63,2.83,16.73,1.0,16046636.47,418584.0,1526797.0,4399317.84,,,5557.0,0.72,,,,,83752.0,,,,0.72,5557.0,,11743.0,,4.62,,,,42.61,17.63,563799.0,5925527.49,,6.24,42.57,16.04,0.2324,39.82,0.6507
2020-03-16,1512063.0,14946742.76,3.61,4.43,2.77,15.5,1.0,14763385.89,413825.0,1493514.0,4090660.13,,,,1.6,,,,0.11,150000.0,7253.0,,,1.6,,,2494.0,183283.0,4.32,2.14,,,42.33,17.45,563799.0,5573153.12,,5.87,42.44,16.41,0.2403,40.48,0.6377
2020-03-17,1527155.0,6261335.5,3.65,4.39,2.8,10.18,1.0,6134887.4,428917.0,1496314.0,1758559.7,,,2804.0,0.0,,,,,2800.0,,,,0.0,2804.0,,12288.0,,4.09,,,,43.21,18.26,563799.0,2311575.9,,5.65,41.99,23.67,0.1907,25.72,0.6501
2020-03-18,1522997.0,7980504.28,3.61,3.51,2.77,9.96,1.0,7818897.44,418264.0,1492156.0,2191703.36,,,,0.0,,59114.0,,0.1,5300.0,14553.0,,,0.0,,0.52,3900.0,68572.0,2.02,0.24,,,42.59,17.76,563799.0,2954306.76,,2.32,46.52,18.95,0.2009,33.18,0.6468
2020-03-19,1844465.0,13446149.85,4.37,3.82,3.36,12.76,2.0,13120542.0,705150.0,1799800.0,5140543.5,,,308152.0,0.58,,305652.0,,0.19,51582.0,39762.0,,,0.58,308152.0,1.71,18496.0,49590.0,3.77,0.11,,,63.96,29.79,397379.0,2896892.91,,2.1,64.23,14.15,0.1984,36.04,0.7791
2020-03-20,1745525.0,13929289.5,4.13,3.37,3.18,13.79,1.0,13720460.88,733840.0,1719356.0,5856043.2,,,28000.0,0.96,,18496.0,,0.0,43060.0,661.0,,,0.96,28000.0,0.14,690.0,142000.0,5.07,0.51,,,64.87,31.3,397379.0,3171084.42,,2.9,63.62,18.34,0.2049,36.61,0.7445
2020-03-23,1697408.0,12442000.64,4.02,3.03,3.09,13.53,1.0,12250181.87,727223.0,1671239.0,5330544.59,,,,0.19,,,,0.04,15600.0,22217.0,,,0.19,,,15600.0,63717.0,5.77,0.28,,,64.66,31.25,397379.0,2912788.07,,3.16,64.59,20.85,0.2011,34.38,0.7293
2020-03-24,1828637.0,13989073.05,4.33,3.18,3.33,14.19,1.0,13788880.2,888813.0,1802468.0,6799419.45,,,,0.69,,,,0.48,163259.0,24546.0,,,0.69,,,186136.0,32030.0,6.51,0.26,,,63.8,37.6,504247.0,3857489.55,,3.69,63.83,19.01,0.2006,34.13,0.7736
2020-03-25,1864201.0,14084038.56,4.42,3.19,3.39,14.57,1.0,13886331.76,884957.0,1838032.0,6685850.14,,,13251.0,0.49,,,,0.12,56936.0,17107.0,,,0.49,13251.0,,,21372.0,6.72,0.14,,,64.32,37.07,490996.0,3709474.78,,3.73,64.28,18.41,0.1951,32.85,0.7809
2020-03-26,1857616.0,13616325.28,4.4,3.08,3.38,14.2,1.0,13424506.51,997949.0,1831447.0,7314966.17,,,112992.0,,,,,,,,,,,112992.0,,,6585.0,7.42,0.14,,,67.61,41.66,478089.0,3504392.37,,3.57,67.55,17.88,0.1934,32.7,0.7755
2020-03-27,1801580.0,13160541.9,4.27,2.96,3.28,13.57,1.0,12969377.36,993809.0,1775411.0,7259774.75,,,10196.0,1.08,,,,0.2,150000.0,14336.0,,,1.08,10196.0,,,206036.0,7.23,1.62,,,65.47,40.93,524205.0,3829317.53,,3.81,65.5,24.73,0.1894,25.47,0.742
2020-03-30,1594316.0,11710251.02,3.78,2.6,2.9,12.06,1.0,11518039.72,985647.0,1568147.0,7239577.22,,,151.0,,,18908.0,,0.12,,20378.0,,,,151.0,0.15,12065.0,226172.0,7.21,1.7,,,62.93,39.88,580594.0,4264462.93,,4.24,62.95,27.97,0.2094,28.84,0.6452
2020-03-31,1591258.0,12045823.06,3.77,2.57,2.9,12.07,1.0,11660820.43,982589.0,1540399.0,7438198.73,,,26753.0,,,,,0.27,,39293.0,,,,26753.0,,9482.0,27748.0,7.22,0.32,,,62.17,39.64,597887.0,4526004.59,,4.39,62.18,28.08,0.2094,29.69,0.642
2020-04-01,1586447.0,11390689.46,3.76,2.54,2.89,12.15,1.0,11169818.3,962492.0,1555685.0,6910692.56,,,6403.0,0.2,,,,0.12,22800.0,28756.0,,,0.2,6403.0,,2256.0,7514.0,7.28,0.0,,,61.34,38.84,606546.0,4355000.28,,4.59,61.32,27.96,0.2073,28.77,0.6402
2020-04-02,1617538.0,11775676.64,3.83,2.6,2.94,12.16,1.0,11551729.28,1003169.0,1586776.0,7303070.32,,,35507.0,0.35,,,,0.25,56091.0,16038.0,,,0.35,35507.0,,21208.0,25000.0,7.24,0.13,,,61.7,40.46,622584.0,4532411.52,,4.49,61.73,26.84,0.2043,27.33,0.6525
2020-04-03,1541458.0,10936644.51,3.65,2.46,2.81,11.46,1.0,10718388.12,936449.0,1510696.0,6644105.66,,,,,,,,0.45,,66720.0,,,,,,,76080.0,6.82,0.66,,,57.6,37.91,689304.0,4890611.88,,5.04,57.49,27.77,0.2065,29.38,0.624
2020-04-06,1529015.0,10626654.25,3.62,2.44,2.78,11.1,1.0,10479133.55,928006.0,1507789.0,6449641.7,,,1351.0,,,,,0.08,,9794.0,,,,1351.0,,,2907.0,6.59,0.08,,,57.38,37.59,689304.0,4790662.8,,4.89,57.38,28.08,0.2087,29.53,0.6193
2020-04-07,1203697.0,8907357.8,2.85,1.93,2.19,8.86,1.0,8750285.4,825831.0,1182471.0,6111149.4,,,3266.0,0.0,,,,0.74,8617.0,97907.0,,,0.0,3266.0,,,333935.0,5.7,2.47,0.05,,51.2,33.57,787211.0,5825361.4,7534.0,5.42,51.22,22.86,0.218,37.58,0.4893
2020-04-08,1178417.0,8955969.2,2.79,1.88,2.15,9.01,1.0,8794651.6,805528.0,1157191.0,6122012.8,,,,0.26,,,,0.0,24577.0,20303.0,,,0.26,,,,49857.0,5.98,0.23,,,50.32,32.77,795206.0,6043565.6,,5.9,50.35,22.57,0.2225,37.78,0.4795
2020-04-09,1273978.0,9873329.5,3.02,2.05,2.32,9.87,1.0,9708828.0,765296.0,1252752.0,5931044.0,,,7995.0,0.96,,,,0.35,121361.0,48227.0,,,0.96,7995.0,,,25800.0,5.54,0.19,,,49.29,31.17,787211.0,6100885.25,,5.54,49.96,30.44,0.239,35.1,0.5188
2020-04-10,1273978.0,9873329.5,3.02,2.06,2.32,9.92,1.0,9708828.0,757301.0,1252752.0,5869082.75,,,,,,,,0.0,,7995.0,,,,,,,,5.86,,,,48.78,30.85,795206.0,6162846.5,,6.16,48.74,30.57,0.2386,34.93,0.5189
2020-04-13,1273978.0,9873329.5,3.02,2.06,2.32,10.02,1.0,9708828.0,757301.0,1252752.0,5869082.75,,,,,,,,,,,,,,,,,,5.88,,,,48.78,30.84,795206.0,6162846.5,,6.17,48.78,30.4,0.2365,34.63,0.5189
2020-04-14,1239921.0,9875970.77,2.94,2.0,2.26,9.89,1.0,9706905.68,773629.0,1218695.0,6161954.99,,,8385.0,0.14,,,,0.05,16328.0,5125.0,,,0.14,8385.0,,13068.0,50385.0,5.97,0.3,,,49.23,31.51,797856.0,6354923.04,,6.14,49.28,32.29,0.252,36.02,0.505
2020-04-15,1054689.0,8068370.85,2.5,1.73,1.92,8.3,1.0,7905991.95,765296.0,1033463.0,5854514.4,,,5268.0,,,,,0.08,,13601.0,,,,5268.0,,,185232.0,6.12,1.45,,,48.96,31.79,797856.0,6103598.4,,6.38,48.95,22.73,0.2477,41.36,0.4381
2020-04-16,1081795.0,8118871.48,2.56,1.76,1.97,8.33,1.0,7959570.35,612037.0,1060569.0,4593337.68,,,,0.1,,17100.0,,1.47,14500.0,180033.0,,,0.1,,0.13,26774.0,4494.0,4.7,0.14,,,71.64,25.43,242271.0,1818243.86,,1.86,71.68,21.79,0.2359,40.3,0.4494
2020-04-17,1125061.0,8871105.99,2.66,1.84,2.05,8.76,1.0,8703738.98,621310.0,1103835.0,4899029.35,,,15900.0,0.33,,,,0.06,50180.0,6627.0,,,0.33,15900.0,,,6914.0,4.66,0.07,,,71.95,25.83,242271.0,1910306.84,,1.82,71.95,24.48,0.2454,40.2,0.4676
2020-04-20,1066780.0,8912946.9,2.53,1.74,1.94,8.73,1.0,8735603.67,630161.0,1045554.0,5264995.16,,,8851.0,0.11,,,,,1361.0,,,,0.11,8851.0,,,59642.0,4.97,0.3,,,86.14,26.16,101426.0,847414.23,,0.8,86.11,25.94,0.2361,37.95,0.4428
2020-04-21,1057673.0,8963778.68,2.5,1.76,1.93,8.99,1.0,8783888.32,576634.0,1036447.0,4886973.15,,,,0.47,,,,0.41,40893.0,53527.0,,,0.47,,,,50000.0,4.82,0.38,,,85.04,23.95,101426.0,859585.35,,0.85,85.03,30.48,0.225,32.62,0.4394
2020-04-22,1042711.0,9723280.07,2.41,1.76,1.9,9.32,1.0,9525347.63,576634.0,1021485.0,5377112.05,,,,,,,,,,,,,,,,,14962.0,4.91,0.09,,,85.04,23.94,101426.0,945797.45,,0.86,85.06,28.41,0.2265,34.57,0.4329
2020-04-23,972965.0,9622623.85,2.24,1.63,1.77,9.35,1.0,9412698.71,576634.0,951739.0,5702910.26,,,,,,,,,,,,,,,,,69746.0,5.41,0.19,,,100.0,23.84,0.0,0.0,,0.0,100.0,30.81,0.23,32.62,0.4023
2020-04-24,970628.0,9444210.44,2.24,1.61,1.77,9.64,1.0,9237681.46,576634.0,949402.0,5610648.82,,,,,,,,,,,,,,,,,2337.0,5.69,0.0,,,100.0,23.84,0.0,0.0,,0.0,100.0,31.17,0.2256,31.45,0.4013
2020-04-27,919859.0,9046813.27,2.12,1.56,1.67,9.13,1.0,8838055.56,576634.0,898633.0,5671195.39,,,,,,,,,,,,,,,,,50769.0,5.61,0.53,,,100.0,23.86,0.0,0.0,,0.0,100.0,27.34,0.2184,33.29,0.3806
2020-04-28,916886.0,10480006.98,2.12,1.59,1.67,9.78,1.0,10237393.8,576634.0,895660.0,6590926.62,,,,,,,,,,,,,,,,,2973.0,5.7,0.0,,,100.0,23.85,0.0,0.0,,0.0,100.0,25.21,0.2253,35.88,0.3793
2020-04-29,915203.0,11742054.49,2.11,1.58,1.67,11.03,1.0,11469724.91,575094.0,893977.0,7378456.02,,,,,,,,0.0,,1540.0,,,,,,,1683.0,6.57,0.0,,,91.17,23.8,55679.0,714361.57,,0.63,91.2,25.8,0.2264,35.72,0.3787
2020-04-30,848806.0,10236600.36,1.96,1.45,1.55,10.58,1.0,9980614.8,576307.0,827580.0,6950262.42,,,,0.38,,,,0.02,3180.0,1967.0,,,0.38,,,3180.0,69577.0,7.33,0.83,,,91.19,23.86,55679.0,671488.74,,0.71,91.2,30.64,0.2448,35.1,0.3514
2020-05-01,848806.0,10236600.36,1.96,1.68,1.55,10.27,1.0,9980614.8,506730.0,827580.0,6111163.8,,,,,,,,0.9,,69577.0,,,,,,,,6.1,,,,90.1,20.98,55679.0,671488.74,,0.67,90.1,29.69,0.2469,36.14,0.3515
2020-05-04,849978.0,9358257.78,1.96,1.68,1.55,9.83,1.0,9124559.52,511197.0,828752.0,5628278.97,,,4467.0,0.02,,,,,1172.0,,,,0.02,4467.0,,,,6.17,,,,90.18,21.14,55679.0,613025.79,,0.68,90.11,31.17,0.2436,34.47,0.3514
2020-05-05,831070.0,9332916.1,1.92,1.81,1.51,9.35,1.0,9094548.12,492289.0,809844.0,5528405.47,,,,,,,,0.25,,18908.0,,,,,,,18908.0,5.45,0.24,,,89.84,20.33,55679.0,625275.17,,0.62,89.83,29.92,0.2563,36.96,0.3433
2020-05-06,832528.0,9132832.16,1.92,1.99,1.52,9.26,1.0,8934911.42,481950.0,814486.0,5286991.5,,,58124.0,,,12716.0,,2.92,,263364.0,,,,58124.0,0.14,194901.0,8074.0,5.42,0.04,,,82.78,19.92,100281.0,1100082.57,,1.13,82.78,29.83,0.251,36.48,0.3442
2020-05-07,837521.0,9145729.32,1.93,2.26,1.52,9.19,1.0,8948710.68,481950.0,819479.0,5262894.0,,,,0.0,,14400.0,,,5093.0,,,,0.0,,0.16,,14500.0,5.28,0.18,,,82.78,19.93,100281.0,1095068.52,,1.1,82.76,30.03,0.2499,36.59,0.3464
2020-05-08,833347.0,9400154.16,1.92,2.33,1.52,9.29,1.0,9196640.4,481950.0,815305.0,5436396.0,,,,,,,,,,,,,,,,,4174.0,5.26,0.06,,,82.78,19.93,100281.0,1131169.68,,1.1,82.78,29.05,0.2509,37.42,0.3446
2020-05-11,833347.0,9241818.23,2.24,2.4,1.52,9.32,1.0,9041732.45,481950.0,815305.0,5344825.5,,,,,,,,,,,,,,,,,,5.44,,,,82.78,19.92,100281.0,1112116.29,,1.13,82.78,29.89,0.2496,36.66,0.3444
2020-05-12,829709.0,9126799.0,2.23,2.53,1.51,9.18,1.0,8900837.0,491733.0,809167.0,5409063.0,,,3674.0,0.03,,,,,2500.0,,,,0.03,3674.0,,6109.0,8638.0,5.45,0.13,,,83.06,20.33,100281.0,1103091.0,,1.11,83.04,29.13,0.248,36.99,0.343
2020-05-13,845308.0,8622141.6,2.27,2.57,1.54,9.1,1.0,8412613.2,521307.0,824766.0,5317331.4,,,4252.0,0.2,,,,0.05,17429.0,4658.0,,,0.2,4252.0,,29980.0,1830.0,5.73,0.02,,,83.87,21.6,100281.0,1022866.2,,1.1,83.86,29.14,0.2331,34.65,0.3502
2020-05-14,830150.0,7616626.25,2.23,2.53,1.51,8.13,1.0,7428153.4,518028.0,809608.0,4752906.9,,,1.0,0.03,,,,0.04,2800.0,3280.0,,,0.03,1.0,,,17958.0,5.28,0.39,,,83.78,21.47,100281.0,920078.18,,1.02,83.76,29.78,0.2377,34.92,0.344
2020-05-15,823420.0,7764850.6,2.21,2.45,1.5,7.78,1.0,7571139.54,511298.0,802878.0,4821540.14,,,,,,,,0.07,,6730.0,,,,,,,6730.0,4.69,0.31,,,83.6,21.13,100281.0,945649.83,,0.92,83.6,27.3,0.2432,37.4,0.3404
2020-05-18,809548.0,8119766.44,2.17,2.43,1.47,7.92,1.0,7913730.18,500705.0,789006.0,5022071.15,,,,,,,,0.09,,10593.0,,,,,,,13872.0,4.72,0.14,,,83.31,20.68,100281.0,1005818.43,,0.95,83.3,26.23,0.25,39.11,0.3344
2020-05-19,808276.0,6745063.22,2.17,2.44,1.47,7.39,1.0,6584255.07,488675.0,789006.0,4077992.88,,,,,,,,0.02,,12030.0,,,,,,,,4.88,,,,82.97,20.16,100281.0,836844.95,,1.01,82.92,29.94,0.2379,34.94,0.3335
2020-05-20,791373.0,6722713.64,2.12,2.27,1.44,6.79,1.0,6559014.99,487581.0,772103.0,4142000.6,,,,,,,,0.01,,1094.0,,,,,,,16903.0,4.07,0.53,,,82.94,20.07,100281.0,851887.1,,0.84,82.93,25.3,0.2432,38.62,0.3257
2020-05-21,895313.0,7363949.43,2.4,2.47,1.63,7.54,1.0,7194991.48,506221.0,874771.0,4163667.73,,,6661.0,0.84,,,,,102668.0,,,,0.84,6661.0,,11979.0,,4.3,,,,83.47,20.77,100281.0,824811.23,,0.85,83.47,33.49,0.2498,33.64,0.3673
2020-05-22,941674.0,7773518.87,2.53,2.57,1.71,7.84,1.0,7603944.66,506221.0,921132.0,4178854.36,,,,0.33,,,,,47187.0,,,,0.33,,,,826.0,4.19,0.01,,,83.47,20.77,100281.0,827819.66,,0.82,83.54,32.41,0.26,36.42,0.3863
2020-05-25,883314.0,7216675.38,2.37,2.41,1.61,7.33,1.0,7048847.24,558233.0,862772.0,4560763.61,,,37545.0,0.05,,,,,5525.0,,,,0.05,37545.0,,14467.0,63885.0,4.61,0.55,,,84.77,22.9,100281.0,819295.77,,0.83,84.77,27.07,0.2558,39.64,0.3624
2020-05-26,872667.0,7208229.42,2.34,2.38,1.59,7.23,1.0,7059202.5,558264.0,854625.0,4611260.64,,,9531.0,,,,,0.08,,9500.0,,,,9531.0,,,8147.0,4.55,0.11,,,84.77,22.92,100281.0,828321.06,,0.82,84.75,27.69,0.2523,38.65,0.3583
2020-05-27,902473.0,7598822.66,2.42,2.48,1.64,7.58,1.0,7446909.02,553423.0,884431.0,4659821.66,,,,0.39,,,,0.13,41686.0,17207.0,,,0.39,,,12366.0,11880.0,4.57,0.09,,,39.51,22.72,847438.0,7135427.96,,6.99,39.53,26.92,0.2728,41.96,0.3705
2020-05-28,901723.0,7980248.55,2.42,2.46,1.64,7.79,1.0,7820576.85,571090.0,883681.0,5054146.5,,,18895.0,0.36,,,,0.08,35573.0,11716.0,,,0.36,18895.0,,10488.0,36323.0,4.8,0.29,,,40.25,23.38,847718.0,7502304.3,,7.08,40.41,27.49,0.3012,45.54,0.3692
2020-05-29,928873.0,7793244.47,2.49,2.55,1.69,8.1,1.0,7641872.09,587417.0,910831.0,4928428.63,,,31887.0,0.4,,,,0.21,27320.0,31060.0,,,0.4,31887.0,,15500.0,170.0,5.19,0.0,,,39.3,24.05,907242.0,7611760.38,,8.0,39.34,25.1,0.3041,46.94,0.3803
2020-06-01,1066922.0,9090175.44,2.86,2.88,1.94,9.14,1.0,8936457.6,664409.0,1048880.0,5660764.68,,,104228.0,1.41,,,,0.39,183049.0,35345.0,,,1.41,104228.0,,8109.0,45000.0,5.57,0.38,,,44.28,27.16,836001.0,7122728.52,,7.01,44.3,29.28,0.2852,42.43,0.4361
2020-06-02,1190668.0,10370718.28,3.2,3.18,2.17,10.32,1.0,10213572.46,632194.0,1172626.0,5506409.74,,,5040.0,1.15,,,,0.29,123897.0,37255.0,,,1.15,5040.0,,,151.0,5.38,0.0,,,43.06,25.57,836001.0,7281568.71,,7.1,43.1,26.46,0.2797,43.33,0.4815
2020-06-03,1231863.0,11597990.15,3.31,3.25,2.24,11.12,1.0,11428124.72,626497.0,1213821.0,5898469.26,,,,0.62,,3800.0,,0.05,48105.0,5697.0,,,0.62,,0.03,,10710.0,5.45,0.09,,,42.84,25.29,836001.0,7870949.42,,7.25,42.9,26.48,0.2819,43.29,0.4972
2020-06-04,1497683.0,13651380.55,4.02,3.79,2.73,13.98,1.0,11384662.35,572485.0,1249003.0,5218200.78,,,,0.72,,,,0.36,35876.0,54012.0,,,0.72,,,,2694.0,5.37,0.02,,,40.65,23.09,836001.0,7620149.12,,7.8,40.77,21.27,0.2517,39.11,0.6041
2020-06-05,1581608.0,15483942.32,4.25,4.03,2.88,14.87,1.0,12732169.12,648930.0,1300528.0,6353024.7,,,45692.0,0.44,,,,0.01,65374.0,1490.0,,,0.44,45692.0,,32243.0,13849.0,5.93,0.04,,,46.88,26.15,735270.0,7198293.3,,6.73,46.82,20.5,0.2479,39.14,0.6374
2020-06-08,1737403.0,18242731.5,4.67,4.21,3.16,17.44,1.0,15256006.5,662300.0,1452953.0,6954150.0,,,3370.0,2.63,,,,,208153.0,,,,2.63,3370.0,,10000.0,55728.0,6.49,0.53,,,47.39,26.64,735270.0,7720335.0,,7.21,47.36,18.78,0.24,40.81,0.6987
2020-06-09,2029162.0,20880076.98,5.45,4.73,3.69,21.25,1.0,17966401.74,657970.0,1746006.0,6770511.3,,,39745.0,3.55,,,,0.38,293905.0,44075.0,,,3.55,39745.0,,,852.0,6.9,0.0,,,47.23,26.06,735270.0,7565928.3,,7.69,47.29,15.08,0.3042,50.29,0.8038
2020-06-10,1753860.0,17328136.8,4.71,3.96,3.19,17.92,1.0,14541374.12,645280.0,1471799.0,6375366.4,,,4183.0,,,20000.0,,0.54,,51797.0,,,,4183.0,0.21,34924.0,294207.0,6.63,3.28,,,46.74,25.67,735270.0,7264467.6,,7.55,46.77,17.17,0.2466,42.43,0.6978
2020-06-11,1933106.0,18074541.1,5.19,4.54,3.52,19.04,1.0,15325912.25,748599.0,1639135.0,6999400.65,,,97782.0,1.37,,4574.0,,0.07,166847.0,4085.0,,,1.37,97782.0,0.05,9622.0,4085.0,7.42,0.05,,,52.34,29.66,681555.0,6372539.25,,6.77,52.32,15.33,0.2368,42.36,0.766
2020-06-12,1964407.0,18868129.24,5.27,4.73,3.58,18.67,1.0,16158078.49,744748.0,1682257.0,7153304.54,,,100.0,0.11,,,,0.17,56714.0,8034.0,,,0.11,100.0,,4083.0,13592.0,7.02,0.19,,,52.22,29.49,681555.0,6546335.78,,6.44,52.14,16.01,0.2491,43.79,0.7779
2020-06-15,1969494.0,18926837.34,5.29,4.86,3.59,19.01,1.0,16215375.84,730688.0,1687344.0,7021911.68,,,149.0,0.44,,,,0.12,24346.0,14209.0,,,0.44,149.0,,,19259.0,7.03,0.16,,,51.74,29.0,681555.0,6549743.55,,6.5,51.94,15.52,0.2563,44.84,0.7816
2020-06-16,1955424.0,19446691.68,5.25,4.92,3.56,19.07,1.0,16640709.93,750961.0,1673274.0,7468307.15,,,8000.0,0.03,,,,0.01,1367.0,1703.0,,,0.03,8000.0,,13976.0,15437.0,7.25,0.13,,,52.36,29.84,683188.0,6794304.66,,6.57,52.45,16.01,0.2574,44.83,0.7769
