,ALSRS FP Equity_DX_SI_QTY,ALSRS FP Equity_DX_SHORT_INTEREST_VALUE,ALSRS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSRS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSRS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSRS FP Equity_DX_SI_MV,ALSRS FP Equity_DX_DSS,ALSRS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSRS FP Equity_DX_SUPPLY_SI_QTY,ALSRS FP Equity_DX_BROKER_SI_QTY,ALSRS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSRS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSRS FP Equity_DX_BROKER_SI_MV_INC_x,ALSRS FP Equity_DX_BROKER_SI_QTY_ADD,ALSRS FP Equity_DX_SUPPLY_SI_MV_DEC,ALSRS FP Equity_DX_BROKER_SI_QTY_INC,ALSRS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSRS FP Equity_DX_BROKER_SI_MV_INC_y,ALSRS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSRS FP Equity_DX_BROKER_SI_MV_ADD,ALSRS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSRS FP Equity_DX_BROKER_SI_QTY_DEC,ALSRS FP Equity_DX_SUPPLY_SI_MV,ALSRS FP Equity_DX_BROKER_SI_MV_DEC,ALSRS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSRS FP Equity_DX_UTILIZATION_QUANTITY,ALSRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSRS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSRS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSRS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSRS FP Equity_DX_BROKER_SI_CON_RATIO,ALSRS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSRS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSRS FP Equity_PX_LAST
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2017-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2017-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2017-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,970558.0,0.97,0.0,,0.0,,0.0,1.52
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,970558.0,0.97,0.0,,0.0,,0.0,1.52
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,964172.75,0.97,0.0,,0.0,,0.0,1.51
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,1034410.5,0.96,0.0,,0.0,,0.0,1.62
2018-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,1002484.25,1.03,0.0,,0.0,,0.0,1.57
2018-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,960980.13,1.0,0.0,,0.0,,0.0,1.505
2018-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,967365.38,0.96,0.0,,0.0,,0.0,1.515
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,976943.25,0.97,0.0,,0.0,,0.0,1.53
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,973750.63,0.98,0.0,,0.0,,0.0,1.525
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,945017.0,0.97,0.0,,0.0,,0.0,1.48
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,964172.75,0.95,0.0,,0.0,,0.0,1.51
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,964172.75,0.96,0.0,,0.0,,0.0,1.51
2018-01-18,400.0,588.0,0.0,0.06,0.0,0.0,0.0,0.0,400.0,0.0,588.0,,,,,,,,,,400.0,,0.0,,0.06,0.06,638125.0,938043.75,0.96,0.06,,1.0,100.0,0.0006,1.47
2018-01-19,400.0,598.0,0.0,0.06,0.0,0.0,0.0,0.0,400.0,0.0,598.0,,,,,,,,,,,,0.0,,0.06,0.06,638125.0,953996.88,0.94,0.06,,1.0,100.0,0.0006,1.495
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,400.0,,,,,,0.0,,0.0,0.0,638525.0,951402.25,0.95,0.0,,0.0,,0.0,1.49
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,964172.75,0.95,0.0,,0.0,,0.0,1.51
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,989713.75,0.96,0.0,,0.0,,0.0,1.55
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,989713.75,0.99,0.0,,0.0,,0.0,1.55
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,935439.13,0.99,0.0,,0.0,,0.0,1.465
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,929053.88,0.94,0.0,,0.0,,0.0,1.455
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,922668.63,0.93,0.0,,0.0,,0.0,1.445
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,916283.38,0.92,0.0,,0.0,,0.0,1.435
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,919476.0,0.92,0.0,,0.0,,0.0,1.44
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,638525.0,922668.63,0.92,0.0,,0.0,,0.0,1.445
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,637087.0,872809.19,0.92,0.0,,0.0,,0.0,1.37
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,633024.0,810270.72,0.87,0.0,,0.0,,0.0,1.28
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,603113.0,784046.9,0.77,0.0,,0.0,,0.0,1.3
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,600142.0,762180.34,0.78,0.0,,0.0,,0.0,1.27
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,595825.0,756697.75,0.76,0.0,,0.0,,0.0,1.27
