,ALORD FP Equity_DX_SI_QTY,ALORD FP Equity_DX_SHORT_INTEREST_VALUE,ALORD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALORD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALORD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALORD FP Equity_DX_SI_MV,ALORD FP Equity_DX_DSS,ALORD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALORD FP Equity_DX_SUPPLY_SI_QTY,ALORD FP Equity_DX_BROKER_SI_QTY,ALORD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALORD FP Equity_DX_BROKER_SI_QTY_ADD,ALORD FP Equity_DX_SUPPLY_SI_MV_DEC,ALORD FP Equity_DX_SUPPLY_SI_QTY_DEC,ALORD FP Equity_DX_BROKER_SI_MV_ADD,ALORD FP Equity_DX_SUPPLY_SI_QTY_ADD,ALORD FP Equity_DX_BROKER_SI_QTY_DEC,ALORD FP Equity_DX_SUPPLY_SI_MV,ALORD FP Equity_DX_BROKER_SI_MV_DEC,ALORD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALORD FP Equity_DX_UTILIZATION_QUANTITY,ALORD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALORD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALORD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALORD FP Equity_DX_ACTIVE_UTILIZATION_MV,ALORD FP Equity_DX_BROKER_SI_CON_RATIO,ALORD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALORD FP Equity_DX_DEMAND_SUPPLY_RATIO,ALORD FP Equity_PX_LAST
2023-12-22,3600.0,1188.0,0.29,0.25,0.14,0.0,0.0,594.0,1800.0,1800.0,594.0,,0.0,200.0,,,200.0,0.0,0.0,100.0,90.0,0.0,0.0,0.0,100.0,1.0,100.0,1.8,0.33
2023-12-25,3600.0,1188.0,0.29,0.21,0.14,0.0,0.0,594.0,1800.0,1800.0,594.0,,,,,,,0.0,,100.0,90.0,0.0,0.0,0.0,100.0,1.0,100.0,1.8,
2023-12-26,3600.0,1188.0,0.29,0.21,0.14,0.0,0.0,594.0,1800.0,1800.0,594.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,
2023-12-27,3600.0,1288.8,0.29,0.21,0.14,0.0,0.0,644.4,1800.0,1800.0,644.4,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.358
2023-12-28,3600.0,1389.6,0.29,0.21,0.14,0.0,0.0,694.8,1800.0,1800.0,694.8,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.386
2023-12-29,3600.0,1656.0,0.29,0.21,0.14,0.0,0.0,828.0,1800.0,1800.0,828.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.46
2024-01-01,3600.0,1656.0,0.29,0.17,0.14,0.0,0.0,828.0,1800.0,1800.0,828.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,
2024-01-02,3600.0,1728.0,0.29,0.17,0.14,0.0,0.0,864.0,1800.0,1800.0,864.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.48
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-01-18,6000.0,4080.0,0.49,0.04,0.24,0.0,0.0,4080.0,6000.0,6000.0,4080.0,6000.0,,,0.0,6000.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.68
2024-01-19,6000.0,3780.0,0.49,0.04,0.24,0.0,0.0,3780.0,6000.0,6000.0,3780.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.63
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3600.0,2325.6,0.0,0.0,0.0,,0.0,0.646
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,228.0,0.0,0.0,0.0,,0.0,0.57
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.622
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2024-07-30,714.0,444.11,0.04,0.1,0.02,0.0,0.0,222.05,357.0,357.0,222.05,357.0,,,0.0,357.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.622
2024-07-31,714.0,481.24,0.04,0.1,0.02,0.0,0.0,240.62,357.0,357.0,240.62,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.674
2024-08-01,714.0,481.24,0.04,0.11,0.02,0.0,0.0,240.62,357.0,357.0,240.62,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.674
2024-08-02,714.0,506.94,0.04,0.11,0.02,0.0,0.0,253.47,357.0,357.0,253.47,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.71
2024-08-05,714.0,506.94,0.04,0.12,0.02,0.0,0.0,253.47,357.0,357.0,253.47,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.71
2024-08-06,714.0,505.51,0.04,0.13,0.02,0.0,0.0,252.76,357.0,357.0,252.76,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.708
2024-08-07,714.0,519.79,0.04,0.11,0.02,0.0,0.0,259.9,357.0,357.0,259.9,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.728
2024-08-08,714.0,546.92,0.04,0.11,0.02,0.0,0.0,273.46,357.0,357.0,273.46,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.766
2024-08-09,714.0,549.78,0.04,0.08,0.02,0.0,0.0,274.89,357.0,357.0,274.89,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.77
2024-08-12,714.0,549.78,0.04,0.09,0.02,0.0,0.0,274.89,357.0,357.0,274.89,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.77
2024-08-13,714.0,572.63,0.04,0.09,0.02,0.0,0.0,286.31,357.0,357.0,286.31,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.802
2024-08-14,714.0,542.64,0.04,0.08,0.02,0.0,0.0,271.32,357.0,357.0,271.32,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.76
2024-08-15,714.0,522.65,0.04,0.08,0.02,0.0,0.0,261.32,357.0,357.0,261.32,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.732
2024-08-16,714.0,552.64,0.04,0.08,0.02,0.0,0.0,276.32,357.0,357.0,276.32,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.774
2024-08-19,714.0,518.36,0.04,0.08,0.02,0.0,0.0,259.18,357.0,357.0,259.18,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.726
2024-08-20,714.0,485.52,0.04,0.07,0.02,0.0,0.0,242.76,357.0,357.0,242.76,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.68
2024-08-21,714.0,512.65,0.04,0.07,0.02,0.0,0.0,256.33,357.0,357.0,256.33,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.718
2024-08-22,714.0,511.22,0.04,0.07,0.02,0.0,0.0,255.61,357.0,357.0,255.61,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.716
2024-08-23,714.0,485.52,0.04,0.08,0.02,0.0,0.0,242.76,357.0,357.0,242.76,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.68
2024-08-26,714.0,485.52,0.04,0.08,0.02,0.0,0.0,242.76,357.0,357.0,242.76,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.68
2024-08-27,714.0,514.08,0.04,0.09,0.02,0.0,0.0,257.04,357.0,357.0,257.04,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.72
2024-08-28,714.0,515.51,0.04,0.09,0.02,0.0,0.0,257.75,357.0,357.0,257.75,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.722
2024-08-29,714.0,541.21,0.04,0.09,0.02,0.0,0.0,270.61,357.0,357.0,270.61,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.758
2024-08-30,714.0,518.36,0.04,0.08,0.02,0.0,0.0,259.18,357.0,357.0,259.18,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.726
2024-09-02,714.0,514.08,0.04,0.09,0.02,0.0,0.0,257.04,357.0,357.0,257.04,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.72
2024-09-03,714.0,508.37,0.04,0.08,0.02,0.0,0.0,254.18,357.0,357.0,254.18,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.712
2024-09-04,714.0,499.8,0.04,0.08,0.02,0.0,0.0,249.9,357.0,357.0,249.9,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.7
2024-09-05,714.0,504.08,0.04,0.09,0.02,0.0,0.0,252.04,357.0,357.0,252.04,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.706
2024-09-06,714.0,504.08,0.04,0.1,0.02,0.0,0.0,252.04,357.0,357.0,252.04,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.706
2024-09-09,714.0,499.8,0.04,0.1,0.02,0.0,0.0,249.9,357.0,357.0,249.9,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.7
2024-09-10,714.0,524.08,0.04,0.09,0.02,0.0,0.0,262.04,357.0,357.0,262.04,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.734
2024-09-11,714.0,562.63,0.04,0.08,0.02,0.0,0.0,281.32,357.0,357.0,281.32,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.788
2024-09-12,714.0,641.17,0.04,0.07,0.02,0.0,0.0,320.59,357.0,357.0,320.59,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.898
2024-09-13,714.0,686.87,0.04,0.05,0.02,0.0,0.0,343.43,357.0,357.0,343.43,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.962
2024-09-16,714.0,616.9,0.04,0.03,0.02,0.0,0.0,308.45,357.0,357.0,308.45,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.864
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,357.0,,,357.0,0.0,0.0,0.0,0.0,357.0,317.73,0.0,0.0,0.0,100.0,0.0,0.89
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,996.0,0.0,0.0,0.0,,0.0,0.83
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.848
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2300.0,1904.4,0.0,0.0,0.0,,0.0,0.828
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2300.0,1886.0,0.0,0.0,0.0,,0.0,0.82
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2300.0,1812.4,0.0,0.0,0.0,,0.0,0.788
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,247.8,0.0,0.0,0.0,,0.0,0.826
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.782
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.698
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.622
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674
