,MIVU FP Equity_DX_SI_QTY,MIVU FP Equity_DX_SHORT_INTEREST_VALUE,MIVU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MIVU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MIVU FP Equity_DX_SI_MV,MIVU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MIVU FP Equity_DX_SUPPLY_SI_QTY,MIVU FP Equity_DX_BROKER_SI_QTY,MIVU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MIVU FP Equity_DX_SUPPLY_SI_QTY_INC_x,MIVU FP Equity_DX_BROKER_SI_MV_INC_x,MIVU FP Equity_DX_BROKER_SI_QTY_ADD,MIVU FP Equity_DX_SUPPLY_SI_MV_DEC,MIVU FP Equity_DX_BROKER_SI_QTY_INC,MIVU FP Equity_DX_SUPPLY_SI_QTY_DEC,MIVU FP Equity_DX_BROKER_SI_MV_INC_y,MIVU FP Equity_DX_SUPPLY_SI_QTY_INC_y,MIVU FP Equity_DX_BROKER_SI_MV_ADD,MIVU FP Equity_DX_SUPPLY_SI_QTY_ADD,MIVU FP Equity_DX_BROKER_SI_QTY_DEC,MIVU FP Equity_DX_SUPPLY_SI_MV,MIVU FP Equity_DX_BROKER_SI_MV_DEC,MIVU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MIVU FP Equity_DX_UTILIZATION_QUANTITY,MIVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MIVU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MIVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MIVU FP Equity_DX_ACTIVE_UTILIZATION_MV,MIVU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MIVU FP Equity_DX_BROKER_SI_CON_RATIO,MIVU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MIVU FP Equity_DX_DEMAND_SUPPLY_RATIO,MIVU FP Equity_PX_LAST
2020-12-17,21500.0,1276906.5,1.0,0.79,1.28,1276906.5,0.0,21500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.391
2020-12-18,21500.0,1277379.5,0.74,0.79,1.28,1277379.5,0.0,21500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.413
2020-12-21,21500.0,1261620.0,0.79,0.79,1.28,1261620.0,0.0,21500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,58.68
2020-12-22,21500.0,1274649.0,0.79,0.79,1.26,1274649.0,0.0,21500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.286
2020-12-23,4000.0,236896.0,0.15,0.15,0.24,236896.0,0.0,4000.0,0.0,,,,,,,,,,,17500.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.224
2020-12-24,4000.0,236488.0,0.16,0.15,0.24,236488.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.122
2020-12-25,4000.0,236488.0,0.16,0.15,0.24,236488.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2020-12-28,4000.0,237496.0,0.16,0.15,0.24,237496.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.374
2020-12-29,4000.0,237200.0,0.16,0.15,0.24,237200.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.3
2020-12-30,4000.0,236432.0,0.16,0.15,0.24,236432.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.108
2020-12-31,4000.0,236096.0,0.2,0.15,0.24,236096.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.024
2021-01-01,4000.0,236096.0,0.22,0.15,0.24,236096.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2021-01-04,4000.0,234820.0,0.22,0.15,0.24,234820.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,58.705
2021-01-05,4000.0,233964.0,0.3,0.15,0.23,233964.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,58.491
2021-01-06,4000.0,237388.0,0.3,0.14,0.23,237388.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.347
2021-01-07,4000.0,238596.0,0.3,0.14,0.24,238596.0,0.0,4000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.649
2021-01-08,22800.0,1366016.4,1.49,0.82,1.36,1366016.4,0.0,22800.0,0.0,,1.12,,,18800.0,,1.12,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.913
2021-01-11,22800.0,1376846.4,1.49,0.8,1.36,1376846.4,0.0,22800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.388
2021-01-12,18800.0,1126364.4,1.23,0.66,1.14,1126364.4,0.0,18800.0,0.0,,,,,,,,,,,4000.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.913
2021-01-13,18800.0,1126646.4,1.09,0.66,1.13,1126646.4,0.0,18800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.928
2021-01-14,18800.0,1123544.4,1.1,0.66,1.13,1123544.4,0.0,18800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.763
2021-01-15,4800.0,287140.8,0.28,0.17,0.29,287140.8,0.0,4800.0,0.0,,,,,,,,,,,14000.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.821
2021-01-18,4800.0,288542.4,0.31,0.17,0.29,288542.4,0.0,4800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.113
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.984
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.521
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.207
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.892
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.142
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.24
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.845
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.926
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.851
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.37
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.444
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.973
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.532
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.638
2021-02-08,10200.0,619068.6,0.97,0.36,0.62,619068.6,0.0,10200.0,0.0,,,10200.0,,,,,,0.62,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.693
2021-02-09,10200.0,616263.6,0.97,0.36,0.62,616263.6,0.0,10200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.418
2021-02-10,10200.0,614519.4,0.97,0.36,0.62,614519.4,0.0,10200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.247
2021-02-11,10200.0,615417.0,1.01,0.36,0.61,615417.0,0.0,10200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.335
2021-02-12,10200.0,614682.6,1.01,0.36,0.61,614682.6,0.0,10200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.263
2021-02-15,10200.0,618048.6,1.0,0.36,0.61,618048.6,0.0,10200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.593
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.999
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.274
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.222
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.899
2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.037
2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.052
2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.511
2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.01
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.913
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.746
2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.376
2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.117
2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.081
2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.163
2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.164
2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.209
2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.204
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.18
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.108
2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.522
2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.147
2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.86
2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.573
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4
2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.593
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.289
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.415
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.348
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.935
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.798
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.845
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.802
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.291
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.952
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.036
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.147
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.209
2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.11
2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.792
2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.943
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.647
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.738
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.027
2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.18
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.87
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.547
2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.297
2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.094
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.951
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.436
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.883
2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.622
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.757
2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.775
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.921
2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.32
2021-05-11,15000.0,964830.0,1.05,0.5,0.98,964830.0,0.0,15000.0,0.0,,,15000.0,,,,,,0.98,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.322
2021-05-12,15000.0,961845.0,1.04,0.48,0.97,961845.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.123
2021-05-13,15000.0,965355.0,1.04,0.48,0.96,965355.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.357
2021-05-14,15000.0,969990.0,0.91,0.48,0.97,969990.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.666
2021-05-17,15000.0,963570.0,0.9,0.48,0.97,963570.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.238
2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.032
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.067
2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.243
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.465
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.473
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.947
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.08
2021-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.106
2021-05-28,5200.0,334978.8,0.25,0.17,0.33,334978.8,0.0,5200.0,0.0,,,5200.0,,,,,,0.33,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.419
2021-05-31,5200.0,332477.6,0.25,0.17,0.33,332477.6,0.0,5200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,63.938
2021-06-01,5200.0,331650.8,0.25,0.17,0.33,331650.8,0.0,5200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,63.779
2021-06-02,5200.0,332971.6,0.24,0.19,0.33,332971.6,0.0,5200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.033
2021-06-03,12200.0,786168.0,0.57,0.44,0.78,786168.0,0.0,12200.0,0.0,,0.45,,,7000.0,,0.45,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.44
2021-06-04,12200.0,788766.6,0.57,0.44,0.79,788766.6,0.0,12200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.653
2021-06-07,12200.0,786607.2,0.57,0.44,0.79,786607.2,0.0,12200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.476
2021-06-08,12200.0,785777.6,0.57,0.44,0.79,785777.6,0.0,12200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.408
2021-06-09,12200.0,789791.4,0.57,0.44,0.79,789791.4,0.0,12200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,64.737
2021-06-10,12200.0,794586.0,0.57,0.44,0.79,794586.0,0.0,12200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,65.13
2021-06-11,12200.0,798697.4,0.57,0.44,0.8,798697.4,0.0,12200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,65.467
2021-06-14,12200.0,795854.8,0.57,0.44,0.8,795854.8,0.0,12200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,65.234
2021-06-15,8200.0,535181.2,0.38,0.29,0.53,535181.2,0.0,8200.0,0.0,,,,,,,,,,,4000.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,65.266
2021-06-16,8200.0,535583.0,0.65,0.29,0.53,535583.0,0.0,8200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,65.315
2021-06-17,5200.0,343844.8,0.36,0.18,0.34,343844.8,0.0,5200.0,0.0,,,,,,,,,,,3000.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,66.124
2021-06-18,5200.0,342113.2,0.36,0.18,0.34,342113.2,0.0,5200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,65.791
2021-06-21,5200.0,344078.8,0.35,0.18,0.34,344078.8,0.0,5200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,66.169
2021-06-22,5200.0,345680.4,0.41,0.18,0.34,345680.4,0.0,5200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,66.477
2021-06-23,5200.0,343090.8,0.41,0.18,0.35,343090.8,0.0,5200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,65.979
2021-06-24,5200.0,344427.2,0.42,0.18,0.34,344427.2,0.0,5200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,66.236
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.489
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.808
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.074
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.493
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.957
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.031
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.91
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.657
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.047
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.343
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.412
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.994
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.707
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.777
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.122
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.463
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.075
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.305
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.989
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.835
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.481
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.71
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.519
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.677
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.606
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.569
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.687
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.715
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.331
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.452
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.682
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.659
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.679
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.674
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.914
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.594
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.438
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.299
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.95
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.87
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.519
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.302
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.069
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.09
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.449
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.303
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.011
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.246
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.357
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.521
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.843
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.15
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.039
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.449
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.291
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.133
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.096
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.183
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.074
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.511
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.744
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.764
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.201
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.085
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.796
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.676
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.589
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.497
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.875
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.186
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.234
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.021
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.412
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.95
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.051
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.838
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.481
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.744
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.993
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.996
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.147
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.613
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.712
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.146
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.627
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.818
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.23
