,RBO FP Equity_DX_SI_QTY,RBO FP Equity_DX_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RBO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RBO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RBO FP Equity_DX_SI_MV,RBO FP Equity_DX_DSS,RBO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SUPPLY_SI_QTY,RBO FP Equity_DX_BROKER_SI_QTY,RBO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RBO FP Equity_DX_BROKER_SI_MV_INC_x,RBO FP Equity_DX_BROKER_SI_QTY_ADD,RBO FP Equity_DX_SUPPLY_SI_MV_DEC,RBO FP Equity_DX_BROKER_SI_QTY_INC,RBO FP Equity_DX_SUPPLY_SI_QTY_DEC,RBO FP Equity_DX_BROKER_SI_MV_INC_y,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RBO FP Equity_DX_BROKER_SI_MV_ADD,RBO FP Equity_DX_SUPPLY_SI_QTY_ADD,RBO FP Equity_DX_BROKER_SI_QTY_DEC,RBO FP Equity_DX_SUPPLY_SI_MV,RBO FP Equity_DX_BROKER_SI_MV_DEC,RBO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RBO FP Equity_DX_UTILIZATION_QUANTITY,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RBO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RBO FP Equity_DX_ACTIVE_UTILIZATION_MV,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RBO FP Equity_DX_BROKER_SI_CON_RATIO,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RBO FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-01-26,3300.0,127380.0,0.28,1.92,0.03,0.13,0.0,127380.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,8.1683
2023-01-27,3300.0,131010.0,0.28,2.0,0.03,0.13,0.0,131010.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,8.1683
2023-01-30,3300.0,132000.0,0.28,1.93,0.03,0.13,0.0,132000.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,11.1486
2023-01-31,3300.0,131670.0,0.28,1.63,0.03,0.13,0.0,131670.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,10.1227
2023-02-01,3300.0,129690.0,0.28,1.63,0.03,0.13,0.0,129690.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.7465
2023-02-02,3300.0,131670.0,0.28,1.63,0.03,0.13,0.0,131670.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.7647
2023-02-03,14.0,560.0,0.0,0.01,0.0,0.0,0.0,560.0,0.0,14.0,0.0,,,,,,,,,,,3286.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0333
2023-02-06,34.0,1366.8,0.0,0.02,0.0,0.0,0.0,1366.8,20.0,34.0,804.0,,0.0,,,20.0,,0.0,,,20.0,,0.0,,100.0,4.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0771
2023-02-07,34.0,1346.4,0.0,0.02,0.0,0.0,0.0,1346.4,20.0,34.0,792.0,,,,,,,,,,,,0.0,,100.0,4.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0752
2023-02-08,40.0,1512.0,0.0,0.02,0.0,0.0,0.0,756.0,20.0,20.0,756.0,,,,,,,,,,,14.0,0.0,0.0,100.0,4.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.0842
2023-02-09,40.0,1584.0,0.0,0.02,0.0,0.0,0.0,792.0,20.0,20.0,792.0,,,,,,,,,,,,0.0,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0826
2023-02-10,40.0,1524.0,0.0,0.02,0.0,0.0,0.0,762.0,20.0,20.0,762.0,,,,,,,,,,,,0.0,,100.0,3.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0716
2023-02-13,332.0,12815.2,0.03,0.15,0.0,0.01,0.0,6407.6,166.0,166.0,6407.6,146.0,0.01,,,146.0,,0.01,146.0,,,,0.01,,100.0,23.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.4709
2023-02-14,292.0,11212.8,0.02,0.14,0.0,0.01,0.0,5606.4,146.0,146.0,5606.4,,,,0.0,,20.0,,,,,20.0,0.01,0.0,100.0,21.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.4226
2023-02-15,292.0,11563.2,0.02,0.14,0.0,0.01,0.0,5781.6,146.0,146.0,5781.6,,,,,,,,,,,,0.01,,100.0,22.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.4424
2023-02-16,292.0,11417.2,0.02,0.14,0.0,0.01,0.0,5708.6,146.0,146.0,5708.6,,,,,,,,,,,,0.01,,100.0,21.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.4391
2023-02-17,292.0,11125.2,0.02,0.14,0.0,0.01,0.0,5562.6,146.0,146.0,5562.6,,,,,,,,,,,,0.01,,100.0,23.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.4717
2023-02-20,292.0,11154.4,0.02,0.14,0.0,0.01,0.0,5577.2,146.0,146.0,5577.2,,,,,,,,,,,,0.01,,100.0,23.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.4717
2023-02-21,292.0,11680.0,0.02,0.14,0.0,0.01,0.0,5840.0,146.0,146.0,5840.0,,,,,,,,,,,,0.01,,100.0,24.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.4949
2023-02-22,292.0,11212.8,0.02,0.14,0.0,0.01,0.0,5606.4,146.0,146.0,5606.4,,,,,,,,,,,,0.01,,100.0,26.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.5205
2023-02-23,292.0,11212.8,0.02,0.14,0.0,0.01,0.0,5606.4,146.0,146.0,5606.4,,,,,,,,,,,,0.01,,100.0,25.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5132
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,146.0,,,,,146.0,0.0,0.01,0.0,0.0,1047.0,39471.9,0.04,0.0,,0.0,,0.0
2023-02-27,296.0,11248.0,0.03,0.08,0.0,0.01,0.0,5624.0,148.0,148.0,5624.0,,,148.0,,,,,,0.01,148.0,,0.01,,100.0,14.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.2822
2023-02-28,296.0,11307.2,0.03,0.08,0.0,0.01,0.0,5653.6,148.0,148.0,5653.6,,,,,,,,,,,,0.01,,100.0,14.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2893
2023-03-01,296.0,11336.8,0.03,0.08,0.0,0.01,0.0,5668.4,148.0,148.0,5668.4,,,,,,,,,,,,0.01,,100.0,16.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.32
2023-03-02,296.0,11248.0,0.03,0.08,0.0,0.01,0.0,5624.0,148.0,148.0,5624.0,,,,,,,,,,,,0.01,,100.0,16.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.32
2023-03-03,296.0,11455.2,0.03,0.08,0.0,0.01,0.0,5727.6,148.0,148.0,5727.6,,,,,,,,,,,,0.01,,100.0,15.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.3119
2023-03-06,296.0,11632.8,0.03,0.08,0.0,0.01,0.0,5816.4,148.0,148.0,5816.4,,,,,,,,,,,,0.01,,100.0,15.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.3119
2023-03-07,296.0,11780.8,0.03,0.09,0.0,0.01,0.0,5890.4,148.0,148.0,5890.4,,,,,,,,,,,,0.01,,100.0,15.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.3119
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,148.0,,,,,148.0,0.0,0.01,0.0,0.0,773.0,30920.0,0.03,0.0,,0.0,,0.0
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,773.0,31074.6,0.03,0.0,,0.0,,0.0
2023-03-10,264.0,10560.0,0.02,0.08,0.0,0.01,0.0,5280.0,132.0,132.0,5280.0,,,132.0,,,,,,0.01,132.0,,0.01,,100.0,15.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.3177
2023-03-13,264.0,10243.2,0.02,0.08,0.0,0.01,0.0,5121.6,132.0,132.0,5121.6,,,,,,,,,,,,0.01,,100.0,15.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.3177
2023-03-14,264.0,10507.2,0.02,0.09,0.0,0.01,0.0,5253.6,132.0,132.0,5253.6,,,,,,,,,,,,0.01,,100.0,16.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.328
2023-03-15,264.0,10560.0,0.02,0.09,0.0,0.01,0.0,5280.0,132.0,132.0,5280.0,,,,,,,,,,,,0.01,,100.0,15.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.315
2023-03-16,264.0,10612.8,0.02,0.09,0.0,0.01,0.0,5306.4,132.0,132.0,5306.4,,,,,,,,,,,,0.01,,100.0,15.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.315
2023-03-17,264.0,10454.4,0.02,0.09,0.0,0.01,0.0,5227.2,132.0,132.0,5227.2,,,,,,,,,,,,0.01,,100.0,15.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.3143
2023-03-20,264.0,10560.0,0.02,0.08,0.0,0.01,0.0,5280.0,132.0,132.0,5280.0,,,,,,,,,,,,0.01,,100.0,15.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.3143
2023-03-21,264.0,10718.4,0.02,0.09,0.0,0.01,0.0,5359.2,132.0,132.0,5359.2,,,,,,,,,,,,0.01,,100.0,15.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.3031
2023-03-22,264.0,10956.0,0.02,0.09,0.0,0.01,0.0,5478.0,132.0,132.0,5478.0,,,,,,,,,,,,0.01,,100.0,14.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.295
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,132.0,,,,,132.0,0.0,0.01,0.0,0.0,751.0,31166.5,0.03,0.0,,0.0,,0.0
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,300.0,12450.0,0.01,0.0,,0.0,,0.0
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,300.0,12420.0,0.01,0.0,,0.0,,0.0
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,311.0,12751.0,0.01,0.0,,0.0,,0.0
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,319.0,13110.9,0.01,0.0,,0.0,,0.0
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,303.0,12574.5,0.01,0.0,,0.0,,0.0
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287.0,11795.7,0.01,0.0,,0.0,,0.0
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287.0,11853.1,0.01,0.0,,0.0,,0.0
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,278.0,11370.2,0.01,0.0,,0.0,,0.0
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,281.0,11380.5,0.01,0.0,,0.0,,0.0
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287.0,11451.3,0.01,0.0,,0.0,,0.0
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,292.0,11650.8,0.01,0.0,,0.0,,0.0
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,292.0,11650.8,0.01,0.0,,0.0,,0.0
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1692.0,70218.0,0.07,0.0,,0.0,,0.0
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1792.0,72934.4,0.07,0.0,,0.0,,0.0
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1895.0,77126.5,0.08,0.0,,0.0,,0.0
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1864.0,77169.6,0.08,0.0,,0.0,,0.0
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,73911.6,0.07,0.0,,0.0,,0.0
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1563.0,68146.8,0.07,0.0,,0.0,,0.0
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1475.0,68145.0,0.06,0.0,,0.0,,0.0
2023-04-20,20.0,904.0,0.0,0.01,0.0,0.0,0.0,452.0,10.0,10.0,452.0,,,10.0,,,,,,0.0,10.0,,0.0,,100.0,0.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.0114
2023-04-21,68.0,3100.8,0.01,0.05,0.0,0.0,0.0,1550.4,34.0,34.0,1550.4,24.0,0.0,,,24.0,,0.0,24.0,,,,0.0,,100.0,1.92,0.0,0.0,0.0,100.0,,1.0,100.0,0.0384
2023-04-24,68.0,3196.0,0.01,0.05,0.0,0.0,0.0,1598.0,34.0,34.0,1598.0,,,,,,,,,,,,0.0,,100.0,1.92,0.0,0.0,0.0,100.0,,1.0,100.0,0.0384
2023-04-25,68.0,3019.2,0.01,0.05,0.0,0.0,0.0,1509.6,34.0,34.0,1509.6,,,,,,,,,,,,0.0,,100.0,1.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0364
2023-04-26,212.0,9306.8,0.02,0.13,0.0,0.01,0.0,4653.4,106.0,106.0,4653.4,72.0,0.0,,,72.0,,0.0,72.0,,,,0.0,,100.0,28.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5714
2023-04-27,3272.0,145604.0,0.28,1.99,0.03,0.14,0.0,72802.0,1636.0,1636.0,72802.0,1530.0,,1530.0,,,,,1530.0,0.07,,,0.07,,100.0,85.52,0.0,0.0,0.0,100.0,6.44,0.8795,93.56,1.7104
2023-04-28,3252.0,142762.8,0.28,2.12,0.03,0.14,0.0,71381.4,1626.0,1626.0,71381.4,,,,0.0,,10.0,,,,,10.0,0.07,0.0,100.0,84.82,0.0,0.0,0.0,100.0,5.94,0.8882,94.06,1.6964
2023-05-01,3252.0,142762.8,0.28,2.14,0.03,0.14,0.0,71381.4,1626.0,1626.0,71381.4,,,,,,,,,,,,0.07,,100.0,85.26,0.0,0.0,0.0,100.0,5.91,0.8887,94.09,1.7053
2023-05-02,3204.0,141616.8,0.27,2.11,0.03,0.14,0.0,70808.4,1602.0,1602.0,70808.4,,,,0.0,,24.0,,,,,24.0,0.07,0.0,100.0,85.12,0.0,0.0,0.0,100.0,4.48,0.9144,95.52,1.7024
2023-05-03,3204.0,136810.8,0.27,2.1,0.03,0.14,0.0,68405.4,1602.0,1602.0,68405.4,,,,,,,,,,,,0.07,,100.0,85.12,0.0,0.0,0.0,100.0,4.57,0.9128,95.43,1.7024
2023-05-04,3132.0,134676.0,0.27,2.17,0.03,0.13,0.0,65790.0,1602.0,1530.0,68886.0,,,,,,,,,,,72.0,0.07,0.0,100.0,85.26,0.0,0.0,0.0,100.0,2.29,0.9552,97.71,1.6668
2023-05-05,3060.0,131580.0,0.26,2.16,0.03,0.13,0.0,65790.0,1530.0,1530.0,65790.0,,,,0.0,,72.0,,,,,,0.07,,100.0,83.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.674
2023-05-08,3060.0,130050.0,0.26,2.15,0.03,0.13,0.0,65025.0,1530.0,1530.0,65025.0,,,,,,,,,,,,0.07,,100.0,83.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.674
2023-05-09,3060.0,134640.0,0.26,2.19,0.03,0.13,0.0,67320.0,1530.0,1530.0,67320.0,,,,,,,,,,,,0.07,,100.0,83.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.6776
2023-05-10,3060.0,129744.0,0.26,2.23,0.03,0.13,0.0,64872.0,1530.0,1530.0,64872.0,,,,,,,,,,,,0.07,,100.0,84.07,0.0,0.0,0.0,100.0,,1.0,100.0,1.6813
2023-05-11,3060.0,134640.0,0.26,2.28,0.03,0.13,0.0,67320.0,1530.0,1530.0,67320.0,,,,,,,,,,,,0.06,,100.0,83.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.673
2023-05-12,3060.0,135252.0,0.26,2.39,0.03,0.13,0.0,67626.0,1530.0,1530.0,67626.0,,,,,,,,,,,,0.07,,100.0,84.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.6804
2023-05-15,3060.0,130968.0,0.26,2.38,0.03,0.13,0.0,65484.0,1530.0,1530.0,65484.0,,,,,,,,,,,,0.07,,100.0,84.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.6804
2023-05-16,3060.0,130050.0,0.26,2.3,0.03,0.13,0.0,65025.0,1530.0,1530.0,65025.0,,,,,,,,,,,,0.07,,100.0,83.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.673
2023-05-17,3060.0,132498.0,0.26,2.31,0.03,0.13,0.0,66249.0,1530.0,1530.0,66249.0,,,,,,,,,,,,0.07,,100.0,83.15,0.0,0.0,0.0,100.0,,1.0,100.0,1.663
2023-05-18,3060.0,133110.0,0.26,2.32,0.03,0.13,0.0,66555.0,1530.0,1530.0,66555.0,,,,,,,,,,,,0.07,,100.0,83.15,0.0,0.0,0.0,100.0,,1.0,100.0,1.663
2023-05-19,3064.0,131752.0,0.26,2.33,0.03,0.13,0.0,65876.0,1532.0,1532.0,65876.0,2.0,,2.0,,,,,2.0,0.0,,,0.07,,100.0,85.3,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.706
2023-05-22,3064.0,132977.6,0.26,2.38,0.03,0.13,0.0,66488.8,1532.0,1532.0,66488.8,,,,,,,,,,,,0.07,,100.0,85.3,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.706
2023-05-23,4864.0,212070.4,0.41,3.85,0.05,0.21,0.0,106035.2,2432.0,2432.0,106035.2,900.0,0.04,,,900.0,,0.04,900.0,,,,0.11,,100.0,90.78,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,1.8156
2023-05-24,4864.0,209152.0,0.41,3.98,0.05,0.21,0.0,104576.0,2432.0,2432.0,104576.0,,,,,,,,,,,,0.11,,100.0,91.09,0.0,0.0,0.0,100.0,37.25,0.5325,62.75,1.8217
2023-05-25,4864.0,212070.4,0.41,4.04,0.05,0.21,0.0,106035.2,2432.0,2432.0,106035.2,,,,,,,,,,,,0.1,,100.0,91.95,0.0,0.0,0.0,100.0,36.93,0.5342,63.07,1.8389
2023-05-26,4864.0,212556.8,0.41,4.04,0.05,0.21,0.0,106278.4,2432.0,2432.0,106278.4,,,,,,,,,,,,0.11,,100.0,93.61,0.0,0.0,0.0,100.0,37.06,0.5335,62.94,1.8722
2023-05-29,4860.0,212382.0,0.41,3.89,0.05,0.21,0.0,106191.0,2430.0,2430.0,106191.0,,,,0.0,,2.0,,,,,2.0,0.11,0.0,100.0,93.61,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,1.8721
2023-05-30,4860.0,212382.0,0.41,3.91,0.05,0.21,0.0,106191.0,2430.0,2430.0,106191.0,,,,,,,,,,,,0.11,,100.0,93.1,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,1.8621
2023-05-31,3060.0,132498.0,0.26,2.56,0.03,0.13,0.0,66249.0,1530.0,1530.0,66249.0,,,,0.04,,900.0,,,,,900.0,0.07,0.04,100.0,58.62,0.0,0.0,0.0,100.0,,1.0,100.0,1.1724
2023-06-01,3060.0,132804.0,0.26,2.65,0.03,0.13,0.0,66402.0,1530.0,1530.0,66402.0,,,,,,,,,,,,0.07,,100.0,58.71,0.0,0.0,0.0,100.0,,1.0,100.0,1.1742
2023-06-02,3060.0,133722.0,0.26,2.84,0.03,0.13,0.0,66861.0,1530.0,1530.0,66861.0,,,,,,,,,,,,0.07,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,1.1842
2023-06-05,3060.0,134028.0,0.26,2.92,0.03,0.13,0.0,67014.0,1530.0,1530.0,67014.0,,,,,,,,,,,,0.07,,100.0,90.86,0.0,0.0,0.0,100.0,,1.0,100.0,1.8171
2023-06-06,3060.0,135864.0,0.26,2.98,0.03,0.13,0.0,67932.0,1530.0,1530.0,67932.0,,,,,,,,,,,,0.07,,100.0,90.64,0.0,0.0,0.0,100.0,,1.0,100.0,1.8128
2023-06-07,3060.0,140760.0,0.26,3.24,0.03,0.14,0.0,70380.0,1530.0,1530.0,70380.0,,,,,,,,,,,,0.07,,100.0,90.69,0.0,0.0,0.0,100.0,,1.0,100.0,1.8139
2023-06-08,3060.0,137088.0,0.26,3.47,0.03,0.14,0.0,68544.0,1530.0,1530.0,68544.0,,,,,,,,,,,,0.07,,100.0,91.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.8367
2023-06-09,3060.0,140760.0,0.26,3.63,0.03,0.14,0.0,70380.0,1530.0,1530.0,70380.0,,,,,,,,,,,,0.07,,100.0,90.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.816
2023-06-12,3060.0,138618.0,0.26,3.58,0.03,0.14,0.0,69309.0,1530.0,1530.0,69309.0,,,,,,,,,,,,0.07,,100.0,90.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.816
2023-06-13,3060.0,138618.0,0.26,3.34,0.03,0.14,0.0,69309.0,1530.0,1530.0,69309.0,,,,,,,,,,,,0.07,,100.0,91.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.8203
2023-06-14,3060.0,142290.0,0.26,3.14,0.03,0.14,0.0,71145.0,1530.0,1530.0,71145.0,,,,,,,,,,,,0.07,,100.0,90.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.8149
2023-06-15,3060.0,148104.0,0.26,2.83,0.03,0.15,0.0,74052.0,1530.0,1530.0,74052.0,,,,,,,,,,,,0.07,,100.0,89.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.7968
2023-06-16,3060.0,146880.0,0.26,2.73,0.03,0.15,0.0,73440.0,1530.0,1530.0,73440.0,,,,,,,,,,,,0.07,,100.0,86.44,0.0,0.0,0.0,100.0,,1.0,100.0,1.7288
2023-06-19,3060.0,149022.0,0.26,2.55,0.03,0.15,0.0,74511.0,1530.0,1530.0,74511.0,,,,,,,,,,,,0.07,,100.0,86.44,0.0,0.0,0.0,100.0,,1.0,100.0,1.7288
2023-06-20,3060.0,148104.0,0.26,2.33,0.03,0.15,0.0,74052.0,1530.0,1530.0,74052.0,,,,,,,,,,,,0.07,,100.0,85.09,0.0,0.0,0.0,100.0,,1.0,100.0,1.7019
2023-06-21,3132.0,151588.8,0.27,2.43,0.03,0.15,0.0,75794.4,1566.0,1566.0,75794.4,36.0,,36.0,,,,,36.0,0.0,,,0.08,,100.0,83.7,0.0,0.0,0.0,100.0,2.3,0.9551,97.7,1.674
2023-06-22,3208.0,154625.6,0.27,2.47,0.03,0.16,0.0,77312.8,1604.0,1604.0,77312.8,38.0,0.0,,,38.0,,0.0,38.0,,,,0.08,,100.0,83.45,0.0,0.0,0.0,100.0,4.62,0.9118,95.38,1.6691
2023-06-23,3438.0,166399.2,0.29,2.44,0.03,0.17,0.0,83199.6,1719.0,1719.0,83199.6,115.0,0.01,,,115.0,,0.01,115.0,,,,0.08,,100.0,82.96,0.0,0.0,0.0,100.0,10.97,0.8046,89.03,1.6593
2023-06-26,3444.0,166689.6,0.29,2.2,0.03,0.17,0.0,83344.8,1722.0,1722.0,83344.8,3.0,0.0,,,3.0,,0.0,3.0,,,,0.08,,100.0,82.99,0.0,0.0,0.0,100.0,11.15,0.8019,88.85,1.6598
2023-06-27,3444.0,166000.8,0.29,2.18,0.03,0.17,0.0,83000.4,1722.0,1722.0,83000.4,,,,,,,,,,,,0.08,,100.0,81.42,0.0,0.0,0.0,100.0,11.17,0.8015,88.83,1.6284
2023-06-28,3444.0,165312.0,0.29,2.16,0.03,0.17,0.0,82656.0,1722.0,1722.0,82656.0,,,,,,,,,,,,0.08,,100.0,80.73,0.0,0.0,0.0,100.0,11.17,0.8015,88.83,1.6146
2023-06-29,3372.0,161856.0,0.29,2.11,0.03,0.16,0.0,80928.0,1686.0,1686.0,80928.0,,,,0.0,,36.0,,,,,36.0,0.08,0.0,100.0,80.06,0.0,0.0,0.0,100.0,9.25,0.8321,90.75,1.6011
2023-06-30,3296.0,152604.8,0.28,1.99,0.03,0.16,0.0,76302.4,1648.0,1648.0,76302.4,,,,0.0,,38.0,,,,,38.0,0.08,0.0,100.0,79.0,0.0,0.0,0.0,100.0,7.28,0.865,92.72,1.5801
2023-07-03,3296.0,152769.68,0.28,1.92,0.03,0.15,0.0,76384.84,1648.0,1648.0,76384.84,,,,,,,,,,,,0.08,,100.0,79.0,0.0,0.0,0.0,100.0,7.07,0.8686,92.93,1.5801
2023-07-04,3060.0,145350.0,0.26,1.72,0.03,0.15,0.0,72675.0,1530.0,1530.0,72675.0,,,,0.0,,118.0,,,,,118.0,0.07,0.01,100.0,77.39,0.0,0.0,0.0,100.0,,1.0,100.0,1.5478
2023-07-05,3060.0,146574.0,0.25,1.68,0.03,0.15,0.0,73287.0,1530.0,1530.0,73287.0,,,,,,,,,,,,0.07,,100.0,76.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.5331
2023-07-06,3070.0,145211.0,0.26,1.63,0.03,0.15,0.0,72605.5,1535.0,1535.0,72605.5,5.0,,5.0,,,,,5.0,0.0,,,0.07,,100.0,76.37,0.0,0.0,0.0,100.0,0.33,0.9935,99.67,1.5274
