,AEJ FP Equity_DX_SI_QTY,AEJ FP Equity_DX_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEJ FP Equity_DX_SI_MV,AEJ FP Equity_DX_DSS,AEJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY,AEJ FP Equity_DX_BROKER_SI_QTY,AEJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEJ FP Equity_DX_BROKER_SI_MV_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEJ FP Equity_DX_BROKER_SI_MV_INC_x,AEJ FP Equity_DX_SUPPLY_SI_MV_NEW,AEJ FP Equity_DX_BROKER_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_NEW,AEJ FP Equity_DX_SUPPLY_SI_MV_DEC,AEJ FP Equity_DX_BROKER_SI_QTY_INC,AEJ FP Equity_DX_SUPPLY_SI_QTY_DEC,AEJ FP Equity_DX_BROKER_SI_MV_NEW_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AEJ FP Equity_DX_BROKER_SI_MV_INC_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEJ FP Equity_DX_BROKER_SI_MV_ADD,AEJ FP Equity_DX_SUPPLY_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV,AEJ FP Equity_DX_BROKER_SI_MV_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV_RMV,AEJ FP Equity_DX_BROKER_SI_MV_RMV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEJ FP Equity_DX_UTILIZATION_QUANTITY,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_MV,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEJ FP Equity_DX_BROKER_SI_CON_RATIO,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,889834.21,,0.85,0.0,,0.0,,0.0
2019-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,892450.99,,0.86,0.0,,0.0,,0.0
2019-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,882606.14,,0.85,0.0,,0.0,,0.0
2019-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,878728.83,,0.84,0.0,,0.0,,0.0
2019-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,885430.35,,0.85,0.0,,0.0,,0.0
2019-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,884249.61,,0.85,0.0,,0.0,,0.0
2019-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,886355.8,,0.85,0.0,,0.0,,0.0
2019-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,882175.33,,0.85,0.0,,0.0,,0.0
2019-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,874947.26,,0.84,0.0,,0.0,,0.0
2019-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,878393.76,,0.84,0.0,,0.0,,0.0
2019-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,891078.78,,0.85,0.0,,0.0,,0.0
2019-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,888956.63,,0.85,0.0,,0.0,,0.0
2019-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,895706.02,,0.86,0.0,,0.0,,0.0
2019-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15576.0,874218.58,,0.84,0.0,,0.0,,0.0
2019-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,882318.93,,0.85,0.0,,0.0,,0.0
2019-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15956.0,871851.8,,0.84,0.0,,0.0,,0.0
2019-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15576.0,842583.72,,0.81,0.0,,0.0,,0.0
2019-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15576.0,851384.16,,0.82,0.0,,0.0,,0.0
2019-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15576.0,852614.66,,0.82,0.0,,0.0,,0.0
2019-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15576.0,863190.77,,0.83,0.0,,0.0,,0.0
2019-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15576.0,860620.73,,0.83,0.0,,0.0,,0.0
2019-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15576.0,857801.47,,0.82,0.0,,0.0,,0.0
2019-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15576.0,864265.51,,0.83,0.0,,0.0,,0.0
2019-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,885473.16,,0.85,0.0,,0.0,,0.0
2019-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,889028.14,,0.85,0.0,,0.0,,0.0
2019-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,898261.65,,0.86,0.0,,0.0,,0.0
2019-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,901407.65,,0.86,0.0,,0.0,,0.0
2019-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,907809.76,,0.87,0.0,,0.0,,0.0
2019-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,907306.4,,0.87,0.0,,0.0,,0.0
2019-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,914589.39,,0.88,0.0,,0.0,,0.0
2019-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,911600.69,,0.87,0.0,,0.0,,0.0
2019-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,913425.37,,0.88,0.0,,0.0,,0.0
2019-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,913425.37,,0.88,0.0,,0.0,,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,913425.37,,0.87,0.0,,0.0,,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,914998.37,,0.88,0.0,,0.0,,0.0
2019-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,907919.87,,0.87,0.0,,0.0,,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,902508.75,,0.86,0.0,,0.0,,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15070.0,864641.25,,0.87,0.0,,0.0,,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,919355.58,,0.88,0.0,,0.0,,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,915454.54,,0.88,0.0,,0.0,,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,907573.81,,0.87,0.0,,0.0,,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,914825.34,,0.88,0.0,,0.0,,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,915832.06,,0.88,0.0,,0.0,,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,928683.47,,0.89,0.0,,0.0,,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15730.0,932773.27,,0.89,0.0,,0.0,,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15763.0,942658.93,,0.9,0.0,,0.0,,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31863.0,1907797.13,,1.87,0.0,,0.0,,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31863.0,1900150.01,,1.86,0.0,,0.0,,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31863.0,1909454.0,,1.87,0.0,,0.0,,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31863.0,1921530.08,,1.88,0.0,,0.0,,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32028.0,1924402.38,,1.89,0.0,,0.0,,0.0
2020-01-21,32200.0,1904952.0,11.88,0.38,1.93,,1904952.0,35100.0,32200.0,2076516.0,,,,,,32200.0,,,,,,,,,1.93,35100.0,,2.09,,,,55.75,54.65,27855.0,1647901.8,,1.76,54.31,50.0,0.5,50.0,0.5013
2020-01-22,38000.0,2261228.0,14.03,0.45,2.25,,2261228.0,38000.0,38000.0,2261228.0,,,2900.0,0.31,,,,,5800.0,,,,0.31,2900.0,,,,2.26,,,,55.27,54.26,30755.0,1830107.03,,1.94,53.8,50.0,0.5,50.0,0.5426
2020-01-23,38000.0,2228320.0,13.92,0.45,2.26,,2228320.0,38000.0,38000.0,2228320.0,,,,,,,,,,,,,,,,,,2.25,,,,55.27,54.26,30755.0,1803473.2,,1.93,53.73,50.0,0.5,50.0,0.5426
2020-01-24,38000.0,2243596.0,13.71,0.45,2.23,,2243596.0,38000.0,38000.0,2243596.0,,,,,,,,,,,,,,,,,,2.24,,,,55.27,54.26,30755.0,1815836.71,,1.92,53.81,50.0,0.5,50.0,0.5426
2020-01-27,38000.0,2159920.0,13.6,0.45,2.24,,2159920.0,38000.0,38000.0,2159920.0,,,,,,,,,,,,,,,,,,2.2,,,,55.27,54.26,30755.0,1748114.2,,1.9,53.65,50.0,0.5,50.0,0.5426
2020-01-28,38000.0,2181694.0,9.65,0.45,2.16,,2181694.0,38000.0,38000.0,2181694.0,,,,,,,,,,,,,,,,,,2.17,,,,55.27,54.11,30755.0,1765736.82,,1.87,53.82,50.0,0.5,50.0,0.5411
2020-01-29,38000.0,2189446.0,10.22,0.45,2.18,,2189446.0,35100.0,38000.0,2022356.7,,,,,,,,0.16,,2900.0,,,,,,,,2.02,,,,51.13,50.05,33553.0,1933223.2,,2.04,49.75,50.0,0.5,50.0,0.5418
2020-01-30,32200.0,1810573.8,8.47,0.38,1.85,,1810573.8,32200.0,32200.0,1810573.8,,,,,,,,0.16,,2900.0,,,,,,,5800.0,1.83,0.32,,,51.15,49.97,30755.0,1729322.9,,1.84,49.84,50.0,0.5,50.0,0.4997
2020-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.83,,32200.0,,,,,,,32200.0,0.0,1.85,,,0.0,0.0,32233.0,1776006.07,,1.74,0.0,,0.0,100.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32233.0,1796699.65,,1.76,0.0,,0.0,,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32131.0,1848400.04,,1.81,0.0,,0.0,,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32410.0,1875761.16,,1.82,0.0,,0.0,,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32615.0,1903313.56,,1.85,0.0,,0.0,,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32615.0,1886353.76,,1.83,0.0,,0.0,,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32869.0,1910905.05,,1.86,0.0,,0.0,,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32869.0,1937430.34,,1.88,0.0,,0.0,,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32869.0,1963528.32,,1.9,0.0,,0.0,,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32869.0,1958828.06,,1.9,0.0,,0.0,,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33074.0,1970548.92,,1.91,0.0,,0.0,,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33074.0,1981430.27,,1.92,0.0,,0.0,,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33074.0,1957484.69,,1.9,0.0,,0.0,,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33074.0,1979412.75,,1.92,0.0,,0.0,,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33279.0,1957304.39,,1.9,0.0,,0.0,,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33279.0,1946255.76,,1.89,0.0,,0.0,,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33279.0,1875471.32,,1.89,0.0,,0.0,,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21879.0,1233362.99,,1.18,0.0,,0.0,,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33814.0,1907718.25,,1.85,0.0,,0.0,,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22054.0,1214734.32,,1.16,0.0,,0.0,,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22054.0,1172831.72,,1.12,0.0,,0.0,,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20608.0,1103743.87,,1.06,0.0,,0.0,,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20072.0,1087139.66,,1.07,0.0,,0.0,,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30542.0,1670036.56,,1.65,0.0,,0.0,,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30542.0,1665577.43,,1.65,0.0,,0.0,,0.0
2020-03-06,6800.0,355694.4,1.11,0.09,0.36,,355694.4,6800.0,6800.0,355694.4,,,,,,6800.0,,,,,,,,,0.36,6800.0,,0.36,,,,20.6,18.21,26217.0,1371358.84,,1.37,20.9,48.29,0.5006,51.71,0.1821
2020-03-09,6800.0,334179.2,1.14,0.09,0.35,,334179.2,6800.0,6800.0,334179.2,,,,,,,,,,,,,,,,,,0.34,,,,20.6,18.22,26217.0,1288408.25,,1.29,21.16,49.33,0.5001,50.67,0.1822
2020-03-10,6800.0,342169.2,1.29,0.09,0.34,,342169.2,6800.0,6800.0,342169.2,,,,,,,,,,,,,,,,,,0.34,,,,20.6,18.16,26217.0,1319213.22,,1.32,20.39,49.11,0.5002,50.89,0.1816
2020-03-11,6800.0,340136.0,1.18,0.09,0.34,,340136.0,6800.0,6800.0,340136.0,,,,,,,,,,,,,,,,,,0.34,,,,20.6,18.16,26217.0,1311374.34,,1.31,20.67,49.7,0.5,50.3,0.1816
2020-03-12,6800.0,303613.2,1.15,0.09,0.34,,303613.2,6800.0,6800.0,303613.2,,,,,,,,,,,,,,,,,,0.32,,,,20.6,18.16,26217.0,1170562.83,,1.18,21.51,49.55,0.5,50.45,0.1816
2020-03-13,6800.0,323754.8,0.96,0.09,0.33,,323754.8,6800.0,6800.0,323754.8,,,,,,,,,,,,,,,,,,0.31,,,,20.66,18.21,26110.0,1243123.21,,1.23,20.37,46.72,0.5022,53.28,0.1821
2020-03-16,28600.0,1280708.0,4.12,0.36,1.37,,1280708.0,28600.0,28600.0,1280708.0,,,21800.0,1.05,,,,,21800.0,,,,1.05,21800.0,,,,1.31,,,,49.13,48.25,29617.0,1326249.26,,1.42,47.94,49.83,0.5,50.17,0.4825
2020-03-17,33400.0,1510548.4,4.75,0.42,1.51,,1510548.4,33400.0,33400.0,1510548.4,,,4800.0,0.12,,,,,4800.0,,,,0.12,4800.0,,,,1.5,,,,53.09,52.22,29510.0,1334619.26,,1.4,51.75,49.64,0.5,50.36,0.5222
2020-03-18,33400.0,1431524.0,4.81,0.42,1.54,,1431524.0,30000.0,33400.0,1285800.0,,,,,,,,0.19,,3400.0,,,,,,,,1.33,,,,47.69,46.9,32910.0,1410522.6,,1.54,46.48,49.36,0.5001,50.64,0.5222
2020-03-19,26600.0,1158084.2,3.79,0.34,1.15,,1158084.2,26600.0,26600.0,1158084.2,,,,,,,,0.2,,3400.0,,,,,,,6800.0,1.15,0.42,,,47.41,46.53,29510.0,1284776.87,,1.33,46.3,49.8,0.5,50.2,0.4653
2020-03-20,26600.0,1191520.4,3.74,0.34,1.16,,1191520.4,26600.0,26600.0,1191520.4,,,,,,,,,,,,,,,,,,1.17,,,,47.41,46.53,29510.0,1321870.94,,1.36,46.3,49.95,0.5,50.05,0.4653
2020-03-23,26600.0,1126962.2,3.71,0.34,1.15,,1126962.2,15700.0,26600.0,665161.9,,,,,,,,0.48,,10900.0,,,,,,,,0.7,,,,27.98,27.46,40410.0,1712050.47,,1.8,27.92,49.03,0.5002,50.97,0.4653
2020-03-24,4800.0,218688.0,0.66,0.06,0.2,,218688.0,4800.0,4800.0,218688.0,,,,,,,,0.49,,10900.0,,,,,,,21800.0,0.21,0.95,,,15.04,13.58,27110.0,1235131.6,,1.23,14.61,49.92,0.5,50.08,0.1358
2020-03-25,4800.0,224376.0,0.68,0.06,0.22,,224376.0,4800.0,4800.0,224376.0,,,,,,,,,,,,,,,,,,0.22,,,,15.04,13.58,27110.0,1267256.95,,1.26,14.92,49.92,0.5,50.08,0.1358
2020-03-26,24800.0,1171304.0,3.44,0.32,1.28,,1171304.0,4800.0,24800.0,226704.0,,,,,,20000.0,,,,,,,,,1.06,,,0.23,,,,15.04,13.58,27110.0,1280405.3,,1.28,14.99,8.74,0.697,82.57,0.7014
2020-03-27,24800.0,1112751.2,3.34,0.32,1.17,,1112751.2,4800.0,24800.0,215371.2,,,,,,,,,,,,,,,,,,0.22,,,,15.04,13.58,27110.0,1216398.59,,1.22,15.39,9.76,0.6671,80.51,0.7014
2020-03-30,24800.0,1139560.0,3.36,0.32,1.16,,1139560.0,4800.0,24800.0,220560.0,,,,,,,,,,,,,,,,,,0.22,,,,15.04,13.58,27110.0,1245704.5,,1.25,14.9,9.32,0.6797,81.39,0.7014
2020-03-31,24800.0,1158631.2,3.36,0.32,1.15,,1158631.2,4800.0,24800.0,224251.2,,,,,,,,,,,,,,,,,,0.22,,,,15.07,13.6,27058.0,1264122.7,,1.27,14.94,9.68,0.6691,80.65,0.7025
2020-04-01,24800.0,1131500.0,3.39,0.32,1.17,,1131500.0,2400.0,24800.0,109500.0,,,,,,,,0.11,,2400.0,,,,,,,,0.11,,,,100.0,6.79,0.0,0.0,,0.0,100.0,9.67,0.6698,80.7,0.7012
2020-04-02,20000.0,931600.0,2.66,0.26,0.92,,931600.0,0.0,20000.0,0.0,,,,,,,,0.11,,2400.0,,,,,,,4800.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6582
2020-04-03,20000.0,925940.0,2.62,0.26,0.92,,925940.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6622
2020-04-06,20000.0,962400.0,2.75,0.26,0.92,,962400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6622
2020-04-07,20000.0,975660.0,2.77,0.26,0.92,,975660.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6622
2020-04-08,20000.0,971680.0,2.78,0.26,0.92,,971680.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6622
2020-04-09,20000.0,978820.0,2.91,0.26,0.91,,978820.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6622
2020-04-10,20000.0,978820.0,2.93,0.25,0.91,,978820.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6622
2020-04-13,20000.0,978820.0,2.93,0.25,0.91,,978820.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6622
2020-04-14,20000.0,990660.0,2.93,0.25,0.91,,990660.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6599
2020-04-15,20000.0,967820.0,2.94,0.25,0.91,,967820.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6492
2020-04-16,20000.0,991420.0,2.95,0.26,0.92,,991420.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6492
