,ALDRV FP Equity_DX_SI_QTY,ALDRV FP Equity_DX_SHORT_INTEREST_VALUE,ALDRV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDRV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDRV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDRV FP Equity_DX_SI_MV,ALDRV FP Equity_DX_DSS,ALDRV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDRV FP Equity_DX_SUPPLY_SI_QTY,ALDRV FP Equity_DX_BROKER_SI_QTY,ALDRV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDRV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDRV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDRV FP Equity_DX_BROKER_SI_MV_INC_x,ALDRV FP Equity_DX_SUPPLY_SI_MV_NEW,ALDRV FP Equity_DX_BROKER_SI_QTY_ADD,ALDRV FP Equity_DX_SUPPLY_SI_MV_DEC,ALDRV FP Equity_DX_BROKER_SI_QTY_INC,ALDRV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDRV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDRV FP Equity_DX_BROKER_SI_MV_INC_y,ALDRV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDRV FP Equity_DX_BROKER_SI_MV_ADD,ALDRV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDRV FP Equity_DX_BROKER_SI_QTY_DEC,ALDRV FP Equity_DX_SUPPLY_SI_MV,ALDRV FP Equity_DX_BROKER_SI_MV_DEC,ALDRV FP Equity_DX_SUPPLY_SI_MV_RMV,ALDRV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDRV FP Equity_DX_UTILIZATION_QUANTITY,ALDRV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDRV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDRV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDRV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDRV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDRV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDRV FP Equity_DX_BROKER_SI_CON_RATIO,ALDRV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDRV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDRV FP Equity_PX_LAST
2020-06-23,480000.0,35520.0,0.36,0.15,0.34,0.04,1.0,35520.0,0.0,480000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.074
2020-06-24,480000.0,35712.0,0.36,0.15,0.34,0.04,1.0,35712.0,0.0,480000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0744
2020-06-25,94585.0,6999.29,0.07,0.03,0.07,0.01,0.0,6999.29,0.0,94585.0,0.0,,,,,,,,,,,,,,385415.0,0.0,0.03,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.074
2020-06-26,94585.0,6999.29,0.07,0.03,0.07,0.01,0.0,6999.29,0.0,94585.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.074
2020-06-29,109585.0,7933.95,0.08,0.03,0.08,0.01,0.0,7933.95,0.0,109585.0,0.0,,,0.0,,,,15000.0,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0724
2020-06-30,97620.0,7321.5,0.07,0.03,0.07,0.01,0.0,7321.5,0.0,97620.0,0.0,,,,,,,,,,,,,,11965.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.075
2020-07-01,280000.0,20776.0,0.2,0.09,0.2,0.02,1.0,20776.0,0.0,280000.0,0.0,,,0.01,,,,182380.0,,,0.01,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0742
2020-07-02,280000.0,21224.0,0.2,0.09,0.2,0.02,1.0,21224.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0758
2020-07-03,280000.0,20552.0,0.2,0.09,0.2,0.02,1.0,20552.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0734
2020-07-06,280000.0,20272.0,0.2,0.09,0.2,0.02,1.0,20272.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0724
2020-07-07,280000.0,20664.0,0.2,0.09,0.2,0.02,1.0,20664.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0738
2020-07-08,280000.0,20608.0,0.2,0.09,0.2,0.02,1.0,20608.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0736
2020-07-09,280000.0,20160.0,0.2,0.09,0.2,0.02,1.0,20160.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.072
2020-07-10,280000.0,19488.0,0.2,0.09,0.2,0.02,1.0,19488.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0696
2020-07-13,280000.0,19768.0,0.2,0.09,0.2,0.02,1.0,19768.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0706
2020-07-14,280000.0,19600.0,0.2,0.09,0.2,0.02,1.0,19600.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.07
2020-07-15,280000.0,19600.0,0.2,0.09,0.2,0.02,1.0,19600.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.07
2020-07-16,280000.0,19320.0,0.2,0.09,0.2,0.02,1.0,19320.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.069
2020-07-17,280000.0,23408.0,0.2,0.1,0.2,0.02,1.0,23408.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0836
2020-07-20,280000.0,22960.0,0.2,0.08,0.2,0.02,1.0,22960.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.082
2020-07-21,280000.0,22400.0,0.2,0.08,0.2,0.02,1.0,22400.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.08
2020-07-22,280000.0,21616.0,0.2,0.08,0.2,0.02,1.0,21616.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0772
2020-07-23,280000.0,21280.0,0.2,0.09,0.2,0.02,1.0,21280.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.076
2020-07-24,280000.0,20440.0,0.2,0.09,0.2,0.02,1.0,20440.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.073
2020-07-27,280000.0,20216.0,0.2,0.09,0.2,0.02,1.0,20216.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0722
2020-07-28,280000.0,19712.0,0.2,0.09,0.2,0.02,1.0,19712.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0704
2020-07-29,280000.0,19712.0,0.2,0.09,0.2,0.02,1.0,19712.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0704
2020-07-30,280000.0,19600.0,0.2,0.09,0.2,0.02,1.0,19600.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.07
2020-07-31,280000.0,20048.0,0.2,0.1,0.2,0.02,1.0,20048.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0716
2020-08-03,280000.0,19936.0,0.2,0.1,0.2,0.02,1.0,19936.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0712
2020-08-04,280000.0,20104.0,0.2,0.11,0.2,0.02,1.0,20104.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0718
2020-08-05,280000.0,20160.0,0.2,0.11,0.2,0.02,1.0,20160.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.072
2020-08-06,280000.0,20160.0,0.2,0.11,0.2,0.02,1.0,20160.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.072
2020-08-07,280000.0,19880.0,0.2,0.12,0.2,0.02,1.0,19880.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.071
2020-08-10,280000.0,19992.0,0.2,0.12,0.2,0.02,1.0,19992.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0714
2020-08-11,280000.0,20104.0,0.2,0.12,0.2,0.02,1.0,20104.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0718
2020-08-12,280000.0,21280.0,0.2,0.12,0.2,0.02,1.0,21280.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.076
2020-08-13,280000.0,21000.0,0.2,0.12,0.2,0.02,1.0,21000.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.075
2020-08-14,280000.0,20496.0,0.2,0.12,0.2,0.02,1.0,20496.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0732
2020-08-17,280000.0,21000.0,0.2,0.13,0.2,0.02,1.0,21000.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.075
2020-08-18,280000.0,20608.0,0.2,0.13,0.2,0.02,1.0,20608.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0736
2020-08-19,280000.0,20888.0,0.2,0.13,0.2,0.02,1.0,20888.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0746
2020-08-20,280000.0,20776.0,0.2,0.13,0.2,0.02,1.0,20776.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0742
2020-08-21,280000.0,20440.0,0.2,0.13,0.2,0.02,1.0,20440.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.073
2020-08-24,280000.0,21224.0,0.2,0.14,0.2,0.02,1.0,21224.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.0758
2020-08-25,280000.0,35700.0,0.2,0.14,0.2,0.02,1.0,35700.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.1275
2020-08-26,280000.0,34720.0,0.2,0.06,0.2,0.04,1.0,34720.0,0.0,280000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,0.124
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4800.0,784.8,,0.0,0.0,,0.0,,0.0,0.1635
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1765
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276
2020-09-16,150000.0,38850.0,0.11,0.01,0.1,0.04,1.0,38850.0,50000.0,150000.0,12950.0,,,,,150000.0,,,,,,,0.04,50000.0,,0.01,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5,0.259
2020-09-17,470000.0,138650.0,0.34,0.03,0.33,0.12,1.0,138650.0,90000.0,470000.0,26550.0,,40000.0,0.08,,,,320000.0,,,0.08,40000.0,,,,0.02,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.6111,0.295
2020-09-18,470000.0,172960.0,0.34,0.03,0.33,0.14,1.0,172960.0,90000.0,470000.0,33120.0,,,,,,,,,,,,,,,0.03,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.6111,0.368
2020-09-21,470000.0,164500.0,0.34,0.02,0.33,0.18,1.0,164500.0,91500.0,470000.0,32025.0,,1500.0,,,,,,,,,1500.0,,,,0.03,,,100.0,89.44,0.0,0.0,,0.0,100.0,,1.0,100.0,4.5943,0.35
2020-09-22,470000.0,167790.0,0.33,0.02,0.32,0.16,1.0,167790.0,91500.0,470000.0,32665.5,,,,,,,,,,,,,,,0.03,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.5683,0.357
2020-09-23,603400.0,198518.6,0.43,0.03,0.41,0.22,1.0,198518.6,107500.0,603400.0,35367.5,,16000.0,0.05,,,,133400.0,,,0.05,16000.0,,,,0.04,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.8065,0.329
2020-09-24,603400.0,198518.6,0.43,0.03,0.41,0.2,1.0,198518.6,107500.0,603400.0,35367.5,,,,,,,,,,,,,,,0.04,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.8065,0.329
2020-09-25,604900.0,226232.6,0.43,0.03,0.41,0.2,1.0,226232.6,107500.0,604900.0,40205.0,,,0.0,,,,1500.0,,,0.0,,,,,0.04,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.8135,0.374
2020-09-28,604900.0,211715.0,0.43,0.02,0.41,0.23,1.0,211715.0,107500.0,604900.0,37625.0,,,,,,,,,,,,,,,0.04,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.8135,0.35
2020-09-29,604900.0,199617.0,0.43,0.02,0.41,0.21,1.0,199617.0,107500.0,604900.0,35475.0,,,,,,,,,,,,,,,0.04,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.8135,0.33
2020-09-30,614900.0,202917.0,0.44,0.02,0.42,0.2,1.0,202917.0,107500.0,614900.0,35475.0,,,,,10000.0,,,,,,,0.0,,,0.04,,,100.0,50.0,0.0,0.0,,0.0,100.0,1.63,0.9679,98.37,2.86,0.33
2020-10-01,669900.0,220397.1,0.48,0.03,0.46,0.22,2.0,220397.1,132500.0,669900.0,43592.5,,13000.0,0.02,,,,55000.0,,,0.02,13000.0,,12000.0,,0.04,,,100.0,52.37,0.0,0.0,,0.0,100.0,1.5,0.9704,98.5,2.6478,0.329
2020-10-02,683900.0,216796.3,0.49,0.03,0.47,0.23,2.0,216796.3,146500.0,683900.0,46440.5,,14000.0,0.0,,,,14000.0,,,0.0,14000.0,,,,0.05,,,100.0,52.14,0.0,0.0,,0.0,100.0,1.48,0.9709,98.52,2.4338,0.317
2020-10-05,489900.0,161667.0,0.35,0.02,0.34,0.15,1.0,161667.0,146500.0,489900.0,48345.0,,,,,,,,,,,,,,194000.0,0.05,0.07,,100.0,52.14,0.0,0.0,,0.0,100.0,2.09,0.9592,97.91,1.7434,0.33
2020-10-06,489900.0,164116.5,0.35,0.02,0.34,0.16,1.0,164116.5,146500.0,489900.0,49077.5,,,,,,,,,,,,,,,0.05,,,100.0,52.14,0.0,0.0,,0.0,100.0,2.06,0.9596,97.94,1.7434,0.335
2020-10-07,489900.0,161667.0,0.35,0.02,0.34,0.16,1.0,161667.0,146500.0,489900.0,48345.0,,,,,,,,,,,,,,,0.05,,,100.0,52.14,0.0,0.0,,0.0,100.0,2.08,0.9592,97.92,1.7434,0.33
2020-10-08,421400.0,134005.2,0.3,0.02,0.29,0.14,1.0,134005.2,164000.0,421400.0,52152.0,,17500.0,,,,,,,,,17500.0,,,68500.0,0.05,0.02,,100.0,51.9,0.0,0.0,,0.0,100.0,2.4,0.9532,97.6,1.3335,0.318
2020-10-09,421400.0,123470.2,0.3,0.02,0.29,0.13,1.0,123470.2,164000.0,421400.0,48052.0,,,,,,,,,,,,,,,0.05,,,100.0,51.9,0.0,0.0,,0.0,100.0,2.41,0.953,97.59,1.3335,0.293
2020-10-12,421400.0,131055.4,0.3,0.02,0.29,0.12,1.0,131055.4,164000.0,421400.0,51004.0,,,,,,,,,,,,,,,0.05,,,100.0,51.9,0.0,0.0,,0.0,100.0,2.39,0.9533,97.61,1.3335,0.311
2020-10-13,421400.0,134426.6,0.3,0.02,0.29,0.13,1.0,134426.6,164000.0,421400.0,52316.0,,,,,,,,,,,,,,,0.05,,,100.0,51.9,0.0,0.0,,0.0,100.0,2.4,0.9531,97.6,1.3335,0.319
2020-10-14,411400.0,143990.0,0.29,0.02,0.28,0.13,1.0,143990.0,164000.0,411400.0,57400.0,,,,,,,,,,,,,,10000.0,0.05,0.0,,100.0,51.9,0.0,0.0,,0.0,100.0,2.37,1.0,100.0,1.3019,0.35
2020-10-15,411400.0,131648.0,0.29,0.02,0.28,0.15,1.0,131648.0,164000.0,411400.0,52480.0,,,,,,,,,,,,,,,0.06,,,100.0,51.9,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3019,0.32
2020-10-16,393900.0,118170.0,0.28,0.02,0.27,0.13,1.0,118170.0,146500.0,393900.0,43950.0,,,,,,0.01,,17500.0,,,,,,17500.0,0.05,0.02,,100.0,52.14,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4018,0.3
2020-10-19,393900.0,126441.9,0.28,0.02,0.27,0.12,1.0,126441.9,146500.0,393900.0,47026.5,,,,,,,,,,,,,,,0.04,,,100.0,52.14,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4018,0.321
2020-10-20,393900.0,120139.5,0.28,0.02,0.27,0.13,1.0,120139.5,146500.0,393900.0,44682.5,,,,,,,,,,,,,,,0.05,,,100.0,52.14,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4018,0.305
2020-10-21,393900.0,117776.1,0.28,0.02,0.27,0.12,1.0,117776.1,146500.0,393900.0,43803.5,,,,,,,,,,,,,,,0.04,,,100.0,52.14,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4018,0.299
2020-10-22,393900.0,116200.5,0.28,0.02,0.27,0.12,1.0,116200.5,146500.0,393900.0,43217.5,,,,,,,,,,,,,,,0.04,,,100.0,52.14,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4018,0.295
2020-10-23,393900.0,112261.5,0.28,0.02,0.27,0.12,1.0,112261.5,146500.0,393900.0,41752.5,,,,,,,,,,,,,,,0.04,,,100.0,52.14,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4018,0.285
2020-10-26,393900.0,90597.0,0.28,0.02,0.27,0.11,1.0,90597.0,146500.0,393900.0,33695.0,,,,,,,,,,,,,,,0.04,,,100.0,52.14,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4018,0.23
2020-10-27,401900.0,91231.3,0.29,0.02,0.28,0.09,1.0,89415.3,154500.0,393900.0,35071.5,,8000.0,,,,,,,,,8000.0,,,,0.04,,,100.0,52.02,0.0,0.0,,0.0,100.0,2.01,0.9606,97.99,1.3532,0.227
2020-10-28,401900.0,80380.0,0.29,0.03,0.28,0.09,1.0,78780.0,154500.0,393900.0,30900.0,,,,,,,,,,,,,,,0.04,,,100.0,52.02,0.0,0.0,,0.0,100.0,2.0,0.9608,98.0,1.3532,0.2
2020-10-29,428100.0,119868.0,0.3,0.03,0.29,0.09,1.0,115080.0,163600.0,411000.0,45808.0,,9100.0,,,17100.0,,,,,,9100.0,0.0,,,0.03,,,100.0,96.69,0.0,0.0,,0.0,100.0,7.97,0.8533,92.03,2.5301,0.28
2020-10-30,227175.0,61791.6,0.16,0.01,0.16,0.06,1.0,57140.4,30600.0,210075.0,8323.2,,,,,,0.03,,133000.0,,,,,,200925.0,0.01,0.02,,100.0,62.2,0.0,0.0,,0.0,100.0,14.9,0.7464,85.1,4.6174,0.272
2020-11-02,309871.0,82735.56,0.22,0.02,0.21,0.09,1.0,78169.86,125500.0,292771.0,33508.5,,94900.0,0.02,,,,82696.0,,,0.02,94900.0,,,,0.03,,,100.0,52.51,0.0,0.0,,0.0,100.0,10.84,0.8068,89.16,1.2965,0.267
2020-11-03,299013.0,72361.15,0.21,0.02,0.21,0.08,1.0,66044.95,134500.0,272913.0,32549.0,,9000.0,,,,,,,,,9000.0,,,19858.0,0.04,0.01,,100.0,52.33,0.0,0.0,,0.0,100.0,11.32,0.7482,85.7,1.1635,0.242
2020-11-04,303013.0,78177.35,0.21,0.02,0.21,0.07,1.0,70411.55,138500.0,272913.0,35733.0,,4000.0,,,,,,,,,4000.0,,,,0.03,,,100.0,98.72,0.0,0.0,,0.0,100.0,11.48,0.7233,84.16,2.1598,0.258
2020-11-05,304013.0,77219.3,0.22,0.03,0.21,0.08,1.0,69573.9,139500.0,273913.0,35433.0,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.04,,,100.0,52.25,0.0,0.0,,0.0,100.0,11.11,0.731,84.67,1.1386,0.254
2020-11-06,309013.0,80034.37,0.22,0.03,0.21,0.08,1.0,70943.47,144500.0,273913.0,37425.5,,5000.0,,,,,,,,,5000.0,,,,0.04,,,100.0,52.17,0.0,0.0,,0.0,100.0,10.88,0.7105,83.39,1.1156,0.259
2020-11-09,309013.0,74472.13,0.22,0.03,0.21,0.08,1.0,66013.03,144500.0,273913.0,34824.5,,,,,,,,,,,,,,,0.04,,,100.0,52.17,0.0,0.0,,0.0,100.0,10.85,0.7111,83.43,1.1156,0.241
2020-11-10,309013.0,89613.77,0.22,0.03,0.21,0.07,1.0,79434.77,144500.0,273913.0,41905.0,,,,,,,,,,,,,,,0.04,,,100.0,52.17,0.0,0.0,,0.0,100.0,11.61,0.6906,82.04,1.1156,0.29
2020-11-11,454013.0,123037.52,0.32,0.04,0.31,0.12,1.0,113525.42,144500.0,418913.0,39159.5,,,0.05,,,,145000.0,,,0.05,,,,,0.04,,,100.0,52.17,0.0,0.0,,0.0,100.0,8.12,0.776,87.61,1.639,0.271
2020-11-12,373805.0,103543.99,0.27,0.03,0.26,0.1,1.0,93821.29,64292.0,338705.0,17808.88,,,,,,0.02,,80208.0,,,,,,80208.0,0.02,0.02,,100.0,76.64,0.0,0.0,,0.0,100.0,9.07,0.7528,86.15,4.4558,0.277
2020-11-13,387805.0,104319.55,0.28,0.04,0.27,0.11,1.0,92994.65,71292.0,345705.0,19177.55,,7000.0,,,7000.0,,,,,,7000.0,0.0,,,0.02,,,100.0,54.59,0.0,0.0,,0.0,100.0,8.76,0.7008,83.05,2.9698,0.269
2020-11-16,433805.0,121899.21,0.31,0.04,0.3,0.12,1.0,108383.11,97292.0,385705.0,27339.05,,26000.0,0.01,,,,40000.0,,,0.01,26000.0,,,,0.03,,,100.0,98.58,0.0,0.0,,0.0,100.0,7.81,0.7076,83.52,4.3955,0.281
2020-11-17,433805.0,120597.79,0.31,0.04,0.3,0.12,1.0,107225.99,97292.0,385705.0,27047.18,,,,,,,,,,,,,,,0.03,,,100.0,53.29,0.0,0.0,,0.0,100.0,7.85,0.7063,83.43,2.3759,0.278
2020-11-18,568005.0,157905.39,0.4,0.05,0.39,0.16,1.0,127269.79,169392.0,457805.0,47090.98,,72100.0,0.02,,,,72100.0,,,0.02,72100.0,,,,0.05,,,100.0,51.84,0.0,0.0,,0.0,100.0,27.79,0.5093,65.55,1.7382,0.278
2020-11-19,548805.0,149823.77,0.39,0.05,0.38,0.15,1.0,124407.47,152292.0,455705.0,41575.72,,,0.0,,,0.0,15000.0,17100.0,,0.0,,,,17100.0,0.04,0.0,,100.0,99.67,0.0,0.0,,0.0,100.0,22.53,0.5513,70.57,3.5918,0.273
2020-11-20,548805.0,148177.35,0.39,0.05,0.38,0.15,1.0,123040.35,152292.0,455705.0,41118.84,,,,,,,,,,,,,,,0.04,,,100.0,52.05,0.0,0.0,,0.0,100.0,22.69,0.5502,70.44,1.8757,0.27
2020-11-23,548805.0,147079.74,0.39,0.05,0.38,0.15,1.0,122128.94,152292.0,455705.0,40814.26,,,,,,,,,,,,,,,0.04,,,100.0,52.05,0.0,0.0,,0.0,100.0,22.49,0.552,70.63,1.8757,0.268
