,AB FP Equity_DX_SI_QTY,AB FP Equity_DX_SHORT_INTEREST_VALUE,AB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AB FP Equity_DX_SI_MV,AB FP Equity_DX_DSS,AB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY,AB FP Equity_DX_BROKER_SI_QTY,AB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AB FP Equity_DX_BROKER_SI_MV_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AB FP Equity_DX_BROKER_SI_MV_INC_x,AB FP Equity_DX_SUPPLY_SI_MV_NEW,AB FP Equity_DX_BROKER_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_NEW,AB FP Equity_DX_SUPPLY_SI_MV_DEC,AB FP Equity_DX_BROKER_SI_QTY_INC,AB FP Equity_DX_SUPPLY_SI_QTY_DEC,AB FP Equity_DX_BROKER_SI_MV_NEW_y,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AB FP Equity_DX_BROKER_SI_MV_INC_y,AB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AB FP Equity_DX_BROKER_SI_MV_ADD,AB FP Equity_DX_SUPPLY_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_DEC,AB FP Equity_DX_SUPPLY_SI_MV,AB FP Equity_DX_BROKER_SI_MV_DEC,AB FP Equity_DX_SUPPLY_SI_MV_RMV,AB FP Equity_DX_BROKER_SI_MV_RMV,AB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AB FP Equity_DX_UTILIZATION_QUANTITY,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AB FP Equity_DX_ACTIVE_UTILIZATION_MV,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AB FP Equity_DX_BROKER_SI_CON_RATIO,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AB FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-06-19,1124637.0,10796515.2,4.59,2.91,2.76,11.01,1.0,10652515.2,445081.0,1109637.0,4272777.6,,,1500.0,0.05,,,,0.03,5373.0,3280.0,,,0.05,1500.0,,4000.0,24000.0,4.29,0.18,,,100.0,89.7,0.0,0.0,,0.0,100.0,21.61,0.2333,37.71,2.2666
2017-06-20,1135091.0,10976329.97,4.63,3.02,2.78,11.11,1.0,10821609.97,460378.0,1119091.0,4451855.26,,,10954.0,0.13,,,,0.0,12454.0,157.0,,,0.13,10954.0,,4500.0,3000.0,4.42,0.05,,,100.0,91.86,0.0,0.0,,0.0,100.0,21.47,0.2282,37.01,2.2649
2017-06-21,1164975.0,11067262.5,4.76,3.12,2.86,11.34,1.0,10810762.5,475176.0,1137975.0,4514172.0,,,14908.0,0.48,,,,0.03,50000.0,3000.0,,,0.48,14908.0,,2890.0,31116.0,4.59,0.31,,,100.0,94.24,0.0,0.0,,0.0,100.0,19.95,0.2144,35.22,2.3105
2017-06-22,1140989.0,10964904.29,4.66,3.06,2.8,11.05,1.0,10705434.29,463496.0,1113989.0,4454196.56,,,,0.0,,,,0.12,4134.0,11680.0,,,0.0,,,,28120.0,4.4,0.25,,,100.0,93.2,0.0,0.0,,0.0,100.0,20.5,0.2206,35.92,2.2943
2017-06-23,1093474.0,11131565.32,4.46,3.0,2.68,10.9,1.0,10856705.32,463496.0,1066474.0,4718389.28,,,,,,,,,,,,,,,,,47515.0,4.45,0.42,,,100.0,93.2,0.0,0.0,,0.0,100.0,21.57,0.2086,32.67,2.1987
2017-06-26,1083474.0,11192286.42,4.42,2.76,2.66,11.25,1.0,10913376.42,466996.0,1056474.0,4824068.68,,,3500.0,0.07,,,,,4000.0,,,,0.07,3500.0,,,14000.0,4.75,0.06,,,100.0,92.74,0.0,0.0,,0.0,100.0,20.35,0.2099,33.46,2.1517
2017-06-27,1077020.0,11039455.0,4.4,2.69,2.64,11.2,1.0,10747330.0,471696.0,1048520.0,4834884.0,,,3600.0,0.08,,,,,7000.0,,,,0.08,3600.0,,1100.0,14954.0,4.85,0.11,,,100.0,92.97,0.0,0.0,,0.0,100.0,20.39,0.2055,32.85,2.1229
2017-06-28,1075263.0,11053703.64,4.39,4.03,2.64,11.17,1.0,10709323.64,483696.0,1041763.0,4972394.88,,,12000.0,0.13,,,,,12183.0,,,,0.13,12000.0,,,18940.0,4.95,0.21,,,100.0,95.28,0.0,0.0,,0.0,100.0,20.52,0.2002,31.21,2.1181
2017-06-29,1081173.0,11406375.15,4.41,4.58,2.65,11.36,1.0,11048624.65,484106.0,1047263.0,5107318.3,,,310.0,0.07,,,,,5500.0,,,,0.07,310.0,,100.0,,4.97,,,,100.0,95.36,0.0,0.0,,0.0,100.0,20.51,0.1977,30.8,2.1298
2017-06-30,1069432.0,11335979.2,4.37,5.4,2.62,11.46,1.0,10976533.2,497433.0,1035522.0,5272789.8,,,12827.0,0.1,,,,,3412.0,,,,0.1,12827.0,,500.0,15153.0,5.25,0.05,,,100.0,97.99,0.0,0.0,,0.0,100.0,20.8,0.1969,30.74,2.1066
2017-07-03,1069859.0,11393998.35,4.37,5.91,2.62,11.53,1.0,11032856.85,476794.0,1035949.0,5077856.1,,,,0.01,,,,0.21,427.0,20639.0,,,0.01,,,,,5.06,,,,100.0,93.75,0.0,0.0,,0.0,100.0,20.68,0.1968,30.79,2.1036
2017-07-04,1062612.0,11274313.32,4.34,6.08,2.61,11.45,1.0,10914528.22,477733.0,1028702.0,5068747.13,,,939.0,0.01,,,,,1000.0,,,,0.01,939.0,,,8247.0,5.09,0.09,,,100.0,92.06,0.0,0.0,,0.0,100.0,20.81,0.1967,30.87,2.0477
2017-07-05,1061239.0,10856474.97,4.33,6.31,2.6,11.3,1.0,10509575.67,503860.0,1027329.0,5154487.8,,,33863.0,0.31,,,,0.09,30967.0,7736.0,,,0.31,33863.0,,,32340.0,5.34,0.41,,,100.0,94.24,0.0,0.0,,0.0,100.0,21.1,0.1973,30.81,1.985
2017-07-06,1051697.0,10632656.67,4.29,6.3,2.58,10.84,1.0,10259355.03,518153.0,1014773.0,5238526.83,,,14689.0,,,,,0.01,,396.0,,,,14689.0,,,12556.0,5.29,0.25,,,100.0,96.97,0.0,0.0,,0.0,100.0,20.06,0.1954,30.92,1.9681
2017-07-07,1041776.0,10553190.88,4.25,6.35,2.55,10.72,1.0,10179150.76,508310.0,1004852.0,5149180.3,,,428.0,0.01,,,,0.11,550.0,10271.0,,,0.01,428.0,,,10471.0,5.14,0.12,,,100.0,95.08,0.0,0.0,,0.0,100.0,20.25,0.1932,30.18,1.9486
2017-07-10,1033900.0,10287305.0,4.19,6.67,2.52,10.57,1.0,9919911.2,504310.0,996976.0,5017884.5,,,,,,,,0.04,,4000.0,,,,,,,7876.0,5.11,0.11,,,100.0,94.24,0.0,0.0,,0.0,100.0,20.32,0.1939,30.64,1.932
2017-07-11,1019717.0,10044212.45,4.13,7.2,2.49,10.26,1.0,9665736.05,494751.0,981293.0,4873297.35,,,,,,,,0.1,,9559.0,,,,,,,15683.0,4.91,0.24,,,100.0,91.89,0.0,0.0,,0.0,100.0,20.58,0.1905,29.77,1.8939
2017-07-12,1027170.0,10210069.8,4.16,7.67,2.51,10.35,1.0,9808255.24,493048.0,986746.0,4900897.12,,,2000.0,0.08,,2000.0,,0.06,7000.0,3703.0,,,0.08,2000.0,0.02,,3547.0,4.86,0.05,,,100.0,91.23,0.0,0.0,,0.0,100.0,21.2,0.1888,29.2,1.9006
2017-07-13,1024924.0,10484972.52,4.15,8.3,2.5,10.48,1.0,10071435.0,490958.0,984500.0,5022500.34,,,,,,,,0.01,,2090.0,,,,,,,2246.0,4.88,0.0,,,100.0,90.84,0.0,0.0,,0.0,100.0,21.13,0.1883,29.06,1.8965
2017-07-14,1024216.0,10580151.28,4.15,8.29,2.5,10.67,1.0,10162571.36,490750.0,983792.0,5069447.5,,,,,,,,0.0,,208.0,,,,,,,708.0,5.01,0.0,,,100.0,90.85,0.0,0.0,,0.0,100.0,21.07,0.1885,29.22,1.896
2017-07-17,1024216.0,10426518.88,4.15,8.47,2.5,10.63,1.0,10015002.56,487303.0,983792.0,4960744.54,,,,,,,,0.06,,6447.0,,,,,,3000.0,,5.03,,,,100.0,90.35,0.0,0.0,,0.0,100.0,21.08,0.1882,29.18,1.899
2017-07-18,1023269.0,10283853.45,4.14,8.58,2.5,10.51,1.0,9792167.25,495803.0,974345.0,4982820.15,,,8500.0,,,,,,,,,,,8500.0,,,9447.0,5.04,0.1,,,100.0,89.46,0.0,0.0,,0.0,100.0,21.02,0.1861,28.83,1.8463
2017-07-19,1023269.0,10161061.17,4.14,8.64,2.5,10.43,1.0,9675245.85,495803.0,974345.0,4923323.79,,,,,,,,,,,,,,,,,,4.99,,,,100.0,89.43,0.0,0.0,,0.0,100.0,21.03,0.1863,28.9,1.8457
2017-07-20,1028659.0,10307163.18,4.08,8.8,2.51,10.37,1.0,9816944.7,507803.0,979735.0,5088186.06,,,12000.0,0.26,,,,,27000.0,,,,0.26,12000.0,,,21610.0,5.03,0.21,,,100.0,91.45,0.0,0.0,,0.0,100.0,23.64,0.1884,28.43,1.8525
2017-07-21,1030881.0,10267574.76,4.09,8.99,2.51,10.46,1.0,9780291.72,507803.0,981957.0,5057717.88,,,,0.03,,,,,2222.0,,,,0.03,,,,,5.08,,,,100.0,91.44,0.0,0.0,,0.0,100.0,23.47,0.188,28.57,1.8562
2017-07-24,1031191.0,10260350.45,4.09,9.06,2.52,10.44,1.0,9741716.65,508113.0,979067.0,5055724.35,,,3200.0,,,,,0.03,,2890.0,,,,3200.0,,,2890.0,5.06,0.04,,,100.0,91.35,0.0,0.0,,0.0,100.0,23.5,0.1865,28.25,1.8539
2017-07-25,1038117.0,10256595.96,4.12,9.19,2.53,10.46,1.0,9692210.84,502686.0,980993.0,4966537.68,,,4573.0,0.18,,,,0.1,19353.0,10000.0,,,0.18,4573.0,,,17427.0,5.0,0.18,,,100.0,90.3,0.0,0.0,,0.0,100.0,25.18,0.1904,28.12,1.8648
2017-07-26,1031217.0,10157487.45,4.09,9.22,2.52,10.3,1.0,9614516.05,500686.0,976093.0,4931757.1,,,,,,,,0.02,,2000.0,,,,,,,4900.0,4.94,0.07,,,100.0,90.23,0.0,0.0,,0.0,100.0,25.04,0.1912,28.25,1.8584
2017-07-27,1026602.0,10266020.0,4.07,9.28,2.5,10.32,1.0,9714780.0,496071.0,971478.0,4960710.0,9.78,,,,,,971478.0,0.05,,4615.0,9.78,,,,,496071.0,4615.0,4.89,0.05,,,100.0,89.37,0.0,0.0,,0.0,100.0,25.3,0.1901,27.7,1.8496
2017-07-28,1021967.0,10199230.66,4.06,9.89,2.49,10.34,1.0,9649093.14,492936.0,966843.0,4919501.28,,,,0.03,,,,0.03,3000.0,3135.0,,,0.03,,,,7635.0,4.92,0.04,,,100.0,88.78,0.0,0.0,,0.0,100.0,25.32,0.19,27.69,1.8407
2017-07-31,1018635.0,9992809.35,4.04,10.06,2.49,10.24,1.0,9452042.91,489384.0,963511.0,4800857.04,,,,0.01,,,,0.04,3000.0,3552.0,,,0.01,,,,6332.0,4.87,0.07,,,100.0,87.82,0.0,0.0,,0.0,100.0,25.53,0.1892,27.24,1.8279
2017-08-01,1014899.0,9956159.19,4.03,10.03,2.48,10.11,1.0,9415392.75,485648.0,959775.0,4764206.88,,,,,,,,0.04,,3736.0,,,,,,,3736.0,4.77,0.07,,,100.0,86.11,0.0,0.0,,0.0,100.0,25.52,0.188,26.87,1.7996
2017-08-02,1005366.0,9852586.8,3.99,10.11,2.45,9.99,1.0,9312371.6,479415.0,950242.0,4698267.0,,,,,,,,0.06,,6233.0,,,,,,,9533.0,4.7,0.1,,,100.0,85.01,0.0,0.0,,0.0,100.0,25.45,0.1866,26.48,1.7826
2017-08-03,1014157.0,9948880.17,4.02,10.22,2.47,10.09,1.0,9315899.73,488206.0,949633.0,4789300.86,,,11400.0,,,,,0.03,,2609.0,,,,11400.0,,,609.0,4.78,0.0,,,100.0,84.85,0.0,0.0,,0.0,100.0,25.25,0.1838,26.18,1.7626
2017-08-04,997265.0,9882896.15,3.96,10.14,2.43,10.0,1.0,9243463.31,471314.0,932741.0,4670721.74,,,,,,,,0.16,,16892.0,,,,,,,16892.0,4.64,0.16,,,100.0,81.91,0.0,0.0,,0.0,100.0,24.85,0.1813,25.71,1.7332
2017-08-07,990266.0,9981881.28,3.93,14.04,2.42,10.0,1.0,9357727.68,466919.0,928346.0,4706543.52,,,,,,,,0.04,,4395.0,,,,,,,4395.0,4.62,0.04,,,100.0,81.47,0.0,0.0,,0.0,100.0,24.74,0.183,25.99,1.7278
2017-08-08,990266.0,10130421.18,3.93,15.3,2.42,10.15,1.0,9496979.58,466919.0,928346.0,4776581.37,,,,,,,,,,,,,,,,,,4.71,,,,100.0,81.47,0.0,0.0,,0.0,100.0,24.89,0.1825,25.67,1.7278
2017-08-09,976359.0,9783117.18,3.87,15.36,2.38,10.04,1.0,9256966.98,452073.0,923849.0,4529771.46,,,,,,,,0.12,,14846.0,,,,,,,4497.0,4.62,0.0,,,100.0,78.94,0.0,0.0,,0.0,100.0,25.02,0.1853,26.08,1.7049
2017-08-10,987087.0,9870870.0,3.92,15.83,2.41,10.02,1.0,9245770.0,458440.0,924577.0,4584400.0,,,10000.0,0.0,,,,0.07,1667.0,6833.0,,,0.0,10000.0,,3200.0,939.0,4.59,0.02,,,100.0,81.24,0.0,0.0,,0.0,100.0,24.73,0.182,25.9,1.7492
2017-08-11,1011097.0,10131191.94,4.01,17.23,2.47,10.24,1.0,9504841.74,487750.0,948587.0,4887255.0,,,20810.0,0.24,,,,,24010.0,,,,0.24,20810.0,,8500.0,,4.87,,,,100.0,85.08,0.0,0.0,,0.0,100.0,24.1,0.1752,25.29,1.7636
2017-08-14,1009485.0,10226083.05,4.01,17.71,2.46,10.31,1.0,9592856.75,486138.0,946975.0,4924577.94,,,,,,,,0.01,,1612.0,,,,,,,1612.0,4.87,0.0,,,100.0,84.59,0.0,0.0,,0.0,100.0,23.91,0.1751,25.42,1.7566
2017-08-15,998420.0,10113994.6,3.96,18.39,2.44,10.26,1.0,9608507.6,466835.0,948520.0,4729038.55,,,1545.0,0.05,,,,0.19,1545.0,20848.0,,,0.05,1545.0,,,,4.73,,,,100.0,81.24,0.0,0.0,,0.0,100.0,24.47,0.1793,25.62,1.7374
2017-08-16,986235.0,10227256.95,3.91,18.51,2.41,10.21,1.0,9749199.95,457650.0,940135.0,4745830.5,,,,,,,,0.16,,15885.0,,,,,,,8385.0,4.64,0.1,,,100.0,79.64,0.0,0.0,,0.0,100.0,23.63,0.1792,26.07,1.7162
2017-08-17,977157.0,10006087.68,3.88,18.22,2.38,10.21,1.0,9559623.68,453310.0,933557.0,4641894.4,,,,,,,,0.01,,4340.0,,,,,,,6578.0,4.7,0.01,,,100.0,78.88,0.0,0.0,,0.0,100.0,23.51,0.1794,26.13,1.7004
2017-08-18,973162.0,9770546.48,3.86,18.71,2.37,10.02,1.0,9342842.48,447615.0,930562.0,4494054.6,,,5477.0,,,10000.0,,0.13,,11172.0,,,,5477.0,0.1,,12995.0,4.58,0.17,,,100.0,76.03,0.0,0.0,,0.0,100.0,22.16,0.1739,26.17,1.6529
2017-08-21,966162.0,9922483.74,3.83,18.94,2.36,9.92,1.0,9484981.74,422471.0,923562.0,4338777.17,,,,,,,,0.26,,25144.0,,,,,,,7000.0,4.24,0.05,,,100.0,72.61,0.0,0.0,,0.0,100.0,21.89,0.1741,26.6,1.6607
2017-08-22,951062.0,9853002.32,3.77,19.59,2.32,9.95,1.0,9494546.32,414471.0,916462.0,4293919.56,,,,,,,,0.07,,8000.0,,,,,,,7100.0,4.26,0.03,,,100.0,71.24,0.0,0.0,,0.0,100.0,22.43,0.1758,26.21,1.6347
2017-08-23,951062.0,9891044.8,3.77,20.09,2.32,9.99,1.0,9531204.8,414471.0,916462.0,4310498.4,,,,,,,,,,,,,,,,,,4.29,,,,100.0,71.22,0.0,0.0,,0.0,100.0,22.44,0.1757,26.18,1.6343
2017-08-24,930318.0,9591578.58,3.69,19.88,2.27,9.78,1.0,9234852.58,414471.0,895718.0,4273196.01,,,,,,,,,,,,,,,,,20744.0,4.31,0.22,,,100.0,71.07,0.0,0.0,,0.0,100.0,23.08,0.1829,26.72,1.5953
2017-08-25,930318.0,9684610.38,3.69,21.2,2.27,9.73,1.0,9324424.38,414471.0,895718.0,4314643.11,,,,,,,,,,,,,,,,,,4.26,,,,100.0,71.07,0.0,0.0,,0.0,100.0,22.88,0.1826,26.78,1.5953
2017-08-28,930118.0,9580215.4,3.69,21.27,2.27,9.74,1.0,9225895.4,414271.0,895718.0,4266991.3,,,,,,,,0.0,,200.0,,,,,,,,4.3,,,,100.0,71.02,0.0,0.0,,0.0,100.0,23.1,0.1828,26.64,1.5945
2017-08-29,921085.0,9422699.55,3.66,21.36,2.25,9.6,1.0,9070787.55,405238.0,886685.0,4145584.74,,,,0.05,,,,0.17,5000.0,14033.0,,,0.05,,,5000.0,14033.0,4.17,0.17,,,100.0,69.47,0.0,0.0,,0.0,100.0,21.67,0.1813,27.0,1.579
2017-08-30,938242.0,9532538.72,3.72,22.23,2.29,9.77,1.0,9183034.72,440238.0,903842.0,4472818.08,,,35000.0,0.19,,,,,17157.0,,,,0.19,35000.0,,,,4.52,,,,100.0,75.47,0.0,0.0,,0.0,100.0,21.26,0.1815,26.64,1.6084
2017-08-31,908242.0,9318562.92,3.6,22.21,2.22,9.42,1.0,8965618.92,440238.0,873842.0,4516841.88,,,,,,,,,,,,,,,,,30000.0,4.47,0.31,,,100.0,75.41,0.0,0.0,,0.0,100.0,21.81,0.1817,27.41,1.5557
2017-09-01,934242.0,9342420.0,3.71,22.36,2.28,9.68,1.0,8998420.0,466238.0,899842.0,4662380.0,,,26000.0,0.27,,,,,26000.0,,,,0.27,26000.0,,,,4.78,,,,100.0,79.45,0.0,0.0,,0.0,100.0,21.44,0.1738,26.75,1.5921
2017-09-04,933442.0,9455767.46,3.7,21.89,2.28,9.62,1.0,9107295.46,466238.0,899042.0,4722990.94,,,,,,,,0.03,,3000.0,,,,,,3000.0,800.0,4.66,0.02,,,100.0,78.15,0.0,0.0,,0.0,100.0,21.23,0.1734,26.7,1.5646
2017-09-05,933442.0,9474436.3,3.7,22.06,2.28,9.62,1.0,9125276.3,466238.0,899042.0,4732315.7,,,10739.0,,,,,0.09,,10739.0,,,,10739.0,,,,4.72,,,,100.0,77.7,0.0,0.0,,0.0,100.0,21.26,0.1733,26.6,1.5556
2017-09-06,932442.0,9268473.48,3.7,22.55,2.27,9.54,1.0,8926537.48,465238.0,898042.0,4624465.72,,,,,,,,0.01,,1000.0,,,,,,,1000.0,4.72,0.01,,,100.0,77.62,0.0,0.0,,0.0,100.0,21.51,0.1739,26.55,1.5557
2017-09-07,921642.0,9170337.9,3.66,21.52,2.25,9.3,1.0,8839997.9,454338.0,888442.0,4520663.1,,,,0.0,,,,0.14,100.0,10900.0,,,0.0,,,,9700.0,4.51,0.1,,,100.0,74.97,0.0,0.0,,0.0,100.0,21.53,0.1745,26.94,1.5208
2017-09-08,921542.0,9224635.42,3.66,21.25,2.25,9.34,1.0,8892303.42,454338.0,888342.0,4547923.38,,,,0.01,,,,,900.0,,,,0.01,,,,1000.0,4.52,0.01,,,100.0,74.97,0.0,0.0,,0.0,100.0,21.5,0.1746,26.94,1.5206
2017-09-11,921542.0,9279927.94,3.66,21.1,2.25,9.43,1.0,8945603.94,454338.0,888342.0,4575183.66,,,,,,,,,,,,,,,,,,4.55,,,,100.0,74.18,0.0,0.0,,0.0,100.0,21.51,0.1748,26.98,1.5046
2017-09-12,921542.0,9270712.52,3.66,21.6,2.25,9.43,1.0,8936720.52,454338.0,888342.0,4570640.28,,,,,,,,,,,,,,,,,,4.57,,,,100.0,74.07,0.0,0.0,,0.0,100.0,21.59,0.1748,26.94,1.5024
2017-09-13,971542.0,9715420.0,3.86,22.15,2.37,9.93,1.0,9358420.0,501838.0,935842.0,5018380.0,,,48211.0,0.48,,,,0.01,47500.0,931.0,,,0.48,48211.0,,220.0,,5.06,,,,100.0,81.89,0.0,0.0,,0.0,100.0,20.57,0.1743,25.6,1.5854
2017-09-14,934242.0,9286365.48,3.71,21.0,2.28,9.47,1.0,8931507.48,511332.0,898542.0,5082640.08,,,11507.0,0.1,,,,0.02,10700.0,2013.0,,,0.1,11507.0,,,48000.0,5.11,0.51,,,100.0,82.99,0.0,0.0,,0.0,100.0,21.38,0.1736,26.27,1.5162
2017-09-15,934242.0,8202644.76,3.71,20.22,2.28,8.93,1.0,7889198.76,511332.0,898542.0,4489494.96,,,,,,,,,,,,,,,,,,5.06,,,,100.0,82.61,0.0,0.0,,0.0,100.0,22.49,0.1748,25.7,1.5093
2017-09-18,934242.0,7576702.62,3.71,13.42,2.28,8.1,1.0,7287175.62,511332.0,898542.0,4146902.52,,,2000.0,,,,,0.02,,2000.0,,,,2000.0,,,,4.5,,,,100.0,83.32,0.0,0.0,,0.0,100.0,21.96,0.1735,25.79,1.5223
2017-09-19,934242.0,7473936.0,3.71,11.05,2.28,7.73,1.0,7188336.0,511332.0,898542.0,4090656.0,,,,,,,,,,,,,,,,,,4.16,,,,100.0,83.22,0.0,0.0,,0.0,100.0,21.21,0.1718,25.95,1.5205
2017-09-20,932408.0,7608449.28,3.7,9.4,2.27,7.77,1.0,7317137.28,509498.0,896708.0,4157503.68,,,,,,,,0.02,,1834.0,,,,,,,1834.0,4.11,0.02,,,100.0,82.77,0.0,0.0,,0.0,100.0,20.91,0.1717,26.2,1.5147
2017-09-21,932408.0,7757634.56,3.7,8.8,2.27,7.86,1.0,7460610.56,508152.0,896708.0,4227824.64,,,1000.0,,,,,0.02,,2346.0,,,,1000.0,,,,4.17,,,,100.0,82.53,0.0,0.0,,0.0,100.0,21.08,0.172,26.32,1.5144
2017-09-22,943108.0,7818365.32,3.74,8.74,2.3,8.0,1.0,7433709.32,518852.0,896708.0,4301283.08,,,10700.0,,,,,,,,,,,10700.0,,,,4.33,,,,100.0,84.14,0.0,0.0,,0.0,100.0,21.06,0.1696,25.96,1.5295
2017-09-25,955715.0,7846420.15,3.79,8.81,2.33,8.09,1.0,7465476.15,531459.0,909315.0,4363278.39,,,12607.0,0.11,,,,,12607.0,,,,0.11,12607.0,,,,4.44,,,,100.0,86.09,0.0,0.0,,0.0,100.0,22.23,0.1709,25.56,1.5481
2017-09-26,955715.0,7798634.4,3.79,8.69,2.33,8.02,1.0,7420010.4,531459.0,909315.0,4336705.44,,,,,,,,,,,,,,,,,,4.39,,,,100.0,85.83,0.0,0.0,,0.0,100.0,22.18,0.1706,25.53,1.5434
2017-09-27,950015.0,7647620.75,3.77,8.55,2.32,7.87,1.0,7274100.75,532105.0,903615.0,4283445.25,,,16.0,,,,,0.0,,16.0,,,,16.0,,646.0,5700.0,4.35,0.07,,,100.0,85.93,0.0,0.0,,0.0,100.0,22.36,0.1716,25.71,1.5342
2017-09-28,950015.0,7619120.3,3.77,8.59,2.32,7.79,1.0,7246992.3,532105.0,903615.0,4267482.1,,,,,,,,,,,,,,,,,,4.28,,,,100.0,85.93,0.0,0.0,,0.0,100.0,22.24,0.1712,25.75,1.5342
2017-09-29,936215.0,7901654.6,3.72,8.37,2.28,7.82,1.0,7642546.6,527105.0,905515.0,4448766.2,,,,0.02,,2000.0,,0.04,4900.0,5000.0,,,0.02,,0.02,,5000.0,4.22,0.05,,,100.0,85.82,0.0,0.0,,0.0,100.0,21.51,0.1734,26.49,1.5243
2017-10-02,934330.0,7979178.2,3.71,7.77,2.28,8.06,1.0,7717000.2,519405.0,903630.0,4435718.7,,12400.0,2000.0,0.02,0.1,,,0.08,934.0,15900.0,,12400.0,0.02,2000.0,,,2819.0,4.35,0.0,0.05,,100.0,81.85,0.0,0.0,6200.0,0.0,100.0,22.05,0.1742,26.44,1.4723
2017-10-03,937083.0,7983947.16,3.72,7.73,2.29,8.13,1.0,7722383.16,497379.0,906383.0,4237669.08,,,626.0,0.05,,,,0.16,5000.0,22652.0,,,0.05,626.0,,,2247.0,4.25,0.0,,,100.0,80.22,0.0,0.0,,0.0,100.0,21.93,0.1721,26.23,1.5113
2017-10-04,939267.0,8594293.05,3.73,7.68,2.29,8.4,1.0,8256950.85,501095.0,902399.0,4585019.25,,,7700.0,,,,,0.04,,3984.0,,,,7700.0,,,3984.0,4.27,0.04,,,100.0,81.06,0.0,0.0,,0.0,100.0,20.86,0.1693,26.5,1.5195
2017-10-05,940567.0,8512131.35,3.73,7.29,2.29,8.71,1.0,8142275.95,505095.0,899699.0,4571109.75,,,374.0,,,,,,,,,,,374.0,,3626.0,2700.0,4.63,0.0,,,100.0,81.59,0.0,0.0,,0.0,100.0,21.75,0.1694,25.88,1.5193
2017-10-06,940540.0,8464860.0,3.73,6.79,2.29,8.63,1.0,8097291.0,502368.0,899699.0,4521312.0,,,,,,,,0.03,,2727.0,,,,,,,,4.54,,,,100.0,81.04,0.0,0.0,,0.0,100.0,21.67,0.1691,25.9,1.5172
2017-10-09,935540.0,8541480.2,3.71,6.52,2.28,8.62,1.0,8168601.87,519368.0,894699.0,4741829.84,,,17000.0,,,,,,,,,,,17000.0,,,5000.0,4.68,0.05,,,100.0,83.55,0.0,0.0,,0.0,100.0,21.61,0.1709,26.14,1.505
2017-10-10,959787.0,8734061.7,3.81,6.67,2.34,8.88,1.0,8316908.6,525193.0,913946.0,4779256.3,,,10308.0,0.25,,,,0.04,24000.0,4483.0,,,0.25,10308.0,,,4753.0,4.79,0.04,,,100.0,84.36,0.0,0.0,,0.0,100.0,21.97,0.169,24.9,1.5417
2017-10-11,979353.0,8696654.64,3.89,6.78,2.39,8.96,1.0,8324902.32,546916.0,937489.0,4856614.08,,,21784.0,0.26,,,,0.05,30000.0,5061.0,,,0.26,21784.0,,5000.0,6457.0,4.97,0.06,,,100.0,87.97,0.0,0.0,,0.0,100.0,24.26,0.1736,24.38,1.5752
2017-10-12,950127.0,8522639.19,3.77,6.52,2.32,8.62,1.0,8176056.33,514924.0,911489.0,4618868.28,,,,,,,,0.32,,31992.0,,,,,,,26000.0,4.57,0.24,,,100.0,82.75,0.0,0.0,,0.0,100.0,24.81,0.1828,25.22,1.527
2017-10-13,949657.0,8375974.74,3.77,6.51,2.32,8.6,1.0,8039332.98,514454.0,911489.0,4537484.28,,,,,,,,0.0,,470.0,,,,,,,,4.61,,,,100.0,82.56,0.0,0.0,,0.0,100.0,25.1,0.1835,25.11,1.5241
2017-10-16,942511.0,8294096.8,3.74,6.52,2.3,8.45,1.0,7958218.4,508730.0,904343.0,4476824.0,,,,,,,,0.07,,5724.0,,,,,,,7146.0,4.49,0.1,,,100.0,81.65,0.0,0.0,,0.0,100.0,24.39,0.1823,25.36,1.5126
2017-10-17,933822.0,8264324.7,3.71,6.48,2.28,8.38,1.0,7970787.9,502807.0,900654.0,4449841.95,,,,,,,,0.05,,5923.0,,,,,,,3689.0,4.43,0.03,,,100.0,80.81,0.0,0.0,,0.0,100.0,24.5,0.1851,25.65,1.5009
