,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_y,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity
2010-03-05,3208038.0,232275351.59,4.27,6.52,2.53,283.86,1.0,138143622.16,2054934.0,1907951.0,148785805.32,,,12733.0,,,,,1.31,,9855.0,,,,12733.0,,13404.0,104248.0,181.94,9.32,,,12.43,12.43,14478992.0,1048339501.4,,1279.66,12.45,16.0,0.107,16.0,0.194
2010-03-08,3228025.0,234557217.07,4.3,6.6,2.55,288.71,1.0,140310996.98,2062883.0,1930989.0,149894779.51,,,33720.0,3.26,,3640.0,,2.74,35200.0,31732.0,,,3.26,33720.0,0.34,5961.0,15802.0,184.68,1.43,,,12.39,12.39,14586807.0,1059917706.9,,1306.16,12.39,16.05,0.1075,16.05,0.1939
2010-03-09,3242200.0,234853621.67,4.32,6.59,2.56,291.11,1.0,139305893.6,2086037.0,1923145.0,151105220.03,,,2415.0,,,,,0.96,,10811.0,,,,2415.0,,31550.0,7844.0,187.59,0.68,,,12.46,12.46,14657476.0,1061736266.45,,1317.23,12.47,15.93,0.1063,15.93,0.1936
2010-03-10,3285571.0,238951069.4,4.38,6.64,2.6,294.06,1.0,139865355.02,2129408.0,1923145.0,154866328.8,,,44853.0,,,,,0.25,,2782.0,,,,44853.0,,1300.0,,190.79,,,,12.73,12.73,14601440.0,1061924914.37,,1308.25,12.73,15.76,0.1044,15.82,0.1964
2010-03-11,3231243.0,243198821.28,4.3,6.5,2.55,293.51,1.0,146195529.59,2055109.0,1942416.0,154677344.42,,,2985.0,1.61,,2000.0,,7.11,17271.0,80014.0,,,1.61,2985.0,0.18,2730.0,,187.76,,,,12.36,12.36,14569693.0,1096584863.47,,1324.52,12.42,15.67,0.1052,16.21,0.1944
2010-03-12,3194043.0,244631892.69,4.25,6.13,2.52,297.59,1.0,148612716.58,2023890.0,1940366.0,155009823.38,,,,2.27,,,,3.16,20980.0,35150.0,,,2.27,,,3931.0,23030.0,189.41,1.97,,,12.04,12.04,14786196.0,1132475396.59,,1376.37,12.1,15.99,0.1076,16.27,0.19
2010-03-15,3212900.0,246128076.9,4.28,5.96,2.54,303.16,1.0,148185204.92,2048737.0,1934376.0,156945967.16,,,7096.0,0.5,,,,2.16,4010.0,22781.0,,,0.5,7096.0,,40532.0,10000.0,194.07,0.92,,,12.11,12.11,14864029.0,1138676856.64,,1398.57,12.19,16.01,0.107,16.02,0.19
2010-03-16,3276114.0,252426714.97,4.36,5.9,2.59,309.67,1.0,153156351.92,2157090.0,1987736.0,166205187.79,,,41271.0,7.79,,,,2.55,84305.0,26904.0,,,7.79,41271.0,,93986.0,30945.0,204.02,2.64,,,12.77,12.77,14738622.0,1135620413.29,,1388.86,12.81,15.91,0.105,16.21,0.1939
2010-03-17,3352207.0,259400362.42,4.47,6.04,2.65,319.16,1.0,156625274.38,2263446.0,2024054.0,175149897.58,,,46886.0,4.78,,21485.0,,0.23,47717.0,2449.0,,,4.78,46886.0,2.15,61919.0,14681.0,216.05,1.11,,,13.27,13.27,14793794.0,1144772839.25,,1407.2,13.31,15.48,0.1,15.51,0.1965
2010-03-18,3474349.0,269946898.72,4.63,6.25,2.74,332.99,1.0,166459001.48,2398420.0,2142409.0,186350317.95,,,58048.0,19.06,,,,,184161.0,,,,19.06,58048.0,,76926.0,3808.0,230.45,0.16,,,13.89,13.89,14872900.0,1155581442.74,,1423.21,13.94,14.86,0.0967,14.92,0.2012
2010-03-19,3615677.0,280664717.97,4.82,6.61,2.86,348.53,1.0,169005139.36,2553689.0,2177217.0,198228548.34,,,125423.0,27.6,,,,0.6,274402.0,6275.0,,,27.6,125423.0,,36121.0,239594.0,245.34,22.88,,,14.7,14.7,14819331.0,1150341514.35,,1418.47,14.75,14.2,0.0885,14.21,0.2081
2010-03-22,3685640.0,282938554.49,4.91,6.83,2.91,353.28,1.0,172583966.3,2551440.0,2248129.0,195868491.08,,,4959.0,4.34,,,,0.72,45437.0,7208.0,,,4.34,4959.0,,,54726.0,243.33,5.53,,,14.65,14.65,14866352.0,1141257460.14,,1415.46,14.67,13.86,0.0873,14.02,0.2116
2010-03-23,3750566.0,290983855.87,5.0,6.9,2.96,358.87,1.0,178991451.27,2564751.0,2307067.0,198983602.83,,,26624.0,5.66,,,,5.62,58938.0,56000.0,,,5.66,26624.0,,42687.0,,244.67,,,,14.74,14.74,14837583.0,1151158815.26,,1409.61,14.79,13.51,0.086,13.66,0.2155
2010-03-24,3746760.0,289749987.15,5.0,6.93,2.96,361.38,1.0,178991276.66,2526162.0,2314538.0,195356896.9,,,14192.0,0.97,,,,4.62,8660.0,52781.0,,,0.97,14192.0,,,1189.0,243.21,0.14,,,14.62,14.62,14751510.0,1140785594.2,,1419.0,14.63,13.49,0.0857,13.53,0.2169
2010-03-25,3702075.0,289884238.31,4.94,6.91,2.92,357.12,1.0,179268627.25,2506598.0,2289417.0,196274589.79,,,5694.0,,,,,2.46,,25734.0,,,,5694.0,,476.0,25121.0,241.71,2.55,,,14.45,14.45,14835398.0,1161658812.76,,1426.78,14.49,13.61,0.0868,13.78,0.2135
2010-03-26,3725691.0,290739926.69,4.97,7.05,2.94,359.66,1.0,174660460.51,2512421.0,2238189.0,196060568.99,,,6524.0,,,,,0.47,,6967.0,,,,6524.0,,6266.0,51228.0,242.33,4.82,,,14.44,14.44,14883227.0,1161435107.44,,1435.42,14.44,13.65,0.0862,13.7,0.2142
2010-03-29,3706574.0,292452984.87,4.95,7.06,2.93,358.64,1.0,176920147.94,2474760.0,2242301.0,195261432.48,,,31530.0,4.93,,,,6.78,50000.0,69703.0,,,4.93,31530.0,,512.0,38755.0,239.4,3.63,,,14.25,14.25,14891450.0,1174952665.58,,1440.22,14.25,13.84,0.0893,13.92,0.2134
2010-03-30,3688797.0,288725294.64,4.92,6.91,2.91,359.68,1.0,173323059.3,2465490.0,2214401.0,192976009.98,,,22543.0,,,,,1.5,,15794.0,,,,22543.0,,2463.0,27900.0,240.07,2.61,1.8,,14.39,14.39,14668880.0,1148145777.63,18482.0,1429.43,14.38,13.88,0.0896,14.11,0.2153
2010-03-31,3730202.0,297120570.07,4.98,6.97,2.95,363.36,1.0,176631799.6,2540996.0,2217525.0,202397130.25,,,32589.0,0.15,,,,0.4,3124.0,4447.0,,,0.15,32589.0,,47364.0,,247.51,,,,14.59,14.59,14875008.0,1184834187.73,,1445.17,14.62,13.82,0.0904,13.92,0.2142
2010-04-01,3771243.0,305966474.5,5.03,6.97,2.98,372.3,1.0,182183871.78,2557061.0,2245539.0,207458108.44,,,25901.0,1.86,,,,1.58,20881.0,18630.0,,,1.86,25901.0,,8794.0,,253.4,,,,14.86,14.86,14651275.0,1188679424.43,,1444.72,14.92,13.64,0.0894,13.83,0.2192
2010-04-02,3826234.0,310427974.96,5.11,7.27,3.02,379.68,1.0,182183871.78,2615980.0,2245539.0,212238293.3,,,17598.0,,,,,,,,,,,17598.0,,41321.0,,262.36,,,,15.18,15.18,14613926.0,1185649245.3,,1462.46,15.21,13.45,0.0869,13.58,0.2221
2010-04-05,3845303.0,311975070.89,5.13,7.3,3.04,383.79,1.0,187508043.13,2615980.0,2311163.0,212238293.3,,2822.0,385.0,3.0,0.28,37393.0,,0.04,28231.0,385.0,,2822.0,3.0,385.0,3.97,,,262.49,,,,14.49,14.49,15433816.0,1252168123.23,,1547.41,14.5,13.42,0.0861,13.42,0.213
2010-04-06,3870724.0,318260129.87,5.16,7.35,3.06,390.16,1.0,191001678.45,2620395.0,2322989.0,215455106.85,,,19268.0,2.42,,,,1.75,11826.0,18138.0,,,2.42,19268.0,,463.0,,265.62,,,,14.35,14.35,15633905.0,1285456838.5,,1577.75,14.41,13.2,0.086,13.37,0.212
2010-04-07,4104850.0,335520292.16,5.48,7.82,3.24,416.42,1.0,192091037.8,2816389.0,2350096.0,230204674.99,,,174097.0,6.59,,,,4.56,63449.0,45118.0,,,6.59,174097.0,,67015.0,36342.0,286.05,3.83,,,15.35,15.35,15537171.0,1269969950.99,,1575.93,15.36,12.71,0.083,13.38,0.2237
2010-04-08,4223662.0,341818624.7,5.64,8.28,3.34,425.87,1.0,191668443.55,2931993.0,2368340.0,237284568.44,,,110150.0,2.17,,,,0.25,18244.0,2014.0,,,2.17,110150.0,,7468.0,,295.15,,,,16.65,16.65,14679989.0,1188043373.42,,1480.61,16.62,12.31,0.0812,13.38,0.2398
2010-04-09,4531416.0,380822750.64,6.05,8.88,3.58,457.81,1.0,213675315.82,3065561.0,2542526.0,257631471.55,,,128840.0,16.82,,,,0.39,176204.0,5000.0,,,16.82,128840.0,,9728.0,2018.0,310.91,0.26,,,17.26,17.26,14696655.0,1235115156.57,,1485.48,17.31,11.6,0.0822,15.55,0.2551
2010-04-12,4489096.0,378898555.65,5.99,8.74,3.55,462.42,1.0,213766127.79,3033119.0,2532648.0,256007982.06,,154000.0,12670.0,0.0,16.09,,,4.58,6004.0,45112.0,,154000.0,0.0,12670.0,,,15882.0,314.29,0.0,16.02,,17.16,17.16,14639553.0,1235639756.22,154000.0,1515.84,17.17,11.54,0.0827,15.46,0.254
2010-04-13,4897181.0,416112771.34,6.53,9.5,3.87,510.25,1.0,247832007.99,3087342.0,2916705.0,262331009.55,36.33,,47968.0,4.09,,,347809.0,0.45,36248.0,4359.0,36.33,,4.09,47968.0,,10614.0,,323.06,,,,17.13,17.13,14938998.0,1269364530.09,,1561.03,17.15,10.89,0.0779,14.34,0.2717
2010-04-14,5255868.0,447864506.81,7.01,10.27,4.15,549.65,1.0,272093127.5,3159083.0,3193121.0,269192671.84,,7087.0,19340.0,32.24,0.74,,,4.57,300782.0,47095.0,,7087.0,32.24,19340.0,,92409.0,24366.0,331.89,2.62,,,17.5,17.5,14897425.0,1269443582.0,,1563.32,17.51,10.02,0.0761,14.4,0.2911
2010-04-15,5536043.0,476436115.43,7.39,10.85,4.37,582.62,1.0,292571414.29,3290580.0,3399591.0,283189843.85,,,18200.0,21.9,,,,,206470.0,,,,21.9,18200.0,,113297.0,,348.55,,,,18.13,18.13,14863324.0,1279149086.99,,1571.2,18.16,9.53,0.0752,14.39,0.305
2010-04-16,5806512.0,490093998.92,7.75,11.36,4.59,610.42,1.0,303886770.81,3325944.0,3600375.0,280723641.86,,,2455.0,3.1,,175000.0,,4.4,25784.0,41381.0,,,3.1,2455.0,16.17,76741.0,,351.99,,0.26,,18.3,18.3,14852282.0,1253594977.24,2451.0,1570.72,18.31,9.17,0.0732,13.82,0.3194
2010-04-19,5946644.0,503603610.53,7.94,11.66,4.7,619.42,1.0,316357118.12,3374982.0,3735603.0,285817197.18,,,55291.0,9.18,,35000.0,,1.98,100228.0,7446.0,,,9.18,55291.0,3.66,1193.0,,352.9,,,,18.46,18.46,14906614.0,1262396846.22,,1559.38,18.45,9.72,0.0745,14.57,0.3253
2010-04-20,5935090.0,510298802.81,7.92,11.8,4.69,620.22,1.0,320198228.24,3331103.0,3724103.0,286408103.83,,,4440.0,1.7,,,,4.83,23500.0,48319.0,,,1.7,4440.0,,,35000.0,351.43,3.66,,,18.26,18.26,14911737.0,1282110555.85,,1571.63,18.27,9.74,0.0753,14.63,0.3253
2010-04-21,6018107.0,521083945.64,8.03,12.0,4.75,636.52,1.0,339938454.45,3346802.0,3926020.0,289786271.9,,,150599.0,24.56,,,,13.47,204212.0,135932.0,,,24.56,150599.0,,1032.0,2295.0,357.69,0.0,,,18.55,18.55,14695446.0,1272420211.98,,1569.28,18.56,10.99,0.0772,14.05,0.3336
2010-04-22,6057441.0,533545305.7,8.08,11.96,4.79,646.97,1.0,345787496.6,3360056.0,3925791.0,295957006.55,,,39088.0,,,,,2.9,,30324.0,,,,39088.0,,4490.0,229.0,363.32,0.0,,,59.19,18.59,2316314.0,204023194.16,,250.29,59.21,10.89,0.0784,14.74,0.3352
2010-04-23,6325792.0,558204275.42,8.44,12.01,5.0,678.5,1.0,361444475.99,3487333.0,4096032.0,307731299.16,,,99569.0,18.43,,85000.0,,4.51,160023.0,45329.0,,,18.43,99569.0,9.27,97244.0,74782.0,379.42,7.84,2.61,,18.99,18.99,14878007.0,1312873884.73,24207.0,1619.99,18.98,10.12,0.0758,14.41,0.3444
2010-04-26,6363016.0,563031569.86,8.49,12.09,5.03,685.79,2.0,357248694.0,3455686.0,4037392.0,305776429.53,,,123037.0,15.77,,,,16.5,139654.0,154684.0,,,15.77,123037.0,,,198294.0,377.38,20.5,,,18.79,18.79,14932018.0,1321259845.3,,1631.73,18.78,12.33,0.074,13.0,0.346
2010-04-27,6696288.0,570335424.63,8.94,13.42,5.29,725.73,2.0,372919276.16,3315218.0,4378432.0,282363343.06,,,12128.0,56.79,,,,22.04,491040.0,209558.0,,,56.79,12128.0,,56962.0,150000.0,359.29,15.67,,,53.73,17.94,2854408.0,243115289.95,,312.06,53.52,12.26,0.0744,13.57,0.3625
2010-04-28,6781459.0,569643631.68,9.05,13.79,5.36,716.49,2.0,368333051.54,3570903.0,4384909.0,299956418.42,,,101950.0,1.93,,,,0.79,30000.0,7223.0,,,1.93,101950.0,,160958.0,23523.0,374.91,3.64,,,55.54,19.24,2858014.0,240073629.34,,301.63,55.42,12.23,0.0759,14.49,0.3653
2010-04-29,7531273.0,620760643.73,10.05,15.43,5.95,785.22,2.0,411883701.41,3948797.0,4997109.0,325477215.83,,,46944.0,60.36,,,,8.05,612200.0,59226.0,,,60.36,46944.0,,390176.0,,407.75,,,,68.65,21.41,1803350.0,148640038.26,,185.83,68.69,11.0,0.0765,13.94,0.4084
2010-04-30,9707100.0,795787599.69,12.95,18.81,7.67,995.02,2.0,605770530.09,3913677.0,7389252.0,320843055.68,,,37939.0,239.52,,,,8.62,2399562.0,78809.0,,,239.52,37939.0,,5750.0,7419.0,397.82,0.93,,,65.88,21.03,2027196.0,166189432.37,,206.11,65.87,12.85,0.0972,19.63,0.5216
2010-05-03,9730226.0,807905138.94,12.98,18.71,7.69,995.13,2.0,621704267.93,4154509.0,7487665.0,344950792.6,,,79743.0,15.86,,,,14.09,194286.0,138520.0,,,15.86,79743.0,,299609.0,95873.0,424.16,10.44,,,66.78,22.55,2066238.0,171560691.24,,211.08,66.77,12.06,0.0979,19.44,0.5282
2010-05-04,10239752.0,827869997.73,13.66,19.68,8.09,1053.1,2.0,638394424.42,4408624.0,7896168.0,356431243.73,,,35953.0,64.59,,,,5.8,592744.0,67026.0,,,64.59,35953.0,,285188.0,184241.0,452.74,17.84,,,67.25,23.35,2147006.0,173582509.84,,217.77,67.52,10.28,0.1102,24.12,0.5424
2010-05-05,11960722.0,959952446.29,15.96,22.86,9.45,1212.3,2.0,780201125.56,4969220.0,9721074.0,398823323.14,,,64184.0,148.75,,285849.0,,10.67,1551850.0,83692.0,,,148.75,64184.0,30.32,580104.0,12793.0,500.11,1.59,,,62.7,26.25,2956498.0,237284796.65,,294.64,62.93,10.89,0.1277,28.35,0.6319
2010-05-06,12481376.0,992762957.25,16.65,23.51,9.86,1252.91,2.0,787227127.89,5425812.0,9897305.0,431566613.06,,8181.0,337035.0,25.65,0.82,,,10.04,328488.0,98594.0,,8181.0,25.65,337035.0,,220636.0,152257.0,541.31,16.06,1.06,,64.25,28.81,3018801.0,240114055.38,10666.0,298.91,64.42,10.47,0.1251,27.62,0.6627
2010-05-07,12409078.0,941387024.24,16.56,22.5,9.8,1222.77,2.0,756942555.48,5360619.0,9977787.0,406671403.67,,,41937.0,48.41,,,,24.63,520482.0,238233.0,,,48.41,41937.0,,131103.0,440000.0,519.12,48.32,,,60.68,28.69,3473432.0,263504171.25,,335.87,60.72,10.53,0.1361,30.48,0.6641
2010-05-10,12669084.0,1040658440.76,16.91,21.51,10.01,1231.61,3.0,831654228.43,5494328.0,10124645.0,451312723.91,,,114996.0,58.54,,,,9.61,486761.0,95166.0,,,58.54,114996.0,,113879.0,339903.0,526.21,54.27,,,61.57,28.98,3429520.0,281706154.58,,331.29,61.37,9.59,0.1216,28.09,0.6682
2010-05-11,12703764.0,1050179807.1,16.95,20.67,10.04,1294.91,3.0,850551251.47,5329384.0,10288907.0,440563242.6,,,207620.0,53.71,,,,66.37,210211.0,768041.0,,,53.71,207620.0,,395477.0,45949.0,546.37,3.8,,,62.59,27.76,3185513.0,263336238.6,,323.89,62.78,9.76,0.1268,29.11,0.6617
2010-05-12,12862322.0,1081996160.52,17.16,20.6,10.16,1328.86,3.0,880496202.8,5611859.0,10466974.0,472077272.78,,,186488.0,25.43,,,,23.0,190617.0,232630.0,,,25.43,186488.0,,774551.0,12550.0,577.8,0.86,,,58.39,29.77,3998385.0,336349627.87,,410.65,58.46,10.21,0.1271,29.08,0.6822
2010-05-13,13191074.0,1122442598.1,17.6,20.8,10.42,1372.72,3.0,906376545.73,6349770.0,10651841.0,540308722.11,,108.0,428707.0,26.17,0.01,10000.0,,1.96,230241.0,23649.0,,108.0,26.17,428707.0,1.03,343005.0,55374.0,665.2,4.23,1.06,,53.7,34.29,5474991.0,465872841.18,10260.0,572.94,53.73,9.99,0.1207,28.07,0.7124
2010-05-14,15196483.0,1258086968.31,20.28,24.02,12.01,1590.05,3.0,1053120350.96,6772607.0,12720683.0,560690826.17,,,391420.0,192.6,,359343.0,,16.78,1816345.0,161857.0,,,192.6,391420.0,37.84,193274.0,106846.0,715.13,11.14,,,55.29,35.84,5477025.0,453432138.05,,575.41,55.41,10.12,0.1062,24.45,0.8041
2010-05-17,16686067.0,1367922984.85,22.27,26.49,13.18,1715.26,3.0,1141617571.12,8072069.0,13925570.0,661747835.51,,,906038.0,137.2,,,,4.74,1394465.0,43926.0,,,137.2,906038.0,,437350.0,189578.0,825.46,21.85,,,59.66,42.0,5457092.0,447372144.51,,557.9,59.67,11.97,0.1017,22.5,0.8682
2010-05-18,17365204.0,1467801024.97,23.17,27.72,13.72,1801.12,3.0,1086443581.28,9528569.0,12853455.0,805406221.81,,,745870.0,73.6,,40000.0,,6.14,651255.0,63187.0,,,73.6,745870.0,4.06,788661.0,1763370.0,980.87,180.14,1.52,,66.52,49.02,4795872.0,405373057.36,14844.0,490.51,66.66,12.22,0.0735,13.63,0.8934
2010-05-19,18172778.0,1459111621.63,24.25,29.13,14.36,1876.84,3.0,1075279724.17,10255899.0,13392272.0,823457009.23,,,1095867.0,85.0,,,,75.75,867377.0,743213.0,,,85.0,1095867.0,,374676.0,328560.0,1057.46,39.3,,,70.51,54.02,4289865.0,344437811.14,,444.8,70.39,11.7,0.0707,12.02,0.9573
2010-05-20,19518598.0,1520639665.98,26.04,30.34,15.42,1955.44,4.0,1121281813.92,9731166.0,14392528.0,758128069.23,,14912.0,188097.0,154.49,1.42,1600.0,,113.22,1718153.0,1105432.0,,14912.0,154.49,188097.0,0.16,377690.0,719497.0,964.26,77.25,,,81.36,52.74,2229020.0,173656746.67,,222.16,81.27,13.34,0.0754,14.1,1.0578
2010-05-21,20378126.0,1546681077.74,27.19,30.99,16.1,1972.57,4.0,1122246270.79,10226556.0,14786032.0,776186223.19,,,428309.0,48.92,,87000.0,,16.74,546955.0,126625.0,,,48.92,428309.0,8.64,193706.0,240451.0,972.21,32.26,,,84.25,55.42,1911797.0,145103639.28,,184.42,84.06,12.49,0.0717,13.55,1.1043
2010-05-24,21889852.0,1698600622.98,29.21,32.34,17.29,2074.25,4.0,1196051293.46,10422687.0,15413503.0,808775803.11,,,70708.0,62.31,,,,6.4,732638.0,55049.0,,,62.31,70708.0,,180472.0,105167.0,958.39,11.22,,,85.13,56.25,1820082.0,141234048.5,,164.51,85.35,12.12,0.0725,13.84,1.1813
2010-05-25,23626634.0,1771098651.96,31.53,34.62,18.67,2225.78,4.0,1270611417.73,10691458.0,16950084.0,801452583.19,,,64075.0,126.77,,29100.0,,5.38,1557756.0,57862.0,,,126.77,64075.0,2.7,276558.0,50274.0,988.37,3.44,1.27,,74.56,57.8,3648716.0,273514881.09,14000.0,337.66,74.54,11.02,0.0737,13.15,1.2772
2010-05-26,22617504.0,1776260212.47,30.18,32.85,17.87,2129.18,4.0,1276628911.99,10353608.0,16255591.0,813118102.95,,14000.0,61104.0,22.23,1.25,,,47.68,199314.0,473216.0,,14000.0,22.23,61104.0,,60452.0,893808.0,941.98,90.66,0.02,,71.58,56.49,4109976.0,322775972.23,190.0,376.68,71.43,12.09,0.0792,13.84,1.2339
2010-05-27,21053220.0,1693749498.09,28.09,30.27,16.63,2009.17,4.0,1221089315.29,10148321.0,15178078.0,816441076.48,,,25295.0,57.24,,,,21.23,546321.0,263509.0,,,57.24,25295.0,,39227.0,1623834.0,950.68,156.28,0.57,,70.43,54.99,4260782.0,342783544.46,6300.0,400.88,70.34,13.1,0.0774,14.08,1.1407
2010-05-28,19661664.0,1592984551.83,26.24,27.84,15.53,1924.0,4.0,1182482140.04,9211066.0,14594973.0,746278943.83,,6300.0,244344.0,121.2,0.61,,,108.31,1127400.0,1229368.0,,6300.0,121.2,244344.0,,41469.0,1710505.0,888.27,155.97,,,66.2,48.1,4702383.0,380986241.85,,452.19,66.27,11.67,0.0823,17.86,1.0268
2010-05-31,19431656.0,1594185202.94,25.93,27.37,15.35,1910.15,4.0,1229981271.91,9302547.0,14992344.0,763186769.93,,,143765.0,58.08,,,,10.35,563471.0,110710.0,,,58.08,143765.0,,58426.0,166100.0,903.77,16.47,,,66.2,48.43,4749289.0,389634637.84,,460.28,66.26,12.91,0.0829,18.06,1.0117
2010-06-01,17531092.0,1446036132.34,23.39,24.84,13.85,1736.51,3.0,1093470436.48,8959127.0,13256744.0,738985418.38,,,131279.0,22.82,,,,64.07,213248.0,671725.0,,,22.82,131279.0,,197026.0,1948848.0,880.3,189.38,,,66.04,46.29,4606865.0,379993057.3,,452.26,66.06,14.44,0.0799,14.73,0.9058
2010-06-02,15031353.0,1239973211.79,20.06,20.99,11.88,1496.01,3.0,907160701.56,7473221.0,10996893.0,616484347.47,,,204406.0,9.45,,,,168.1,51297.0,1726785.0,,,9.45,204406.0,,36473.0,2311148.0,737.18,229.18,,,59.7,39.89,5044029.0,416094335.59,,497.7,59.7,11.8,0.0797,17.58,0.8023
2010-06-03,13869308.0,1163377168.09,18.51,19.4,10.96,1389.65,3.0,889830398.0,5523784.0,10608195.0,463342813.29,,,32312.0,49.56,,,,196.11,473487.0,1992258.0,,,49.56,32312.0,,10509.0,862185.0,547.12,83.35,,,50.99,30.64,5309194.0,445342700.63,,526.74,50.95,12.26,0.0831,16.69,0.7693
2010-06-04,9615566.0,788867044.32,12.83,13.9,7.6,973.48,2.0,599776694.29,4456349.0,7310728.0,365601657.16,,,106134.0,6.76,,,,151.01,60000.0,1544445.0,,,6.76,106134.0,,370876.0,3357467.0,446.98,332.57,,,43.4,23.7,5811796.0,476803376.19,,581.47,43.46,11.53,0.0733,12.43,0.5115
2010-06-07,8710075.0,709842852.46,11.62,12.59,6.88,868.64,2.0,526314278.04,4357308.0,6458101.0,355106464.62,,,45637.0,0.22,,,,16.43,14000.0,153935.0,,,0.22,45637.0,,9257.0,866627.0,427.69,93.06,,,43.74,23.28,5605588.0,456837234.54,,550.24,43.73,11.28,0.0794,14.09,0.4654
2010-06-08,8313492.0,668479714.91,11.09,12.08,6.57,822.83,2.0,496568373.71,4101310.0,6175531.0,329782303.22,,,7284.0,6.89,,,,28.33,80802.0,284434.0,,,6.89,7284.0,,21152.0,363372.0,397.32,37.37,,,42.72,22.07,5498759.0,442149802.84,,532.77,42.72,11.83,0.0846,15.7,0.4475
2010-06-09,8607989.0,714847793.51,11.49,12.72,6.8,846.41,2.0,491304022.93,4960352.0,5916140.0,411930903.05,,,30731.0,2.82,,,,0.48,32260.0,6375.0,,,2.82,30731.0,,834686.0,291651.0,479.88,30.28,,,48.42,22.5,5284005.0,438808566.68,,512.43,48.36,11.86,0.0808,14.27,0.3904
2010-06-10,8399342.0,715441956.19,11.21,12.56,6.64,837.72,2.0,510523242.8,4708694.0,5993581.0,401078709.08,,,136895.0,23.59,,,,48.43,261390.0,542831.0,,,23.59,136895.0,,154278.0,183949.0,469.12,15.21,,,48.96,21.31,4908830.0,418125960.08,,490.33,48.89,11.53,0.0852,16.02,0.3802
2010-06-11,7894904.0,665538633.22,10.53,12.25,6.24,804.54,2.0,485946813.42,4546229.0,5764509.0,383246083.17,,,208508.0,0.12,,38200.0,,32.1,1100.0,327985.0,,,0.12,208508.0,4.06,8790.0,268372.0,460.93,17.8,5.08,,20.91,20.91,17199724.0,1449932868.44,51778.0,1744.67,20.9,11.8,0.0925,18.22,0.3631
2010-06-14,7851854.0,668479349.52,10.48,12.34,6.2,796.59,2.0,486885243.33,4521448.0,5718878.0,384940246.97,,,15764.0,17.45,,,,13.6,174469.0,133647.0,,,17.45,15764.0,,183102.0,220100.0,455.4,23.11,9.15,,20.97,20.97,17040404.0,1450760314.88,90000.0,1718.22,20.95,11.75,0.093,19.09,0.3642
2010-06-15,7475711.0,640208908.5,9.98,11.75,5.9,762.06,2.0,466672445.06,4410851.0,5449328.0,377738800.27,,8569.0,6281.0,5.46,0.87,,,12.24,58969.0,130285.0,,8569.0,5.46,6281.0,,13407.0,328519.0,448.21,32.88,0.85,,20.77,20.77,16829316.0,1441237900.61,8569.0,1711.52,20.75,12.3,0.0936,20.03,0.352
2010-06-16,7693862.0,657925395.76,10.27,12.3,6.07,788.41,2.0,479538731.45,4488557.0,5607786.0,383830076.58,,,4845.0,18.75,,,,3.59,161319.0,37436.0,,,18.75,4845.0,,110297.0,2861.0,457.75,0.22,,,20.97,20.97,16920132.0,1446891631.6,,1728.88,20.93,11.93,0.0976,21.53,0.3594
2010-06-17,7841031.0,676414950.99,10.46,12.93,6.19,804.07,2.0,486442048.41,4603358.0,5638857.0,397113616.3,,,43575.0,15.32,,,,10.47,144039.0,98225.0,,,15.32,43575.0,,169451.0,112968.0,469.52,11.22,,,21.43,21.43,16882458.0,1456383350.7,,1723.24,21.41,11.77,0.0913,20.39,0.3649
2010-06-18,7302687.0,651665769.0,9.74,12.48,5.77,755.37,2.0,482960447.53,4370016.0,5412144.0,389964657.83,,,9600.0,3.97,,,,29.24,24687.0,298293.0,,,3.97,9600.0,,55351.0,251400.0,452.95,25.62,,,20.5,20.5,16943004.0,1511933310.4,,1758.71,20.48,12.55,0.0903,20.78,0.3426
2010-06-21,6787987.0,612267384.22,9.06,12.01,5.36,720.31,2.0,457996994.79,4165729.0,5077647.0,375743206.08,,,38562.0,12.87,,1983.0,,26.23,109339.0,276832.0,,,12.87,38562.0,0.22,33983.0,445819.0,446.36,38.57,,,20.08,20.08,16582593.0,1495727796.71,,1777.71,20.07,13.34,0.094,21.15,0.3272
2010-06-22,6727347.0,599761585.14,8.97,12.21,5.31,719.81,2.0,446115799.35,4012227.0,5003948.0,357701130.24,,,36596.0,23.27,,,,26.23,180547.0,246710.0,,,23.27,36596.0,,56612.0,254246.0,432.93,27.07,,,19.36,19.36,16716057.0,1490282698.89,,1800.32,19.39,13.28,0.1018,22.29,0.3245
