,EN FP Equity_DX_SI_QTY,EN FP Equity_DX_SHORT_INTEREST_VALUE,EN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EN FP Equity_DX_SI_MV,EN FP Equity_DX_DSS,EN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EN FP Equity_DX_SUPPLY_SI_QTY,EN FP Equity_DX_BROKER_SI_QTY,EN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EN FP Equity_DX_BROKER_SI_MV_NEW_x,EN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EN FP Equity_DX_BROKER_SI_MV_INC_x,EN FP Equity_DX_SUPPLY_SI_MV_NEW,EN FP Equity_DX_BROKER_SI_QTY_ADD,EN FP Equity_DX_BROKER_SI_QTY_NEW,EN FP Equity_DX_SUPPLY_SI_MV_DEC,EN FP Equity_DX_BROKER_SI_QTY_INC,EN FP Equity_DX_SUPPLY_SI_QTY_DEC,EN FP Equity_DX_BROKER_SI_MV_NEW_y,EN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EN FP Equity_DX_BROKER_SI_MV_INC_y,EN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EN FP Equity_DX_BROKER_SI_MV_ADD,EN FP Equity_DX_SUPPLY_SI_QTY_ADD,EN FP Equity_DX_BROKER_SI_QTY_DEC,EN FP Equity_DX_SUPPLY_SI_MV,EN FP Equity_DX_BROKER_SI_MV_DEC,EN FP Equity_DX_SUPPLY_SI_MV_RMV,EN FP Equity_DX_BROKER_SI_MV_RMV,EN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EN FP Equity_DX_UTILIZATION_QUANTITY,EN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EN FP Equity_DX_ACTIVE_UTILIZATION_MV,EN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EN FP Equity_DX_BROKER_SI_CON_RATIO,EN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EN FP Equity_DX_DEMAND_SUPPLY_RATIO,EN FP Equity_PX_LAST
2020-12-22,10547548.0,354186661.84,3.52,10.08,2.77,353.33,1.0,239483459.82,8738529.0,7131729.0,293439803.82,,,76817.0,1.57,,148600.0,,33.49,87083.0,920673.0,,,1.57,76817.0,4.91,246376.0,173274.0,289.61,5.99,,,16.76,16.76,43414140.0,1457846821.2,,1442.25,16.72,16.94,0.285,48.13,0.2022,33.58
2020-12-23,10016762.0,341471416.58,3.34,9.99,2.63,340.64,1.0,217269751.44,8397179.0,6373416.0,286259832.11,,,37916.0,0.66,,,,19.89,20263.0,611974.0,,,0.66,37916.0,,232708.0,778576.0,282.47,25.63,,,16.11,16.11,43732096.0,1490827152.64,,1474.49,16.08,19.95,0.3137,50.78,0.1922,34.09
2020-12-24,9773109.0,331992512.73,3.26,9.8,2.57,334.75,1.0,208143973.36,8394017.0,6127288.0,285144757.49,,,150613.0,,,,,4.85,,153775.0,,,,150613.0,,,246128.0,285.46,8.17,,,16.15,16.15,43575960.0,1480275361.2,,1484.6,16.13,20.52,0.3271,51.94,0.1881,33.97
2020-12-25,9773109.0,331992512.73,3.26,9.95,2.57,334.5,1.0,208143973.36,8394017.0,6127288.0,285144757.49,,,,,,,,,,,,,,,,,,284.86,,,,16.31,16.31,43060924.0,1462779588.28,,1462.0,16.31,20.49,0.3275,51.99,0.1899,
2020-12-28,8618168.0,296464979.2,2.88,8.78,2.26,293.03,1.0,169935828.0,8421540.0,4939995.0,289700976.0,,,7384.0,0.06,,,,0.45,1746.0,12661.0,,,0.06,7384.0,,32800.0,1189039.0,284.97,42.42,,,16.35,16.35,43072664.0,1481699641.6,,1468.38,16.25,23.44,0.3139,49.1,0.1674,34.4
2020-12-29,8825046.0,301904823.66,2.95,9.2,2.32,303.46,1.0,168571827.6,8640853.0,4927560.0,295603581.13,,,97543.0,,,,,0.42,,14784.0,,,,97543.0,,136554.0,12435.0,295.72,0.06,,,16.65,16.65,43270940.0,1480298857.4,,1486.36,16.59,22.95,0.3052,47.89,0.17,34.21
2020-12-30,8826477.0,299747158.92,2.95,9.47,2.32,302.87,1.0,166099175.04,8590988.0,4891024.0,291749952.48,,,13570.0,0.08,,,,3.33,2382.0,96221.0,,,0.08,13570.0,,32786.0,38918.0,293.0,1.42,,,16.46,16.46,43590124.0,1480320611.04,,1487.4,16.46,22.94,0.3059,47.98,0.1692,33.96
2020-12-31,9361104.0,315001149.6,3.13,10.31,2.46,322.59,1.0,171065259.95,8582664.0,5083663.0,288806643.6,,,,6.51,,,,0.36,192639.0,10711.0,,,6.51,,,2387.0,,292.87,,,,16.44,16.44,43607980.0,1467408527.0,,1487.8,16.45,21.42,0.2773,45.35,0.1794,33.65
2021-01-01,9361104.0,315001149.6,3.13,10.74,2.46,320.84,1.0,171065259.95,8471173.0,5083663.0,285054971.45,,,,,,,,4.16,,113483.0,,,,,,1992.0,,286.48,,,,16.23,16.23,43731132.0,1471552591.8,,1479.23,16.22,21.42,0.279,45.58,0.1793,
2021-01-04,8924557.0,303613429.14,2.98,10.24,2.34,301.42,1.0,166080673.08,8123722.0,4881854.0,276369022.44,,,,,,,,15.52,,453453.0,,,,,,106002.0,201809.0,272.58,10.47,,,15.52,15.52,44213264.0,1504135241.28,,1489.9,15.47,22.57,0.2926,46.41,0.1705,34.02
2021-01-05,8868273.0,302674157.49,2.96,10.52,2.33,302.56,1.0,166619247.0,8067438.0,4881900.0,275341658.94,,,2898.0,0.07,,,,3.06,2108.0,93492.0,,,0.07,2898.0,,34310.0,2062.0,273.56,0.0,,,15.41,15.41,44285040.0,1511448415.2,,1508.0,15.36,22.79,0.2945,46.69,0.1694,34.13
2021-01-06,8061898.0,284504380.42,2.69,9.76,2.12,275.65,1.0,144834324.22,8021309.0,4104118.0,283071994.61,,,29003.0,,,,,2.52,,75132.0,,,,29003.0,,,777782.0,272.74,26.81,,,15.38,15.38,44117372.0,1556902057.88,,1517.98,15.23,25.26,0.301,45.85,0.1546,35.29
2021-01-07,8914309.0,319488834.56,2.98,10.65,2.34,314.16,1.0,181497917.44,8567873.0,5064116.0,307072568.32,,,1096173.0,37.33,,,,22.26,960745.0,735280.0,,,37.33,1096173.0,,185671.0,747.0,300.49,0.01,,,16.46,16.46,43477580.0,1558236467.2,,1542.86,16.3,22.81,0.3383,51.77,0.1713,35.84
2021-01-08,9068785.0,323302185.25,3.03,10.83,2.38,325.31,1.0,187237721.5,8747734.0,5252110.0,311856717.1,,,226492.0,8.27,,,,4.98,229704.0,154063.0,,,8.27,226492.0,,107432.0,41710.0,311.24,1.27,,,16.86,16.86,43124504.0,1537388567.6,,1547.55,16.74,22.35,0.3256,51.0,0.1748,35.65
2021-01-11,9305347.0,326896840.11,3.11,11.28,2.44,331.72,1.0,192531335.07,9009343.0,5480539.0,316498219.59,,,423063.0,8.0,,288046.0,,9.9,224794.0,271261.0,,,8.0,423063.0,10.12,109807.0,284411.0,319.01,10.92,,,17.27,17.27,43168848.0,1516521630.24,,1539.05,17.17,21.69,0.283,46.69,0.1783,35.13
2021-01-12,8586061.0,300426274.39,2.87,10.27,2.25,302.0,1.0,159856713.6,8009456.0,4568640.0,280250865.44,,,99116.0,10.39,,,,44.1,301218.0,1206842.0,,,10.39,99116.0,,107839.0,1213117.0,279.58,44.96,,,15.29,15.29,44381664.0,1552914423.36,,1556.47,15.23,23.51,0.2378,38.6,0.1639,34.99
2021-01-13,8048986.0,280104712.8,2.69,9.63,2.11,281.49,1.0,151900886.4,7518385.0,4364968.0,261639798.0,,,137961.0,3.94,,,,35.59,115846.0,1000661.0,,,3.94,137961.0,,371629.0,319518.0,261.4,11.34,,,14.28,14.28,45149524.0,1571203435.2,,1579.36,14.2,20.78,0.2524,40.71,0.1528,34.8
2021-01-14,8310995.0,293128793.65,2.77,10.36,2.18,290.37,1.0,157815403.38,7636650.0,4474494.0,269344645.5,,,21750.0,5.12,,,,5.88,143479.0,158828.0,,,5.12,21750.0,,255343.0,33953.0,264.62,1.2,,,14.64,14.64,44531808.0,1570636868.16,,1556.77,14.53,19.94,0.2436,39.7,0.1593,35.27
2021-01-15,9235999.0,318826685.48,3.08,11.55,2.43,322.71,1.0,182668379.36,7744480.0,5291668.0,267339449.6,,,77110.0,28.12,,,,0.42,828267.0,13100.0,,,28.12,77110.0,,43820.0,11093.0,270.67,0.28,,,14.77,14.77,44689992.0,1542698523.84,,1571.96,14.69,19.32,0.2232,35.53,0.1761,34.52
2021-01-18,9923486.0,350001351.22,3.31,12.01,2.61,345.55,1.0,206420355.52,8422915.0,5852576.0,297076212.05,,,604277.0,22.54,,8609.0,,0.95,617979.0,18944.0,,,22.54,604277.0,0.3,93102.0,65680.0,289.9,2.23,,,16.05,16.05,44046132.0,1553507075.64,,1530.99,15.92,18.51,0.1988,33.05,0.1891,35.27
2021-01-19,10210736.0,358294726.24,3.41,12.18,2.68,359.75,1.0,220408430.88,8446038.0,6281232.0,296371473.42,,,3381.0,15.77,,213000.0,,9.0,391286.0,301027.0,,,15.77,3381.0,7.47,320769.0,175630.0,295.21,6.29,,,16.05,16.05,44171288.0,1549970495.92,,1556.19,15.95,19.73,0.1951,32.25,0.1941,35.09
2021-01-20,9365146.0,328529321.68,3.13,11.24,2.46,329.64,1.0,188620494.36,8551573.0,5376867.0,299989180.84,,,239620.0,8.29,,,,10.67,234323.0,303622.0,,,8.29,239620.0,,169537.0,1138688.0,298.44,39.97,,,16.2,16.2,44233484.0,1551710618.72,,1554.47,16.11,19.48,0.1974,35.13,0.1774,35.08
2021-01-21,9517837.0,328365376.5,3.18,11.55,2.5,333.14,1.0,191030433.0,8574318.0,5537114.0,295813971.0,,,32385.0,6.4,,66097.0,,4.53,197577.0,126836.0,,,6.4,32385.0,2.32,117196.0,103427.0,298.18,3.76,,,16.25,16.25,44185328.0,1524393816.0,,1546.05,16.17,19.2,0.195,34.67,0.1804,34.5
2021-01-22,9078700.0,309492883.0,3.03,10.92,2.38,312.82,1.0,182823340.49,8214632.0,5362961.0,280036804.88,,,,,,,,12.87,,359686.0,,,,,,,174153.0,281.32,6.41,,,15.57,15.57,44536796.0,1518259375.64,,1539.87,15.45,17.59,0.2019,36.34,0.1721,34.09
2021-01-25,8434361.0,276140979.14,2.82,10.11,2.22,287.17,1.0,162759707.2,8119010.0,4971280.0,265816387.4,,,121817.0,8.0,,,,12.32,253540.0,350686.0,,,8.0,121817.0,,133247.0,645221.0,275.19,22.37,,,15.87,15.87,43053264.0,1409563863.36,,1472.15,15.75,18.26,0.233,40.95,0.1648,32.74
2021-01-26,8141732.0,267048809.6,2.72,9.43,2.14,268.75,1.0,156463019.2,7778290.0,4770214.0,255127912.0,,,101140.0,0.0,,,,20.33,66179.0,591804.0,,,0.0,101140.0,,149944.0,267245.0,255.67,9.8,,,14.83,14.83,44681536.0,1465554380.8,,1473.1,14.79,16.88,0.2508,43.41,0.1552,32.8
2021-01-27,7386494.0,239765595.24,2.47,8.59,1.94,243.29,1.0,131848592.34,7175350.0,4061879.0,232911861.0,,,130637.0,,,,,29.83,,913046.0,,,,130637.0,,179469.0,708335.0,235.71,23.25,,,13.78,13.78,44912176.0,1457849232.96,,1470.76,13.81,19.87,0.2595,42.76,0.1418,32.46
2021-01-28,7361894.0,245151070.2,2.46,8.46,1.93,241.78,1.0,134634564.0,7189642.0,4043080.0,239415078.6,,,18098.0,0.56,,,,0.73,45696.0,20357.0,,,0.56,18098.0,,16551.0,64495.0,234.88,2.11,,,13.82,13.82,44821120.0,1492543296.0,,1462.33,13.84,19.95,0.2626,43.04,0.1415,33.3
2021-01-29,7663455.0,248449211.1,2.56,8.58,2.01,254.74,1.0,134597530.44,7421455.0,4151682.0,240603571.1,,,172506.0,5.52,,,,,108602.0,,,,5.52,172506.0,,59307.0,,246.03,,,,14.27,14.27,44601680.0,1445986465.6,,1476.97,14.28,19.13,0.255,42.18,0.1473,32.42
2021-02-01,8295071.0,274317997.97,2.77,9.16,2.18,271.95,1.0,135191912.71,8094848.0,4088053.0,267696623.36,,,81820.0,0.0,,,,2.37,48986.0,71960.0,,,0.0,81820.0,,663533.0,112615.0,264.15,3.59,,,15.51,15.51,44105708.0,1458575763.56,,1441.17,15.49,24.23,0.2499,39.16,0.1589,33.07
2021-02-02,8105284.0,272013331.04,2.71,9.03,2.13,270.54,1.0,136120131.88,7958851.0,4056023.0,267099039.56,,,,4.66,,,,5.19,84914.0,167025.0,,,4.66,,,31028.0,116944.0,264.01,3.82,,,15.26,15.26,44179668.0,1482669658.08,,1465.02,15.27,24.33,0.264,40.69,0.1555,33.56
2021-02-03,8263914.0,276262645.02,2.76,9.48,2.17,278.55,1.0,140978622.47,7969957.0,4217129.0,266435662.51,,,53937.0,8.25,,,,1.41,203937.0,42831.0,,,8.25,53937.0,,,42831.0,266.78,1.41,,,15.24,15.24,44316132.0,1481488292.76,,1485.74,15.22,23.88,0.2758,42.6,0.1581,33.43
2021-02-04,10842200.0,362021058.0,3.62,12.68,2.85,366.99,1.0,208979195.04,8662972.0,6258736.0,289256635.08,,,539200.0,67.55,,91098.0,,0.33,1950509.0,18069.0,,,67.55,539200.0,3.04,171884.0,,290.04,,,,16.66,16.66,43350848.0,1447484814.72,,1450.68,16.66,17.89,0.3681,56.14,0.2084,33.39
2021-02-05,10941554.0,369933940.74,3.65,12.71,2.87,369.55,1.0,211880913.72,8609820.0,6266812.0,291098014.2,,,11879.0,0.27,,,,3.26,8076.0,96988.0,,,0.27,11879.0,,31957.0,,287.29,,,,16.7,16.7,42945080.0,1451973154.8,,1436.22,16.67,17.91,0.3615,55.55,0.2122,33.81
2021-02-08,10878863.0,368684667.07,3.63,12.46,2.86,371.53,1.0,211486478.2,8567101.0,6240380.0,290339052.89,,,35000.0,0.35,,,,2.56,10000.0,78063.0,,,0.35,35000.0,,344.0,36432.0,288.9,0.0,,,16.55,16.55,43203140.0,1464154414.6,,1460.94,16.51,18.06,0.3633,55.65,0.2101,33.89
2021-02-09,10891139.0,364853156.5,3.63,12.29,2.86,372.08,1.0,207549484.5,8629382.0,6195507.0,289084297.0,,,133628.0,,,13600.0,,2.41,,71347.0,,,,133628.0,0.48,,58473.0,291.18,1.98,,,16.73,16.73,42965832.0,1439355372.0,,1450.21,16.72,19.05,0.3667,55.69,0.2111,33.5
2021-02-10,10926294.0,364938219.6,3.65,12.15,2.87,369.97,1.0,210362318.2,8529146.0,6298273.0,284873476.4,,,7333.0,0.08,,100318.0,,6.88,2448.0,203666.0,,,0.08,7333.0,3.47,96097.0,,285.39,,,,16.7,16.7,42540896.0,1420865926.4,,1423.8,16.7,17.84,0.3536,54.91,0.2139,33.4
2021-02-11,10423180.0,348238443.8,3.48,11.46,2.74,351.93,1.0,204963166.85,8189520.0,6134785.0,273611863.2,,,996.0,,,,,11.41,,340622.0,,,,996.0,,,163488.0,273.07,6.24,,,16.08,16.08,42728952.0,1427574286.32,,1427.59,16.06,18.6,0.3764,57.0,0.2047,33.41
2021-02-12,10399690.0,348909599.5,3.47,11.35,2.73,352.05,1.0,205739906.35,8131478.0,6132337.0,272811086.9,,,47637.0,,,,,3.28,,112253.0,,,,47637.0,,6574.0,2448.0,271.89,0.08,,,16.01,16.01,42652032.0,1430975673.6,,1426.89,16.01,18.24,0.3791,57.36,0.2048,33.55
2021-02-15,10469288.0,358782499.76,3.49,11.26,2.75,356.6,1.0,212379791.77,8196392.0,6197251.0,280890353.84,,,13792.0,2.61,,4684.0,,0.34,60230.0,10250.0,,,2.61,13792.0,0.16,61372.0,,275.24,,,,16.2,16.2,42413032.0,1453494606.64,,1429.98,16.14,18.06,0.373,56.82,0.2069,34.27
2021-02-16,10388899.0,353534232.97,3.47,11.08,2.73,359.8,1.0,208377906.77,8189895.0,6123359.0,278702126.85,,,15132.0,0.25,,,,0.84,8000.0,24976.0,,,0.25,15132.0,,3347.0,81892.0,279.64,0.0,,,16.24,16.24,42226500.0,1436967795.0,,1446.8,16.2,18.31,0.372,56.64,0.2061,34.03
2021-02-17,10640403.0,366668287.38,3.55,11.29,2.79,366.96,1.0,211446939.06,8366004.0,6136011.0,288292497.84,,,12652.0,0.43,,,,24.12,12652.0,702076.0,,,0.43,12652.0,,865533.0,,284.53,,,,16.56,16.56,42149980.0,1452488310.8,,1442.51,16.48,20.75,0.3641,55.15,0.2106,34.46
2021-02-18,10840748.0,366742504.84,3.62,11.66,2.85,376.75,1.0,210034028.62,8564898.0,6208514.0,289750499.34,,,148897.0,4.31,,,,0.18,72503.0,5447.0,,,4.31,148897.0,,55444.0,,293.46,,,,16.99,16.99,41832464.0,1415192257.12,,1434.58,16.98,20.65,0.3617,55.02,0.2151,33.83
2021-02-19,10545718.0,352121524.02,3.52,11.39,2.77,360.22,1.0,196742761.74,8750966.0,5892266.0,292194754.74,,,146362.0,1.59,,,,13.91,55967.0,399633.0,,,1.59,146362.0,,439339.0,372215.0,294.97,15.88,,,18.21,18.21,39293640.0,1312014639.6,,1324.97,18.21,23.76,0.3523,52.79,0.2195,33.39
2021-02-22,10437983.0,346436655.77,3.48,11.22,2.74,352.52,1.0,192109030.4,8733860.0,5788160.0,289876813.4,,,4511.0,0.95,,,,2.58,33047.0,72722.0,,,0.95,4511.0,,51105.0,137153.0,291.6,6.58,,,17.44,17.44,41344520.0,1372224618.8,,1377.91,17.47,23.97,0.3508,52.51,0.2084,33.19
2021-02-23,10519756.0,355041765.0,3.51,11.34,2.76,354.51,1.0,193904482.5,8714008.0,5745318.0,294097770.0,,,67137.0,0.9,,,,3.82,13200.0,104590.0,,,0.9,67137.0,,17601.0,56042.0,290.29,2.6,,,17.35,17.35,41504848.0,1400788620.0,,1383.0,17.35,24.58,0.3451,51.67,0.2095,33.75
2021-02-24,10527133.0,363080817.17,3.51,11.21,2.76,360.49,1.0,198760972.42,8697585.0,5762858.0,299979706.65,,,89555.0,4.93,,,,3.7,62909.0,112751.0,,,4.93,89555.0,,6773.0,45369.0,293.62,1.5,,,17.31,17.31,41543192.0,1432824692.08,,1409.07,17.24,24.48,0.3492,52.09,0.2095,34.49
2021-02-25,10798773.0,369965962.98,3.6,11.4,2.84,375.14,1.0,201756077.94,8872225.0,5888969.0,303962428.5,,,125716.0,7.41,,,,0.01,131111.0,270.0,,,7.41,125716.0,,49194.0,5000.0,303.36,0.16,,,17.74,17.74,41147628.0,1409717735.28,,1415.8,17.65,24.42,0.3576,53.05,0.2159,34.26
2021-02-26,10955502.0,367666647.12,3.66,11.69,2.88,379.0,1.0,203649463.2,8902688.0,6068220.0,298774209.28,,,41478.0,0.83,,133153.0,,1.13,47929.0,38602.0,,,0.83,41478.0,4.64,27587.0,1831.0,303.86,0.06,,,17.85,17.85,40970752.0,1374978437.12,,1403.45,17.8,24.06,0.3505,52.63,0.2197,33.56
2021-03-01,11327838.0,385486327.14,3.78,12.47,2.97,385.64,1.0,219353534.61,8951390.0,6445887.0,304615801.7,,,64254.0,10.23,,,,1.11,395844.0,26733.0,,,10.23,64254.0,,11181.0,18177.0,300.66,0.74,,,17.94,17.94,40941176.0,1393228219.28,,1386.67,17.82,23.1,0.3628,54.28,0.227,34.03
2021-03-02,11179359.0,376967985.48,3.73,12.43,2.94,383.95,1.0,215831199.36,8797326.0,6400688.0,296645832.72,,,20864.0,2.1,,10600.0,,6.27,3278.0,198528.0,,,2.1,20864.0,0.36,23600.0,59077.0,298.03,1.98,,,17.55,17.55,41325216.0,1393486283.52,,1406.34,17.49,22.55,0.3717,55.31,0.223,33.72
2021-03-03,11084566.0,380311459.46,3.7,12.33,2.91,379.06,1.0,216387954.88,8789704.0,6306848.0,301574744.24,,,66723.0,,,,,2.78,,78293.0,,,,66723.0,,3948.0,93840.0,296.33,4.55,,,17.5,17.5,41449200.0,1422122052.0,,1409.3,17.37,22.03,0.3692,55.24,0.2206,34.31
2021-03-04,12044864.0,416872743.04,4.02,13.4,3.16,418.5,1.0,219207868.77,9503399.0,6333657.0,328912639.39,,,475562.0,0.89,,909.0,,0.61,25900.0,52475.0,,,0.89,475562.0,0.03,290608.0,,325.71,,,,18.82,18.82,40988988.0,1418628874.68,,1414.72,18.71,26.63,0.3428,50.78,0.2385,34.61
2021-03-05,11004908.0,379339178.76,3.67,12.36,2.89,385.1,1.0,216635194.62,8589695.0,6284746.0,296086786.65,,,449.0,,,,,31.1,,914153.0,,,,449.0,,,48911.0,295.97,0.37,,,16.91,16.91,42209512.0,1454961878.64,,1463.15,16.83,21.75,0.3689,55.32,0.2166,34.47
2021-03-08,11227108.0,395755557.0,3.75,12.72,2.95,392.98,1.0,221537296.5,8766018.0,6284746.0,309002134.5,,,222386.0,,,,,1.58,,46063.0,,,,222386.0,,,,301.94,,,,17.26,17.26,42033552.0,1481682708.0,,1460.56,17.13,22.04,0.356,54.03,0.221,35.25
2021-03-09,11114984.0,386467993.68,3.71,12.88,2.92,394.91,1.0,216168045.45,8734394.0,6217085.0,303694879.38,,,1998.0,4.36,,10841.0,,1.51,21498.0,44463.0,,,4.36,1998.0,0.38,10841.0,100000.0,305.27,3.58,,,17.17,17.17,42135088.0,1465037009.76,,1478.65,17.11,22.01,0.3645,54.85,0.2185,34.77
2021-03-10,11130279.0,390450187.32,3.71,12.8,2.92,391.4,1.0,218095341.8,8749689.0,6217085.0,306939090.12,,,47844.0,,,,,1.22,,34049.0,,,,47844.0,,1500.0,,302.84,,,,17.22,17.22,42056616.0,1475346089.28,,1467.97,17.1,21.7,0.3635,54.85,0.2191,35.08
2021-03-11,11215154.0,392530390.0,3.74,13.12,2.95,396.85,1.0,220852100.0,8830564.0,6310060.0,309069740.0,,,8670.0,0.16,,88975.0,,0.52,4000.0,16770.0,,,0.16,8670.0,3.07,88975.0,,307.38,,,,17.32,17.32,42141052.0,1474936820.0,,1476.5,17.23,21.51,0.3587,54.52,0.22,35.0
2021-03-12,11327979.0,401350295.97,3.78,13.76,2.97,400.95,1.0,221206673.55,8920989.0,6243485.0,316070640.27,,,220268.0,0.78,,,,7.05,22400.0,201675.0,,,0.78,220268.0,,71832.0,88975.0,310.54,3.07,,,17.45,17.45,42187748.0,1494711911.64,,1485.16,17.29,22.75,0.3523,53.29,0.2216,35.43
2021-03-15,11195760.0,391179854.4,3.74,13.74,2.94,399.62,1.0,219873192.26,9013871.0,6292879.0,314944652.74,,,29280.0,3.76,,,,8.09,49394.0,235613.0,,,3.76,29280.0,,299215.0,,316.74,,,,17.65,17.65,42049964.0,1469225742.16,,1483.69,17.59,20.99,0.3605,54.73,0.2193,34.94
2021-03-16,11255763.0,388211265.87,3.76,13.65,2.96,396.52,1.0,219473045.18,9007477.0,6363382.0,310667881.73,,,5100.0,0.0,,28813.0,,3.33,49690.0,91947.0,,,0.0,5100.0,1.02,80453.0,8000.0,312.72,0.32,,,17.65,17.65,42031856.0,1449678713.44,,1462.9,17.61,20.84,0.361,54.86,0.2205,34.49
2021-03-17,11005965.0,377174420.55,3.67,13.24,2.89,382.72,1.0,220447326.74,8776779.0,6432662.0,300780216.33,,,68224.0,0.79,,,,14.05,99280.0,399906.0,,,0.79,68224.0,,100984.0,30000.0,300.83,1.05,,,17.26,17.26,42063992.0,1441533005.84,,1444.88,17.23,18.6,0.3736,56.73,0.2165,34.27
2021-03-18,10777456.0,379150902.08,3.6,12.8,2.83,374.1,1.0,222016688.04,8673866.0,6310878.0,305146605.88,,,150.0,1.68,,,,3.7,49801.0,103063.0,,,1.68,150.0,,,171585.0,297.16,6.76,,,17.08,17.08,42116736.0,1481666772.48,,1459.77,16.91,18.23,0.3777,57.11,0.2122,35.18
2021-03-19,10747937.0,373920728.23,3.59,12.64,2.82,380.54,1.0,218528479.61,8554175.0,6281359.0,297599748.25,,,4967.0,,,,,3.03,,124658.0,,,,4967.0,,,29519.0,298.23,0.0,,,16.94,16.94,41949180.0,1459411972.2,,1474.85,16.82,18.39,0.3791,57.21,0.2128,34.79
2021-03-22,10662068.0,365175829.0,3.56,11.68,2.8,373.63,1.0,211256089.25,8548979.0,6168061.0,292802530.75,,,15.0,,,,,0.64,,18061.0,,,,15.0,,12850.0,113298.0,295.1,5.88,,,16.93,16.93,41954412.0,1436938611.0,,1452.03,16.89,18.5,0.3734,56.65,0.2111,34.25
2021-03-23,10858762.0,368220619.42,3.62,11.74,2.85,375.9,1.0,201239946.21,8680993.0,5934531.0,294372472.63,,,273227.0,,,195867.0,,19.84,,532908.0,,,,273227.0,6.98,391695.0,429397.0,296.15,17.27,,,17.17,17.17,41891488.0,1420540358.08,,1432.55,17.13,17.01,0.3364,53.09,0.2147,33.91
2021-03-24,11205811.0,379316702.35,3.74,12.03,2.94,382.99,1.0,233876081.5,9509792.0,6909190.0,321906459.2,,,421098.0,51.03,,,,33.51,1504800.0,964116.0,,,51.03,421098.0,,1371817.0,530141.0,322.11,20.95,,,18.78,18.78,41130332.0,1392261738.2,,1396.07,18.75,18.35,0.2558,42.54,0.2213,33.85
2021-03-25,11152769.0,376740536.82,3.72,11.88,2.93,381.63,1.0,237242817.72,10595030.0,7023174.0,357900113.4,,3946.0,80730.0,4.38,0.13,,,9.47,113984.0,289118.0,,3946.0,4.38,80730.0,,1289680.0,,358.96,,,,20.93,20.93,40020528.0,1351893435.84,,1355.47,20.94,18.01,0.2564,42.62,0.2203,33.78
2021-03-26,10227461.0,346506378.68,3.41,10.84,2.69,349.46,1.0,207496094.96,9394343.0,6124442.0,318280340.84,,,6786.0,0.0,,,,41.56,2500.0,1207475.0,,,0.0,6786.0,,2.0,901232.0,317.14,30.47,,,18.84,18.84,40464392.0,1370933600.96,,1369.94,18.8,19.63,0.285,46.36,0.2051,33.88
2021-03-29,9937291.0,338166012.73,3.32,10.49,2.61,340.01,1.0,192875370.12,9250090.0,5667804.0,314780562.7,,,1000.0,0.03,,,,8.7,824.0,258753.0,,,0.03,1000.0,,113500.0,457462.0,312.6,15.5,,,18.58,18.58,40531368.0,1379282453.04,,1376.79,18.5,20.45,0.3039,48.22,0.1996,34.03
2021-03-30,10421747.0,358924966.68,3.48,11.09,2.74,359.09,1.0,204459844.68,9172550.0,5936697.0,315902622.0,,,254203.0,10.92,,,,23.12,280673.0,657559.0,,,10.92,254203.0,,273285.0,,310.44,,,,18.17,18.17,41300800.0,1422399552.0,,1415.4,17.99,21.97,0.3076,48.09,0.2065,34.44
2021-03-31,10632895.0,363538680.05,3.55,11.28,2.79,369.58,1.0,206272338.61,9716342.0,6033119.0,332201732.98,,,405575.0,4.69,,231175.0,,2.3,82215.0,67608.0,,,4.69,405575.0,7.96,205825.0,216968.0,333.36,7.45,,,18.81,18.81,41943320.0,1434042110.8,,1442.43,18.77,21.59,0.3028,48.02,0.2058,34.19
2021-04-01,12052059.0,411818856.03,4.02,12.83,3.17,416.82,1.0,332116784.31,9780909.0,9719543.0,334213660.53,123.54,,6080.0,2.41,,,3614261.0,3.42,72163.0,84956.0,123.54,,2.41,6080.0,,143443.0,,333.23,,,,18.78,18.78,42288908.0,1445011986.36,,1446.71,18.72,30.42,0.2922,42.44,0.2315,34.17
2021-04-02,12052059.0,411818856.03,4.02,12.98,3.17,417.06,1.0,332116784.31,9780909.0,9719543.0,334213660.53,,,,,,,,,,,,,,,,,,333.24,,,,18.78,18.78,42290828.0,1445077592.76,,1445.87,18.73,30.43,0.2922,42.44,0.2315,
