,ACWI FP Equity_DX_SI_QTY,ACWI FP Equity_DX_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACWI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACWI FP Equity_DX_SI_MV,ACWI FP Equity_DX_DSS,ACWI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY,ACWI FP Equity_DX_BROKER_SI_QTY,ACWI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACWI FP Equity_DX_BROKER_SI_MV_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACWI FP Equity_DX_BROKER_SI_MV_INC_x,ACWI FP Equity_DX_SUPPLY_SI_MV_NEW,ACWI FP Equity_DX_BROKER_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_NEW,ACWI FP Equity_DX_SUPPLY_SI_MV_DEC,ACWI FP Equity_DX_BROKER_SI_QTY_INC,ACWI FP Equity_DX_SUPPLY_SI_QTY_DEC,ACWI FP Equity_DX_BROKER_SI_MV_NEW_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACWI FP Equity_DX_BROKER_SI_MV_INC_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACWI FP Equity_DX_BROKER_SI_MV_ADD,ACWI FP Equity_DX_SUPPLY_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV,ACWI FP Equity_DX_BROKER_SI_MV_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV_RMV,ACWI FP Equity_DX_BROKER_SI_MV_RMV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACWI FP Equity_DX_UTILIZATION_QUANTITY,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACWI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_MV,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACWI FP Equity_DX_BROKER_SI_CON_RATIO,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACWI FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-09-24,13056.0,3186186.24,30.97,0.75,3.21,,3186186.24,0.0,13056.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.46,0.3344,34.9,14.9382
2018-09-25,14756.0,3613744.4,36.94,0.85,3.6,,3613744.4,0.0,14756.0,0.0,,,,,,1700.0,,,,,,,,,0.41,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.53,0.2755,30.91,16.8833
2018-09-26,20756.0,5099126.52,50.39,1.19,5.07,,5099126.52,0.0,20756.0,0.0,,,,1.47,,,,,6000.0,,,,1.47,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.91,0.3045,40.03,23.7483
2018-09-27,29356.0,7249170.64,65.76,1.69,7.19,,7249170.64,0.0,29356.0,0.0,,,,2.09,,,,,8600.0,,,,2.09,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.2,0.3027,35.79,33.5881
2018-09-28,29356.0,7252399.8,24.17,1.67,7.24,,7252399.8,0.0,29356.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.2,0.3029,35.82,33.5881
2018-10-01,17356.0,4319387.72,14.29,0.99,4.28,,4319387.72,0.0,17356.0,0.0,,,,,,,,,,,,,,,,,12000.0,0.0,2.99,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.07,0.2902,37.47,19.8581
2018-10-02,21356.0,5292657.48,17.58,1.22,5.3,,5292657.48,0.0,21356.0,0.0,,,,1.0,,,,,4000.0,,,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.52,0.3028,38.95,20.1092
2018-10-03,17356.0,4321644.0,14.47,0.99,4.28,,4321644.0,0.0,17356.0,0.0,,,,,,,,,,,,,,,,,4000.0,0.0,1.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.04,0.2906,37.56,16.3428
2018-10-04,17356.0,4267146.16,14.14,0.99,4.3,,4267146.16,0.0,17356.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.16,0.2904,37.47,17.9298
2018-10-05,2756.0,673428.6,1.95,0.16,0.68,,673428.6,0.0,2756.0,0.0,,,,,,,,,,,,,,,,,14600.0,0.0,3.62,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.19,0.6777,79.81,2.8471
2018-10-08,1000.0,243540.0,0.71,0.06,0.24,,243540.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,1756.0,0.0,0.44,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,0.5,50.08,1.0331
2018-10-09,1000.0,244270.0,0.7,0.06,0.24,,244270.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.94,0.5,50.06,1.0331
2018-10-10,1000.0,239240.0,0.69,0.06,0.24,,239240.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,1.0331
2018-10-11,1000.0,233000.0,0.69,0.06,0.24,,233000.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,1.0331
2018-10-12,1000.0,233410.0,0.69,0.06,0.23,,233410.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.96,0.5,50.04,1.0331
2018-10-15,1000.0,233580.0,0.63,0.06,0.23,,233580.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.88,0.5,50.12,1.0331
2018-10-16,1000.0,236080.0,0.63,0.06,0.23,,236080.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.9,0.5,50.1,1.0331
2018-10-17,1000.0,236600.0,0.62,0.06,0.24,,236600.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,1.0331
2018-10-18,1000.0,235420.0,0.61,0.06,0.24,,235420.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.93,0.5,50.07,1.0331
2018-10-19,1000.0,235780.0,0.61,0.06,0.23,,235780.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.93,0.5,50.07,1.0331
2018-10-22,1000.0,234920.0,0.61,0.06,0.24,,234920.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.9,0.5,50.1,1.0331
2018-10-23,1000.0,230370.0,0.6,0.06,0.23,,230370.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,1.0331
2018-10-24,1000.0,231140.0,0.58,0.06,0.23,,231140.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.96,0.5,50.04,1.0331
2018-10-25,1000.0,231650.0,0.58,0.06,0.23,,231650.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.85,0.5,50.15,1.0331
2018-10-26,1000.0,228520.0,0.57,0.06,0.23,,228520.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,1.0331
2018-10-29,1000.0,229160.0,0.57,0.06,0.23,,229160.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,0.5,50.08,1.0331
2018-10-30,1000.0,228900.0,0.57,0.06,0.23,,228900.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,1.0331
2018-10-31,1000.0,234150.0,0.53,0.06,0.23,,234150.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.91,0.5,50.09,1.0331
2018-11-01,1000.0,234690.0,0.55,0.06,0.23,,234690.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,1.0331
2018-11-02,1500.0,351675.0,0.81,0.1,0.35,,234450.0,500.0,1000.0,117225.0,,,,,,,,,,,,,,,,500.0,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2018-11-05,1500.0,352200.0,0.87,0.1,0.35,,234800.0,500.0,1000.0,117400.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2018-11-06,1500.0,353220.0,0.88,0.1,0.35,,235480.0,500.0,1000.0,117740.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.5496
2018-11-07,1500.0,357120.0,0.88,0.1,0.35,,238080.0,500.0,1000.0,119040.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,1.5496
2018-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,874.0,206744.7,,0.21,0.0,,0.0,,0.0
2018-11-13,1500.0,356280.0,1.08,0.11,0.36,,237520.0,500.0,1000.0,118760.0,,,,,,1000.0,,,,,,,,,0.24,500.0,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,1.5496
2018-11-14,1500.0,352125.0,1.07,0.11,0.36,,234750.0,500.0,1000.0,117375.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,1.5496
2018-11-15,1500.0,351405.0,1.1,0.11,0.35,,234270.0,500.0,1000.0,117135.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,1.5496
2018-11-16,1500.0,350925.0,1.27,0.11,0.35,,233950.0,500.0,1000.0,116975.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,1.5496
2018-11-19,1500.0,347700.0,1.27,0.11,0.35,,231800.0,500.0,1000.0,115900.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,1.5496
2018-11-20,1500.0,342615.0,1.29,0.11,0.35,,228410.0,500.0,1000.0,114205.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,1.5496
2018-11-21,1500.0,346275.0,1.3,0.11,0.34,,230850.0,500.0,1000.0,115425.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,1.5496
2018-11-22,1500.0,342480.0,1.3,0.11,0.35,,228320.0,500.0,1000.0,114160.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2018-11-23,1500.0,345195.0,1.3,0.11,0.34,,230130.0,500.0,1000.0,115065.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2018-11-26,1500.0,348000.0,1.47,0.11,0.35,,232000.0,500.0,1000.0,116000.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.85,0.5,50.15,1.5496
2018-11-27,1500.0,349740.0,1.5,0.11,0.35,,233160.0,500.0,1000.0,116580.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2018-11-28,1500.0,351780.0,1.53,0.11,0.35,,234520.0,500.0,1000.0,117260.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.5496
2018-11-29,1500.0,353490.0,1.57,0.11,0.35,,235660.0,500.0,1000.0,117830.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2018-11-30,1500.0,354675.0,1.57,0.11,0.35,,236450.0,500.0,1000.0,118225.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2018-12-03,1500.0,359640.0,1.57,0.12,0.35,,239760.0,500.0,1000.0,119880.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,1.5496
2018-12-04,1500.0,357345.0,1.62,0.12,0.36,,238230.0,500.0,1000.0,119115.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.91,0.5,50.09,1.5496
2018-12-05,1500.0,351495.0,1.75,0.12,0.36,,234330.0,500.0,1000.0,117165.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.5496
2018-12-06,1500.0,340500.0,1.74,0.12,0.35,,227000.0,500.0,1000.0,113500.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,1.5496
2018-12-07,1500.0,343410.0,1.7,0.12,0.34,,228940.0,500.0,1000.0,114470.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.5496
2018-12-10,1500.0,335880.0,1.7,0.12,0.34,,223920.0,500.0,1000.0,111960.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.79,0.5,50.21,1.5496
2018-12-11,1500.0,343125.0,1.69,0.12,0.34,,228750.0,500.0,1000.0,114375.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.83,0.5,50.17,1.5496
2018-12-12,1500.0,346560.0,2.24,0.12,0.34,,231040.0,500.0,1000.0,115520.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.5496
2018-12-13,1500.0,345030.0,2.29,0.12,0.35,,230020.0,500.0,1000.0,115010.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,1.5496
2018-12-14,1500.0,342990.0,2.35,0.13,0.34,,228660.0,500.0,1000.0,114330.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,1.5496
2018-12-17,1500.0,338595.0,2.54,0.13,0.34,,225730.0,500.0,1000.0,112865.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.81,0.5,50.19,1.5496
2018-12-18,1500.0,334410.0,1.46,0.13,0.34,,222940.0,500.0,1000.0,111470.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.5496
2018-12-19,1500.0,334170.0,1.46,0.13,0.33,,222780.0,500.0,1000.0,111390.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.5496
2018-12-20,1500.0,325845.0,1.46,0.13,0.33,,217230.0,500.0,1000.0,108615.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.5496
2018-12-21,1500.0,324945.0,1.14,0.13,0.32,,216630.0,500.0,1000.0,108315.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.83,0.5,50.17,1.5496
2018-12-24,1500.0,316800.0,1.13,0.13,0.32,,211200.0,500.0,1000.0,105600.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.6,0.5,50.4,1.5496
2018-12-25,1500.0,316800.0,1.78,0.13,0.32,,211200.0,500.0,1000.0,105600.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.56,0.5,50.44,1.5496
2018-12-26,1500.0,316800.0,1.78,0.13,0.32,,211200.0,500.0,1000.0,105600.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.6,0.5,50.4,1.5496
2018-12-27,1500.0,320460.0,1.78,0.13,0.32,,213640.0,500.0,1000.0,106820.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.6,0.5,50.4,1.5496
2018-12-28,1500.0,325860.0,1.69,0.13,0.32,,217240.0,500.0,1000.0,108620.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,1.5496
2018-12-31,1500.0,328785.0,1.66,0.13,0.32,,219190.0,500.0,1000.0,109595.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,1.5496
2019-01-01,1500.0,328785.0,1.36,0.13,0.33,,219190.0,500.0,1000.0,109595.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.5496
2019-01-02,1500.0,329310.0,1.36,0.13,0.33,,219540.0,500.0,1000.0,109770.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.79,0.5,50.21,1.5496
2019-01-03,1500.0,324000.0,1.32,0.13,0.33,,216000.0,500.0,1000.0,108000.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,1.5496
2019-01-04,1500.0,333150.0,1.23,0.13,0.32,,222100.0,500.0,1000.0,111050.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,1.5496
2019-01-07,1500.0,333180.0,1.22,0.13,0.33,,222120.0,500.0,1000.0,111060.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.5496
2019-01-08,1500.0,334530.0,1.16,0.13,0.33,,223020.0,500.0,1000.0,111510.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,1.5496
2019-01-09,1500.0,336600.0,1.16,0.13,0.33,,224400.0,500.0,1000.0,112200.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.5496
2019-01-10,1500.0,337725.0,1.13,0.13,0.34,,225150.0,500.0,1000.0,112575.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2019-01-11,1500.0,338805.0,1.09,0.13,0.34,,225870.0,500.0,1000.0,112935.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5496
2019-01-14,1500.0,337500.0,1.09,0.13,0.34,,225000.0,500.0,1000.0,112500.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.4793
2019-01-15,1500.0,341625.0,1.01,0.13,0.34,,227750.0,500.0,1000.0,113875.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,1.4793
2019-01-16,1500.0,343980.0,1.01,0.13,0.34,,229320.0,500.0,1000.0,114660.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,1.4793
2019-01-17,1500.0,344400.0,1.01,0.13,0.34,,229600.0,500.0,1000.0,114800.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.4793
2019-01-18,1500.0,351060.0,1.0,0.13,0.34,,234040.0,500.0,1000.0,117020.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.4793
2019-01-21,1500.0,349905.0,1.0,0.13,0.35,,233270.0,500.0,1000.0,116635.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.4793
2019-01-22,1500.0,347580.0,1.01,0.13,0.35,,231720.0,500.0,1000.0,115860.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.4793
2019-01-23,1500.0,345615.0,1.01,0.13,0.35,,230410.0,500.0,1000.0,115205.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.91,0.5,50.09,1.4793
2019-01-24,1500.0,348090.0,0.84,0.13,0.35,,232060.0,500.0,1000.0,116030.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.88,0.5,50.12,1.4793
2019-01-25,1500.0,350280.0,0.83,0.13,0.35,,233520.0,500.0,1000.0,116760.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.71,0.5,50.29,1.4793
2019-01-28,1500.0,345750.0,0.83,0.13,0.35,,230500.0,500.0,1000.0,115250.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.55,0.5,50.45,1.4793
2019-01-29,1500.0,346950.0,0.83,0.13,0.35,,231300.0,500.0,1000.0,115650.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.87,0.5,50.13,1.4793
2019-01-30,1500.0,349530.0,0.83,0.13,0.35,,233020.0,500.0,1000.0,116510.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,49.31,0.0,0.0,,0.0,100.0,49.79,0.5,50.21,1.4793
2019-01-31,1500.0,353175.0,0.83,0.13,0.35,,235450.0,500.0,1000.0,117725.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.5291
2019-02-01,1500.0,353055.0,1.09,0.13,0.35,,235370.0,500.0,1000.0,117685.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5291
2019-02-04,1500.0,354780.0,1.08,0.13,0.35,,236520.0,500.0,1000.0,118260.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.5291
2019-02-05,1500.0,358500.0,1.08,0.13,0.35,,239000.0,500.0,1000.0,119500.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,1.5291
2019-02-06,1500.0,358800.0,1.38,0.13,0.36,,239200.0,500.0,1000.0,119600.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.5291
2019-02-07,1500.0,353820.0,1.38,0.13,0.36,,235880.0,500.0,1000.0,117940.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,1.5291
2019-02-08,1500.0,352875.0,1.09,0.13,0.35,,235250.0,500.0,1000.0,117625.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.5291
2019-02-11,1500.0,356880.0,1.1,0.13,0.35,,237920.0,500.0,1000.0,118960.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.85,0.5,50.15,1.5291
2019-02-12,1500.0,359535.0,1.07,0.13,0.36,,239690.0,500.0,1000.0,119845.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,1.5291
2019-02-13,1500.0,361170.0,1.11,0.13,0.36,,240780.0,500.0,1000.0,120390.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,1.5291
2019-02-14,1500.0,359850.0,1.13,0.13,0.36,,239900.0,500.0,1000.0,119950.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.97,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.5291
2019-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.12,,500.0,,,,,,,1000.0,0.0,0.24,,,0.0,0.0,981.0,238353.57,,0.22,0.0,,0.0,,0.0
2019-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,238284.9,,0.22,0.0,,0.0,,0.0
2019-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,561.0,136115.43,,0.12,0.0,,0.0,,0.0
2019-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,238814.64,,0.22,0.0,,0.0,,0.0
2019-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,238304.52,,0.22,0.0,,0.0,,0.0
2019-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,239805.45,,0.22,0.0,,0.0,,0.0
2019-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,241149.42,,0.22,0.0,,0.0,,0.0
2019-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,981.0,240345.0,,0.22,0.0,,0.0,,0.0
