,PVL FP Equity_DX_SI_QTY,PVL FP Equity_DX_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PVL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PVL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PVL FP Equity_DX_SI_MV,PVL FP Equity_DX_DSS,PVL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY,PVL FP Equity_DX_BROKER_SI_QTY,PVL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PVL FP Equity_DX_BROKER_SI_MV_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_x,PVL FP Equity_DX_BROKER_SI_MV_INC_x,PVL FP Equity_DX_SUPPLY_SI_MV_NEW,PVL FP Equity_DX_BROKER_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_NEW,PVL FP Equity_DX_SUPPLY_SI_MV_DEC,PVL FP Equity_DX_BROKER_SI_QTY_INC,PVL FP Equity_DX_SUPPLY_SI_QTY_DEC,PVL FP Equity_DX_BROKER_SI_MV_NEW_y,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PVL FP Equity_DX_BROKER_SI_MV_INC_y,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_y,PVL FP Equity_DX_BROKER_SI_MV_ADD,PVL FP Equity_DX_SUPPLY_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_DEC,PVL FP Equity_DX_SUPPLY_SI_MV,PVL FP Equity_DX_BROKER_SI_MV_DEC,PVL FP Equity_DX_SUPPLY_SI_MV_RMV,PVL FP Equity_DX_BROKER_SI_MV_RMV,PVL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PVL FP Equity_DX_UTILIZATION_QUANTITY,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PVL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PVL FP Equity_DX_ACTIVE_UTILIZATION_MV,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PVL FP Equity_DX_BROKER_SI_CON_RATIO,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PVL FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-05-10,2610.0,177781.44,0.24,1.16,0.09,0.18,0.0,0.0,2610.0,0.0,177781.44,,,,,,,,,,,,,,,,,,0.18,,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0397
2016-05-11,2610.0,177137.31,0.24,1.19,0.09,0.18,0.0,0.0,2610.0,0.0,177137.31,,,,,,,,,,,,,,,,,,0.18,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2016-05-12,2610.0,176158.22,0.24,1.2,0.09,0.18,0.0,0.0,2610.0,0.0,176158.22,,,43.0,,,,,0.0,,43.0,,,,43.0,,,,0.18,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2016-05-13,2610.0,179585.02,0.24,1.24,0.09,0.18,0.0,0.0,2610.0,0.0,179585.02,,,,,,,,,,,,,,,,,,0.18,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2016-05-16,2610.0,183707.49,0.24,1.01,0.09,0.18,0.0,0.0,2610.0,0.0,183707.49,,,,,,,,,,,,,,,,,,0.18,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2016-05-17,2610.0,184480.46,0.24,0.97,0.09,0.19,0.0,0.0,2610.0,0.0,184480.46,,,,,,,,,,,,,,,,,,0.19,,,,100.0,3.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0395
2016-05-18,2610.0,188371.03,0.24,0.93,0.09,0.19,0.0,0.0,2610.0,0.0,188371.03,,,,,,,,,,,,,,,,,,0.19,,,,100.0,3.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0394
2016-05-19,2610.0,187958.79,0.24,0.81,0.09,0.19,0.0,0.0,2610.0,0.0,187958.79,,,,,,,,,,,,,,,,,,0.19,,,,100.0,3.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0394
2016-05-20,2610.0,189375.89,0.24,0.78,0.09,0.19,0.0,0.0,2610.0,0.0,189375.89,,,,,,,,,,,,,,,,,,0.19,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2016-05-23,2610.0,191952.43,0.24,0.79,0.09,0.19,0.0,0.0,2610.0,0.0,191952.43,,,,,,,,,,,,,,,,,,0.19,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-05-24,2610.0,201485.64,0.24,0.78,0.09,0.2,0.0,0.0,2610.0,0.0,201485.64,,,,,,,,,,,,,,,,,,0.2,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-05-25,2610.0,203495.34,0.24,0.76,0.09,0.2,0.0,0.0,2610.0,0.0,203495.34,,,,,,,,,,,,,,,,,,0.2,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-05-26,2610.0,202902.74,0.24,0.71,0.09,0.21,0.0,0.0,2610.0,0.0,202902.74,,,,,,,,,,,,,,,,,,0.21,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-05-27,2610.0,204319.83,0.24,0.69,0.09,0.21,0.0,0.0,2610.0,0.0,204319.83,,,,,,,,,,,,,,,,,,0.21,,,,100.0,4.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.04
2016-05-30,2610.0,206638.72,0.24,0.69,0.09,0.21,0.0,0.0,2610.0,0.0,206638.72,,,,,,,,,,,,,,,,,,0.21,,,,100.0,3.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0399
2016-05-31,2610.0,204603.25,0.24,0.69,0.09,0.21,0.0,0.0,2610.0,0.0,204603.25,,,,,,,,,,,,,,,,,,0.21,,,,100.0,3.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0399
2016-06-01,2610.0,207050.97,0.24,0.69,0.09,0.21,0.0,0.0,2610.0,0.0,207050.97,,,,,,,,,,,,,,,,,,0.21,,,,100.0,3.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0399
2016-06-02,2610.0,212564.77,0.24,0.68,0.09,0.21,0.0,0.0,2610.0,0.0,212564.77,,,,,,,,,,,,,,,,,,0.21,,,,100.0,3.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0399
2016-06-03,2610.0,221299.25,0.24,0.68,0.09,0.21,0.0,0.0,2610.0,0.0,221299.25,,,,,,,,,,,,,,,,,,0.21,,,,100.0,3.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0399
2016-06-06,2610.0,220783.94,0.24,0.66,0.09,0.22,0.0,0.0,2610.0,0.0,220783.94,,,,,,,,,,,,,,,,,,0.22,,,,100.0,3.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0399
2016-06-07,2610.0,221582.67,0.24,0.65,0.09,0.22,0.0,0.0,2610.0,0.0,221582.67,,,,,,,,,,,,,,,,,,0.22,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2016-06-08,2610.0,220320.16,0.24,0.65,0.09,0.22,0.0,0.0,2610.0,0.0,220320.16,,,,,,,,,,,,,,,,,,0.22,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2016-06-09,2610.0,222896.71,0.24,0.66,0.09,0.22,0.0,0.0,2610.0,0.0,222896.71,,,,,,,,,,,,,,,,,,0.22,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2016-06-10,2610.0,218284.7,0.24,0.66,0.09,0.23,0.0,0.0,2610.0,0.0,218284.7,,,,,,,,,,,,,,,,,,0.23,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2016-06-13,2610.0,211276.5,0.24,0.65,0.09,0.22,0.0,0.0,2610.0,0.0,211276.5,,,,,,,,,,,,,,,,,,0.22,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2016-06-14,2610.0,216429.58,0.24,0.54,0.09,0.22,0.0,0.0,2610.0,0.0,216429.58,,,,,,,,,,,,,,,,,,0.22,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2016-06-15,2610.0,221891.85,0.24,0.54,0.09,0.22,0.0,0.0,2610.0,0.0,221891.85,,,,,,,,,,,,,,,,,,0.22,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-06-16,2610.0,212539.0,0.24,0.53,0.09,0.23,0.0,0.0,2610.0,0.0,212539.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-06-17,2610.0,222870.94,0.24,0.5,0.09,0.21,0.0,0.0,2610.0,0.0,222870.94,,,,,,,,,,,,,,,,,,0.21,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-06-20,2610.0,231115.88,0.24,0.48,0.09,0.22,0.0,0.0,2610.0,0.0,231115.88,,,,,,,,,,,,,,,,,,0.22,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-06-21,2610.0,232687.57,0.24,0.47,0.09,0.24,0.0,0.0,2610.0,0.0,232687.57,,,,,,,,,,,,,,,,,,0.24,,,,100.0,4.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0402
2016-06-22,2610.0,239386.58,0.24,0.46,0.09,0.24,0.0,0.0,2610.0,0.0,239386.58,,,,,,,,,,,,,,,,,,0.24,,,,100.0,4.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0401
2016-06-23,1076.0,98785.24,0.1,0.18,0.04,0.1,0.0,0.0,1076.0,0.0,98785.24,,,,,,,,0.14,,1534.0,,,,,,,,0.1,,,,100.0,1.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0165
2016-06-24,1076.0,95534.89,0.1,0.18,0.04,0.1,0.0,0.0,1076.0,0.0,95534.89,,,,,,,,,,,,,,,,,,0.1,,,,100.0,1.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0165
2016-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.1,,1076.0,,,,,,,,0.0,,,,0.0,0.0,65520.0,5568957.1,,5.84,0.0,,0.0,,0.0
2016-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65520.0,5724836.15,,5.7,0.0,,0.0,,0.0
2016-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65520.0,5924697.68,,5.84,0.0,,0.0,,0.0
2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65520.0,5924697.68,,6.0,0.0,,0.0,,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65520.0,6015249.83,,6.03,0.0,,0.0,,0.0
2016-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65706.0,5998596.95,,6.1,0.0,,0.0,,0.0
2016-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,66176.0,6403420.81,,6.22,0.0,,0.0,,0.0
2016-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68982.0,6560534.98,,6.73,0.0,,0.0,,0.0
2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68982.0,6549639.35,,6.65,0.0,,0.0,,0.0
2016-07-08,2610.0,252243.53,0.24,0.41,0.09,0.22,0.0,252243.53,0.0,2610.0,0.0,,,,,,2610.0,,,,,,,,,0.22,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0378
2016-07-11,2610.0,257628.5,0.24,0.4,0.09,0.22,0.0,257628.5,0.0,2610.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0378
2016-07-12,2610.0,257654.27,0.24,0.4,0.09,0.23,0.0,257654.27,0.0,2610.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0378
2016-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2610.0,0.0,0.23,,,0.0,0.0,69206.0,7115408.77,,6.98,0.0,,0.0,100.0,0.0
2016-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69468.0,7377567.09,,7.3,0.0,,0.0,,0.0
2016-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69982.0,7215227.76,,7.43,0.0,,0.0,,0.0
2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,71015.0,7424084.11,,7.45,0.0,,0.0,,0.0
2016-07-19,2000.0,211394.96,0.19,0.29,0.07,0.21,0.0,211394.96,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.21,,,0.0,,,,0.0,0.0,71015.0,7506106.57,,7.54,0.0,,1.0,100.0,0.0282
2016-07-20,2000.0,209242.91,0.19,0.28,0.07,0.21,0.0,209242.91,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,71275.0,7456894.06,,7.61,0.0,,1.0,100.0,0.0281
2016-07-21,2135.0,225137.21,0.2,0.3,0.08,0.23,0.0,225137.21,0.0,2135.0,0.0,,,,,,135.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,71275.0,7515997.58,,7.56,0.0,6.31,0.8817,93.69,0.03
2016-07-22,2700.0,287995.28,0.25,0.37,0.1,0.29,0.0,287995.28,135.0,2700.0,14399.76,,,,0.06,,,,,565.0,,,,0.06,,,135.0,,0.01,,,,0.19,0.19,71771.0,7655447.82,,7.69,0.19,25.97,0.6155,74.03,0.0375
2016-07-25,2700.0,285783.01,0.25,0.38,0.1,0.29,0.0,285783.01,700.0,2700.0,74091.89,,,483.0,,,,,,,,,,,483.0,,82.0,,0.08,,,,0.96,0.96,72188.0,7640779.11,,7.78,0.96,25.88,0.6163,74.12,0.037
2016-07-26,2800.0,306484.19,0.26,0.43,0.1,0.3,0.0,306484.19,800.0,2800.0,87566.91,,,100.0,0.01,,,,,100.0,,,,0.01,100.0,,,,0.09,,,,1.08,1.08,73276.0,8020691.33,,7.92,1.07,28.59,0.5917,71.41,0.0378
2016-07-27,2800.0,286969.6,0.26,0.43,0.1,0.31,0.0,286969.6,800.0,2800.0,81991.31,,,,,,,,,,,,,,,,,,0.09,,,,1.08,1.08,73276.0,7509994.35,,7.99,1.09,28.44,0.593,71.56,0.0378
2016-07-28,2800.0,289402.01,0.26,0.43,0.1,0.29,0.0,289402.01,800.0,2800.0,82686.29,,,,,,,,,,,,,,,,,,0.08,,,,1.08,1.08,73398.0,7586260.29,,7.62,1.07,28.53,0.5922,71.47,0.0377
2016-07-29,2804.0,287877.8,0.26,0.45,0.1,0.29,0.0,287467.14,804.0,2800.0,82544.13,,,,,,,,,,,,,,,,4.0,,0.08,,,,1.09,1.09,73275.0,7522912.29,,7.64,1.08,28.35,0.5917,71.51,0.0379
2016-08-01,804.0,80226.55,0.08,0.13,0.03,0.08,0.0,80226.55,804.0,804.0,80226.55,,,,,,4.0,,,,,,,,,0.0,,2000.0,0.08,0.21,,,1.09,1.09,73275.0,7311692.06,,7.58,1.09,0.52,0.9896,99.48,0.0109
2016-08-02,904.0,88875.28,0.08,0.15,0.03,0.09,0.0,79043.95,804.0,804.0,79043.95,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72426.0,7120443.83,,7.29,1.1,0.46,0.9907,99.54,0.0123
2016-08-03,804.0,79369.36,0.08,0.14,0.03,0.08,0.0,79369.36,804.0,804.0,79369.36,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72426.0,7149757.83,,7.23,1.1,0.53,0.9895,99.47,0.011
2016-08-04,904.0,89089.46,0.08,0.16,0.03,0.09,0.0,79234.43,804.0,804.0,79234.43,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72426.0,7137603.25,,7.25,1.1,0.47,0.9907,99.53,0.0123
2016-08-05,904.0,90999.22,0.08,0.16,0.03,0.09,0.0,80932.94,804.0,804.0,80932.94,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72426.0,7290608.06,,7.28,1.09,0.46,0.9907,99.54,0.0123
2016-08-08,804.0,79663.03,0.08,0.16,0.03,0.08,0.0,79663.03,804.0,804.0,79663.03,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72078.0,7141730.93,,7.32,1.11,0.52,0.9896,99.48,0.011
2016-08-09,804.0,80329.73,0.08,0.16,0.03,0.08,0.0,80329.73,804.0,804.0,80329.73,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72078.0,7201500.32,,7.24,1.1,0.52,0.9896,99.48,0.011
2016-08-10,804.0,79686.84,0.08,0.17,0.03,0.08,0.0,79686.84,804.0,804.0,79686.84,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72171.0,7153083.06,,7.28,1.1,0.52,0.9896,99.48,0.011
2016-08-11,804.0,79567.78,0.08,0.18,0.03,0.08,0.0,79567.78,804.0,804.0,79567.78,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72171.0,7142396.18,,7.25,1.1,0.52,0.9896,99.48,0.011
2016-08-12,904.0,89955.1,0.08,0.2,0.03,0.09,0.0,80004.32,804.0,804.0,80004.32,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72171.0,7181581.39,,7.25,1.1,0.47,0.9907,99.53,0.0124
2016-08-15,904.0,90115.73,0.08,0.21,0.03,0.09,0.0,80147.18,804.0,804.0,80147.18,,,,,,,,,,,,,,,,,,0.08,,,,1.1,1.1,72171.0,7194405.65,,7.28,1.1,0.47,0.9907,99.53,0.0124
2016-08-16,1134.0,112729.96,0.11,0.27,0.04,0.11,0.0,56563.8,569.0,569.0,56563.8,,,,,,,,0.02,,235.0,,,,,,,235.0,0.06,0.02,,,0.78,0.78,72514.0,7208554.14,,7.3,0.77,0.37,0.9926,99.63,0.0155
2016-08-17,569.0,56305.41,0.05,0.14,0.02,0.06,0.0,395.82,569.0,4.0,56305.41,,,,,,,,,,,,,,,,,565.0,0.06,0.06,,,0.78,0.78,72514.0,7175625.3,,7.29,0.78,0.74,0.9854,99.26,0.0078
2016-08-18,4.0,395.03,0.0,0.0,0.0,0.0,0.0,395.03,4.0,4.0,395.03,,,,,,,,0.06,,565.0,,,,,,,,0.0,,,,0.01,0.01,73079.0,7217106.45,,7.31,0.01,,1.0,100.0,0.0001
2016-08-19,4.0,390.84,0.0,0.0,0.0,0.0,0.0,390.84,4.0,4.0,390.84,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,73079.0,7140635.71,,7.29,0.01,,1.0,100.0,0.0001
2016-08-22,89.0,8562.75,0.01,0.03,0.0,0.01,0.0,384.84,89.0,4.0,8562.75,,,,,,,,,,,,,,,,85.0,,0.01,,,,0.12,0.12,72994.0,7022801.65,,7.21,0.12,,1.0,100.0,0.0012
2016-08-23,89.0,8548.69,0.01,0.03,0.0,0.01,0.0,8548.69,89.0,89.0,8548.69,,,,0.01,,,,,85.0,,,,0.01,,,,,0.01,,,,0.12,0.12,72994.0,7011272.32,,7.13,0.12,,1.0,100.0,0.0012
2016-08-24,89.0,8358.04,0.01,0.03,0.0,0.01,0.0,8358.04,89.0,89.0,8358.04,,,,,,,,,,,,,,,,,,0.01,,,,0.12,0.12,73142.0,6868804.57,,7.09,0.12,,1.0,100.0,0.0012
2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,89.0,,,,,,,89.0,0.0,0.01,,,0.0,0.0,73332.0,6776611.79,,6.95,0.0,,0.0,,0.0
2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73428.0,6873192.1,,6.91,0.0,,0.0,,0.0
2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73526.0,6862767.8,,6.98,0.0,,0.0,,0.0
2016-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73520.0,6836805.63,,6.95,0.0,,0.0,,0.0
2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73520.0,7130744.73,,6.99,0.0,,0.0,,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73520.0,7227998.65,,7.23,0.0,,0.0,,0.0
2016-09-02,112.0,11043.16,0.02,0.03,0.0,0.01,0.0,11043.16,0.0,112.0,0.0,,,,,,112.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,72958.0,7193633.14,,7.28,0.0,,1.0,100.0,0.0015
2016-09-05,224.0,21515.81,0.04,0.06,0.01,0.02,0.0,10757.9,112.0,112.0,10757.9,,,,,,,,,,,,,,,,112.0,,0.01,,,,0.15,0.15,75916.0,7291938.37,,7.54,0.15,,1.0,100.0,0.0029
2016-09-06,112.0,10717.0,0.02,0.03,0.0,0.01,0.0,10717.0,112.0,112.0,10717.0,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,75916.0,7264209.52,,7.36,0.15,,1.0,100.0,0.0015
2016-09-07,112.0,11056.43,0.02,0.03,0.0,0.01,0.0,11056.43,112.0,112.0,11056.43,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,75916.0,7494284.04,,7.41,0.15,,1.0,100.0,0.0015
2016-09-08,224.0,22006.71,0.04,0.06,0.01,0.02,0.0,11003.36,112.0,112.0,11003.36,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,76200.0,7486212.85,,7.61,0.15,,1.0,100.0,0.0029
2016-09-09,224.0,21449.47,0.04,0.06,0.01,0.02,0.0,10724.74,112.0,112.0,10724.74,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,75560.0,7235366.18,,7.47,0.15,,1.0,100.0,0.003
2016-09-12,112.0,10746.85,0.02,0.03,0.0,0.01,0.0,10746.85,112.0,112.0,10746.85,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,75560.0,7250284.46,,7.33,0.15,,1.0,100.0,0.0015
2016-09-13,112.0,10503.61,0.02,0.03,0.0,0.01,0.0,10503.61,112.0,112.0,10503.61,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,75560.0,7086183.37,,7.31,0.15,,1.0,100.0,0.0015
2016-09-14,224.0,21033.75,0.04,0.06,0.01,0.02,0.0,10516.87,112.0,112.0,10516.87,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,76418.0,7175701.11,,7.26,0.15,,1.0,100.0,0.0029
2016-09-15,224.0,20993.95,0.04,0.06,0.01,0.02,0.0,10496.97,112.0,112.0,10496.97,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,76418.0,7162122.2,,7.27,0.15,,1.0,100.0,0.0029
2016-09-16,112.0,11023.26,0.02,0.03,0.0,0.01,0.0,11023.26,112.0,112.0,11023.26,,,,,,,,,,,,,,,,,,0.01,,,,0.16,0.16,71985.0,7084904.48,,6.93,0.15,,1.0,100.0,0.0016
2016-09-19,112.0,11609.25,0.02,0.03,0.0,0.01,0.0,11609.25,0.0,112.0,0.0,,,,,,,,0.01,,112.0,,,,,,,,0.0,,,,0.0,0.0,72097.0,7473143.56,,7.21,0.0,,1.0,100.0,0.0016
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,112.0,0.0,0.01,,,0.0,0.0,76530.0,7831406.19,,8.01,0.0,,0.0,,0.0
2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,7925233.21,,8.01,0.0,,0.0,,0.0
2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,7940488.71,,8.02,0.0,,0.0,,0.0
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,7794798.67,,8.0,0.0,,0.0,,0.0
2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,7922182.11,,7.9,0.0,,0.0,,0.0
2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,7967948.61,,8.05,0.0,,0.0,,0.0
2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,8039649.47,,8.09,0.0,,0.0,,0.0
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,8226529.37,,8.19,0.0,,0.0,,0.0
2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,8207459.99,,8.32,0.0,,0.0,,0.0
2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,8199832.24,,8.32,0.0,,0.0,,0.0
2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77268.0,8382898.26,,8.36,0.0,,0.0,,0.0
2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76628.0,8426932.47,,8.44,0.0,,0.0,,0.0
