,ECRP3 FP Equity_DX_SI_QTY,ECRP3 FP Equity_DX_SHORT_INTEREST_VALUE,ECRP3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECRP3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECRP3 FP Equity_DX_SI_MV,ECRP3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECRP3 FP Equity_DX_SUPPLY_SI_QTY,ECRP3 FP Equity_DX_BROKER_SI_QTY,ECRP3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECRP3 FP Equity_DX_BROKER_SI_MV_INC_x,ECRP3 FP Equity_DX_BROKER_SI_QTY_ADD,ECRP3 FP Equity_DX_SUPPLY_SI_MV_DEC,ECRP3 FP Equity_DX_BROKER_SI_QTY_INC,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_DEC,ECRP3 FP Equity_DX_BROKER_SI_MV_INC_y,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECRP3 FP Equity_DX_BROKER_SI_MV_ADD,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_ADD,ECRP3 FP Equity_DX_BROKER_SI_QTY_DEC,ECRP3 FP Equity_DX_SUPPLY_SI_MV,ECRP3 FP Equity_DX_BROKER_SI_MV_DEC,ECRP3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECRP3 FP Equity_DX_UTILIZATION_QUANTITY,ECRP3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECRP3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECRP3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECRP3 FP Equity_DX_ACTIVE_UTILIZATION_MV,ECRP3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECRP3 FP Equity_DX_BROKER_SI_CON_RATIO,ECRP3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECRP3 FP Equity_DX_DEMAND_SUPPLY_RATIO,ECRP3 FP Equity_PX_LAST
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.128
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.139
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.088
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.132
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.14
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.13
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.123
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.119
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.138
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.09
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.172
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.123
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.068
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.162
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.271
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.217
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.242
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.488
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.219
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.189
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.217
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.233
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.273
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.23
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.265
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.222
2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.216
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.227
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.23
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.261
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.261
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.244
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.243
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.231
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.233
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.183
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.281
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.256
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.274
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.266
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.261
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.243
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.231
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.235
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.26
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.224
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.244
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.253
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.246
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.245
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.246
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.232
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.294
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.257
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.41
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.225
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.261
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.242
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.204
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.25
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.205
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.227
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.174
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.198
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.145
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.176
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.197
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.213
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.227
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.223
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.189
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.248
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.229
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.211
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.213
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.214
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.34
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.231
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.227
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.207
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,472184.0,23707886.46,23.73,0.0,,0.0,,0.0,50.209
2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,472184.0,23699387.14,23.66,0.0,,0.0,,0.0,50.191
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,271180.0,13621371.4,13.63,0.0,,0.0,,0.0,50.23
2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,271180.0,13620286.68,13.62,0.0,,0.0,,0.0,50.226
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,271180.0,13617303.7,13.62,0.0,,0.0,,0.0,50.215
2021-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,271180.0,13616490.16,13.61,0.0,,0.0,,0.0,50.212
2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,271180.0,13620557.86,13.61,0.0,,0.0,,0.0,50.227
2021-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,271180.0,13614591.9,13.62,0.0,,0.0,,0.0,50.205
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,271180.0,13614320.72,13.61,0.0,,0.0,,0.0,50.204
2021-02-22,3000.0,150693.0,1.63,0.04,0.15,0.0,3000.0,0.0,150693.0,,,,,,,,,,3000.0,,0.15,,1.11,1.11,268180.0,13470949.58,13.46,1.11,,1.0,100.0,0.0111,50.231
2021-02-23,3000.0,150507.0,1.58,0.04,0.15,0.0,3000.0,0.0,150507.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13454322.42,13.46,1.11,,1.0,100.0,0.0111,50.169
2021-02-24,3000.0,150585.0,1.63,0.04,0.15,0.0,3000.0,0.0,150585.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13461295.1,13.49,1.11,,1.0,100.0,0.0111,50.195
2021-02-25,3000.0,150570.0,1.59,0.04,0.15,0.0,3000.0,0.0,150570.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13459954.2,13.42,1.11,,1.0,100.0,0.0111,50.19
2021-02-26,3000.0,150687.0,1.45,0.04,0.15,0.0,3000.0,0.0,150687.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13470413.22,13.48,1.11,,1.0,100.0,0.0111,50.229
2021-03-01,3000.0,150657.0,1.38,0.04,0.15,0.0,3000.0,0.0,150657.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13467731.42,13.48,1.11,,1.0,100.0,0.0111,50.219
2021-03-02,3000.0,150678.0,1.33,0.04,0.15,0.0,3000.0,0.0,150678.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13469608.68,13.48,1.11,,1.0,100.0,0.0111,50.226
2021-03-03,3000.0,150582.0,1.28,0.04,0.15,0.0,3000.0,0.0,150582.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13461026.92,13.45,1.11,,1.0,100.0,0.0111,50.194
2021-03-04,3000.0,150630.0,1.32,0.04,0.15,0.0,3000.0,0.0,150630.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13465317.8,13.44,1.11,,1.0,100.0,0.0111,50.21
2021-03-05,3000.0,150603.0,1.15,0.04,0.15,0.0,3000.0,0.0,150603.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13462904.18,13.48,1.11,,1.0,100.0,0.0111,50.201
2021-03-08,3000.0,150630.0,1.09,0.03,0.15,0.0,3000.0,0.0,150630.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13465317.8,13.46,1.11,,1.0,100.0,0.0111,50.21
2021-03-09,3000.0,150672.0,1.03,0.03,0.15,0.0,3000.0,0.0,150672.0,,,,,,,,,,,,0.15,,1.11,1.11,268180.0,13469072.32,13.49,1.11,,1.0,100.0,0.0111,50.224
2021-03-10,3000.0,150483.0,1.06,0.03,0.15,0.0,3000.0,0.0,150483.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25485550.08,25.53,0.59,,1.0,100.0,0.0059,50.161
2021-03-11,3000.0,150498.0,1.03,0.03,0.15,0.0,3000.0,0.0,150498.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25488090.45,25.52,0.59,,1.0,100.0,0.0059,50.166
2021-03-12,3000.0,150654.0,1.05,0.03,0.15,0.0,3000.0,0.0,150654.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25514510.35,25.54,0.59,,1.0,100.0,0.0059,50.218
2021-03-15,3000.0,150615.0,1.03,0.03,0.15,0.0,3000.0,0.0,150615.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25507905.38,25.51,0.59,,1.0,100.0,0.0059,50.205
2021-03-16,3000.0,150645.0,1.02,0.03,0.15,0.0,3000.0,0.0,150645.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25512986.13,25.51,0.59,,1.0,100.0,0.0059,50.215
2021-03-17,3000.0,150624.0,1.02,0.03,0.15,0.0,3000.0,0.0,150624.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25509429.6,25.66,0.59,,1.0,100.0,0.0059,50.208
2021-03-18,3000.0,150582.0,1.03,0.03,0.15,0.0,3000.0,0.0,150582.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25502316.55,25.47,0.59,,1.0,100.0,0.0059,50.194
2021-03-19,3000.0,150606.0,1.05,0.03,0.15,0.0,3000.0,0.0,150606.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25506381.15,25.51,0.59,,1.0,100.0,0.0059,50.202
2021-03-22,3000.0,150612.0,1.05,0.03,0.15,0.0,3000.0,0.0,150612.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25507397.3,25.49,0.59,,1.0,100.0,0.0059,50.204
2021-03-23,3000.0,150594.0,1.05,0.03,0.15,0.0,3000.0,0.0,150594.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25504348.85,25.49,0.59,,1.0,100.0,0.0059,50.198
2021-03-24,3000.0,150624.0,1.02,0.03,0.15,0.0,3000.0,0.0,150624.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25509429.6,25.48,0.59,,1.0,100.0,0.0059,50.208
2021-03-25,3000.0,150642.0,1.03,0.03,0.15,0.0,3000.0,0.0,150642.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25512478.05,25.49,0.59,,1.0,100.0,0.0059,50.214
2021-03-26,3000.0,150678.0,1.03,0.03,0.15,0.0,3000.0,0.0,150678.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25518574.95,25.53,0.59,,1.0,100.0,0.0059,50.226
2021-03-29,3000.0,150645.0,1.04,0.03,0.15,0.0,3000.0,0.0,150645.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25512986.13,25.51,0.59,,1.0,100.0,0.0059,50.215
2021-03-30,3000.0,150681.0,1.04,0.03,0.15,0.0,3000.0,0.0,150681.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25519083.03,25.52,0.59,,1.0,100.0,0.0059,50.227
2021-03-31,3000.0,150795.0,1.06,0.03,0.15,0.0,3000.0,0.0,150795.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25538389.88,25.5,0.59,,1.0,100.0,0.0059,50.265
2021-04-01,32500.0,1633190.0,11.5,0.34,1.63,1482434.0,3000.0,29500.0,150756.0,,,29500.0,,,,,,1.48,,,0.15,,0.59,0.59,508075.0,25531784.9,25.54,0.59,9.23,0.8324,90.77,0.0636,50.252
2021-04-02,32500.0,1633190.0,9.84,0.34,1.63,1482434.0,3000.0,29500.0,150756.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25531784.9,25.55,0.59,9.24,0.8323,90.76,0.0636,
2021-04-05,62000.0,3115624.0,18.77,0.65,3.11,2964868.0,3000.0,59000.0,150756.0,,,29500.0,,,,,,1.48,,,0.15,,0.59,0.59,508075.0,25531784.9,25.52,0.59,47.58,0.4551,47.58,0.1213,
2021-04-06,62000.0,3115066.0,18.77,0.65,3.12,2964337.0,32500.0,59000.0,1632897.5,29500.0,,,,,,,29500.0,,,,1.64,,6.36,6.36,478575.0,24045043.73,24.09,6.36,47.58,0.4551,47.58,0.1213,50.243
2021-04-07,62000.0,3115252.0,19.03,0.65,3.11,2964514.0,32500.0,59000.0,1632995.0,,,,,,,,,,,,1.63,,6.36,6.36,478575.0,24046479.45,24.02,6.36,47.57,0.4551,47.59,0.1213,50.246
2021-04-08,62000.0,3117918.0,18.25,0.65,3.11,2967051.0,32500.0,59000.0,1634392.5,,,,,,,,,,,,1.63,,6.36,6.36,478575.0,24067058.18,24.06,6.36,47.57,0.4551,47.58,0.1213,50.289
2021-04-09,62000.0,3115252.0,17.45,0.65,3.12,2964514.0,32500.0,59000.0,1632995.0,,,,,,,,,,,,1.63,,6.36,6.36,478575.0,24046479.45,24.05,6.36,47.57,0.4551,47.6,0.1213,50.246
2021-04-12,62000.0,3115004.0,17.96,0.64,3.11,2964278.0,32500.0,59000.0,1632865.0,,,,,,,,,,,,1.63,,6.36,6.36,478575.0,24044565.15,24.04,6.36,47.54,0.4551,47.62,0.1213,50.242
2021-04-13,62000.0,3113082.0,18.96,0.64,3.12,1481224.5,32500.0,29500.0,1631857.5,,,,,,,,,,,29500.0,1.63,1.48,6.36,6.36,478575.0,24029729.33,24.05,6.36,4.84,0.9079,95.16,0.1213,50.211
2021-04-14,32500.0,1631955.0,9.95,0.34,1.63,1481313.0,3000.0,29500.0,150642.0,,,,1.48,,29500.0,,,,,,0.15,,0.59,0.59,508075.0,25512478.05,25.5,0.59,9.23,0.8324,90.77,0.0636,50.214
2021-04-15,3000.0,150702.0,0.92,0.03,0.15,0.0,3000.0,0.0,150702.0,,,,,,,,,,,29500.0,0.15,1.48,0.59,0.59,508075.0,25522639.55,25.52,0.59,,1.0,100.0,0.0059,50.234
2021-04-16,3000.0,150675.0,0.92,0.03,0.15,0.0,3000.0,0.0,150675.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25518066.88,25.51,0.59,,1.0,100.0,0.0059,50.225
2021-04-19,3000.0,150687.0,0.91,0.03,0.15,0.0,3000.0,0.0,150687.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25520099.18,25.52,0.59,,1.0,100.0,0.0059,50.229
2021-04-20,3000.0,150651.0,0.92,0.03,0.15,0.0,3000.0,0.0,150651.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25514002.28,25.53,0.59,,1.0,100.0,0.0059,50.217
2021-04-21,3000.0,150693.0,0.98,0.03,0.15,0.0,3000.0,0.0,150693.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25521115.33,25.55,0.59,,1.0,100.0,0.0059,50.231
2021-04-22,3000.0,150729.0,0.94,0.03,0.15,0.0,3000.0,0.0,150729.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25527212.23,25.54,0.59,,1.0,100.0,0.0059,50.243
2021-04-23,3000.0,150552.0,0.93,0.03,0.15,0.0,3000.0,0.0,150552.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25497235.8,25.53,0.59,,1.0,100.0,0.0059,50.184
2021-04-26,3000.0,150726.0,0.94,0.03,0.15,0.0,3000.0,0.0,150726.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25526704.15,25.52,0.59,,1.0,100.0,0.0059,50.242
2021-04-27,3000.0,150651.0,0.96,0.03,0.15,0.0,3000.0,0.0,150651.0,,,,,,,,,,,,0.15,,0.59,0.59,508075.0,25514002.28,25.56,0.59,,1.0,100.0,0.0059,50.217
2021-04-28,3000.0,150654.0,0.98,0.03,0.15,0.0,3000.0,0.0,150654.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.218
2021-04-29,3000.0,150708.0,0.99,0.03,0.15,0.0,3000.0,0.0,150708.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.236
2021-04-30,3000.0,150699.0,0.98,0.03,0.15,0.0,3000.0,0.0,150699.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.233
2021-05-03,3000.0,150783.0,0.95,0.03,0.15,0.0,3000.0,0.0,150783.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.261
2021-05-04,3000.0,150702.0,0.95,0.03,0.15,0.0,3000.0,0.0,150702.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.234
2021-05-05,3000.0,150630.0,0.94,0.03,0.15,0.0,3000.0,0.0,150630.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.21
2021-05-06,3000.0,150774.0,0.95,0.03,0.15,0.0,3000.0,0.0,150774.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.258
2021-05-07,3000.0,150726.0,0.92,0.03,0.15,0.0,3000.0,0.0,150726.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.242
2021-05-10,3000.0,150723.0,0.9,0.03,0.15,0.0,3000.0,0.0,150723.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.241
2021-05-11,3000.0,150546.0,0.91,0.03,0.15,0.0,3000.0,0.0,150546.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.182
2021-05-12,3000.0,150654.0,0.8,0.03,0.15,0.0,3000.0,0.0,150654.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.218
2021-05-13,3000.0,150630.0,0.78,0.03,0.15,0.0,3000.0,0.0,150630.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.21
2021-05-14,3000.0,150537.0,0.78,0.03,0.15,0.0,3000.0,0.0,150537.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.179
2021-05-17,3000.0,150624.0,0.78,0.03,0.15,0.0,3000.0,0.0,150624.0,,,,,,,,,,,,0.15,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,50.208
2021-05-18,3000.0,150594.0,0.88,0.03,0.15,0.0,3000.0,0.0,150594.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.198
2021-05-19,3000.0,150651.0,0.88,0.03,0.15,0.0,3000.0,0.0,150651.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.217
2021-05-20,3000.0,150579.0,0.85,0.03,0.15,0.0,3000.0,0.0,150579.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.193
2021-05-21,3000.0,150594.0,0.9,0.03,0.15,0.0,3000.0,0.0,150594.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.198
2021-05-24,3000.0,150546.0,0.88,0.03,0.15,0.0,3000.0,0.0,150546.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.182
2021-05-25,3000.0,150606.0,0.88,0.03,0.15,0.0,3000.0,0.0,150606.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.202
2021-05-26,3000.0,150681.0,0.9,0.03,0.15,0.0,3000.0,0.0,150681.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.227
2021-05-27,3000.0,150663.0,0.9,0.03,0.15,0.0,3000.0,0.0,150663.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.221
2021-05-28,3000.0,150630.0,0.9,0.03,0.15,0.0,3000.0,0.0,150630.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.21
2021-05-31,3000.0,150648.0,0.91,0.03,0.15,0.0,3000.0,0.0,150648.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.216
2021-06-01,3000.0,150687.0,1.02,0.03,0.15,0.0,3000.0,0.0,150687.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.229
2021-06-02,3000.0,150630.0,0.96,0.03,0.15,0.0,3000.0,0.0,150630.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.21
2021-06-03,3000.0,150681.0,1.04,0.03,0.15,0.0,3000.0,0.0,150681.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.227
2021-06-04,3000.0,150660.0,1.03,0.03,0.15,0.0,3000.0,0.0,150660.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.22
2021-06-07,3000.0,150678.0,1.04,0.03,0.15,0.0,3000.0,0.0,150678.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.226
2021-06-08,3000.0,150711.0,1.03,0.03,0.15,0.0,3000.0,0.0,150711.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.237
2021-06-09,3000.0,150723.0,1.04,0.03,0.15,0.0,3000.0,0.0,150723.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.241
2021-06-10,3000.0,150702.0,0.81,0.03,0.15,0.0,3000.0,0.0,150702.0,,,,,,,,,,,,0.15,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,50.234
