,AMPLI FP Equity_DX_SI_QTY,AMPLI FP Equity_DX_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AMPLI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AMPLI FP Equity_DX_SI_MV,AMPLI FP Equity_DX_DSS,AMPLI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY,AMPLI FP Equity_DX_BROKER_SI_QTY,AMPLI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AMPLI FP Equity_DX_BROKER_SI_MV_INC_x,AMPLI FP Equity_DX_SUPPLY_SI_MV_NEW,AMPLI FP Equity_DX_BROKER_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_NEW,AMPLI FP Equity_DX_SUPPLY_SI_MV_DEC,AMPLI FP Equity_DX_BROKER_SI_QTY_INC,AMPLI FP Equity_DX_SUPPLY_SI_QTY_DEC,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AMPLI FP Equity_DX_BROKER_SI_MV_INC_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AMPLI FP Equity_DX_BROKER_SI_MV_ADD,AMPLI FP Equity_DX_SUPPLY_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV,AMPLI FP Equity_DX_BROKER_SI_MV_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV_RMV,AMPLI FP Equity_DX_BROKER_SI_MV_RMV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AMPLI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_MV,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AMPLI FP Equity_DX_BROKER_SI_CON_RATIO,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AMPLI FP Equity_DX_DEMAND_SUPPLY_RATIO,AMPLI FP Equity_PX_LAST
2021-04-12,89938.0,190668.56,1.95,2.28,0.19,0.2,0.0,186428.56,29256.0,87938.0,62022.72,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.38,0.4141,54.48,2.37,2.12
2021-04-13,89938.0,190668.56,1.95,2.28,0.19,0.19,0.0,186428.56,29256.0,87938.0,62022.72,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.69,0.4128,54.18,2.37,2.12
2021-04-14,89938.0,192467.32,1.95,2.28,0.19,0.19,0.0,188187.32,29256.0,87938.0,62607.84,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.64,0.413,54.22,2.37,2.14
2021-04-15,89938.0,191567.94,1.95,2.28,0.19,0.2,0.0,187307.94,29256.0,87938.0,62315.28,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.52,0.4135,54.34,2.37,2.13
2021-04-16,89938.0,190668.56,1.95,2.28,0.19,0.19,0.0,186428.56,29256.0,87938.0,62022.72,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.55,0.4134,54.32,2.37,2.12
2021-04-19,89938.0,190668.56,1.95,2.28,0.19,0.19,0.0,186428.56,29256.0,87938.0,62022.72,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.61,0.4129,54.23,2.37,2.12
2021-04-20,89938.0,190668.56,1.95,2.3,0.19,0.19,0.0,186428.56,29256.0,87938.0,62022.72,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.55,0.4135,54.33,2.37,2.12
2021-04-21,90195.0,191213.4,1.96,2.3,0.19,0.19,0.0,186428.56,29513.0,87938.0,62567.56,,,257.0,,,,,,,,,,,257.0,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.47,0.4112,54.15,2.3768,2.12
2021-04-22,90195.0,190311.45,1.96,2.33,0.19,0.19,0.0,185549.18,29513.0,87938.0,62272.43,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.48,0.4113,54.16,2.3768,2.11
2021-04-23,89895.0,188779.5,1.95,2.33,0.19,0.19,0.0,184039.8,29513.0,87638.0,61977.3,,,,,,,,,,,,,,,,,300.0,0.06,0.0,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.29,0.4112,54.24,2.3689,2.1
2021-04-26,89895.0,192375.3,1.95,2.33,0.19,0.19,0.0,187545.32,29513.0,87638.0,63157.82,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.29,0.4119,54.33,2.3689,2.14
2021-04-27,89895.0,192375.3,1.95,2.3,0.19,0.2,0.0,187545.32,29513.0,87638.0,63157.82,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.29,0.4117,54.3,2.3689,2.14
2021-04-28,89895.0,192375.3,1.95,2.3,0.19,0.2,0.0,187545.32,29513.0,87638.0,63157.82,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.29,0.4114,54.27,2.3689,2.14
2021-04-29,89895.0,193274.25,1.95,2.3,0.19,0.2,0.0,188421.7,29513.0,87638.0,63452.95,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.26,0.4118,54.33,2.3689,2.15
2021-04-30,89895.0,196870.05,1.95,2.3,0.19,0.2,0.0,191927.22,29513.0,87638.0,64633.47,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.16,0.4131,54.52,2.3689,2.19
2021-05-03,89895.0,193274.25,1.95,2.3,0.19,0.2,0.0,188421.7,29513.0,87638.0,63452.95,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.26,0.4116,54.31,2.3689,2.15
2021-05-04,89895.0,190577.4,1.95,2.3,0.19,0.2,0.0,185792.56,29513.0,87638.0,62567.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.21,0.4126,54.45,2.3689,2.12
2021-05-05,89895.0,192375.3,1.95,2.3,0.19,0.19,0.0,187545.32,29513.0,87638.0,63157.82,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.25,0.4119,54.34,2.3689,2.14
2021-05-06,89895.0,192375.3,1.95,2.29,0.19,0.19,0.0,187545.32,29513.0,87638.0,63157.82,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.12,0.4116,54.38,2.3689,2.14
2021-05-07,89895.0,192375.3,1.95,2.29,0.19,0.19,0.0,187545.32,29513.0,87638.0,63157.82,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.32,0.4109,54.2,2.3689,2.14
2021-05-10,89895.0,193274.25,1.95,2.3,0.19,0.2,0.0,188421.7,29513.0,87638.0,63452.95,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.23,0.412,54.37,2.3689,2.15
2021-05-11,89895.0,189678.45,1.95,2.3,0.19,0.2,0.0,184916.18,29513.0,87638.0,62272.43,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.09,0.4125,54.49,2.3689,2.11
2021-05-12,89895.0,191476.35,1.95,9.32,0.19,0.19,0.0,186668.94,29513.0,87638.0,62862.69,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.18,0.4126,54.46,2.3689,2.13
2021-05-13,90084.0,191878.92,1.95,9.91,0.19,0.19,0.0,187071.51,29513.0,87827.0,62862.69,,,,0.0,,,,,189.0,,,,0.0,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.06,0.4109,54.32,2.3739,2.13
2021-05-14,90084.0,191878.92,1.95,10.08,0.19,0.19,0.0,187071.51,29513.0,87827.0,62862.69,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.29,0.4098,54.08,2.3739,2.13
2021-05-17,90084.0,190978.08,1.95,10.25,0.19,0.19,0.0,186193.24,29513.0,87827.0,62567.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.23,0.4104,54.18,2.3739,2.12
2021-05-18,90084.0,194581.44,1.95,10.58,0.19,0.19,0.0,189706.32,29513.0,87827.0,63748.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.24,0.41,54.13,2.3739,2.16
2021-05-19,90084.0,193680.6,1.95,11.0,0.19,0.2,0.0,188828.05,29513.0,87827.0,63452.95,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.14,0.4114,54.33,2.3739,2.15
2021-05-20,90084.0,194581.44,1.95,11.08,0.19,0.2,0.0,189706.32,29513.0,87827.0,63748.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.4,0.4099,54.04,2.3739,2.16
2021-05-21,90084.0,194581.44,1.95,11.08,0.19,0.2,0.0,189706.32,29513.0,87827.0,63748.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.2,0.4111,54.27,2.3739,2.16
2021-05-24,90084.0,196383.12,1.95,52.44,0.19,0.2,0.0,191462.86,29513.0,87827.0,64338.34,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.25,0.4105,54.18,2.3739,2.18
2021-05-25,90084.0,197283.96,1.95,53.6,0.19,0.2,0.0,192341.13,29513.0,87827.0,64633.47,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,31.99,0.411,54.36,2.3739,2.19
2021-05-26,90084.0,194581.44,1.95,51.97,0.19,0.2,0.0,189706.32,29513.0,87827.0,63748.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,31.83,0.4121,54.58,2.3739,2.16
2021-05-27,89695.0,195535.1,1.95,46.76,0.19,0.2,0.0,190614.84,29513.0,87438.0,64338.34,,,,,,,,,,,,,,,,,389.0,0.06,0.0,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.45,0.4111,54.15,2.3636,2.18
2021-05-28,89695.0,195535.1,1.95,42.1,0.19,0.2,0.0,190614.84,29513.0,87438.0,64338.34,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.24,0.4117,54.33,2.3636,2.18
2021-05-31,89695.0,199122.9,1.95,34.71,0.19,0.2,0.0,194112.36,29513.0,87438.0,65518.86,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.25,0.4115,54.29,2.3636,2.22
2021-06-01,89565.0,198834.3,1.94,32.43,0.19,0.2,0.0,193823.76,29513.0,87308.0,65518.86,,,,,,,,,,,,,,,,,130.0,0.07,0.0,,,100.0,77.77,0.0,0.0,,0.0,100.0,32.36,0.4111,54.19,2.3602,2.22
2021-06-02,89695.0,196432.05,1.95,33.29,0.19,0.2,0.0,191489.22,29513.0,87438.0,64633.47,,,,0.0,,,,,130.0,,,,0.0,,,,,0.07,,,,100.0,77.77,0.0,0.0,,0.0,100.0,31.71,0.413,54.74,2.3636,2.19
2021-06-03,89438.0,195869.22,1.94,33.34,0.19,0.2,0.0,191489.22,29256.0,87438.0,64070.64,,,,,,,,0.0,,257.0,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.04,0.4152,54.77,2.3569,2.19
2021-06-04,89608.0,196241.52,1.94,33.4,0.19,0.2,0.0,191861.52,29256.0,87608.0,64070.64,,,,0.0,,,,,170.0,,,,0.0,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.44,0.4132,54.35,2.3613,2.19
2021-06-07,89608.0,198033.68,1.94,33.19,0.19,0.2,0.0,193613.68,29256.0,87608.0,64655.76,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.4,0.4134,54.39,2.3613,2.21
2021-06-08,89608.0,197137.6,1.94,40.59,0.19,0.2,0.0,192737.6,29256.0,87608.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.51,0.4134,54.33,2.3613,2.2
2021-06-09,89716.0,197375.2,1.95,41.65,0.19,0.2,0.0,192975.2,29256.0,87716.0,64363.2,,,,0.0,,,,,108.0,,,,0.0,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.65,0.4129,54.21,2.3642,2.2
2021-06-10,89716.0,196478.04,1.95,41.88,0.19,0.2,0.0,192098.04,29256.0,87716.0,64070.64,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.65,0.4129,54.21,2.3642,2.19
2021-06-11,89716.0,196478.04,1.95,42.29,0.19,0.2,0.0,192098.04,29256.0,87716.0,64070.64,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.74,0.4132,54.19,2.3642,2.19
2021-06-14,89716.0,198272.36,1.95,43.83,0.19,0.2,0.0,193852.36,29256.0,87716.0,64655.76,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.56,0.4131,54.27,2.3642,2.21
2021-06-15,89716.0,196478.04,1.95,32.16,0.19,0.2,0.0,192098.04,29256.0,87716.0,64070.64,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.66,0.4128,54.19,2.3642,2.19
2021-06-16,89716.0,195580.88,1.95,32.12,0.19,0.2,0.0,191220.88,29256.0,87716.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.56,0.4141,54.38,2.3642,2.18
2021-06-17,89716.0,195580.88,1.95,34.34,0.19,0.2,0.0,191220.88,29256.0,87716.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.79,0.4134,54.19,2.3642,2.18
2021-06-18,89716.0,194683.72,1.95,34.54,0.19,0.2,0.0,190343.72,29256.0,87716.0,63485.52,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.59,0.4135,54.3,2.3642,2.17
2021-06-21,89308.0,194691.44,1.94,34.29,0.19,0.2,0.0,190331.44,29256.0,87308.0,63778.08,,,,,,,,,,,,,,,,,408.0,0.06,0.0,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.36,0.4135,54.42,2.3534,2.18
2021-06-22,89308.0,192905.28,1.94,34.66,0.19,0.2,0.0,188585.28,29256.0,87308.0,63192.96,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.26,0.4138,54.51,2.3534,2.16
2021-06-23,89008.0,195817.6,1.93,36.69,0.19,0.2,0.0,191417.6,29256.0,87008.0,64363.2,,,,,,,,,,,,,,,,,300.0,0.06,0.0,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.46,0.4131,54.32,2.3455,2.2
2021-06-24,89008.0,194037.44,1.93,35.85,0.19,0.2,0.0,189677.44,29256.0,87008.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.49,0.4127,54.27,2.3455,2.18
2021-06-25,89008.0,194037.44,1.93,35.66,0.19,0.2,0.0,189677.44,29256.0,87008.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.36,0.4131,54.38,2.3455,2.18
2021-06-28,89008.0,194037.44,1.93,35.76,0.19,0.2,0.0,189677.44,29256.0,87008.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.36,0.4132,54.38,2.3455,2.18
2021-06-29,89408.0,194015.36,1.94,36.26,0.19,0.2,0.0,189675.36,29256.0,87408.0,63485.52,,,,0.0,,,,,400.0,,,,0.0,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.66,0.4126,54.16,2.3561,2.17
2021-06-30,89408.0,198485.76,1.94,37.21,0.19,0.2,0.0,194045.76,29256.0,87408.0,64948.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.76,0.4125,54.11,2.3561,2.22
2021-07-01,89408.0,195803.52,1.94,32.21,0.19,0.2,0.0,191423.52,29256.0,87408.0,64070.64,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.78,0.4119,54.03,2.3561,2.19
2021-07-02,89408.0,198485.76,1.94,32.05,0.19,0.2,0.0,194045.76,29256.0,87408.0,64948.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,33.15,0.411,53.72,2.3561,2.22
2021-07-05,89408.0,198485.76,1.94,29.76,0.19,0.2,0.0,194045.76,29256.0,87408.0,64948.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.91,0.4115,53.91,2.3561,2.22
2021-07-06,89408.0,194909.44,1.94,29.81,0.19,0.2,0.0,190549.44,29256.0,87408.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.8,0.4121,54.03,2.3561,2.18
2021-07-07,89408.0,194909.44,1.94,30.04,0.19,0.2,0.0,190549.44,29256.0,87408.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.78,0.4123,54.07,2.3561,2.18
2021-07-08,89408.0,194909.44,1.94,32.28,0.19,0.2,0.0,190549.44,29256.0,87408.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.79,0.4118,54.01,2.3561,2.18
2021-07-09,89408.0,196697.6,1.94,34.14,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.75,0.4118,54.03,2.3561,2.2
2021-07-12,89408.0,194909.44,1.94,41.94,0.19,0.2,0.0,190549.44,29256.0,87408.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.61,0.4126,54.19,2.3561,2.18
2021-07-13,89408.0,202062.08,1.94,45.76,0.19,0.2,0.0,197542.08,29256.0,87408.0,66118.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.76,0.4127,54.13,2.3561,2.26
2021-07-14,89408.0,196697.6,1.94,38.71,0.19,0.21,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.07,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.8,0.4118,54.0,2.3561,2.2
2021-07-15,89408.0,196697.6,1.94,38.59,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.67,0.4124,54.14,2.3561,2.2
2021-07-16,89408.0,196697.6,1.94,39.36,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.68,0.4123,54.12,2.3561,2.2
2021-07-19,89408.0,198485.76,1.94,40.3,0.19,0.2,0.0,194045.76,29256.0,87408.0,64948.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.68,0.4124,54.13,2.3561,2.22
2021-07-20,89408.0,196697.6,1.94,39.66,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.84,0.4119,53.99,2.3561,2.2
2021-07-21,89408.0,196697.6,1.94,39.41,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.66,0.4112,54.0,2.3561,2.2
2021-07-22,89408.0,196697.6,1.94,39.76,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.7,0.4125,54.13,2.3561,2.2
2021-07-23,89408.0,196697.6,1.94,39.67,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.72,0.4122,54.09,2.3561,2.2
2021-07-26,89408.0,196697.6,1.94,39.72,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.71,0.412,54.07,2.3561,2.2
2021-07-27,89408.0,194909.44,1.94,59.87,0.19,0.2,0.0,190549.44,29256.0,87408.0,63778.08,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.69,0.4122,54.1,2.3561,2.18
2021-07-28,89408.0,198485.76,1.94,60.47,0.19,0.2,0.0,194045.76,29256.0,87408.0,64948.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.77,0.412,54.04,2.3561,2.22
2021-07-29,89408.0,196697.6,1.94,60.86,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.77,0.4116,54.0,2.3561,2.2
2021-07-30,89408.0,196697.6,1.94,61.74,0.19,0.2,0.0,192297.6,29256.0,87408.0,64363.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.59,0.4127,54.21,2.3561,2.2
2021-08-02,89408.0,195803.52,1.94,61.89,0.19,0.2,0.0,191423.52,29256.0,87408.0,64070.64,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.64,0.4123,54.15,2.3561,2.19
2021-08-03,89408.0,197591.68,1.94,63.4,0.19,0.2,0.0,193171.68,29256.0,87408.0,64655.76,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.66,0.4124,54.15,2.3561,2.21
2021-08-04,89408.0,195803.52,1.94,62.23,0.19,0.2,0.0,191423.52,29256.0,87408.0,64070.64,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.82,0.4121,54.02,2.3561,2.19
2021-08-05,89408.0,189544.96,1.94,64.57,0.19,0.2,0.0,185304.96,29256.0,87408.0,62022.72,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.71,0.4123,54.1,2.3561,2.12
2021-08-06,89408.0,192227.2,1.94,57.25,0.19,0.19,0.0,187927.2,29256.0,87408.0,62900.4,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.68,0.4127,54.17,2.3561,2.15
2021-08-09,89408.0,191333.12,1.94,49.37,0.19,0.2,0.0,187053.12,29256.0,87408.0,62607.84,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.77,0.4124,54.09,2.3561,2.14
2021-08-10,89408.0,193121.28,1.94,48.63,0.19,0.19,0.0,188801.28,29256.0,87408.0,63192.96,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.67,0.4123,54.12,2.3561,2.16
2021-08-11,89408.0,192227.2,1.94,48.51,0.19,0.2,0.0,187927.2,29256.0,87408.0,62900.4,,,,,,,,,,,,,,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.75,0.412,54.05,2.3561,2.15
2021-08-12,89199.0,190885.86,1.93,60.72,0.19,0.2,0.0,186605.86,29256.0,87199.0,62607.84,,,,,,,,,,,,,,,,,209.0,0.06,0.0,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.87,0.4117,53.95,2.3506,2.14
2021-08-13,89388.0,191290.32,1.94,61.51,0.19,0.19,0.0,187010.32,29256.0,87388.0,62607.84,,,,0.0,,,,,189.0,,,,0.0,,,,,0.06,,,,100.0,77.09,0.0,0.0,,0.0,100.0,32.68,0.4099,53.84,2.3555,2.14
2021-08-16,141333.0,305279.28,3.06,114.61,0.3,0.31,0.0,300959.28,29256.0,139333.0,63192.96,,,,0.12,,,,,51945.0,,,,0.12,,,,,0.06,,,,77.09,77.09,8692.0,18774.72,,0.02,77.09,33.64,0.4339,55.88,3.7244,2.16
2021-08-17,133072.0,283443.36,2.89,103.18,0.28,0.3,0.0,279183.36,21995.0,131072.0,46849.35,,,,,,,,0.02,,7261.0,,,,,,,8261.0,0.05,0.02,,,57.96,57.96,15953.0,33979.89,,0.03,58.08,35.96,0.4189,52.92,3.5067,2.13
2021-08-18,130064.0,275735.68,2.82,102.1,0.27,0.28,0.0,272034.16,21741.0,128318.0,46090.92,,,,,,,,0.0,,254.0,,,,,,,2754.0,0.05,0.01,,,57.29,57.29,16207.0,34358.84,,0.03,57.23,36.65,0.4176,52.31,3.4274,2.12
2021-08-19,128712.0,271582.32,2.79,101.13,0.27,0.28,0.0,267898.26,21741.0,126966.0,45873.51,,,,,,,,,,,,,,,,,1352.0,0.05,0.0,,,57.29,57.29,16207.0,34196.77,,0.03,57.17,37.09,0.4154,51.76,3.3918,2.11
2021-08-20,128712.0,271582.32,2.79,12.48,0.27,0.28,0.0,267898.26,21741.0,126966.0,45873.51,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34196.77,,0.03,57.29,37.05,0.4152,51.78,3.3918,2.11
2021-08-23,128712.0,270295.2,2.79,12.45,0.27,0.28,0.0,266628.6,21741.0,126966.0,45656.1,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34034.7,,0.03,57.29,37.02,0.4152,51.79,3.3918,2.1
2021-08-24,128712.0,270295.2,2.79,12.24,0.27,0.28,0.0,266628.6,21741.0,126966.0,45656.1,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34034.7,,0.03,57.23,37.08,0.4151,51.74,3.3918,2.1
