,ALMKT FP Equity_DX_SI_QTY,ALMKT FP Equity_DX_SHORT_INTEREST_VALUE,ALMKT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMKT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMKT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMKT FP Equity_DX_SI_MV,ALMKT FP Equity_DX_DSS,ALMKT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMKT FP Equity_DX_SUPPLY_SI_QTY,ALMKT FP Equity_DX_BROKER_SI_QTY,ALMKT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMKT FP Equity_DX_BROKER_SI_MV_NEW_x,ALMKT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMKT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMKT FP Equity_DX_BROKER_SI_MV_INC_x,ALMKT FP Equity_DX_SUPPLY_SI_MV_NEW,ALMKT FP Equity_DX_BROKER_SI_QTY_ADD,ALMKT FP Equity_DX_BROKER_SI_QTY_NEW,ALMKT FP Equity_DX_SUPPLY_SI_MV_DEC,ALMKT FP Equity_DX_BROKER_SI_QTY_INC,ALMKT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMKT FP Equity_DX_BROKER_SI_MV_NEW_y,ALMKT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMKT FP Equity_DX_BROKER_SI_MV_INC_y,ALMKT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMKT FP Equity_DX_BROKER_SI_MV_ADD,ALMKT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMKT FP Equity_DX_BROKER_SI_QTY_DEC,ALMKT FP Equity_DX_SUPPLY_SI_MV,ALMKT FP Equity_DX_BROKER_SI_MV_DEC,ALMKT FP Equity_DX_SUPPLY_SI_MV_RMV,ALMKT FP Equity_DX_BROKER_SI_MV_RMV,ALMKT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMKT FP Equity_DX_UTILIZATION_QUANTITY,ALMKT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMKT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMKT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMKT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMKT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMKT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMKT FP Equity_DX_BROKER_SI_CON_RATIO,ALMKT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMKT FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-10-14,96998.0,918571.06,1.19,3.92,0.72,0.93,0.0,911847.36,16710.0,96288.0,158243.7,,,,,,,,0.15,,15000.0,,,,,,,2775.0,0.16,0.04,,,100.0,24.64,0.0,0.0,,0.0,100.0,20.6,0.2623,42.38,1.4303
2013-10-15,96041.0,923914.42,1.18,3.79,0.71,0.9,0.0,923914.42,14000.0,96041.0,134680.0,,,,0.0,,1000.0,,0.03,753.0,2710.0,,,0.0,,0.01,,2000.0,0.13,0.02,,,20.64,20.64,53815.0,517700.3,,0.52,20.66,21.7,0.2622,42.04,1.4162
2013-10-16,92797.0,882499.47,1.14,3.78,0.68,0.88,0.0,882499.47,14000.0,92797.0,133140.0,,,,,,,,,,,,,,,,,3244.0,0.13,0.03,,,20.64,20.64,53815.0,511780.65,,0.51,20.64,22.25,0.2523,40.21,1.3684
2013-10-17,92797.0,877859.62,1.14,3.71,0.68,0.87,0.0,877859.62,14000.0,92797.0,132440.0,,,,,,,,,,,,,,,,,,0.13,,,,20.64,20.64,53815.0,509089.9,,0.51,20.64,22.42,0.2518,40.05,1.3684
2013-10-18,93544.0,886797.12,1.15,3.68,0.69,0.88,0.0,886797.12,14000.0,93544.0,132720.0,,,,0.01,,,,,747.0,,,,0.01,,,,,0.13,,,,20.64,20.64,53814.0,510156.72,,0.51,20.65,22.3,0.2475,39.63,1.3794
2013-10-21,92544.0,882869.76,1.14,3.58,0.68,0.87,0.0,882869.76,14000.0,92544.0,133560.0,,,,,,,,,,,,,,,,,1000.0,0.13,0.01,,,20.64,20.64,53814.0,513385.56,,0.51,20.65,22.52,0.2532,40.12,1.3647
2013-10-22,90524.0,881703.76,1.11,3.5,0.67,0.85,0.0,881703.76,14000.0,90524.0,136360.0,,,,,,,,,,,,,,,,,2020.0,0.14,0.02,,,20.64,20.64,53814.0,524148.36,,0.52,20.66,20.69,0.2553,41.12,1.3349
2013-10-23,90524.0,875367.08,1.11,3.42,0.67,0.87,0.0,875367.08,14000.0,90524.0,135380.0,,,,,,,,,,,,,,,,,,0.14,,,,16.38,16.38,71491.0,691317.97,,0.69,16.35,20.41,0.2564,41.41,1.0589
2013-10-24,90524.0,878082.8,1.11,3.59,0.67,0.86,0.0,878082.8,14000.0,90524.0,135800.0,,,,,,,,,,,,,,,,,,0.14,,,,16.37,16.37,71536.0,693899.2,,0.69,16.36,20.51,0.256,41.31,1.0583
2013-10-25,90524.0,878082.8,1.11,3.6,0.67,0.86,0.0,878082.8,14000.0,90524.0,135800.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,20.64,0.0,0.0,,0.0,100.0,20.46,0.2561,41.35,1.3349
2013-10-28,90524.0,878082.8,1.11,3.58,0.67,0.86,0.0,878082.8,14000.0,90524.0,135800.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,20.64,0.0,0.0,,0.0,100.0,20.46,0.2561,41.35,1.3349
2013-10-29,90524.0,884419.48,1.11,3.49,0.67,0.86,0.0,884419.48,14000.0,90524.0,136780.0,,,,,,,,,,,,,,,,,,0.14,,,,16.61,16.61,70279.0,686625.83,,0.68,16.63,20.6,0.2577,41.63,1.0741
2013-10-30,90781.0,898731.9,1.11,3.44,0.67,0.86,0.0,898731.9,14000.0,90781.0,138600.0,,,,0.01,,,,,257.0,,,,0.01,,,,,0.14,,,,16.99,16.99,68387.0,677031.3,,0.67,17.03,20.44,0.259,41.9,1.1019
2013-10-31,81763.0,812724.22,1.0,2.89,0.6,0.79,0.0,812724.22,14000.0,81763.0,139160.0,,,,0.01,,,,,447.0,,,,0.01,,,,9465.0,0.14,0.09,,,20.64,20.64,53814.0,534911.16,,0.53,20.64,22.34,0.2998,46.95,1.2057
2013-11-01,90786.0,909675.72,1.11,3.31,0.67,0.88,0.0,909675.72,14000.0,90786.0,140280.0,,,,0.09,,,,,9023.0,,,,0.09,,,,,0.14,,,,20.64,20.64,53814.0,539216.28,,0.54,20.65,20.06,0.2631,42.69,1.3388
2013-11-04,92057.0,914126.01,1.13,3.72,0.68,0.88,0.0,914126.01,14000.0,92057.0,139020.0,,,,0.02,,,,,1271.0,,,,0.02,,,,,0.14,,,,20.64,20.64,53814.0,534373.02,,0.54,20.64,20.13,0.2734,44.34,1.3575
2013-11-05,94342.0,948137.1,1.16,3.9,0.7,0.92,0.0,948137.1,14000.0,94342.0,140700.0,,,,0.02,,,,,2285.0,,,,0.02,,,,,0.14,,,,20.64,20.64,53814.0,540830.7,,0.54,20.65,21.63,0.265,42.46,1.3912
2013-11-06,94976.0,983001.6,1.17,3.97,0.7,0.93,0.0,983001.6,14000.0,94976.0,144900.0,,,,0.01,,,,,634.0,,,,0.01,,,,,0.14,,,,20.64,20.64,53814.0,556974.9,,0.55,20.67,21.34,0.2651,42.55,1.4005
2013-11-07,96634.0,1016589.68,1.19,4.0,0.71,0.97,0.0,1016589.68,14000.0,96634.0,147280.0,,,,0.03,,,,,1658.0,,,,0.03,,,,,0.15,,,,20.64,20.64,53814.0,566123.28,,0.56,20.66,21.05,0.264,42.39,1.425
2013-11-08,96915.0,1003070.25,1.19,3.75,0.71,0.97,0.0,1003070.25,14000.0,96915.0,144900.0,,,,0.01,,,,,281.0,,,,0.01,,,,,0.15,,,,20.65,20.65,53807.0,556902.45,,0.56,20.72,20.92,0.268,43.12,1.4293
2013-11-11,104282.0,1083489.98,1.28,3.96,0.77,1.05,0.0,1083489.98,14000.0,104282.0,145460.0,,,,0.08,,,,,7907.0,,,,0.08,,,,540.0,0.15,0.0,,,20.65,20.65,53807.0,559054.73,,0.56,20.69,23.88,0.2735,42.86,1.5379
2013-11-12,105637.0,1071159.18,1.3,4.01,0.78,1.06,0.0,1071159.18,14000.0,105637.0,141960.0,,,,0.02,,,,,1355.0,,,,0.02,,,,,0.14,,,,20.65,20.65,53807.0,545602.98,,0.55,20.76,23.68,0.2773,43.5,1.5579
2013-11-13,119668.0,1213433.52,1.47,4.64,0.88,1.21,0.0,1213433.52,15255.0,119668.0,154685.7,,,3255.0,0.16,,,,0.02,16031.0,2000.0,,,0.16,3255.0,,,2000.0,0.15,0.0,,,26.81,26.81,41638.0,422209.32,,0.42,26.82,22.68,0.2712,41.85,2.1034
2013-11-14,120216.0,1202160.0,1.48,4.68,0.89,1.22,0.0,1202160.0,15255.0,120216.0,152550.0,,,,0.01,,,,,548.0,,,,0.01,,,,,0.16,,,,26.81,26.81,41638.0,416380.0,,0.42,26.93,22.82,0.2697,41.65,2.113
2013-11-15,120474.0,1216787.4,1.48,4.58,0.89,1.22,0.0,1216787.4,15255.0,120474.0,154075.5,,,,0.0,,,,,258.0,,,,0.0,,,,,0.15,,,,26.81,26.81,41638.0,420543.8,,0.42,26.84,22.82,0.2696,41.67,2.1176
2013-11-18,120565.0,1199621.75,1.48,4.65,0.89,1.22,0.0,1199621.75,15255.0,120565.0,151787.25,,,,0.0,,,,,91.0,,,,0.0,,,,,0.15,,,,26.81,26.81,41638.0,414298.1,,0.42,26.78,22.86,0.269,41.63,2.1192
2013-11-19,120265.0,1196636.75,1.48,4.7,0.89,1.2,0.0,1196636.75,15255.0,120265.0,151787.25,,,,,,,,,,,,,,,,,300.0,0.15,0.0,,,26.81,26.81,41638.0,414298.1,,0.41,26.81,23.15,0.2689,41.54,2.1139
2013-11-20,120265.0,1196636.75,1.48,4.77,0.89,1.2,0.0,1196636.75,15255.0,120265.0,151787.25,,,,,,,,,,,,,,,,,,0.15,,,,18.56,18.56,66950.0,666152.5,,0.67,18.56,23.14,0.2688,41.53,1.463
2013-11-21,120793.0,1191018.98,1.48,4.97,0.89,1.21,0.0,1191018.98,15255.0,120793.0,150414.3,,,,0.01,,,,,528.0,,,,0.01,,,,,0.15,,,,27.04,27.04,41152.0,405758.72,,0.41,27.03,23.04,0.2667,41.35,2.1415
2013-11-22,118574.0,1173882.6,1.46,4.98,0.87,1.17,0.0,1173882.6,15255.0,118574.0,151024.5,,,,,,,,,,,,,,,,,2219.0,0.15,0.03,,,18.65,18.65,66535.0,658696.5,,0.66,18.68,23.7,0.2617,40.27,1.4497
2013-11-25,118074.0,1178378.52,1.45,5.79,0.87,1.18,0.0,1178378.52,15255.0,118074.0,152244.9,,,,,,,,,,,,,,,,,500.0,0.15,0.0,,,18.65,18.65,66535.0,664019.3,,0.66,18.7,23.64,0.2618,40.34,1.4436
2013-11-26,114344.0,1114854.0,1.4,5.84,0.84,1.14,0.0,1114854.0,15255.0,114344.0,148736.25,,,,,,,,,,,,,,,,,3730.0,0.15,0.03,,,18.29,18.29,68148.0,664443.0,,0.67,18.11,22.27,0.2601,40.57,1.371
2013-11-27,116316.0,1145712.6,1.43,5.48,0.86,1.15,0.0,1145712.6,15255.0,116316.0,150261.75,,,,0.02,,,,,1972.0,,,,0.02,,,,,0.15,,,,100.0,18.3,0.0,0.0,,0.0,100.0,22.18,0.251,39.47,1.3957
2013-11-28,109915.0,1082662.75,1.35,5.25,0.81,1.09,0.0,1082662.75,15255.0,109915.0,150261.75,,,,,,,,,,,,,,,,,6401.0,0.15,0.07,,,100.0,18.7,0.0,0.0,,0.0,100.0,19.24,0.2589,42.08,1.3477
2013-11-29,92138.0,912166.2,1.13,4.47,0.68,0.91,0.0,912166.2,13255.0,92138.0,131224.5,,,,,,,,0.02,,2000.0,,,,,,,17777.0,0.13,0.18,,,16.8,16.8,65655.0,649984.5,,0.65,16.84,19.95,0.3261,50.36,1.1676
2013-12-02,101040.0,1010400.0,1.24,4.95,0.75,0.99,0.0,1010400.0,13255.0,101040.0,132550.0,,,,0.04,,3852.0,,,5050.0,,,,0.04,,0.04,,,0.13,,,,18.66,18.66,57772.0,577720.0,,0.57,18.75,18.28,0.2901,46.38,1.4226
2013-12-03,101521.0,1050742.35,1.25,4.81,0.75,1.03,0.0,1050742.35,13255.0,101521.0,137189.25,,,,0.02,,1106.0,,,75.0,,,,0.02,,0.01,,700.0,0.14,0.0,,,24.33,24.33,41225.0,426678.75,,0.42,24.61,19.15,0.2813,45.27,1.8635
2013-12-04,101521.0,1030438.15,1.25,4.71,0.75,1.05,0.0,1030438.15,13255.0,101521.0,134538.25,,,,,,,,,,,,,,,,,,0.13,,,,24.33,24.33,41225.0,418433.75,,0.42,24.17,18.38,0.2841,45.86,1.8635
2013-12-05,101471.0,1019783.55,1.25,4.75,0.75,1.03,0.0,1019783.55,13255.0,101471.0,133212.75,,,,,,,,,,,,,,,,,50.0,0.13,0.0,,,23.08,23.08,44182.0,444029.1,,0.45,22.99,18.46,0.2828,45.61,1.7666
2013-12-06,101471.0,1019783.55,1.25,4.81,0.75,1.03,0.0,1019783.55,13255.0,101471.0,133212.75,,,,,,,,,,,,,,,,,,0.13,,,,100.0,24.55,0.0,0.0,,0.0,100.0,18.58,0.282,45.45,1.8791
2013-12-09,101471.0,1021812.97,1.25,4.85,0.75,1.03,0.0,1021812.97,13255.0,101471.0,133477.85,,,,,,,,,,,,,,,,,,0.13,,,,100.0,27.77,0.0,0.0,,0.0,100.0,18.66,0.2826,45.57,2.1262
2013-12-10,102702.0,1041398.28,1.26,5.05,0.76,1.04,0.0,1041398.28,15255.0,102702.0,154685.7,,,,0.02,,,,,2008.0,,,,0.02,,,2000.0,777.0,0.15,0.01,,,26.34,26.34,42661.0,432582.54,,0.43,26.41,18.52,0.2932,46.94,1.7733
2013-12-11,101027.0,1020372.7,1.24,5.05,0.74,1.03,0.0,1020372.7,15255.0,101027.0,154075.5,,,,,,,,,,,,,,,,,1675.0,0.15,0.01,,,28.25,28.25,38744.0,391314.4,,0.39,28.21,18.68,0.2949,47.12,1.8709
2013-12-12,100893.0,1017001.44,1.24,5.62,0.74,1.02,0.0,1017001.44,15255.0,100893.0,153770.4,,,,,,,,,,,,,,,,,134.0,0.15,0.0,,,100.0,28.25,0.0,0.0,,0.0,100.0,18.72,0.2954,47.13,1.8684
2013-12-13,100759.0,1019681.08,1.24,5.65,0.74,1.02,0.0,1019681.08,15255.0,100759.0,154380.6,,,,,,,,,,,,,,,,,134.0,0.15,0.0,,,28.25,28.25,38744.0,392089.28,,0.39,28.29,18.83,0.2946,46.99,1.8659
2013-12-16,100922.0,1019312.2,1.24,5.57,0.74,1.02,0.0,1019312.2,15255.0,100922.0,154075.5,,,,0.0,,,,,163.0,,,,0.0,,,,,0.15,,,,28.25,28.25,38744.0,391314.4,,0.39,28.23,18.74,0.2958,47.2,1.869
2013-12-17,101302.0,1026189.26,1.24,5.6,0.75,1.03,0.0,1026189.26,15255.0,101302.0,154533.15,,,,0.0,,,,,480.0,,,,0.0,,,,100.0,0.15,0.0,,,42.17,42.17,20923.0,211949.99,,0.21,42.17,18.69,0.2964,47.32,2.8001
2013-12-18,98862.0,1000483.44,1.21,5.46,0.73,1.0,0.0,1000483.44,15255.0,98862.0,154380.6,,,,,,60.0,,,,,,,,,0.0,,2500.0,0.15,0.03,,,100.0,42.17,0.0,0.0,,0.0,100.0,19.14,0.3118,48.65,2.7327
2013-12-19,98762.0,1001446.68,1.21,5.51,0.73,1.0,0.0,1001446.68,15255.0,98762.0,154685.7,,,,,,,,,,,,,,,,,100.0,0.15,0.0,,,100.0,42.17,0.0,0.0,,0.0,100.0,19.18,0.3116,48.61,2.7299
2013-12-20,98762.0,997496.2,1.21,6.04,0.73,1.0,0.0,997496.2,15255.0,98762.0,154075.5,,,,0.05,,,,,5000.0,,,,0.05,,,,,0.15,,,,42.17,42.17,20923.0,211322.3,,0.21,42.17,19.11,0.3122,48.71,2.7299
2013-12-23,103762.0,1068748.6,1.27,6.49,0.77,1.06,0.0,1068748.6,15255.0,103762.0,157126.5,,,,0.05,,,,,5000.0,,,,0.05,,,,,0.16,,,,100.0,28.25,0.0,0.0,,0.0,100.0,18.52,0.2926,46.12,1.9216
2013-12-24,103762.0,1067710.98,1.27,6.02,0.77,1.07,0.0,1067710.98,15255.0,103762.0,156973.95,,,,,,,,,,,,,,,,,,0.16,,,,34.94,34.94,28404.0,292277.16,,0.29,34.94,18.27,0.2941,46.4,2.3766
2013-12-25,103612.0,1066167.48,1.27,5.91,0.76,1.07,0.0,1066167.48,15255.0,103612.0,156973.95,,,,,,,,,,,,,,,,,150.0,0.16,0.0,,,34.94,34.94,28404.0,292277.16,,0.29,34.93,18.28,0.2942,46.42,2.3732
2013-12-26,103612.0,1066167.48,1.27,5.91,0.76,1.07,0.0,1066167.48,15255.0,103612.0,156973.95,,,,,,,,,,,,,,,,,,0.16,,,,100.0,34.01,0.0,0.0,,0.0,100.0,18.27,0.294,46.39,2.3101
2013-12-27,103333.0,1074663.2,1.27,5.89,0.76,1.07,0.0,1074663.2,15255.0,103333.0,158652.0,,,,,,,,,,,,,,,,,279.0,0.16,0.0,,,42.17,42.17,20923.0,217599.2,,0.22,42.17,18.48,0.2932,46.22,2.8562
2013-12-30,98383.0,1028102.35,1.21,5.54,0.73,1.03,0.0,1028102.35,15255.0,98383.0,159414.75,,,,,,,,,,,,,,,,,4950.0,0.16,0.05,,,14.46,14.46,90223.0,942830.35,,0.94,14.56,19.27,0.3085,48.47,0.9327
2013-12-31,101159.0,1057111.55,1.24,5.85,0.75,1.06,0.0,1057111.55,15255.0,101159.0,159414.75,,,,0.03,,,,,2776.0,,,,0.03,,,,,0.16,,,,19.38,19.38,63450.0,663052.5,,0.66,19.38,18.69,0.2994,47.23,1.2853
2014-01-01,101159.0,1057111.55,1.24,5.89,0.75,1.06,0.0,1057111.55,15255.0,101159.0,159414.75,,,,,,,,,,,,,,,,,,0.16,,,,100.0,42.17,0.0,0.0,,0.0,100.0,18.69,0.2995,47.24,2.7961
2014-01-02,101159.0,1079366.53,1.24,5.89,0.75,1.07,0.0,1079366.53,15255.0,101159.0,162770.85,,,,,,,,,,,,,,,,,,0.16,,,,100.0,42.17,0.0,0.0,,0.0,100.0,19.0,0.2986,47.05,2.7961
2014-01-03,101159.0,1097575.15,1.24,5.68,0.75,1.09,0.0,1097575.15,15255.0,101159.0,165516.75,,,,,,,,,,,,,,,,,,0.17,,,,100.0,27.99,0.0,0.0,,0.0,100.0,18.99,0.2996,47.21,1.8561
2014-01-06,101159.0,1112749.0,1.24,5.44,0.75,1.1,0.0,1112749.0,15255.0,101159.0,167805.0,,,,,,,,,,,,,,,,,,0.17,,,,100.0,42.3,0.0,0.0,,0.0,100.0,18.99,0.3005,47.35,2.8047
2014-01-07,101159.0,1114772.18,1.24,5.17,0.75,1.11,0.0,1114772.18,15255.0,101159.0,168110.1,,,,,,,,,,,,,,,,,,0.17,,,,42.3,42.3,20813.0,229359.26,,0.23,42.3,18.84,0.3015,47.53,2.8047
2014-01-08,101008.0,1082805.76,1.24,5.01,0.74,1.11,0.0,1082805.76,15255.0,101008.0,163533.6,,,,,,,,,,,,,,,,,151.0,0.16,0.0,,,42.3,42.3,20813.0,223115.36,,0.22,42.3,18.42,0.3037,47.87,2.8005
2014-01-09,101008.0,989878.4,1.24,4.86,0.74,1.07,0.0,989878.4,15255.0,101008.0,149499.0,,,,,,,,,,,,,,,,,,0.15,,,,42.3,42.3,20813.0,203967.4,,0.2,42.3,17.39,0.3042,48.07,2.8005
2014-01-10,100710.0,994007.7,1.24,3.37,0.74,1.01,0.0,994007.7,15255.0,100710.0,150566.85,,,,,,,,,,,,,,,,,298.0,0.15,0.05,,,100.0,28.21,0.0,0.0,,0.0,100.0,18.65,0.2954,46.52,1.8621
2014-01-13,100436.0,1020429.76,1.23,3.47,0.74,1.01,0.0,1020429.76,15255.0,100436.0,154990.8,,,,,,,,,,,,,,,,,274.0,0.16,0.0,,,100.0,42.3,0.0,0.0,,0.0,100.0,19.06,0.2965,46.51,2.7846
2014-01-14,100177.0,1071893.9,1.23,3.29,0.74,1.03,0.0,1071893.9,15255.0,100177.0,163228.5,,,,,,,,,,,,,,,,,259.0,0.16,0.0,,,100.0,42.3,0.0,0.0,,0.0,100.0,19.65,0.3001,46.89,2.7774
2014-01-15,100087.0,1059921.33,1.23,3.0,0.74,1.07,0.0,1059921.33,15255.0,100087.0,161550.45,,,,,,,,,,,,,,,,,90.0,0.16,0.0,,,19.97,19.97,61123.0,647292.57,,0.65,19.86,18.84,0.3055,47.82,1.3104
2014-01-16,99922.0,1070164.62,1.23,2.95,0.74,1.07,0.0,1070164.62,15255.0,99922.0,163381.05,,,,,,,,,,,,,,,,,165.0,0.16,0.0,,,19.97,19.97,61123.0,654627.33,,0.65,20.09,19.09,0.3038,47.44,1.3083
2014-01-17,99759.0,1067421.3,1.22,2.91,0.74,1.07,0.0,1067421.3,15255.0,99759.0,163228.5,,,,,,,,,,,,,,,,,163.0,0.16,0.0,,,19.97,19.97,61123.0,654016.1,,0.65,19.96,18.97,0.3042,47.54,1.3061
2014-01-20,99759.0,1102336.95,1.22,2.98,0.74,1.08,0.0,1102336.95,15255.0,99759.0,168567.75,,,,,,,,,,,,,,,,,,0.17,,,,20.0,20.0,61008.0,674138.4,,0.66,20.34,19.48,0.3027,47.23,1.3081
2014-01-21,99759.0,1087373.1,1.22,2.9,0.74,1.1,0.0,1087373.1,15255.0,99759.0,166279.5,,,,,,,,,,,,,,,,,,0.17,,,,100.0,42.3,0.0,0.0,,0.0,100.0,18.86,0.3063,47.86,2.7659
2014-01-22,104335.0,1147685.0,1.28,3.01,0.77,1.14,0.0,1147685.0,15255.0,104335.0,167805.0,,,,0.04,,,,,4576.0,,,,0.04,,,,,0.17,,,,100.0,42.3,0.0,0.0,,0.0,100.0,18.33,0.3202,49.85,2.8927
2014-01-23,104460.0,1153238.4,1.28,2.98,0.77,1.15,0.0,1153238.4,15255.0,104460.0,168415.2,,,,0.0,,,,,125.0,,,,0.0,,,,,0.17,,,,100.0,20.0,0.0,0.0,,0.0,100.0,18.24,0.3202,49.89,1.3697
2014-01-24,104460.0,1136524.8,1.28,2.94,0.77,1.15,0.0,1136524.8,15255.0,104460.0,165974.4,,,,,,,,,,,,,,,,,,0.17,,,,100.0,42.3,0.0,0.0,,0.0,100.0,17.98,0.3213,50.08,2.8962
2014-01-27,104460.0,1096830.0,1.28,2.91,0.77,1.13,0.0,1096830.0,15255.0,104460.0,160177.5,,,,,,,,,,,,,,,,,,0.16,,,,100.0,42.3,0.0,0.0,,0.0,100.0,17.64,0.3216,50.18,2.8962
2014-01-28,105196.0,1117181.52,1.29,2.9,0.78,1.11,0.0,1117181.52,15255.0,105196.0,162008.1,,,,0.0,,,,,736.0,,,,0.0,,,,,0.16,,,,100.0,20.0,0.0,0.0,,0.0,100.0,18.14,0.3205,49.93,1.3794
2014-01-29,103710.0,1094140.5,1.27,2.86,0.76,1.11,0.0,1094140.5,15255.0,103710.0,160940.25,,,,,,,,,,,,,,,,,1486.0,0.16,0.01,,,100.0,42.3,0.0,0.0,,0.0,100.0,18.13,0.3163,49.38,2.8754
2014-01-30,103710.0,1078584.0,1.27,2.87,0.76,1.1,0.0,1078584.0,15255.0,103710.0,158652.0,,,,,,,,,,,,,,,,,,0.16,,,,100.0,20.0,0.0,0.0,,0.0,100.0,18.0,0.3164,49.41,1.3599
2014-01-31,100934.0,1049713.6,1.24,2.8,0.74,1.06,0.0,1049713.6,15255.0,100934.0,158652.0,,,,,,,,,,,,,,,,,2776.0,0.16,0.03,,,100.0,42.3,0.0,0.0,,0.0,100.0,18.67,0.3252,50.52,2.7984
2014-02-03,100934.0,1044666.9,1.24,2.83,0.74,1.06,0.0,1044666.9,15255.0,100934.0,157889.25,,,,,,,,,,,,,,,,,,0.16,,,,100.0,42.3,0.0,0.0,,0.0,100.0,18.6,0.3254,50.56,2.7984
2014-02-04,104934.0,1072425.48,1.29,2.96,0.77,1.09,0.0,1072425.48,15255.0,104934.0,155906.1,,,,0.04,,,,,4000.0,,,,0.04,,,,,0.16,,,,20.0,20.0,61008.0,623501.76,,0.63,19.87,17.79,0.3118,48.73,1.3759
2014-02-05,104934.0,1055636.04,1.29,2.98,0.77,1.08,0.0,1055636.04,15255.0,104934.0,153465.3,,,,,,,,,,,,,,,,,,0.15,,,,20.0,20.0,61008.0,613740.48,,0.62,19.84,17.71,0.3113,48.67,1.3759
2014-02-06,104934.0,1082918.88,1.29,2.98,0.77,1.07,0.0,1082918.88,15255.0,104934.0,157431.6,,,,,,,,,,,,,,,,,,0.16,,,,100.0,20.0,0.0,0.0,,0.0,100.0,18.27,0.3086,48.19,1.3759
2014-02-07,104934.0,1107053.7,1.29,3.09,0.77,1.09,0.0,1107053.7,15255.0,104934.0,160940.25,,,,,,,,,,,,,,,,,,0.16,,,,100.0,20.0,0.0,0.0,,0.0,100.0,18.36,0.3113,48.59,1.3759
2014-02-10,104934.0,1107053.7,1.29,3.09,0.77,1.11,0.0,1107053.7,15255.0,104934.0,160940.25,,,,,,,,,,,,,,,,,,0.16,,,,100.0,20.0,0.0,0.0,,0.0,100.0,18.03,0.3122,48.78,1.3759
2014-02-11,102134.0,1078535.04,1.25,3.02,0.75,1.08,0.0,1078535.04,15255.0,102134.0,161092.8,,,,,,,,,,,,,,,,,2800.0,0.16,0.03,,,100.0,39.49,0.0,0.0,,0.0,100.0,18.52,0.3226,50.11,2.6441
2014-02-12,99792.0,1075757.76,1.22,2.95,0.74,1.07,0.0,1075757.76,15255.0,99792.0,164448.9,,,,,,,,,,,,,,,,,2342.0,0.16,0.02,,,39.49,39.49,23372.0,251950.16,,0.25,39.55,19.21,0.3132,48.68,2.5835
2014-02-13,99792.0,1116672.48,1.22,2.91,0.74,1.09,0.0,1116672.48,15255.0,99792.0,170703.45,,,,,,,,,,,,,,,,,,0.17,,,,100.0,39.49,0.0,0.0,,0.0,100.0,19.54,0.3134,48.67,2.5835
2014-02-14,99607.0,1145480.5,1.22,2.64,0.73,1.12,0.0,1145480.5,15255.0,99607.0,175432.5,,,,,,,,,,,,,,,,,185.0,0.18,0.0,,,100.0,39.49,0.0,0.0,,0.0,100.0,19.52,0.315,48.95,2.5787
2014-02-17,99607.0,1182335.09,1.22,2.62,0.73,1.16,0.0,1182335.09,15255.0,99607.0,181076.85,,,,,,,,,,,,,,,,,,0.18,,,,100.0,39.49,0.0,0.0,,0.0,100.0,19.43,0.3123,48.5,2.5787
2014-02-18,93621.0,1104727.8,1.15,2.43,0.69,1.11,0.0,1104727.8,15255.0,93621.0,180009.0,,,,,,,,,,,,,,,,,5986.0,0.18,0.05,,,100.0,39.49,0.0,0.0,,0.0,100.0,16.5,0.3271,51.09,2.4237
2014-02-19,93621.0,1104727.8,1.15,2.38,0.69,1.11,0.0,1104727.8,15255.0,93621.0,180009.0,,,,,,,,,,,,,,,,,,0.18,,,,100.0,39.49,0.0,0.0,,0.0,100.0,16.58,0.3265,51.02,2.4237
2014-02-20,93621.0,1106600.22,1.15,2.41,0.69,1.11,0.0,1106600.22,15255.0,93621.0,180314.1,,,,,,,,,,,,,,,,,,0.18,,,,100.0,39.49,0.0,0.0,,0.0,100.0,16.88,0.3253,50.82,2.4237
2014-02-21,93621.0,1111281.27,1.15,3.11,0.69,1.12,0.0,1111281.27,15255.0,93621.0,181076.85,,,,,,,,,,,,,,,,,,0.18,,,,100.0,39.49,0.0,0.0,,0.0,100.0,16.86,0.3252,50.82,2.4237
