,ALMIN FP Equity_DX_SI_QTY,ALMIN FP Equity_DX_SHORT_INTEREST_VALUE,ALMIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMIN FP Equity_DX_SI_MV,ALMIN FP Equity_DX_DSS,ALMIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMIN FP Equity_DX_SUPPLY_SI_QTY,ALMIN FP Equity_DX_BROKER_SI_QTY,ALMIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMIN FP Equity_DX_BROKER_SI_MV_INC_x,ALMIN FP Equity_DX_BROKER_SI_QTY_ADD,ALMIN FP Equity_DX_SUPPLY_SI_MV_DEC,ALMIN FP Equity_DX_BROKER_SI_QTY_INC,ALMIN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMIN FP Equity_DX_BROKER_SI_MV_INC_y,ALMIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMIN FP Equity_DX_BROKER_SI_MV_ADD,ALMIN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMIN FP Equity_DX_BROKER_SI_QTY_DEC,ALMIN FP Equity_DX_SUPPLY_SI_MV,ALMIN FP Equity_DX_BROKER_SI_MV_DEC,ALMIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMIN FP Equity_DX_UTILIZATION_QUANTITY,ALMIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMIN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMIN FP Equity_DX_BROKER_SI_CON_RATIO,ALMIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMIN FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-05-31,4740.0,22287.48,0.13,0.23,0.12,0.02,0.0,22287.48,0.0,4740.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.58,0.4356,56.32,0.0
2018-06-01,4740.0,22353.84,0.13,0.25,0.12,0.02,0.0,22353.84,0.0,4740.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.24,0.4384,56.78,0.0
2018-06-04,4740.0,22458.12,0.13,0.26,0.12,0.02,0.0,22458.12,0.0,4740.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.05,0.4393,56.97,0.0
2018-06-05,4240.0,20640.32,0.12,0.25,0.11,0.02,0.0,20640.32,0.0,4240.0,0.0,,,,,,,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.77,0.5405,64.23,0.0
2018-06-06,4240.0,20072.16,0.12,0.28,0.11,0.02,0.0,20072.16,0.0,4240.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.6,0.5359,63.4,0.0
2018-06-07,4240.0,20131.52,0.12,0.32,0.11,0.02,0.0,20131.52,0.0,4240.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.99,0.5393,64.01,0.0
2018-06-08,4240.0,19139.36,0.12,0.34,0.11,0.02,0.0,19139.36,0.0,4240.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.49,0.5313,62.51,0.0
2018-06-11,4240.0,19096.96,0.12,0.31,0.11,0.02,0.0,19096.96,0.0,4240.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.15,0.5384,63.85,0.0
2018-06-12,4240.0,19283.52,0.12,0.33,0.11,0.02,0.0,19283.52,0.0,4240.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.96,0.5394,64.04,0.0
2018-06-13,4240.0,19063.04,0.12,0.33,0.11,0.02,0.0,19063.04,0.0,4240.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.47,0.5366,63.53,0.0
2018-06-14,4206.0,18666.23,0.12,0.33,0.1,0.02,0.0,18666.23,0.0,4206.0,0.0,,,,,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.14,0.5384,63.86,0.0
2018-06-15,4206.0,18506.4,0.12,0.32,0.1,0.02,0.0,18506.4,0.0,4206.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.1,0.5386,63.9,0.0
2018-06-18,3976.0,17645.49,0.11,0.29,0.1,0.02,0.0,17645.49,0.0,3976.0,0.0,,,,,,,,,,,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.5662,68.2,0.0
2018-06-19,3976.0,17573.92,0.11,0.29,0.1,0.02,0.0,17573.92,0.0,3976.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.15,0.5638,67.85,0.0
2018-06-20,3976.0,17287.65,0.11,0.29,0.1,0.02,0.0,17287.65,0.0,3976.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.31,0.5626,67.69,0.0
2018-06-21,3976.0,17550.06,0.11,0.29,0.1,0.02,0.0,17550.06,0.0,3976.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.5684,68.5,0.0
2018-06-22,3976.0,17573.92,0.11,0.29,0.1,0.02,0.0,17573.92,0.0,3976.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.5663,68.2,0.0
2018-06-25,3976.0,17494.4,0.11,0.28,0.1,0.02,0.0,17494.4,0.0,3976.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.01,0.5647,67.99,0.0
2018-06-26,3840.0,16634.88,0.11,0.28,0.09,0.02,0.0,16634.88,0.0,3840.0,0.0,,,,,,,,,,,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,0.5806,70.08,0.0
2018-06-27,3840.0,16243.2,0.11,0.28,0.09,0.02,0.0,16243.2,0.0,3840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,30.19,0.5785,69.81,0.0
2018-06-28,3840.0,16051.2,0.11,0.28,0.09,0.02,0.0,16051.2,0.0,3840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,29.91,0.5807,70.09,0.0
2018-06-29,3840.0,16419.84,0.11,0.29,0.09,0.02,0.0,16419.84,0.0,3840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,28.93,0.5888,71.07,0.0
2018-07-02,3840.0,17280.0,0.11,0.29,0.09,0.02,0.0,17280.0,0.0,3840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,28.55,0.592,71.45,0.0
2018-07-03,4930.0,21928.64,0.14,0.38,0.12,0.02,0.0,21928.64,0.0,4930.0,0.0,,0.01,,,1150.0,,0.01,,,,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11,0.6669,78.89,0.0
2018-07-04,4930.0,21080.68,0.14,0.39,0.12,0.02,0.0,21080.68,0.0,4930.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.6512,77.5,0.0
2018-07-05,4676.0,20106.8,0.13,0.37,0.12,0.02,0.0,20106.8,0.0,4676.0,0.0,,,,,,,,,,,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,0.7127,82.61,0.0
2018-07-06,4676.0,20060.04,0.13,0.37,0.12,0.02,0.0,20060.04,0.0,4676.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.53,0.7109,82.47,0.0
2018-07-09,4676.0,20069.39,0.13,0.36,0.12,0.02,0.0,20069.39,0.0,4676.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.49,0.7114,82.51,0.0
2018-07-10,3220.0,13833.12,0.09,0.24,0.08,0.01,0.0,13833.12,0.0,3220.0,0.0,,,,,,,,,,,1456.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,25.71,0.618,74.29,0.0
2018-07-11,3220.0,13846.0,0.09,0.23,0.08,0.01,0.0,13846.0,0.0,3220.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.43,0.6208,74.57,0.0
2018-07-12,3220.0,14193.76,0.09,0.23,0.08,0.01,0.0,14193.76,0.0,3220.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.6241,74.9,0.0
2018-07-13,3220.0,13755.84,0.09,0.22,0.08,0.01,0.0,13755.84,0.0,3220.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26.05,0.6147,73.95,0.0
2018-07-16,3220.0,14084.28,0.09,0.22,0.08,0.01,0.0,14084.28,0.0,3220.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,24.86,0.6264,75.14,0.0
2018-07-17,3220.0,13717.2,0.09,0.22,0.08,0.01,0.0,13717.2,0.0,3220.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26.12,0.614,73.88,0.0
2018-07-18,3220.0,13949.04,0.09,0.22,0.08,0.01,0.0,13949.04,0.0,3220.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.622,74.7,0.0
2018-07-19,3220.0,13839.56,0.09,0.23,0.08,0.01,0.0,13839.56,0.0,3220.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.65,0.6186,74.35,0.0
2018-07-20,3220.0,13800.92,0.09,0.23,0.08,0.01,0.0,13800.92,0.0,3220.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.55,0.6196,74.45,0.0
2018-07-23,3196.0,13512.69,0.09,0.26,0.08,0.01,0.0,13512.69,0.0,3196.0,0.0,,,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.624,74.9,0.0
2018-07-24,3196.0,13902.6,0.09,0.26,0.08,0.01,0.0,13902.6,0.0,3196.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,24.93,0.6257,75.07,0.0
2018-07-25,3196.0,14062.4,0.09,0.26,0.08,0.01,0.0,14062.4,0.0,3196.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,24.74,0.6277,75.26,0.0
2018-07-26,3196.0,13781.15,0.09,0.27,0.08,0.01,0.0,13781.15,0.0,3196.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.32,0.6218,74.68,0.0
2018-07-27,3109.0,13468.19,0.09,0.28,0.08,0.01,0.0,13468.19,0.0,3109.0,0.0,,,,,,,,,,,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.81,0.6479,77.19,0.0
2018-07-30,2889.0,12711.6,0.08,0.26,0.07,0.01,0.0,12711.6,0.0,2889.0,0.0,,,,,,,,,,,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,0.7225,83.36,0.0
2018-07-31,2599.0,11227.68,0.07,0.22,0.06,0.01,0.0,11227.68,0.0,2599.0,0.0,,,,,,,,,,,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.8587,92.35,0.0
2018-08-01,2400.0,9820.8,0.07,0.14,0.06,0.01,0.0,9820.8,0.0,2400.0,0.0,,,,,,,,,,,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-02,2400.0,9288.0,0.07,0.13,0.06,0.01,0.0,9288.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-03,2400.0,9216.0,0.07,0.12,0.06,0.01,0.0,9216.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-06,2400.0,9240.0,0.07,0.12,0.06,0.01,0.0,9240.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-07,2400.0,9460.8,0.07,0.12,0.06,0.01,0.0,9460.8,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-08,2400.0,9288.0,0.07,0.12,0.06,0.01,0.0,9288.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-09,2400.0,8976.0,0.07,0.12,0.06,0.01,0.0,8976.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-10,2400.0,8884.8,0.07,0.11,0.06,0.01,0.0,8884.8,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-13,2400.0,8880.0,0.07,0.11,0.06,0.01,0.0,8880.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-14,2400.0,8649.6,0.07,0.11,0.06,0.01,0.0,8649.6,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-15,2400.0,8232.0,0.07,0.11,0.06,0.01,0.0,8232.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-16,2400.0,7824.0,0.07,0.11,0.06,0.01,0.0,7824.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-17,2400.0,8150.4,0.07,0.11,0.06,0.01,0.0,8150.4,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-20,2400.0,9288.0,0.07,0.11,0.06,0.01,0.0,9288.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-21,2400.0,9456.0,0.07,0.1,0.06,0.01,0.0,9456.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-22,2400.0,9792.0,0.07,0.1,0.06,0.01,0.0,9792.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-23,2400.0,9840.0,0.07,0.09,0.06,0.01,0.0,9840.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-24,2400.0,9652.8,0.07,0.1,0.06,0.01,0.0,9652.8,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-27,2400.0,9864.0,0.07,0.1,0.06,0.01,0.0,9864.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-28,2400.0,9600.0,0.07,0.1,0.06,0.01,0.0,9600.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-29,2400.0,9504.0,0.07,0.1,0.06,0.01,0.0,9504.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-30,2400.0,9360.0,0.07,0.1,0.06,0.01,0.0,9360.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-08-31,2400.0,9384.0,0.07,0.1,0.06,0.01,0.0,9384.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-03,2400.0,9052.8,0.07,0.1,0.06,0.01,0.0,9052.8,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-04,2400.0,9067.2,0.07,0.09,0.06,0.01,0.0,9067.2,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-05,2400.0,8865.6,0.07,0.09,0.06,0.01,0.0,8865.6,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-06,2400.0,8707.2,0.07,0.09,0.06,0.01,0.0,8707.2,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-07,2400.0,8457.6,0.07,0.09,0.06,0.01,0.0,8457.6,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-10,2400.0,8496.0,0.07,0.09,0.06,0.01,0.0,8496.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-11,2400.0,8452.8,0.07,0.09,0.06,0.01,0.0,8452.8,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-12,2400.0,8688.0,0.07,0.12,0.06,0.01,0.0,8688.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-13,2400.0,8673.6,0.07,0.12,0.06,0.01,0.0,8673.6,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-14,2400.0,8592.0,0.07,0.13,0.06,0.01,0.0,8592.0,0.0,2400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-09-17,900.0,3128.4,0.03,0.05,0.02,0.0,0.0,3128.4,0.0,900.0,0.0,,,,,,,,,,,1500.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-03-29,1884.0,7747.01,0.05,0.04,0.05,0.01,0.0,7747.01,0.0,1884.0,0.0,,,1884.0,,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-01,1884.0,7300.5,0.05,0.04,0.05,0.01,0.0,7300.5,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-02,1884.0,7291.08,0.05,0.04,0.05,0.01,0.0,7291.08,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-03,1884.0,6970.8,0.05,0.04,0.05,0.01,0.0,6970.8,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-04,1884.0,7036.74,0.05,0.04,0.05,0.01,0.0,7036.74,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-05,1884.0,7187.46,0.05,0.04,0.05,0.01,0.0,7187.46,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-08,1884.0,7215.72,0.05,0.04,0.05,0.01,0.0,7215.72,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-09,1884.0,7140.36,0.05,0.04,0.05,0.01,0.0,7140.36,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-10,1884.0,7404.12,0.05,0.05,0.05,0.01,0.0,7404.12,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-11,1884.0,7592.52,0.05,0.05,0.05,0.01,0.0,7592.52,0.0,1884.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-12,1784.0,7278.72,0.05,0.04,0.04,0.01,0.0,7278.72,0.0,1784.0,0.0,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-15,1784.0,7136.0,0.05,0.04,0.04,0.01,0.0,7136.0,0.0,1784.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-16,1784.0,6895.16,0.05,0.04,0.04,0.01,0.0,6895.16,0.0,1784.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-17,1784.0,6814.88,0.05,0.04,0.04,0.01,0.0,6814.88,0.0,1784.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-18,1784.0,6904.08,0.05,0.04,0.04,0.01,0.0,6904.08,0.0,1784.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-19,1784.0,6904.08,0.05,0.04,0.04,0.01,0.0,6904.08,0.0,1784.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-22,1784.0,6904.08,0.05,0.04,0.04,0.01,0.0,6904.08,0.0,1784.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-23,684.0,2701.8,0.02,0.02,0.02,0.0,0.0,2701.8,0.0,684.0,0.0,,,,,,,,,,,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-24,684.0,2653.92,0.02,0.02,0.02,0.0,0.0,2653.92,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-25,684.0,2257.2,0.02,0.02,0.02,0.0,0.0,2257.2,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-26,684.0,2311.92,0.02,0.02,0.02,0.0,0.0,2311.92,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-29,684.0,2301.66,0.02,0.02,0.02,0.0,0.0,2301.66,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-04-30,684.0,2257.2,0.02,0.02,0.02,0.0,0.0,2257.2,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-01,684.0,2257.2,0.02,0.02,0.02,0.0,0.0,2257.2,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-02,684.0,2171.7,0.02,0.02,0.02,0.0,0.0,2171.7,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-03,684.0,2181.96,0.02,0.02,0.02,0.0,0.0,2181.96,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-06,684.0,2168.28,0.02,0.02,0.02,0.0,0.0,2168.28,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-07,684.0,2147.76,0.02,0.02,0.02,0.0,0.0,2147.76,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-08,684.0,2120.4,0.02,0.02,0.02,0.0,0.0,2120.4,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-09,684.0,2106.72,0.02,0.02,0.02,0.0,0.0,2106.72,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-10,684.0,2181.96,0.02,0.02,0.02,0.0,0.0,2181.96,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-13,684.0,2209.32,0.02,0.02,0.02,0.0,0.0,2209.32,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-14,684.0,2236.68,0.02,0.02,0.02,0.0,0.0,2236.68,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-15,684.0,2181.96,0.02,0.02,0.02,0.0,0.0,2181.96,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-16,684.0,2209.32,0.02,0.02,0.02,0.0,0.0,2209.32,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-17,684.0,2199.06,0.02,0.02,0.02,0.0,0.0,2199.06,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-20,684.0,2216.16,0.02,0.02,0.02,0.0,0.0,2216.16,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-21,684.0,2202.48,0.02,0.02,0.02,0.0,0.0,2202.48,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-05-22,684.0,2181.96,0.02,0.02,0.02,0.0,0.0,2181.96,0.0,684.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
