,INEA FP Equity_DX_SI_QTY,INEA FP Equity_DX_SHORT_INTEREST_VALUE,INEA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,INEA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INEA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INEA FP Equity_DX_SI_MV,INEA FP Equity_DX_DSS,INEA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INEA FP Equity_DX_SUPPLY_SI_QTY,INEA FP Equity_DX_BROKER_SI_QTY,INEA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INEA FP Equity_DX_SUPPLY_SI_QTY_INC_x,INEA FP Equity_DX_BROKER_SI_MV_INC_x,INEA FP Equity_DX_BROKER_SI_QTY_ADD,INEA FP Equity_DX_SUPPLY_SI_MV_DEC,INEA FP Equity_DX_BROKER_SI_QTY_INC,INEA FP Equity_DX_SUPPLY_SI_QTY_DEC,INEA FP Equity_DX_BROKER_SI_MV_INC_y,INEA FP Equity_DX_SUPPLY_SI_QTY_INC_y,INEA FP Equity_DX_BROKER_SI_MV_ADD,INEA FP Equity_DX_SUPPLY_SI_QTY_ADD,INEA FP Equity_DX_BROKER_SI_QTY_DEC,INEA FP Equity_DX_SUPPLY_SI_MV,INEA FP Equity_DX_BROKER_SI_MV_DEC,INEA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INEA FP Equity_DX_UTILIZATION_QUANTITY,INEA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INEA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INEA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INEA FP Equity_DX_ACTIVE_UTILIZATION_MV,INEA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INEA FP Equity_DX_BROKER_SI_CON_RATIO,INEA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INEA FP Equity_DX_DEMAND_SUPPLY_RATIO,INEA FP Equity_PX_LAST
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.52
2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.53
2011-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2011-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99
2011-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99
2011-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9
2011-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.89
2011-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2011-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.99
2011-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.24
2011-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.21
2011-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2
2011-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25
2011-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.26
2011-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.69
2011-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.58
2011-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.39
2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.39
2011-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.19
2011-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.05
2011-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25
2011-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6
2011-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.24
2011-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.99
2011-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.12
2011-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.61
2011-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8
2011-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8
2011-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81
2011-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81
2011-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81
2011-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8
2011-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1
2011-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.01
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25
2011-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81
2011-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3
2011-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.95
2011-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.95
2011-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8
2011-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8
2011-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8
2011-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6
2011-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.19
2011-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2011-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2011-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6
2011-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3
2011-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.39
2011-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
2011-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.99
2011-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.42
2011-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6
2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.92
2011-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4
2011-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99
2011-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99
2011-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8
2011-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2011-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.01
2011-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.01
2011-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2011-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.01
2011-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9
2011-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.89
2011-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2011-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3
2011-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.31
2011-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2011-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.01
2011-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2
2011-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9
2011-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9
2011-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9
2011-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5
2011-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5
2011-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5
2011-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5
2011-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.51
2011-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5
2011-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5
2011-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45
2011-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
2011-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2
2011-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
2011-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.39
2011-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
2011-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2011-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.03
2011-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.03
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2011-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2011-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.06
2011-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.07
2011-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.07
2011-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.49
2011-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.05
2011-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04
2011-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2011-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45
2011-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.39
2011-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.18
2011-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.19
2011-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2
2011-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2
2011-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.21
2011-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55
2011-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6
2011-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7
2011-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.65
2011-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.64
2011-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.63
2011-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.63
2011-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.49
2011-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.64
2011-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6
2011-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59
2011-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2011-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.49
2011-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45
2011-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45
2011-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45
2011-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.41
2011-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
2011-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
2011-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2011-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
2011-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
2011-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7
2011-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.56
2011-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.56
2011-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.61
2011-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.62
2011-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2011-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.03
2011-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2011-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1
2011-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1
2011-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1
2011-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2011-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.23
2011-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.07
2011-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2011-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.38
2011-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2011-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2011-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.39
2011-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4
2011-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4
2011-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2011-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2011-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.16
2011-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.17
2011-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.19
2011-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2011-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2011-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2011-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.35
2011-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.21
2011-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.74
2011-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.88
2011-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.87
2011-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.41
2011-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.41
2011-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.43
2011-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.89
2011-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.51
2011-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.99
2011-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.52
2011-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.52
2011-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.52
2011-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2011-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2011-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7
2011-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.51
2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65
2011-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65
2011-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65
2011-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65
2011-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6
2011-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6
2011-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6
2011-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2011-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8
2011-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01
2011-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01
2011-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8
2011-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01
2011-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01
2011-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2011-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01
2011-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2011-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.21
2011-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.22
2011-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.22
2011-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2011-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3
2011-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2011-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.01
2011-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2011-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2011-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8
2011-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.05
2011-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2011-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9
2011-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2011-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.51
2011-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2011-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2011-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.45
2011-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2011-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4
2011-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2011-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9
2011-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.96
2011-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.95
2011-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1
2011-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2012-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2012-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2012-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01
2012-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06
2012-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.99
2012-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.99
2012-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.96
2012-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.96
2012-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.95
2012-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4
2012-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4
2012-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4
2012-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4
2012-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2012-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01
2012-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01
2012-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06
2012-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06
2012-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06
2012-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.16
2012-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.16
2012-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.84
2012-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.74
2012-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6
2012-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.64
2012-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.56
2012-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58
2012-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6
2012-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58
2012-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57
2012-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.56
2012-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57
2012-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.51
2012-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57
2012-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2012-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2012-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1
2012-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1
2012-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1
2012-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7
2012-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.52
2012-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2012-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.53
2012-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.52
2012-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2012-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.51
2012-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.46
2012-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2012-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8
2012-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.74
