,CM9 FP Equity_DX_SI_QTY,CM9 FP Equity_DX_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CM9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CM9 FP Equity_DX_SI_MV,CM9 FP Equity_DX_DSS,CM9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY,CM9 FP Equity_DX_BROKER_SI_QTY,CM9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CM9 FP Equity_DX_BROKER_SI_MV_NEW_x,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CM9 FP Equity_DX_BROKER_SI_MV_INC_x,CM9 FP Equity_DX_BROKER_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_NEW,CM9 FP Equity_DX_SUPPLY_SI_MV_DEC,CM9 FP Equity_DX_BROKER_SI_QTY_INC,CM9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CM9 FP Equity_DX_BROKER_SI_MV_NEW_y,CM9 FP Equity_DX_BROKER_SI_MV_INC_y,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CM9 FP Equity_DX_BROKER_SI_MV_ADD,CM9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV,CM9 FP Equity_DX_BROKER_SI_MV_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV_RMV,CM9 FP Equity_DX_BROKER_SI_MV_RMV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CM9 FP Equity_DX_UTILIZATION_QUANTITY,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CM9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CM9 FP Equity_DX_BROKER_SI_CON_RATIO,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CM9 FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,21929.6,,0.0,0.0,,0.0,,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22069.12,,0.0,0.0,,0.0,,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22063.36,,0.0,0.0,,0.0,,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22016.0,,0.0,0.0,,0.0,,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22038.4,,0.0,0.0,,0.0,,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22038.4,,0.0,0.0,,0.0,,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,21864.32,,0.0,0.0,,0.0,,0.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,21905.92,,0.0,0.0,,0.0,,0.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128.0,44488.96,,0.0,0.0,,0.0,,0.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22444.16,,0.0,0.0,,0.0,,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22538.88,,0.0,0.0,,0.0,,0.0
2021-01-11,3000.0,1062030.0,7.2,0.43,1.06,,1062030.0,0.0,3000.0,0.0,,,,3000.0,,,,,,,,1.06,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,46.875
2021-01-12,4380.0,1549687.8,4.6,0.63,1.55,,1305558.9,690.0,3690.0,244128.9,,,0.26,,,,690.0,,,0.26,,,690.0,,0.25,,,,100.0,91.51,0.0,0.0,,0.0,100.0,15.76,0.7345,84.24,5.809
2021-01-13,4380.0,1553104.2,4.56,0.63,1.55,,1308437.1,690.0,3690.0,244667.1,,,,,,,,,,,,,,,0.24,,,,100.0,91.51,0.0,0.0,,0.0,100.0,15.77,0.7343,84.23,5.809
2021-01-14,4380.0,1561294.8,4.56,0.63,1.55,,1315337.4,690.0,3690.0,245957.4,,,,,,,,,,,,,,,0.24,,,,100.0,91.51,0.0,0.0,,0.0,100.0,15.77,0.7344,84.23,5.809
2021-01-15,4380.0,1549337.4,4.6,0.63,1.56,,1305263.7,690.0,3690.0,244073.7,,,,,,,,,,,,,,,0.25,,,,100.0,91.51,0.0,0.0,,0.0,100.0,15.76,0.7345,84.24,5.809
2021-01-18,4380.0,1551658.8,4.52,0.63,1.55,,1307219.4,690.0,3690.0,244439.4,,,,,,,,,,,,,,,0.24,,,,100.0,91.51,0.0,0.0,,0.0,100.0,15.76,0.7344,84.24,5.809
2021-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.24,,690.0,,,,,,3690.0,0.0,1.3,,,0.0,0.0,64.0,22723.84,,0.0,0.0,,0.0,,0.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22950.4,,0.0,0.0,,0.0,,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22962.56,,0.0,0.0,,0.0,,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22796.16,,0.0,0.0,,0.0,,0.0
2021-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22794.88,,0.0,0.0,,0.0,,0.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22881.92,,0.0,0.0,,0.0,,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22617.6,,0.0,0.0,,0.0,,0.0
2021-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22627.2,,0.0,0.0,,0.0,,0.0
2021-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22183.04,,0.0,0.0,,0.0,,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22458.88,,0.0,0.0,,0.0,,0.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22945.92,,0.0,0.0,,0.0,,0.0
2021-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,22963.2,,0.0,0.0,,0.0,,0.0
2021-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23171.2,,0.0,0.0,,0.0,,0.0
2021-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23249.92,,0.0,0.0,,0.0,,0.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23318.4,,0.0,0.0,,0.0,,0.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23329.92,,0.0,0.0,,0.0,,0.0
2021-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23260.8,,0.0,0.0,,0.0,,0.0
2021-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23373.44,,0.0,0.0,,0.0,,0.0
2021-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23422.08,,0.0,0.0,,0.0,,0.0
2021-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23608.96,,0.0,0.0,,0.0,,0.0
2021-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23595.52,,0.0,0.0,,0.0,,0.0
2021-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23493.12,,0.0,0.0,,0.0,,0.0
2021-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23374.72,,0.0,0.0,,0.0,,0.0
2021-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23375.36,,0.0,0.0,,0.0,,0.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23196.16,,0.0,0.0,,0.0,,0.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,23045.12,,0.0,0.0,,0.0,,0.0
2021-02-24,600.0,218028.0,1.93,0.09,0.22,,109014.0,300.0,300.0,109014.0,,,,300.0,,,,,,,,0.11,300.0,,0.11,,,,100.0,82.42,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,1.6484
2021-02-25,600.0,215760.0,1.93,0.09,0.21,,215760.0,0.0,600.0,0.0,,,0.11,,,0.11,300.0,300.0,,0.11,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.18,1.0,100.0,1.6484
2021-02-26,600.0,214194.0,1.92,0.09,0.21,,214194.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.6484
2021-03-01,600.0,218634.0,1.78,0.09,0.21,,218634.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.6484
2021-03-02,1200.0,435192.0,3.99,0.18,0.44,,217596.0,600.0,600.0,217596.0,,,,,,,,,,,,,600.0,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,1.8072
2021-03-03,1200.0,433560.0,3.94,0.18,0.43,,216780.0,600.0,600.0,216780.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,1.8072
2021-03-04,1200.0,430224.0,3.97,0.18,0.43,,215112.0,600.0,600.0,215112.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.88,0.5,50.12,1.8072
2021-03-05,1200.0,424848.0,3.91,0.18,0.43,,212424.0,600.0,600.0,212424.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.88,0.5,50.12,1.8072
2021-03-08,1200.0,439572.0,3.58,0.17,0.43,,219786.0,600.0,600.0,219786.0,,,,,,,,,,,,,,,0.21,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.46,0.5001,50.54,1.8072
2021-03-09,1200.0,441024.0,3.61,0.17,0.44,,220512.0,600.0,600.0,220512.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.8072
2021-03-10,1200.0,441960.0,1.36,0.17,0.44,,220980.0,600.0,600.0,220980.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.8072
2021-03-11,1200.0,445536.0,1.28,0.17,0.44,,222768.0,600.0,600.0,222768.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.8072
2021-03-12,1200.0,442932.0,1.3,0.17,0.44,,221466.0,600.0,600.0,221466.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,1.8072
2021-03-15,1200.0,445404.0,1.33,0.17,0.44,,222702.0,600.0,600.0,222702.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.8072
2021-03-16,1200.0,449736.0,1.34,0.17,0.45,,224868.0,600.0,600.0,224868.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,1.8072
2021-03-17,1200.0,446748.0,1.31,0.17,0.45,,223374.0,600.0,600.0,223374.0,,,,,,,,,,,,,,,0.23,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.8072
2021-03-18,1200.0,448008.0,1.29,0.17,0.45,,224004.0,600.0,600.0,224004.0,,,,,,,,,,,,,,,0.22,,,,100.0,90.36,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,1.8072
2021-03-19,2200.0,815826.0,2.26,0.31,0.82,,407913.0,1100.0,1100.0,407913.0,,500.0,0.19,,,,500.0,,,0.19,500.0,,,,0.41,,,,100.0,94.5,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,1.89
2021-03-22,2200.0,817498.0,2.17,0.31,0.81,,408749.0,1100.0,1100.0,408749.0,,,,,,,,,,,,,,,0.41,,,,100.0,94.5,0.0,0.0,,0.0,100.0,49.91,0.5,50.09,1.89
2021-03-23,1000.0,372470.0,0.99,0.14,0.37,,186235.0,500.0,500.0,186235.0,,,,,,0.22,,600.0,,,,,,600.0,0.19,0.22,,,100.0,88.65,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.7731
2021-03-24,1000.0,372250.0,1.02,0.14,0.37,,186125.0,500.0,500.0,186125.0,,,,,,,,,,,,,,,0.19,,,,100.0,88.65,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.7731
2021-03-25,1000.0,370360.0,1.03,0.14,0.37,,185180.0,500.0,500.0,185180.0,,,,,,,,,,,,,,,0.19,,,,100.0,88.65,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.7731
2021-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.19,,500.0,,,,,,500.0,0.0,0.19,,,0.0,0.0,64.0,23933.44,,0.0,0.0,,0.0,,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24042.24,,0.0,0.0,,0.0,,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24157.44,,0.0,0.0,,0.0,,0.0
2021-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24239.36,,0.0,0.0,,0.0,,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24353.28,,0.0,0.0,,0.0,,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24353.28,,0.0,0.0,,0.0,,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24353.28,,0.0,0.0,,0.0,,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24591.36,,0.0,0.0,,0.0,,0.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24442.24,,0.0,0.0,,0.0,,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24555.52,,0.0,0.0,,0.0,,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24588.8,,0.0,0.0,,0.0,,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24668.8,,0.0,0.0,,0.0,,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24647.04,,0.0,0.0,,0.0,,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24683.52,,0.0,0.0,,0.0,,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24833.28,,0.0,0.0,,0.0,,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24878.08,,0.0,0.0,,0.0,,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24733.44,,0.0,0.0,,0.0,,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24345.6,,0.0,0.0,,0.0,,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24598.4,,0.0,0.0,,0.0,,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24757.76,,0.0,0.0,,0.0,,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24670.08,,0.0,0.0,,0.0,,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24738.56,,0.0,0.0,,0.0,,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24687.36,,0.0,0.0,,0.0,,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24688.0,,0.0,0.0,,0.0,,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24640.0,,0.0,0.0,,0.0,,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24713.6,,0.0,0.0,,0.0,,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24769.92,,0.0,0.0,,0.0,,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24491.52,,0.0,0.0,,0.0,,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,64.0,24808.96,,0.0,0.0,,0.0,,0.0
2021-05-06,2500.0,962375.0,11.71,0.35,0.97,,481187.5,1250.0,1250.0,481187.5,,,,1250.0,,,,,,,,0.49,1250.0,,0.49,,,,100.0,95.13,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.9026
2021-05-07,2500.0,969650.0,10.97,0.35,0.96,,484825.0,1250.0,1250.0,484825.0,,,,,,,,,,,,,,,0.48,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,1.9026
2021-05-10,2500.0,969525.0,11.01,0.35,0.97,,484762.5,1250.0,1250.0,484762.5,,,,,,,,,,,,,,,0.48,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.9026
2021-05-11,2500.0,951275.0,12.67,0.35,0.97,,475637.5,1250.0,1250.0,475637.5,,,,,,,,,,,,,,,0.48,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,1.9026
2021-05-12,2500.0,947875.0,11.13,0.35,0.95,,473937.5,1250.0,1250.0,473937.5,,,,,,,,,,,,,,,0.48,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.9026
2021-05-13,2500.0,949075.0,11.19,0.35,0.95,,474537.5,1250.0,1250.0,474537.5,,,,,,,,,,,,,,,0.47,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,1.9026
2021-05-14,2500.0,956950.0,11.38,0.35,0.95,,478475.0,1250.0,1250.0,478475.0,,,,,,,,,,,,,,,0.47,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.9026
2021-05-17,2500.0,953650.0,10.03,0.35,0.96,,476825.0,1250.0,1250.0,476825.0,,,,,,,,,,,,,,,0.48,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,1.9026
2021-05-18,2500.0,953300.0,8.83,0.35,0.95,,476650.0,1250.0,1250.0,476650.0,,,,,,,,,,,,,,,0.48,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,1.9026
2021-05-19,2500.0,937800.0,6.17,0.35,0.95,,468900.0,1250.0,1250.0,468900.0,,,,,,,,,,,,,,,0.48,,,,100.0,95.13,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.9026
2021-05-20,2600.0,992550.0,6.32,0.36,0.98,,477187.5,1350.0,1250.0,515362.5,,,,,,,,,,,,,100.0,,0.51,,,,100.0,89.17,0.0,0.0,,0.0,100.0,48.05,0.4638,48.1,1.7173
2021-05-21,2600.0,998348.0,6.5,0.36,0.99,,479975.0,1350.0,1250.0,518373.0,,,,,,,,,,,,,,,0.52,,,,100.0,89.17,0.0,0.0,,0.0,100.0,47.99,0.4637,48.16,1.7173
2021-05-24,2599.0,1000589.01,2.77,0.36,1.0,,481237.5,1349.0,1250.0,519351.51,,,,,,0.0,,1.0,,,,,,,0.52,,,,100.0,89.22,0.0,0.0,,0.0,100.0,47.98,0.464,48.2,1.7189
2021-05-25,2599.0,993155.87,2.76,0.36,1.0,,477662.5,1349.0,1250.0,515493.37,,,,,,,,,,,,,,,0.52,,,,100.0,89.22,0.0,0.0,,0.0,100.0,47.88,0.4639,48.29,1.7189
2021-05-26,3299.0,1266947.96,3.52,0.45,1.27,,748878.0,1349.0,1950.0,518069.96,,,0.27,,,,700.0,,,0.27,,,,,0.52,,,,100.0,89.22,0.0,0.0,,0.0,100.0,37.9,0.494,59.12,2.1819
2021-05-27,3299.0,1272292.34,3.51,0.44,1.27,,752037.0,1349.0,1950.0,520255.34,,,,,,,,,,,,,,,0.52,,,,100.0,89.22,0.0,0.0,,0.0,100.0,37.85,0.4941,59.16,2.1819
2021-05-28,799.0,308925.36,0.84,0.11,0.31,,270648.0,99.0,700.0,38277.36,,,,,,0.48,,1250.0,,,,,,1250.0,0.04,0.48,,,100.0,37.79,0.0,0.0,,0.0,100.0,12.39,0.7829,87.61,3.0496
2021-05-31,799.0,307822.74,0.54,0.11,0.31,,269682.0,99.0,700.0,38140.74,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,12.41,0.7826,87.59,3.0496
2021-06-01,799.0,308493.9,0.54,0.11,0.31,,270270.0,99.0,700.0,38223.9,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,12.43,0.7823,87.57,3.0496
2021-06-02,99.0,38306.07,0.07,0.01,0.04,,0.0,99.0,0.0,38306.07,,,,,,,,,,,,,,700.0,0.04,0.27,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-03,99.0,38367.45,0.07,0.01,0.04,,0.0,99.0,0.0,38367.45,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-04,99.0,38536.74,0.07,0.01,0.04,,0.0,99.0,0.0,38536.74,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-07,99.0,38410.02,0.07,0.01,0.04,,0.0,99.0,0.0,38410.02,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-08,99.0,38462.49,0.07,0.01,0.04,,0.0,99.0,0.0,38462.49,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-09,99.0,38576.34,0.07,0.01,0.04,,0.0,99.0,0.0,38576.34,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-10,99.0,38676.33,0.07,0.01,0.04,,0.0,99.0,0.0,38676.33,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
