,STF FP Equity_DX_SI_QTY,STF FP Equity_DX_SHORT_INTEREST_VALUE,STF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,STF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STF FP Equity_DX_SI_MV,STF FP Equity_DX_DSS,STF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STF FP Equity_DX_SUPPLY_SI_QTY,STF FP Equity_DX_BROKER_SI_QTY,STF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STF FP Equity_DX_BROKER_SI_MV_NEW_x,STF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STF FP Equity_DX_SUPPLY_SI_QTY_INC_x,STF FP Equity_DX_BROKER_SI_MV_INC_x,STF FP Equity_DX_SUPPLY_SI_MV_NEW,STF FP Equity_DX_BROKER_SI_QTY_ADD,STF FP Equity_DX_BROKER_SI_QTY_NEW,STF FP Equity_DX_SUPPLY_SI_MV_DEC,STF FP Equity_DX_BROKER_SI_QTY_INC,STF FP Equity_DX_SUPPLY_SI_QTY_DEC,STF FP Equity_DX_BROKER_SI_MV_NEW_y,STF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STF FP Equity_DX_BROKER_SI_MV_INC_y,STF FP Equity_DX_SUPPLY_SI_QTY_INC_y,STF FP Equity_DX_BROKER_SI_MV_ADD,STF FP Equity_DX_SUPPLY_SI_QTY_ADD,STF FP Equity_DX_BROKER_SI_QTY_DEC,STF FP Equity_DX_SUPPLY_SI_MV,STF FP Equity_DX_BROKER_SI_MV_DEC,STF FP Equity_DX_SUPPLY_SI_MV_RMV,STF FP Equity_DX_BROKER_SI_MV_RMV,STF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STF FP Equity_DX_UTILIZATION_QUANTITY,STF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STF FP Equity_DX_ACTIVE_UTILIZATION_MV,STF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STF FP Equity_DX_BROKER_SI_CON_RATIO,STF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STF FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-03,4607.0,136286.86,0.05,1.24,0.03,0.19,0.0,118152.75,612.0,3994.0,18104.53,,,31.0,0.0,,,,,98.0,,,,0.0,31.0,,,,0.03,,,,5.13,5.13,11337.0,335377.5,,0.32,7.39,49.93,0.5,50.07,0.3856
2006-10-04,4652.0,138297.67,0.05,1.24,0.03,0.2,0.0,119479.44,633.0,4019.0,18818.23,,,20.0,0.0,,,,,25.0,,,,0.0,20.0,,,,0.03,,,,5.28,5.28,11343.0,337212.06,,0.32,7.59,49.76,0.5,50.24,0.3884
2006-10-05,4683.0,138364.11,0.05,1.25,0.03,0.2,0.0,119041.0,654.0,4029.0,19323.11,,,22.0,0.0,,,,,10.0,,,,0.0,22.0,,,,0.03,,,,5.43,5.43,11407.0,337031.68,,0.33,7.8,49.64,0.5,50.36,0.3883
2006-10-06,4661.0,137680.05,0.05,1.24,0.03,0.2,0.0,118479.87,649.0,4011.0,19170.64,,,,,,,,0.0,,5.0,,,,,,,18.0,0.03,0.0,,,5.39,5.39,11393.0,336534.82,,0.33,7.77,49.86,0.5,50.14,0.3871
2006-10-09,4666.0,138713.87,0.05,1.24,0.03,0.2,0.0,119390.25,650.0,4016.0,19323.62,,,0.0,0.0,,,,,5.0,,,,0.0,0.0,,,,0.03,,,,5.39,5.39,11398.0,338847.13,,0.33,7.73,49.8,0.5,50.2,0.3873
2006-10-10,4746.0,138492.19,0.05,1.26,0.04,0.2,0.0,119378.75,655.0,4091.0,19113.44,,,6.0,0.0,,,,,75.0,,,,0.0,6.0,,,,0.03,,,,5.43,5.43,11408.0,332894.83,,0.32,7.86,49.65,0.5,50.35,0.3934
2006-10-11,4698.0,137263.09,0.05,1.25,0.03,0.2,0.0,118447.12,645.0,4054.0,18845.19,,,,,,,,0.0,,11.0,,,,,,,37.0,0.03,0.0,,,5.39,5.39,11308.0,330389.74,,0.32,7.83,49.18,0.5001,50.82,0.393
2006-10-12,4701.0,137007.36,0.05,1.17,0.03,0.2,0.0,118209.29,645.0,4056.0,18798.07,,,0.0,0.0,,,,,2.0,,,,0.0,0.0,,,,0.03,,,,5.39,5.39,11311.0,329651.19,,0.32,7.84,49.21,0.5001,50.79,0.3932
2006-10-13,4695.0,135460.74,0.05,1.19,0.03,0.2,0.0,116879.97,644.0,4051.0,18580.77,,,,,,,,0.0,,1.0,,,,,,,5.0,0.03,0.0,,,5.39,5.39,11306.0,326202.16,,0.32,7.88,49.15,0.5001,50.85,0.3929
2006-10-16,4668.0,137409.47,0.05,1.3,0.03,0.2,0.0,118658.43,637.0,4031.0,18751.03,,,,,,,,0.0,,7.0,,,,,,,20.0,0.03,0.0,,,5.34,5.34,11292.0,332396.68,,0.32,7.73,48.9,0.5002,51.1,0.3913
2006-10-17,4721.0,138279.92,0.05,1.31,0.03,0.2,0.0,119241.17,650.0,4071.0,19038.75,,,13.0,0.0,,,,,40.0,,,,0.0,13.0,,,,0.03,,,,5.43,5.43,11321.0,331596.49,,0.32,7.86,49.4,0.5001,50.6,0.3944
2006-10-18,4732.0,138429.3,0.05,1.53,0.03,0.2,0.0,118799.95,671.0,4061.0,19629.34,,,21.0,,,,,,,,,,,21.0,,,10.0,0.03,0.0,,,5.63,5.63,11254.0,329223.01,,0.32,8.17,49.27,0.5001,50.73,0.3968
2006-10-19,4690.0,137200.63,0.05,1.49,0.03,0.2,0.0,116927.7,693.0,3997.0,20272.93,,,23.0,,,,,,,,,,,23.0,,,64.0,0.03,0.0,,,5.82,5.82,11227.0,328433.16,,0.32,8.46,49.96,0.5,50.04,0.3935
2006-10-20,4692.0,137053.51,0.05,1.48,0.03,0.2,0.0,116752.53,695.0,3997.0,20300.98,,,2.0,,,,,,,,,,,2.0,,,0.0,0.03,0.0,,,5.83,5.83,11225.0,327882.71,,0.32,8.48,49.96,0.5,50.04,0.3936
2006-10-23,4689.0,136452.13,0.05,1.51,0.03,0.2,0.0,116227.3,695.0,3994.0,20224.83,,,,,,,,0.0,,0.0,,,,,,,3.0,0.03,0.0,,,2.2,2.2,30917.0,899699.4,,1.1,2.59,49.92,0.5,50.08,0.1483
2006-10-24,4677.0,133233.28,0.05,1.49,0.03,0.2,0.0,113548.83,691.0,3986.0,19684.46,,,,,,,,0.0,,4.0,,,,,,,7.0,0.03,0.0,,,2.19,2.19,30913.0,880615.89,,1.08,2.63,49.83,0.5,50.17,0.148
2006-10-25,4620.0,134140.48,0.05,1.48,0.03,0.19,0.0,114513.0,676.0,3944.0,19627.48,,,,,,,,0.0,,15.0,,,,,,,42.0,0.03,0.0,,,2.14,2.14,30884.0,896708.8,,1.1,2.53,49.29,0.5001,50.71,0.1464
2006-10-26,4670.0,135421.66,0.05,1.48,0.03,0.2,0.0,115470.89,688.0,3982.0,19950.77,,,12.0,0.0,,,,,37.0,,,,0.0,12.0,,,,0.03,,,,2.18,2.18,30911.0,896363.82,,1.1,2.58,49.77,0.5,50.23,0.1478
2006-10-27,4667.0,135334.67,0.05,1.43,0.03,0.2,0.0,115383.9,688.0,3979.0,19950.77,,,,,,,,0.0,,0.0,,,,,,,2.0,0.03,0.0,,,2.18,2.18,30909.0,896305.82,,1.1,2.58,49.74,0.5,50.26,0.1477
2006-10-30,4668.0,134681.73,0.05,1.45,0.03,0.2,0.0,114802.62,689.0,3979.0,19879.12,,,1.0,,,,,,,,,,,1.0,,,,0.03,,,,2.18,2.18,30908.0,891761.57,,1.09,2.59,49.74,0.5,50.26,0.1477
2006-10-31,4654.0,134141.83,0.05,1.51,0.03,0.2,0.0,114398.13,685.0,3969.0,19743.69,,,,,,,,0.0,,5.0,,,,,,,10.0,0.03,0.0,,,2.2,2.2,30502.0,879156.42,,1.03,2.71,49.61,0.5,50.39,0.1492
2006-11-01,3644.0,105270.24,0.04,1.21,0.03,0.15,0.0,85539.29,683.0,2961.0,19730.95,,,,,,,,0.0,,2.0,,,,,,,1008.0,0.03,0.04,,,5.95,5.95,10800.0,311997.42,,0.26,10.09,33.77,0.5527,66.23,0.3173
2006-11-02,3650.0,103977.23,0.04,1.24,0.03,0.15,0.0,84492.18,684.0,2966.0,19485.05,,,1.0,0.0,,,,,4.0,,,,0.0,1.0,,,,0.03,,,,2.19,2.19,30499.0,868822.31,,1.02,2.75,33.72,0.553,66.28,0.1171
2006-11-03,3614.0,103479.65,0.04,1.21,0.03,0.15,0.0,84123.75,676.0,2938.0,19355.91,,,,,,,,0.0,,8.0,,,,,,,27.0,0.03,0.0,,,2.17,2.17,30478.0,872676.51,,1.03,2.71,34.03,0.551,65.97,0.116
2006-11-06,3163.0,89873.06,0.04,1.06,0.02,0.13,0.0,83764.08,214.0,2948.0,6080.57,,,,0.0,,,,0.02,10.0,462.0,,,0.0,,,,,0.01,,,,0.7,0.7,30426.0,864520.35,,1.03,0.87,33.92,0.5517,66.08,0.1032
2006-11-07,2672.0,76702.54,0.03,1.07,0.02,0.09,0.0,69152.85,264.0,2409.0,7578.39,,,50.0,0.0,,,,,460.0,,,,0.0,50.0,,,1000.0,0.01,0.04,,,0.85,0.85,30642.0,879610.52,,1.04,0.86,,1.0,100.0,0.0865
2006-11-08,268.0,7704.96,0.0,0.09,0.0,0.01,0.0,0.0,268.0,0.0,7704.96,,,4.0,,,,,,,,,,,4.0,,,2409.0,0.01,0.08,,,0.87,0.87,30658.0,881413.43,,1.04,0.87,,0.0,,0.0087
2006-11-09,266.0,7616.38,0.0,0.1,0.0,0.01,0.0,0.0,266.0,0.0,7616.38,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,0.86,0.86,30469.0,872418.82,,1.03,0.87,,0.0,,0.0087
2006-11-10,249.0,7147.8,0.0,0.09,0.0,0.01,0.0,0.0,249.0,0.0,7147.8,,,,,,,,0.0,,16.0,,,,,,,,0.01,,,,0.88,0.88,28106.0,806812.0,,1.02,0.88,,0.0,,0.0088
2006-11-13,252.0,7197.11,0.0,0.09,0.0,0.01,0.0,0.0,252.0,0.0,7197.11,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,0.91,0.91,27467.0,784456.27,,0.99,0.91,,0.0,,0.0091
2006-11-14,251.0,7159.38,0.0,0.1,0.0,0.01,0.0,0.0,251.0,0.0,7159.38,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,0.94,0.94,26545.0,757154.53,,0.95,0.94,,0.0,,0.0094
2006-11-15,246.0,7138.95,0.0,0.09,0.0,0.01,0.0,0.0,246.0,0.0,7138.95,,,,,,,,0.0,,5.0,,,,,,,,0.01,,,,0.92,0.92,26526.0,769787.91,,0.97,0.92,,0.0,,0.0092
2006-11-16,247.0,7126.48,0.0,0.09,0.0,0.01,0.0,0.0,247.0,0.0,7126.48,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,0.94,0.94,25914.0,747674.05,,0.96,0.95,,0.0,,0.0094
2006-11-17,239.0,6948.03,0.0,0.07,0.0,0.01,0.0,0.0,239.0,0.0,6948.03,,,,,,,,0.0,,8.0,,,,,,,,0.01,,,,0.95,0.95,24914.0,724281.33,,0.95,0.95,,0.0,,0.0095
2006-11-20,244.0,7066.65,0.0,0.07,0.0,0.01,0.0,0.0,244.0,0.0,7066.65,,,6.0,,,,,,,,,,,6.0,,,,0.01,,,,0.96,0.96,25147.0,728299.7,,0.95,0.96,,0.0,,0.0096
2006-11-21,244.0,7039.92,0.0,0.07,0.0,0.01,0.0,0.0,244.0,0.0,7039.92,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,0.96,0.96,25148.0,725573.32,,0.94,0.96,,0.0,,0.0096
2006-11-22,240.0,6950.81,0.0,0.06,0.0,0.01,0.0,0.0,240.0,0.0,6950.81,,,,,,,,0.0,,3.0,,,,,,,,0.01,,,,0.95,0.95,25142.0,728154.89,,0.95,0.95,,0.0,,0.0095
2006-11-23,242.0,7035.24,0.0,0.07,0.0,0.01,0.0,0.0,242.0,0.0,7035.24,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,0.95,0.95,25140.0,730851.43,,0.95,0.96,,0.0,,0.0095
2006-11-24,238.0,6951.99,0.0,0.06,0.0,0.01,0.0,0.0,238.0,0.0,6951.99,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,0.94,0.94,25048.0,731653.1,,0.95,0.94,,0.0,,0.0094
2006-11-27,239.0,7056.27,0.0,0.06,0.0,0.01,0.0,0.0,239.0,0.0,7056.27,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,0.95,0.95,25040.0,739284.14,,0.96,0.95,,0.0,,0.0095
2006-11-28,241.0,7129.4,0.0,0.06,0.0,0.01,0.0,0.0,241.0,0.0,7129.4,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,0.95,0.95,25050.0,741043.17,,0.97,0.95,,0.0,,0.0095
2006-11-29,241.0,7182.21,0.0,0.07,0.0,0.01,0.0,0.0,241.0,0.0,7182.21,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,0.95,0.95,25042.0,746293.97,,0.97,0.96,,0.0,,0.0095
2006-11-30,238.0,7162.34,0.0,0.06,0.0,0.01,0.0,0.0,238.0,0.0,7162.34,,,,,,,,0.0,,3.0,,,,,,,,0.01,,,,0.94,0.94,25042.0,753610.57,,0.98,0.94,,0.0,,0.0094
2006-12-01,239.0,7236.08,0.0,0.06,0.0,0.01,0.0,0.0,239.0,0.0,7236.08,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,0.95,0.95,25046.0,758304.56,,0.99,0.95,,0.0,,0.0095
2006-12-04,235.0,7243.71,0.0,0.06,0.0,0.01,0.0,0.0,235.0,0.0,7243.71,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,0.93,0.93,25028.0,771470.55,,1.01,0.93,,0.0,,0.0093
2006-12-05,243.0,7490.3,0.0,0.06,0.0,0.01,0.0,0.0,243.0,0.0,7490.3,,,8.0,,,,,,,,,,,8.0,,,,0.01,,,,0.96,0.96,25050.0,772148.69,,1.01,0.96,,0.0,,0.0096
2006-12-06,231.0,7120.41,0.0,0.06,0.0,0.01,0.0,0.0,231.0,0.0,7120.41,,,,,,,,0.0,,11.0,,,,,,,,0.01,,,,0.96,0.96,23817.0,734142.33,,1.01,0.96,,0.0,,0.0096
2006-12-07,231.0,7122.1,0.0,0.04,0.0,0.01,0.0,0.0,231.0,0.0,7122.1,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,0.99,0.99,23005.0,709281.03,,0.97,0.99,,0.0,,0.0099
2006-12-08,232.0,7159.71,0.0,0.04,0.0,0.01,0.0,0.0,232.0,0.0,7159.71,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,1.0,1.0,23002.0,709860.59,,0.97,1.0,,0.0,,0.01
2006-12-11,1224.0,37818.35,0.01,0.23,0.01,0.05,0.0,30897.34,1224.0,1000.0,37818.35,,,,,,1000.0,,0.0,,8.0,,,,,0.04,1000.0,,0.05,,,,100.0,5.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0527
2006-12-12,1224.0,38444.18,0.01,0.23,0.01,0.05,0.0,31408.65,1224.0,1000.0,38444.18,,,,,,,,0.0,,0.0,,,,,,,,0.05,,,,100.0,5.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0528
2006-12-13,1225.0,38922.98,0.01,0.23,0.01,0.06,0.0,31773.86,1225.0,1000.0,38922.98,,,1.0,,,,,,,,,,,1.0,,,,0.05,,,,100.0,5.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0528
2006-12-14,1226.0,39312.96,0.01,0.23,0.01,0.06,0.0,32066.04,1226.0,1000.0,39312.96,,,1.0,,,,,,,,,,,1.0,,,,0.05,,,,100.0,5.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0528
2006-12-15,1222.0,40702.1,0.01,0.21,0.01,0.06,0.0,33307.77,1222.0,1000.0,40702.1,,,,,,,,0.0,,5.0,,,,,,,,0.06,,,,100.0,5.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0527
2006-12-18,1226.0,40736.82,0.01,0.14,0.01,0.06,0.0,33227.43,1226.0,1000.0,40736.82,,,4.0,,,,,,,,,,,4.0,,,,0.06,,,,100.0,5.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0528
2006-12-19,1220.0,40368.14,0.01,0.14,0.01,0.06,0.0,33088.64,220.0,1000.0,7279.5,,,,,,,,0.05,,1005.0,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0526
2006-12-20,326.0,10789.28,0.0,0.04,0.0,0.02,0.0,3309.59,326.0,100.0,10789.28,,,5.0,,,,,,,,,,,5.0,,100.0,900.0,0.02,0.04,,,100.0,1.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.014
2006-12-21,325.0,10741.94,0.0,0.04,0.0,0.02,0.0,3305.21,325.0,100.0,10741.94,,,,,,,,0.0,,0.0,,,,,,,,0.02,,,,100.0,1.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.014
2006-12-22,326.0,10786.9,0.0,0.04,0.0,0.02,0.0,3308.86,326.0,100.0,10786.9,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,100.0,1.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.014
2006-12-25,100.0,3308.86,0.0,0.01,0.0,0.02,0.0,0.0,100.0,0.0,3308.86,,,,,,,,0.0,,226.0,,,,,,,,0.02,,,0.0,100.0,0.47,0.0,0.0,,0.0,330.14,,1.0,100.0,0.0047
2006-12-26,325.0,10753.81,0.0,0.04,0.0,0.02,0.0,3308.86,325.0,100.0,10753.81,0.0,,225.0,,,,100.0,,,,0.0,,,225.0,,,,0.02,,,,100.0,1.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.014
2006-12-27,325.0,10801.29,0.0,0.04,0.0,0.02,0.0,3323.47,325.0,100.0,10801.29,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,100.0,1.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.014
2006-12-28,325.0,10782.3,0.0,0.04,0.0,0.02,0.0,3317.63,325.0,100.0,10782.3,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,100.0,1.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.014
2006-12-29,318.0,11242.25,0.0,0.04,0.0,0.02,0.0,3535.3,318.0,100.0,11242.25,,,,,,,,0.0,,7.0,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2007-01-01,100.0,3535.3,0.0,0.01,0.0,0.02,0.0,0.0,100.0,0.0,3535.3,,,,,,,,0.0,,218.0,,,,,,,,0.02,,,0.0,100.0,0.45,0.0,0.0,,0.0,331.12,,1.0,100.0,0.0045
2007-01-02,326.0,11429.83,0.0,0.04,0.0,0.02,0.0,3506.08,326.0,100.0,11429.83,0.01,,226.0,,,,100.0,,,,0.01,,,226.0,,,,0.02,,,,100.0,1.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0102
2007-01-03,328.0,11308.28,0.0,0.05,0.0,0.02,0.0,3447.65,328.0,100.0,11308.28,,,2.0,,,,,,,,,,,2.0,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0128
2007-01-04,326.0,11232.18,0.0,0.05,0.0,0.02,0.0,3445.46,326.0,100.0,11232.18,,,,,,,,0.0,,2.0,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0127
2007-01-05,326.0,11227.42,0.0,0.04,0.0,0.02,0.0,3443.99,326.0,100.0,11227.42,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0127
2007-01-08,325.0,11192.98,0.0,0.04,0.0,0.02,0.0,3443.99,325.0,100.0,11192.98,,,,,,,,0.0,,1.0,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0126
2007-01-09,324.0,11300.54,0.0,0.04,0.0,0.02,0.0,3487.82,324.0,100.0,11300.54,,,,,,,,0.0,,1.0,,,,,,,,0.02,,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0126
2007-01-10,327.0,11237.98,0.0,0.04,0.0,0.02,0.0,3436.69,327.0,100.0,11237.98,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0127
2007-01-11,325.0,11228.59,0.0,0.04,0.0,0.02,0.0,3454.95,325.0,100.0,11228.59,,,,,,,,0.0,,2.0,,,,,,,,0.02,,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0126
2007-01-12,325.0,11169.24,0.0,0.04,0.0,0.02,0.0,3436.69,325.0,100.0,11169.24,,,,,,,,0.0,,0.0,,,,,,,,0.02,,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0126
2007-01-15,325.0,11157.37,0.0,0.04,0.0,0.02,0.0,3433.04,325.0,100.0,11157.37,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0126
2007-01-16,326.0,11136.94,0.0,0.04,0.0,0.02,0.0,3416.24,326.0,100.0,11136.94,,,1.0,,,,,,,,,,,1.0,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0127
2007-01-17,324.0,11123.04,0.0,0.04,0.0,0.02,0.0,3433.04,324.0,100.0,11123.04,,,,,,,,0.0,,2.0,,,,,,,,0.02,,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0126
2007-01-18,325.0,11157.37,0.0,0.04,0.0,0.02,0.0,3433.04,325.0,100.0,11157.37,,,1.0,,,,,,,,,,,1.0,,,,0.02,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094
2007-01-19,328.0,11018.39,0.0,0.04,0.0,0.02,0.0,3359.26,328.0,100.0,11018.39,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095
2007-01-22,194.0,6519.81,0.0,0.02,0.0,0.01,0.0,3360.73,194.0,100.0,6519.81,,,,,,,,0.01,,134.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-01-23,192.0,6587.23,0.0,0.03,0.0,0.01,0.0,3430.85,192.0,100.0,6587.23,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-01-24,194.0,6631.75,0.0,0.03,0.0,0.01,0.0,3418.43,194.0,100.0,6631.75,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-01-25,193.0,6639.86,0.0,0.03,0.0,0.01,0.0,3440.34,193.0,100.0,6639.86,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-01-26,194.0,6559.48,0.0,0.03,0.0,0.01,0.0,3381.18,194.0,100.0,6559.48,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-01-29,193.0,6625.76,0.0,0.02,0.0,0.01,0.0,3433.04,193.0,100.0,6625.76,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-01-30,193.0,6738.54,0.0,0.02,0.0,0.01,0.0,3491.47,193.0,100.0,6738.54,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-01-31,192.0,7012.16,0.0,0.02,0.0,0.01,0.0,3652.17,192.0,100.0,7012.16,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-01,194.0,7085.21,0.0,0.04,0.0,0.01,0.0,3652.17,194.0,100.0,7085.21,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-02,195.0,6979.29,0.0,0.03,0.0,0.01,0.0,3579.12,195.0,100.0,6979.29,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2007-02-05,193.0,7048.68,0.0,0.03,0.0,0.01,0.0,3652.17,193.0,100.0,7048.68,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-06,192.0,7299.66,0.0,0.03,0.0,0.01,0.0,3801.91,192.0,100.0,7299.66,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-07,194.0,7297.76,0.0,0.02,0.0,0.01,0.0,3761.73,194.0,100.0,7297.76,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-08,193.0,7372.92,0.0,0.02,0.0,0.01,0.0,3820.17,193.0,100.0,7372.92,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-09,192.0,7573.14,0.0,0.02,0.0,0.01,0.0,3944.34,192.0,100.0,7573.14,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-12,196.0,7373.0,0.0,0.02,0.0,0.01,0.0,3761.73,196.0,100.0,7373.0,,,4.0,,,,,,,,,,,4.0,,,,0.01,,,,100.0,0.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2007-02-13,193.0,7365.88,0.0,0.02,0.0,0.01,0.0,3816.52,193.0,100.0,7365.88,,,,,,,,0.0,,3.0,,,,,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-14,194.0,7389.87,0.0,0.02,0.0,0.01,0.0,3809.21,194.0,100.0,7389.87,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2007-02-15,193.0,7464.56,0.0,0.02,0.0,0.01,0.0,3867.65,193.0,100.0,7464.56,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2007-02-16,194.0,7375.7,0.0,0.02,0.0,0.01,0.0,3801.91,194.0,100.0,7375.7,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2007-02-19,192.0,7432.89,0.0,0.02,0.0,0.01,0.0,3871.3,192.0,100.0,7432.89,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
