,IMDA FP Equity_DX_SI_QTY,IMDA FP Equity_DX_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IMDA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IMDA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IMDA FP Equity_DX_SI_MV,IMDA FP Equity_DX_DSS,IMDA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SUPPLY_SI_QTY,IMDA FP Equity_DX_BROKER_SI_QTY,IMDA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_x,IMDA FP Equity_DX_BROKER_SI_MV_INC_x,IMDA FP Equity_DX_SUPPLY_SI_MV_NEW,IMDA FP Equity_DX_BROKER_SI_QTY_ADD,IMDA FP Equity_DX_SUPPLY_SI_MV_DEC,IMDA FP Equity_DX_BROKER_SI_QTY_INC,IMDA FP Equity_DX_SUPPLY_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IMDA FP Equity_DX_BROKER_SI_MV_INC_y,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_y,IMDA FP Equity_DX_BROKER_SI_MV_ADD,IMDA FP Equity_DX_SUPPLY_SI_QTY_ADD,IMDA FP Equity_DX_BROKER_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_MV,IMDA FP Equity_DX_BROKER_SI_MV_DEC,IMDA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IMDA FP Equity_DX_UTILIZATION_QUANTITY,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IMDA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IMDA FP Equity_DX_ACTIVE_UTILIZATION_MV,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IMDA FP Equity_DX_BROKER_SI_CON_RATIO,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IMDA FP Equity_DX_DEMAND_SUPPLY_RATIO,IMDA FP Equity_PX_LAST
2012-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.89
2012-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99
2012-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2012-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2012-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45
2012-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45
2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2012-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
2012-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2012-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2012-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65
2012-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2012-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65
2012-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65
2012-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2012-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2012-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2012-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2012-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2012-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2012-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2012-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2012-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59
2012-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59
2012-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59
2012-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55
2012-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2012-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65
2012-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2012-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2012-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2012-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2012-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2012-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2012-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2012-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2012-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.49
2012-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2012-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2012-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65
2012-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66
2012-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66
2012-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66
2012-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66
2012-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66
2012-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64
2012-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2012-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2012-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2012-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2012-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2012-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2012-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29
2012-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29
2012-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.27
2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86
2012-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2012-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2012-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2012-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2012-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2012-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.04
2012-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2012-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2012-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2012-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2012-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2012-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2012-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2012-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2012-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2012-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2012-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2012-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2012-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2012-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86
2013-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96
2013-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2013-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2013-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2013-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99
2013-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2013-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2013-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2013-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2013-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2013-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2013-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2013-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2013-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2013-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2013-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2013-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.92
2013-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2013-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.81
2013-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65
2013-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2013-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45
2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2013-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35
2013-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31
2013-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.26
2013-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45
2013-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45
2013-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2013-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48
2013-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75
2013-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75
2013-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2013-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2013-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2013-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2013-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2013-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1764432.63,2.31,0.0,,0.0,,0.0,18.35
2013-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1764432.63,2.31,0.0,,0.0,,0.0,18.35
2013-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1716355.45,2.31,0.0,,0.0,,0.0,17.85
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1716355.45,2.25,0.0,,0.0,,0.0,17.85
2013-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1716355.45,2.25,0.0,,0.0,,0.0,17.85
2013-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1725970.88,2.25,0.0,,0.0,,0.0,17.95
2013-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1716355.45,2.26,0.0,,0.0,,0.0,17.85
2013-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1716355.45,2.25,0.0,,0.0,,0.0,17.85
2013-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1730778.6,2.25,0.0,,0.0,,0.0,18.0
2013-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1769240.35,2.27,0.0,,0.0,,0.0,18.4
2013-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1826932.97,2.32,0.0,,0.0,,0.0,19.0
2013-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1850971.56,2.39,0.0,,0.0,,0.0,19.25
2013-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1855779.28,2.43,0.0,,0.0,,0.0,19.3
2013-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1846163.84,2.43,0.0,,0.0,,0.0,19.2
2013-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1850971.56,2.42,0.0,,0.0,,0.0,19.25
2013-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1850971.56,2.43,0.0,,0.0,,0.0,19.25
2013-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1836548.4,2.43,0.0,,0.0,,0.0,19.1
2013-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1836548.4,2.41,0.0,,0.0,,0.0,19.1
2013-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1826932.97,2.41,0.0,,0.0,,0.0,19.0
2013-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1826932.97,2.39,0.0,,0.0,,0.0,19.0
2013-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,1923087.33,2.39,0.0,,0.0,,0.0,20.0
2013-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2048088.01,2.52,0.0,,0.0,,0.0,21.3
2013-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2187511.84,2.68,0.0,,0.0,,0.0,22.75
2013-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2187511.84,2.68,0.0,,0.0,,0.0,
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2187511.84,2.68,0.0,,0.0,,0.0,
2013-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2163473.25,2.87,0.0,,0.0,,0.0,22.5
2013-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2096165.19,2.84,0.0,,0.0,,0.0,21.8
2013-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2096165.19,2.75,0.0,,0.0,,0.0,21.8
2013-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2096165.19,2.75,0.0,,0.0,,0.0,21.8
2013-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2105780.63,2.75,0.0,,0.0,,0.0,21.9
2013-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2105780.63,2.76,0.0,,0.0,,0.0,21.9
2013-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2125011.5,2.76,0.0,,0.0,,0.0,22.1
2013-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2115396.07,2.78,0.0,,0.0,,0.0,22.0
2013-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2115396.07,2.77,0.0,,0.0,,0.0,22.0
2013-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2115396.07,2.77,0.0,,0.0,,0.0,22.0
2013-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2115396.07,2.77,0.0,,0.0,,0.0,22.0
2013-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2115396.07,2.77,0.0,,0.0,,0.0,22.0
2013-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2105780.63,2.77,0.0,,0.0,,0.0,21.9
2013-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2057703.45,2.76,0.0,,0.0,,0.0,21.4
2013-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2028857.14,2.7,0.0,,0.0,,0.0,21.1
2013-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2048088.01,2.66,0.0,,0.0,,0.0,21.3
2013-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2076934.32,2.68,0.0,,0.0,,0.0,21.6
2013-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2153857.81,2.72,0.0,,0.0,,0.0,22.4
2013-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2134626.94,2.73,0.0,,0.0,,0.0,22.2
2013-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2134626.94,2.8,0.0,,0.0,,0.0,22.2
2013-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2201935.0,2.8,0.0,,0.0,,0.0,22.9
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2201935.0,2.8,0.0,,0.0,,0.0,
2013-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2288473.93,2.89,0.0,,0.0,,0.0,23.8
2013-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2326935.67,3.0,0.0,,0.0,,0.0,24.2
2013-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2307704.8,3.0,0.0,,0.0,,0.0,24.0
2013-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2307704.8,3.02,0.0,,0.0,,0.0,24.0
2013-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2307704.8,3.02,0.0,,0.0,,0.0,24.0
2013-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2403859.17,3.02,0.0,,0.0,,0.0,25.0
2013-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2403859.17,3.15,0.0,,0.0,,0.0,25.0
2013-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2451936.35,3.15,0.0,,0.0,,0.0,25.5
2013-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2475974.94,3.21,0.0,,0.0,,0.0,25.75
2013-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2500013.53,3.24,0.0,,0.0,,0.0,26.0
2013-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2572129.31,3.28,0.0,,0.0,,0.0,26.75
2013-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2548090.72,3.37,0.0,,0.0,,0.0,26.5
