,POXEL FP Equity_DX_SI_QTY,POXEL FP Equity_DX_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,POXEL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,POXEL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,POXEL FP Equity_DX_SI_MV,POXEL FP Equity_DX_DSS,POXEL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY,POXEL FP Equity_DX_BROKER_SI_QTY,POXEL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,POXEL FP Equity_DX_BROKER_SI_MV_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_x,POXEL FP Equity_DX_BROKER_SI_MV_INC_x,POXEL FP Equity_DX_SUPPLY_SI_MV_NEW,POXEL FP Equity_DX_BROKER_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_NEW,POXEL FP Equity_DX_SUPPLY_SI_MV_DEC,POXEL FP Equity_DX_BROKER_SI_QTY_INC,POXEL FP Equity_DX_SUPPLY_SI_QTY_DEC,POXEL FP Equity_DX_BROKER_SI_MV_NEW_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,POXEL FP Equity_DX_BROKER_SI_MV_INC_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_y,POXEL FP Equity_DX_BROKER_SI_MV_ADD,POXEL FP Equity_DX_SUPPLY_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV,POXEL FP Equity_DX_BROKER_SI_MV_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV_RMV,POXEL FP Equity_DX_BROKER_SI_MV_RMV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,POXEL FP Equity_DX_UTILIZATION_QUANTITY,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,POXEL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_MV,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,POXEL FP Equity_DX_BROKER_SI_CON_RATIO,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,POXEL FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-02-04,49894.0,526880.64,0.35,0.18,0.19,0.52,0.0,368480.64,30800.0,34894.0,325248.0,,,,,,,,,,,,,,,,,,0.32,,,,100.0,32.39,0.0,0.0,,0.0,100.0,27.74,0.279,38.64,0.5247
2020-02-05,49894.0,527878.52,0.35,0.18,0.19,0.53,0.0,369178.52,30800.0,34894.0,325864.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,32.39,0.0,0.0,,0.0,100.0,27.75,0.279,38.65,0.5247
2020-02-06,49894.0,521891.24,0.35,0.21,0.19,0.53,0.0,364991.24,30800.0,34894.0,322168.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,32.39,0.0,0.0,,0.0,100.0,27.73,0.279,38.63,0.5247
2020-02-07,51874.0,530152.28,0.36,0.23,0.2,0.55,0.0,356616.68,32780.0,34894.0,335011.6,,,1980.0,,,,,,,,,,,1980.0,,,,0.34,,,,100.0,33.77,0.0,0.0,,0.0,100.0,26.7,0.2612,37.18,0.5344
2020-02-10,51874.0,544677.0,0.36,0.23,0.2,0.54,0.0,366387.0,32780.0,34894.0,344190.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,33.77,0.0,0.0,,0.0,100.0,26.69,0.2611,37.17,0.5344
2020-02-11,51874.0,549864.4,0.36,0.24,0.2,0.55,0.0,369876.4,32780.0,34894.0,347468.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,33.77,0.0,0.0,,0.0,100.0,26.24,0.2613,37.46,0.5344
2020-02-12,51874.0,559201.72,0.36,0.25,0.2,0.55,0.0,376157.32,32780.0,34894.0,353368.4,,,,,,,,,,,,,,,,,,0.34,,,,100.0,33.77,0.0,0.0,,0.0,100.0,26.13,0.2612,37.48,0.5344
2020-02-13,51874.0,538452.12,0.36,0.26,0.2,0.56,0.0,362199.72,32780.0,34894.0,340256.4,,,,,,,,,,,,,,,,,,0.35,,,,100.0,33.77,0.0,0.0,,0.0,100.0,25.98,0.2611,37.53,0.5344
2020-02-14,51874.0,532227.24,0.36,0.28,0.2,0.55,0.0,358012.44,32780.0,34894.0,336322.8,,,,,,,,,,,,,,,,,,0.34,,,,100.0,33.77,0.0,0.0,,0.0,100.0,26.39,0.2648,38.13,0.5344
2020-02-17,51874.0,508883.94,0.36,0.33,0.2,0.55,0.0,342310.14,32780.0,34894.0,321571.8,,,,,,,,,,,,,,,,,,0.34,,,,100.0,33.77,0.0,0.0,,0.0,100.0,26.45,0.2654,38.21,0.5344
2020-02-18,51874.0,492284.26,0.36,0.34,0.2,0.51,0.0,331144.06,32780.0,34894.0,311082.2,,,,,,,,,,,,,,,,,,0.32,,,,100.0,33.77,0.0,0.0,,0.0,100.0,26.7,0.2612,37.18,0.5344
2020-02-19,51874.0,502140.32,0.36,0.34,0.2,0.5,0.0,337773.92,32780.0,34894.0,317310.4,,,,,,,,,,,,,,,,,,0.31,,,,100.0,33.77,0.0,0.0,,0.0,100.0,26.71,0.2613,37.2,0.5344
2020-02-20,50874.0,477198.12,0.35,0.35,0.19,0.5,0.0,327305.72,31780.0,34894.0,298096.4,,,,,,,,0.01,,1000.0,,,,,,,,0.31,,,,100.0,33.08,0.0,0.0,,0.0,100.0,27.23,0.2697,37.92,0.5296
2020-02-21,50874.0,464479.62,0.35,0.36,0.19,0.48,0.0,318582.22,31780.0,34894.0,290151.4,,,,,,,,,,,,,,,,,,0.3,,,,100.0,33.08,0.0,0.0,,0.0,100.0,27.29,0.2702,38.01,0.5296
2020-02-24,50874.0,416149.32,0.35,0.36,0.19,0.47,0.0,285432.92,31780.0,34894.0,259960.4,,,,,,,,,,,,,,,,,,0.29,,,,100.0,33.08,0.0,0.0,,0.0,100.0,27.26,0.27,37.97,0.5296
2020-02-25,50874.0,411061.92,0.35,0.36,0.19,0.42,0.0,281943.52,31780.0,34894.0,256782.4,,,,,,,,,,,,,,,,,,0.28,,,,100.0,33.08,0.0,0.0,,0.0,100.0,27.27,0.27,37.99,0.5296
2020-02-26,50874.0,422254.2,0.35,0.39,0.19,0.41,0.0,289620.2,31780.0,34894.0,263774.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,33.08,0.0,0.0,,0.0,100.0,27.28,0.27,38.0,0.5296
2020-02-27,50874.0,413605.62,0.35,0.4,0.19,0.43,0.0,283688.22,31780.0,34894.0,258371.4,,,,,,,,,,,,,,,,,,0.26,,,,100.0,33.08,0.0,0.0,,0.0,100.0,27.34,0.2706,38.08,0.5296
2020-02-28,50874.0,398343.42,0.35,0.39,0.19,0.42,0.0,273220.02,31780.0,34894.0,248837.4,,,,,,,,,,,,,,,,,,0.26,,,,100.0,33.08,0.0,0.0,,0.0,100.0,27.28,0.2701,37.99,0.5296
2020-03-02,50874.0,396817.2,0.35,0.38,0.19,0.4,0.0,272173.2,31780.0,34894.0,247884.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,33.08,0.0,0.0,,0.0,100.0,27.77,0.2705,37.82,0.5296
2020-03-03,53874.0,426682.08,0.37,0.39,0.21,0.43,0.0,276360.48,34780.0,34894.0,275457.6,,,,,,,,,,,,,,,,3000.0,,0.27,,,,100.0,34.08,0.0,0.0,,0.0,100.0,26.28,0.2482,35.62,0.5278
2020-03-04,53874.0,433685.7,0.37,0.38,0.21,0.43,0.0,280896.7,34780.0,34894.0,279979.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,34.08,0.0,0.0,,0.0,100.0,26.11,0.2479,35.64,0.5278
2020-03-05,53874.0,419678.46,0.37,0.38,0.21,0.44,0.0,271824.26,34780.0,34894.0,270936.2,,,,,,,,,,,,,,,,,,0.28,,,,100.0,34.08,0.0,0.0,,0.0,100.0,25.84,0.2484,35.94,0.5278
2020-03-06,53874.0,393818.94,0.37,0.37,0.21,0.43,0.0,255075.14,34780.0,34894.0,254241.8,,,,,,,,,,,,,,,,,,0.27,,,,100.0,34.08,0.0,0.0,,0.0,100.0,26.52,0.2487,35.6,0.5278
2020-03-09,52913.0,357162.75,0.36,0.36,0.2,0.4,0.0,242412.75,33819.0,35913.0,228278.25,,,,,,1019.0,,0.01,,961.0,,,,,0.01,,,0.26,,,,100.0,33.44,0.0,0.0,,0.0,100.0,28.1,0.253,35.7,0.5233
2020-03-10,52913.0,346580.15,0.36,0.35,0.2,0.38,0.0,235230.15,33819.0,35913.0,221514.45,,,,,,,,,,,,,,,,,,0.25,,,,100.0,33.44,0.0,0.0,,0.0,100.0,29.53,0.2536,34.7,0.5233
2020-03-11,69106.0,443660.52,0.48,0.44,0.26,0.48,0.0,334520.52,35794.0,52106.0,229797.48,,,1975.0,0.11,,,,,16193.0,,,,0.11,1975.0,,,,0.25,,,,100.0,34.72,0.0,0.0,,0.0,100.0,24.1,0.2098,26.63,0.6703
2020-03-12,81106.0,455004.66,0.56,0.51,0.31,0.55,0.0,359634.66,37794.0,64106.0,212024.34,,,2000.0,0.07,,1000.0,,,11000.0,,,,0.07,2000.0,0.01,,,0.26,,,,100.0,35.29,0.0,0.0,,0.0,100.0,22.9,0.2245,33.4,0.7573
2020-03-13,103106.0,563989.82,0.71,0.62,0.4,0.61,0.0,525699.82,27794.0,96106.0,152033.18,,,,0.18,,,,0.09,32000.0,10000.0,,,0.18,,,,,0.16,,,,100.0,25.54,0.0,0.0,,0.0,100.0,18.0,0.4041,59.84,0.9476
2020-03-16,103106.0,502641.75,0.71,0.59,0.4,0.57,0.0,468516.75,27794.0,96106.0,135495.75,,,,,,,,,,,,,,,,,,0.15,,,,100.0,25.54,0.0,0.0,,0.0,100.0,18.84,0.3884,58.16,0.9474
2020-03-17,103106.0,555741.34,0.71,0.56,0.4,0.51,0.0,518011.34,27794.0,96106.0,149809.66,,,,,,,,,,,,,,,,,,0.14,,,,100.0,25.54,0.0,0.0,,0.0,100.0,18.69,0.3831,57.7,0.9474
2020-03-18,103106.0,554710.28,0.71,0.55,0.4,0.56,0.0,517050.28,27794.0,96106.0,149531.72,,,,,,,,,,,,,,,,,,0.15,,,,100.0,25.54,0.0,0.0,,0.0,100.0,18.81,0.3875,58.07,0.9473
2020-03-19,103106.0,571207.24,0.71,0.54,0.4,0.56,0.0,532427.24,27794.0,96106.0,153978.76,,,,,,,,,,,,,,,,,,0.15,,,,100.0,25.53,0.0,0.0,,0.0,100.0,18.76,0.3859,57.92,0.9471
2020-03-20,84106.0,470993.6,0.58,0.43,0.32,0.47,0.0,431793.6,28794.0,77106.0,161246.4,,,1000.0,,,,,,,,,,,1000.0,,,19000.0,0.16,0.1,,,100.0,25.97,0.0,0.0,,0.0,100.0,23.06,0.3127,48.74,0.7586
2020-03-23,90106.0,478462.86,0.62,0.45,0.35,0.51,0.0,441292.86,28794.0,83106.0,152896.14,,,,0.04,,,,,6000.0,,,,0.04,,,,,0.16,,,,100.0,25.97,0.0,0.0,,0.0,100.0,21.53,0.3373,52.13,0.8128
2020-03-24,90106.0,516307.38,0.62,0.45,0.35,0.48,0.0,476197.38,28794.0,83106.0,164989.62,,,,,,,,,,,,,,,,,,0.15,,,,100.0,25.97,0.0,0.0,,0.0,100.0,21.5,0.3367,52.07,0.8128
2020-03-25,90106.0,524416.92,0.62,0.45,0.35,0.52,0.0,483676.92,28794.0,83106.0,167581.08,,,,,,,,,,,,,,,,,,0.16,,,,100.0,25.97,0.0,0.0,,0.0,100.0,21.57,0.3381,52.21,0.8128
2020-03-26,107106.0,736889.28,0.74,0.53,0.41,0.63,0.0,709369.28,25794.0,103106.0,177462.72,,,,0.12,,,,0.02,20000.0,3000.0,,,0.12,,,,,0.15,,,,100.0,23.26,0.0,0.0,,0.0,100.0,18.15,0.3915,57.9,0.9658
2020-03-27,108647.0,649709.06,0.75,0.52,0.42,0.75,0.0,625789.06,31693.0,104647.0,189524.14,,,5899.0,0.05,,,,,5899.0,,,,0.05,5899.0,,,4358.0,0.22,0.0,,,100.0,28.58,0.0,0.0,,0.0,100.0,18.69,0.3549,53.23,0.9797
2020-03-30,111647.0,628572.61,0.77,0.5,0.43,0.67,0.0,589162.61,34693.0,104647.0,195321.59,,,3000.0,,,,,,,,,,,3000.0,,,,0.21,,,,100.0,30.7,0.0,0.0,,0.0,100.0,18.37,0.3357,51.64,0.988
2020-03-31,111647.0,629689.08,0.77,0.48,0.43,0.63,0.0,590209.08,34693.0,104647.0,195668.52,,,,,,,,,,,,,,,,,,0.2,,,,100.0,30.7,0.0,0.0,,0.0,100.0,18.46,0.3354,51.59,0.988
2020-04-01,109647.0,635952.6,0.76,0.47,0.42,0.62,0.0,612752.6,31693.0,105647.0,183819.4,,,,0.01,,,,0.02,1000.0,3000.0,,,0.01,,,,,0.18,,,,100.0,29.62,0.0,0.0,,0.0,100.0,18.74,0.3473,52.56,1.0247
2020-04-02,109647.0,624987.9,0.76,0.45,0.42,0.64,0.0,602187.9,31693.0,105647.0,180650.1,,,,,,,,,,,,,,,,,,0.18,,,,100.0,27.09,0.0,0.0,,0.0,100.0,18.87,0.347,52.49,0.9371
2020-04-03,109647.0,607444.38,0.76,0.45,0.42,0.63,0.0,585284.38,31693.0,105647.0,175579.22,,,,,,,,,,,,,,,,,,0.18,,,,100.0,27.09,0.0,0.0,,0.0,100.0,18.88,0.3462,52.4,0.9371
2020-04-06,109647.0,638145.54,0.76,0.45,0.42,0.61,0.0,614865.54,31693.0,105647.0,184453.26,,,,,,,,,,,,,,,,,,0.18,,,,100.0,27.09,0.0,0.0,,0.0,100.0,18.81,0.3464,52.45,0.9371
2020-04-07,107647.0,623276.13,0.74,0.45,0.41,0.63,0.0,600116.13,31693.0,103647.0,183502.47,,,,,,,,,,,,,,,,,2000.0,0.18,0.01,,,100.0,27.09,0.0,0.0,,0.0,100.0,19.08,0.3611,53.64,0.92
2020-04-08,103647.0,656085.51,0.71,0.44,0.4,0.6,0.0,630765.51,31693.0,99647.0,200616.69,,,,,,,,,,,,,,,,,4000.0,0.18,0.02,,,100.0,27.09,0.0,0.0,,0.0,100.0,19.89,0.3752,55.56,0.8858
2020-04-09,105647.0,675084.33,0.73,0.44,0.4,0.66,0.0,649524.33,31693.0,101647.0,202518.27,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.2,,,,100.0,27.09,0.0,0.0,,0.0,100.0,19.71,0.3702,55.5,0.9029
2020-04-10,105647.0,675084.33,0.73,0.43,0.4,0.66,0.0,649524.33,31693.0,101647.0,202518.27,,,,,,,,,,,,,,,,,,0.2,,,,100.0,27.09,0.0,0.0,,0.0,100.0,19.94,0.3689,55.32,0.9029
2020-04-13,100647.0,643134.33,0.69,0.41,0.39,0.64,0.0,617574.33,31693.0,96647.0,202518.27,,,,,,,,,,,,,,,,,5000.0,0.2,0.02,,,100.0,27.09,0.0,0.0,,0.0,100.0,20.68,0.3866,57.24,0.8602
2020-04-14,100647.0,675341.37,0.69,0.41,0.39,0.64,0.0,648501.37,31693.0,96647.0,212660.03,,,,,,,,,,,,,,,,,,0.2,,,,100.0,27.09,0.0,0.0,,0.0,100.0,20.48,0.3884,57.47,0.8602
2020-04-15,96647.0,632071.38,0.67,0.39,0.37,0.65,0.0,632071.38,27693.0,96647.0,181112.22,,,,,,,,0.02,,4000.0,,,,,,,,0.19,,,,100.0,19.19,0.0,0.0,,0.0,100.0,21.3,0.4162,59.56,0.6697
2020-04-16,86647.0,557140.21,0.6,0.33,0.33,0.57,0.0,557140.21,27693.0,86647.0,178065.99,,,,,,,,,,,,,,,,,10000.0,0.18,0.07,,,100.0,19.19,0.0,0.0,,0.0,100.0,23.92,0.508,66.73,0.6004
2020-04-17,86647.0,580534.9,0.6,0.34,0.33,0.56,0.0,580534.9,27693.0,86647.0,185543.1,,,,,,,,,,,,,,,,,,0.18,,,,100.0,20.62,0.0,0.0,,0.0,100.0,23.88,0.5073,66.7,0.6451
2020-04-20,86647.0,590932.54,0.6,0.33,0.33,0.58,0.0,590932.54,27693.0,86647.0,188866.26,,,,,,,,,,,,,,,,,,0.19,,,,100.0,20.62,0.0,0.0,,0.0,100.0,23.86,0.5077,66.74,0.6451
2020-04-21,102647.0,735978.99,0.71,0.39,0.39,0.7,0.0,728808.99,28693.0,101647.0,205728.81,,,1000.0,,,15000.0,,,,,,,,1000.0,0.1,,,0.2,,,,100.0,21.05,0.0,0.0,,0.0,100.0,20.15,0.3827,56.28,0.753
2020-04-22,102647.0,841705.4,0.71,0.39,0.39,0.74,0.0,833505.4,28693.0,101647.0,235282.6,,,,,,,,,,,,,,,,,,0.21,,,,100.0,21.05,0.0,0.0,,0.0,100.0,20.23,0.3808,56.1,0.753
2020-04-23,102647.0,821176.0,0.71,0.37,0.39,0.84,0.0,813176.0,28693.0,101647.0,229544.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,21.05,0.0,0.0,,0.0,100.0,20.27,0.3833,56.3,0.753
2020-04-24,102647.0,784223.08,0.71,0.36,0.39,0.82,0.0,784223.08,28693.0,102647.0,219214.52,,,,,,1000.0,,,,,,,,,0.01,,,0.23,,,,100.0,21.05,0.0,0.0,,0.0,100.0,20.18,0.3842,56.41,0.753
2020-04-27,86948.0,659065.84,0.6,0.3,0.33,0.66,0.0,659065.84,12994.0,86948.0,98494.52,,,,,,,,0.13,,15699.0,,,,,,,15699.0,0.1,0.13,,,100.0,10.77,0.0,0.0,,0.0,100.0,17.25,0.4812,66.54,0.7208
2020-04-28,85715.0,635148.15,0.59,0.31,0.33,0.65,0.0,635148.15,12994.0,85715.0,96285.54,,,,,,,,,,,,,,,,,1233.0,0.1,0.01,,,100.0,10.77,0.0,0.0,,0.0,100.0,17.5,0.4761,66.06,0.7106
2020-04-29,70715.0,550869.85,0.49,0.26,0.27,0.52,0.0,550869.85,12994.0,70715.0,101223.26,,,,,,,,,,,,,,,,,15000.0,0.1,0.11,,,100.0,10.77,0.0,0.0,,0.0,100.0,8.45,0.6526,79.96,0.5863
2020-04-30,67115.0,505375.95,0.46,0.26,0.26,0.52,0.0,505375.95,6994.0,67115.0,52664.82,,,,0.06,,,,0.04,7400.0,6000.0,,,0.06,,,,11000.0,0.05,0.06,,,100.0,6.1,0.0,0.0,,0.0,100.0,13.74,0.6218,77.27,0.5855
2020-05-01,72115.0,543025.95,0.5,0.28,0.28,0.54,0.0,543025.95,6994.0,72115.0,52664.82,,,,,,5000.0,,,,,,,,,0.04,,,0.05,,,,100.0,6.1,0.0,0.0,,0.0,100.0,13.13,0.5365,71.35,0.6292
2020-05-04,78615.0,569958.75,0.54,0.31,0.3,0.59,0.0,569958.75,6994.0,78615.0,50706.5,,,,0.04,,,,,6500.0,,,,0.04,,,,,0.05,,,,100.0,6.1,0.0,0.0,,0.0,100.0,19.68,0.4826,65.97,0.6859
2020-05-05,78615.0,584895.6,0.54,0.31,0.3,0.58,0.0,584895.6,6994.0,78615.0,52035.36,,,,,,,,,,,,,,,,,,0.05,,,,100.0,6.1,0.0,0.0,,0.0,100.0,20.68,0.4745,65.05,0.6859
2020-05-06,78615.0,574675.65,0.54,0.31,0.3,0.58,0.0,574675.65,6994.0,78615.0,51126.14,,,,,,,,,,,,,,,,,,0.05,,,,100.0,6.1,0.0,0.0,,0.0,100.0,20.0,0.4804,65.71,0.6859
2020-05-07,78615.0,621058.5,0.54,0.32,0.3,0.59,0.0,621058.5,6994.0,78615.0,55252.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,6.1,0.0,0.0,,0.0,100.0,21.56,0.4697,64.42,0.6859
2020-05-08,78615.0,672944.4,0.54,0.31,0.3,0.6,0.0,672944.4,6994.0,78615.0,59868.64,,,,,,,,,,,,,,,,,,0.05,,,,100.0,6.1,0.0,0.0,,0.0,100.0,22.64,0.4541,62.75,0.6859
2020-05-11,78615.0,720899.55,0.54,0.28,0.3,0.68,0.0,720899.55,6994.0,78615.0,64134.98,,,,,,,,,,,,,,,,,,0.06,,,,100.0,6.1,0.0,0.0,,0.0,100.0,21.44,0.4711,64.56,0.6859
2020-05-12,64615.0,599627.2,0.45,0.23,0.25,0.6,0.0,599627.2,6994.0,64615.0,64904.32,,,,,,,,,,,,,,,,,14000.0,0.06,0.1,,,100.0,6.1,0.0,0.0,,0.0,100.0,24.9,0.4087,57.79,0.5637
2020-05-13,64615.0,566673.55,0.45,0.23,0.25,0.59,0.0,566673.55,6994.0,64615.0,61337.38,,,,,,,,,,,,,,,,,,0.06,,,,100.0,5.9,0.0,0.0,,0.0,100.0,23.64,0.4145,58.78,0.5447
2020-05-14,88415.0,769210.5,0.61,0.32,0.34,0.78,0.0,769210.5,9994.0,88415.0,86947.8,,,3000.0,0.09,,10800.0,,,13000.0,,,,0.09,3000.0,0.09,,,0.09,,,,100.0,8.02,0.0,0.0,,0.0,100.0,17.91,0.3801,57.12,0.7095
2020-05-15,88415.0,785125.2,0.61,0.32,0.34,0.77,0.0,785125.2,9994.0,88415.0,88746.72,,,,,,,,,,,,,,,,,,0.09,,,,100.0,8.25,0.0,0.0,,0.0,100.0,18.34,0.3786,56.87,0.7299
2020-05-18,88415.0,791314.25,0.61,0.33,0.34,0.79,0.0,791314.25,9994.0,88415.0,89446.3,,,,,,,,,,,,,,,,,,0.09,,,,100.0,7.82,0.0,0.0,,0.0,100.0,18.12,0.3799,57.04,0.6922
2020-05-19,85415.0,748235.4,0.59,0.33,0.33,0.76,0.0,748235.4,6994.0,85415.0,61267.44,,,,,,,,0.03,,3000.0,,,,,,,3000.0,0.06,0.02,,,100.0,5.75,0.0,0.0,,0.0,100.0,18.36,0.3683,55.79,0.7017
2020-05-20,85415.0,760193.5,0.59,0.32,0.33,0.75,0.0,760193.5,6994.0,85415.0,62246.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,5.75,0.0,0.0,,0.0,100.0,18.91,0.3657,55.39,0.7017
2020-05-21,80593.0,714053.98,0.56,0.31,0.31,0.72,0.0,714053.98,11994.0,80593.0,106266.84,,,2000.0,0.03,,3000.0,,,2978.0,,,,0.03,2000.0,0.03,3000.0,10800.0,0.11,0.09,,,100.0,9.54,0.0,0.0,,0.0,100.0,19.71,0.441,62.66,0.641
2020-05-22,80593.0,735008.16,0.56,0.31,0.31,0.72,0.0,735008.16,11994.0,80593.0,109385.28,,,,,,,,,,,,,,,,,,0.11,,,,100.0,9.54,0.0,0.0,,0.0,100.0,20.21,0.4365,62.13,0.641
2020-05-25,83693.0,718085.94,0.58,0.32,0.32,0.74,0.0,718085.94,12094.0,83693.0,103766.52,,,100.0,0.03,,,,,3100.0,,,,0.03,100.0,,,,0.11,,,,100.0,9.6,0.0,0.0,,0.0,100.0,18.5,0.4577,64.37,0.6646
2020-05-26,84693.0,712268.13,0.58,0.32,0.32,0.73,0.0,703858.13,13094.0,83693.0,110120.54,,,1000.0,,,,,,,,,,,1000.0,,,,0.11,,,,100.0,10.24,0.0,0.0,,0.0,100.0,18.53,0.4455,63.43,0.662
2020-05-27,84693.0,694482.6,0.5,0.32,0.3,0.71,0.0,686282.6,13094.0,83693.0,107370.8,,,,,,,,,,,,,,,,,,0.11,,,,100.0,10.24,0.0,0.0,,0.0,100.0,18.44,0.447,63.57,0.662
2020-05-28,84693.0,697023.39,0.5,0.33,0.3,0.7,0.0,688793.39,13094.0,83693.0,107763.62,,,,,,,,,,,,,,,,,,0.11,,,,100.0,10.24,0.0,0.0,,0.0,100.0,18.87,0.4434,63.16,0.662
2020-05-29,94592.0,785113.6,0.56,0.39,0.33,0.78,0.0,776813.6,14093.0,93592.0,116971.9,,,999.0,0.08,,,,,9899.0,,,,0.08,999.0,,,,0.12,,,,100.0,11.02,0.0,0.0,,0.0,100.0,17.0,0.3676,56.54,0.7394
2020-06-01,94592.0,803086.08,0.56,0.39,0.33,0.79,0.0,794596.08,14093.0,93592.0,119649.57,,,,,,,,,,,,,,,,,,0.12,,,,100.0,11.02,0.0,0.0,,0.0,100.0,17.18,0.3665,56.39,0.7394
2020-06-02,94592.0,806869.76,0.56,0.4,0.33,0.8,0.0,798339.76,14093.0,93592.0,120213.29,,,,,,,,,,,,,,,,,,0.12,,,,100.0,11.02,0.0,0.0,,0.0,100.0,16.97,0.3687,56.65,0.7394
2020-06-03,89963.0,701711.4,0.53,0.39,0.32,0.75,0.0,693911.4,14093.0,88963.0,109925.4,,,,,,,,,,,,,,,,,4629.0,0.12,0.04,,,100.0,10.36,0.0,0.0,,0.0,100.0,16.52,0.3566,55.46,0.6616
2020-06-04,90663.0,712611.18,0.43,0.38,0.32,0.71,0.0,704751.18,14093.0,89663.0,110770.98,,,,,,700.0,,,,,,,,,0.01,,,0.11,,,,100.0,10.18,0.0,0.0,,0.0,100.0,17.61,0.3393,53.56,0.6548
2020-06-05,72328.0,561988.56,0.34,0.33,0.25,0.57,0.0,554218.56,14093.0,71328.0,109502.61,,,,,,,,,,,,,,,,,18335.0,0.11,0.14,,,100.0,10.18,0.0,0.0,,0.0,100.0,21.85,0.3121,48.74,0.5223
2020-06-08,72328.0,564881.68,0.34,0.34,0.25,0.57,0.0,557071.68,14093.0,71328.0,110066.33,,,,,,,,,,,,,,,,,,0.11,,,,100.0,10.16,0.0,0.0,,0.0,100.0,22.11,0.311,48.53,0.5215
2020-06-09,74828.0,575427.32,0.36,0.36,0.26,0.58,0.0,567737.32,16593.0,73828.0,127600.17,,,2500.0,0.02,,,,,2500.0,,,,0.02,2500.0,,,,0.13,,,,100.0,11.96,0.0,0.0,,0.0,100.0,21.08,0.3022,47.21,0.5395
2020-06-10,75828.0,583117.32,0.36,0.37,0.27,0.58,0.0,575427.32,16593.0,74828.0,127600.17,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.13,,,,100.0,11.96,0.0,0.0,,0.0,100.0,21.01,0.2977,46.4,0.5466
2020-06-11,77828.0,600832.16,0.37,0.38,0.27,0.6,0.0,593112.16,65593.0,76828.0,506377.96,,,,0.02,,,,0.01,2000.0,1000.0,,,0.02,,,50000.0,,0.5,,,,100.0,47.97,0.0,0.0,,0.0,100.0,20.59,0.2917,45.1,0.5692
2020-06-12,122128.0,939164.32,0.58,0.58,0.43,0.94,0.0,931474.32,65593.0,121128.0,504410.17,,,,0.39,,,,,50000.0,,,,0.39,,,,5700.0,0.51,0.05,,,100.0,47.97,0.0,0.0,,0.0,100.0,28.92,0.3895,53.68,0.8932
2020-06-15,121128.0,931474.32,0.58,0.58,0.43,0.93,0.0,923784.32,65593.0,120128.0,504410.17,,,,,,,,,,,,,,,,,1000.0,0.5,0.01,,,100.0,47.91,0.0,0.0,,0.0,100.0,29.13,0.3958,54.12,0.8847
2020-06-16,121128.0,929051.76,0.58,0.58,0.43,0.93,0.0,921381.76,65593.0,120128.0,503098.31,,,,,,,,,,,,,,,,,,0.51,,,,100.0,47.81,0.0,0.0,,0.0,100.0,29.15,0.3957,54.1,0.8828
2020-06-17,121128.0,929051.76,0.58,0.58,0.43,0.93,0.0,921381.76,65593.0,120128.0,503098.31,,,,,,,,,,,,,,,,,,0.5,,,,100.0,47.81,0.0,0.0,,0.0,100.0,29.09,0.396,54.17,0.8828
2020-06-18,75791.0,579043.24,0.36,0.36,0.27,0.58,0.0,571403.24,12593.0,74791.0,96210.52,,,,,,,,0.41,,53000.0,,,,,,,45337.0,0.1,0.35,,,100.0,9.6,0.0,0.0,,0.0,100.0,40.35,0.3586,42.56,0.5777
