,INFL FP Equity_DX_SI_QTY,INFL FP Equity_DX_SHORT_INTEREST_VALUE,INFL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INFL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INFL FP Equity_DX_SI_MV,INFL FP Equity_DX_DSS,INFL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INFL FP Equity_DX_SUPPLY_SI_QTY,INFL FP Equity_DX_BROKER_SI_QTY,INFL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INFL FP Equity_DX_BROKER_SI_MV_NEW_x,INFL FP Equity_DX_SUPPLY_SI_QTY_INC_x,INFL FP Equity_DX_BROKER_SI_MV_INC_x,INFL FP Equity_DX_BROKER_SI_QTY_ADD,INFL FP Equity_DX_BROKER_SI_QTY_NEW,INFL FP Equity_DX_SUPPLY_SI_MV_DEC,INFL FP Equity_DX_BROKER_SI_QTY_INC,INFL FP Equity_DX_SUPPLY_SI_QTY_DEC,INFL FP Equity_DX_BROKER_SI_MV_NEW_y,INFL FP Equity_DX_BROKER_SI_MV_INC_y,INFL FP Equity_DX_SUPPLY_SI_QTY_INC_y,INFL FP Equity_DX_BROKER_SI_MV_ADD,INFL FP Equity_DX_SUPPLY_SI_QTY_ADD,INFL FP Equity_DX_BROKER_SI_QTY_DEC,INFL FP Equity_DX_SUPPLY_SI_MV,INFL FP Equity_DX_BROKER_SI_MV_DEC,INFL FP Equity_DX_BROKER_SI_MV_RMV,INFL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INFL FP Equity_DX_UTILIZATION_QUANTITY,INFL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INFL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INFL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INFL FP Equity_DX_ACTIVE_UTILIZATION_MV,INFL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INFL FP Equity_DX_BROKER_SI_CON_RATIO,INFL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INFL FP Equity_DX_DEMAND_SUPPLY_RATIO,INFL FP Equity_PX_LAST
2019-01-21,3300.0,324357.0,1.55,0.03,0.32,,216238.0,1100.0,2200.0,108119.0,,,,,,,,,,,,,,,0.11,,,100.0,1.2,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0361,98.29
2019-01-22,3300.0,324357.0,1.81,0.03,0.32,,216238.0,1100.0,2200.0,108119.0,,,,,,,,,,,,,,,0.11,,,100.0,1.2,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0361,98.29
2019-01-23,3300.0,324555.0,1.67,0.03,0.32,,216370.0,1100.0,2200.0,108185.0,,,,,,,,,,,,,,,0.11,,,100.0,1.2,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0361,98.35
2019-01-24,5500.0,540650.0,3.04,0.05,0.54,,324390.0,2200.0,3300.0,216260.0,,1100.0,0.11,,,,1100.0,,,0.11,1100.0,,,,0.22,,,22.75,2.41,7471.0,734399.3,0.73,22.76,33.33,0.5556,66.67,0.0602,98.3
2019-01-25,5500.0,540210.0,3.13,0.05,0.54,,324126.0,2200.0,3300.0,216084.0,,,,,,,,,,,,,,,0.22,,,22.75,2.41,7471.0,733801.62,0.73,22.75,33.32,0.5556,66.68,0.0602,98.22
2019-01-28,5500.0,539990.0,2.53,0.05,0.54,,323994.0,2200.0,3300.0,215996.0,,,,,,,,,,,,,,,0.22,,,22.75,2.41,7471.0,733502.78,0.73,22.75,33.3,0.5558,66.7,0.0602,98.18
2019-01-29,5500.0,540100.0,2.59,0.05,0.54,,324060.0,2200.0,3300.0,216040.0,,,,,,,,,,,,,,,0.22,,,22.75,2.41,7471.0,733652.2,0.73,22.75,33.29,0.5558,66.71,0.0602,98.2
2019-01-30,5500.0,539770.0,2.63,0.05,0.54,,323862.0,2200.0,3300.0,215908.0,,,,,,,,,,,,,,,0.22,,,22.75,2.41,7471.0,733203.94,0.74,22.75,33.3,0.5558,66.7,0.0602,98.14
2019-01-31,3300.0,323994.0,1.65,0.03,0.32,,323994.0,0.0,3300.0,0.0,,,,,,0.22,,2200.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.5556,66.67,0.0404,98.18
2019-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3300.0,0.0,0.32,,0.0,0.0,81756.0,8032527.0,8.02,0.0,,0.0,,0.0,98.25
2019-02-04,37200.0,3654900.0,18.21,0.33,3.65,,3654900.0,0.0,37200.0,0.0,,,,37200.0,,,,,,,,3.65,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.455,98.25
2019-02-05,37200.0,3653784.0,18.21,0.34,3.65,,3653784.0,0.0,37200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.5354,98.22
2019-02-06,37200.0,3652668.0,17.41,0.34,3.65,,3652668.0,0.0,37200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.5354,98.19
2019-02-07,37200.0,3647460.0,14.98,0.34,3.65,,3647460.0,0.0,37200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.5354,98.05
2019-02-08,37200.0,3640764.0,14.77,0.34,3.64,,3640764.0,0.0,37200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.5354,97.87
2019-02-11,18600.0,1820010.0,7.23,0.17,1.82,,1820010.0,0.0,18600.0,0.0,,,,,,,,,,,,,,18600.0,0.0,1.83,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,1.0,100.0,0.2677,97.85
2019-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,18600.0,0.0,1.81,,0.0,0.0,69487.0,6808336.26,6.8,0.0,,0.0,,0.0,97.98
2019-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,69487.0,6809726.0,6.8,0.0,,0.0,,0.0,98.0
2019-02-14,9200.0,901232.0,3.53,0.08,0.9,,901232.0,0.0,9200.0,0.0,,,,9200.0,,,,,,,,0.9,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1324,97.96
2019-02-15,9200.0,901876.0,3.47,0.08,0.9,,901876.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.1324,98.03
2019-02-18,9200.0,901968.0,3.41,0.08,0.9,,901968.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.1324,98.04
2019-02-19,9200.0,902152.0,3.43,0.08,0.9,,902152.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.1324,98.06
2019-02-20,9200.0,901968.0,3.24,0.08,0.9,,901968.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1324,98.04
2019-02-21,9200.0,901416.0,3.12,0.08,0.9,,901416.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.1324,97.98
2019-02-22,31600.0,3092376.0,10.41,0.29,3.09,,3092376.0,0.0,31600.0,0.0,,,2.19,,,,22400.0,,,2.19,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.7,0.5107,57.3,0.4548,97.86
2019-02-25,27000.0,2643570.0,8.84,0.25,2.64,,2643570.0,0.0,27000.0,0.0,,,,,,,,,,,,,,4600.0,0.0,0.45,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.3886,97.91
2019-02-26,27000.0,2641140.0,8.72,0.25,2.64,,2641140.0,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.3886,97.82
2019-02-27,27000.0,2639250.0,8.54,0.25,2.64,,2639250.0,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.3886,97.75
2019-02-28,27000.0,2642760.0,8.52,0.25,2.64,,2642760.0,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.3886,97.88
2019-03-01,27000.0,2647080.0,8.45,0.25,2.64,,2647080.0,0.0,27000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.3886,98.04
2019-03-04,41000.0,4018820.0,12.85,0.39,4.02,,4018820.0,0.0,41000.0,0.0,,,1.37,,,,14000.0,,,1.37,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.59,98.02
2019-03-05,41000.0,4018820.0,12.31,0.39,4.02,,4018820.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.59,98.02
2019-03-06,41000.0,4018410.0,13.07,0.39,4.02,,4018410.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.59,98.01
2019-03-07,41000.0,4015540.0,13.02,0.38,4.01,,4015540.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.59,97.94
2019-03-08,41000.0,4002420.0,12.98,0.38,4.0,,4002420.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.59,97.62
2019-03-11,41000.0,4012260.0,12.72,0.37,4.01,,4012260.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.5,50.1,0.59,97.86
2019-03-12,41000.0,4013080.0,12.17,0.37,4.01,,4013080.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.59,97.88
2019-03-13,41000.0,4015130.0,11.63,0.37,4.02,,4015130.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.59,97.93
2019-03-14,41000.0,4016360.0,11.17,0.37,4.01,,4016360.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.59,97.96
2019-03-15,41000.0,4011850.0,10.73,0.37,4.02,,4011850.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.59,97.85
2019-03-18,41000.0,4010210.0,10.56,0.36,4.01,,4010210.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.59,97.81
2019-03-19,42500.0,4159050.0,11.37,0.38,4.15,,4159050.0,0.0,42500.0,0.0,,,1.07,,,,11000.0,,,1.07,,,,9500.0,0.0,0.92,,0.0,0.0,0.0,0.0,0.0,0.0,25.92,0.616,74.08,0.6116,97.86
2019-03-20,22600.0,2212314.0,6.13,0.2,2.22,,2212314.0,0.0,22600.0,0.0,,,0.04,,,,300.0,,,0.04,,,,20200.0,0.0,1.97,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.3252,97.89
2019-03-21,22600.0,2211636.0,6.62,0.2,2.22,,2211636.0,0.0,22600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.3252,97.86
2019-03-22,22600.0,2203048.0,6.63,0.2,2.21,,2203048.0,0.0,22600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.3252,97.48
2019-03-25,22600.0,2202144.0,6.47,0.2,2.2,,2202144.0,0.0,22600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.3252,97.44
2019-03-26,11600.0,1129028.0,3.21,0.1,1.13,,1129028.0,0.0,11600.0,0.0,,,,,,,,,,,,,,11000.0,0.0,1.08,,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.9496,97.41,0.1669,97.33
2019-03-27,600.0,58236.0,0.16,0.01,0.06,,58236.0,0.0,600.0,0.0,,,,,,,,,,,,,,11000.0,0.0,1.07,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0086,97.06
2019-03-28,600.0,58236.0,0.15,0.01,0.06,,58236.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0088,97.06
2019-03-29,600.0,58350.0,0.15,0.01,0.06,,58350.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0088,97.25
2019-04-01,600.0,58404.0,0.14,0.01,0.06,,58404.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0088,97.34
2019-04-02,600.0,58458.0,0.14,0.01,0.06,,58458.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.0088,97.43
2019-04-03,600.0,58428.0,0.14,0.01,0.06,,58428.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0088,97.38
2019-04-04,600.0,58410.0,0.14,0.01,0.06,,58410.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0088,97.35
2019-04-05,7400.0,720464.0,1.74,0.07,0.72,,720464.0,0.0,7400.0,0.0,,,0.66,,,,6800.0,,,0.66,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.1087,97.36
2019-04-08,7400.0,721130.0,1.73,0.07,0.72,,721130.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.1087,97.45
2019-04-09,7400.0,720686.0,1.68,0.07,0.72,,720686.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.1087,97.39
2019-04-10,7400.0,720242.0,1.7,0.07,0.72,,720242.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.3728,97.33
2019-04-11,7400.0,720316.0,1.57,0.07,0.72,,720316.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.3728,97.34
2019-04-12,4000.0,389920.0,0.85,0.04,0.39,,389920.0,0.0,4000.0,0.0,,,,,,,,,,,,,,3400.0,0.0,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,7.52,0.8609,92.48,0.2015,97.48
2019-04-15,300.0,29259.0,0.06,0.0,0.03,,29259.0,0.0,300.0,0.0,,,,,,,,,,,,,,3700.0,0.0,0.36,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,1.0,100.0,0.0151,97.53
2019-04-16,300.0,29271.0,0.06,0.0,0.03,,29271.0,0.0,300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0044,97.57
2019-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,300.0,0.0,0.03,,0.0,0.0,68064.0,6645768.96,6.65,0.0,,0.0,,0.0,97.64
2019-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,68064.0,6647810.88,6.65,0.0,,0.0,,0.0,97.67
2019-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,68064.0,6647810.88,6.65,0.0,,0.0,,0.0,
2019-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,32622.0,3186190.74,3.19,0.0,,0.0,,0.0,
2019-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1939940.5,1.94,0.0,,0.0,,0.0,97.73
2019-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1937558.5,1.94,0.0,,0.0,,0.0,97.61
2019-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1937558.5,1.94,0.0,,0.0,,0.0,97.61
2019-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1933588.5,1.94,0.0,,0.0,,0.0,97.41
2019-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1935375.0,1.93,0.0,,0.0,,0.0,97.5
2019-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1938352.5,1.93,0.0,,0.0,,0.0,97.65
2019-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1938352.5,1.93,0.0,,0.0,,0.0,
2019-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1934581.0,1.94,0.0,,0.0,,0.0,97.46
2019-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1934779.5,1.94,0.0,,0.0,,0.0,97.47
2019-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1934382.5,1.93,0.0,,0.0,,0.0,97.45
2019-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1932596.0,1.94,0.0,,0.0,,0.0,97.36
2019-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1932199.0,1.93,0.0,,0.0,,0.0,97.34
2019-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1929618.5,1.93,0.0,,0.0,,0.0,97.21
2019-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1930611.0,1.93,0.0,,0.0,,0.0,97.26
2019-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1930015.5,1.93,0.0,,0.0,,0.0,97.23
2019-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1928626.0,1.93,0.0,,0.0,,0.0,97.16
2019-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1928030.5,1.93,0.0,,0.0,,0.0,97.13
2019-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1926641.0,1.93,0.0,,0.0,,0.0,97.06
2019-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1925847.0,1.93,0.0,,0.0,,0.0,97.02
2019-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1928030.5,1.93,0.0,,0.0,,0.0,97.13
2019-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1928626.0,1.93,0.0,,0.0,,0.0,97.16
2019-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1929420.0,1.93,0.0,,0.0,,0.0,97.2
2019-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1924854.5,1.93,0.0,,0.0,,0.0,96.97
2019-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1927038.0,1.93,0.0,,0.0,,0.0,97.08
2019-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1926641.0,1.93,0.0,,0.0,,0.0,97.06
2019-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1927435.0,1.93,0.0,,0.0,,0.0,97.1
2019-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1925847.0,1.93,0.0,,0.0,,0.0,97.02
2019-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1926641.0,1.92,0.0,,0.0,,0.0,97.06
2019-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1925450.0,1.93,0.0,,0.0,,0.0,97.0
2019-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1923663.5,1.93,0.0,,0.0,,0.0,96.91
2019-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1923266.5,1.92,0.0,,0.0,,0.0,96.89
2019-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1923465.0,1.92,0.0,,0.0,,0.0,96.9
2019-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1919098.0,1.92,0.0,,0.0,,0.0,96.68
2019-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1918502.5,1.92,0.0,,0.0,,0.0,96.65
2019-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1922075.5,1.92,0.0,,0.0,,0.0,96.83
2019-06-11,25800.0,2496408.0,11.52,0.21,2.49,,2496408.0,0.0,25800.0,0.0,,,,25800.0,,,,,,,,2.49,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,1.2997,96.76
2019-06-12,25800.0,2491506.0,11.4,0.21,2.49,,2491506.0,0.0,25800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,1.2997,96.57
2019-06-13,25800.0,2491248.0,11.28,0.21,2.49,,2491248.0,0.0,25800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,1.2997,96.56
2019-06-14,25800.0,2484024.0,11.58,0.21,2.49,,2484024.0,0.0,25800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,1.2997,96.28
2019-06-17,25800.0,2486088.0,12.28,0.21,2.48,,2486088.0,0.0,25800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,1.2997,96.36
2019-06-18,12900.0,1247946.0,5.86,0.11,1.24,,1247946.0,0.0,12900.0,0.0,,,,,,,,,,,,,,12900.0,0.0,1.24,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,1.0,100.0,0.6499,96.74
2019-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12900.0,0.0,1.24,,0.0,0.0,19850.0,1922671.0,1.92,0.0,,0.0,,0.0,96.86
2019-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1927832.0,1.92,0.0,,0.0,,0.0,97.12
2019-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1927633.5,1.93,0.0,,0.0,,0.0,97.11
2019-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1925648.5,1.93,0.0,,0.0,,0.0,97.01
2019-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1920884.5,1.93,0.0,,0.0,,0.0,96.77
2019-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1921480.0,1.92,0.0,,0.0,,0.0,96.8
2019-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1919693.5,1.92,0.0,,0.0,,0.0,96.71
2019-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19850.0,1920686.0,1.92,0.0,,0.0,,0.0,96.76
