,ALCAR FP Equity_DX_SI_QTY,ALCAR FP Equity_DX_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAR FP Equity_DX_SI_MV,ALCAR FP Equity_DX_DSS,ALCAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY,ALCAR FP Equity_DX_BROKER_SI_QTY,ALCAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAR FP Equity_DX_BROKER_SI_MV_INC_x,ALCAR FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAR FP Equity_DX_BROKER_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_NEW,ALCAR FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAR FP Equity_DX_BROKER_SI_QTY_INC,ALCAR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAR FP Equity_DX_BROKER_SI_MV_INC_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAR FP Equity_DX_BROKER_SI_MV_ADD,ALCAR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV,ALCAR FP Equity_DX_BROKER_SI_MV_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAR FP Equity_DX_BROKER_SI_MV_RMV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAR FP Equity_DX_BROKER_SI_CON_RATIO,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAR FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-01-18,3757.0,111357.48,0.13,0.83,0.06,0.11,0.0,111357.48,0.0,3757.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.67,0.3782,54.81,0.2385
2017-01-19,3757.0,109591.69,0.13,0.85,0.06,0.11,0.0,109591.69,0.0,3757.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.76,0.3807,55.11,0.2385
2017-01-20,3757.0,111582.9,0.13,0.88,0.06,0.11,0.0,111582.9,0.0,3757.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.54,0.3779,54.8,0.2385
2017-01-23,3757.0,111357.48,0.13,0.92,0.06,0.11,0.0,111357.48,0.0,3757.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.64,0.3801,55.05,0.2385
2017-01-24,4017.0,117537.42,0.14,1.05,0.07,0.12,0.0,117537.42,3000.0,4017.0,87780.0,,,,0.01,,,,,260.0,,,,0.01,,,3000.0,,0.09,,,,100.0,16.0,0.0,0.0,,0.0,100.0,20.36,0.4032,57.93,0.2142
2017-01-25,4017.0,117858.78,0.14,1.08,0.07,0.12,0.0,117858.78,3000.0,4017.0,88020.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,16.0,0.0,0.0,,0.0,100.0,20.29,0.4014,57.75,0.2142
2017-01-26,4013.0,115413.88,0.14,1.15,0.07,0.12,0.0,115413.88,3000.0,4013.0,86280.0,,,,,,,,,,,,,,,,,4.0,0.09,0.0,,,100.0,16.0,0.0,0.0,,0.0,100.0,20.42,0.4027,57.89,0.214
2017-01-27,4013.0,116738.17,0.14,1.08,0.07,0.12,0.0,116738.17,3000.0,4013.0,87270.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,16.0,0.0,0.0,,0.0,100.0,20.25,0.3997,57.57,0.214
2017-01-30,4013.0,115413.88,0.14,1.03,0.07,0.12,0.0,115413.88,3000.0,4013.0,86280.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,16.0,0.0,0.0,,0.0,100.0,20.35,0.4019,57.8,0.214
2017-01-31,4013.0,117982.2,0.14,1.05,0.07,0.12,0.0,117982.2,0.0,4013.0,0.0,,,,,,,,0.09,,3000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.16,0.3992,57.52,0.214
2017-02-01,4013.0,116938.82,0.14,1.01,0.07,0.12,0.0,116938.82,0.0,4013.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.36,0.4022,57.82,0.2547
2017-02-02,3596.0,105254.92,0.12,0.9,0.06,0.11,0.0,105254.92,0.0,3596.0,0.0,,,,,,20.0,,,,,,,,,0.0,,437.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.62,0.3581,52.3,0.2283
2017-02-03,3596.0,105866.24,0.12,0.93,0.06,0.11,0.0,105866.24,0.0,3596.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.64,0.3582,52.3,0.2283
2017-02-06,3596.0,100220.52,0.12,0.98,0.06,0.11,0.0,100220.52,0.0,3596.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.87,0.3623,52.83,0.2283
2017-02-07,3596.0,99789.0,0.12,0.78,0.06,0.1,0.0,99789.0,0.0,3596.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.6,0.3565,52.16,0.2283
2017-02-08,3596.0,97415.64,0.12,0.72,0.06,0.1,0.0,97415.64,0.0,3596.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.62,0.3577,52.33,0.2283
2017-02-09,3596.0,97451.6,0.12,0.68,0.06,0.1,0.0,97451.6,0.0,3596.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.52,0.3549,51.99,0.2283
2017-02-10,16496.0,469311.2,0.57,3.1,0.28,0.45,0.0,207571.2,9700.0,7296.0,275965.0,,,,,,3700.0,,,,,,,,,0.1,9700.0,,0.26,,,,100.0,59.45,0.0,0.0,,0.0,100.0,25.94,0.3361,49.71,1.011
2017-02-13,16896.0,495052.8,0.58,3.13,0.28,0.48,0.0,225492.8,9700.0,7696.0,284210.0,,,,0.01,,,,,400.0,,,,0.01,,,,,0.28,,,,100.0,59.45,0.0,0.0,,0.0,100.0,24.68,0.3106,47.29,1.0355
2017-02-14,16496.0,495374.88,0.57,2.99,0.28,0.49,0.0,219098.88,9700.0,7296.0,291291.0,,,,,,,,,,,,,,,,,400.0,0.28,0.01,,,100.0,59.45,0.0,0.0,,0.0,100.0,26.08,0.3391,49.97,1.011
2017-02-15,16496.0,492405.6,0.57,2.67,0.28,0.5,0.0,217785.6,9700.0,7296.0,289545.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,59.45,0.0,0.0,,0.0,100.0,26.18,0.3411,50.16,1.011
2017-02-16,16896.0,498263.04,0.58,2.7,0.28,0.51,0.0,226955.04,9700.0,7696.0,286053.0,,,,0.01,,,,,400.0,,,,0.01,,,,,0.29,,,,100.0,59.45,0.0,0.0,,0.0,100.0,24.82,0.3132,47.56,1.0355
2017-02-17,7396.0,220104.96,0.26,1.16,0.12,0.22,0.0,220104.96,0.0,7396.0,0.0,,,,0.1,,,,0.29,3400.0,9700.0,,,0.1,,,,3700.0,0.0,0.11,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.62,0.3743,53.62,0.4534
2017-02-20,7396.0,215593.4,0.26,1.15,0.12,0.22,0.0,215593.4,0.0,7396.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.71,0.3737,53.52,0.4534
2017-02-21,7396.0,214410.04,0.26,1.14,0.12,0.22,0.0,214410.04,0.0,7396.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.82,0.3709,53.16,0.4534
2017-02-22,7396.0,213596.48,0.26,1.13,0.12,0.22,0.0,213596.48,0.0,7396.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.86,0.3721,53.28,0.4534
2017-02-23,7396.0,213152.72,0.26,1.14,0.12,0.22,0.0,213152.72,0.0,7396.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.81,0.373,53.4,0.4534
2017-02-24,7496.0,216034.72,0.26,1.14,0.13,0.22,0.0,216034.72,0.0,7496.0,0.0,,,,0.0,,,,,100.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.44,0.3631,52.67,0.4476
2017-02-27,7496.0,215884.8,0.26,1.13,0.13,0.22,0.0,215884.8,0.0,7496.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.42,0.3635,52.73,0.4138
2017-02-28,7496.0,212511.6,0.26,1.13,0.13,0.22,0.0,212511.6,0.0,7496.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.6,0.3611,52.38,0.4138
2017-03-01,7455.0,213585.75,0.26,1.11,0.13,0.22,0.0,213585.75,0.0,7455.0,0.0,,,,,,,,,,,,,,,,,41.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.84,0.3654,53.16,0.4116
2017-03-02,7455.0,213585.75,0.26,1.1,0.13,0.22,0.0,213585.75,0.0,7455.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.3643,52.98,0.4116
2017-03-03,7455.0,213213.0,0.26,1.1,0.13,0.22,0.0,213213.0,0.0,7455.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.11,0.3634,52.84,0.4116
2017-03-06,7435.0,207287.8,0.26,1.09,0.13,0.21,0.0,207287.8,0.0,7435.0,0.0,,,,,,,,,,,,,,,,,20.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.42,0.3621,52.51,0.4105
2017-03-07,7435.0,204908.6,0.26,1.06,0.13,0.21,0.0,204908.6,0.0,7435.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.16,0.3628,52.69,0.4105
2017-03-08,7435.0,202529.4,0.26,1.05,0.13,0.21,0.0,202529.4,0.0,7435.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.13,0.3621,52.62,0.4105
2017-03-09,7435.0,202232.0,0.26,1.03,0.13,0.21,0.0,202232.0,0.0,7435.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.99,0.3633,52.81,0.4105
2017-03-10,7335.0,197458.2,0.25,1.04,0.12,0.2,0.0,197458.2,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.5,0.3715,53.28,0.405
2017-03-13,7335.0,196724.7,0.25,1.04,0.12,0.2,0.0,196724.7,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.32,0.3725,53.46,0.405
2017-03-14,7335.0,195991.2,0.25,1.03,0.12,0.2,0.0,195991.2,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.28,0.3725,53.47,0.405
2017-03-15,7335.0,193717.35,0.25,1.05,0.12,0.2,0.0,193717.35,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.55,0.3693,53.0,0.405
2017-03-16,7335.0,202592.7,0.25,1.03,0.12,0.2,0.0,202592.7,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.68,0.3797,54.5,0.405
2017-03-17,7335.0,205233.3,0.25,1.01,0.12,0.21,0.0,205233.3,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.17,0.3766,53.98,0.405
2017-03-20,7335.0,202079.25,0.25,1.0,0.12,0.21,0.0,202079.25,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.58,0.3725,53.36,0.405
2017-03-21,7335.0,201712.5,0.25,1.17,0.12,0.21,0.0,201712.5,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.38,0.3739,53.61,0.405
2017-03-22,7335.0,202886.1,0.25,1.26,0.12,0.21,0.0,202886.1,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.26,0.3751,53.78,0.405
2017-03-23,7335.0,199291.95,0.25,1.3,0.12,0.2,0.0,199291.95,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.59,0.3713,53.22,0.405
2017-03-24,7335.0,198558.45,0.25,1.31,0.12,0.2,0.0,198558.45,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.36,0.3729,53.49,0.405
2017-03-27,7335.0,205380.0,0.25,1.35,0.12,0.21,0.0,205380.0,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.82,0.3796,54.45,0.405
2017-03-28,7335.0,214548.75,0.25,1.33,0.12,0.21,0.0,214548.75,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.73,0.3834,54.9,0.405
2017-03-29,7335.0,210001.05,0.25,1.44,0.12,0.21,0.0,210001.05,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.79,0.3732,53.36,0.405
2017-03-30,7335.0,207360.45,0.25,1.43,0.12,0.21,0.0,207360.45,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.54,0.3747,53.63,0.405
2017-03-31,7335.0,205453.35,0.25,1.44,0.12,0.21,0.0,205453.35,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.48,0.3744,53.61,0.405
2017-04-03,7335.0,206993.7,0.25,1.43,0.12,0.21,0.0,206993.7,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.3,0.3761,53.88,0.405
2017-04-04,7335.0,205673.4,0.25,1.44,0.12,0.21,0.0,205673.4,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.58,0.3757,53.73,0.405
2017-04-05,7335.0,205306.65,0.36,1.45,0.12,0.21,0.0,205306.65,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.41,0.3748,53.69,0.405
2017-04-06,7335.0,204573.15,0.36,1.43,0.12,0.21,0.0,204573.15,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.42,0.3745,53.66,0.405
2017-04-07,7335.0,204206.4,0.36,1.45,0.12,0.21,0.0,204206.4,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.36,0.3747,53.7,0.405
2017-04-10,7335.0,201712.5,0.36,1.46,0.12,0.21,0.0,201712.5,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.54,0.3725,53.38,0.347
2017-04-11,7335.0,200245.5,0.36,1.44,0.12,0.2,0.0,200245.5,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.41,0.3731,53.5,0.347
2017-04-12,7335.0,199365.3,0.36,1.45,0.12,0.2,0.0,199365.3,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.44,0.3723,53.4,0.347
2017-04-13,7335.0,197311.5,0.36,1.46,0.12,0.2,0.0,197311.5,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.45,0.3717,53.32,0.347
2017-04-14,7335.0,197311.5,0.36,1.47,0.12,0.2,0.0,197311.5,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.46,0.3724,53.41,0.347
2017-04-17,7335.0,197311.5,0.36,1.47,0.12,0.2,0.0,197311.5,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,600.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.63,0.3749,53.63,0.347
2017-04-18,7335.0,196504.65,0.36,1.47,0.12,0.2,0.0,196504.65,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.51,0.3748,53.65,0.347
2017-04-19,7335.0,194010.75,0.34,1.46,0.12,0.2,0.0,194010.75,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.59,0.3734,53.46,0.405
2017-04-20,13635.0,363236.4,0.63,2.72,0.22,0.36,0.0,195404.4,11000.0,7335.0,293040.0,,,,,,,,,,,,,,,,11000.0,,0.29,,,,100.0,58.15,0.0,0.0,,0.0,100.0,25.23,0.3768,53.99,0.7208
2017-04-21,13635.0,362009.25,0.63,2.75,0.22,0.37,0.0,194744.25,11000.0,7335.0,292050.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,58.15,0.0,0.0,,0.0,100.0,25.49,0.374,53.57,0.7208
2017-04-24,13635.0,366099.75,0.63,2.83,0.22,0.37,0.0,196944.75,11000.0,7335.0,295350.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,58.15,0.0,0.0,,0.0,100.0,25.26,0.3773,54.03,0.7208
2017-04-25,13635.0,363372.75,0.63,2.83,0.22,0.37,0.0,195477.75,11000.0,7335.0,293150.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,58.15,0.0,0.0,,0.0,100.0,25.52,0.3745,53.62,0.7208
2017-04-26,13635.0,364054.5,0.63,2.91,0.22,0.37,0.0,195844.5,11000.0,7335.0,293700.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,58.15,0.0,0.0,,0.0,100.0,25.47,0.3766,53.87,0.7208
2017-04-27,13635.0,365418.0,0.63,2.89,0.22,0.37,0.0,196578.0,11000.0,7335.0,294800.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,58.15,0.0,0.0,,0.0,100.0,25.4,0.3768,53.92,0.7208
2017-04-28,13635.0,362145.6,0.63,2.92,0.22,0.37,0.0,194817.6,11000.0,7335.0,292160.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,58.15,0.0,0.0,,0.0,100.0,25.61,0.3754,53.68,0.7208
2017-05-01,13635.0,362145.6,0.63,2.94,0.22,0.36,0.0,194817.6,11000.0,7335.0,292160.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,58.15,0.0,0.0,,0.0,100.0,25.64,0.3759,53.73,0.7208
2017-05-02,13635.0,363781.8,0.63,2.94,0.22,0.37,0.0,195697.8,10200.0,7335.0,272136.0,,,,,,,,0.02,,800.0,,,,,,,,0.27,,,,100.0,53.92,0.0,0.0,,0.0,100.0,25.42,0.377,53.93,0.7208
2017-05-03,7335.0,220783.5,0.34,1.6,0.12,0.21,0.0,220783.5,0.0,7335.0,0.0,,,,,,,,0.27,,10200.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.79,0.3993,56.92,0.405
2017-05-04,7335.0,216089.1,0.34,0.91,0.12,0.22,0.0,216089.1,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.09,0.3789,53.88,0.405
2017-05-05,7335.0,216382.5,0.34,0.8,0.12,0.22,0.0,216382.5,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.58,0.3794,54.14,0.405
2017-05-08,7335.0,228852.0,0.34,0.76,0.12,0.22,0.0,228852.0,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.79,0.3893,55.51,0.405
2017-05-09,7335.0,226651.5,0.34,0.76,0.12,0.23,0.0,226651.5,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.93,0.3832,54.42,0.405
2017-05-10,7335.0,219023.1,0.34,0.71,0.12,0.22,0.0,219023.1,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.28,0.3783,53.74,0.405
2017-05-11,7335.0,218583.0,0.34,0.68,0.12,0.22,0.0,218583.0,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.5,0.3769,53.9,0.405
2017-05-12,7335.0,215649.0,0.34,0.69,0.12,0.22,0.0,215649.0,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.69,0.3747,53.58,0.405
2017-05-15,7335.0,219756.6,0.34,0.7,0.12,0.22,0.0,219756.6,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.16,0.3792,54.28,0.405
2017-05-16,7335.0,226064.7,0.34,0.7,0.12,0.22,0.0,226064.7,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.21,0.3848,54.88,0.405
2017-05-17,7335.0,218069.55,0.34,0.69,0.12,0.22,0.0,218069.55,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.18,0.3748,53.39,0.405
2017-05-18,7335.0,215649.0,0.34,0.67,0.12,0.22,0.0,215649.0,0.0,7335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.7,0.3775,53.88,0.405
2017-05-19,8335.0,245882.5,0.38,0.76,0.14,0.25,0.0,245882.5,1000.0,8335.0,29500.0,,,,0.03,,,,,1000.0,,,,0.03,,,1000.0,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.31,0.3595,47.44,0.4602
2017-05-22,8335.0,245882.5,0.38,0.77,0.14,0.25,0.0,245882.5,1000.0,8335.0,29500.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.25,0.3594,47.46,0.4602
2017-05-23,8335.0,245799.15,0.38,0.77,0.14,0.25,0.0,245799.15,1000.0,8335.0,29490.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.36,0.362,47.71,0.4602
2017-05-24,8335.0,245715.8,0.38,0.77,0.14,0.25,0.0,245715.8,1000.0,8335.0,29480.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.36,0.3596,47.41,0.4602
2017-05-25,8335.0,246632.65,0.38,0.77,0.14,0.25,0.0,246632.65,1000.0,8335.0,29590.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.25,0.3604,47.59,0.4602
2017-05-26,8335.0,242715.2,0.38,0.77,0.14,0.25,0.0,242715.2,1000.0,8335.0,29120.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.58,0.3582,47.08,0.4602
2017-05-29,8335.0,244548.9,0.38,0.76,0.14,0.25,0.0,244548.9,1000.0,8335.0,29340.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.73,0.0,0.0,,0.0,100.0,34.41,0.3594,47.35,0.3943
2017-05-30,8335.0,242465.15,0.38,0.75,0.14,0.25,0.0,242465.15,1000.0,8335.0,29090.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.44,0.3586,47.23,0.4602
2017-05-31,8335.0,240881.5,0.38,0.75,0.14,0.24,0.0,240881.5,1000.0,8335.0,28900.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.37,0.3586,47.28,0.4602
2017-06-01,8335.0,241715.0,0.38,0.74,0.14,0.24,0.0,241715.0,1000.0,8335.0,29000.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.17,0.3593,47.5,0.4602
2017-06-02,8335.0,244132.15,0.38,0.74,0.14,0.25,0.0,244132.15,1000.0,8335.0,29290.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.11,0.3602,47.65,0.4602
2017-06-05,8335.0,242465.15,0.38,0.74,0.14,0.25,0.0,242465.15,1000.0,8335.0,29090.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.4,0.3587,47.27,0.4602
2017-06-06,8335.0,238047.6,0.38,0.74,0.14,0.24,0.0,238047.6,1000.0,8335.0,28560.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.52,0.0,0.0,,0.0,100.0,34.58,0.3571,46.95,0.4602
2017-06-07,11835.0,338007.6,0.54,1.04,0.19,0.34,0.0,238047.6,8400.0,8335.0,239904.0,,,,,,,,,,,,,,,,7400.0,,0.24,,,,100.0,46.38,0.0,0.0,,0.0,100.0,34.22,0.3587,47.39,0.6534
2017-06-08,11835.0,334102.05,0.54,1.04,0.19,0.34,0.0,235297.05,8400.0,8335.0,237132.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,46.38,0.0,0.0,,0.0,100.0,34.4,0.3574,47.1,0.6534
