,GPE FP Equity_DX_SI_QTY,GPE FP Equity_DX_SHORT_INTEREST_VALUE,GPE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GPE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GPE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GPE FP Equity_DX_SI_MV,GPE FP Equity_DX_DSS,GPE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GPE FP Equity_DX_SUPPLY_SI_QTY,GPE FP Equity_DX_BROKER_SI_QTY,GPE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GPE FP Equity_DX_BROKER_SI_MV_NEW_x,GPE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GPE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GPE FP Equity_DX_SUPPLY_SI_MV_NEW,GPE FP Equity_DX_BROKER_SI_QTY_ADD,GPE FP Equity_DX_BROKER_SI_QTY_NEW,GPE FP Equity_DX_SUPPLY_SI_MV_DEC,GPE FP Equity_DX_SUPPLY_SI_QTY_DEC,GPE FP Equity_DX_BROKER_SI_MV_NEW_y,GPE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GPE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GPE FP Equity_DX_BROKER_SI_MV_ADD,GPE FP Equity_DX_SUPPLY_SI_QTY_ADD,GPE FP Equity_DX_BROKER_SI_QTY_DEC,GPE FP Equity_DX_SUPPLY_SI_MV,GPE FP Equity_DX_BROKER_SI_MV_DEC,GPE FP Equity_DX_SUPPLY_SI_MV_RMV,GPE FP Equity_DX_BROKER_SI_MV_RMV,GPE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GPE FP Equity_DX_UTILIZATION_QUANTITY,GPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GPE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GPE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GPE FP Equity_DX_ACTIVE_UTILIZATION_MV,GPE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GPE FP Equity_DX_BROKER_SI_CON_RATIO,GPE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GPE FP Equity_DX_DEMAND_SUPPLY_RATIO,GPE FP Equity_PX_LAST
2008-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,83380.88,,0.09,0.0,,0.0,,0.0,17.56
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,85470.15,,0.09,0.0,,0.0,,0.0,18.0
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,85565.11,,0.09,0.0,,0.0,,0.0,18.02
2008-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,83095.98,,0.09,0.0,,0.0,,0.0,17.5
2008-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,83475.84,,0.09,0.0,,0.0,,0.0,17.58
2008-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,83808.23,,0.09,0.0,,0.0,,0.0,17.65
2008-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,80721.8,,0.09,0.0,,0.0,,0.0,17.0
2008-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,80674.32,,0.09,0.0,,0.0,,0.0,16.99
2008-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,79154.85,,0.09,0.0,,0.0,,0.0,16.67
2008-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.09,0.0,,0.0,,0.0,15.0
2008-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,77350.48,,0.08,0.0,,0.0,,0.0,16.29
2008-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,78300.15,,0.08,0.0,,0.0,,0.0,16.49
2008-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73124.46,,0.08,0.0,,0.0,,0.0,15.4
2008-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,72744.59,,0.08,0.0,,0.0,,0.0,15.32
2008-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,74074.13,,0.08,0.0,,0.0,,0.0,15.6
2008-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,74074.13,,0.08,0.0,,0.0,,0.0,15.6
2008-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,77540.42,,0.08,0.0,,0.0,,0.0,16.33
2008-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,74074.13,,0.08,0.0,,0.0,,0.0,15.6
2008-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73599.29,,0.08,0.0,,0.0,,0.0,15.5
2008-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73124.46,,0.08,0.0,,0.0,,0.0,15.4
2008-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,72174.79,,0.08,0.0,,0.0,,0.0,15.2
2008-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75498.63,,0.08,0.0,,0.0,,0.0,15.9
2008-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75451.15,,0.08,0.0,,0.0,,0.0,15.89
2008-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71699.96,,0.08,0.0,,0.0,,0.0,15.1
2008-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68850.95,,0.08,0.0,,0.0,,0.0,14.5
2008-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68850.95,,0.07,0.0,,0.0,,0.0,14.5
2008-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,78347.63,,0.07,0.0,,0.0,,0.0,16.5
2008-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73599.29,,0.08,0.0,,0.0,,0.0,15.5
2008-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,76923.13,,0.08,0.0,,0.0,,0.0,16.2
2008-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75878.5,,0.08,0.0,,0.0,,0.0,15.98
2008-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75878.5,,0.08,0.0,,0.0,,0.0,15.98
2008-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75878.5,,0.08,0.0,,0.0,,0.0,15.98
2008-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75878.5,,0.08,0.0,,0.0,,0.0,15.98
2008-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75878.5,,0.08,0.0,,0.0,,0.0,15.98
2008-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68850.95,,0.08,0.0,,0.0,,0.0,14.5
2008-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,72127.31,,0.07,0.0,,0.0,,0.0,15.19
2008-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73836.71,,0.08,0.0,,0.0,,0.0,15.55
2008-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73599.29,,0.08,0.0,,0.0,,0.0,15.5
2008-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71177.64,,0.08,0.0,,0.0,,0.0,14.99
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71035.19,,0.08,0.0,,0.0,,0.0,14.96
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75498.63,,0.08,0.0,,0.0,,0.0,15.9
2008-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73314.39,,0.08,0.0,,0.0,,0.0,15.44
2008-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,72174.79,,0.08,0.0,,0.0,,0.0,15.2
2008-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,69800.62,,0.08,0.0,,0.0,,0.0,14.7
2008-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,70750.29,,0.08,0.0,,0.0,,0.0,14.9
2008-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,70750.29,,0.08,0.0,,0.0,,0.0,14.9
2008-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2008-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,70797.77,,0.08,0.0,,0.0,,0.0,14.91
2008-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,70275.45,,0.08,0.0,,0.0,,0.0,14.8
2008-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73599.29,,0.08,0.0,,0.0,,0.0,15.5
2008-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68898.43,,0.08,0.0,,0.0,,0.0,14.51
2008-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68328.63,,0.07,0.0,,0.0,,0.0,14.39
2008-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68328.63,,0.07,0.0,,0.0,,0.0,14.39
2008-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68328.63,,0.07,0.0,,0.0,,0.0,
2008-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68328.63,,0.07,0.0,,0.0,,0.0,
2008-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68376.12,,0.07,0.0,,0.0,,0.0,14.4
2008-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73836.71,,0.07,0.0,,0.0,,0.0,15.55
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73599.29,,0.08,0.0,,0.0,,0.0,15.5
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73599.29,,0.08,0.0,,0.0,,0.0,
2009-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73124.46,,0.08,0.0,,0.0,,0.0,15.4
2009-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73599.29,,0.08,0.0,,0.0,,0.0,15.5
2009-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,73599.29,,0.08,0.0,,0.0,,0.0,15.5
2009-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2009-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,71225.12,,0.08,0.0,,0.0,,0.0,15.0
2009-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,69800.62,,0.08,0.0,,0.0,,0.0,14.7
2009-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,69753.14,,0.08,0.0,,0.0,,0.0,14.69
2009-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,69753.14,,0.08,0.0,,0.0,,0.0,14.69
2009-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,69753.14,,0.08,0.0,,0.0,,0.0,14.69
2009-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,69753.14,,0.08,0.0,,0.0,,0.0,14.69
2009-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,66951.61,,0.08,0.0,,0.0,,0.0,14.1
2009-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68755.98,,0.07,0.0,,0.0,,0.0,14.48
2009-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68755.98,,0.07,0.0,,0.0,,0.0,14.48
2009-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68613.53,,0.07,0.0,,0.0,,0.0,14.45
2009-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68566.05,,0.07,0.0,,0.0,,0.0,14.44
2009-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68613.53,,0.07,0.0,,0.0,,0.0,14.45
2009-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68613.53,,0.07,0.0,,0.0,,0.0,14.45
2009-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68850.95,,0.07,0.0,,0.0,,0.0,14.5
2009-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68803.47,,0.07,0.0,,0.0,,0.0,14.49
2009-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68850.95,,0.07,0.0,,0.0,,0.0,14.5
2009-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68850.95,,0.07,0.0,,0.0,,0.0,14.5
2009-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68850.95,,0.07,0.0,,0.0,,0.0,14.5
2009-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,65289.69,,0.07,0.0,,0.0,,0.0,13.75
2009-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,70275.45,,0.07,0.0,,0.0,,0.0,14.8
2009-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68755.98,,0.08,0.0,,0.0,,0.0,14.48
2009-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68708.5,,0.07,0.0,,0.0,,0.0,14.47
2009-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,67331.48,,0.07,0.0,,0.0,,0.0,14.18
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,68850.95,,0.07,0.0,,0.0,,0.0,14.5
2009-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,74881.34,,0.07,0.0,,0.0,,0.0,15.77
2009-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,74881.34,,0.08,0.0,,0.0,,0.0,15.77
2009-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75261.21,,0.08,0.0,,0.0,,0.0,15.85
2009-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75451.15,,0.08,0.0,,0.0,,0.0,15.89
2009-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75356.18,,0.08,0.0,,0.0,,0.0,15.87
2009-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5148.0,75356.18,,0.08,0.0,,0.0,,0.0,15.87
