,ALMGI FP Equity_DX_SI_QTY,ALMGI FP Equity_DX_SHORT_INTEREST_VALUE,ALMGI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMGI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMGI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMGI FP Equity_DX_SI_MV,ALMGI FP Equity_DX_DSS,ALMGI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMGI FP Equity_DX_SUPPLY_SI_QTY,ALMGI FP Equity_DX_BROKER_SI_QTY,ALMGI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMGI FP Equity_DX_BROKER_SI_MV_NEW_x,ALMGI FP Equity_DX_BROKER_SI_MV_INC_x,ALMGI FP Equity_DX_BROKER_SI_QTY_ADD,ALMGI FP Equity_DX_BROKER_SI_QTY_NEW,ALMGI FP Equity_DX_SUPPLY_SI_MV_DEC,ALMGI FP Equity_DX_BROKER_SI_QTY_INC,ALMGI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMGI FP Equity_DX_BROKER_SI_MV_NEW_y,ALMGI FP Equity_DX_BROKER_SI_MV_INC_y,ALMGI FP Equity_DX_BROKER_SI_MV_ADD,ALMGI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMGI FP Equity_DX_BROKER_SI_QTY_DEC,ALMGI FP Equity_DX_SUPPLY_SI_MV,ALMGI FP Equity_DX_BROKER_SI_MV_DEC,ALMGI FP Equity_DX_BROKER_SI_MV_RMV,ALMGI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMGI FP Equity_DX_UTILIZATION_QUANTITY,ALMGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMGI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMGI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMGI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMGI FP Equity_DX_BROKER_SI_CON_RATIO,ALMGI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMGI FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,6233.0,6606.98,0.01,0.0,,0.0,,0.0
2012-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,6233.0,5796.69,0.01,0.0,,0.0,,0.0
2012-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,317.24,0.0,0.0,,0.0,,0.0
2012-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,317.24,0.0,0.0,,0.0,,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,317.24,0.0,0.0,,0.0,,0.0
2013-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,317.24,0.0,0.0,,0.0,,0.0
2013-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,326.48,0.0,0.0,,0.0,,0.0
2013-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,326.48,0.0,0.0,,0.0,,0.0
2013-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,286.44,0.0,0.0,,0.0,,0.0
2013-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,286.44,0.0,0.0,,0.0,,0.0
2013-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,354.2,0.0,0.0,,0.0,,0.0
2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,329.56,0.0,0.0,,0.0,,0.0
2013-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,311.08,0.0,0.0,,0.0,,0.0
2013-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,311.08,0.0,0.0,,0.0,,0.0
2013-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,317.24,0.0,0.0,,0.0,,0.0
2013-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,317.24,0.0,0.0,,0.0,,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,317.24,0.0,0.0,,0.0,,0.0
2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,323.4,0.0,0.0,,0.0,,0.0
2013-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,323.4,0.0,0.0,,0.0,,0.0
2013-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,323.4,0.0,0.0,,0.0,,0.0
2013-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,311.08,0.0,0.0,,0.0,,0.0
2013-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,311.08,0.0,0.0,,0.0,,0.0
2013-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,295.68,0.0,0.0,,0.0,,0.0
2013-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,283.36,0.0,0.0,,0.0,,0.0
2013-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,286.44,0.0,0.0,,0.0,,0.0
2013-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,286.44,0.0,0.0,,0.0,,0.0
2013-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,286.44,0.0,0.0,,0.0,,0.0
2013-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,298.76,0.0,0.0,,0.0,,0.0
2013-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,298.76,0.0,0.0,,0.0,,0.0
2013-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,304.92,0.0,0.0,,0.0,,0.0
2013-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,314.16,0.0,0.0,,0.0,,0.0
2013-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,298.76,0.0,0.0,,0.0,,0.0
2013-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,298.76,0.0,0.0,,0.0,,0.0
2013-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,283.36,0.0,0.0,,0.0,,0.0
2013-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,283.36,0.0,0.0,,0.0,,0.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,283.36,0.0,0.0,,0.0,,0.0
2013-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,286.44,0.0,0.0,,0.0,,0.0
2013-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,292.6,0.0,0.0,,0.0,,0.0
2013-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,286.44,0.0,0.0,,0.0,,0.0
2013-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,308.0,0.0,0.0,,0.0,,0.0
2013-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,267.96,0.0,0.0,,0.0,,0.0
2013-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,304.92,0.0,0.0,,0.0,,0.0
2013-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,304.92,0.0,0.0,,0.0,,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,304.92,0.0,0.0,,0.0,,0.0
2013-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,301.84,0.0,0.0,,0.0,,0.0
2013-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,320.32,0.0,0.0,,0.0,,0.0
2013-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,274.12,0.0,0.0,,0.0,,0.0
2013-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,298.76,0.0,0.0,,0.0,,0.0
2013-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,298.76,0.0,0.0,,0.0,,0.0
2013-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,280.28,0.0,0.0,,0.0,,0.0
2013-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,277.2,0.0,0.0,,0.0,,0.0
2013-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,304.92,0.0,0.0,,0.0,,0.0
2013-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,286.44,0.0,0.0,,0.0,,0.0
2013-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,304.92,0.0,0.0,,0.0,,0.0
2013-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,335.72,0.0,0.0,,0.0,,0.0
2013-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,338.8,0.0,0.0,,0.0,,0.0
2013-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,338.8,0.0,0.0,,0.0,,0.0
2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,338.8,0.0,0.0,,0.0,,0.0
2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,338.8,0.0,0.0,,0.0,,0.0
2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,338.8,0.0,0.0,,0.0,,0.0
2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,338.8,0.0,0.0,,0.0,,0.0
2013-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,304.92,0.0,0.0,,0.0,,0.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,289.52,0.0,0.0,,0.0,,0.0
2013-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,274.12,0.0,0.0,,0.0,,0.0
2013-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,308.0,274.12,0.0,0.0,,0.0,,0.0
