,ALNMR FP Equity_DX_SI_QTY,ALNMR FP Equity_DX_SHORT_INTEREST_VALUE,ALNMR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNMR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNMR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNMR FP Equity_DX_SI_MV,ALNMR FP Equity_DX_DSS,ALNMR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNMR FP Equity_DX_SUPPLY_SI_QTY,ALNMR FP Equity_DX_BROKER_SI_QTY,ALNMR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNMR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNMR FP Equity_DX_BROKER_SI_MV_INC_x,ALNMR FP Equity_DX_BROKER_SI_QTY_ADD,ALNMR FP Equity_DX_SUPPLY_SI_MV_DEC,ALNMR FP Equity_DX_BROKER_SI_QTY_INC,ALNMR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNMR FP Equity_DX_BROKER_SI_MV_INC_y,ALNMR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNMR FP Equity_DX_BROKER_SI_MV_ADD,ALNMR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNMR FP Equity_DX_BROKER_SI_QTY_DEC,ALNMR FP Equity_DX_SUPPLY_SI_MV,ALNMR FP Equity_DX_BROKER_SI_MV_DEC,ALNMR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNMR FP Equity_DX_UTILIZATION_QUANTITY,ALNMR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNMR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNMR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNMR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNMR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNMR FP Equity_DX_BROKER_SI_CON_RATIO,ALNMR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNMR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNMR FP Equity_PX_LAST
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,289547.0,602257.76,0.61,0.0,,0.0,,0.0,2.08
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,289547.0,596466.82,0.6,0.0,,0.0,,0.0,2.06
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,289547.0,628316.99,0.6,0.0,,0.0,,0.0,2.17
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,518632.29,0.54,0.0,,0.0,,0.0,2.07
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,521137.76,0.52,0.0,,0.0,,0.0,2.08
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,508610.41,0.52,0.0,,0.0,,0.0,2.03
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,508610.41,0.51,0.0,,0.0,,0.0,2.03
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,516126.82,0.51,0.0,,0.0,,0.0,2.06
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,516126.82,0.52,0.0,,0.0,,0.0,2.06
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,531159.64,0.52,0.0,,0.0,,0.0,2.12
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,516126.82,0.53,0.0,,0.0,,0.0,2.06
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,538676.05,0.52,0.0,,0.0,,0.0,2.15
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,538676.05,0.54,0.0,,0.0,,0.0,2.15
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,528654.17,0.54,0.0,,0.0,,0.0,2.11
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,289547.0,590675.88,0.61,0.0,,0.0,,0.0,2.04
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,289547.0,587780.41,0.59,0.0,,0.0,,0.0,2.03
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,289547.0,608048.7,0.59,0.0,,0.0,,0.0,2.1
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,289547.0,553034.77,0.61,0.0,,0.0,,0.0,1.91
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287847.0,552666.24,0.6,0.0,,0.0,,0.0,1.92
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287847.0,552666.24,0.55,0.0,,0.0,,0.0,1.92
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287847.0,549787.77,0.55,0.0,,0.0,,0.0,1.91
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287847.0,549787.77,0.55,0.0,,0.0,,0.0,1.91
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287847.0,558423.18,0.55,0.0,,0.0,,0.0,1.94
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287847.0,555544.71,0.56,0.0,,0.0,,0.0,1.93
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,287847.0,555544.71,0.56,0.0,,0.0,,0.0,1.93
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,476039.3,0.48,0.0,,0.0,,0.0,1.9
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,463511.95,0.48,0.0,,0.0,,0.0,1.85
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,481050.24,0.46,0.0,,0.0,,0.0,1.92
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,466017.42,0.48,0.0,,0.0,,0.0,1.86
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,488566.65,0.47,0.0,,0.0,,0.0,1.95
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,488566.65,0.49,0.0,,0.0,,0.0,1.95
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,478544.77,0.49,0.0,,0.0,,0.0,1.91
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,455995.54,0.48,0.0,,0.0,,0.0,1.82
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,440962.72,0.46,0.0,,0.0,,0.0,1.76
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,425929.9,0.44,0.0,,0.0,,0.0,1.7
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,413402.55,0.43,0.0,,0.0,,0.0,1.65
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,403380.67,0.41,0.0,,0.0,,0.0,1.61
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,428435.37,0.4,0.0,,0.0,,0.0,1.71
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,425929.9,0.43,0.0,,0.0,,0.0,1.7
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,420918.96,0.43,0.0,,0.0,,0.0,1.68
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,415908.02,0.48,0.0,,0.0,,0.0,1.66
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,417160.76,0.48,0.0,,0.0,,0.0,1.665
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,425929.9,0.42,0.0,,0.0,,0.0,1.7
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,425929.9,0.43,0.0,,0.0,,0.0,1.7
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,398369.73,0.43,0.0,,0.0,,0.0,1.59
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,400875.2,0.4,0.0,,0.0,,0.0,1.6
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,388347.85,0.4,0.0,,0.0,,0.0,1.55
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,360787.68,0.39,0.0,,0.0,,0.0,1.44
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,397117.0,0.36,0.0,,0.0,,0.0,1.585
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,360787.68,0.4,0.0,,0.0,,0.0,1.44
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,357029.48,0.36,0.0,,0.0,,0.0,1.425
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,375820.5,0.36,0.0,,0.0,,0.0,1.5
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,375820.5,0.38,0.0,,0.0,,0.0,1.5
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,375820.5,0.38,0.0,,0.0,,0.0,1.5
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,363293.15,0.38,0.0,,0.0,,0.0,1.45
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,375820.5,0.36,0.0,,0.0,,0.0,1.5
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,365798.62,0.38,0.0,,0.0,,0.0,1.46
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,363293.15,0.37,0.0,,0.0,,0.0,1.45
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,370809.56,0.36,0.0,,0.0,,0.0,1.48
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,362040.42,0.37,0.0,,0.0,,0.0,1.445
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,362040.42,0.36,0.0,,0.0,,0.0,1.445
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,365798.62,0.36,0.0,,0.0,,0.0,1.46
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,362040.42,0.37,0.0,,0.0,,0.0,1.445
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,350765.8,0.36,0.0,,0.0,,0.0,1.4
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,343249.39,0.35,0.0,,0.0,,0.0,1.37
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,313183.75,0.34,0.0,,0.0,,0.0,1.25
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,313183.75,0.31,0.0,,0.0,,0.0,1.25
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,313183.75,0.31,0.0,,0.0,,0.0,1.25
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,313183.75,0.31,0.0,,0.0,,0.0,1.25
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,325711.1,0.31,0.0,,0.0,,0.0,1.3
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,362040.42,0.33,0.0,,0.0,,0.0,1.445
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,357029.48,0.36,0.0,,0.0,,0.0,1.425
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,354524.01,0.36,0.0,,0.0,,0.0,1.415
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,355776.74,0.36,0.0,,0.0,,0.0,1.42
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,330722.04,0.36,0.0,,0.0,,0.0,1.32
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,318194.69,0.33,0.0,,0.0,,0.0,1.27
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,350765.8,0.32,0.0,,0.0,,0.0,1.4
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,313183.75,0.35,0.0,,0.0,,0.0,1.25
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,315689.22,0.31,0.0,,0.0,,0.0,1.26
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,305667.34,0.32,0.0,,0.0,,0.0,1.22
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,325711.1,0.31,0.0,,0.0,,0.0,1.3
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,305667.34,0.33,0.0,,0.0,,0.0,1.22
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,306920.08,0.31,0.0,,0.0,,0.0,1.225
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,320700.16,0.31,0.0,,0.0,,0.0,1.28
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,310678.28,0.32,0.0,,0.0,,0.0,1.24
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,305667.34,0.31,0.0,,0.0,,0.0,1.22
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,319447.43,0.31,0.0,,0.0,,0.0,1.275
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,291887.26,0.32,0.0,,0.0,,0.0,1.165
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,288129.05,0.29,0.0,,0.0,,0.0,1.15
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,288129.05,0.29,0.0,,0.0,,0.0,1.15
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,288129.05,0.29,0.0,,0.0,,0.0,1.15
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,268085.29,0.29,0.0,,0.0,,0.0,1.07
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,271843.5,0.27,0.0,,0.0,,0.0,1.085
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,264327.09,0.27,0.0,,0.0,,0.0,1.055
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,265579.82,0.27,0.0,,0.0,,0.0,1.06
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.27,0.0,,0.0,,0.0,1.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.25,0.0,,0.0,,0.0,1.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,263074.35,0.25,0.0,,0.0,,0.0,1.05
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.26,0.0,,0.0,,0.0,1.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,220481.36,0.25,0.0,,0.0,,0.0,0.88
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,240525.12,0.22,0.0,,0.0,,0.0,0.96
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,255557.94,0.24,0.0,,0.0,,0.0,1.02
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,251799.74,0.26,0.0,,0.0,,0.0,1.005
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,225492.3,0.25,0.0,,0.0,,0.0,0.9
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,205448.54,0.23,0.0,,0.0,,0.0,0.82
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,235013.09,0.21,0.0,,0.0,,0.0,0.938
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,232507.62,0.24,0.0,,0.0,,0.0,0.928
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,224490.11,0.23,0.0,,0.0,,0.0,0.896
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,240024.03,0.23,0.0,,0.0,,0.0,0.958
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,222986.83,0.24,0.0,,0.0,,0.0,0.89
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,200437.6,0.22,0.0,,0.0,,0.0,0.8
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,200437.6,0.2,0.0,,0.0,,0.0,0.8
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,192921.19,0.2,0.0,,0.0,,0.0,0.77
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,193422.28,0.19,0.0,,0.0,,0.0,0.772
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,200437.6,0.19,0.0,,0.0,,0.0,0.8
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,200437.6,0.2,0.0,,0.0,,0.0,0.8
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,222986.83,0.2,0.0,,0.0,,0.0,0.89
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,225492.3,0.22,0.0,,0.0,,0.0,0.9
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,240024.03,0.23,0.0,,0.0,,0.0,0.958
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,225492.3,0.24,0.0,,0.0,,0.0,0.9
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,244533.87,0.23,0.0,,0.0,,0.0,0.976
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,245536.06,0.24,0.0,,0.0,,0.0,0.98
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.25,0.0,,0.0,,0.0,1.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.25,0.0,,0.0,,0.0,1.0
