,X1G FP Equity_DX_SI_QTY,X1G FP Equity_DX_SHORT_INTEREST_VALUE,X1G FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,X1G FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,X1G FP Equity_DX_SI_MV,X1G FP Equity_DX_DSS,X1G FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,X1G FP Equity_DX_SUPPLY_SI_QTY,X1G FP Equity_DX_BROKER_SI_QTY,X1G FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,X1G FP Equity_DX_BROKER_SI_MV_NEW_x,X1G FP Equity_DX_SUPPLY_SI_QTY_INC_x,X1G FP Equity_DX_BROKER_SI_MV_INC_x,X1G FP Equity_DX_BROKER_SI_QTY_ADD,X1G FP Equity_DX_BROKER_SI_QTY_NEW,X1G FP Equity_DX_SUPPLY_SI_MV_DEC,X1G FP Equity_DX_BROKER_SI_QTY_INC,X1G FP Equity_DX_SUPPLY_SI_QTY_DEC,X1G FP Equity_DX_BROKER_SI_MV_NEW_y,X1G FP Equity_DX_BROKER_SI_MV_INC_y,X1G FP Equity_DX_SUPPLY_SI_QTY_INC_y,X1G FP Equity_DX_BROKER_SI_MV_ADD,X1G FP Equity_DX_SUPPLY_SI_QTY_ADD,X1G FP Equity_DX_BROKER_SI_QTY_DEC,X1G FP Equity_DX_SUPPLY_SI_MV,X1G FP Equity_DX_BROKER_SI_MV_DEC,X1G FP Equity_DX_BROKER_SI_MV_RMV,X1G FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,X1G FP Equity_DX_UTILIZATION_QUANTITY,X1G FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,X1G FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,X1G FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,X1G FP Equity_DX_ACTIVE_UTILIZATION_MV,X1G FP Equity_DX_BROKER_SI_MARKET_SHARE_2,X1G FP Equity_DX_BROKER_SI_CON_RATIO,X1G FP Equity_DX_BROKER_SI_MARKET_SHARE_1,X1G FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-12-04,337.0,72289.87,0.02,0.0,0.07,,0.0,337.0,0.0,72289.87,,,,,,,,,,,,,,,0.07,,,8.22,0.41,3763.0,807201.1,0.81,8.22,,0.0,,0.0041
2014-12-05,337.0,72414.56,0.02,0.0,0.07,,0.0,337.0,0.0,72414.56,,,,,,,,,,,,,,,0.07,,,8.22,0.41,3763.0,808593.4,0.81,8.22,,0.0,,0.0041
2014-12-08,337.0,72623.5,0.02,0.0,0.07,,0.0,337.0,0.0,72623.5,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-09,337.0,72465.11,0.02,0.0,0.07,,0.0,337.0,0.0,72465.11,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-10,337.0,72387.6,0.02,0.0,0.07,,0.0,337.0,0.0,72387.6,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-11,337.0,72343.79,0.02,0.0,0.07,,0.0,337.0,0.0,72343.79,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-12,337.0,72394.34,0.02,0.0,0.07,,0.0,337.0,0.0,72394.34,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-15,337.0,72566.21,0.02,0.0,0.07,,0.0,337.0,0.0,72566.21,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-16,337.0,72569.58,0.02,0.0,0.07,,0.0,337.0,0.0,72569.58,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-17,337.0,72657.2,0.02,0.0,0.07,,0.0,337.0,0.0,72657.2,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-18,337.0,72663.94,0.02,0.0,0.07,,0.0,337.0,0.0,72663.94,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-19,337.0,72751.56,0.02,0.0,0.07,,0.0,337.0,0.0,72751.56,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-22,337.0,72798.74,0.02,0.0,0.07,,0.0,337.0,0.0,72798.74,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-23,337.0,72903.21,0.02,0.0,0.07,,0.0,337.0,0.0,72903.21,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-24,337.0,72903.21,0.02,0.0,0.07,,0.0,337.0,0.0,72903.21,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-25,337.0,72903.21,0.02,0.0,0.07,,0.0,337.0,0.0,72903.21,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-26,337.0,72903.21,0.02,0.0,0.07,,0.0,337.0,0.0,72903.21,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-29,337.0,72913.32,0.02,0.0,0.07,,0.0,337.0,0.0,72913.32,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-30,337.0,73125.63,0.02,0.0,0.07,,0.0,337.0,0.0,73125.63,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2014-12-31,337.0,73125.63,0.02,0.0,0.07,,0.0,337.0,0.0,73125.63,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2015-01-01,337.0,73125.63,0.02,0.0,0.07,,0.0,337.0,0.0,73125.63,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2015-01-02,337.0,73519.92,0.02,0.0,0.07,,0.0,337.0,0.0,73519.92,,,,,,,,,,,,,,,0.07,,,100.0,0.41,0.0,0.0,0.0,100.0,,0.0,,0.0041
2015-01-05,108.0,23482.44,0.01,0.0,0.02,,0.0,108.0,0.0,23482.44,,,,,,0.05,,229.0,,,,,,,0.02,,,100.0,0.13,0.0,0.0,0.0,100.0,,0.0,,0.0013
2015-01-06,108.0,23507.28,0.01,0.0,0.02,,0.0,108.0,0.0,23507.28,,,,,,,,,,,,,,,0.02,,,100.0,0.13,0.0,0.0,0.0,100.0,,0.0,,0.0013
2015-01-07,108.0,23431.68,0.01,0.0,0.02,,0.0,108.0,0.0,23431.68,,,,,,,,,,,,,,,0.02,,,100.0,0.13,0.0,0.0,0.0,100.0,,0.0,,0.0013
2015-01-08,2500.0,543050.0,0.17,0.03,0.54,,0.0,2500.0,0.0,543050.0,,2392.0,,,,,,,,,2392.0,,,,0.54,,,100.0,3.03,0.0,0.0,0.0,100.0,,0.0,,0.0303
2015-01-09,2500.0,542150.0,0.18,0.03,0.54,,0.0,2500.0,0.0,542150.0,,,,,,,,,,,,,,,0.54,,,100.0,3.03,0.0,0.0,0.0,100.0,,0.0,,0.0303
2015-01-12,7500.0,1632600.0,0.56,0.1,1.63,,544200.0,5000.0,2500.0,1088400.0,,,,2500.0,,,,,,,,0.54,2500.0,,1.09,,,32.4,6.07,10432.0,2270837.76,2.26,32.4,,1.0,100.0,0.091
2015-01-13,2500.0,544700.0,0.24,0.03,0.54,,0.0,2500.0,0.0,544700.0,,,,,,0.54,,2500.0,,,,,,2500.0,0.54,0.55,,100.0,3.03,0.0,0.0,0.0,100.0,,0.0,,0.0303
2015-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.54,,2500.0,,,,,,,0.0,,,0.0,0.0,82384.0,18004199.36,17.95,0.0,,0.0,,0.0
2015-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82384.0,18002551.68,18.05,0.0,,0.0,,0.0
2015-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82384.0,18082464.16,18.1,0.0,,0.0,,0.0
2015-01-19,4000.0,878160.0,0.42,0.06,0.88,,439080.0,2000.0,2000.0,439080.0,,,,2000.0,,,,,,,,0.44,2000.0,,0.44,,,100.0,2.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.0486
2015-01-20,4000.0,877680.0,0.42,0.06,0.88,,438840.0,2000.0,2000.0,438840.0,,,,,,,,,,,,,,,0.44,,,100.0,2.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.0485
2015-01-21,4000.0,876120.0,0.44,0.05,0.88,,438060.0,2000.0,2000.0,438060.0,,,,,,,,,,,,,,,0.44,,,100.0,2.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.0485
2015-01-22,6000.0,1324200.0,0.65,0.08,1.31,,662100.0,3000.0,3000.0,662100.0,,,,1000.0,,,,,,,,0.22,1000.0,,0.66,,,20.09,3.64,11932.0,2633392.4,2.61,20.09,33.32,0.5556,66.68,0.0728
2015-01-23,4000.0,888080.0,0.42,0.05,0.88,,444040.0,2000.0,2000.0,444040.0,,,,,,0.22,,1000.0,,,,,,1000.0,0.44,0.22,,100.0,2.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.0485
2015-01-26,4000.0,888720.0,0.4,0.05,0.88,,444360.0,2000.0,2000.0,444360.0,,,,,,,,,,,,,,,0.44,,,100.0,2.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.0485
2015-01-27,4010.0,890139.8,0.39,0.05,0.89,,445069.9,2005.0,2005.0,445069.9,,5.0,,5.0,,,,,,,5.0,0.0,,,0.45,,,100.0,2.43,0.0,0.0,0.0,100.0,0.25,0.995,99.75,0.0487
2015-01-28,2010.0,445114.5,0.29,0.03,0.44,,444007.25,5.0,2005.0,1107.25,,,,,,0.45,,2000.0,,,,,,,0.0,,,0.12,0.01,4089.0,905509.05,0.9,0.12,0.25,0.995,99.75,0.0244
2015-01-29,10.0,2212.5,0.0,0.0,0.0,,1106.25,5.0,5.0,1106.25,,,,,,,,,,,,,,2000.0,0.0,0.44,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001
2015-01-30,605.0,134128.5,0.08,0.01,0.13,,1108.5,600.0,5.0,133020.0,,,,,,0.0,,5.0,,,,,600.0,,0.13,,,0.92,0.74,64900.0,14388330.0,14.38,0.92,,1.0,100.0,0.0075
2015-02-02,4600.0,1019958.0,0.74,0.06,1.02,,443460.0,2600.0,2000.0,576498.0,,,,2000.0,,,,,,,,0.44,2000.0,5.0,0.58,0.0,,3.31,3.21,75832.0,16814229.36,16.83,3.31,,1.0,100.0,0.0568
2015-02-03,600.0,133128.0,0.09,0.01,0.13,,0.0,600.0,0.0,133128.0,,,,,,0.44,,2000.0,,,,,,2000.0,0.13,0.44,,0.92,0.74,64900.0,14400012.0,14.41,0.92,,0.0,,0.0074
2015-02-04,600.0,133272.0,0.09,0.01,0.13,,0.0,600.0,0.0,133272.0,,,,,,,,,,,,,,,0.13,,,0.92,0.74,64900.0,14415588.0,14.32,0.92,,0.0,,0.0074
2015-02-05,600.0,133260.0,0.08,0.01,0.13,,0.0,600.0,0.0,133260.0,,,,,,,,,,,,,,,0.13,,,0.92,0.74,64900.0,14414290.0,14.45,0.92,,0.0,,0.0074
2015-02-06,600.0,133014.0,0.08,0.01,0.13,,0.0,600.0,0.0,133014.0,,,,,,,,,,,,,,,0.13,,,0.92,0.75,64900.0,14387681.0,14.4,0.92,,0.0,,0.0075
2015-02-09,600.0,132522.0,0.08,0.01,0.13,,0.0,600.0,0.0,132522.0,,,,,,,,,,,,,,,0.13,,,0.92,0.75,64900.0,14334463.0,14.38,0.92,,0.0,,0.0075
2015-02-10,600.0,132420.0,0.08,0.01,0.13,,0.0,600.0,0.0,132420.0,,,,,,,,,,,,,,,0.13,,,0.92,0.75,64900.0,14323430.0,14.35,0.92,,0.0,,0.0075
2015-02-11,600.0,132378.0,0.07,0.01,0.13,,0.0,600.0,0.0,132378.0,,,,,,,,,,,,,,,0.13,,,0.92,0.75,64900.0,14318887.0,14.38,0.92,,0.0,,0.0075
2015-02-12,600.0,132678.0,0.06,0.01,0.13,,0.0,600.0,0.0,132678.0,,,,,,0.13,,600.0,,,,,600.0,,0.13,,,100.0,3.75,0.0,0.0,0.0,100.0,,0.0,,0.0375
2015-02-13,600.0,132948.0,0.05,0.01,0.13,,0.0,600.0,0.0,132948.0,,,,,,,,,,,,,,,0.13,,,100.0,3.75,0.0,0.0,0.0,100.0,,0.0,,0.0375
2015-02-16,600.0,132738.0,0.05,0.01,0.13,,0.0,600.0,0.0,132738.0,,,,,,,,,,,,,,,0.13,,,100.0,3.75,0.0,0.0,0.0,100.0,,0.0,,0.0375
2015-02-17,300.0,66381.0,0.03,0.0,0.07,,0.0,300.0,0.0,66381.0,,,,,,0.07,,300.0,,,,,,,0.07,,,100.0,1.88,0.0,0.0,0.0,100.0,,0.0,,0.0188
2015-02-18,300.0,66363.0,0.03,0.0,0.07,,0.0,300.0,0.0,66363.0,,,,,,,,,,,,,,,0.07,,,100.0,1.88,0.0,0.0,0.0,100.0,,0.0,,0.0188
2015-02-19,300.0,66396.0,0.03,0.0,0.07,,0.0,300.0,0.0,66396.0,,,,,,,,,,,,,,,0.07,,,100.0,2.03,0.0,0.0,0.0,100.0,,0.0,,0.0203
2015-02-20,300.0,66519.0,0.03,0.0,0.07,,0.0,300.0,0.0,66519.0,,,,,,,,,,,,,,,0.07,,,100.0,2.38,0.0,0.0,0.0,100.0,,0.0,,0.0238
2015-02-23,300.0,66750.0,0.03,0.0,0.07,,0.0,300.0,0.0,66750.0,,,,,,,,,,,,,,,0.07,,,100.0,2.38,0.0,0.0,0.0,100.0,,0.0,,0.0238
2015-02-24,300.0,66846.0,0.03,0.0,0.07,,0.0,300.0,0.0,66846.0,,,,,,,,,,,,,,,0.07,,,100.0,2.9,0.0,0.0,0.0,100.0,,0.0,,0.029
2015-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.07,,300.0,,,,,,,0.0,,,0.0,0.0,10332.0,2311991.64,2.3,0.0,,0.0,,0.0
2015-02-26,1000.0,224510.0,0.09,0.01,0.22,,0.0,1000.0,0.0,224510.0,,,,,,,,,,,,,1000.0,,0.22,,,100.0,8.11,0.0,0.0,0.0,100.0,,0.0,,0.0811
2015-02-27,2000.0,449180.0,0.18,0.03,0.45,,224590.0,1000.0,1000.0,224590.0,,355.0,,1000.0,,0.08,,355.0,,,355.0,0.22,,,0.22,,,100.0,13.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.2655
2015-03-02,2000.0,448480.0,0.17,0.03,0.45,,224240.0,1000.0,1000.0,224240.0,,,,,,,,,,,,,,,0.22,,,100.0,13.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.2655
2015-03-03,2000.0,447480.0,0.17,0.03,0.45,,223740.0,1000.0,1000.0,223740.0,,,,,,,,,,,,,,,0.22,,,100.0,24.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.4937
2015-03-04,2000.0,447600.0,0.17,0.03,0.45,,223800.0,1000.0,1000.0,223800.0,,,,,,,,,,,,,,,0.22,,,100.0,24.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.4937
2015-03-05,5700.0,1280562.0,0.48,0.07,1.28,,1055902.0,1000.0,4700.0,224660.0,,,0.83,,,,3700.0,,,0.83,,,,,0.22,,,100.0,24.69,0.0,0.0,0.0,100.0,,1.0,100.0,1.4071
2015-03-06,5700.0,1280562.0,0.49,0.07,1.28,,1055902.0,1000.0,4700.0,224660.0,,,,,,,,,,,,,,,0.22,,,100.0,24.69,0.0,0.0,0.0,100.0,,1.0,100.0,1.4071
2015-03-09,2000.0,450880.0,0.17,0.03,0.45,,225440.0,1000.0,1000.0,225440.0,,,,,,,,,,,,,,3700.0,0.22,0.83,,100.0,24.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.4937
2015-03-10,1000.0,226680.0,0.09,0.01,0.23,,226680.0,0.0,1000.0,0.0,,,,,,0.23,,1000.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2469
2015-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.23,,0.0,0.0,4051.0,923790.04,0.92,0.0,,0.0,,0.0
2015-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,923587.49,0.93,0.0,,0.0,,0.0
2015-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,922250.66,0.92,0.0,,0.0,,0.0
2015-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,922088.62,0.92,0.0,,0.0,,0.0
2015-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,918118.64,0.92,0.0,,0.0,,0.0
2015-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,916012.12,0.94,0.0,,0.0,,0.0
2015-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,918645.27,0.92,0.0,,0.0,,0.0
2015-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,920670.77,0.92,0.0,,0.0,,0.0
2015-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,916498.24,0.92,0.0,,0.0,,0.0
2015-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,915444.98,0.92,0.0,,0.0,,0.0
2015-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,915444.98,0.92,0.0,,0.0,,0.0
2015-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,916133.65,0.92,0.0,,0.0,,0.0
2015-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,915039.88,0.92,0.0,,0.0,,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,916498.24,0.92,0.0,,0.0,,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,919577.0,0.92,0.0,,0.0,,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,920508.73,0.92,0.0,,0.0,,0.0
2015-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,918604.76,0.92,0.0,,0.0,,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,918604.76,0.92,0.0,,0.0,,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,918604.76,0.91,0.0,,0.0,,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,920427.71,0.92,0.0,,0.0,,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,919941.59,0.92,0.0,,0.0,,0.0
2015-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,918402.21,0.92,0.0,,0.0,,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,919333.94,0.92,0.0,,0.0,,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,918766.8,0.92,0.0,,0.0,,0.0
2015-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,917267.93,0.92,0.0,,0.0,,0.0
2015-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,919374.45,0.92,0.0,,0.0,,0.0
2015-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,917146.4,0.92,0.0,,0.0,,0.0
2015-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,913419.48,0.92,0.0,,0.0,,0.0
2015-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,912528.26,0.91,0.0,,0.0,,0.0
2015-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,912649.79,0.91,0.0,,0.0,,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,914472.74,0.91,0.0,,0.0,,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,914594.27,0.91,0.0,,0.0,,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,913176.42,0.92,0.0,,0.0,,0.0
2015-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,915201.92,0.91,0.0,,0.0,,0.0
2015-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,914513.25,0.92,0.0,,0.0,,0.0
2015-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,906694.82,0.91,0.0,,0.0,,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,904588.3,0.91,0.0,,0.0,,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,904588.3,0.91,0.0,,0.0,,0.0
2015-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,901793.11,0.9,0.0,,0.0,,0.0
2015-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,889194.5,0.9,0.0,,0.0,,0.0
2015-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,883118.0,0.89,0.0,,0.0,,0.0
2015-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,888019.71,0.88,0.0,,0.0,,0.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,891827.65,0.89,0.0,,0.0,,0.0
2015-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4051.0,888343.79,0.89,0.0,,0.0,,0.0
2015-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1046618.0,1.05,0.0,,0.0,,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1045369.74,1.05,0.0,,0.0,,0.0
2015-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1045225.71,1.05,0.0,,0.0,,0.0
2015-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1050842.88,1.05,0.0,,0.0,,0.0
2015-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1046041.88,1.05,0.0,,0.0,,0.0
2015-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1051659.05,1.05,0.0,,0.0,,0.0
2015-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1050074.72,1.05,0.0,,0.0,,0.0
2015-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1050602.83,1.05,0.0,,0.0,,0.0
2015-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1050842.88,1.05,0.0,,0.0,,0.0
2015-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1050842.88,1.05,0.0,,0.0,,0.0
2015-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4801.0,1049066.51,1.05,0.0,,0.0,,0.0
