,ALBOO FP Equity_DX_SI_QTY,ALBOO FP Equity_DX_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBOO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBOO FP Equity_DX_SI_MV,ALBOO FP Equity_DX_DSS,ALBOO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SUPPLY_SI_QTY,ALBOO FP Equity_DX_BROKER_SI_QTY,ALBOO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBOO FP Equity_DX_BROKER_SI_MV_INC_x,ALBOO FP Equity_DX_SUPPLY_SI_MV_NEW,ALBOO FP Equity_DX_BROKER_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_NEW,ALBOO FP Equity_DX_SUPPLY_SI_MV_DEC,ALBOO FP Equity_DX_BROKER_SI_QTY_INC,ALBOO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBOO FP Equity_DX_BROKER_SI_MV_INC_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBOO FP Equity_DX_BROKER_SI_MV_ADD,ALBOO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_DEC,ALBOO FP Equity_DX_SUPPLY_SI_MV,ALBOO FP Equity_DX_BROKER_SI_MV_DEC,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBOO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBOO FP Equity_DX_BROKER_SI_CON_RATIO,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBOO FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-03-16,56035.0,34741.7,1.33,0.53,0.63,0.03,0.0,20923.14,39747.0,33747.0,24643.14,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.03,0.3598,49.42,1.4098
2022-03-17,56035.0,34629.63,1.33,0.48,0.63,0.03,0.0,20855.65,39747.0,33747.0,24563.65,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.18,0.3585,49.17,1.4098
2022-03-18,56035.0,33172.72,1.33,0.48,0.63,0.03,0.0,19978.22,39747.0,33747.0,23530.22,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.48,0.3559,48.68,1.4098
2022-03-21,56035.0,34741.7,1.33,0.48,0.63,0.03,0.0,20923.14,39747.0,33747.0,24643.14,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,30.8,0.3618,49.8,1.4098
2022-03-22,58035.0,35227.25,1.38,0.49,0.66,0.04,0.0,21091.43,40747.0,34747.0,24733.43,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,30.23,0.3402,47.25,1.4243
2022-03-23,58035.0,33950.48,1.38,0.5,0.66,0.04,0.0,20327.0,40747.0,34747.0,23837.0,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,30.11,0.339,47.15,1.4243
2022-03-24,58035.0,33544.23,1.38,0.53,0.66,0.03,0.0,20083.77,40747.0,34747.0,23551.77,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,29.49,0.3401,47.63,1.4243
2022-03-25,58035.0,34821.0,1.38,0.54,0.66,0.03,0.0,20848.2,40747.0,34747.0,24448.2,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,28.99,0.3432,48.3,1.4243
2022-03-28,58035.0,34821.0,1.38,0.54,0.66,0.03,0.0,20848.2,40747.0,34747.0,24448.2,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,30.08,0.3415,47.52,1.4243
2022-03-29,82011.0,49944.7,1.95,0.77,0.93,0.05,0.0,28461.62,52735.0,46735.0,32115.62,,,11988.0,0.01,,,,,11988.0,,,,0.01,11988.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.19,0.4547,63.03,1.5552
2022-03-30,80011.0,48406.66,1.9,0.75,0.91,0.05,0.0,27669.68,51735.0,45735.0,31299.68,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.03,0.0,100.0,100.0,0.0,0.0,0.0,100.0,21.87,0.4716,64.36,1.5466
2022-03-31,80011.0,47926.59,1.9,0.78,0.91,0.05,0.0,27395.27,51735.0,45735.0,30989.27,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.89,0.4712,64.32,1.5466
2022-04-01,80011.0,48486.67,1.9,0.79,0.91,0.05,0.0,27715.41,51735.0,45735.0,31351.41,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.65,0.4738,64.61,1.5466
2022-04-04,68023.0,40541.71,1.62,0.68,0.77,0.04,0.0,20113.21,51735.0,33747.0,30834.06,,,,,,,,,,,,,,,,,11988.0,0.03,0.01,100.0,100.0,0.0,0.0,0.0,100.0,25.69,0.4165,58.07,1.3148
2022-04-05,56035.0,33621.0,1.33,0.56,0.63,0.03,0.0,20248.2,39747.0,33747.0,23848.2,,,,,,,,0.01,,11988.0,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.11,0.3591,49.3,1.4098
2022-04-06,56035.0,31995.99,1.33,0.57,0.63,0.03,0.0,19269.54,39747.0,33747.0,22695.54,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.53,0.3555,48.6,1.4098
2022-04-07,80011.0,46166.35,1.9,0.86,0.91,0.05,0.0,26389.1,51735.0,45735.0,29851.1,,,11988.0,0.01,,,,,11988.0,,,,0.01,11988.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.75,0.4734,64.55,1.5466
2022-04-08,80011.0,46246.36,1.9,0.94,0.91,0.05,0.0,26434.83,51735.0,45735.0,29902.83,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.94,0.4721,64.39,1.5466
2022-04-11,80011.0,44966.18,1.9,0.98,0.91,0.05,0.0,25703.07,51735.0,45735.0,29075.07,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,22.02,0.4692,64.11,1.5466
2022-04-12,80011.0,43445.97,1.9,0.99,0.91,0.04,0.0,24834.11,51735.0,45735.0,28092.11,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,22.06,0.4685,64.04,1.5466
2022-04-13,80011.0,43445.97,1.9,1.01,0.91,0.04,0.0,24834.11,51735.0,45735.0,28092.11,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.82,0.4723,64.43,1.5466
2022-04-14,80011.0,43525.98,1.9,1.0,0.91,0.04,0.0,24879.84,51735.0,45735.0,28143.84,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.79,0.4725,64.46,1.5466
2022-04-15,80011.0,43525.98,1.9,1.01,0.91,0.04,0.0,24879.84,51735.0,45735.0,28143.84,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.81,0.4723,64.44,1.5466
2022-04-18,80011.0,43525.98,1.9,1.01,0.91,0.04,0.0,24879.84,51735.0,45735.0,28143.84,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.84,0.4722,64.42,1.5466
2022-04-19,80011.0,43926.04,1.9,1.01,0.91,0.04,0.0,25108.52,51735.0,45735.0,28402.52,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.76,0.4733,64.54,1.5466
2022-04-20,80011.0,42885.9,1.9,1.03,0.91,0.04,0.0,24513.96,51735.0,45735.0,27729.96,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.99,0.4696,64.16,1.5466
2022-04-21,80011.0,42405.83,1.9,1.1,0.91,0.04,0.0,24239.55,51735.0,45735.0,27419.55,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.9,0.471,64.3,1.5466
2022-04-22,81811.0,42459.91,1.94,1.2,0.93,0.04,0.0,24670.67,51735.0,47535.0,26850.47,,,,0.0,,,,,1800.0,,,,0.0,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.49,0.4775,64.97,1.5813
2022-04-25,83611.0,44313.83,1.99,1.25,0.95,0.04,0.0,25193.55,53535.0,47535.0,28373.55,,,1800.0,,,,,,,,,,,1800.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,20.74,0.4898,66.2,1.5618
2022-04-26,83611.0,37959.39,1.99,1.21,0.95,0.04,0.0,21580.89,53535.0,47535.0,24304.89,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.92,0.4708,64.27,1.5618
2022-04-27,83611.0,39924.25,1.99,1.21,0.95,0.04,0.0,22697.96,53535.0,47535.0,25562.96,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.52,0.4934,66.55,1.5618
2022-04-28,83611.0,39213.56,1.99,1.31,0.95,0.04,0.0,22293.92,53535.0,47535.0,25107.92,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,20.99,0.4854,65.77,1.5618
2022-04-29,83611.0,40802.17,1.16,1.4,0.71,0.04,0.0,23197.08,53535.0,47535.0,26125.08,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,20.4,0.4927,66.51,1.5618
2022-05-02,83611.0,39297.17,1.16,1.74,0.71,0.04,0.0,22341.45,53535.0,47535.0,25161.45,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.31,0.4827,65.46,1.5618
2022-05-03,83611.0,39548.0,1.16,1.83,0.71,0.04,0.0,22484.06,53535.0,47535.0,25322.06,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,20.84,0.4882,66.03,1.5618
2022-05-04,83611.0,39255.36,1.16,1.92,0.71,0.04,0.0,22317.68,53535.0,47535.0,25134.68,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,20.93,0.4867,65.89,1.5618
2022-05-05,83611.0,37624.95,1.16,2.03,0.71,0.04,0.0,21390.75,53535.0,47535.0,24090.75,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,21.24,0.4825,65.46,1.5618
2022-05-06,83611.0,37792.17,1.16,2.24,0.71,0.04,0.0,21485.82,53535.0,47535.0,24197.82,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.56,0.4889,66.16,1.5618
2022-05-09,57835.0,25447.4,0.81,1.63,0.49,0.03,0.0,9573.96,53535.0,21759.0,23555.4,,,,,,,,,,,,,,,,,25776.0,0.02,0.01,100.0,100.0,0.0,0.0,0.0,100.0,30.21,0.3671,50.75,1.0803
2022-05-10,83611.0,36705.23,1.16,2.5,0.71,0.04,0.0,20867.87,53535.0,47535.0,23501.87,,,,0.01,,,,,25776.0,,,,0.01,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.9,0.4872,65.94,1.5618
2022-05-11,83611.0,37248.7,1.16,2.66,0.71,0.04,0.0,21176.84,53535.0,47535.0,23849.84,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.77,0.4892,66.14,1.5618
2022-05-12,83611.0,35116.62,1.16,2.68,0.71,0.04,0.0,19964.7,53535.0,47535.0,22484.7,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,21.34,0.4807,65.28,1.5618
2022-05-13,83611.0,35952.73,1.16,2.74,0.71,0.04,0.0,20440.05,53535.0,47535.0,23020.05,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.23,0.4917,66.47,1.5618
2022-05-16,83611.0,35952.73,1.16,2.74,0.71,0.04,0.0,20440.05,53535.0,47535.0,23020.05,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.58,0.4884,66.12,1.5618
2022-05-17,83611.0,35952.73,1.16,2.78,0.71,0.04,0.0,20440.05,53535.0,47535.0,23020.05,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.88,0.4874,65.96,1.5618
2022-05-18,83611.0,35116.62,1.16,2.78,0.71,0.04,0.0,19964.7,53535.0,47535.0,22484.7,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,21.04,0.4848,65.7,1.5618
2022-05-19,83611.0,35033.01,1.16,2.87,0.71,0.04,0.0,19917.17,53535.0,47535.0,22431.17,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.9,0.4872,65.94,1.5618
2022-05-20,83611.0,35200.23,1.16,2.89,0.71,0.04,0.0,20012.24,53535.0,47535.0,22538.24,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.8,0.4881,66.04,1.5618
2022-05-23,83611.0,35367.45,1.16,2.92,0.71,0.04,0.0,20107.31,53535.0,47535.0,22645.31,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.85,0.488,66.02,1.5618
2022-05-24,87211.0,36803.04,1.21,3.09,0.74,0.04,0.0,20819.37,55335.0,49335.0,23351.37,,,1800.0,0.0,,,,,1800.0,,,,0.0,1800.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.04,0.5017,67.34,1.5761
2022-05-25,87211.0,36366.99,1.21,3.13,0.74,0.04,0.0,20572.7,55335.0,49335.0,23074.7,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.1,0.5006,67.24,1.5761
2022-05-26,87211.0,36454.2,1.21,3.29,0.74,0.04,0.0,20622.03,55335.0,49335.0,23130.03,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.0,0.5022,67.39,1.5761
2022-05-27,87211.0,36454.2,1.21,3.46,0.74,0.04,0.0,20622.03,55335.0,49335.0,23130.03,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,20.02,0.5019,67.37,1.5761
2022-05-30,74071.0,30517.25,1.03,3.15,0.63,0.03,0.0,17619.18,48765.0,42765.0,20091.18,,,,,,,,0.0,,6570.0,,,,,,,6570.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,23.68,0.4444,61.41,1.5189
2022-05-31,74071.0,29628.4,1.03,2.86,0.63,0.03,0.0,17106.0,48765.0,42765.0,19506.0,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.78,0.4428,61.23,1.5189
2022-06-01,74071.0,28146.98,1.03,2.86,0.63,0.03,0.0,16250.7,48765.0,42765.0,18530.7,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.65,0.4412,61.12,1.5189
2022-06-02,74071.0,28443.26,1.03,2.8,0.63,0.03,0.0,16421.76,48765.0,42765.0,18725.76,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.71,0.4486,62.07,1.5189
2022-06-03,74071.0,26813.7,1.03,2.86,0.63,0.03,0.0,15480.93,48765.0,42765.0,17652.93,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.34,0.4413,61.22,1.5189
2022-06-06,74071.0,25628.57,1.03,2.87,0.63,0.03,0.0,14796.69,48765.0,42765.0,16872.69,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.9,0.4412,61.05,1.5189
2022-06-07,74071.0,24184.18,1.03,3.28,0.63,0.03,0.0,13962.77,48765.0,42765.0,15921.77,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.98,0.4401,60.92,1.5189
2022-06-08,74071.0,24073.08,1.03,3.59,0.63,0.02,0.0,13898.63,48765.0,42765.0,15848.63,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.59,0.4454,61.53,1.5189
2022-06-09,74071.0,25554.5,1.03,4.09,0.63,0.02,0.0,14753.93,48765.0,42765.0,16823.93,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.13,0.4523,62.29,1.5189
2022-06-10,74071.0,25147.1,1.03,3.05,0.63,0.02,0.0,14518.72,48765.0,42765.0,16555.72,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,24.33,0.4431,61.09,1.5189
2022-06-13,72271.0,17561.85,1.01,2.85,0.61,0.02,0.0,9954.5,48765.0,40965.0,11849.9,,,,,,,,,,,,,,,,,1800.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,26.33,0.4094,57.12,1.482
2022-06-14,74071.0,11273.61,1.03,2.25,0.63,0.02,0.0,6508.83,48765.0,42765.0,7422.03,,,,0.0,,,,,1800.0,,,,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,26.64,0.4052,56.57,1.5189
2022-06-15,74071.0,13303.15,1.03,1.6,0.63,0.01,0.0,7680.59,48765.0,42765.0,8758.19,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,22.33,0.4646,63.62,1.5189
2022-06-16,74071.0,15184.56,1.03,1.55,0.63,0.01,0.0,8766.83,48765.0,42765.0,9996.83,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,24.05,0.4582,62.56,1.5189
2022-06-17,74071.0,15925.27,1.03,1.42,0.63,0.01,0.0,9194.48,48765.0,42765.0,10484.48,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,26.03,0.4467,60.85,1.5189
2022-06-20,74071.0,14147.56,1.03,1.15,0.63,0.02,0.0,8168.12,48765.0,42765.0,9314.12,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,24.41,0.434,60.21,1.5189
2022-06-21,74071.0,14666.06,1.03,1.1,0.63,0.01,0.0,8467.47,48765.0,42765.0,9655.47,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.31,0.4497,62.01,1.5189
2022-06-22,74071.0,14443.85,1.03,1.06,0.63,0.01,0.0,8339.17,48765.0,42765.0,9509.17,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.68,0.4443,61.4,1.5189
2022-06-23,68071.0,14158.77,0.95,0.98,0.58,0.01,0.0,8895.12,42765.0,42765.0,8895.12,,,,,,,,0.0,,6000.0,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.09,0.5268,67.73,1.5917
2022-06-24,68071.0,14294.91,0.95,0.98,0.58,0.01,0.0,8980.65,42765.0,42765.0,8980.65,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,26.19,0.5168,66.55,1.5917
2022-06-27,68071.0,14635.27,0.95,0.96,0.58,0.01,0.0,9194.48,42765.0,42765.0,9194.48,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.45,0.5225,67.27,1.5917
2022-06-28,68071.0,14499.12,0.95,0.94,0.58,0.01,0.0,9108.95,42765.0,42765.0,9108.95,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.73,0.5192,66.9,1.5917
2022-06-29,68071.0,14294.91,0.95,0.93,0.58,0.01,0.0,8980.65,42765.0,42765.0,8980.65,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.66,0.5195,66.95,1.5917
2022-06-30,68071.0,14567.19,0.95,0.94,0.58,0.01,0.0,9151.71,42765.0,42765.0,9151.71,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.23,0.5239,67.44,1.5917
2022-07-01,68071.0,15486.15,0.95,0.93,0.58,0.01,0.0,9729.04,42765.0,42765.0,9729.04,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.04,0.5271,67.77,1.5917
2022-07-04,68071.0,14975.62,0.95,0.93,0.58,0.02,0.0,9408.3,42765.0,42765.0,9408.3,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,26.45,0.5133,66.17,1.5917
2022-07-05,68071.0,15384.05,0.95,0.92,0.58,0.02,0.0,9664.89,42765.0,42765.0,9664.89,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.58,0.5217,67.16,1.5917
2022-07-06,68071.0,15315.98,0.95,0.91,0.58,0.02,0.0,9622.13,42765.0,42765.0,9622.13,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.69,0.5197,66.96,1.5917
2022-07-07,68071.0,15622.29,0.95,0.92,0.58,0.02,0.0,9814.57,42765.0,42765.0,9814.57,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.46,0.5224,67.25,1.5917
2022-07-08,68071.0,15826.51,0.95,0.91,0.58,0.02,0.0,9942.86,42765.0,42765.0,9942.86,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.5,0.5218,67.19,1.5917
2022-07-11,68071.0,15554.22,0.95,0.91,0.58,0.02,0.0,9771.8,42765.0,42765.0,9771.8,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.76,0.5188,66.86,1.5917
2022-07-12,68071.0,13559.74,0.95,0.93,0.58,0.01,0.0,8518.79,42765.0,42765.0,8518.79,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,26.78,0.5071,65.54,1.5917
2022-07-13,68071.0,14294.91,0.95,0.92,0.58,0.01,0.0,8980.65,42765.0,42765.0,8980.65,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.2,0.5255,67.59,1.5917
2022-07-14,68071.0,13614.2,0.95,0.92,0.58,0.01,0.0,8553.0,42765.0,42765.0,8553.0,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,26.06,0.5154,66.47,1.5917
2022-07-15,68071.0,13682.27,0.95,0.92,0.58,0.01,0.0,8595.77,42765.0,42765.0,8595.77,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.61,0.5207,67.06,1.5917
2022-07-18,68071.0,14294.91,0.95,0.93,0.58,0.01,0.0,8980.65,42765.0,42765.0,8980.65,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.27,0.5246,67.49,1.5917
2022-07-19,71671.0,14620.88,1.0,0.97,0.61,0.01,0.0,9091.26,44565.0,44565.0,9091.26,,,1800.0,0.0,,,,,1800.0,,,,0.0,1800.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,24.6,0.5327,68.35,1.6082
2022-07-20,71671.0,13330.81,1.0,1.0,0.61,0.01,0.0,8289.09,44565.0,44565.0,8289.09,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,25.12,0.5264,67.68,1.6082
2022-07-21,71671.0,14656.72,1.0,0.99,0.61,0.01,0.0,9113.54,44565.0,44565.0,9113.54,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.53,0.5461,69.73,1.6082
2022-07-22,71671.0,14656.72,1.0,1.1,0.61,0.01,0.0,9113.54,44565.0,44565.0,9113.54,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,24.32,0.5361,68.71,1.6082
2022-07-25,71671.0,14334.2,1.0,1.13,0.61,0.01,0.0,8913.0,44565.0,44565.0,8913.0,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,24.52,0.5336,68.45,1.6082
2022-07-26,71671.0,14104.85,1.0,1.32,0.61,0.01,0.0,8770.39,44565.0,44565.0,8770.39,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,24.49,0.5341,68.5,1.6082
2022-07-27,117283.0,23315.86,1.63,2.78,0.99,0.02,1.0,13393.35,67371.0,67371.0,13393.35,,,22806.0,0.0,,,,,22806.0,,,,0.0,22806.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.81,0.6789,80.94,1.7409
2022-07-28,117283.0,23456.6,1.63,2.92,0.99,0.02,1.0,13474.2,67371.0,67371.0,13474.2,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.84,0.6784,80.9,1.7409
2022-07-29,117283.0,23222.03,1.63,3.29,0.99,0.02,1.0,13339.46,67371.0,67371.0,13339.46,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.95,0.6766,80.77,1.7409
2022-08-01,117283.0,22987.47,1.63,4.96,0.99,0.02,1.0,13204.72,67371.0,67371.0,13204.72,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.95,0.6766,80.77,1.7409
2022-08-02,117283.0,23222.03,1.63,5.66,0.99,0.02,1.0,13339.46,67371.0,67371.0,13339.46,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.83,0.6787,80.93,1.7409
2022-08-03,120883.0,25324.99,1.68,6.5,1.02,0.02,1.0,14491.32,69171.0,69171.0,14491.32,,,1800.0,0.0,,,,,1800.0,,,,0.0,1800.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.1,0.6917,81.87,1.7476
2022-08-04,120883.0,25324.99,1.68,6.32,1.02,0.03,1.0,14491.32,69171.0,69171.0,14491.32,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.41,0.6859,81.45,1.7476
2022-08-05,120883.0,24660.13,1.68,6.3,1.02,0.03,1.0,14110.88,69171.0,69171.0,14110.88,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.58,0.6829,81.23,1.7476
