,VLTSA FP Equity_DX_SI_QTY,VLTSA FP Equity_DX_SHORT_INTEREST_VALUE,VLTSA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VLTSA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VLTSA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VLTSA FP Equity_DX_SI_MV,VLTSA FP Equity_DX_DSS,VLTSA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VLTSA FP Equity_DX_SUPPLY_SI_QTY,VLTSA FP Equity_DX_BROKER_SI_QTY,VLTSA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VLTSA FP Equity_DX_BROKER_SI_MV_NEW_x,VLTSA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VLTSA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VLTSA FP Equity_DX_BROKER_SI_MV_INC_x,VLTSA FP Equity_DX_SUPPLY_SI_MV_NEW,VLTSA FP Equity_DX_BROKER_SI_QTY_ADD,VLTSA FP Equity_DX_BROKER_SI_QTY_NEW,VLTSA FP Equity_DX_SUPPLY_SI_MV_DEC,VLTSA FP Equity_DX_BROKER_SI_QTY_INC,VLTSA FP Equity_DX_SUPPLY_SI_QTY_DEC,VLTSA FP Equity_DX_BROKER_SI_MV_NEW_y,VLTSA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VLTSA FP Equity_DX_BROKER_SI_MV_INC_y,VLTSA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VLTSA FP Equity_DX_BROKER_SI_MV_ADD,VLTSA FP Equity_DX_SUPPLY_SI_QTY_ADD,VLTSA FP Equity_DX_BROKER_SI_QTY_DEC,VLTSA FP Equity_DX_SUPPLY_SI_MV,VLTSA FP Equity_DX_BROKER_SI_MV_DEC,VLTSA FP Equity_DX_SUPPLY_SI_MV_RMV,VLTSA FP Equity_DX_BROKER_SI_MV_RMV,VLTSA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VLTSA FP Equity_DX_UTILIZATION_QUANTITY,VLTSA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VLTSA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VLTSA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VLTSA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VLTSA FP Equity_DX_ACTIVE_UTILIZATION_MV,VLTSA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VLTSA FP Equity_DX_BROKER_SI_CON_RATIO,VLTSA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VLTSA FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-07-22,1516651.0,33366322.0,5.63,50.96,1.59,33.23,1.0,30221268.0,459089.0,1373694.0,10099958.0,,,17900.0,0.24,,,,0.01,10400.0,4011.0,,,0.24,17900.0,,1739.0,1688.0,9.83,0.0,,,21.82,21.82,1645244.0,36195368.0,,35.31,21.78,13.51,0.1962,37.1,0.7207
2021-07-23,1509507.0,32605351.2,5.6,50.23,1.58,33.48,1.0,29565302.4,452420.0,1368764.0,9772272.0,,,,,,,,0.13,,6669.0,,,,,,,4930.0,9.96,0.03,,,21.66,21.66,1636628.0,35351164.8,,36.02,21.66,13.88,0.1953,36.82,0.7226
2021-07-26,1510711.0,33537784.2,5.61,49.8,1.58,33.37,1.0,30520893.0,455971.0,1374815.0,10122556.2,,,190.0,0.2,,,,0.11,11618.0,4139.0,,,0.2,190.0,,7500.0,5567.0,9.85,0.13,,,21.61,21.61,1653814.0,36714670.8,,35.73,21.6,13.63,0.196,36.95,0.7161
2021-07-27,1490533.0,32940779.3,5.53,49.85,1.56,33.42,1.0,30100840.9,443185.0,1362029.0,9794388.5,,,,,,,,0.24,,12786.0,,,,,,,12786.0,9.84,0.2,,,21.01,21.01,1666702.0,36834114.2,,36.98,21.02,14.01,0.197,36.9,0.7065
2021-07-28,1493488.0,35096968.0,5.54,52.18,1.57,33.6,1.0,32050592.5,445011.0,1363855.0,10457758.5,,,1129.0,0.03,,,,0.01,2223.0,397.0,,,0.03,1129.0,,1094.0,397.0,9.84,0.02,,,21.07,21.07,1667134.0,39177649.0,,37.0,21.0,13.84,0.1955,36.7,0.7071
2021-07-29,1496971.0,33831544.6,5.56,50.67,1.57,34.6,1.0,30899578.8,450917.0,1367238.0,10190724.2,,,5997.0,0.03,,,,0.0,5997.0,91.0,,,0.03,5997.0,,,2614.0,10.57,0.0,,,21.29,21.29,1667151.0,37677612.6,,38.94,21.35,14.24,0.1907,35.65,0.7068
2021-07-30,1487172.0,33758804.4,5.52,52.48,1.56,33.78,1.0,30975239.6,442271.0,1364548.0,10039551.7,,,,0.0,,,,0.22,3256.0,8646.0,,,0.0,,,,5946.0,10.01,0.35,,,20.87,20.87,1677390.0,38076753.0,,37.96,20.87,14.25,0.1963,36.51,0.7016
2021-08-02,1500043.0,33975973.95,5.57,51.21,1.57,34.09,1.0,31198540.35,447729.0,1377419.0,10141061.85,,,8054.0,0.36,,,,0.05,14933.0,2596.0,,,0.36,8054.0,,,2062.0,10.17,0.09,,,20.98,20.98,1686081.0,38189734.65,,38.26,21.0,14.0,0.1948,36.18,0.703
2021-08-03,1506045.0,34111919.25,5.59,52.56,1.58,34.19,1.0,31102413.75,453485.0,1373175.0,10271435.25,,,246.0,0.01,,,,0.1,246.0,4490.0,,,0.01,246.0,,10000.0,4490.0,10.29,0.11,,,21.24,21.24,1681680.0,38090052.0,,38.13,21.25,13.94,0.1932,36.07,0.7054
2021-08-04,1512488.0,34484726.4,5.61,53.37,1.59,34.37,1.0,31287094.8,457551.0,1372241.0,10432162.8,,,8168.0,0.07,,,,0.14,2118.0,6379.0,,,0.07,8168.0,,2277.0,3052.0,10.38,0.07,,,21.34,21.34,1686382.0,38449509.6,,38.26,21.34,13.88,0.1917,35.88,0.7055
2021-08-05,1515636.0,34859628.0,5.63,54.05,1.59,34.6,1.0,31606830.0,459377.0,1374210.0,10565671.0,,,,0.06,,,,0.01,2591.0,765.0,,,0.06,,,2591.0,622.0,10.49,0.0,,,21.42,21.42,1685527.0,38767121.0,,38.47,21.42,13.85,0.19,35.63,0.7066
2021-08-06,1518153.0,35145241.95,5.63,54.81,1.59,34.87,1.0,31840000.7,460622.0,1375378.0,10663399.3,,,1349.0,0.16,,,,0.0,5272.0,104.0,,,0.16,1349.0,,,4104.0,10.63,0.06,,,21.46,21.46,1685381.0,39016570.15,,38.91,21.46,13.92,0.1889,35.36,0.7074
2021-08-09,1519437.0,35250938.4,5.64,54.96,1.59,35.01,1.0,31938558.4,461906.0,1376662.0,10716219.2,,,1359.0,0.04,,,,0.0,1544.0,75.0,,,0.04,1359.0,,,260.0,10.71,0.0,,,21.52,21.52,1684097.0,39071050.4,,39.04,21.53,13.91,0.1881,35.22,0.708
2021-08-10,1521658.0,35302465.6,5.64,55.75,1.6,35.1,1.0,31990085.6,468847.0,1378883.0,10877250.4,,,6650.0,0.17,,,,0.05,6941.0,2116.0,,,0.17,6650.0,,2407.0,4720.0,10.89,0.1,,,21.79,21.79,1682737.0,39039498.4,,39.09,21.8,14.08,0.1873,35.13,0.7072
2021-08-11,1528511.0,36454987.35,5.67,57.28,1.6,35.34,1.0,32906703.6,480927.0,1379736.0,11470108.95,,,17762.0,0.07,,,,0.14,3090.0,5682.0,,,0.07,17762.0,,,2237.0,11.16,0.0,,,22.29,22.29,1676375.0,39981543.75,,38.93,22.27,13.88,0.1849,34.9,0.7085
2021-08-12,1525686.0,36463895.4,5.66,57.09,1.6,35.83,1.0,32908172.9,483694.0,1376911.0,11560286.6,,,3930.0,0.08,,,,0.0,2145.0,1163.0,,,0.08,3930.0,,,4970.0,11.55,0.0,,,22.42,22.42,1673608.0,39999231.2,,39.95,22.43,14.09,0.1825,34.42,0.7072
2021-08-13,1519616.0,36090880.0,5.64,56.78,1.59,35.69,1.0,32744053.75,477796.0,1378697.0,11347655.0,,,11274.0,0.09,,,,0.42,4302.0,17172.0,,,0.09,11274.0,,,2516.0,11.41,0.08,,,22.06,22.06,1688030.0,40090712.5,,40.22,22.1,13.49,0.1824,34.55,0.7016
2021-08-16,1519458.0,35783235.9,5.64,58.14,1.59,35.57,1.0,32472388.5,482044.0,1378870.0,11352136.2,,,6671.0,0.01,,,,0.06,1804.0,2423.0,,,0.01,6671.0,,,1631.0,11.45,0.04,,,22.17,22.17,1691855.0,39843185.25,,40.13,22.2,13.52,0.1832,34.67,0.699
2021-08-17,1512097.0,35987908.6,5.61,57.43,1.59,35.3,1.0,32823698.6,479046.0,1379147.0,11401294.8,,,8718.0,0.13,,,,0.28,5277.0,11716.0,,,0.13,8718.0,,,5000.0,11.33,0.12,,,22.13,22.13,1685754.0,40120945.2,,39.88,22.12,13.46,0.1832,34.71,0.6985
2021-08-18,1513714.0,36329136.0,5.61,57.58,1.59,35.52,1.0,33078840.0,485492.0,1378285.0,11651808.0,,,19431.0,0.05,,,,0.31,487.0,12985.0,,,0.05,19431.0,,,1349.0,11.57,0.04,,,22.29,22.29,1692293.0,40615032.0,,40.32,22.3,13.45,0.1821,34.49,0.6951
2021-08-19,1509452.0,35321176.8,5.6,56.65,1.58,35.52,1.0,32183704.8,486237.0,1375372.0,11377945.8,,,,0.17,,,,0.05,3968.0,2793.0,,,0.17,,,3538.0,6881.0,11.69,0.13,,,22.38,22.38,1686170.0,39456378.0,,40.49,22.4,13.85,0.1826,34.49,0.6948
2021-08-20,1478125.0,34735937.5,5.48,55.79,1.55,34.31,1.0,31858057.0,464272.0,1355662.0,10910392.0,,,3914.0,0.0,,,,0.74,1020.0,25879.0,,,0.0,3914.0,,,20730.0,10.87,0.59,,,21.39,21.39,1706539.0,40103666.5,,39.92,21.41,13.6,0.1902,35.71,0.6809
2021-08-23,1465326.0,34654959.9,5.44,56.28,1.54,34.08,1.0,31786143.95,453090.0,1344023.0,10715578.5,,,,,,,,0.27,,11182.0,,,,,,,11639.0,10.64,0.23,,,20.84,20.84,1721538.0,40714373.7,,40.36,20.86,13.57,0.1917,35.94,0.6738
2021-08-24,1466335.0,34825456.25,5.44,55.95,1.54,34.25,1.0,31945365.0,452224.0,1345068.0,10740320.0,,,3968.0,0.1,,,,0.09,4105.0,4935.0,,,0.1,3968.0,,101.0,3060.0,10.7,0.01,,,20.82,20.82,1719457.0,40837103.75,,40.69,20.83,13.58,0.1905,35.77,0.6752
2021-08-25,1458134.0,34193242.3,5.41,55.75,1.53,34.08,1.0,31402246.75,439907.0,1339115.0,10315819.15,,,,0.11,,,,0.28,5000.0,12317.0,,,0.11,,,,10953.0,10.45,0.26,,,20.34,20.34,1723034.0,40405147.3,,40.88,20.36,13.43,0.1909,35.95,0.6741
2021-08-26,1452368.0,33985411.2,5.39,57.17,1.52,33.72,1.0,31144066.2,441686.0,1330943.0,10335452.4,,,1512.0,,,,,0.08,,2773.0,,,,1512.0,,3040.0,8172.0,10.36,0.29,,,20.44,20.44,1718726.0,40218188.4,,40.29,20.46,13.26,0.1924,36.33,0.6723
2021-08-27,1447243.0,33720761.9,5.37,59.44,1.52,33.53,1.0,30977979.1,437821.0,1329527.0,10201229.3,,,3985.0,0.0,,320.0,,0.19,29.0,7850.0,,,0.0,3985.0,0.01,,1765.0,10.25,0.06,,,20.19,20.19,1730305.0,40316106.5,,40.42,20.22,13.24,0.1941,36.54,0.6675
2021-08-30,1462723.0,34520262.8,5.43,62.13,1.53,33.86,1.0,31770013.2,434386.0,1346187.0,10251509.6,,,190.0,0.47,,,,0.18,20000.0,7255.0,,,0.47,190.0,,3630.0,3340.0,10.13,0.1,,,20.09,20.09,1727813.0,40776386.8,,40.28,20.1,13.09,0.1903,36.18,0.6765
2021-08-31,1440124.0,34274951.2,5.34,63.97,1.51,33.58,1.0,31758196.4,411946.0,1334378.0,9804314.8,,,250.0,0.06,,454.0,,0.49,856.0,22690.0,,,0.06,250.0,0.01,,13119.0,9.73,0.24,,,19.03,19.03,1753013.0,41721709.4,,41.39,19.04,13.4,0.1943,36.48,0.6652
2021-09-01,1430406.0,34401264.3,5.31,64.06,1.5,33.51,1.0,31843450.6,406573.0,1324052.0,9778080.65,,,1868.0,,,,,0.17,,7241.0,,,,1868.0,,,10326.0,9.68,0.14,,,18.8,18.8,1756524.0,42244402.2,,41.77,18.81,13.4,0.1948,36.56,0.6613
2021-09-02,1432262.0,34374288.0,5.31,63.66,1.5,33.76,1.0,31673016.0,398557.0,1319709.0,9565368.0,,,6299.0,0.1,,,,0.31,2884.0,14315.0,,,0.1,6299.0,,,7227.0,9.58,0.14,,,18.53,18.53,1752199.0,42052776.0,,42.1,18.54,13.72,0.1929,36.28,0.6659
2021-09-03,1431637.0,34359288.0,5.31,64.93,1.5,33.73,1.0,31602240.0,400576.0,1316760.0,9613824.0,,,786.0,0.03,,,,0.06,1033.0,2395.0,,,0.03,786.0,,3628.0,3982.0,9.61,0.11,,,18.55,18.55,1758609.0,42206616.0,,42.17,18.56,13.56,0.1925,36.32,0.663
2021-09-06,1430690.0,33978887.5,5.31,65.46,1.5,33.67,1.0,31320716.25,396432.0,1318767.0,9415260.0,,,908.0,0.08,,,,0.12,3331.0,5052.0,,,0.08,908.0,,,1324.0,9.52,0.03,,,17.73,17.73,1839345.0,43684443.75,,44.14,17.75,13.41,0.1928,36.38,0.6399
2021-09-07,1442499.0,33898726.5,5.35,66.84,1.51,33.73,1.0,31261039.5,388014.0,1330257.0,9118329.0,,,1367.0,0.33,,,,0.28,15315.0,9785.0,,,0.33,1367.0,,,3825.0,9.22,0.16,,,17.49,17.49,1829846.0,43001381.0,,43.46,17.5,13.19,0.1924,36.32,0.6504
2021-09-08,1446500.0,34137400.0,5.37,67.33,1.52,33.65,1.0,31527027.6,403333.0,1335891.0,9518658.8,,,3349.0,0.35,,,,0.07,19534.0,3030.0,,,0.35,3349.0,,15000.0,13900.0,9.49,0.36,,,18.68,18.68,1756008.0,41441788.8,,41.34,18.67,13.11,0.1932,36.41,0.6699
2021-09-09,1450679.0,34163490.45,5.38,73.44,1.52,33.81,1.0,31578242.1,404655.0,1340902.0,9529625.25,,,,0.14,,,,0.02,5737.0,832.0,,,0.14,,,2154.0,726.0,9.55,0.0,,,18.72,18.72,1757392.0,41386581.6,,41.45,18.73,13.33,0.1923,36.24,0.671
2021-09-10,1573788.0,37141396.8,5.84,80.95,1.65,36.67,1.0,34700779.2,400771.0,1470372.0,9458195.6,,,3362.0,3.15,,,,0.17,134212.0,7246.0,,,3.15,3362.0,,,4742.0,9.44,0.12,,,18.54,18.54,1760705.0,41552638.0,,41.47,18.54,17.53,0.1848,33.4,0.7281
2021-09-13,1562882.0,36727727.0,5.8,91.65,1.64,36.44,1.0,34315240.5,392398.0,1460223.0,9221353.0,,,,,,,,0.2,,8373.0,,,,,,,10149.0,9.27,0.23,,,18.14,18.14,1770507.0,41606914.5,,41.83,18.14,17.64,0.1859,33.62,0.7226
2021-09-14,1429209.0,33300569.7,5.3,85.29,1.5,33.19,1.0,30911993.5,390795.0,1326695.0,9105523.5,,,1930.0,0.05,,,,0.09,2073.0,3533.0,,,0.05,1930.0,,,135601.0,9.19,3.23,,,18.04,18.04,1775870.0,41377771.0,,41.74,18.04,13.0,0.1956,36.91,0.6596
2021-09-15,1409520.0,32771340.0,5.23,83.45,1.48,32.59,1.0,30423415.5,392215.0,1308534.0,9118998.75,,,5739.0,0.13,,,,0.1,7905.0,4319.0,,,0.13,5739.0,,,26066.0,9.14,0.63,,,17.66,17.66,1829017.0,42524645.25,,42.63,17.65,13.1,0.2007,37.59,0.6346
2021-09-16,1372837.0,30202414.0,5.09,81.5,1.44,31.57,1.0,28607590.0,338482.0,1300345.0,7446604.0,,,,,,,,1.26,,53733.0,,,,,,,8189.0,7.88,0.31,,,15.43,15.43,1855693.0,40825246.0,,43.08,15.46,13.29,0.2114,38.8,0.6257
2021-09-17,1366840.0,30138822.0,5.07,75.65,1.43,30.52,1.0,28605420.9,335435.0,1297298.0,7396341.75,,,1287.0,0.02,,,,0.14,1287.0,4334.0,,,0.02,1287.0,,,4334.0,7.39,0.44,,,15.23,15.23,1866823.0,41163447.15,,41.14,15.22,12.38,0.2182,40.14,0.6207
2021-09-20,1363733.0,29661192.75,5.06,73.61,1.43,30.44,1.0,28201050.0,333404.0,1296600.0,7251537.0,,,,0.05,,,,0.09,2309.0,4340.0,,,0.05,,,2309.0,3007.0,7.36,0.05,,,15.17,15.17,1863983.0,40541630.25,,41.09,15.18,12.4,0.2189,40.25,0.6206
2021-09-21,1356414.0,29976749.4,5.03,72.38,1.42,30.12,1.0,28521552.8,331265.0,1290568.0,7320956.5,,,,,,,,0.05,,2139.0,,,,,,,6032.0,7.21,0.18,,,18.04,18.04,1504761.0,33255218.1,,32.78,18.03,12.37,0.2215,40.68,0.7388
2021-09-22,1367619.0,31044951.3,5.07,72.47,1.43,30.68,1.0,29508002.4,349430.0,1299912.0,7932061.0,,,21890.0,0.47,,,,0.08,16293.0,3725.0,,,0.47,21890.0,,,6949.0,7.73,0.06,,,18.94,18.94,1495535.0,33948644.5,,33.16,18.9,13.51,0.218,39.94,0.7413
2021-09-23,1369135.0,29641772.75,5.08,74.22,1.44,31.0,1.0,28152361.0,344875.0,1300340.0,7466543.75,,,,0.11,,,,0.06,1875.0,6269.0,,,0.11,,,1714.0,1447.0,7.82,0.0,,,15.65,15.65,1858635.0,40239447.75,,42.07,15.68,13.74,0.2157,39.51,0.6213
2021-09-24,1376285.0,29039613.5,5.11,73.53,1.44,30.39,1.0,27469689.1,354478.0,1301881.0,7479485.8,,,10144.0,0.09,,,,0.01,4535.0,541.0,,,0.09,10144.0,,,2994.0,7.68,0.32,,,16.08,16.08,1849627.0,39027129.7,,40.05,16.09,13.35,0.2194,40.31,0.6244
2021-09-27,1367001.0,29595571.65,5.07,69.0,1.43,29.87,1.0,28122635.55,348756.0,1298967.0,7550567.4,,,,0.06,,,,0.18,648.0,5722.0,,,0.06,,,,3562.0,7.37,0.22,,,15.86,15.86,1850440.0,40062026.0,,39.15,15.84,13.25,0.2236,41.02,0.6216
2021-09-28,1367983.0,28796042.15,5.07,68.32,1.43,30.08,1.0,27405647.55,346774.0,1301931.0,7299592.7,,,,0.17,,,,0.02,4717.0,1982.0,,,0.17,,,,1753.0,7.51,0.03,,,15.77,15.77,1852205.0,38988915.25,,40.06,15.79,13.47,0.2225,40.73,0.6221
2021-09-29,1376660.0,28978693.0,5.11,67.36,1.44,29.94,1.0,27664204.7,351986.0,1314214.0,7409305.3,,,4795.0,0.08,,,,0.07,12283.0,2577.0,,,0.08,4795.0,,2994.0,,7.43,,,,16.09,16.09,1835662.0,38640685.1,,38.78,16.08,13.29,0.2227,40.91,0.6293
2021-09-30,1380601.0,29130681.1,5.12,69.2,1.45,30.05,1.0,27899200.7,351352.0,1322237.0,7413527.2,,,7909.0,0.19,,,,0.2,8023.0,9320.0,,,0.19,7909.0,,777.0,,7.41,,,,16.01,16.01,1843205.0,38891625.5,,38.87,16.0,13.25,0.2216,40.77,0.6291
2021-10-01,1393485.0,29541882.0,5.17,69.45,1.46,30.36,1.0,28304798.4,643293.0,1335132.0,13637811.6,,287811.0,6104.0,0.34,6.07,,,0.04,14870.0,1974.0,,287811.0,0.34,6104.0,,,1975.0,13.58,0.03,,,23.16,23.16,2133786.0,45236263.2,,45.04,23.16,13.14,0.219,40.35,0.5018
2021-10-04,1452759.0,30435301.05,5.39,71.11,1.52,31.65,1.0,29284852.75,635137.0,1397845.0,13306120.15,,,8833.0,1.66,,,,0.33,78317.0,16989.0,,,1.66,8833.0,,,15604.0,13.46,0.3,,,22.8,22.8,2150059.0,45043736.05,,45.5,22.83,14.34,0.2126,38.71,0.5216
2021-10-05,1359799.0,27535929.75,5.05,68.61,1.43,29.43,1.0,26488174.5,618179.0,1308058.0,12518124.75,,,,,,,,0.46,,16958.0,,,,,,,89787.0,12.95,2.06,,,22.32,22.32,2151665.0,43571216.25,,45.03,22.34,13.29,0.229,41.63,0.4909
2021-10-06,1452015.0,28227171.6,5.39,71.31,1.52,30.72,1.0,27240766.56,707097.0,1401274.0,13745965.68,,,88738.0,1.66,,,,0.15,93421.0,3307.0,,,1.66,88738.0,,3487.0,205.0,14.31,0.07,,,25.6,25.6,2055517.0,39959250.48,,41.59,25.61,18.15,0.2249,39.87,0.5256
2021-10-07,1448439.0,26651277.6,5.37,65.74,1.52,29.92,1.0,25631549.6,703299.0,1393019.0,12940701.6,,,15250.0,0.1,,,,0.69,11079.0,19048.0,,,0.1,15250.0,,,19334.0,13.66,0.81,,,25.34,25.34,2071805.0,38121212.0,,39.28,25.8,17.1,0.2293,40.94,0.5219
2021-10-08,1600805.0,30863520.4,5.94,64.09,1.68,33.24,1.0,29797220.72,686207.0,1545499.0,13230070.96,,,,4.23,,,,0.47,170000.0,17092.0,,,4.23,,,,17520.0,12.63,0.7,,,24.79,24.79,2081912.0,40139263.36,,38.42,24.74,14.55,0.2912,49.59,0.5783
2021-10-11,1593668.0,30470932.16,5.91,60.92,1.67,33.62,1.0,29307766.96,675384.0,1532833.0,12913342.08,,,,,,,,0.16,,10823.0,,,,,,,12666.0,13.02,0.12,,,24.78,24.78,2050068.0,39197300.16,,39.54,24.78,15.08,0.2874,49.02,0.5847
2021-10-12,755700.0,14630352.0,2.8,28.2,0.79,14.6,0.0,13533298.24,544367.0,699034.0,10538945.12,,,5831.0,0.17,,,,2.71,9161.0,136848.0,,,0.17,5831.0,,,842960.0,10.42,19.09,,,19.9,19.9,2190694.0,42411835.84,,42.01,19.88,18.48,0.1555,20.51,0.2763
2021-10-13,1302398.0,26438679.4,4.83,48.71,1.37,27.15,1.0,25345057.5,544773.0,1248525.0,11058891.9,,,7226.0,0.4,,540863.0,,0.19,13564.0,10120.0,,,0.4,7226.0,12.25,3300.0,4936.0,10.54,0.1,,,19.94,19.94,2187812.0,44412583.6,,42.43,19.9,10.89,0.2507,45.12,0.4766
2021-10-14,1310761.0,26477372.2,4.86,47.74,1.37,27.88,1.0,25338637.6,551346.0,1254388.0,11137189.2,,,5011.0,0.36,,,,0.01,6570.0,1166.0,,,0.36,5011.0,,2728.0,707.0,11.19,0.01,,,20.15,20.15,2184191.0,44120658.2,,44.29,20.17,11.28,0.2428,43.94,0.4792
2021-10-15,1322923.0,26723044.6,4.91,48.05,1.39,28.09,1.0,25738375.4,577403.0,1274177.0,11663540.6,,,24379.0,0.39,,,,0.06,19789.0,2998.0,,,0.39,24379.0,,4676.0,,11.66,,,,21.07,21.07,2163625.0,43705225.0,,43.71,21.06,11.17,0.2405,43.61,0.4826
2021-10-18,1320325.0,26604548.75,4.9,47.84,1.38,28.02,1.0,25622478.05,578910.0,1271587.0,11665036.5,,,8047.0,0.02,,,,0.13,1214.0,6540.0,,,0.02,8047.0,,,3804.0,11.69,0.08,,,21.3,21.3,2138414.0,43089042.1,,43.18,21.31,11.23,0.2416,43.72,0.4859
2021-10-19,1313734.0,26997233.7,4.87,46.86,1.38,27.9,1.0,26069873.85,575930.0,1268607.0,11835361.5,,,2337.0,0.09,,,,0.11,2337.0,5317.0,,,0.09,2337.0,,,5317.0,11.6,0.12,,,21.23,21.23,2136523.0,43905547.65,,43.05,21.23,11.13,0.2426,43.91,0.4843
2021-10-20,1318974.0,27962248.8,4.89,47.23,1.38,28.34,1.0,26919950.8,580928.0,1269809.0,12315673.6,,,4038.0,0.15,,,,0.0,2323.0,1768.0,,,0.15,4038.0,,2728.0,1121.0,11.94,0.0,,,21.44,21.44,2129132.0,45137598.4,,43.86,21.39,11.32,0.2381,43.23,0.4867
2021-10-21,1321484.0,28874425.4,4.9,46.1,1.39,28.95,1.0,27739514.55,583084.0,1269543.0,12740385.4,,,7201.0,0.17,,,,0.0,3374.0,5045.0,,,0.17,7201.0,,,3640.0,12.37,0.0,,,21.58,21.58,2118866.0,46297222.1,,45.06,21.54,11.41,0.2318,42.31,0.4891
2021-10-22,1327167.0,28865882.25,4.92,45.07,1.39,29.44,1.0,27747627.75,585247.0,1275753.0,12729122.25,,,3270.0,0.32,,,,0.0,6790.0,1107.0,,,0.32,3270.0,,,580.0,12.79,0.0,,,21.62,21.62,2122112.0,46155936.0,,46.36,21.62,11.8,0.2278,41.61,0.4902
2021-10-25,1333091.0,27994911.0,4.95,44.87,1.4,29.47,1.0,26994366.0,591002.0,1285446.0,12411042.0,,,10694.0,0.21,,,,0.12,10863.0,4939.0,,,0.21,10694.0,,,1170.0,12.85,0.11,,,21.84,21.84,2115455.0,44424555.0,,46.01,21.84,12.13,0.2271,41.57,0.4926
2021-10-26,1362020.0,29964440.0,5.05,43.6,1.43,29.66,1.0,28916668.0,608681.0,1314394.0,13390982.0,,,17698.0,0.4,,,,0.02,28967.0,19.0,,,0.4,17698.0,,,19.0,12.79,0.09,,,22.47,22.47,2099711.0,46193642.0,,44.27,22.42,13.32,0.2263,41.3,0.5029
2021-10-27,1362612.0,30318117.0,5.06,42.88,1.43,30.42,1.0,29225219.25,603119.0,1313493.0,13419397.75,,,14473.0,0.29,,,,0.28,5661.0,20992.0,,,0.29,14473.0,,957.0,6562.0,13.27,0.0,,,22.29,22.29,2102390.0,46778177.5,,46.27,22.28,13.95,0.2201,40.27,0.5036
2021-10-28,1362539.0,30929635.3,5.06,41.48,1.43,30.64,1.0,29814747.5,602990.0,1313425.0,13687873.0,,,13727.0,0.03,,,,0.3,56.0,13856.0,,,0.03,13727.0,,,124.0,13.37,0.0,,,22.29,22.29,2101895.0,47713016.5,,46.67,22.27,14.02,0.2184,39.99,0.5037
2021-10-29,1448611.0,32593747.5,5.37,45.24,1.52,32.82,1.0,29200410.0,587361.0,1297796.0,13215622.5,,,1466.0,0.12,,,,0.28,1466.0,17095.0,,,0.12,1466.0,,,17095.0,13.35,0.39,,,21.78,21.78,2109509.0,47463952.5,,48.07,21.74,14.81,0.2082,37.33,0.5371
2021-11-01,1432257.0,32369008.2,5.31,44.89,1.5,32.35,1.0,29174588.6,594236.0,1290911.0,13429733.6,,,7167.0,0.09,,,,0.04,4504.0,938.0,,,0.09,7167.0,,646.0,11389.0,13.36,0.25,,,21.98,21.98,2109583.0,47676575.8,,47.4,21.99,13.6,0.2104,37.88,0.5297
2021-11-02,1433660.0,31755569.0,5.32,45.92,1.5,32.43,1.0,28751785.35,596141.0,1298049.0,13204523.15,,,8419.0,0.22,,,,0.14,9005.0,6514.0,,,0.22,8419.0,,,1867.0,13.47,0.02,,,22.05,22.05,2107378.0,46678422.7,,47.6,22.06,13.49,0.2084,37.78,0.5303
2021-11-03,1438915.0,31224455.5,5.34,45.89,1.51,32.21,1.0,28281631.7,601442.0,1303301.0,13051291.4,,,5298.0,0.0,,,,0.01,5298.0,46.0,,,0.0,5298.0,,49.0,46.0,13.31,0.06,,,22.23,22.23,2104230.0,45661791.0,,46.49,22.26,13.43,0.2098,38.03,0.5318
2021-11-04,1455028.0,31646859.0,5.4,46.07,1.53,32.23,1.0,28508529.75,608878.0,1310737.0,13243096.5,,,11602.0,0.19,,,,0.27,12836.0,5400.0,,,0.19,11602.0,,1234.0,5400.0,13.22,0.22,,,22.39,22.39,2110376.0,45900678.0,,45.87,22.37,14.03,0.21,38.01,0.5351
2021-11-05,1422171.0,30363350.85,5.28,45.87,1.49,31.42,1.0,27254257.1,574687.0,1276546.0,12269567.45,,,5258.0,0.05,,,,0.85,1898.0,39449.0,,,0.05,5258.0,,,36089.0,12.49,0.78,,,21.11,21.11,2148202.0,45864112.7,,46.66,21.12,14.28,0.2172,38.99,0.5223
