,EEE FP Equity_DX_SI_QTY,EEE FP Equity_DX_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEE FP Equity_DX_SI_MV,EEE FP Equity_DX_DSS,EEE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY,EEE FP Equity_DX_BROKER_SI_QTY,EEE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEE FP Equity_DX_BROKER_SI_MV_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEE FP Equity_DX_BROKER_SI_MV_INC_x,EEE FP Equity_DX_SUPPLY_SI_MV_NEW,EEE FP Equity_DX_BROKER_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_NEW,EEE FP Equity_DX_SUPPLY_SI_MV_DEC,EEE FP Equity_DX_BROKER_SI_QTY_INC,EEE FP Equity_DX_SUPPLY_SI_QTY_DEC,EEE FP Equity_DX_BROKER_SI_MV_NEW_y,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EEE FP Equity_DX_BROKER_SI_MV_INC_y,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEE FP Equity_DX_BROKER_SI_MV_ADD,EEE FP Equity_DX_SUPPLY_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_DEC,EEE FP Equity_DX_SUPPLY_SI_MV,EEE FP Equity_DX_BROKER_SI_MV_DEC,EEE FP Equity_DX_SUPPLY_SI_MV_RMV,EEE FP Equity_DX_BROKER_SI_MV_RMV,EEE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEE FP Equity_DX_UTILIZATION_QUANTITY,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEE FP Equity_DX_BROKER_SI_CON_RATIO,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEE FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-07-07,33839.0,5056506.95,4.09,2.17,7.72,,573655.55,30000.0,3839.0,4482851.4,,,,,,,,,,,,,,,,,204.0,6.83,0.05,,,99.87,99.87,40.0,5977.14,,0.01,99.87,11.59,0.795,88.41,1.1265
2006-07-10,33170.0,5005256.56,3.96,2.13,7.62,,478343.78,30000.0,3170.0,4526912.78,,,,,,1193.0,,,,,,,,,0.27,,1862.0,6.9,0.45,,,99.87,99.87,40.0,6035.88,,0.01,99.87,5.91,0.8238,90.5,1.1042
2006-07-11,33164.0,5012179.31,4.25,2.13,7.66,,478185.24,30000.0,3164.0,4533994.07,,,,,,,,,,,,,,,,,5.0,6.93,0.0,,,99.87,99.87,40.0,6045.33,,0.01,99.87,5.9,0.8242,90.52,1.104
2006-07-12,41300.0,6286208.69,5.2,2.65,9.59,,1719955.41,30000.0,11300.0,4566253.29,,,,1.89,,,,,8136.0,,,,1.89,,,,,6.97,,,,99.87,99.87,39.0,5936.13,,0.01,99.87,22.57,0.5813,72.67,1.3749
2006-07-13,40045.0,6040048.42,5.19,2.57,9.22,,1515102.67,30000.0,10045.0,4524945.75,,,,,,,,,,,,,,,,,1255.0,6.91,0.31,,,99.87,99.87,40.0,6033.26,,0.01,99.87,20.15,0.6037,74.87,1.3331
2006-07-14,40034.0,5993240.47,5.23,2.57,9.15,,1502127.56,30000.0,10034.0,4491112.91,,,,,,,,,,,,,,,,,12.0,6.86,0.02,,,99.87,99.87,40.0,5988.15,,0.01,99.87,20.12,0.604,74.9,1.3327
2006-07-17,40021.0,5956656.5,5.23,2.57,9.08,,1491508.33,30000.0,10021.0,4465148.17,,,,,,,,,,,,,,,,,13.0,6.81,0.03,,,99.87,99.87,40.0,5953.53,,0.01,99.87,20.1,0.6044,74.93,1.3323
2006-07-18,31977.0,4718516.71,4.19,2.05,7.21,,291725.54,30000.0,1977.0,4426791.17,,,,,,,,,,,,,,,,,8044.0,6.76,1.83,,,99.87,99.87,40.0,5902.39,,0.01,99.87,6.23,0.8831,93.77,1.0645
2006-07-19,31977.0,4754788.8,3.88,2.04,7.24,,293968.09,30000.0,1977.0,4460820.71,,,,,,,,,,,,,,,,,,6.8,,,,99.87,99.87,40.0,5947.76,,0.01,99.87,6.14,0.8848,93.86,1.0645
2006-07-20,31977.0,4882684.61,3.94,2.04,7.43,,301875.33,30000.0,1977.0,4580809.28,,,,,,,,,,,,,,,,,,6.99,,,,99.87,99.87,39.0,5955.05,,0.01,99.87,6.03,0.8867,93.97,1.0645
2006-07-21,31977.0,4832993.94,4.04,2.04,7.38,,298803.17,30000.0,1977.0,4534190.77,,,,,,,,,,,,,,,,,,6.92,,,,99.87,99.87,40.0,6045.59,,0.01,99.87,6.24,0.8829,93.76,1.0645
2006-07-24,31977.0,4899038.5,4.1,2.04,7.47,,302886.42,30000.0,1977.0,4596152.08,,,,,,,,,,,,,,,,,,7.01,,,,99.87,99.87,40.0,6128.2,,0.01,99.87,6.1,0.8854,93.9,1.0645
2006-07-25,31977.0,4977662.97,4.23,2.04,7.59,,307747.43,30000.0,1977.0,4669915.54,,,,,,,,,,,,,,,,,,7.12,,,,99.87,99.87,39.0,6070.89,,0.01,99.87,6.09,0.8856,93.91,1.0645
2006-07-26,31977.0,4979549.96,4.15,2.04,7.63,,307864.1,30000.0,1977.0,4671685.86,,,,,,,,,,,,,,,,,,7.16,,,,99.87,99.87,39.0,6073.19,,0.01,99.87,6.18,0.884,93.82,1.0645
2006-07-27,31977.0,5009532.09,4.14,2.04,7.62,,309717.76,30000.0,1977.0,4699814.33,,,,,,,,,,,,,,,,,,7.15,,,,99.87,99.87,39.0,6109.76,,0.01,99.87,6.15,0.8846,93.85,1.0645
2006-07-28,31977.0,5059222.76,4.12,2.04,7.72,,312789.92,30000.0,1977.0,4746432.84,,,,,,,,,,,,,,,,,,7.25,,,,99.87,99.87,39.0,6170.36,,0.01,99.87,6.13,0.885,93.87,1.0645
2006-07-31,31977.0,5017289.71,3.78,1.95,7.66,,310197.38,30000.0,1977.0,4707092.32,,,,,,,,,,,,,,,,,,7.18,,,,99.87,99.87,40.0,6276.12,,0.01,99.87,6.23,0.8831,93.77,1.0645
2006-08-01,31977.0,5029869.62,4.25,1.88,7.68,,310975.15,30000.0,1977.0,4718894.48,,,,,,,,,,,,,,,,,,7.2,,,,99.87,99.87,40.0,6291.86,,0.01,99.87,6.17,0.8842,93.83,1.0645
2006-08-02,31977.0,5044965.52,4.39,1.81,7.69,,311908.46,30000.0,1977.0,4733057.06,,,,,,,,,,,,,,,,,,7.21,,,,99.87,99.87,39.0,6152.97,,0.01,99.87,6.17,0.8843,93.83,1.0645
2006-08-03,31977.0,5034272.59,4.34,1.77,7.68,,311247.36,30000.0,1977.0,4723025.23,,,,,,,,,,,,,,,,,,7.2,,,,99.87,99.87,40.0,6297.37,,0.01,99.87,6.19,0.8838,93.81,1.0645
2006-08-04,31977.0,5073899.33,4.39,1.77,7.72,,313697.31,30000.0,1977.0,4760202.02,,,,,,,,,,,,,,,,,,7.25,,,,99.87,99.87,39.0,6188.26,,0.01,99.87,6.14,0.8848,93.86,1.0645
2006-08-07,39990.0,6334336.7,5.42,2.22,9.65,,1582396.19,30000.0,9990.0,4751940.51,,,,,,8013.0,,,,,,,,,1.93,,,7.24,,,,99.67,99.67,98.0,15523.01,,0.02,99.67,20.04,0.6053,75.01,1.3287
2006-08-08,36967.0,5868103.43,5.07,2.05,8.95,,1105934.39,30000.0,6967.0,4762169.04,,,,,,,,,,,,,,,,,3023.0,7.26,0.73,,,99.67,99.67,98.0,15556.42,,0.02,99.67,13.5,0.6798,81.16,1.2282
2006-08-09,31977.0,5062577.4,4.53,1.77,7.71,,312997.33,30000.0,1977.0,4749580.08,,,,,,,,,,,,,,,,,4990.0,7.23,1.2,,,99.67,99.67,100.0,15831.93,,0.02,99.67,6.2,0.8837,93.8,1.0624
2006-08-10,31977.0,5031966.28,4.66,1.77,7.69,,311104.77,30000.0,1977.0,4720861.5,,,,,,,,,,,,,,,,,,7.21,,,,99.67,99.67,101.0,15893.57,,0.02,99.67,6.22,0.8834,93.78,1.0623
2006-08-11,31977.0,5090672.55,4.76,1.75,7.75,,314734.33,30000.0,1977.0,4775938.22,,,,,,,,,,,,,,,,,,7.28,,,,99.67,99.67,99.0,15760.6,,0.02,99.67,6.12,0.8852,93.88,1.0624
2006-08-14,31977.0,5105349.12,4.38,1.75,7.77,,315641.72,30000.0,1977.0,4789707.4,,,,,,,,,,,,,,,,,,7.29,,,,99.67,99.67,99.0,15806.03,,0.02,99.67,6.17,0.8843,93.83,1.0624
2006-08-15,31977.0,5138895.56,4.73,1.75,7.83,,317715.75,30000.0,1977.0,4821179.81,,,,,,,,,,,,,,,,,,7.35,,,,99.67,99.67,99.0,15909.89,,0.02,99.67,6.14,0.8847,93.86,1.0624
2006-08-16,31977.0,5189215.22,4.97,1.75,7.9,,320826.8,30000.0,1977.0,4868388.42,,,,,,,,,,,,,,,,,,7.42,,,,99.67,99.67,99.0,16065.68,,0.02,99.67,6.13,0.885,93.87,1.0624
2006-08-17,31977.0,5151475.47,5.63,1.75,7.85,,318493.51,30000.0,1977.0,4832981.96,,,,,,,,,,,,,,,,,,7.36,,,,99.67,99.67,100.0,16109.94,,0.02,99.67,6.23,0.8832,93.77,1.0624
2006-08-18,31977.0,5144766.19,5.53,1.74,7.86,,318078.71,30000.0,1977.0,4826687.48,,,,,,,,,,,,,,,,,,7.37,,,,99.67,99.67,100.0,16088.96,,0.02,99.67,6.23,0.8831,93.77,1.0624
2006-08-21,31977.0,5084592.26,5.62,1.71,7.75,,314358.41,30000.0,1977.0,4770233.85,,,,,,,,,,,,,,,,,,7.27,,,,99.67,99.67,100.0,15900.78,,0.02,99.67,6.25,0.8828,93.75,1.0624
2006-08-22,31977.0,5135121.58,5.56,1.7,7.83,,317482.42,30000.0,1977.0,4817639.16,,,,,,,,,,,,,,,,,,7.35,,,,99.67,99.67,99.0,15898.21,,0.02,99.67,6.13,0.885,93.87,1.0624
2006-08-23,31977.0,5126315.64,5.83,1.7,7.82,,316937.99,30000.0,1977.0,4809377.66,,,,,,,,,,,,,,,,,,7.34,,,,99.67,99.67,99.0,15870.95,,0.02,99.67,6.19,0.8838,93.81,1.0624
2006-08-24,31977.0,5118558.03,5.98,1.7,7.8,,316458.37,30000.0,1977.0,4802099.66,,,,,,,,,,,,,,,,,,7.32,,,,99.67,99.67,99.0,15846.93,,0.02,99.67,6.19,0.8838,93.81,1.0624
2006-08-25,34477.0,5536817.57,6.43,1.83,8.44,,718981.71,30000.0,4477.0,4817835.87,,,,0.61,,,,,2500.0,,,,0.61,,,,,7.35,,,,99.67,99.67,99.0,15898.86,,0.0,100.0,12.95,0.7746,87.05,1.1455
2006-08-28,34477.0,5486180.77,6.45,1.82,8.37,,712406.28,30000.0,4477.0,4773774.49,,,,,,,,,,,,,,,,,,7.27,,,,99.67,99.67,100.0,15912.58,,0.0,100.0,13.09,0.7725,86.91,1.1454
2006-08-29,34477.0,5522123.86,6.5,1.82,8.46,,717073.66,30000.0,4477.0,4805050.2,,,,,,,,,,,,,,,,,,7.36,,,,99.67,99.67,99.0,15856.67,,0.0,100.0,12.91,0.7751,87.09,1.1455
2006-08-30,34477.0,5515794.26,7.47,1.82,8.42,,716251.73,30000.0,4477.0,4799542.53,,,,,,,,,,,,,,,,,,7.33,,,,99.67,99.67,99.0,15838.49,,0.0,100.0,13.0,0.7738,87.0,1.1455
2006-08-31,34477.0,5474425.8,7.26,1.82,8.37,,710879.84,30000.0,4477.0,4763545.96,,,,,,,,,,,,,,,,,,7.28,,,,99.67,99.67,100.0,15878.49,,0.0,100.0,13.07,0.7728,86.93,1.1454
2006-09-01,34477.0,5510142.83,7.58,1.82,8.4,,715517.87,30000.0,4477.0,4794624.96,,,,,,,,,,,,,,,,,,7.31,,,,99.67,99.67,99.0,15822.26,,0.0,100.0,12.91,0.7751,87.09,1.1455
2006-09-04,34477.0,5553319.74,6.96,1.82,8.46,,721124.59,30000.0,4477.0,4832195.15,,,,,,,,,,,,,,,,,,7.37,,,,99.67,99.67,99.0,15946.24,,0.0,100.0,12.9,0.7753,87.1,1.1455
2006-09-05,34477.0,5480077.23,6.59,1.82,8.38,,711613.71,30000.0,4477.0,4768463.52,,,,,,,,,,,,,,,,,,7.28,,,,99.67,99.67,100.0,15894.88,,0.0,100.0,13.14,0.7718,86.86,1.1454
2006-09-06,34477.0,5486406.83,6.89,1.82,8.4,,712435.63,30000.0,4477.0,4773971.19,,,,,,,,,,,,,,,,,,7.3,,,,99.67,99.67,99.0,15754.1,,0.0,100.0,13.07,0.7727,86.93,1.1455
2006-09-07,44402.0,7127515.81,9.02,2.34,10.84,,2311843.67,30000.0,14402.0,4815672.14,,,,,,9925.0,,,,,,,,,2.42,,,7.33,,,,99.67,99.67,99.0,15891.72,,0.0,100.0,22.35,0.5175,67.64,1.4752
2006-09-08,34477.0,5478494.83,6.38,1.82,8.37,,711408.22,30000.0,4477.0,4767086.6,,,,,,,,,,,,,,,,,9925.0,7.27,2.44,,,99.67,99.67,100.0,15890.29,,0.0,100.0,13.1,0.7723,86.9,1.1454
2006-09-11,44466.0,7074522.34,9.46,2.34,10.79,,2301534.66,30000.0,14466.0,4772987.68,,,,,,9989.0,,,,,,,,,2.42,,,7.28,,,,99.67,99.67,99.0,15750.86,,0.0,100.0,22.46,0.5159,67.48,1.4773
2006-09-12,44417.0,7115944.54,10.04,2.34,10.85,,2309714.13,30000.0,14417.0,4806230.41,,,,,,,,,,,,,,,,,49.0,7.33,0.0,,,99.67,99.67,99.0,15860.56,,0.0,100.0,22.38,0.5171,67.6,1.4757
2006-09-13,44491.0,7116422.97,10.15,2.34,10.85,,2317863.96,30000.0,14491.0,4798559.01,,,,0.02,,,,,74.0,,,,0.02,,,,,7.31,,,,99.67,99.67,100.0,15995.2,,0.0,100.0,22.51,0.5153,67.42,1.4781
2006-09-14,42418.0,6843248.65,9.73,2.23,10.42,,2003382.1,30000.0,12418.0,4839866.55,,,,,,,,,,,,,,,,,2073.0,7.38,0.48,,,99.67,99.67,99.0,15971.56,,0.0,100.0,23.38,0.5586,70.75,1.4093
2006-09-15,39983.0,6514641.67,8.72,2.11,9.87,,1626582.99,30000.0,9983.0,4888058.68,,,,0.01,,,,,65.0,,,,0.01,,,,2500.0,7.41,0.62,,,98.69,98.69,397.0,64685.31,,0.0,100.0,24.97,0.6253,75.03,1.3154
2006-09-18,40119.0,6487610.46,8.72,2.11,9.86,,1636335.16,30000.0,10119.0,4851275.3,,,,0.03,,,,,136.0,,,,0.03,,,,,7.38,,,,98.68,98.68,401.0,64845.38,,0.0,100.0,25.22,0.6228,74.78,1.3197
2006-09-19,40002.0,6467641.35,8.68,2.1,9.87,,1617152.86,30000.0,10002.0,4850488.49,,,,,,,,,,,,,,,,,117.0,7.41,0.02,,,98.69,98.69,399.0,64511.5,,0.0,100.0,25.0,0.625,75.0,1.3159
2006-09-20,39920.0,6506208.97,8.64,2.09,9.91,,1616773.37,30000.0,9920.0,4889435.6,,,,,,,,,,,,,,,,,81.0,7.45,0.0,,,98.7,98.7,395.0,64377.57,,0.0,100.0,24.85,0.6265,75.15,1.3134
2006-09-21,39925.0,6556238.2,8.11,2.09,10.0,,1629822.52,30000.0,9925.0,4926415.68,,,,0.04,,,,,5.0,,,,0.04,,,,,7.51,,,,98.7,98.7,394.0,64700.26,,0.0,100.0,24.86,0.6264,75.14,1.3136
2006-09-22,39880.0,6628600.98,8.14,2.09,10.1,,1642191.01,30000.0,9880.0,4986409.96,,,,,,,,,,,,,,,,,45.0,7.6,0.0,,,98.7,98.7,394.0,65488.18,,0.0,100.0,24.77,0.6273,75.23,1.3121
2006-09-25,39941.0,6678022.5,9.23,2.09,10.18,,1662107.15,30000.0,9941.0,5015915.35,,,,0.02,,,,,61.0,,,,0.02,,,,,7.64,,,,98.7,98.7,395.0,66042.89,,0.0,100.0,24.89,0.6261,75.11,1.3141
2006-09-26,39808.0,6786290.86,8.68,2.09,10.35,,1672024.24,30000.0,9808.0,5114266.63,,,,,,,,,,,,,,,,,133.0,7.8,0.0,,,98.71,98.71,391.0,66655.94,,0.1,98.71,24.64,0.6286,75.36,1.3099
2006-09-27,40004.0,6817081.11,8.78,2.09,10.39,,1704781.51,30000.0,10004.0,5112299.6,,,,0.05,,,,,196.0,,,,0.05,,,,,7.79,,,,98.75,98.75,380.0,64755.79,,0.1,98.75,25.01,0.6249,74.99,1.3168
2006-09-28,39931.0,6851768.36,8.47,2.09,10.45,,1704062.3,30000.0,9931.0,5147706.06,,,,,,,,,,,,,,,,,73.0,7.85,0.0,,,98.76,98.76,377.0,64689.51,,0.1,98.76,24.87,0.6263,75.13,1.3145
2006-09-29,39920.0,6904847.43,7.85,2.09,10.52,,1715833.83,30000.0,9920.0,5189013.6,,,,,,,,,,,,,,,,,11.0,7.91,0.0,,,98.77,98.77,374.0,64689.7,,0.1,98.77,24.85,0.6265,75.15,1.3143
2006-10-02,40000.0,6969660.11,7.81,2.09,10.54,,1742415.03,30000.0,10000.0,5227245.08,,,,0.03,,,,,80.0,,,,0.03,,,,,7.91,,,,98.76,98.76,376.0,65514.81,,0.1,98.76,25.0,0.625,75.0,1.3168
2006-10-03,40021.0,6958859.89,7.72,2.09,10.6,,1742453.59,30000.0,10021.0,5216406.31,,,,0.01,,,,,21.0,,,,0.01,,,,,7.94,,,,98.76,98.76,378.0,65726.72,,0.1,98.76,25.04,0.6246,74.96,1.3174
2006-10-04,39947.0,6982730.16,7.87,2.09,10.65,,1738734.24,30000.0,9947.0,5243995.91,,,,,,,,,,,,,,,,,73.0,8.0,0.01,,,98.76,98.76,376.0,65724.75,,0.1,98.76,24.9,0.626,75.1,1.3151
2006-10-05,40010.0,6986646.31,6.66,2.06,10.64,,1747971.25,30000.0,10010.0,5238675.06,,,,0.01,,,,,63.0,,,,0.01,,,,,7.98,,,,98.76,98.76,378.0,66007.31,,0.1,98.76,25.02,0.6248,74.98,1.3171
2006-10-06,40012.0,6978321.93,6.4,2.06,10.62,,1746150.13,30000.0,10012.0,5232171.8,,,,0.0,,,,,2.0,,,,0.0,,,,,7.96,,,,98.74,98.74,383.0,66797.39,,0.1,98.74,25.02,0.6248,74.98,1.3169
2006-10-09,40019.0,6966398.62,5.89,2.06,10.6,,1744080.26,30000.0,10019.0,5222318.37,,,,0.0,,,,,6.0,,,,0.0,,,,,7.95,,,,98.75,98.75,380.0,66149.37,,0.1,98.75,25.04,0.6246,74.96,1.3173
2006-10-10,40045.0,6939358.18,5.84,2.06,10.56,,1740688.05,30000.0,10045.0,5198670.13,,,,0.0,,,,,27.0,,,,0.0,,,,,7.91,,,,98.75,98.75,380.0,65849.82,,0.1,98.75,25.09,0.6241,74.91,1.3181
2006-10-11,39974.0,6945435.78,5.77,2.05,10.54,,1732970.84,30000.0,9974.0,5212464.93,,,,,,,,,,,,,,,,,72.0,7.91,0.02,,,98.75,98.75,379.0,65850.81,,0.1,98.75,24.95,0.6255,75.05,1.3158
2006-10-12,39951.0,6975556.27,5.75,2.05,10.63,,1737472.41,30000.0,9951.0,5238083.85,,,,,,,,,,,,,,,,,22.0,7.98,0.0,,,98.76,98.76,376.0,65650.65,,0.1,98.76,24.91,0.6259,75.09,1.3152
2006-10-13,30000.0,5182904.64,4.29,1.54,7.9,,0.0,30000.0,0.0,5182904.64,,,,,,,,,,,,,,,,,9951.0,7.9,2.66,,,98.74,98.74,384.0,66341.18,,0.1,98.74,,1.0,100.0,0.9874
2006-10-16,30000.0,5182904.64,4.15,1.54,7.9,,0.0,30000.0,0.0,5182904.64,,,,,,,,,,,,,,,,,,7.9,,,,98.75,98.75,380.0,65650.13,,0.1,98.75,,1.0,100.0,0.9875
2006-10-17,30000.0,5206552.88,4.3,1.54,7.92,,0.0,30000.0,0.0,5206552.88,,,,,,,,,,,,,,,,,,7.92,,,,98.75,98.75,378.0,65602.57,,0.1,98.75,,1.0,100.0,0.9876
2006-10-18,30000.0,5221924.23,4.23,1.54,7.96,,0.0,30000.0,0.0,5221924.23,,,,,,,,,,,,,,,,,,7.96,,,,98.76,98.76,377.0,65622.18,,0.1,98.76,,1.0,100.0,0.9876
2006-10-19,30000.0,5220347.68,4.28,1.54,7.96,,0.0,30000.0,0.0,5220347.68,,,,,,,,,,,,,,,,,,7.96,,,,98.76,98.76,377.0,65602.37,,0.1,98.76,,1.0,100.0,0.9876
2006-10-20,30000.0,5214435.62,4.46,1.54,7.94,,0.0,30000.0,0.0,5214435.62,,,,,,,,,,,,,,,,,,7.94,,,,98.76,98.76,377.0,65528.07,,0.1,98.76,,1.0,100.0,0.9876
2006-10-23,30000.0,5196699.45,4.24,1.54,7.91,,0.0,30000.0,0.0,5196699.45,,,,,,,,,,,,,,,,,,7.91,,,,89.88,89.88,3378.0,585148.36,,0.89,89.93,,1.0,100.0,0.8988
2006-10-24,30000.0,5238083.85,4.29,1.54,7.97,,0.0,30000.0,0.0,5238083.85,,,,,,,,,,,,,,,,,,7.97,,,,89.88,89.88,3376.0,589459.04,,0.89,89.96,,1.0,100.0,0.8988
2006-10-25,30000.0,5230004.04,4.3,1.54,7.97,,0.0,30000.0,0.0,5230004.04,,,,,,,,,,,,,,,,,,7.97,,,,89.88,89.88,3378.0,588898.46,,0.89,89.91,,1.0,100.0,0.8988
2006-10-26,30000.0,5261535.02,4.28,1.53,8.01,,0.0,30000.0,0.0,5261535.02,,,,,,,,,,,,,,,,,,8.01,,,,89.09,89.09,3674.0,644362.66,,0.97,89.18,,1.0,100.0,0.8909
2006-10-27,30000.0,5239857.47,4.33,1.53,8.02,,0.0,30000.0,0.0,5239857.47,,,,,,,,,,,,,,,,,,8.02,,,,88.78,88.78,3792.0,662317.98,,1.01,88.86,,1.0,100.0,0.8878
2006-10-30,30000.0,5189604.97,4.25,1.53,7.9,,0.0,30000.0,0.0,5189604.97,,,,,,,,,,,,,,,,,,7.9,,,,88.77,88.77,3794.0,656312.04,,1.0,88.74,,1.0,100.0,0.8877
2006-10-31,30000.0,5281241.88,4.12,1.53,8.03,,0.0,30000.0,0.0,5281241.88,,,,,,,,,,,,,,,,,,8.03,,,,88.8,88.8,3786.0,666492.73,,1.0,88.95,,1.0,100.0,0.8879
2006-11-01,30000.0,5284986.19,4.07,1.53,8.04,,0.0,30000.0,0.0,5284986.19,,,,,,,,,,,,,,,,,,8.04,,,,98.76,98.76,376.0,66238.49,,0.1,98.76,,1.0,100.0,0.9876
2006-11-02,30000.0,5240054.54,4.25,1.53,7.98,,0.0,30000.0,0.0,5240054.54,,,,,,,,,,,,,,,,,,7.98,,,,88.78,88.78,3793.0,662517.56,,1.01,88.79,,1.0,100.0,0.8878
2006-11-03,30000.0,5297992.71,4.13,1.53,8.07,,0.0,30000.0,0.0,5297992.71,,,,,,,,,,,,,,,,,,8.07,,,,88.79,88.79,3789.0,669136.48,,1.01,88.85,,1.0,100.0,0.8879
2006-11-06,30000.0,5303116.5,4.0,1.5,8.07,,0.0,30000.0,0.0,5303116.5,,,,,,,,,,,,,,,,,,8.07,,,,88.78,88.78,3791.0,670137.15,,1.02,88.78,,1.0,100.0,0.8878
2006-11-07,35983.0,6402572.31,4.7,1.8,9.71,,1064574.66,33000.0,5983.0,5871797.41,,,,,,5983.0,,,,,,,,,1.61,3000.0,,8.91,,,,100.0,97.66,0.0,0.0,,0.0,100.0,8.29,0.7098,83.43,1.0649
2006-11-08,36012.0,6380054.72,3.97,1.8,9.7,,1065114.1,33000.0,6012.0,5846434.68,,,,0.0,,,,,29.0,,,,0.0,,,,,8.9,,,,100.0,97.65,0.0,0.0,,0.0,100.0,8.37,0.7082,83.33,1.0656
2006-11-09,35989.0,6405531.19,3.91,1.78,9.74,,1065956.99,33000.0,5989.0,5873531.61,,,,,,,,,,,,,,,,,23.0,8.93,0.0,,,100.0,97.66,0.0,0.0,,0.0,100.0,8.3,0.7096,83.42,1.065
2006-11-10,36002.0,6409027.48,3.98,1.78,9.74,,1068467.94,33000.0,6002.0,5874615.49,,,,0.0,,,,,12.0,,,,0.0,,,,,8.93,,,,100.0,97.66,0.0,0.0,,0.0,100.0,8.34,0.709,83.38,1.0654
2006-11-13,36003.0,6408022.99,3.98,1.78,9.75,,1068448.8,33000.0,6003.0,5873531.61,,,,0.0,,,,,1.0,,,,0.0,,,,,8.94,,,,100.0,97.66,0.0,0.0,,0.0,100.0,8.34,0.7091,83.39,1.0654
2006-11-14,33000.0,5880034.88,3.67,1.63,8.94,,534548.63,33000.0,3000.0,5880034.88,,,,,,,,,,,,,,,,,3003.0,8.94,0.81,,,100.0,97.5,0.0,0.0,,0.0,100.0,9.02,0.8359,90.98,0.975
2006-11-15,33000.0,5915802.83,3.62,1.63,9.0,,537800.26,33000.0,3000.0,5915802.83,,,,,,,,,,,,,,,,,,9.01,,,,100.0,97.5,0.0,0.0,,0.0,100.0,8.97,0.8367,91.03,0.9751
2006-11-16,33000.0,5939648.13,3.92,1.62,9.03,,539968.01,33000.0,3000.0,5939648.13,,,,,,,,,,,,,,,,,,9.04,,,,100.0,97.5,0.0,0.0,,0.0,100.0,8.94,0.8373,91.07,0.975
2006-11-17,33000.0,5937480.38,3.89,1.62,9.03,,539770.94,33000.0,3000.0,5937480.38,,,,,,,,,,,,,,,,,,9.05,,,,100.0,97.5,0.0,0.0,,0.0,100.0,8.94,0.8373,91.07,0.9749
2006-11-20,33000.0,5961325.68,4.08,1.61,9.06,,541938.7,33000.0,3000.0,5961325.68,,,,,,,,,,,,,,,,,,9.07,,,,100.0,97.5,0.0,0.0,,0.0,100.0,8.91,0.8378,91.09,0.975
2006-11-21,33000.0,6015519.55,3.98,1.61,9.15,,546865.41,33000.0,3000.0,6015519.55,,,,,,,,,,,,,,,,,,9.16,,,,100.0,97.51,0.0,0.0,,0.0,100.0,8.83,0.839,91.17,0.9751
2006-11-22,33000.0,6026358.33,3.91,1.6,9.16,,547850.76,33000.0,3000.0,6026358.33,,,,,,,,,,,,,,,,,,9.19,,,,100.0,97.5,0.0,0.0,,0.0,100.0,8.82,0.8392,91.18,0.975
2006-11-23,33000.0,6055406.24,3.89,1.6,9.18,,550491.48,33000.0,3000.0,6055406.24,,,,,,,,,,,,,,,,,,9.21,,,,100.0,97.5,0.0,0.0,,0.0,100.0,8.78,0.8398,91.22,0.975
2006-11-24,33000.0,6004247.23,3.9,1.6,9.12,,545840.66,33000.0,3000.0,6004247.23,,,,,,,,,,,,,,,,,,9.14,,,,100.0,97.49,0.0,0.0,,0.0,100.0,8.85,0.8387,91.15,0.9749
2006-11-27,33000.0,5907565.36,3.96,1.6,8.99,,537051.4,33000.0,3000.0,5907565.36,,,,,,,,,,,,,,,,,,9.01,,,,100.0,97.48,0.0,0.0,,0.0,100.0,8.98,0.8365,91.02,0.9748
2006-11-28,33000.0,5900195.0,3.86,1.6,9.0,,536381.36,33000.0,3000.0,5900195.0,,,,,,,,,,,,,,,,,,9.01,,,,100.0,97.49,0.0,0.0,,0.0,100.0,8.99,0.8364,91.01,0.9749
2006-11-29,33000.0,5922956.42,3.88,1.6,9.0,,538450.58,33000.0,3000.0,5922956.42,,,,,,,,,,,,,,,,,,9.01,,,,100.0,97.5,0.0,0.0,,0.0,100.0,8.96,0.8369,91.04,0.9749
