,IDIP FP Equity_DX_SI_QTY,IDIP FP Equity_DX_SHORT_INTEREST_VALUE,IDIP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IDIP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IDIP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IDIP FP Equity_DX_SI_MV,IDIP FP Equity_DX_DSS,IDIP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IDIP FP Equity_DX_SUPPLY_SI_QTY,IDIP FP Equity_DX_BROKER_SI_QTY,IDIP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IDIP FP Equity_DX_BROKER_SI_MV_NEW_x,IDIP FP Equity_DX_SUPPLY_SI_QTY_INC_x,IDIP FP Equity_DX_BROKER_SI_MV_INC_x,IDIP FP Equity_DX_BROKER_SI_QTY_ADD,IDIP FP Equity_DX_BROKER_SI_QTY_NEW,IDIP FP Equity_DX_SUPPLY_SI_MV_DEC,IDIP FP Equity_DX_BROKER_SI_QTY_INC,IDIP FP Equity_DX_SUPPLY_SI_QTY_DEC,IDIP FP Equity_DX_BROKER_SI_MV_NEW_y,IDIP FP Equity_DX_BROKER_SI_MV_INC_y,IDIP FP Equity_DX_SUPPLY_SI_QTY_INC_y,IDIP FP Equity_DX_BROKER_SI_MV_ADD,IDIP FP Equity_DX_SUPPLY_SI_QTY_ADD,IDIP FP Equity_DX_BROKER_SI_QTY_DEC,IDIP FP Equity_DX_SUPPLY_SI_MV,IDIP FP Equity_DX_BROKER_SI_MV_DEC,IDIP FP Equity_DX_BROKER_SI_MV_RMV,IDIP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IDIP FP Equity_DX_UTILIZATION_QUANTITY,IDIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IDIP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IDIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IDIP FP Equity_DX_ACTIVE_UTILIZATION_MV,IDIP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IDIP FP Equity_DX_BROKER_SI_CON_RATIO,IDIP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IDIP FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,583375.51,1.39,0.0,,0.0,,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,622880.46,1.49,0.0,,0.0,,0.0
2006-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,583547.09,1.39,0.0,,0.0,,0.0
2006-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,604823.14,1.41,0.0,,0.0,,0.0
2006-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,617691.72,1.45,0.0,,0.0,,0.0
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,609112.66,1.46,0.0,,0.0,,0.0
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,641383.68,1.55,0.0,,0.0,,0.0
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,609112.66,1.43,0.0,,0.0,,0.0
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,609112.66,1.45,0.0,,0.0,,0.0
2006-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,605681.04,1.45,0.0,,0.0,,0.0
2006-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,605681.04,1.44,0.0,,0.0,,0.0
2006-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,645780.48,1.54,0.0,,0.0,,0.0
2006-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,650177.28,1.54,0.0,,0.0,,0.0
2006-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,644864.48,1.54,0.0,,0.0,,0.0
2006-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,650360.48,1.54,0.0,,0.0,,0.0
2006-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,644864.48,1.54,0.0,,0.0,,0.0
2006-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,650360.48,1.53,0.0,,0.0,,0.0
2006-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,650360.48,1.55,0.0,,0.0,,0.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,650360.48,1.54,0.0,,0.0,,0.0
2006-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,646330.08,1.54,0.0,,0.0,,0.0
2006-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,644864.48,1.53,0.0,,0.0,,0.0
2006-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,644864.48,1.54,0.0,,0.0,,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,644864.48,1.53,0.0,,0.0,,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43675.0,644864.48,1.53,0.0,,0.0,,0.0
2006-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,603965.23,1.44,0.0,,0.0,,0.0
2006-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,603965.23,1.44,0.0,,0.0,,0.0
2006-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,603965.23,1.44,0.0,,0.0,,0.0
2006-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,605681.04,1.44,0.0,,0.0,,0.0
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,605681.04,1.45,0.0,,0.0,,0.0
2006-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39349.0,580990.78,1.39,0.0,,0.0,,0.0
2006-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,39349.0,580990.78,1.38,0.0,,0.0,,0.0
2006-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37016.0,543438.51,1.3,0.0,,0.0,,0.0
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37016.0,537227.78,1.3,0.0,,0.0,,0.0
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37016.0,537227.78,1.29,0.0,,0.0,,0.0
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37016.0,535675.1,1.28,0.0,,0.0,,0.0
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37016.0,543438.51,1.27,0.0,,0.0,,0.0
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37016.0,543438.51,1.3,0.0,,0.0,,0.0
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,37016.0,531017.06,1.29,0.0,,0.0,,0.0
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,566388.99,1.39,0.0,,0.0,,0.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1708.0,23649.73,0.06,0.0,,0.0,,0.0
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,566388.99,1.36,0.0,,0.0,,0.0
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,574796.46,1.36,0.0,,0.0,,0.0
2006-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,574624.88,1.37,0.0,,0.0,,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,583375.51,1.36,0.0,,0.0,,0.0
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4712.0,67201.21,0.16,0.0,,0.0,,0.0
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46370.0,671041.02,1.58,0.0,,0.0,,0.0
2007-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,583203.93,1.41,0.0,,0.0,,0.0
2007-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,578228.08,1.4,0.0,,0.0,,0.0
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,583032.35,1.39,0.0,,0.0,,0.0
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,583375.51,1.39,0.0,,0.0,,0.0
2007-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,578228.08,1.39,0.0,,0.0,,0.0
2007-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,566217.41,1.38,0.0,,0.0,,0.0
2007-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,573080.65,1.36,0.0,,0.0,,0.0
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,573080.65,1.36,0.0,,0.0,,0.0
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,573252.23,1.37,0.0,,0.0,,0.0
2007-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,579085.98,1.37,0.0,,0.0,,0.0
2007-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,40905.0,583375.51,1.38,0.0,,0.0,,0.0
2007-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46370.0,661315.79,1.58,0.0,,0.0,,0.0
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46370.0,656453.17,1.57,0.0,,0.0,,0.0
2007-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,654448.35,1.56,0.0,,0.0,,0.0
2007-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,45584.0,647237.96,1.54,0.0,,0.0,,0.0
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,658320.83,1.57,0.0,,0.0,,0.0
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,658320.83,1.57,0.0,,0.0,,0.0
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,653480.23,1.57,0.0,,0.0,,0.0
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,653480.23,1.55,0.0,,0.0,,0.0
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,658127.2,1.56,0.0,,0.0,,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,658320.83,1.56,0.0,,0.0,,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,660450.69,1.57,0.0,,0.0,,0.0
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,668002.02,1.58,0.0,,0.0,,0.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,668002.02,1.59,0.0,,0.0,,0.0
2007-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,668970.14,1.59,0.0,,0.0,,0.0
2007-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,668970.14,1.59,0.0,,0.0,,0.0
2007-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,670131.88,1.59,0.0,,0.0,,0.0
2007-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,670131.88,1.6,0.0,,0.0,,0.0
2007-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,46160.0,670131.88,1.6,0.0,,0.0,,0.0
2007-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,45703.0,663305.63,1.58,0.0,,0.0,,0.0
2007-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,45577.0,661476.95,1.57,0.0,,0.0,,0.0
2007-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42262.0,611592.31,1.46,0.0,,0.0,,0.0
2007-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42262.0,611592.31,1.46,0.0,,0.0,,0.0
2007-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,42262.0,609642.31,1.45,0.0,,0.0,,0.0
2007-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,44955.0,646792.54,1.54,0.0,,0.0,,0.0
2007-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,44955.0,646792.54,1.54,0.0,,0.0,,0.0
2007-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,44955.0,650563.92,1.55,0.0,,0.0,,0.0
2007-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,44739.0,647438.09,1.54,0.0,,0.0,,0.0
2007-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,44523.0,645993.07,1.54,0.0,,0.0,,0.0
2007-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43901.0,635311.02,1.51,0.0,,0.0,,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43901.0,620947.46,1.5,0.0,,0.0,,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,43901.0,621131.61,1.48,0.0,,0.0,,0.0
2007-03-02,10298.0,145614.46,5.4,31.4,0.17,0.35,0.0,0.0,10298.0,0.0,145614.46,,,,,,,,,,,,,10298.0,,0.35,,,100.0,23.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2346
2007-03-05,10298.0,143843.42,5.4,32.29,0.17,0.35,0.0,0.0,10298.0,0.0,143843.42,,,,,,,,,,,,,,,0.35,,,100.0,23.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.2346
2007-03-06,20596.0,287686.84,10.8,64.94,0.34,0.68,0.0,0.0,20596.0,0.0,287686.84,,8958.0,,,,,,,,,8958.0,,1340.0,,0.68,,,100.0,46.91,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4691
2007-03-07,20596.0,291142.54,10.8,64.46,0.34,0.68,0.0,0.0,20596.0,0.0,291142.54,,,,,,,,,,,,,,,0.68,,,100.0,46.91,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4691
2007-03-08,20596.0,295462.16,10.8,66.65,0.34,0.69,0.0,0.0,20596.0,0.0,295462.16,,,,,,,,,,,,,,,0.69,,,100.0,46.91,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4691
2007-03-09,20596.0,289501.08,10.8,66.08,0.34,0.7,0.0,0.0,20596.0,0.0,289501.08,,,,,,,,,,,,,,,0.7,,,100.0,46.91,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4691
2007-03-12,20596.0,293734.31,10.8,66.95,0.34,0.69,0.0,0.0,20596.0,0.0,293734.31,,,,,,,,,,,,,,,0.69,,,100.0,46.91,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4691
2007-03-13,20596.0,293734.31,10.8,66.59,0.34,0.7,0.0,0.0,20596.0,0.0,293734.31,,,,,,,,,,,,,,,0.7,,,100.0,46.91,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4691
2007-03-14,20596.0,289414.69,10.8,68.36,0.34,0.7,0.0,0.0,20596.0,0.0,289414.69,,,,,,,,,,,,,,,0.7,,,100.0,46.91,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4691
2007-03-15,20596.0,293734.31,10.8,71.36,0.34,0.69,0.0,0.0,20596.0,0.0,293734.31,,,,,,,,,,,,,,,0.69,,,100.0,46.91,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4691
2007-03-16,20596.0,293734.31,10.8,69.42,0.34,0.7,0.0,0.0,20596.0,0.0,293734.31,,,,,,,,,,,,,,,0.7,,,100.0,47.07,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4707
2007-03-19,20596.0,296326.08,10.8,70.0,0.34,0.7,0.0,0.0,20596.0,0.0,296326.08,,,,,,,,,,,,,,,0.7,,,100.0,47.07,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4707
2007-03-20,20596.0,289414.69,10.8,71.29,0.34,0.71,0.0,0.0,20596.0,0.0,289414.69,,,,,,,,,,,,,,,0.71,,,100.0,47.07,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4707
2007-03-21,20596.0,293734.31,10.8,73.78,0.34,0.69,0.0,0.0,20596.0,0.0,293734.31,,,,,,,,,,,,,,,0.69,,,100.0,47.07,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4707
2007-03-22,20596.0,293734.31,10.8,74.02,0.34,0.7,0.0,0.0,20596.0,0.0,293734.31,,,,,,,,,,,,,,,0.7,,,100.0,47.07,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4707
2007-03-23,20596.0,298053.93,10.8,73.4,0.34,0.7,0.0,0.0,20596.0,0.0,298053.93,,,,,,,,,,,,,,,0.7,,,100.0,47.07,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4707
2007-03-26,20596.0,298053.93,10.8,72.36,0.34,0.71,0.0,0.0,20596.0,0.0,298053.93,,,,,,,,,,,,,,,0.71,,,100.0,47.07,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4707
2007-03-27,20596.0,295462.16,10.8,72.91,0.34,0.71,0.0,0.0,20596.0,0.0,295462.16,,,,,,,,,,,,,,,0.71,,,100.0,47.18,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4718
2007-03-28,20596.0,295462.16,10.8,66.23,0.34,0.71,0.0,0.0,20596.0,0.0,295462.16,,1703.0,,,,0.06,,1703.0,,,1703.0,,,,0.71,,,100.0,49.1,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.491
2007-03-29,20596.0,293734.31,10.8,64.9,0.34,0.71,0.0,0.0,20596.0,0.0,293734.31,,136.0,,,,0.0,,136.0,,,136.0,,,,0.71,,,100.0,49.57,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4957
2007-03-30,20596.0,292956.78,10.8,65.12,0.34,0.7,0.0,0.0,20596.0,0.0,292956.78,,11.0,,,,0.0,,11.0,,,11.0,,,,0.7,,,100.0,49.58,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4958
2007-04-02,20596.0,295462.16,10.8,65.03,0.34,0.7,0.0,0.0,20596.0,0.0,295462.16,,1.0,,,,0.0,,1.0,,,1.0,,,,0.7,,,100.0,49.58,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4958
2007-04-03,20596.0,299695.39,10.8,64.99,0.34,0.71,0.0,0.0,20596.0,0.0,299695.39,,,,,,,,,,,,,,,0.71,,,100.0,49.58,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.4958
2007-04-04,30891.0,445741.72,16.2,101.8,0.51,1.07,0.0,148551.72,20596.0,10295.0,297190.01,,,,10295.0,,,,,,,,0.36,,,0.71,,,100.0,49.58,0.0,0.0,0.0,100.0,33.34,0.5555,66.66,0.7437
2007-04-05,30937.0,449000.86,16.22,103.32,0.51,1.06,0.0,150083.0,20596.0,10341.0,298917.86,,,0.0,,,,45.0,,,0.0,,,,,0.71,,,100.0,49.58,0.0,0.0,0.0,100.0,33.29,0.5559,66.71,0.7448
2007-04-06,30801.0,447027.04,16.15,104.98,0.5,1.07,0.0,148109.18,20596.0,10205.0,298917.86,,,,,,,,,,,,,,136.0,0.72,0.0,,100.0,49.58,0.0,0.0,0.0,100.0,33.43,0.5549,66.57,0.7415
2007-04-09,30832.0,447476.96,16.17,105.09,0.5,1.07,0.0,148559.1,20596.0,10236.0,298917.86,,,0.0,,,,31.0,,,0.0,,,,,0.72,,,100.0,49.58,0.0,0.0,0.0,100.0,33.4,0.5551,66.6,0.7423
2007-04-10,30951.0,449204.05,16.23,105.49,0.51,1.07,0.0,150286.19,20596.0,10355.0,298917.86,,,0.0,,,,118.0,,,0.0,,,,,0.71,,,100.0,49.58,0.0,0.0,0.0,100.0,33.27,0.556,66.73,0.7451
2007-04-11,30885.0,443064.13,16.2,113.99,0.51,1.07,0.0,147601.97,20596.0,10289.0,295462.16,,,,,,,,,,,,,,65.0,0.71,0.0,,100.0,49.58,0.0,0.0,0.0,100.0,33.34,0.5555,66.66,0.7435
2007-04-12,30782.0,441586.53,16.14,123.97,0.5,1.06,0.0,146124.37,20596.0,10186.0,295462.16,,,,,,,,,,,,,,104.0,0.71,0.0,,100.0,49.58,0.0,0.0,0.0,100.0,33.46,0.5547,66.55,0.7411
