,X13G FP Equity_DX_SI_QTY,X13G FP Equity_DX_SHORT_INTEREST_VALUE,X13G FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,X13G FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,X13G FP Equity_DX_SI_MV,X13G FP Equity_DX_DSS,X13G FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,X13G FP Equity_DX_SUPPLY_SI_QTY,X13G FP Equity_DX_BROKER_SI_QTY,X13G FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,X13G FP Equity_DX_BROKER_SI_MV_NEW_x,X13G FP Equity_DX_BROKER_SI_MV_INC_x,X13G FP Equity_DX_BROKER_SI_QTY_ADD,X13G FP Equity_DX_BROKER_SI_QTY_NEW,X13G FP Equity_DX_BROKER_SI_QTY_INC,X13G FP Equity_DX_BROKER_SI_MV_NEW_y,X13G FP Equity_DX_BROKER_SI_MV_INC_y,X13G FP Equity_DX_BROKER_SI_MV_ADD,X13G FP Equity_DX_SUPPLY_SI_QTY_ADD,X13G FP Equity_DX_BROKER_SI_QTY_DEC,X13G FP Equity_DX_SUPPLY_SI_MV,X13G FP Equity_DX_BROKER_SI_MV_DEC,X13G FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,X13G FP Equity_DX_UTILIZATION_QUANTITY,X13G FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,X13G FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,X13G FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,X13G FP Equity_DX_ACTIVE_UTILIZATION_MV,X13G FP Equity_DX_BROKER_SI_MARKET_SHARE_2,X13G FP Equity_DX_BROKER_SI_CON_RATIO,X13G FP Equity_DX_BROKER_SI_MARKET_SHARE_1,X13G FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-10-25,23009.0,2658485.17,290.15,1.47,2.66,,2658485.17,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-28,23009.0,2657208.17,291.13,1.47,2.66,,2657208.17,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-29,23009.0,2657663.75,1860.57,1.47,2.66,,2657663.75,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-30,23009.0,2657387.64,1860.57,1.47,2.67,,2657387.64,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-31,23009.0,2659251.37,1860.57,1.47,2.66,,2659251.37,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-01,23009.0,2658363.22,1860.57,1.47,2.66,,2658363.22,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-04,23009.0,2658360.92,1860.57,1.47,2.66,,2658360.92,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-05,23009.0,2657912.25,1860.57,1.47,2.66,,2657912.25,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-06,23009.0,2657882.33,1860.57,1.47,2.66,,2657882.33,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-07,23009.0,2655355.95,1860.57,1.47,2.66,,2655355.95,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-08,23009.0,2654677.18,1860.57,1.47,2.65,,2654677.18,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-11,23009.0,2653540.54,2072.88,1.47,2.65,,2653540.54,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-12,23009.0,2654028.33,2072.88,1.47,2.65,,2654028.33,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-13,23009.0,2653611.86,2048.28,1.47,2.66,,2653611.86,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-14,23009.0,2651902.3,2000.78,1.47,2.65,,2651902.3,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-15,23009.0,2653147.08,2000.78,1.47,2.65,,2653147.08,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-18,23009.0,2653743.02,2000.78,1.47,2.65,,2653743.02,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-19,23009.0,2653312.75,2339.9,1.47,2.65,,2653312.75,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-20,23009.0,2653802.84,5075.51,1.47,2.66,,2653802.84,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-21,23009.0,2653784.43,21570.94,1.47,2.65,,2653784.43,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-22,23009.0,2654295.23,21570.94,1.47,2.65,,2654295.23,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-25,23009.0,2654704.79,21570.94,1.47,2.66,,2654704.79,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-26,23009.0,2654923.38,373.52,1.47,2.66,,2654923.38,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-27,23009.0,2654700.19,373.52,1.47,2.66,,2654700.19,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-28,23009.0,2654281.43,373.52,1.49,2.66,,2654281.43,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-29,23009.0,2653977.71,373.52,1.49,2.65,,2653977.71,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-02,23009.0,2652620.18,373.52,1.49,2.64,,2652620.18,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-03,23009.0,2654242.31,373.52,1.49,2.65,,2654242.31,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-04,23009.0,2654463.2,373.52,1.49,2.65,,2654463.2,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-05,23009.0,2652472.92,373.52,1.49,2.65,,2652472.92,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-06,23009.0,2653114.87,373.52,1.49,2.66,,2653114.87,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-09,23009.0,2654095.05,373.52,1.49,2.66,,2654095.05,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-10,23009.0,2654638.07,373.52,1.49,2.66,,2654638.07,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-11,23009.0,2655010.81,373.52,1.49,2.66,,2655010.81,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-12,23009.0,2654716.3,373.52,1.49,2.66,,2654716.3,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-13,23009.0,2655466.39,373.52,1.49,2.66,,2655466.39,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-16,23009.0,2654893.47,373.52,1.49,2.66,,2654893.47,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-17,23009.0,2655268.51,373.52,1.49,2.66,,2655268.51,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-18,23009.0,2654697.89,373.52,1.49,2.65,,2654697.89,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-19,23009.0,2654237.71,373.52,1.49,2.65,,2654237.71,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-20,23009.0,2653966.2,373.52,1.49,2.66,,2653966.2,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-23,23009.0,2653968.5,377.61,1.49,2.65,,2653968.5,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-24,23009.0,2653052.75,371.11,1.49,2.65,,2653052.75,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-25,23009.0,2653052.75,371.91,1.49,2.65,,2653052.75,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-26,23009.0,2653052.75,371.91,1.49,2.65,,2653052.75,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-27,23009.0,2654900.37,371.91,1.49,2.65,,2654900.37,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-30,23009.0,2653731.51,373.52,1.5,2.65,,2653731.51,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-31,23009.0,2653929.39,373.52,1.5,2.65,,2653929.39,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-01,23009.0,2653929.39,373.52,1.5,2.65,,2653929.39,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-02,23009.0,2652762.83,373.52,1.5,2.65,,2652762.83,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-03,23009.0,2654272.22,373.52,1.5,2.65,,2654272.22,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-06,23009.0,2654253.81,373.52,1.5,2.65,,2654253.81,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-07,23009.0,2653570.45,373.52,1.5,2.66,,2653570.45,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-08,23009.0,2653211.51,373.52,1.5,2.65,,2653211.51,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-09,23009.0,2652859.47,373.52,1.5,2.65,,2652859.47,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-10,23009.0,2653006.73,21570.94,1.5,2.65,,2653006.73,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-13,23009.0,2651750.44,21570.94,1.5,2.65,,2651750.44,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-14,23009.0,2651699.82,21570.94,1.5,2.65,,2651699.82,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-15,23009.0,2651803.36,21570.94,1.5,2.65,,2651803.36,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-16,23009.0,2650818.57,21570.94,1.5,2.65,,2650818.57,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-17,23009.0,2650988.84,2510.07,1.5,2.65,,2650988.84,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-20,23009.0,2651067.07,2510.07,1.52,2.65,,2651067.07,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-21,23009.0,2651007.24,2510.07,1.7,2.65,,2651007.24,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-22,23009.0,2650857.69,2510.07,1.7,2.65,,2650857.69,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-23,23009.0,2652346.37,2510.07,1.7,2.65,,2652346.37,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-24,23009.0,2652661.59,2510.07,1.7,2.65,,2652661.59,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-27,23009.0,2655128.16,348.27,1.7,2.66,,2655128.16,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-28,23009.0,2655160.37,348.27,1.72,2.66,,2655160.37,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-29,23009.0,2655882.85,348.27,1.72,2.66,,2655882.85,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-30,23009.0,2656313.12,348.27,1.72,2.66,,2656313.12,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-31,23009.0,2657067.82,348.27,1.72,2.66,,2657067.82,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-03,23009.0,2656522.5,340.03,1.72,2.66,,2656522.5,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-04,23009.0,2656103.74,340.03,1.75,2.66,,2656103.74,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-05,23009.0,2655592.94,328.7,1.75,2.66,,2655592.94,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-06,23009.0,2655286.92,328.7,1.73,2.66,,2655286.92,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-07,23009.0,2655786.21,333.79,1.72,2.66,,2655786.21,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-10,23009.0,2655935.77,333.79,1.72,2.66,,2655935.77,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-11,23009.0,2655921.97,333.79,1.62,2.65,,2655921.97,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-12,23009.0,2656255.6,333.79,1.62,2.66,,2656255.6,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-13,23009.0,2656464.98,333.79,1.62,2.66,,2656464.98,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-14,23009.0,2656455.78,333.79,1.6,2.65,,2656455.78,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-17,23009.0,2656271.7,333.79,1.6,2.66,,2656271.7,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-18,23009.0,2656037.01,333.79,1.6,2.65,,2656037.01,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-19,23009.0,2655737.9,333.79,1.6,2.66,,2655737.9,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-20,23009.0,2656032.41,333.79,1.6,2.65,,2656032.41,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-21,23009.0,2656122.15,333.79,1.6,2.65,,2656122.15,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-24,23009.0,2655618.25,333.62,1.6,2.65,,2655618.25,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-25,23009.0,2655839.13,333.62,1.6,2.66,,2655839.13,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-26,23009.0,2655712.59,333.62,1.6,2.66,,2655712.59,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-27,23009.0,2653929.39,317.8,1.6,2.66,,2653929.39,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-28,23009.0,2653432.39,357.84,1.59,2.66,,2653432.39,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-02,23009.0,2654108.86,357.84,1.59,2.64,,2654108.86,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-03,23009.0,2654644.97,357.84,1.59,2.66,,2654644.97,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-04,23009.0,2655263.91,357.84,1.59,2.66,,2655263.91,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-05,23009.0,2653312.75,328.7,1.52,2.66,,2653312.75,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-06,23009.0,2651481.23,328.7,1.49,2.65,,2651481.23,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-09,23009.0,2644698.18,1756.41,1.49,2.64,,2644698.18,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-10,23009.0,2643927.38,288.45,1.49,2.64,,2643927.38,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-11,23009.0,2647659.44,288.45,1.49,2.64,,2647659.44,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-12,23009.0,2647415.54,288.45,1.49,2.65,,2647415.54,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-13,23009.0,2629931.0,288.45,1.49,2.64,,2629931.0,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-16,23009.0,2623610.43,294.36,1.49,2.63,,2623610.43,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-17,23009.0,2613879.92,294.36,1.49,2.62,,2613879.92,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-18,23009.0,2602663.04,303.42,1.49,2.62,,2602663.04,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-19,23009.0,2621415.37,303.42,1.49,2.62,,2621415.37,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-20,23009.0,2645459.78,208.6,1.45,2.65,,2645459.78,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-23,23009.0,2634300.41,140.61,1.45,2.63,,2634300.41,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-24,23009.0,2632689.78,139.59,1.45,2.64,,2632689.78,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-25,23009.0,2633265.01,139.59,1.45,2.64,,2633265.01,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-26,23009.0,2642238.52,139.59,1.45,2.64,,2642238.52,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-27,23009.0,2643158.88,139.59,1.45,2.66,,2643158.88,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-30,23009.0,2638902.21,139.59,1.45,2.67,,2638902.21,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-31,23009.0,2635335.82,139.59,1.45,2.65,,2635335.82,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-01,23009.0,2634645.55,139.59,1.47,2.64,,2634645.55,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-02,23009.0,2634530.5,139.59,1.47,2.64,,2634530.5,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-03,23009.0,2633034.92,139.59,1.47,2.64,,2633034.92,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-06,23009.0,2633149.96,139.03,1.47,2.63,,2633149.96,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-07,23009.0,2629698.61,139.03,1.47,2.63,,2629698.61,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-08,23009.0,2627052.58,139.03,1.47,2.63,,2627052.58,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-09,23009.0,2629482.33,141.97,1.47,2.63,,2629482.33,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-10,23009.0,2629482.33,141.97,1.47,2.63,,2629482.33,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-13,23009.0,2629482.33,141.97,1.47,2.63,,2629482.33,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-14,23009.0,2626295.58,141.97,1.47,2.63,,2626295.58,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-15,23009.0,2621222.09,141.97,1.47,2.62,,2621222.09,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-16,23009.0,2623044.41,141.97,1.47,2.62,,2623044.41,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-17,23009.0,2625129.02,141.48,1.46,2.63,,2625129.02,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-20,23009.0,2621990.6,146.62,1.46,2.62,,2621990.6,0.0,23009.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
