,FPG FP Equity_DX_SI_QTY,FPG FP Equity_DX_SHORT_INTEREST_VALUE,FPG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FPG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FPG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FPG FP Equity_DX_SI_MV,FPG FP Equity_DX_DSS,FPG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FPG FP Equity_DX_SUPPLY_SI_QTY,FPG FP Equity_DX_BROKER_SI_QTY,FPG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FPG FP Equity_DX_BROKER_SI_QTY_ADD,FPG FP Equity_DX_SUPPLY_SI_MV_DEC,FPG FP Equity_DX_SUPPLY_SI_QTY_DEC,FPG FP Equity_DX_BROKER_SI_MV_ADD,FPG FP Equity_DX_SUPPLY_SI_QTY_ADD,FPG FP Equity_DX_BROKER_SI_QTY_DEC,FPG FP Equity_DX_SUPPLY_SI_MV,FPG FP Equity_DX_BROKER_SI_MV_DEC,FPG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FPG FP Equity_DX_UTILIZATION_QUANTITY,FPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FPG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FPG FP Equity_DX_ACTIVE_UTILIZATION_MV,FPG FP Equity_DX_BROKER_SI_CON_RATIO,FPG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FPG FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2400.0,0.0,0.0,0.0,,0.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2485.0,0.0,0.0,0.0,,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2485.0,0.0,0.0,0.0,,0.0
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2490.0,0.0,0.0,0.0,,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2475.0,0.0,0.0,0.0,,0.0
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2480.0,0.0,0.0,0.0,,0.0
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2450.0,0.0,0.0,0.0,,0.0
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2490.0,0.0,0.0,0.0,,0.0
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2490.0,0.0,0.0,0.0,,0.0
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2490.0,0.0,0.0,0.0,,0.0
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2490.0,0.0,0.0,0.0,,0.0
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2480.0,0.0,0.0,0.0,,0.0
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2480.0,0.0,0.0,0.0,,0.0
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2480.0,0.0,0.0,0.0,,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2560.0,0.0,0.0,0.0,,0.0
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2510.0,0.0,0.0,0.0,,0.0
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2495.0,0.0,0.0,0.0,,0.0
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2450.0,0.0,0.0,0.0,,0.0
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2450.0,0.0,0.0,0.0,,0.0
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2450.0,0.0,0.0,0.0,,0.0
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2465.0,0.0,0.0,0.0,,0.0
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2465.0,0.0,0.0,0.0,,0.0
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2465.0,0.0,0.0,0.0,,0.0
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2460.0,0.0,0.0,0.0,,0.0
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2460.0,0.0,0.0,0.0,,0.0
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2400.0,0.0,0.0,0.0,,0.0
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2325.0,0.0,0.0,0.0,,0.0
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2325.0,0.0,0.0,0.0,,0.0
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2395.0,0.0,0.0,0.0,,0.0
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2395.0,0.0,0.0,0.0,,0.0
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2290.0,0.0,0.0,0.0,,0.0
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2345.0,0.0,0.0,0.0,,0.0
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2340.0,0.0,0.0,0.0,,0.0
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2435.0,0.0,0.0,0.0,,0.0
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2395.0,0.0,0.0,0.0,,0.0
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2395.0,0.0,0.0,0.0,,0.0
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2390.0,0.0,0.0,0.0,,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2385.0,0.0,0.0,0.0,,0.0
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2390.0,0.0,0.0,0.0,,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2390.0,0.0,0.0,0.0,,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2375.0,0.0,0.0,0.0,,0.0
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2395.0,0.0,0.0,0.0,,0.0
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2350.0,0.0,0.0,0.0,,0.0
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2425.0,0.0,0.0,0.0,,0.0
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2310.0,0.0,0.0,0.0,,0.0
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2310.0,0.0,0.0,0.0,,0.0
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2295.0,0.0,0.0,0.0,,0.0
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2245.0,0.0,0.0,0.0,,0.0
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2300.0,0.0,0.0,0.0,,0.0
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2475.0,0.0,0.0,0.0,,0.0
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2560.0,0.0,0.0,0.0,,0.0
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2540.0,0.0,0.0,0.0,,0.0
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2540.0,0.0,0.0,0.0,,0.0
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2530.0,0.0,0.0,0.0,,0.0
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2520.0,0.0,0.0,0.0,,0.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2540.0,0.0,0.0,0.0,,0.0
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2490.0,0.0,0.0,0.0,,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2495.0,0.0,0.0,0.0,,0.0
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2580.0,0.0,0.0,0.0,,0.0
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2530.0,0.0,0.0,0.0,,0.0
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2570.0,0.0,0.0,0.0,,0.0
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2495.0,0.0,0.0,0.0,,0.0
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2450.0,0.0,0.0,0.0,,0.0
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2350.0,0.0,0.0,0.0,,0.0
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2345.0,0.0,0.0,0.0,,0.0
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2370.0,0.0,0.0,0.0,,0.0
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2370.0,0.0,0.0,0.0,,0.0
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2355.0,0.0,0.0,0.0,,0.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2370.0,0.0,0.0,0.0,,0.0
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2350.0,0.0,0.0,0.0,,0.0
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2340.0,0.0,0.0,0.0,,0.0
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2340.0,0.0,0.0,0.0,,0.0
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2340.0,0.0,0.0,0.0,,0.0
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2330.0,0.0,0.0,0.0,,0.0
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2365.0,0.0,0.0,0.0,,0.0
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2365.0,0.0,0.0,0.0,,0.0
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2445.0,0.0,0.0,0.0,,0.0
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2460.0,0.0,0.0,0.0,,0.0
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2450.0,0.0,0.0,0.0,,0.0
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2410.0,0.0,0.0,0.0,,0.0
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2430.0,0.0,0.0,0.0,,0.0
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2430.0,0.0,0.0,0.0,,0.0
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2390.0,0.0,0.0,0.0,,0.0
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2390.0,0.0,0.0,0.0,,0.0
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2390.0,0.0,0.0,0.0,,0.0
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2370.0,0.0,0.0,0.0,,0.0
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2370.0,0.0,0.0,0.0,,0.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2370.0,0.0,0.0,0.0,,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2370.0,0.0,0.0,0.0,,0.0
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2410.0,0.0,0.0,0.0,,0.0
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2380.0,0.0,0.0,0.0,,0.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2400.0,0.0,0.0,0.0,,0.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2400.0,0.0,0.0,0.0,,0.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2400.0,0.0,0.0,0.0,,0.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2400.0,0.0,0.0,0.0,,0.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2400.0,0.0,0.0,0.0,,0.0
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2440.0,0.0,0.0,0.0,,0.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2470.0,0.0,0.0,0.0,,0.0
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2490.0,0.0,0.0,0.0,,0.0
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,5000.0,2500.0,0.0,0.0,0.0,,0.0
