,GGOV FP Equity_DX_SI_QTY,GGOV FP Equity_DX_SHORT_INTEREST_VALUE,GGOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GGOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GGOV FP Equity_DX_SI_MV,GGOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GGOV FP Equity_DX_SUPPLY_SI_QTY,GGOV FP Equity_DX_BROKER_SI_QTY,GGOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GGOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,GGOV FP Equity_DX_BROKER_SI_QTY_ADD,GGOV FP Equity_DX_SUPPLY_SI_MV_DEC,GGOV FP Equity_DX_SUPPLY_SI_QTY_DEC,GGOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,GGOV FP Equity_DX_BROKER_SI_MV_ADD,GGOV FP Equity_DX_SUPPLY_SI_QTY_ADD,GGOV FP Equity_DX_SUPPLY_SI_MV,GGOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GGOV FP Equity_DX_UTILIZATION_QUANTITY,GGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GGOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GGOV FP Equity_DX_ACTIVE_UTILIZATION_MV,GGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GGOV FP Equity_DX_BROKER_SI_CON_RATIO,GGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GGOV FP Equity_DX_DEMAND_SUPPLY_RATIO,GGOV FP Equity_PX_LAST
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.046
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.044
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.851
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.827
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.581
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.523
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.539
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.569
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.44
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.286
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.305
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.194
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.207
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.117
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.241
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.394
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.291
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.409
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.495
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.45
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.559
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.46
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.625
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.751
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.664
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.401
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.232
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.193
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.206
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.368
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.422
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.375
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.27
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.362
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.109
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.988
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.096
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.214
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.286
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.111
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.032
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.874
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.828
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.753
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.82
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.959
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.982
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.215
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.032
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.236
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.088
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.227
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.234
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.469
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.684
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.562
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.786
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.577
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.656
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.742
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.718
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.907
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.989
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.04
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.368
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.236
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.043
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.204
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.201
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.517
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.533
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.671
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.427
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.671
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.81
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.824
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.262
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.534
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.483
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.633
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.622
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.448
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.666
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.561
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.309
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.175
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.121
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.082
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.058
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.133
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.67
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.821
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.977
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.831
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.608
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.505
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.45
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.186
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.311
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.228
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.178
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.167
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.207
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.093
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.198
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.176
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.209
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.417
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.599
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.487
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.66
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.845
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.52
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.318
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.446
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.495
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.157
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.135
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.074
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.128
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.629
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.805
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.147
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.938
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.945
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.179
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.385
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.449
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.322
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.369
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.618
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.88
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.91
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.665
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.525
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.009
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.139
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.018
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.222
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.636
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.751
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.171
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.355
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.176
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.927
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.97
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.901
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.696
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.639
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.279
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.35
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.827
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.593
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.845
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.658
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.544
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.458
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.389
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.05
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.319
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.267
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.847
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.795
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.532
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.684
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.362
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.567
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.691
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.637
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.55
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.34
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.288
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.109
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.091
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.048
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.036
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.783
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.906
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.155
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.459
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.374
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.399
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.887
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.076
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.253
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.926
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.018
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.631
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.373
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.535
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.24
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.122
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.963
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.047
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.696
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.737
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.924
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.665
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.341
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.61
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.583
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.724
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.347
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.115
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.368
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.02
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.794
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.388
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.347
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.762
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.223
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.813
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.564
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.368
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.555
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.411
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.087
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.562
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.893
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.778
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.811
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.668
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.316
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.967
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.031
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.211
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.74
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.656
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.182
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.08
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.38
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.589
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.529
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.713
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.454
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.434
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.132
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.048
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.901
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.771
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.834
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.254
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.062
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.742
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.962
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.776
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.952
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.926
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.72
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.845
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.692
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.158
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.717
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.019
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.811
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.145
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.827
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.67
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.554
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.358
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.113
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.162
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.378
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.189
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.042
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.081
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.858
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.231
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.33
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.313
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.385
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.898
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.215
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.18
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.949
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.158
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.632
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.638
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.654
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.523
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.517
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.502
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.403
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.201
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.003
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.041
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.774
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.839
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.625
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.536
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.386
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.556
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.463
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.125
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.042
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.142
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.184
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.171
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.296
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.245
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.446
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.906
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.471
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.154
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.378
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.45
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.589
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.521
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.82
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.802
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.808
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.029
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.691
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.794
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.106
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.851
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.104
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.024
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.006
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.818
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.086
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.093
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.849
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.847
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.712
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.582
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.23
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.086
